Rank 107641: 104985 - [001, 107638, 000] - HP: 510, STR: 818, VIT: 207, SPD: 15, LUK: 1, Attack: 131804, Defense: 87632, Current HP: 510, A Avg: 1097927, D Avg: 122684, [Tekken[188, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 107540 - [001, 107638, 000] - HP: 756, STR: 1856, VIT: 350, SPD: 15, LUK: 1, Attack: 134276, Defense: 86566, Current HP: 756, A Avg: 1118519, D Avg: 121192, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107641: 107541 - [001, 107638, 000] - HP: 661, STR: 1316, VIT: 267, SPD: 15, LUK: 2, Attack: 133466, Defense: 86483, Current HP: 661, A Avg: 1111771, D Avg: 121076, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107641: 107542 - [001, 107638, 000] - HP: 940, STR: 1446, VIT: 617, SPD: 18, LUK: 1, Attack: 133661, Defense: 86833, Current HP: 940, A Avg: 1113396, D Avg: 121566, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 107543 - [001, 107638, 000] - HP: 889, STR: 2484, VIT: 326, SPD: 15, LUK: 1, Attack: 135218, Defense: 86542, Current HP: 889, A Avg: 1126365, D Avg: 121158, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107641: 107544 - [001, 107638, 000] - HP: 1022, STR: 1881, VIT: 765, SPD: 15, LUK: 1, Attack: 134313, Defense: 86981, Current HP: 1022, A Avg: 1118827, D Avg: 121773, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 107545 - [001, 107638, 000] - HP: 875, STR: 1255, VIT: 450, SPD: 15, LUK: 1, Attack: 133374, Defense: 86666, Current HP: 875, A Avg: 1111005, D Avg: 121332, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107641: 107546 - [001, 107638, 000] - HP: 756, STR: 1856, VIT: 311, SPD: 15, LUK: 1, Attack: 134276, Defense: 86527, Current HP: 756, A Avg: 1118519, D Avg: 121137, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107641: 107547 - [001, 107638, 000] - HP: 832, STR: 2073, VIT: 463, SPD: 19, LUK: 1, Attack: 134601, Defense: 86679, Current HP: 832, A Avg: 1121226, D Avg: 121350, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107548 - [001, 107638, 000] - HP: 650, STR: 1215, VIT: 784, SPD: 15, LUK: 1, Attack: 133314, Defense: 87819, Current HP: 650, A Avg: 1110505, D Avg: 122946, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107641: 107549 - [001, 107638, 000] - HP: 640, STR: 1226, VIT: 784, SPD: 15, LUK: 1, Attack: 133331, Defense: 87819, Current HP: 640, A Avg: 1110647, D Avg: 122946, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 107550 - [001, 107638, 000] - HP: 960, STR: 1215, VIT: 539, SPD: 15, LUK: 1, Attack: 133314, Defense: 87574, Current HP: 960, A Avg: 1110505, D Avg: 122603, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 107551 - [001, 107638, 000] - HP: 680, STR: 1215, VIT: 539, SPD: 29, LUK: 1, Attack: 133314, Defense: 87574, Current HP: 680, A Avg: 1110505, D Avg: 122603, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 107552 - [001, 107638, 000] - HP: 660, STR: 1563, VIT: 549, SPD: 25, LUK: 1, Attack: 133836, Defense: 87584, Current HP: 660, A Avg: 1114853, D Avg: 122617, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 107553 - [001, 107638, 000] - HP: 640, STR: 1226, VIT: 814, SPD: 15, LUK: 1, Attack: 133331, Defense: 87849, Current HP: 640, A Avg: 1110647, D Avg: 122988, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 107554 - [001, 107638, 000] - HP: 660, STR: 1236, VIT: 549, SPD: 15, LUK: 2, Attack: 133346, Defense: 87584, Current HP: 660, A Avg: 1110772, D Avg: 122617, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 107555 - [001, 107638, 000] - HP: 640, STR: 1856, VIT: 549, SPD: 15, LUK: 1, Attack: 134276, Defense: 87584, Current HP: 640, A Avg: 1118519, D Avg: 122617, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 107556 - [001, 107638, 000] - HP: 1110, STR: 1226, VIT: 560, SPD: 15, LUK: 1, Attack: 133331, Defense: 87595, Current HP: 1110, A Avg: 1110647, D Avg: 122632, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107557 - [001, 107638, 000] - HP: 1089, STR: 1278, VIT: 539, SPD: 15, LUK: 1, Attack: 133409, Defense: 87574, Current HP: 1089, A Avg: 1111296, D Avg: 122603, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 107558 - [001, 107638, 000] - HP: 966, STR: 1215, VIT: 814, SPD: 15, LUK: 1, Attack: 133314, Defense: 87849, Current HP: 966, A Avg: 1110505, D Avg: 122988, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107641: 107559 - [001, 107638, 000] - HP: 874, STR: 1278, VIT: 529, SPD: 15, LUK: 2, Attack: 133409, Defense: 87564, Current HP: 874, A Avg: 1111296, D Avg: 122589, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107641: 107560 - [001, 107638, 000] - HP: 700, STR: 1389, VIT: 570, SPD: 25, LUK: 1, Attack: 133575, Defense: 87605, Current HP: 700, A Avg: 1112679, D Avg: 122646, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107641: 107561 - [001, 107638, 000] - HP: 640, STR: 2512, VIT: 529, SPD: 15, LUK: 1, Attack: 135260, Defense: 87564, Current HP: 640, A Avg: 1126715, D Avg: 122589, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 107562 - [001, 107638, 000] - HP: 672, STR: 2044, VIT: 663, SPD: 17, LUK: 1, Attack: 134558, Defense: 87698, Current HP: 672, A Avg: 1120868, D Avg: 122777, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107641: 107563 - [001, 107638, 000] - HP: 740, STR: 1856, VIT: 607, SPD: 15, LUK: 1, Attack: 134276, Defense: 87642, Current HP: 740, A Avg: 1118519, D Avg: 122698, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107641: 107564 - [001, 107638, 000] - HP: 640, STR: 1316, VIT: 529, SPD: 15, LUK: 2, Attack: 133466, Defense: 87564, Current HP: 640, A Avg: 1111771, D Avg: 122589, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107641: 107565 - [001, 107638, 000] - HP: 924, STR: 1446, VIT: 1031, SPD: 18, LUK: 1, Attack: 133661, Defense: 88066, Current HP: 924, A Avg: 1113396, D Avg: 123292, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 107566 - [001, 107638, 000] - HP: 880, STR: 2484, VIT: 585, SPD: 15, LUK: 1, Attack: 135218, Defense: 87620, Current HP: 880, A Avg: 1126365, D Avg: 122667, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107641: 107567 - [001, 107638, 000] - HP: 1020, STR: 1881, VIT: 1146, SPD: 15, LUK: 1, Attack: 134313, Defense: 88181, Current HP: 1020, A Avg: 1118827, D Avg: 123453, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 107568 - [001, 107638, 000] - HP: 851, STR: 1255, VIT: 842, SPD: 15, LUK: 1, Attack: 133374, Defense: 87877, Current HP: 851, A Avg: 1111005, D Avg: 123027, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107641: 107569 - [001, 107638, 000] - HP: 740, STR: 1856, VIT: 570, SPD: 15, LUK: 1, Attack: 134276, Defense: 87605, Current HP: 740, A Avg: 1118519, D Avg: 122646, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107641: 107570 - [001, 107638, 000] - HP: 820, STR: 2073, VIT: 715, SPD: 19, LUK: 1, Attack: 134601, Defense: 87750, Current HP: 820, A Avg: 1121226, D Avg: 122849, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107571 - [001, 107638, 000] - HP: 670, STR: 1415, VIT: 408, SPD: 15, LUK: 1, Attack: 133614, Defense: 86520, Current HP: 670, A Avg: 1113004, D Avg: 121127, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107641: 107572 - [001, 107638, 000] - HP: 660, STR: 1425, VIT: 408, SPD: 15, LUK: 1, Attack: 133629, Defense: 86520, Current HP: 660, A Avg: 1113129, D Avg: 121127, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 107573 - [001, 107638, 000] - HP: 990, STR: 1415, VIT: 286, SPD: 15, LUK: 1, Attack: 133614, Defense: 86398, Current HP: 990, A Avg: 1113004, D Avg: 120957, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 107574 - [001, 107638, 000] - HP: 700, STR: 1415, VIT: 286, SPD: 29, LUK: 1, Attack: 133614, Defense: 86398, Current HP: 700, A Avg: 1113004, D Avg: 120957, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 107575 - [001, 107638, 000] - HP: 680, STR: 1819, VIT: 296, SPD: 25, LUK: 1, Attack: 134220, Defense: 86408, Current HP: 680, A Avg: 1118052, D Avg: 120971, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 107576 - [001, 107638, 000] - HP: 660, STR: 1425, VIT: 439, SPD: 15, LUK: 1, Attack: 133629, Defense: 86551, Current HP: 660, A Avg: 1113129, D Avg: 121171, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 107577 - [001, 107638, 000] - HP: 680, STR: 1436, VIT: 296, SPD: 15, LUK: 2, Attack: 133646, Defense: 86408, Current HP: 680, A Avg: 1113271, D Avg: 120971, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 107578 - [001, 107638, 000] - HP: 660, STR: 2151, VIT: 296, SPD: 15, LUK: 1, Attack: 134718, Defense: 86408, Current HP: 660, A Avg: 1122200, D Avg: 120971, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 107579 - [001, 107638, 000] - HP: 1140, STR: 1425, VIT: 307, SPD: 15, LUK: 1, Attack: 133629, Defense: 86419, Current HP: 1140, A Avg: 1113129, D Avg: 120986, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107580 - [001, 107638, 000] - HP: 1122, STR: 1478, VIT: 286, SPD: 15, LUK: 1, Attack: 133709, Defense: 86398, Current HP: 1122, A Avg: 1113795, D Avg: 120957, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 107581 - [001, 107638, 000] - HP: 989, STR: 1415, VIT: 439, SPD: 15, LUK: 1, Attack: 133614, Defense: 86551, Current HP: 989, A Avg: 1113004, D Avg: 121171, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107641: 107582 - [001, 107638, 000] - HP: 897, STR: 1478, VIT: 275, SPD: 15, LUK: 2, Attack: 133709, Defense: 86387, Current HP: 897, A Avg: 1113795, D Avg: 120941, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107641: 107583 - [001, 107638, 000] - HP: 720, STR: 1617, VIT: 317, SPD: 25, LUK: 1, Attack: 133917, Defense: 86429, Current HP: 720, A Avg: 1115528, D Avg: 121000, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107641: 107584 - [001, 107638, 000] - HP: 660, STR: 2863, VIT: 275, SPD: 15, LUK: 1, Attack: 135786, Defense: 86387, Current HP: 660, A Avg: 1131097, D Avg: 120941, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 107585 - [001, 107638, 000] - HP: 693, STR: 2348, VIT: 398, SPD: 17, LUK: 1, Attack: 135014, Defense: 86510, Current HP: 693, A Avg: 1124666, D Avg: 121113, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107641: 107586 - [001, 107638, 000] - HP: 760, STR: 2151, VIT: 354, SPD: 15, LUK: 1, Attack: 134718, Defense: 86466, Current HP: 760, A Avg: 1122200, D Avg: 121052, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107641: 107587 - [001, 107638, 000] - HP: 660, STR: 1516, VIT: 275, SPD: 15, LUK: 2, Attack: 133766, Defense: 86387, Current HP: 660, A Avg: 1114270, D Avg: 120941, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107641: 107588 - [001, 107638, 000] - HP: 946, STR: 1665, VIT: 632, SPD: 18, LUK: 1, Attack: 133989, Defense: 86744, Current HP: 946, A Avg: 1116128, D Avg: 121441, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 107589 - [001, 107638, 000] - HP: 900, STR: 2874, VIT: 332, SPD: 15, LUK: 1, Attack: 135803, Defense: 86444, Current HP: 900, A Avg: 1131238, D Avg: 121021, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107641: 107590 - [001, 107638, 000] - HP: 1040, STR: 2138, VIT: 771, SPD: 15, LUK: 1, Attack: 134699, Defense: 86883, Current HP: 1040, A Avg: 1122042, D Avg: 121636, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 107591 - [001, 107638, 000] - HP: 874, STR: 1455, VIT: 467, SPD: 15, LUK: 1, Attack: 133674, Defense: 86579, Current HP: 874, A Avg: 1113504, D Avg: 121210, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107641: 107592 - [001, 107638, 000] - HP: 760, STR: 2151, VIT: 317, SPD: 15, LUK: 1, Attack: 134718, Defense: 86429, Current HP: 760, A Avg: 1122200, D Avg: 121000, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107641: 107593 - [001, 107638, 000] - HP: 840, STR: 2368, VIT: 462, SPD: 19, LUK: 1, Attack: 135044, Defense: 86574, Current HP: 840, A Avg: 1124916, D Avg: 121203, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107594 - [001, 107638, 000] - HP: 250, STR: 1215, VIT: 390, SPD: 15, LUK: 1, Attack: 133314, Defense: 87438, Current HP: 250, A Avg: 1110505, D Avg: 122413, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107641: 107595 - [001, 107638, 000] - HP: 240, STR: 1226, VIT: 390, SPD: 15, LUK: 1, Attack: 133331, Defense: 87438, Current HP: 240, A Avg: 1110647, D Avg: 122413, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 107596 - [001, 107638, 000] - HP: 360, STR: 1215, VIT: 273, SPD: 15, LUK: 1, Attack: 133314, Defense: 87321, Current HP: 360, A Avg: 1110505, D Avg: 122249, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 107597 - [001, 107638, 000] - HP: 280, STR: 1215, VIT: 273, SPD: 29, LUK: 1, Attack: 133314, Defense: 87321, Current HP: 280, A Avg: 1110505, D Avg: 122249, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 107598 - [001, 107638, 000] - HP: 260, STR: 1563, VIT: 284, SPD: 25, LUK: 1, Attack: 133836, Defense: 87332, Current HP: 260, A Avg: 1114853, D Avg: 122264, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 107599 - [001, 107638, 000] - HP: 240, STR: 1226, VIT: 421, SPD: 15, LUK: 1, Attack: 133331, Defense: 87469, Current HP: 240, A Avg: 1110647, D Avg: 122456, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 107600 - [001, 107638, 000] - HP: 260, STR: 1236, VIT: 284, SPD: 15, LUK: 2, Attack: 133346, Defense: 87332, Current HP: 260, A Avg: 1110772, D Avg: 122264, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 107601 - [001, 107638, 000] - HP: 240, STR: 1856, VIT: 284, SPD: 15, LUK: 1, Attack: 134276, Defense: 87332, Current HP: 240, A Avg: 1118519, D Avg: 122264, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 107602 - [001, 107638, 000] - HP: 510, STR: 1226, VIT: 294, SPD: 15, LUK: 1, Attack: 133331, Defense: 87342, Current HP: 510, A Avg: 1110647, D Avg: 122278, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107603 - [001, 107638, 000] - HP: 429, STR: 1278, VIT: 273, SPD: 15, LUK: 1, Attack: 133409, Defense: 87321, Current HP: 429, A Avg: 1111296, D Avg: 122249, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 107604 - [001, 107638, 000] - HP: 506, STR: 1215, VIT: 421, SPD: 15, LUK: 1, Attack: 133314, Defense: 87469, Current HP: 506, A Avg: 1110505, D Avg: 122456, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107641: 107605 - [001, 107638, 000] - HP: 414, STR: 1278, VIT: 263, SPD: 15, LUK: 2, Attack: 133409, Defense: 87311, Current HP: 414, A Avg: 1111296, D Avg: 122235, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107641: 107606 - [001, 107638, 000] - HP: 300, STR: 1389, VIT: 305, SPD: 25, LUK: 1, Attack: 133575, Defense: 87353, Current HP: 300, A Avg: 1112679, D Avg: 122294, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107641: 107607 - [001, 107638, 000] - HP: 240, STR: 2512, VIT: 263, SPD: 15, LUK: 1, Attack: 135260, Defense: 87311, Current HP: 240, A Avg: 1126715, D Avg: 122235, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 107608 - [001, 107638, 000] - HP: 252, STR: 2044, VIT: 384, SPD: 17, LUK: 1, Attack: 134558, Defense: 87432, Current HP: 252, A Avg: 1120868, D Avg: 122404, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107641: 107609 - [001, 107638, 000] - HP: 340, STR: 1856, VIT: 342, SPD: 15, LUK: 1, Attack: 134276, Defense: 87390, Current HP: 340, A Avg: 1118519, D Avg: 122345, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107641: 107610 - [001, 107638, 000] - HP: 240, STR: 1316, VIT: 263, SPD: 15, LUK: 2, Attack: 133466, Defense: 87311, Current HP: 240, A Avg: 1111771, D Avg: 122235, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107641: 107611 - [001, 107638, 000] - HP: 484, STR: 1446, VIT: 612, SPD: 18, LUK: 1, Attack: 133661, Defense: 87660, Current HP: 484, A Avg: 1113396, D Avg: 122723, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 107612 - [001, 107638, 000] - HP: 480, STR: 2484, VIT: 319, SPD: 15, LUK: 1, Attack: 135218, Defense: 87367, Current HP: 480, A Avg: 1126365, D Avg: 122313, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107641: 107613 - [001, 107638, 000] - HP: 620, STR: 1881, VIT: 753, SPD: 15, LUK: 1, Attack: 134313, Defense: 87801, Current HP: 620, A Avg: 1118827, D Avg: 122921, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 107614 - [001, 107638, 000] - HP: 391, STR: 1255, VIT: 448, SPD: 15, LUK: 1, Attack: 133374, Defense: 87496, Current HP: 391, A Avg: 1111005, D Avg: 122494, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107641: 107615 - [001, 107638, 000] - HP: 340, STR: 1856, VIT: 305, SPD: 15, LUK: 1, Attack: 134276, Defense: 87353, Current HP: 340, A Avg: 1118519, D Avg: 122294, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107641: 107616 - [001, 107638, 000] - HP: 420, STR: 2073, VIT: 450, SPD: 19, LUK: 1, Attack: 134601, Defense: 87498, Current HP: 420, A Avg: 1121226, D Avg: 122497, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107617 - [001, 107638, 000] - HP: 237, STR: 2406, VIT: 58, SPD: 15, LUK: 1, Attack: 135101, Defense: 87886, Current HP: 237, A Avg: 1125391, D Avg: 123040, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107641: 107618 - [001, 107638, 000] - HP: 228, STR: 2417, VIT: 58, SPD: 15, LUK: 1, Attack: 135117, Defense: 87886, Current HP: 228, A Avg: 1125524, D Avg: 123040, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 107619 - [001, 107638, 000] - HP: 348, STR: 2406, VIT: 49, SPD: 15, LUK: 1, Attack: 135101, Defense: 87877, Current HP: 348, A Avg: 1125391, D Avg: 123027, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 107620 - [001, 107638, 000] - HP: 266, STR: 2406, VIT: 49, SPD: 29, LUK: 1, Attack: 135101, Defense: 87877, Current HP: 266, A Avg: 1125391, D Avg: 123027, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 107621 - [001, 107638, 000] - HP: 247, STR: 3063, VIT: 60, SPD: 25, LUK: 1, Attack: 136086, Defense: 87888, Current HP: 247, A Avg: 1133596, D Avg: 123043, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 107622 - [001, 107638, 000] - HP: 228, STR: 2417, VIT: 89, SPD: 15, LUK: 1, Attack: 135117, Defense: 87917, Current HP: 228, A Avg: 1125524, D Avg: 123083, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 107623 - [001, 107638, 000] - HP: 247, STR: 2428, VIT: 60, SPD: 15, LUK: 2, Attack: 135134, Defense: 87888, Current HP: 247, A Avg: 1125666, D Avg: 123043, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 107624 - [001, 107638, 000] - HP: 228, STR: 3564, VIT: 60, SPD: 15, LUK: 1, Attack: 136838, Defense: 87888, Current HP: 228, A Avg: 1139860, D Avg: 123043, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 107625 - [001, 107638, 000] - HP: 493, STR: 2417, VIT: 70, SPD: 15, LUK: 1, Attack: 135117, Defense: 87898, Current HP: 493, A Avg: 1125524, D Avg: 123057, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107626 - [001, 107638, 000] - HP: 415, STR: 2472, VIT: 49, SPD: 15, LUK: 1, Attack: 135200, Defense: 87877, Current HP: 415, A Avg: 1126215, D Avg: 123027, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
