Rank 1000: HP: 1322, STR: 601, VIT: 418412, SPD: 45, LUK: 1, Attack: 86947, Defense: 502216, Current HP: 1322, A Avg: 91294, D Avg: 502216, [Progress[147, 330, 330, 330], Iron Shield[204, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 145: HP: 1154, STR: 421, VIT: 418673, SPD: 45, LUK: 1, Attack: 84414, Defense: 505474, Current HP: 1154, A Avg: 88634, D Avg: 505474, [Wooden Boomerang[167, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 144: HP: 1253, STR: 390, VIT: 418675, SPD: 45, LUK: 1, Attack: 84188, Defense: 505476, Current HP: 1253, A Avg: 88397, D Avg: 505476, [Ninja[135, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 143: HP: 1150, STR: 387, VIT: 418678, SPD: 45, LUK: 1, Attack: 84393, Defense: 505479, Current HP: 1150, A Avg: 88612, D Avg: 505479, [Crescent[141, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 142: HP: 1633, STR: 979, VIT: 419270, SPD: 45, LUK: 1, Attack: 85767, Defense: 505486, Current HP: 1633, A Avg: 90055, D Avg: 505486, [Pulse Knife[165, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 141: HP: 1406, STR: 482, VIT: 418702, SPD: 45, LUK: 1, Attack: 85164, Defense: 505503, Current HP: 1406, A Avg: 89422, D Avg: 505503, [Thunder Whip[143, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 140: HP: 1553, STR: 2224, VIT: 418719, SPD: 45, LUK: 1, Attack: 92133, Defense: 505520, Current HP: 1553, A Avg: 96739, D Avg: 505520, [Spectral Sword Shigure[172, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 139: HP: 1427, STR: 378, VIT: 418742, SPD: 45, LUK: 1, Attack: 84234, Defense: 505543, Current HP: 1427, A Avg: 88445, D Avg: 505543, [Emerald Sword[115, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 138: HP: 1285, STR: 430, VIT: 418748, SPD: 45, LUK: 1, Attack: 84332, Defense: 505549, Current HP: 1285, A Avg: 88548, D Avg: 505549, [Crossed Shuriken[136, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 137: HP: 2624, STR: 1458, VIT: 420587, SPD: 45, LUK: 1, Attack: 89286, Defense: 505555, Current HP: 2624, A Avg: 93750, D Avg: 505555, [Stargazer[183, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 136: HP: 2263, STR: 1692, VIT: 419340, SPD: 45, LUK: 1, Attack: 86192, Defense: 505556, Current HP: 2263, A Avg: 90501, D Avg: 505556, [Divine Dragon Sword[181, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 135: HP: 1427, STR: 473, VIT: 418757, SPD: 45, LUK: 1, Attack: 84986, Defense: 505558, Current HP: 1427, A Avg: 89235, D Avg: 505558, [Maximum Iron Mass[123, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 134: HP: 1144, STR: 518, VIT: 418820, SPD: 45, LUK: 1, Attack: 84628, Defense: 505621, Current HP: 1144, A Avg: 88859, D Avg: 505621, [Windmill[137, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 133: HP: 1133, STR: 464, VIT: 418823, SPD: 45, LUK: 1, Attack: 84464, Defense: 505624, Current HP: 1133, A Avg: 88687, D Avg: 505624, [Kirisame[129, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 132: HP: 1406, STR: 473, VIT: 418823, SPD: 45, LUK: 1, Attack: 84594, Defense: 505624, Current HP: 1406, A Avg: 88823, D Avg: 505624, [Black Kirisame[130, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 131: HP: 1394, STR: 601, VIT: 418823, SPD: 45, LUK: 1, Attack: 86349, Defense: 505624, Current HP: 1394, A Avg: 90666, D Avg: 505624, [Scythe of the Grim Reaper[148, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 130: HP: 1427, STR: 473, VIT: 418826, SPD: 45, LUK: 1, Attack: 84583, Defense: 505627, Current HP: 1427, A Avg: 88812, D Avg: 505627, [Serpent[144, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 129: HP: 1558, STR: 563, VIT: 418832, SPD: 45, LUK: 1, Attack: 85529, Defense: 505633, Current HP: 1558, A Avg: 89805, D Avg: 505633, [Red Shark[134, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 128: HP: 1637, STR: 464, VIT: 418841, SPD: 45, LUK: 1, Attack: 84782, Defense: 505642, Current HP: 1637, A Avg: 89021, D Avg: 505642, [Ruby Knuckle[151, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 127: HP: 2263, STR: 1015, VIT: 419427, SPD: 45, LUK: 1, Attack: 86349, Defense: 505643, Current HP: 2263, A Avg: 90666, D Avg: 505643, [Impulse[166, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 126: HP: 2834, STR: 1782, VIT: 420674, SPD: 45, LUK: 1, Attack: 89610, Defense: 505668, Current HP: 2834, A Avg: 94090, D Avg: 505668, [Stargazer[183, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 125: HP: 1406, STR: 734, VIT: 418870, SPD: 45, LUK: 1, Attack: 85468, Defense: 505671, Current HP: 1406, A Avg: 89741, D Avg: 505671, [Irruption[154, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 124: HP: 1398, STR: 514, VIT: 418893, SPD: 45, LUK: 1, Attack: 84624, Defense: 505694, Current HP: 1398, A Avg: 88855, D Avg: 505694, [Dragon Killer[139, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 123: HP: 1406, STR: 518, VIT: 418893, SPD: 45, LUK: 1, Attack: 85031, Defense: 505694, Current HP: 1406, A Avg: 89282, D Avg: 505694, [Volcano[142, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 122: HP: 1427, STR: 514, VIT: 418896, SPD: 45, LUK: 1, Attack: 86483, Defense: 505697, Current HP: 1427, A Avg: 90807, D Avg: 505697, [Fire Chariot[138, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 121: HP: 1658, STR: 612, VIT: 418910, SPD: 45, LUK: 1, Attack: 85710, Defense: 505711, Current HP: 1658, A Avg: 89995, D Avg: 505711, [Yggdrasil[126, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 120: HP: 1406, STR: 574, VIT: 418910, SPD: 45, LUK: 1, Attack: 85399, Defense: 505711, Current HP: 1406, A Avg: 89668, D Avg: 505711, [Kraken[145, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 119: HP: 1507, STR: 525, VIT: 418916, SPD: 45, LUK: 1, Attack: 84557, Defense: 505717, Current HP: 1507, A Avg: 88784, D Avg: 505717, [Alucard[146, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 118: HP: 1406, STR: 516, VIT: 418951, SPD: 45, LUK: 1, Attack: 84457, Defense: 505752, Current HP: 1406, A Avg: 88679, D Avg: 505752, [Rusty Knife[156, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 117: HP: 1633, STR: 583, VIT: 419560, SPD: 45, LUK: 1, Attack: 86136, Defense: 505776, Current HP: 1633, A Avg: 90442, D Avg: 505776, [Hammer of Justice[186, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 116: HP: 1406, STR: 482, VIT: 418980, SPD: 45, LUK: 1, Attack: 85957, Defense: 505781, Current HP: 1406, A Avg: 90254, D Avg: 505781, [Elemental[121, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 115: HP: 1658, STR: 586, VIT: 418980, SPD: 45, LUK: 1, Attack: 85236, Defense: 505781, Current HP: 1658, A Avg: 89497, D Avg: 505781, [Diamond Knuckle[152, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 114: HP: 1133, STR: 745, VIT: 418986, SPD: 45, LUK: 1, Attack: 85583, Defense: 505787, Current HP: 1133, A Avg: 89862, D Avg: 505787, [Classic[168, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 113: HP: 1885, STR: 860, VIT: 419572, SPD: 45, LUK: 1, Attack: 87349, Defense: 505788, Current HP: 1885, A Avg: 91716, D Avg: 505788, [Cuttlefish[178, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 112: HP: 4220, STR: 1458, VIT: 419891, SPD: 45, LUK: 1, Attack: 89286, Defense: 505808, Current HP: 4220, A Avg: 93750, D Avg: 505808, [Stargazer[183, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 111: HP: 1406, STR: 846, VIT: 419021, SPD: 45, LUK: 1, Attack: 85684, Defense: 505822, Current HP: 1406, A Avg: 89968, D Avg: 505822, [Willow Blade[157, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 110: HP: 1490, STR: 568, VIT: 419050, SPD: 45, LUK: 1, Attack: 85900, Defense: 505851, Current HP: 1490, A Avg: 90195, D Avg: 505851, [Tower[149, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 109: HP: 1570, STR: 606, VIT: 419110, SPD: 45, LUK: 1, Attack: 85649, Defense: 505911, Current HP: 1570, A Avg: 89931, D Avg: 505911, [White Snake[160, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 108: HP: 1679, STR: 741, VIT: 419119, SPD: 45, LUK: 1, Attack: 87087, Defense: 505920, Current HP: 1679, A Avg: 91441, D Avg: 505920, [Progress[147, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 107: HP: 1154, STR: 691, VIT: 419160, SPD: 45, LUK: 1, Attack: 87219, Defense: 505961, Current HP: 1154, A Avg: 91579, D Avg: 505961, [Moon Knuckle[153, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 106: HP: 1133, STR: 1803, VIT: 419160, SPD: 45, LUK: 1, Attack: 87681, Defense: 505961, Current HP: 1133, A Avg: 92065, D Avg: 505961, [Blue Sword[180, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 105: HP: 4073, STR: 2782, VIT: 419171, SPD: 45, LUK: 1, Attack: 88595, Defense: 505972, Current HP: 4073, A Avg: 93024, D Avg: 505972, [Spear of Regression[182, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 104: HP: 1633, STR: 151, VIT: 419827, SPD: 45, LUK: 1, Attack: 84539, Defense: 506043, Current HP: 1633, A Avg: 88765, D Avg: 506043, [Encryption Key[173, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 103: HP: 4657, STR: 1231, VIT: 419827, SPD: 45, LUK: 1, Attack: 89113, Defense: 506043, Current HP: 4657, A Avg: 93568, D Avg: 506043, [Wild Card[175, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 102: HP: 1633, STR: 669, VIT: 419827, SPD: 45, LUK: 1, Attack: 86313, Defense: 506043, Current HP: 1633, A Avg: 90628, D Avg: 506043, [Portal Sword[176, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 101: HP: 1385, STR: 1155, VIT: 419299, SPD: 45, LUK: 1, Attack: 87033, Defense: 506100, Current HP: 1385, A Avg: 91384, D Avg: 506100, [God Hand[179, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 100: HP: 1343, STR: 1587, VIT: 419299, SPD: 45, LUK: 1, Attack: 87127, Defense: 506100, Current HP: 1343, A Avg: 91483, D Avg: 506100, [Zodiac[184, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 099: HP: 2036, STR: 516, VIT: 419357, SPD: 45, LUK: 1, Attack: 85224, Defense: 506158, Current HP: 2036, A Avg: 89485, D Avg: 506158, [Thin Blade[158, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 098: HP: 1759, STR: 694, VIT: 419383, SPD: 45, LUK: 1, Attack: 86338, Defense: 506184, Current HP: 1759, A Avg: 90654, D Avg: 506184, [Gladius[162, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 097: HP: 2036, STR: 777, VIT: 419386, SPD: 45, LUK: 1, Attack: 86629, Defense: 506187, Current HP: 2036, A Avg: 90960, D Avg: 506187, [Santoku[159, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 096: HP: 1133, STR: 1119, VIT: 419438, SPD: 45, LUK: 1, Attack: 85907, Defense: 506239, Current HP: 1133, A Avg: 90202, D Avg: 506239, [Pulse Knife[165, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 095: HP: 1763, STR: 1832, VIT: 419508, SPD: 45, LUK: 1, Attack: 86332, Defense: 506309, Current HP: 1763, A Avg: 90648, D Avg: 506309, [Divine Dragon Sword[181, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 094: HP: 1763, STR: 1155, VIT: 419595, SPD: 45, LUK: 1, Attack: 86489, Defense: 506396, Current HP: 1763, A Avg: 90813, D Avg: 506396, [Impulse[166, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 093: HP: 1133, STR: 723, VIT: 419728, SPD: 45, LUK: 1, Attack: 86276, Defense: 506529, Current HP: 1133, A Avg: 90589, D Avg: 506529, [Hammer of Justice[186, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 092: HP: 1385, STR: 1000, VIT: 419740, SPD: 45, LUK: 1, Attack: 87489, Defense: 506541, Current HP: 1385, A Avg: 91863, D Avg: 506541, [Cuttlefish[178, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 091: HP: 3271, STR: 1458, VIT: 420453, SPD: 45, LUK: 1, Attack: 89286, Defense: 506669, Current HP: 3271, A Avg: 93750, D Avg: 506669, [Stargazer[183, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 090: HP: 1301, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 83877, Defense: 506690, Current HP: 1301, A Avg: 88070, D Avg: 506690, [Wooden Stick[101, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 089: HP: 1301, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 83916, Defense: 506690, Current HP: 1301, A Avg: 88111, D Avg: 506690, [Club[102, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 088: HP: 1301, STR: 156, VIT: 419902, SPD: 45, LUK: 1, Attack: 83928, Defense: 506690, Current HP: 1301, A Avg: 88124, D Avg: 506690, [Short Sword[103, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 087: HP: 1301, STR: 203, VIT: 419902, SPD: 45, LUK: 1, Attack: 84014, Defense: 506690, Current HP: 1301, A Avg: 88214, D Avg: 506690, [Long Sword[104, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 086: HP: 1301, STR: 237, VIT: 419902, SPD: 45, LUK: 1, Attack: 84009, Defense: 506690, Current HP: 1301, A Avg: 88209, D Avg: 506690, [Wasp Knife[105, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 085: HP: 1301, STR: 194, VIT: 419902, SPD: 45, LUK: 1, Attack: 84018, Defense: 506690, Current HP: 1301, A Avg: 88218, D Avg: 506690, [Stun Knuckle[106, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 084: HP: 1301, STR: 246, VIT: 419902, SPD: 45, LUK: 1, Attack: 84089, Defense: 506690, Current HP: 1301, A Avg: 88293, D Avg: 506690, [Battle Scythe[107, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 083: HP: 1322, STR: 246, VIT: 419902, SPD: 45, LUK: 1, Attack: 84135, Defense: 506690, Current HP: 1322, A Avg: 88341, D Avg: 506690, [Iron Lumps[108, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 082: HP: 1301, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 83919, Defense: 506690, Current HP: 1301, A Avg: 88114, D Avg: 506690, [Decorative Swords[109, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 081: HP: 1301, STR: 264, VIT: 419902, SPD: 45, LUK: 1, Attack: 84387, Defense: 506690, Current HP: 1301, A Avg: 88606, D Avg: 506690, [Pinpoint[112, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 080: HP: 1322, STR: 289, VIT: 419902, SPD: 45, LUK: 1, Attack: 84295, Defense: 506690, Current HP: 1322, A Avg: 88509, D Avg: 506690, [Great Iron Mass[122, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 079: HP: 1312, STR: 194, VIT: 419902, SPD: 45, LUK: 1, Attack: 84187, Defense: 506690, Current HP: 1312, A Avg: 88396, D Avg: 506690, [Sword of Wood[124, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 078: HP: 1574, STR: 342, VIT: 419902, SPD: 45, LUK: 1, Attack: 84530, Defense: 506690, Current HP: 1574, A Avg: 88756, D Avg: 506690, [Sword of the Spirit Tree[125, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 077: HP: 1312, STR: 246, VIT: 419902, SPD: 45, LUK: 1, Attack: 84245, Defense: 506690, Current HP: 1312, A Avg: 88457, D Avg: 506690, [Greatsword[127, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 076: HP: 1570, STR: 295, VIT: 419902, SPD: 45, LUK: 1, Attack: 84717, Defense: 506690, Current HP: 1570, A Avg: 88952, D Avg: 506690, [Dreaming Sword[128, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 075: HP: 1322, STR: 169, VIT: 419902, SPD: 45, LUK: 1, Attack: 83944, Defense: 506690, Current HP: 1322, A Avg: 88141, D Avg: 506690, [Peacemaker[131, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 074: HP: 1364, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 84053, Defense: 506690, Current HP: 1364, A Avg: 88255, D Avg: 506690, [Daydream[132, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 073: HP: 2015, STR: 367, VIT: 419902, SPD: 45, LUK: 1, Attack: 86050, Defense: 506690, Current HP: 2015, A Avg: 90352, D Avg: 506690, [Dancing[155, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 072: HP: 1301, STR: 644, VIT: 419902, SPD: 45, LUK: 1, Attack: 85300, Defense: 506690, Current HP: 1301, A Avg: 89565, D Avg: 506690, [Penetra[161, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 071: HP: 1301, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 84992, Defense: 506690, Current HP: 1301, A Avg: 89241, D Avg: 506690, [Grand Slam[163, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 070: HP: 1511, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 85119, Defense: 506690, Current HP: 1511, A Avg: 89374, D Avg: 506690, [Cluster Bomb[170, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 069: HP: 1931, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 92337, Defense: 506690, Current HP: 1931, A Avg: 96953, D Avg: 506690, [Big Bang[171, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 068: HP: 4325, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 85204, Defense: 506690, Current HP: 4325, A Avg: 89464, D Avg: 506690, [Common Key[174, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 067: HP: 1931, STR: 151, VIT: 419902, SPD: 45, LUK: 1, Attack: 86393, Defense: 506690, Current HP: 1931, A Avg: 90712, D Avg: 506690, [Droid Hammer[177, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 066: HP: 1301, STR: 1465, VIT: 419902, SPD: 45, LUK: 1, Attack: 86394, Defense: 506690, Current HP: 1301, A Avg: 90713, D Avg: 506690, [Jack Knife[185, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 065: HP: 1301, STR: 1879, VIT: 419902, SPD: 45, LUK: 1, Attack: 86457, Defense: 506690, Current HP: 1301, A Avg: 90779, D Avg: 506690, [Magical[187, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 064: HP: 1301, STR: 547, VIT: 419902, SPD: 45, LUK: 1, Attack: 87598, Defense: 506690, Current HP: 1301, A Avg: 91977, D Avg: 506690, [Tekken[188, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 063: HP: 1301, STR: -43006, VIT: 419902, SPD: 45, LUK: 1, Attack: 56260, Defense: 506690, Current HP: 1301, A Avg: 59073, D Avg: 506690, [Sword of Evil[189, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 062: HP: 1301, STR: 2239, VIT: 419902, SPD: 45, LUK: 1, Attack: 89900, Defense: 506690, Current HP: 1301, A Avg: 94395, D Avg: 506690, [Neural Edge[190, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 061: HP: 1553, STR: 293, VIT: 419920, SPD: 45, LUK: 1, Attack: 84260, Defense: 506708, Current HP: 1553, A Avg: 88473, D Avg: 506708, [Phantom Sword[117, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 060: HP: 1312, STR: 237, VIT: 419931, SPD: 45, LUK: 1, Attack: 84080, Defense: 506719, Current HP: 1312, A Avg: 88284, D Avg: 506719, [Salamander[110, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 059: HP: 1301, STR: 280, VIT: 419931, SPD: 45, LUK: 1, Attack: 84364, Defense: 506719, Current HP: 1301, A Avg: 88582, D Avg: 506719, [Phantom Scythe[116, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 058: HP: 1312, STR: 237, VIT: 419931, SPD: 45, LUK: 1, Attack: 84109, Defense: 506719, Current HP: 1312, A Avg: 88314, D Avg: 506719, [Undine[118, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 057: HP: 1312, STR: 237, VIT: 419931, SPD: 45, LUK: 1, Attack: 84136, Defense: 506719, Current HP: 1312, A Avg: 88342, D Avg: 506719, [Sylph[119, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 056: HP: 1312, STR: 237, VIT: 419931, SPD: 45, LUK: 1, Attack: 84163, Defense: 506719, Current HP: 1312, A Avg: 88371, D Avg: 506719, [Gnome[120, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 055: HP: 1343, STR: 178, VIT: 419946, SPD: 45, LUK: 1, Attack: 88345, Defense: 506734, Current HP: 1343, A Avg: 92762, D Avg: 506734, [Basic[169, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 054: HP: 1301, STR: 246, VIT: 419972, SPD: 45, LUK: 1, Attack: 84122, Defense: 506760, Current HP: 1301, A Avg: 88328, D Avg: 506760, [Tornado[111, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 053: HP: 1553, STR: 237, VIT: 419972, SPD: 45, LUK: 1, Attack: 84262, Defense: 506760, Current HP: 1553, A Avg: 88475, D Avg: 506760, [Fairy Sword[113, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
