Rank 1000: HP: 247, STR: 278, VIT: 233, SPD: 8, LUK: 1, Attack: 86806, Defense: 90011, Current HP: 247, A Avg: 93316, D Avg: 90011, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 162: HP: 855, STR: 476, VIT: 496, SPD: 8, LUK: 2, Attack: 88304, Defense: 90274, Current HP: 855, A Avg: 92719, D Avg: 90274, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 161: HP: 140, STR: 307, VIT: 496, SPD: 8, LUK: 1, Attack: 85860, Defense: 90274, Current HP: 140, A Avg: 107325, D Avg: 90274, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 160: HP: 419, STR: 237, VIT: 498, SPD: 9, LUK: 1, Attack: 85075, Defense: 90276, Current HP: 419, A Avg: 89328, D Avg: 90276, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 159: HP: 608, STR: 187, VIT: 498, SPD: 9, LUK: 1, Attack: 85110, Defense: 90276, Current HP: 608, A Avg: 89365, D Avg: 90276, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 158: HP: 461, STR: 183, VIT: 503, SPD: 9, LUK: 1, Attack: 85281, Defense: 90281, Current HP: 461, A Avg: 89545, D Avg: 90281, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 157: HP: 419, STR: 181, VIT: 503, SPD: 9, LUK: 1, Attack: 85006, Defense: 90281, Current HP: 419, A Avg: 89256, D Avg: 90281, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 156: HP: 482, STR: 160, VIT: 503, SPD: 9, LUK: 1, Attack: 84972, Defense: 90281, Current HP: 482, A Avg: 89220, D Avg: 90281, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 155: HP: 740, STR: 1485, VIT: 503, SPD: 8, LUK: 1, Attack: 85985, Defense: 90281, Current HP: 740, A Avg: 107481, D Avg: 90281, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 154: HP: 1305, STR: 416, VIT: 504, SPD: 8, LUK: 1, Attack: 88244, Defense: 90282, Current HP: 1305, A Avg: 92656, D Avg: 90282, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 153: HP: 893, STR: 416, VIT: 504, SPD: 14, LUK: 1, Attack: 88244, Defense: 90282, Current HP: 893, A Avg: 92656, D Avg: 108338, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 152: HP: 1471, STR: 464, VIT: 504, SPD: 8, LUK: 1, Attack: 88292, Defense: 90282, Current HP: 1471, A Avg: 92706, D Avg: 90282, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 151: HP: 436, STR: 169, VIT: 509, SPD: 9, LUK: 1, Attack: 84201, Defense: 90287, Current HP: 436, A Avg: 88411, D Avg: 90287, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 150: HP: 874, STR: 572, VIT: 512, SPD: 12, LUK: 1, Attack: 88400, Defense: 90290, Current HP: 874, A Avg: 92820, D Avg: 90290, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 149: HP: 874, STR: 432, VIT: 512, SPD: 8, LUK: 2, Attack: 88260, Defense: 90290, Current HP: 874, A Avg: 92673, D Avg: 90290, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 148: HP: 855, STR: 727, VIT: 512, SPD: 8, LUK: 1, Attack: 88555, Defense: 90290, Current HP: 855, A Avg: 92982, D Avg: 90290, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 147: HP: 419, STR: 162, VIT: 515, SPD: 9, LUK: 1, Attack: 85637, Defense: 90293, Current HP: 419, A Avg: 89918, D Avg: 90293, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 146: HP: 461, STR: 194, VIT: 515, SPD: 9, LUK: 1, Attack: 84844, Defense: 90293, Current HP: 461, A Avg: 89086, D Avg: 90293, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 145: HP: 377, STR: 226, VIT: 520, SPD: 9, LUK: 1, Attack: 86754, Defense: 90298, Current HP: 377, A Avg: 91091, D Avg: 90298, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 144: HP: 356, STR: 367, VIT: 520, SPD: 9, LUK: 1, Attack: 86245, Defense: 90298, Current HP: 356, A Avg: 90557, D Avg: 90298, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 143: HP: 356, STR: 208, VIT: 520, SPD: 9, LUK: 1, Attack: 85046, Defense: 90298, Current HP: 356, A Avg: 89298, D Avg: 90298, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 142: HP: 1450, STR: 424, VIT: 520, SPD: 8, LUK: 1, Attack: 88252, Defense: 90298, Current HP: 1450, A Avg: 92664, D Avg: 90298, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 141: HP: 419, STR: 234, VIT: 520, SPD: 9, LUK: 1, Attack: 84968, Defense: 90298, Current HP: 419, A Avg: 89216, D Avg: 90298, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 140: HP: 399, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 83921, Defense: 90303, Current HP: 399, A Avg: 88117, D Avg: 90303, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 139: HP: 399, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 83960, Defense: 90303, Current HP: 399, A Avg: 88158, D Avg: 90303, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 138: HP: 399, STR: 275, VIT: 525, SPD: 8, LUK: 1, Attack: 84047, Defense: 90303, Current HP: 399, A Avg: 88249, D Avg: 90303, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 137: HP: 399, STR: 288, VIT: 525, SPD: 8, LUK: 1, Attack: 84099, Defense: 90303, Current HP: 399, A Avg: 88303, D Avg: 90303, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 136: HP: 399, STR: 208, VIT: 525, SPD: 8, LUK: 1, Attack: 83980, Defense: 90303, Current HP: 399, A Avg: 88179, D Avg: 90303, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 135: HP: 399, STR: 201, VIT: 525, SPD: 8, LUK: 1, Attack: 84025, Defense: 90303, Current HP: 399, A Avg: 88226, D Avg: 90303, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 134: HP: 399, STR: 297, VIT: 525, SPD: 8, LUK: 1, Attack: 84140, Defense: 90303, Current HP: 399, A Avg: 88347, D Avg: 90303, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 133: HP: 418, STR: 216, VIT: 525, SPD: 8, LUK: 1, Attack: 84105, Defense: 90303, Current HP: 418, A Avg: 88310, D Avg: 90303, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 132: HP: 399, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 83963, Defense: 90303, Current HP: 399, A Avg: 88161, D Avg: 90303, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 131: HP: 399, STR: 232, VIT: 525, SPD: 8, LUK: 1, Attack: 84355, Defense: 90303, Current HP: 399, A Avg: 88572, D Avg: 90303, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 130: HP: 418, STR: 222, VIT: 525, SPD: 8, LUK: 1, Attack: 84228, Defense: 90303, Current HP: 418, A Avg: 88439, D Avg: 90303, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 129: HP: 408, STR: 201, VIT: 525, SPD: 8, LUK: 1, Attack: 84194, Defense: 90303, Current HP: 408, A Avg: 88403, D Avg: 90303, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 128: HP: 456, STR: 325, VIT: 525, SPD: 8, LUK: 1, Attack: 84513, Defense: 90303, Current HP: 456, A Avg: 88738, D Avg: 90303, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 127: HP: 408, STR: 216, VIT: 525, SPD: 8, LUK: 1, Attack: 84215, Defense: 90303, Current HP: 408, A Avg: 88425, D Avg: 90303, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 126: HP: 452, STR: 312, VIT: 525, SPD: 8, LUK: 1, Attack: 84734, Defense: 90303, Current HP: 452, A Avg: 88970, D Avg: 90303, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 125: HP: 418, STR: 211, VIT: 525, SPD: 8, LUK: 1, Attack: 83986, Defense: 90303, Current HP: 418, A Avg: 88185, D Avg: 90303, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 124: HP: 456, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 84097, Defense: 90303, Current HP: 456, A Avg: 88301, D Avg: 90303, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 123: HP: 665, STR: 312, VIT: 525, SPD: 8, LUK: 1, Attack: 85995, Defense: 90303, Current HP: 665, A Avg: 90294, D Avg: 90303, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 122: HP: 399, STR: 281, VIT: 525, SPD: 8, LUK: 1, Attack: 84937, Defense: 90303, Current HP: 399, A Avg: 89183, D Avg: 90303, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 121: HP: 399, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 85036, Defense: 90303, Current HP: 399, A Avg: 89287, D Avg: 90303, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 120: HP: 589, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 85163, Defense: 90303, Current HP: 589, A Avg: 89421, D Avg: 90303, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 119: HP: 969, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 92381, Defense: 90303, Current HP: 969, A Avg: 97000, D Avg: 90303, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 118: HP: 855, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 85248, Defense: 90303, Current HP: 855, A Avg: 89510, D Avg: 90303, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 117: HP: 969, STR: 195, VIT: 525, SPD: 8, LUK: 1, Attack: 86437, Defense: 90303, Current HP: 969, A Avg: 90758, D Avg: 90303, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 116: HP: 399, STR: 723, VIT: 525, SPD: 8, LUK: 1, Attack: 85652, Defense: 90303, Current HP: 399, A Avg: 89934, D Avg: 90303, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 115: HP: 399, STR: 451, VIT: 525, SPD: 8, LUK: 1, Attack: 85029, Defense: 90303, Current HP: 399, A Avg: 89280, D Avg: 90303, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 114: HP: 399, STR: 387, VIT: 525, SPD: 8, LUK: 1, Attack: 87438, Defense: 90303, Current HP: 399, A Avg: 91809, D Avg: 90303, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 113: HP: 399, STR: -8523, VIT: 525, SPD: 8, LUK: 1, Attack: 90743, Defense: 90303, Current HP: 399, A Avg: 95280, D Avg: 90303, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 112: HP: 399, STR: 1060, VIT: 525, SPD: 8, LUK: 1, Attack: 88721, Defense: 90303, Current HP: 399, A Avg: 93157, D Avg: 90303, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 111: HP: 503, STR: 176, VIT: 526, SPD: 9, LUK: 1, Attack: 85508, Defense: 90304, Current HP: 503, A Avg: 89783, D Avg: 90304, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 110: HP: 912, STR: 494, VIT: 528, SPD: 12, LUK: 1, Attack: 88322, Defense: 90306, Current HP: 912, A Avg: 92738, D Avg: 90306, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 109: HP: 950, STR: 727, VIT: 528, SPD: 8, LUK: 1, Attack: 88555, Defense: 90306, Current HP: 950, A Avg: 95196, D Avg: 90306, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 108: HP: 499, STR: 178, VIT: 529, SPD: 9, LUK: 1, Attack: 85221, Defense: 90307, Current HP: 499, A Avg: 89482, D Avg: 90307, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107: HP: 399, STR: 297, VIT: 535, SPD: 8, LUK: 1, Attack: 84173, Defense: 90313, Current HP: 399, A Avg: 88381, D Avg: 90313, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 106: HP: 437, STR: 286, VIT: 535, SPD: 8, LUK: 1, Attack: 84311, Defense: 90313, Current HP: 437, A Avg: 88526, D Avg: 90313, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 105: HP: 399, STR: 316, VIT: 535, SPD: 8, LUK: 1, Attack: 84465, Defense: 90313, Current HP: 399, A Avg: 88688, D Avg: 90313, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 104: HP: 412, STR: 216, VIT: 535, SPD: 8, LUK: 1, Attack: 84032, Defense: 90313, Current HP: 412, A Avg: 88233, D Avg: 90313, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 103: HP: 418, STR: 214, VIT: 535, SPD: 8, LUK: 1, Attack: 84207, Defense: 90313, Current HP: 418, A Avg: 88417, D Avg: 90313, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 102: HP: 482, STR: 205, VIT: 537, SPD: 9, LUK: 1, Attack: 86551, Defense: 90315, Current HP: 482, A Avg: 90878, D Avg: 90315, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 101: HP: 431, STR: 219, VIT: 538, SPD: 8, LUK: 1, Attack: 84017, Defense: 90316, Current HP: 431, A Avg: 88217, D Avg: 90316, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 100: HP: 950, STR: 727, VIT: 540, SPD: 8, LUK: 1, Attack: 88555, Defense: 90318, Current HP: 950, A Avg: 92982, D Avg: 90318, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 099: HP: 414, STR: 297, VIT: 540, SPD: 8, LUK: 1, Attack: 84303, Defense: 90318, Current HP: 414, A Avg: 88518, D Avg: 90318, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 098: HP: 437, STR: 310, VIT: 540, SPD: 8, LUK: 1, Attack: 84277, Defense: 90318, Current HP: 437, A Avg: 88490, D Avg: 90318, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 097: HP: 608, STR: 259, VIT: 543, SPD: 9, LUK: 1, Attack: 86137, Defense: 90321, Current HP: 608, A Avg: 90443, D Avg: 90321, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 096: HP: 566, STR: 331, VIT: 543, SPD: 9, LUK: 1, Attack: 85871, Defense: 90321, Current HP: 566, A Avg: 90164, D Avg: 90321, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 095: HP: 776, STR: 1436, VIT: 543, SPD: 9, LUK: 1, Attack: 91345, Defense: 90321, Current HP: 776, A Avg: 95912, D Avg: 90321, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 094: HP: 475, STR: 286, VIT: 545, SPD: 8, LUK: 1, Attack: 84142, Defense: 90323, Current HP: 475, A Avg: 88349, D Avg: 90323, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 093: HP: 902, STR: 2802, VIT: 545, SPD: 8, LUK: 1, Attack: 88615, Defense: 90323, Current HP: 902, A Avg: 93045, D Avg: 90323, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 092: HP: 893, STR: 2815, VIT: 545, SPD: 8, LUK: 1, Attack: 88628, Defense: 90323, Current HP: 893, A Avg: 93059, D Avg: 90323, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 091: HP: 421, STR: 222, VIT: 551, SPD: 8, LUK: 1, Attack: 84124, Defense: 90329, Current HP: 421, A Avg: 88330, D Avg: 90329, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 090: HP: 408, STR: 208, VIT: 551, SPD: 8, LUK: 1, Attack: 84051, Defense: 90329, Current HP: 408, A Avg: 88253, D Avg: 90329, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 089: HP: 399, STR: 294, VIT: 551, SPD: 8, LUK: 1, Attack: 84378, Defense: 90329, Current HP: 399, A Avg: 88596, D Avg: 90329, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 088: HP: 408, STR: 208, VIT: 551, SPD: 8, LUK: 1, Attack: 84080, Defense: 90329, Current HP: 408, A Avg: 88284, D Avg: 90329, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 408, STR: 208, VIT: 551, SPD: 8, LUK: 1, Attack: 84107, Defense: 90329, Current HP: 408, A Avg: 88312, D Avg: 90329, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 086: HP: 408, STR: 208, VIT: 551, SPD: 8, LUK: 1, Attack: 84134, Defense: 90329, Current HP: 408, A Avg: 88340, D Avg: 90329, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 085: HP: 456, STR: 201, VIT: 556, SPD: 8, LUK: 1, Attack: 84389, Defense: 90334, Current HP: 456, A Avg: 88608, D Avg: 90334, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 084: HP: 475, STR: 228, VIT: 558, SPD: 8, LUK: 1, Attack: 84741, Defense: 90336, Current HP: 475, A Avg: 88978, D Avg: 90336, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 083: HP: 931, STR: 779, VIT: 560, SPD: 9, LUK: 1, Attack: 88607, Defense: 90338, Current HP: 931, A Avg: 93037, D Avg: 90338, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 082: HP: 456, STR: 236, VIT: 561, SPD: 8, LUK: 1, Attack: 84918, Defense: 90339, Current HP: 456, A Avg: 89163, D Avg: 90339, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 081: HP: 408, STR: 236, VIT: 564, SPD: 8, LUK: 1, Attack: 84346, Defense: 90342, Current HP: 408, A Avg: 88563, D Avg: 90342, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 080: HP: 437, STR: 219, VIT: 564, SPD: 8, LUK: 1, Attack: 88386, Defense: 90342, Current HP: 437, A Avg: 92805, D Avg: 90342, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 079: HP: 356, STR: 403, VIT: 565, SPD: 9, LUK: 1, Attack: 85191, Defense: 90343, Current HP: 356, A Avg: 89450, D Avg: 90343, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 078: HP: 399, STR: 303, VIT: 566, SPD: 8, LUK: 1, Attack: 84303, Defense: 90344, Current HP: 399, A Avg: 88518, D Avg: 90344, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 077: HP: 456, STR: 314, VIT: 566, SPD: 8, LUK: 1, Attack: 84435, Defense: 90344, Current HP: 456, A Avg: 88656, D Avg: 90344, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 076: HP: 444, STR: 338, VIT: 566, SPD: 8, LUK: 1, Attack: 86086, Defense: 90344, Current HP: 444, A Avg: 90390, D Avg: 90344, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 075: HP: 478, STR: 194, VIT: 568, SPD: 9, LUK: 1, Attack: 85838, Defense: 90346, Current HP: 478, A Avg: 90129, D Avg: 90346, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 074: HP: 475, STR: 228, VIT: 569, SPD: 8, LUK: 1, Attack: 84338, Defense: 90347, Current HP: 475, A Avg: 88554, D Avg: 90347, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 073: HP: 893, STR: 3465, VIT: 571, SPD: 8, LUK: 1, Attack: 89278, Defense: 90349, Current HP: 893, A Avg: 93741, D Avg: 90349, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 072: HP: 1254, STR: 2802, VIT: 571, SPD: 8, LUK: 1, Attack: 88615, Defense: 90349, Current HP: 1254, A Avg: 93045, D Avg: 90349, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 071: HP: 478, STR: 336, VIT: 574, SPD: 8, LUK: 1, Attack: 85302, Defense: 90352, Current HP: 478, A Avg: 89567, D Avg: 90352, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 070: HP: 456, STR: 235, VIT: 577, SPD: 8, LUK: 1, Attack: 84176, Defense: 90355, Current HP: 456, A Avg: 88384, D Avg: 90355, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 069: HP: 486, STR: 233, VIT: 577, SPD: 8, LUK: 1, Attack: 84343, Defense: 90355, Current HP: 486, A Avg: 88560, D Avg: 90355, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 068: HP: 456, STR: 325, VIT: 577, SPD: 8, LUK: 1, Attack: 84838, Defense: 90355, Current HP: 456, A Avg: 89079, D Avg: 90355, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 067: HP: 1196, STR: 761, VIT: 579, SPD: 9, LUK: 1, Attack: 88589, Defense: 90357, Current HP: 1196, A Avg: 93018, D Avg: 90357, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 066: HP: 475, STR: 233, VIT: 579, SPD: 8, LUK: 1, Attack: 86202, Defense: 90357, Current HP: 475, A Avg: 90512, D Avg: 90357, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 065: HP: 475, STR: 220, VIT: 582, SPD: 8, LUK: 1, Attack: 84538, Defense: 90360, Current HP: 475, A Avg: 88764, D Avg: 90360, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 064: HP: 1144, STR: 2839, VIT: 582, SPD: 8, LUK: 1, Attack: 88652, Defense: 90360, Current HP: 1144, A Avg: 111701, D Avg: 90360, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
