Rank 1000: HP: 840, STR: 626, VIT: 926, SPD: 34, LUK: 1, Attack: 85724, Defense: 90704, Current HP: 840, A Avg: 107155, D Avg: 90704, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 146: HP: 892, STR: 322, VIT: 1579, SPD: 36, LUK: 1, Attack: 84263, Defense: 91357, Current HP: 892, A Avg: 88476, D Avg: 91357, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 145: HP: 969, STR: 534, VIT: 1580, SPD: 32, LUK: 1, Attack: 84534, Defense: 91358, Current HP: 969, A Avg: 88760, D Avg: 91358, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 144: HP: 1168, STR: 545, VIT: 1580, SPD: 32, LUK: 1, Attack: 84666, Defense: 91358, Current HP: 1168, A Avg: 88899, D Avg: 91358, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 143: HP: 1157, STR: 668, VIT: 1580, SPD: 32, LUK: 1, Attack: 86416, Defense: 91358, Current HP: 1157, A Avg: 90736, D Avg: 91358, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 142: HP: 646, STR: 662, VIT: 1583, SPD: 32, LUK: 1, Attack: 86540, Defense: 91361, Current HP: 646, A Avg: 90867, D Avg: 91361, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 141: HP: 968, STR: 654, VIT: 1583, SPD: 32, LUK: 1, Attack: 86532, Defense: 91361, Current HP: 968, A Avg: 90858, D Avg: 91361, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 140: HP: 608, STR: 966, VIT: 1583, SPD: 32, LUK: 1, Attack: 86506, Defense: 91361, Current HP: 608, A Avg: 90831, D Avg: 91361, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 139: HP: 924, STR: 958, VIT: 1583, SPD: 32, LUK: 1, Attack: 86498, Defense: 91361, Current HP: 924, A Avg: 90822, D Avg: 91361, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 138: HP: 1187, STR: 396, VIT: 1583, SPD: 32, LUK: 1, Attack: 84506, Defense: 91361, Current HP: 1187, A Avg: 88731, D Avg: 91361, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 137: HP: 2610, STR: 1016, VIT: 1584, SPD: 32, LUK: 1, Attack: 88844, Defense: 91362, Current HP: 2610, A Avg: 93286, D Avg: 91362, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 136: HP: 1748, STR: 1016, VIT: 1584, SPD: 58, LUK: 1, Attack: 88844, Defense: 91362, Current HP: 1748, A Avg: 93286, D Avg: 109634, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 135: HP: 2911, STR: 1064, VIT: 1584, SPD: 32, LUK: 1, Attack: 88892, Defense: 91362, Current HP: 2911, A Avg: 93336, D Avg: 91362, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 134: HP: 1276, STR: 633, VIT: 1588, SPD: 32, LUK: 1, Attack: 85599, Defense: 91366, Current HP: 1276, A Avg: 89878, D Avg: 91366, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 133: HP: 1729, STR: 1397, VIT: 1592, SPD: 51, LUK: 1, Attack: 89225, Defense: 91370, Current HP: 1729, A Avg: 93686, D Avg: 91370, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 132: HP: 1729, STR: 1032, VIT: 1592, SPD: 32, LUK: 2, Attack: 88860, Defense: 91370, Current HP: 1729, A Avg: 93303, D Avg: 91370, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 131: HP: 1710, STR: 1702, VIT: 1592, SPD: 32, LUK: 1, Attack: 89530, Defense: 91370, Current HP: 1710, A Avg: 94006, D Avg: 91370, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 130: HP: 1330, STR: 388, VIT: 1596, SPD: 32, LUK: 1, Attack: 84706, Defense: 91374, Current HP: 1330, A Avg: 88941, D Avg: 91374, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 129: HP: 3124, STR: 3541, VIT: 1596, SPD: 32, LUK: 1, Attack: 89354, Defense: 91374, Current HP: 3124, A Avg: 112586, D Avg: 91374, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 128: HP: 2755, STR: 1024, VIT: 1600, SPD: 32, LUK: 1, Attack: 88852, Defense: 91378, Current HP: 2755, A Avg: 93294, D Avg: 91378, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 127: HP: 892, STR: 297, VIT: 1607, SPD: 36, LUK: 1, Attack: 85772, Defense: 91385, Current HP: 892, A Avg: 90060, D Avg: 91385, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 126: HP: 1091, STR: 383, VIT: 1607, SPD: 36, LUK: 1, Attack: 85033, Defense: 91385, Current HP: 1091, A Avg: 89284, D Avg: 91385, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 125: HP: 1767, STR: 1206, VIT: 1608, SPD: 51, LUK: 1, Attack: 89034, Defense: 91386, Current HP: 1767, A Avg: 93485, D Avg: 91386, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 124: HP: 1805, STR: 1702, VIT: 1608, SPD: 32, LUK: 1, Attack: 89530, Defense: 91386, Current HP: 1805, A Avg: 96244, D Avg: 91386, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 123: HP: 1102, STR: 206, VIT: 1609, SPD: 32, LUK: 1, Attack: 84914, Defense: 91387, Current HP: 1102, A Avg: 89159, D Avg: 91387, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 122: HP: 1092, STR: 214, VIT: 1609, SPD: 32, LUK: 1, Attack: 84922, Defense: 91387, Current HP: 1092, A Avg: 89168, D Avg: 91387, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 121: HP: 671, STR: 505, VIT: 1612, SPD: 36, LUK: 1, Attack: 85343, Defense: 91390, Current HP: 671, A Avg: 89610, D Avg: 91390, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 120: HP: 879, STR: 332, VIT: 1619, SPD: 32, LUK: 1, Attack: 85976, Defense: 91397, Current HP: 879, A Avg: 90274, D Avg: 91397, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 119: HP: 870, STR: 340, VIT: 1619, SPD: 32, LUK: 1, Attack: 85984, Defense: 91397, Current HP: 870, A Avg: 90283, D Avg: 91397, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 118: HP: 1168, STR: 809, VIT: 1622, SPD: 32, LUK: 1, Attack: 85543, Defense: 91400, Current HP: 1168, A Avg: 89820, D Avg: 91400, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 117: HP: 1170, STR: 425, VIT: 1630, SPD: 32, LUK: 1, Attack: 84535, Defense: 91408, Current HP: 1170, A Avg: 88761, D Avg: 91408, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 116: HP: 1168, STR: 589, VIT: 1630, SPD: 32, LUK: 1, Attack: 85102, Defense: 91408, Current HP: 1168, A Avg: 89357, D Avg: 91408, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 115: HP: 858, STR: 700, VIT: 1632, SPD: 32, LUK: 1, Attack: 86578, Defense: 91410, Current HP: 858, A Avg: 109088, D Avg: 91410, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 114: HP: 814, STR: 1004, VIT: 1632, SPD: 32, LUK: 1, Attack: 86544, Defense: 91410, Current HP: 814, A Avg: 109045, D Avg: 91410, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 113: HP: 892, STR: 588, VIT: 1632, SPD: 36, LUK: 1, Attack: 85426, Defense: 91410, Current HP: 892, A Avg: 89697, D Avg: 91410, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 112: HP: 1396, STR: 484, VIT: 1632, SPD: 36, LUK: 1, Attack: 85407, Defense: 91410, Current HP: 1396, A Avg: 89677, D Avg: 91410, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 111: HP: 1187, STR: 425, VIT: 1632, SPD: 32, LUK: 1, Attack: 86394, Defense: 91410, Current HP: 1187, A Avg: 90713, D Avg: 91410, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 110: HP: 1092, STR: 294, VIT: 1635, SPD: 32, LUK: 1, Attack: 85002, Defense: 91413, Current HP: 1092, A Avg: 89252, D Avg: 91413, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 109: HP: 1485, STR: 206, VIT: 1635, SPD: 32, LUK: 1, Attack: 84914, Defense: 91413, Current HP: 1485, A Avg: 89159, D Avg: 91413, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108: HP: 1102, STR: 398, VIT: 1635, SPD: 32, LUK: 1, Attack: 86250, Defense: 91413, Current HP: 1102, A Avg: 90562, D Avg: 91413, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107: HP: 1092, STR: 406, VIT: 1635, SPD: 32, LUK: 1, Attack: 86258, Defense: 91413, Current HP: 1092, A Avg: 90570, D Avg: 91413, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 106: HP: 870, STR: 340, VIT: 1645, SPD: 32, LUK: 1, Attack: 85984, Defense: 91423, Current HP: 870, A Avg: 90283, D Avg: 91423, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 105: HP: 1227, STR: 332, VIT: 1645, SPD: 32, LUK: 1, Attack: 85976, Defense: 91423, Current HP: 1227, A Avg: 90274, D Avg: 91423, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 104: HP: 1349, STR: 682, VIT: 1645, SPD: 32, LUK: 1, Attack: 85780, Defense: 91423, Current HP: 1349, A Avg: 90069, D Avg: 91423, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 103: HP: 1168, STR: 470, VIT: 1645, SPD: 32, LUK: 1, Attack: 85295, Defense: 91423, Current HP: 1168, A Avg: 89559, D Avg: 91423, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 102: HP: 1225, STR: 427, VIT: 1645, SPD: 32, LUK: 1, Attack: 85239, Defense: 91423, Current HP: 1225, A Avg: 89500, D Avg: 91423, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 101: HP: 1240, STR: 707, VIT: 1650, SPD: 32, LUK: 1, Attack: 84739, Defense: 91428, Current HP: 1240, A Avg: 88975, D Avg: 91428, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 100: HP: 427, STR: 662, VIT: 1656, SPD: 32, LUK: 1, Attack: 85450, Defense: 91434, Current HP: 427, A Avg: 89722, D Avg: 91434, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 099: HP: 418, STR: 670, VIT: 1656, SPD: 32, LUK: 1, Attack: 85458, Defense: 91434, Current HP: 418, A Avg: 89730, D Avg: 91434, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 098: HP: 976, STR: 365, VIT: 1660, SPD: 36, LUK: 1, Attack: 85697, Defense: 91438, Current HP: 976, A Avg: 89981, D Avg: 91438, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 097: HP: 1092, STR: 558, VIT: 1661, SPD: 32, LUK: 1, Attack: 86410, Defense: 91439, Current HP: 1092, A Avg: 90730, D Avg: 91439, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 096: HP: 1485, STR: 398, VIT: 1661, SPD: 32, LUK: 1, Attack: 86250, Defense: 91439, Current HP: 1485, A Avg: 90562, D Avg: 91439, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 095: HP: 1805, STR: 1702, VIT: 1668, SPD: 32, LUK: 1, Attack: 89530, Defense: 91446, Current HP: 1805, A Avg: 94006, D Avg: 91446, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 094: HP: 1168, STR: 427, VIT: 1669, SPD: 32, LUK: 1, Attack: 84368, Defense: 91447, Current HP: 1168, A Avg: 88586, D Avg: 91447, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 093: HP: 2793, STR: 3595, VIT: 1676, SPD: 32, LUK: 1, Attack: 89408, Defense: 91454, Current HP: 2793, A Avg: 93878, D Avg: 91454, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 092: HP: 418, STR: 921, VIT: 1682, SPD: 32, LUK: 1, Attack: 85709, Defense: 91460, Current HP: 418, A Avg: 89994, D Avg: 91460, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 091: HP: 704, STR: 662, VIT: 1682, SPD: 32, LUK: 1, Attack: 85450, Defense: 91460, Current HP: 704, A Avg: 89722, D Avg: 91460, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 090: HP: 1375, STR: 252, VIT: 1684, SPD: 32, LUK: 1, Attack: 84960, Defense: 91462, Current HP: 1375, A Avg: 107049, D Avg: 91462, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 089: HP: 1117, STR: 379, VIT: 1695, SPD: 32, LUK: 1, Attack: 86023, Defense: 91473, Current HP: 1117, A Avg: 108388, D Avg: 91473, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 088: HP: 1168, STR: 404, VIT: 1695, SPD: 32, LUK: 1, Attack: 85879, Defense: 91473, Current HP: 1168, A Avg: 90172, D Avg: 91473, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 1349, STR: 481, VIT: 1695, SPD: 32, LUK: 1, Attack: 85131, Defense: 91473, Current HP: 1349, A Avg: 89387, D Avg: 91473, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 086: HP: 969, STR: 590, VIT: 1700, SPD: 32, LUK: 1, Attack: 85428, Defense: 91478, Current HP: 969, A Avg: 89699, D Avg: 91478, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 085: HP: 1035, STR: 394, VIT: 1705, SPD: 36, LUK: 1, Attack: 85437, Defense: 91483, Current HP: 1035, A Avg: 89708, D Avg: 91483, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 084: HP: 1375, STR: 444, VIT: 1710, SPD: 32, LUK: 1, Attack: 86296, Defense: 91488, Current HP: 1375, A Avg: 108732, D Avg: 91488, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 083: HP: 1112, STR: 502, VIT: 1713, SPD: 36, LUK: 1, Attack: 86848, Defense: 91491, Current HP: 1112, A Avg: 91190, D Avg: 91491, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 082: HP: 1168, STR: 664, VIT: 1718, SPD: 32, LUK: 1, Attack: 85502, Defense: 91496, Current HP: 1168, A Avg: 89777, D Avg: 91496, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 081: HP: 1624, STR: 571, VIT: 1718, SPD: 32, LUK: 1, Attack: 85494, Defense: 91496, Current HP: 1624, A Avg: 89768, D Avg: 91496, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 080: HP: 594, STR: 708, VIT: 1731, SPD: 32, LUK: 1, Attack: 85496, Defense: 91509, Current HP: 594, A Avg: 107724, D Avg: 91509, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 079: HP: 692, STR: 469, VIT: 1738, SPD: 36, LUK: 1, Attack: 86997, Defense: 91516, Current HP: 692, A Avg: 91346, D Avg: 91516, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 078: HP: 671, STR: 1339, VIT: 1738, SPD: 36, LUK: 1, Attack: 87217, Defense: 91516, Current HP: 671, A Avg: 91577, D Avg: 91516, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 077: HP: 1244, STR: 465, VIT: 1744, SPD: 32, LUK: 1, Attack: 85797, Defense: 91522, Current HP: 1244, A Avg: 90086, D Avg: 91522, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 076: HP: 1800, STR: 1876, VIT: 1759, SPD: 34, LUK: 1, Attack: 89704, Defense: 91537, Current HP: 1800, A Avg: 112130, D Avg: 91537, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 075: HP: 997, STR: 1264, VIT: 1770, SPD: 32, LUK: 1, Attack: 85764, Defense: 91548, Current HP: 997, A Avg: 90052, D Avg: 91548, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 074: HP: 988, STR: 1272, VIT: 1770, SPD: 32, LUK: 1, Attack: 85772, Defense: 91548, Current HP: 988, A Avg: 90060, D Avg: 91548, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 073: HP: 902, STR: 694, VIT: 1783, SPD: 32, LUK: 1, Attack: 86028, Defense: 91561, Current HP: 902, A Avg: 90329, D Avg: 91561, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 072: HP: 893, STR: 702, VIT: 1783, SPD: 32, LUK: 1, Attack: 86036, Defense: 91561, Current HP: 893, A Avg: 90337, D Avg: 91561, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 071: HP: 1297, STR: 491, VIT: 1786, SPD: 32, LUK: 1, Attack: 85534, Defense: 91564, Current HP: 1297, A Avg: 89810, D Avg: 91564, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 070: HP: 1368, STR: 954, VIT: 1793, SPD: 32, LUK: 1, Attack: 87300, Defense: 91571, Current HP: 1368, A Avg: 91665, D Avg: 91571, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 069: HP: 988, STR: 1272, VIT: 1796, SPD: 32, LUK: 1, Attack: 85772, Defense: 91574, Current HP: 988, A Avg: 90060, D Avg: 91574, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 068: HP: 1364, STR: 1264, VIT: 1796, SPD: 32, LUK: 1, Attack: 85764, Defense: 91574, Current HP: 1364, A Avg: 90052, D Avg: 91574, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 067: HP: 893, STR: 965, VIT: 1809, SPD: 32, LUK: 1, Attack: 86299, Defense: 91587, Current HP: 893, A Avg: 90613, D Avg: 91587, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 066: HP: 1254, STR: 694, VIT: 1809, SPD: 32, LUK: 1, Attack: 86028, Defense: 91587, Current HP: 1254, A Avg: 90329, D Avg: 91587, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 065: HP: 988, STR: 558, VIT: 1817, SPD: 32, LUK: 1, Attack: 87086, Defense: 91595, Current HP: 988, A Avg: 91440, D Avg: 91595, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 064: HP: 969, STR: 1830, VIT: 1817, SPD: 32, LUK: 1, Attack: 87708, Defense: 91595, Current HP: 969, A Avg: 92093, D Avg: 91595, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 063: HP: 923, STR: 826, VIT: 1845, SPD: 36, LUK: 1, Attack: 86704, Defense: 91623, Current HP: 923, A Avg: 91039, D Avg: 91623, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 062: HP: 881, STR: 1168, VIT: 1845, SPD: 36, LUK: 1, Attack: 86708, Defense: 91623, Current HP: 881, A Avg: 91043, D Avg: 91623, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 061: HP: 1254, STR: 1310, VIT: 1845, SPD: 32, LUK: 1, Attack: 85810, Defense: 91623, Current HP: 1254, A Avg: 108120, D Avg: 91623, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 060: HP: 1144, STR: 740, VIT: 1858, SPD: 32, LUK: 1, Attack: 86074, Defense: 91636, Current HP: 1144, A Avg: 108453, D Avg: 91636, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 059: HP: 2141, STR: 1937, VIT: 1875, SPD: 36, LUK: 1, Attack: 89765, Defense: 91653, Current HP: 2141, A Avg: 94253, D Avg: 91653, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 058: HP: 3154, STR: 3824, VIT: 1879, SPD: 32, LUK: 1, Attack: 89637, Defense: 91657, Current HP: 3154, A Avg: 94118, D Avg: 91657, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 057: HP: 2071, STR: 2144, VIT: 1880, SPD: 38, LUK: 1, Attack: 89972, Defense: 91658, Current HP: 2071, A Avg: 94470, D Avg: 91658, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 056: HP: 1417, STR: 322, VIT: 1901, SPD: 36, LUK: 1, Attack: 85030, Defense: 91679, Current HP: 1417, A Avg: 89281, D Avg: 91679, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 055: HP: 1171, STR: 464, VIT: 1912, SPD: 36, LUK: 1, Attack: 86108, Defense: 91690, Current HP: 1171, A Avg: 90413, D Avg: 91690, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 054: HP: 655, STR: 588, VIT: 1913, SPD: 32, LUK: 1, Attack: 87077, Defense: 91691, Current HP: 655, A Avg: 91430, D Avg: 91691, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 053: HP: 646, STR: 596, VIT: 1913, SPD: 32, LUK: 1, Attack: 87085, Defense: 91691, Current HP: 646, A Avg: 91439, D Avg: 91691, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 052: HP: 1197, STR: 875, VIT: 1916, SPD: 32, LUK: 1, Attack: 86753, Defense: 91694, Current HP: 1197, A Avg: 91090, D Avg: 91694, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 051: HP: 1159, STR: 1621, VIT: 1916, SPD: 32, LUK: 1, Attack: 87161, Defense: 91694, Current HP: 1159, A Avg: 91519, D Avg: 91694, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 050: HP: 427, STR: 700, VIT: 1916, SPD: 32, LUK: 1, Attack: 86253, Defense: 91694, Current HP: 427, A Avg: 90565, D Avg: 91694, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 049: HP: 418, STR: 358, VIT: 1916, SPD: 32, LUK: 1, Attack: 85911, Defense: 91694, Current HP: 418, A Avg: 90206, D Avg: 91694, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
