Rank 1000: HP: 570, STR: 742, VIT: 697, SPD: 24, LUK: 1, Attack: 85580, Defense: 90475, Current HP: 570, A Avg: 89859, D Avg: 90475, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 156: HP: 858, STR: 318, VIT: 1201, SPD: 24, LUK: 1, Attack: 84220, Defense: 90979, Current HP: 858, A Avg: 88431, D Avg: 90979, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 155: HP: 670, STR: 252, VIT: 1203, SPD: 24, LUK: 1, Attack: 85896, Defense: 90981, Current HP: 670, A Avg: 90190, D Avg: 90981, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 154: HP: 661, STR: 260, VIT: 1203, SPD: 24, LUK: 1, Attack: 85904, Defense: 90981, Current HP: 661, A Avg: 90199, D Avg: 90981, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 153: HP: 881, STR: 327, VIT: 1204, SPD: 27, LUK: 1, Attack: 85425, Defense: 90982, Current HP: 881, A Avg: 89696, D Avg: 90982, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 152: HP: 734, STR: 307, VIT: 1204, SPD: 27, LUK: 1, Attack: 85132, Defense: 90982, Current HP: 734, A Avg: 89388, D Avg: 90982, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 151: HP: 797, STR: 268, VIT: 1204, SPD: 27, LUK: 1, Attack: 85080, Defense: 90982, Current HP: 797, A Avg: 89334, D Avg: 90982, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 150: HP: 864, STR: 158, VIT: 1206, SPD: 24, LUK: 1, Attack: 84866, Defense: 90984, Current HP: 864, A Avg: 89109, D Avg: 90984, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 149: HP: 855, STR: 166, VIT: 1206, SPD: 24, LUK: 1, Attack: 84874, Defense: 90984, Current HP: 855, A Avg: 89117, D Avg: 90984, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 148: HP: 950, STR: 340, VIT: 1208, SPD: 24, LUK: 1, Attack: 84853, Defense: 90986, Current HP: 950, A Avg: 89095, D Avg: 90986, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 147: HP: 793, STR: 277, VIT: 1209, SPD: 27, LUK: 1, Attack: 84309, Defense: 90987, Current HP: 793, A Avg: 88524, D Avg: 90987, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 146: HP: 734, STR: 268, VIT: 1215, SPD: 27, LUK: 1, Attack: 84209, Defense: 90993, Current HP: 734, A Avg: 88419, D Avg: 90993, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 145: HP: 748, STR: 524, VIT: 1216, SPD: 24, LUK: 1, Attack: 86402, Defense: 90994, Current HP: 748, A Avg: 108866, D Avg: 90994, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 144: HP: 704, STR: 748, VIT: 1216, SPD: 24, LUK: 1, Attack: 86288, Defense: 90994, Current HP: 704, A Avg: 108722, D Avg: 90994, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 143: HP: 1782, STR: 864, VIT: 1216, SPD: 24, LUK: 2, Attack: 88692, Defense: 90994, Current HP: 1782, A Avg: 93126, D Avg: 90994, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 142: HP: 1425, STR: 1951, VIT: 1216, SPD: 24, LUK: 1, Attack: 89779, Defense: 90994, Current HP: 1425, A Avg: 94267, D Avg: 90994, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 141: HP: 1425, STR: 908, VIT: 1216, SPD: 24, LUK: 2, Attack: 88736, Defense: 90994, Current HP: 1425, A Avg: 93172, D Avg: 90994, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 140: HP: 2033, STR: 4009, VIT: 1221, SPD: 24, LUK: 1, Attack: 89822, Defense: 90999, Current HP: 2033, A Avg: 94313, D Avg: 90999, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 139: HP: 2574, STR: 3244, VIT: 1221, SPD: 24, LUK: 1, Attack: 89057, Defense: 90999, Current HP: 2574, A Avg: 93509, D Avg: 90999, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 138: HP: 2175, STR: 816, VIT: 1224, SPD: 24, LUK: 1, Attack: 88644, Defense: 91002, Current HP: 2175, A Avg: 93076, D Avg: 91002, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 137: HP: 1463, STR: 816, VIT: 1224, SPD: 43, LUK: 1, Attack: 88644, Defense: 91002, Current HP: 1463, A Avg: 93076, D Avg: 109202, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 136: HP: 2431, STR: 864, VIT: 1224, SPD: 24, LUK: 1, Attack: 88692, Defense: 91002, Current HP: 2431, A Avg: 93126, D Avg: 91002, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 135: HP: 332, STR: 534, VIT: 1227, SPD: 24, LUK: 1, Attack: 85322, Defense: 91005, Current HP: 332, A Avg: 89588, D Avg: 91005, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 134: HP: 323, STR: 542, VIT: 1227, SPD: 24, LUK: 1, Attack: 85330, Defense: 91005, Current HP: 323, A Avg: 89596, D Avg: 91005, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 133: HP: 1159, STR: 2323, VIT: 1227, SPD: 24, LUK: 1, Attack: 92232, Defense: 91005, Current HP: 1159, A Avg: 96843, D Avg: 91005, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 132: HP: 661, STR: 260, VIT: 1229, SPD: 24, LUK: 1, Attack: 85904, Defense: 91007, Current HP: 661, A Avg: 90199, D Avg: 91007, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 131: HP: 985, STR: 252, VIT: 1229, SPD: 24, LUK: 1, Attack: 85896, Defense: 91007, Current HP: 985, A Avg: 90190, D Avg: 91007, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 130: HP: 855, STR: 228, VIT: 1232, SPD: 24, LUK: 1, Attack: 84936, Defense: 91010, Current HP: 855, A Avg: 89182, D Avg: 91010, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 129: HP: 1210, STR: 158, VIT: 1232, SPD: 24, LUK: 1, Attack: 84866, Defense: 91010, Current HP: 1210, A Avg: 89109, D Avg: 91010, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 128: HP: 864, STR: 310, VIT: 1232, SPD: 24, LUK: 1, Attack: 86162, Defense: 91010, Current HP: 864, A Avg: 90470, D Avg: 91010, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 127: HP: 855, STR: 318, VIT: 1232, SPD: 24, LUK: 1, Attack: 86170, Defense: 91010, Current HP: 855, A Avg: 90478, D Avg: 91010, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 126: HP: 1444, STR: 1122, VIT: 1232, SPD: 38, LUK: 1, Attack: 88950, Defense: 91010, Current HP: 1444, A Avg: 93397, D Avg: 91010, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 125: HP: 1444, STR: 832, VIT: 1232, SPD: 24, LUK: 2, Attack: 88660, Defense: 91010, Current HP: 1444, A Avg: 93093, D Avg: 91010, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 124: HP: 1425, STR: 1377, VIT: 1232, SPD: 24, LUK: 1, Attack: 89205, Defense: 91010, Current HP: 1425, A Avg: 93665, D Avg: 91010, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 123: HP: 836, STR: 265, VIT: 1232, SPD: 24, LUK: 1, Attack: 84453, Defense: 91010, Current HP: 836, A Avg: 88675, D Avg: 91010, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 122: HP: 2320, STR: 824, VIT: 1240, SPD: 24, LUK: 1, Attack: 88652, Defense: 91018, Current HP: 2320, A Avg: 93084, D Avg: 91018, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 121: HP: 788, STR: 364, VIT: 1240, SPD: 24, LUK: 1, Attack: 84474, Defense: 91018, Current HP: 788, A Avg: 88697, D Avg: 91018, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 120: HP: 779, STR: 457, VIT: 1242, SPD: 24, LUK: 1, Attack: 84457, Defense: 91020, Current HP: 779, A Avg: 88679, D Avg: 91020, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 119: HP: 931, STR: 468, VIT: 1242, SPD: 24, LUK: 1, Attack: 84589, Defense: 91020, Current HP: 931, A Avg: 88818, D Avg: 91020, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 118: HP: 919, STR: 558, VIT: 1242, SPD: 24, LUK: 1, Attack: 86306, Defense: 91020, Current HP: 919, A Avg: 90621, D Avg: 91020, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 117: HP: 734, STR: 252, VIT: 1243, SPD: 27, LUK: 1, Attack: 85727, Defense: 91021, Current HP: 734, A Avg: 90013, D Avg: 91021, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 116: HP: 881, STR: 320, VIT: 1243, SPD: 27, LUK: 1, Attack: 84970, Defense: 91021, Current HP: 881, A Avg: 89218, D Avg: 91021, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 115: HP: 950, STR: 340, VIT: 1245, SPD: 24, LUK: 1, Attack: 84450, Defense: 91023, Current HP: 950, A Avg: 88672, D Avg: 91023, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 114: HP: 566, STR: 406, VIT: 1248, SPD: 27, LUK: 1, Attack: 85244, Defense: 91026, Current HP: 566, A Avg: 89506, D Avg: 91026, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 113: HP: 1482, STR: 969, VIT: 1248, SPD: 38, LUK: 1, Attack: 88797, Defense: 91026, Current HP: 1482, A Avg: 93236, D Avg: 91026, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 112: HP: 1520, STR: 1377, VIT: 1248, SPD: 24, LUK: 1, Attack: 89205, Defense: 91026, Current HP: 1520, A Avg: 95895, D Avg: 91026, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 111: HP: 1010, STR: 534, VIT: 1250, SPD: 24, LUK: 1, Attack: 85500, Defense: 91028, Current HP: 1010, A Avg: 89775, D Avg: 91028, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 110: HP: 323, STR: 745, VIT: 1253, SPD: 24, LUK: 1, Attack: 85533, Defense: 91031, Current HP: 323, A Avg: 89809, D Avg: 91031, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 109: HP: 594, STR: 534, VIT: 1253, SPD: 24, LUK: 1, Attack: 85322, Defense: 91031, Current HP: 594, A Avg: 89588, D Avg: 91031, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108: HP: 734, STR: 471, VIT: 1254, SPD: 27, LUK: 1, Attack: 85309, Defense: 91032, Current HP: 734, A Avg: 89574, D Avg: 91032, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107: HP: 1133, STR: 385, VIT: 1254, SPD: 27, LUK: 1, Attack: 85308, Defense: 91032, Current HP: 1133, A Avg: 89573, D Avg: 91032, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 106: HP: 855, STR: 437, VIT: 1258, SPD: 24, LUK: 1, Attack: 86289, Defense: 91036, Current HP: 855, A Avg: 90603, D Avg: 91036, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 105: HP: 1210, STR: 310, VIT: 1258, SPD: 24, LUK: 1, Attack: 86162, Defense: 91036, Current HP: 1210, A Avg: 90470, D Avg: 91036, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 104: HP: 1045, STR: 332, VIT: 1258, SPD: 24, LUK: 1, Attack: 84650, Defense: 91036, Current HP: 1045, A Avg: 88882, D Avg: 91036, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 103: HP: 2464, STR: 3307, VIT: 1258, SPD: 24, LUK: 1, Attack: 89120, Defense: 91036, Current HP: 2464, A Avg: 112291, D Avg: 91036, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 102: HP: 875, STR: 291, VIT: 1266, SPD: 24, LUK: 1, Attack: 85935, Defense: 91044, Current HP: 875, A Avg: 108278, D Avg: 91044, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 101: HP: 1100, STR: 196, VIT: 1268, SPD: 24, LUK: 1, Attack: 84904, Defense: 91046, Current HP: 1100, A Avg: 106979, D Avg: 91046, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 100: HP: 942, STR: 361, VIT: 1279, SPD: 24, LUK: 1, Attack: 84471, Defense: 91057, Current HP: 942, A Avg: 88694, D Avg: 91057, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 099: HP: 931, STR: 501, VIT: 1279, SPD: 24, LUK: 1, Attack: 85014, Defense: 91057, Current HP: 931, A Avg: 89264, D Avg: 91057, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 098: HP: 950, STR: 361, VIT: 1281, SPD: 24, LUK: 1, Attack: 86330, Defense: 91059, Current HP: 950, A Avg: 90646, D Avg: 91059, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 097: HP: 818, STR: 302, VIT: 1282, SPD: 27, LUK: 1, Attack: 85634, Defense: 91060, Current HP: 818, A Avg: 89915, D Avg: 91060, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 096: HP: 931, STR: 677, VIT: 1284, SPD: 24, LUK: 1, Attack: 85411, Defense: 91062, Current HP: 931, A Avg: 89681, D Avg: 91062, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 095: HP: 484, STR: 572, VIT: 1289, SPD: 24, LUK: 1, Attack: 85360, Defense: 91067, Current HP: 484, A Avg: 107553, D Avg: 91067, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 094: HP: 1520, STR: 1377, VIT: 1292, SPD: 24, LUK: 1, Attack: 89205, Defense: 91070, Current HP: 1520, A Avg: 93665, D Avg: 91070, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 093: HP: 1100, STR: 348, VIT: 1294, SPD: 24, LUK: 1, Attack: 86200, Defense: 91072, Current HP: 1100, A Avg: 108612, D Avg: 91072, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 092: HP: 1064, STR: 572, VIT: 1294, SPD: 24, LUK: 1, Attack: 85670, Defense: 91072, Current HP: 1064, A Avg: 89953, D Avg: 91072, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 091: HP: 931, STR: 398, VIT: 1294, SPD: 24, LUK: 1, Attack: 85223, Defense: 91072, Current HP: 931, A Avg: 89484, D Avg: 91072, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 090: HP: 988, STR: 363, VIT: 1294, SPD: 24, LUK: 1, Attack: 85175, Defense: 91072, Current HP: 988, A Avg: 89433, D Avg: 91072, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 089: HP: 984, STR: 603, VIT: 1299, SPD: 24, LUK: 1, Attack: 84635, Defense: 91077, Current HP: 984, A Avg: 88866, D Avg: 91077, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 088: HP: 931, STR: 363, VIT: 1305, SPD: 24, LUK: 1, Attack: 84304, Defense: 91083, Current HP: 931, A Avg: 88519, D Avg: 91083, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 856, STR: 322, VIT: 1313, SPD: 27, LUK: 1, Attack: 85365, Defense: 91091, Current HP: 856, A Avg: 89633, D Avg: 91091, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 086: HP: 902, STR: 403, VIT: 1321, SPD: 27, LUK: 1, Attack: 86749, Defense: 91099, Current HP: 902, A Avg: 91086, D Avg: 91099, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 085: HP: 931, STR: 348, VIT: 1331, SPD: 24, LUK: 1, Attack: 85823, Defense: 91109, Current HP: 931, A Avg: 90114, D Avg: 91109, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 084: HP: 1064, STR: 409, VIT: 1331, SPD: 24, LUK: 1, Attack: 85059, Defense: 91109, Current HP: 1064, A Avg: 89311, D Avg: 91109, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 083: HP: 587, STR: 388, VIT: 1332, SPD: 27, LUK: 1, Attack: 86916, Defense: 91110, Current HP: 587, A Avg: 91261, D Avg: 91110, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 082: HP: 566, STR: 1015, VIT: 1332, SPD: 27, LUK: 1, Attack: 86893, Defense: 91110, Current HP: 566, A Avg: 91237, D Avg: 91110, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 081: HP: 779, STR: 486, VIT: 1336, SPD: 24, LUK: 1, Attack: 85324, Defense: 91114, Current HP: 779, A Avg: 89590, D Avg: 91114, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 080: HP: 712, STR: 566, VIT: 1341, SPD: 24, LUK: 1, Attack: 85900, Defense: 91119, Current HP: 712, A Avg: 90195, D Avg: 91119, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 079: HP: 703, STR: 574, VIT: 1341, SPD: 24, LUK: 1, Attack: 85908, Defense: 91119, Current HP: 703, A Avg: 90203, D Avg: 91119, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 078: HP: 931, STR: 544, VIT: 1341, SPD: 24, LUK: 1, Attack: 85382, Defense: 91119, Current HP: 931, A Avg: 89651, D Avg: 91119, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 077: HP: 1292, STR: 467, VIT: 1341, SPD: 24, LUK: 1, Attack: 85390, Defense: 91119, Current HP: 1292, A Avg: 89659, D Avg: 91119, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 076: HP: 2223, STR: 3374, VIT: 1351, SPD: 24, LUK: 1, Attack: 89187, Defense: 91129, Current HP: 2223, A Avg: 93646, D Avg: 91129, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 075: HP: 703, STR: 789, VIT: 1367, SPD: 24, LUK: 1, Attack: 86123, Defense: 91145, Current HP: 703, A Avg: 90429, D Avg: 91145, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 074: HP: 1034, STR: 566, VIT: 1367, SPD: 24, LUK: 1, Attack: 85900, Defense: 91145, Current HP: 1034, A Avg: 90195, D Avg: 91145, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 073: HP: 1007, STR: 393, VIT: 1367, SPD: 24, LUK: 1, Attack: 85725, Defense: 91145, Current HP: 1007, A Avg: 90011, D Avg: 91145, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 072: HP: 1500, STR: 1539, VIT: 1377, SPD: 25, LUK: 1, Attack: 89367, Defense: 91155, Current HP: 1500, A Avg: 111708, D Avg: 91155, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 071: HP: 902, STR: 1104, VIT: 1393, SPD: 24, LUK: 1, Attack: 85604, Defense: 91171, Current HP: 902, A Avg: 89884, D Avg: 91171, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 070: HP: 893, STR: 1112, VIT: 1393, SPD: 24, LUK: 1, Attack: 85612, Defense: 91171, Current HP: 893, A Avg: 89892, D Avg: 91171, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 069: HP: 1041, STR: 411, VIT: 1396, SPD: 24, LUK: 1, Attack: 85454, Defense: 91174, Current HP: 1041, A Avg: 89726, D Avg: 91174, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 068: HP: 924, STR: 604, VIT: 1403, SPD: 24, LUK: 1, Attack: 85938, Defense: 91181, Current HP: 924, A Avg: 108281, D Avg: 91181, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 067: HP: 1083, STR: 785, VIT: 1403, SPD: 24, LUK: 1, Attack: 87131, Defense: 91181, Current HP: 1083, A Avg: 91487, D Avg: 91181, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 066: HP: 818, STR: 637, VIT: 1411, SPD: 27, LUK: 1, Attack: 86515, Defense: 91189, Current HP: 818, A Avg: 90840, D Avg: 91189, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 065: HP: 776, STR: 889, VIT: 1411, SPD: 27, LUK: 1, Attack: 86429, Defense: 91189, Current HP: 776, A Avg: 90750, D Avg: 91189, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 064: HP: 798, STR: 470, VIT: 1414, SPD: 24, LUK: 1, Attack: 86998, Defense: 91192, Current HP: 798, A Avg: 91347, D Avg: 91192, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 063: HP: 779, STR: 1412, VIT: 1414, SPD: 24, LUK: 1, Attack: 87290, Defense: 91192, Current HP: 779, A Avg: 91654, D Avg: 91192, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 062: HP: 893, STR: 1112, VIT: 1419, SPD: 24, LUK: 1, Attack: 85612, Defense: 91197, Current HP: 893, A Avg: 89892, D Avg: 91197, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 061: HP: 1254, STR: 1104, VIT: 1419, SPD: 24, LUK: 1, Attack: 85604, Defense: 91197, Current HP: 1254, A Avg: 89884, D Avg: 91197, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 060: HP: 1691, STR: 1689, VIT: 1440, SPD: 28, LUK: 1, Attack: 89517, Defense: 91218, Current HP: 1691, A Avg: 93992, D Avg: 91218, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 059: HP: 1826, STR: 1545, VIT: 1443, SPD: 27, LUK: 1, Attack: 89373, Defense: 91221, Current HP: 1826, A Avg: 93841, D Avg: 91221, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
