Rank 1000: HP: 1363, STR: 1702, VIT: 1710, SPD: 56, LUK: 1, Attack: 87242, Defense: 91488, Current HP: 1363, A Avg: 91604, D Avg: 91488, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 133: HP: 931, STR: 1166, VIT: 2766, SPD: 56, LUK: 1, Attack: 87044, Defense: 92544, Current HP: 931, A Avg: 91396, D Avg: 92544, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 132: HP: 902, STR: 1702, VIT: 2766, SPD: 56, LUK: 1, Attack: 87242, Defense: 92544, Current HP: 902, A Avg: 91604, D Avg: 92544, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 131: HP: 893, STR: 1710, VIT: 2766, SPD: 56, LUK: 1, Attack: 87250, Defense: 92544, Current HP: 893, A Avg: 91612, D Avg: 92544, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 130: HP: 1364, STR: 939, VIT: 2766, SPD: 63, LUK: 1, Attack: 85777, Defense: 92544, Current HP: 1364, A Avg: 90065, D Avg: 92544, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 129: HP: 2183, STR: 781, VIT: 2766, SPD: 63, LUK: 1, Attack: 85704, Defense: 92544, Current HP: 2183, A Avg: 89989, D Avg: 92544, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 128: HP: 3569, STR: 1908, VIT: 5771, SPD: 63, LUK: 1, Attack: 89736, Defense: 92559, Current HP: 3569, A Avg: 94222, D Avg: 92559, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 127: HP: 1881, STR: 572, VIT: 2787, SPD: 56, LUK: 1, Attack: 86047, Defense: 92565, Current HP: 1881, A Avg: 90349, D Avg: 92565, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 126: HP: 2204, STR: 697, VIT: 2787, SPD: 56, LUK: 1, Attack: 85347, Defense: 92565, Current HP: 2204, A Avg: 89614, D Avg: 92565, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 125: HP: 1349, STR: 998, VIT: 2790, SPD: 66, LUK: 1, Attack: 85386, Defense: 92568, Current HP: 1349, A Avg: 89655, D Avg: 92568, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 124: HP: 5225, STR: 3208, VIT: 2790, SPD: 66, LUK: 1, Attack: 91090, Defense: 92568, Current HP: 5225, A Avg: 95644, D Avg: 92568, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 123: HP: 1349, STR: 2059, VIT: 2790, SPD: 66, LUK: 1, Attack: 87703, Defense: 92568, Current HP: 1349, A Avg: 92088, D Avg: 92568, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 122: HP: 931, STR: 1166, VIT: 2792, SPD: 56, LUK: 1, Attack: 87044, Defense: 92570, Current HP: 931, A Avg: 91396, D Avg: 92570, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 121: HP: 1298, STR: 1158, VIT: 2792, SPD: 56, LUK: 1, Attack: 87036, Defense: 92570, Current HP: 1298, A Avg: 91387, D Avg: 92570, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 120: HP: 893, STR: 1710, VIT: 2792, SPD: 56, LUK: 1, Attack: 87250, Defense: 92570, Current HP: 893, A Avg: 91612, D Avg: 92570, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 119: HP: 1254, STR: 1702, VIT: 2792, SPD: 56, LUK: 1, Attack: 87242, Defense: 92570, Current HP: 1254, A Avg: 91604, D Avg: 92570, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 118: HP: 1539, STR: 902, VIT: 2792, SPD: 56, LUK: 1, Attack: 85740, Defense: 92570, Current HP: 1539, A Avg: 90027, D Avg: 92570, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 117: HP: 1448, STR: 554, VIT: 2794, SPD: 63, LUK: 1, Attack: 85886, Defense: 92572, Current HP: 1448, A Avg: 90180, D Avg: 92572, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 116: HP: 2660, STR: 2677, VIT: 2796, SPD: 56, LUK: 1, Attack: 90505, Defense: 92574, Current HP: 2660, A Avg: 95030, D Avg: 92574, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 115: HP: 1814, STR: 350, VIT: 2818, SPD: 56, LUK: 1, Attack: 85058, Defense: 92596, Current HP: 1814, A Avg: 89310, D Avg: 92596, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 114: HP: 1805, STR: 358, VIT: 2818, SPD: 56, LUK: 1, Attack: 85066, Defense: 92596, Current HP: 1805, A Avg: 89319, D Avg: 92596, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 113: HP: 1805, STR: 492, VIT: 2844, SPD: 56, LUK: 1, Attack: 85200, Defense: 92622, Current HP: 1805, A Avg: 89460, D Avg: 92622, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 112: HP: 2310, STR: 350, VIT: 2844, SPD: 56, LUK: 1, Attack: 85058, Defense: 92622, Current HP: 2310, A Avg: 89310, D Avg: 92622, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 111: HP: 1814, STR: 662, VIT: 2844, SPD: 56, LUK: 1, Attack: 86514, Defense: 92622, Current HP: 1814, A Avg: 90839, D Avg: 92622, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 110: HP: 1805, STR: 670, VIT: 2844, SPD: 56, LUK: 1, Attack: 86522, Defense: 92622, Current HP: 1805, A Avg: 90848, D Avg: 92622, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 109: HP: 986, STR: 178, VIT: 6955, SPD: 63, LUK: 1, Attack: 84566, Defense: 92625, Current HP: 986, A Avg: 88794, D Avg: 92625, [Encryption Key[173, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108: HP: 5270, STR: 1793, VIT: 6955, SPD: 63, LUK: 1, Attack: 89675, Defense: 92625, Current HP: 5270, A Avg: 94158, D Avg: 92625, [Wild Card[175, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107: HP: 986, STR: 953, VIT: 6955, SPD: 63, LUK: 1, Attack: 86597, Defense: 92625, Current HP: 986, A Avg: 90926, D Avg: 92625, [Portal Sword[176, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 106: HP: 1881, STR: 1024, VIT: 2849, SPD: 56, LUK: 1, Attack: 85862, Defense: 92627, Current HP: 1881, A Avg: 90155, D Avg: 92627, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 105: HP: 2622, STR: 883, VIT: 2849, SPD: 56, LUK: 1, Attack: 85806, Defense: 92627, Current HP: 2622, A Avg: 90096, D Avg: 92627, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 104: HP: 2574, STR: 1717, VIT: 6967, SPD: 56, LUK: 1, Attack: 89545, Defense: 92637, Current HP: 2574, A Avg: 94022, D Avg: 92637, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 103: HP: 2565, STR: 1725, VIT: 6967, SPD: 56, LUK: 1, Attack: 89553, Defense: 92637, Current HP: 2565, A Avg: 94030, D Avg: 92637, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 102: HP: 1506, STR: 572, VIT: 2867, SPD: 56, LUK: 1, Attack: 86216, Defense: 92645, Current HP: 1506, A Avg: 90526, D Avg: 92645, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 101: HP: 1497, STR: 580, VIT: 2867, SPD: 56, LUK: 1, Attack: 86224, Defense: 92645, Current HP: 1497, A Avg: 90535, D Avg: 92645, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 100: HP: 1805, STR: 921, VIT: 2870, SPD: 56, LUK: 1, Attack: 86773, Defense: 92648, Current HP: 1805, A Avg: 91111, D Avg: 92648, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 099: HP: 2310, STR: 662, VIT: 2870, SPD: 56, LUK: 1, Attack: 86514, Defense: 92648, Current HP: 2310, A Avg: 90839, D Avg: 92648, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 098: HP: 1957, STR: 681, VIT: 2875, SPD: 56, LUK: 1, Attack: 86013, Defense: 92653, Current HP: 1957, A Avg: 90313, D Avg: 92653, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 097: HP: 1188, STR: 1228, VIT: 2880, SPD: 56, LUK: 1, Attack: 87106, Defense: 92658, Current HP: 1188, A Avg: 109753, D Avg: 92658, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 096: HP: 1144, STR: 1772, VIT: 2880, SPD: 56, LUK: 1, Attack: 87312, Defense: 92658, Current HP: 1144, A Avg: 110013, D Avg: 92658, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 095: HP: 1570, STR: 610, VIT: 2881, SPD: 63, LUK: 1, Attack: 85653, Defense: 92659, Current HP: 1570, A Avg: 89935, D Avg: 92659, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 094: HP: 2565, STR: 1725, VIT: 6993, SPD: 56, LUK: 1, Attack: 89553, Defense: 92663, Current HP: 2565, A Avg: 94030, D Avg: 92663, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 093: HP: 3190, STR: 1717, VIT: 6993, SPD: 56, LUK: 1, Attack: 89545, Defense: 92663, Current HP: 3190, A Avg: 94022, D Avg: 92663, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 092: HP: 1742, STR: 799, VIT: 2889, SPD: 63, LUK: 1, Attack: 87145, Defense: 92667, Current HP: 1742, A Avg: 91502, D Avg: 92667, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 091: HP: 1497, STR: 580, VIT: 2893, SPD: 56, LUK: 1, Attack: 86224, Defense: 92671, Current HP: 1497, A Avg: 90535, D Avg: 92671, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 090: HP: 1953, STR: 572, VIT: 2893, SPD: 56, LUK: 1, Attack: 86216, Defense: 92671, Current HP: 1953, A Avg: 90526, D Avg: 92671, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 089: HP: 1282, STR: 1744, VIT: 2901, SPD: 56, LUK: 1, Attack: 86244, Defense: 92679, Current HP: 1282, A Avg: 90556, D Avg: 92679, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 088: HP: 1273, STR: 1752, VIT: 2901, SPD: 56, LUK: 1, Attack: 86252, Defense: 92679, Current HP: 1273, A Avg: 90564, D Avg: 92679, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 087: HP: 2700, STR: 2889, VIT: 2907, SPD: 59, LUK: 1, Attack: 90717, Defense: 92685, Current HP: 2700, A Avg: 113396, D Avg: 92685, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 086: HP: 1273, STR: 1752, VIT: 2927, SPD: 56, LUK: 1, Attack: 86252, Defense: 92705, Current HP: 1273, A Avg: 90564, D Avg: 92705, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 085: HP: 1694, STR: 1744, VIT: 2927, SPD: 56, LUK: 1, Attack: 86244, Defense: 92705, Current HP: 1694, A Avg: 90556, D Avg: 92705, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 084: HP: 2200, STR: 420, VIT: 2932, SPD: 56, LUK: 1, Attack: 85128, Defense: 92710, Current HP: 2200, A Avg: 107261, D Avg: 92710, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 083: HP: 5149, STR: 4565, VIT: 2932, SPD: 56, LUK: 1, Attack: 90378, Defense: 92710, Current HP: 5149, A Avg: 94896, D Avg: 92710, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 082: HP: 712, STR: 1046, VIT: 2943, SPD: 56, LUK: 1, Attack: 85834, Defense: 92721, Current HP: 712, A Avg: 90125, D Avg: 92721, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 081: HP: 703, STR: 1054, VIT: 2943, SPD: 56, LUK: 1, Attack: 85842, Defense: 92721, Current HP: 703, A Avg: 90134, D Avg: 92721, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 080: HP: 1007, STR: 712, VIT: 2956, SPD: 63, LUK: 1, Attack: 87240, Defense: 92734, Current HP: 1007, A Avg: 91602, D Avg: 92734, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 079: HP: 986, STR: 2311, VIT: 2956, SPD: 63, LUK: 1, Attack: 88189, Defense: 92734, Current HP: 986, A Avg: 92598, D Avg: 92734, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 078: HP: 2067, STR: 731, VIT: 2956, SPD: 56, LUK: 1, Attack: 85774, Defense: 92734, Current HP: 2067, A Avg: 90062, D Avg: 92734, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 077: HP: 2200, STR: 732, VIT: 2958, SPD: 56, LUK: 1, Attack: 86584, Defense: 92736, Current HP: 2200, A Avg: 109095, D Avg: 92736, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 076: HP: 2223, STR: 1461, VIT: 2963, SPD: 56, LUK: 1, Attack: 87807, Defense: 92741, Current HP: 2223, A Avg: 92197, D Avg: 92741, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 075: HP: 703, STR: 1449, VIT: 2969, SPD: 56, LUK: 1, Attack: 86237, Defense: 92747, Current HP: 703, A Avg: 90548, D Avg: 92747, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 074: HP: 1034, STR: 1046, VIT: 2969, SPD: 56, LUK: 1, Attack: 85834, Defense: 92747, Current HP: 1034, A Avg: 90125, D Avg: 92747, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 073: HP: 3080, STR: 1791, VIT: 7082, SPD: 56, LUK: 1, Attack: 89619, Defense: 92752, Current HP: 3080, A Avg: 112919, D Avg: 92752, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 072: HP: 1843, STR: 643, VIT: 2982, SPD: 56, LUK: 1, Attack: 86287, Defense: 92760, Current HP: 1843, A Avg: 108721, D Avg: 92760, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 071: HP: 1584, STR: 1814, VIT: 3015, SPD: 56, LUK: 1, Attack: 86314, Defense: 92793, Current HP: 1584, A Avg: 108755, D Avg: 92793, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 070: HP: 1558, STR: 822, VIT: 3026, SPD: 56, LUK: 1, Attack: 87350, Defense: 92804, Current HP: 1558, A Avg: 91717, D Avg: 92804, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 069: HP: 1539, STR: 3084, VIT: 3026, SPD: 56, LUK: 1, Attack: 88962, Defense: 92804, Current HP: 1539, A Avg: 93410, D Avg: 92804, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 068: HP: 924, STR: 1116, VIT: 3057, SPD: 56, LUK: 1, Attack: 85904, Defense: 92835, Current HP: 924, A Avg: 108239, D Avg: 92835, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 067: HP: 1472, STR: 1078, VIT: 3109, SPD: 56, LUK: 1, Attack: 86412, Defense: 92887, Current HP: 1472, A Avg: 90732, D Avg: 92887, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 066: HP: 1463, STR: 1086, VIT: 3109, SPD: 56, LUK: 1, Attack: 86420, Defense: 92887, Current HP: 1463, A Avg: 90741, D Avg: 92887, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 065: HP: 1463, STR: 1493, VIT: 3135, SPD: 56, LUK: 1, Attack: 86827, Defense: 92913, Current HP: 1463, A Avg: 91168, D Avg: 92913, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 064: HP: 1914, STR: 1078, VIT: 3135, SPD: 56, LUK: 1, Attack: 86412, Defense: 92913, Current HP: 1914, A Avg: 90732, D Avg: 92913, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 063: HP: 1238, STR: 1393, VIT: 3147, SPD: 63, LUK: 1, Attack: 87271, Defense: 92925, Current HP: 1238, A Avg: 91634, D Avg: 92925, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 062: HP: 1196, STR: 2005, VIT: 3147, SPD: 63, LUK: 1, Attack: 87545, Defense: 92925, Current HP: 1196, A Avg: 91922, D Avg: 92925, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 061: HP: 3086, STR: 3113, VIT: 3171, SPD: 63, LUK: 1, Attack: 90941, Defense: 92949, Current HP: 3086, A Avg: 95488, D Avg: 92949, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 060: HP: 3211, STR: 3509, VIT: 3200, SPD: 66, LUK: 1, Attack: 91337, Defense: 92978, Current HP: 3211, A Avg: 95903, D Avg: 92978, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 059: HP: 2204, STR: 484, VIT: 3203, SPD: 63, LUK: 1, Attack: 85192, Defense: 92981, Current HP: 2204, A Avg: 89451, D Avg: 92981, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 058: HP: 1767, STR: 1427, VIT: 3203, SPD: 56, LUK: 1, Attack: 87305, Defense: 92981, Current HP: 1767, A Avg: 91670, D Avg: 92981, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 057: HP: 1729, STR: 2710, VIT: 3203, SPD: 56, LUK: 1, Attack: 88250, Defense: 92981, Current HP: 1729, A Avg: 92662, D Avg: 92981, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 056: HP: 712, STR: 1228, VIT: 3203, SPD: 56, LUK: 1, Attack: 86781, Defense: 92981, Current HP: 712, A Avg: 91120, D Avg: 92981, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 055: HP: 703, STR: 622, VIT: 3203, SPD: 56, LUK: 1, Attack: 86175, Defense: 92981, Current HP: 703, A Avg: 90483, D Avg: 92981, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 054: HP: 1804, STR: 1148, VIT: 3223, SPD: 56, LUK: 1, Attack: 86482, Defense: 93001, Current HP: 1804, A Avg: 108967, D Avg: 93001, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 053: HP: 703, STR: 622, VIT: 3229, SPD: 56, LUK: 1, Attack: 86175, Defense: 93007, Current HP: 703, A Avg: 90483, D Avg: 93007, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 052: HP: 1034, STR: 614, VIT: 3229, SPD: 56, LUK: 1, Attack: 86167, Defense: 93007, Current HP: 1034, A Avg: 90475, D Avg: 93007, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 051: HP: 2204, STR: 835, VIT: 3231, SPD: 63, LUK: 1, Attack: 86687, Defense: 93009, Current HP: 2204, A Avg: 91021, D Avg: 93009, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 050: HP: 940, STR: 876, VIT: 3239, SPD: 56, LUK: 1, Attack: 87365, Defense: 93017, Current HP: 940, A Avg: 91733, D Avg: 93017, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 049: HP: 931, STR: 884, VIT: 3239, SPD: 56, LUK: 1, Attack: 87373, Defense: 93017, Current HP: 931, A Avg: 91741, D Avg: 93017, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 048: HP: 2641, STR: 619, VIT: 3255, SPD: 56, LUK: 1, Attack: 85327, Defense: 93033, Current HP: 2641, A Avg: 89593, D Avg: 93033, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 047: HP: 1864, STR: 734, VIT: 3256, SPD: 63, LUK: 1, Attack: 86378, Defense: 93034, Current HP: 1864, A Avg: 90696, D Avg: 93034, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 046: HP: 931, STR: 1216, VIT: 3265, SPD: 56, LUK: 1, Attack: 87705, Defense: 93043, Current HP: 931, A Avg: 92090, D Avg: 93043, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 045: HP: 1298, STR: 876, VIT: 3265, SPD: 56, LUK: 1, Attack: 87365, Defense: 93043, Current HP: 1298, A Avg: 91733, D Avg: 93043, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 044: HP: 2641, STR: 931, VIT: 3281, SPD: 56, LUK: 1, Attack: 86783, Defense: 93059, Current HP: 2641, A Avg: 91122, D Avg: 93059, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 043: HP: 1616, STR: 2052, VIT: 3292, SPD: 63, LUK: 1, Attack: 86552, Defense: 93070, Current HP: 1616, A Avg: 90879, D Avg: 93070, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 042: HP: 3401, STR: 2709, VIT: 7404, SPD: 56, LUK: 1, Attack: 90537, Defense: 93074, Current HP: 3401, A Avg: 95063, D Avg: 93074, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 041: HP: 2333, STR: 1157, VIT: 3304, SPD: 56, LUK: 1, Attack: 86801, Defense: 93082, Current HP: 2333, A Avg: 91141, D Avg: 93082, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 040: HP: 924, STR: 684, VIT: 3317, SPD: 56, LUK: 1, Attack: 86237, Defense: 93095, Current HP: 924, A Avg: 108658, D Avg: 93095, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 039: HP: 986, STR: 1267, VIT: 3337, SPD: 63, LUK: 1, Attack: 86055, Defense: 93115, Current HP: 986, A Avg: 90357, D Avg: 93115, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 038: HP: 2109, STR: 2767, VIT: 3338, SPD: 56, LUK: 1, Attack: 87267, Defense: 93116, Current HP: 2109, A Avg: 91630, D Avg: 93116, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 037: HP: 1188, STR: 947, VIT: 3353, SPD: 56, LUK: 1, Attack: 87436, Defense: 93131, Current HP: 1188, A Avg: 110169, D Avg: 93131, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 036: HP: 1539, STR: 1315, VIT: 3379, SPD: 56, LUK: 1, Attack: 86103, Defense: 93157, Current HP: 1539, A Avg: 90408, D Avg: 93157, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
