Rank 1000: HP: 1606, STR: 345, VIT: 641949, SPD: 72, LUK: 1, Attack: 84156, Defense: 726189, Current HP: 1606, A Avg: 88363, D Avg: 726189, [Long Sword[104, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 133: HP: 1997, STR: 757, VIT: 643135, SPD: 72, LUK: 1, Attack: 84867, Defense: 729936, Current HP: 1997, A Avg: 89110, D Avg: 729936, [Dragon Killer[139, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 132: HP: 2036, STR: 761, VIT: 643135, SPD: 72, LUK: 1, Attack: 85274, Defense: 729936, Current HP: 2036, A Avg: 89537, D Avg: 729936, [Volcano[142, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 131: HP: 2057, STR: 757, VIT: 643138, SPD: 72, LUK: 1, Attack: 86726, Defense: 729939, Current HP: 2057, A Avg: 91062, D Avg: 729939, [Fire Chariot[138, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 130: HP: 1301, STR: 178, VIT: 644986, SPD: 72, LUK: 1, Attack: 84566, Defense: 729954, Current HP: 1301, A Avg: 88794, D Avg: 729954, [Encryption Key[173, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 129: HP: 6215, STR: 1933, VIT: 644986, SPD: 72, LUK: 1, Attack: 89815, Defense: 729954, Current HP: 6215, A Avg: 94305, D Avg: 729954, [Wild Card[175, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 128: HP: 1301, STR: 1020, VIT: 644986, SPD: 72, LUK: 1, Attack: 86664, Defense: 729954, Current HP: 1301, A Avg: 90997, D Avg: 729954, [Portal Sword[176, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 127: HP: 2446, STR: 909, VIT: 643153, SPD: 72, LUK: 1, Attack: 86007, Defense: 729954, Current HP: 2446, A Avg: 90307, D Avg: 729954, [Yggdrasil[126, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 126: HP: 2036, STR: 844, VIT: 643153, SPD: 72, LUK: 1, Attack: 85669, Defense: 729954, Current HP: 2036, A Avg: 89952, D Avg: 729954, [Kraken[145, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 125: HP: 2200, STR: 768, VIT: 643159, SPD: 72, LUK: 1, Attack: 84800, Defense: 729960, Current HP: 2200, A Avg: 89040, D Avg: 729960, [Alucard[146, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 124: HP: 3874, STR: 2300, VIT: 645125, SPD: 72, LUK: 1, Attack: 90128, Defense: 729989, Current HP: 3874, A Avg: 94634, D Avg: 729989, [Stargazer[183, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 123: HP: 2326, STR: 1411, VIT: 643773, SPD: 72, LUK: 1, Attack: 86199, Defense: 729989, Current HP: 2326, A Avg: 90508, D Avg: 729989, [Pulse Knife[165, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 122: HP: 2036, STR: 759, VIT: 643237, SPD: 72, LUK: 1, Attack: 84700, Defense: 730038, Current HP: 2036, A Avg: 88935, D Avg: 730038, [Rusty Knife[156, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 121: HP: 2036, STR: 698, VIT: 643266, SPD: 72, LUK: 1, Attack: 86173, Defense: 730067, Current HP: 2036, A Avg: 90481, D Avg: 730067, [Elemental[121, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 120: HP: 2446, STR: 856, VIT: 643266, SPD: 72, LUK: 1, Attack: 85506, Defense: 730067, Current HP: 2446, A Avg: 89781, D Avg: 730067, [Diamond Knuckle[152, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 119: HP: 1606, STR: 1123, VIT: 643272, SPD: 72, LUK: 1, Attack: 85961, Defense: 730073, Current HP: 1606, A Avg: 90259, D Avg: 730073, [Classic[168, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 118: HP: 2036, STR: 1278, VIT: 643350, SPD: 72, LUK: 1, Attack: 86116, Defense: 730151, Current HP: 2036, A Avg: 90421, D Avg: 730151, [Willow Blade[157, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 117: HP: 2120, STR: 838, VIT: 643379, SPD: 72, LUK: 1, Attack: 86170, Defense: 730180, Current HP: 2120, A Avg: 90478, D Avg: 730180, [Tower[149, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 116: HP: 3271, STR: 1447, VIT: 643974, SPD: 72, LUK: 1, Attack: 86781, Defense: 730190, Current HP: 3271, A Avg: 91120, D Avg: 730190, [Impulse[166, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 115: HP: 6121, STR: 3322, VIT: 643414, SPD: 72, LUK: 1, Attack: 89135, Defense: 730215, Current HP: 6121, A Avg: 93591, D Avg: 730215, [Spear of Regression[182, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 114: HP: 2326, STR: 880, VIT: 644063, SPD: 72, LUK: 1, Attack: 86433, Defense: 730279, Current HP: 2326, A Avg: 90754, D Avg: 730279, [Hammer of Justice[186, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 113: HP: 2263, STR: 903, VIT: 643483, SPD: 72, LUK: 1, Attack: 85946, Defense: 730284, Current HP: 2263, A Avg: 90243, D Avg: 730284, [White Snake[160, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 112: HP: 2467, STR: 1119, VIT: 643492, SPD: 72, LUK: 1, Attack: 87465, Defense: 730293, Current HP: 2467, A Avg: 91838, D Avg: 730293, [Progress[147, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 111: HP: 2578, STR: 1184, VIT: 644119, SPD: 72, LUK: 1, Attack: 87673, Defense: 730335, Current HP: 2578, A Avg: 92056, D Avg: 730335, [Cuttlefish[178, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 110: HP: 1627, STR: 1015, VIT: 643576, SPD: 72, LUK: 1, Attack: 87543, Defense: 730377, Current HP: 1627, A Avg: 91920, D Avg: 730377, [Moon Knuckle[153, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 109: HP: 1606, STR: 2856, VIT: 643576, SPD: 72, LUK: 1, Attack: 88734, Defense: 730377, Current HP: 1606, A Avg: 93170, D Avg: 730377, [Blue Sword[180, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 108: HP: 3687, STR: 2282, VIT: 645621, SPD: 72, LUK: 1, Attack: 90110, Defense: 730459, Current HP: 3687, A Avg: 94615, D Avg: 730459, [Stargazer[183, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 107: HP: 5638, STR: 2133, VIT: 644655, SPD: 72, LUK: 1, Attack: 89961, Defense: 730572, Current HP: 5638, A Avg: 94459, D Avg: 730572, [Stargazer[183, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 106: HP: 1858, STR: 1803, VIT: 643802, SPD: 72, LUK: 1, Attack: 87681, Defense: 730603, Current HP: 1858, A Avg: 92065, D Avg: 730603, [God Hand[179, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 105: HP: 1816, STR: 2505, VIT: 643802, SPD: 72, LUK: 1, Attack: 88045, Defense: 730603, Current HP: 1816, A Avg: 92447, D Avg: 730603, [Zodiac[184, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 104: HP: 3779, STR: 2592, VIT: 645656, SPD: 72, LUK: 1, Attack: 90420, Defense: 730650, Current HP: 3779, A Avg: 94941, D Avg: 730650, [Stargazer[183, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 103: HP: 2981, STR: 759, VIT: 643860, SPD: 72, LUK: 1, Attack: 85467, Defense: 730661, Current HP: 2981, A Avg: 89740, D Avg: 730661, [Thin Blade[158, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 102: HP: 2981, STR: 1155, VIT: 643889, SPD: 72, LUK: 1, Attack: 87007, Defense: 730690, Current HP: 2981, A Avg: 91357, D Avg: 730690, [Santoku[159, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 101: HP: 2236, STR: 2453, VIT: 643924, SPD: 72, LUK: 1, Attack: 86953, Defense: 730725, Current HP: 2236, A Avg: 91300, D Avg: 730725, [Divine Dragon Sword[181, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 100: HP: 2610, STR: 1045, VIT: 643930, SPD: 72, LUK: 1, Attack: 86689, Defense: 730731, Current HP: 2610, A Avg: 91023, D Avg: 730731, [Gladius[162, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 099: HP: 3569, STR: 2133, VIT: 645786, SPD: 72, LUK: 1, Attack: 89961, Defense: 730754, Current HP: 3569, A Avg: 94459, D Avg: 730754, [Stargazer[183, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 098: HP: 1606, STR: 1632, VIT: 644029, SPD: 72, LUK: 1, Attack: 86420, Defense: 730830, Current HP: 1606, A Avg: 90741, D Avg: 730830, [Pulse Knife[165, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 097: HP: 2326, STR: 178, VIT: 644678, SPD: 72, LUK: 1, Attack: 84566, Defense: 730894, Current HP: 2326, A Avg: 88794, D Avg: 730894, [Encryption Key[173, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 096: HP: 7240, STR: 1933, VIT: 644678, SPD: 72, LUK: 1, Attack: 89815, Defense: 730894, Current HP: 7240, A Avg: 94305, D Avg: 730894, [Wild Card[175, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 095: HP: 2326, STR: 1020, VIT: 644678, SPD: 72, LUK: 1, Attack: 86664, Defense: 730894, Current HP: 2326, A Avg: 90997, D Avg: 730894, [Portal Sword[176, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 094: HP: 2551, STR: 1668, VIT: 644229, SPD: 72, LUK: 1, Attack: 87002, Defense: 731030, Current HP: 2551, A Avg: 91352, D Avg: 731030, [Impulse[166, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 093: HP: 1606, STR: 1101, VIT: 644319, SPD: 72, LUK: 1, Attack: 86654, Defense: 731120, Current HP: 1606, A Avg: 90986, D Avg: 731120, [Hammer of Justice[186, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 092: HP: 1858, STR: 1405, VIT: 644374, SPD: 72, LUK: 1, Attack: 87894, Defense: 731175, Current HP: 1858, A Avg: 92288, D Avg: 731175, [Cuttlefish[178, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 091: HP: 1616, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 83904, Defense: 731498, Current HP: 1616, A Avg: 88099, D Avg: 731498, [Wooden Stick[101, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 090: HP: 1616, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 83943, Defense: 731498, Current HP: 1616, A Avg: 88140, D Avg: 731498, [Club[102, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 089: HP: 1616, STR: 183, VIT: 644710, SPD: 72, LUK: 1, Attack: 83955, Defense: 731498, Current HP: 1616, A Avg: 88152, D Avg: 731498, [Short Sword[103, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 088: HP: 1616, STR: 257, VIT: 644710, SPD: 72, LUK: 1, Attack: 84068, Defense: 731498, Current HP: 1616, A Avg: 88271, D Avg: 731498, [Long Sword[104, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 087: HP: 1616, STR: 318, VIT: 644710, SPD: 72, LUK: 1, Attack: 84090, Defense: 731498, Current HP: 1616, A Avg: 88294, D Avg: 731498, [Wasp Knife[105, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 086: HP: 1616, STR: 248, VIT: 644710, SPD: 72, LUK: 1, Attack: 84072, Defense: 731498, Current HP: 1616, A Avg: 88275, D Avg: 731498, [Stun Knuckle[106, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 085: HP: 1616, STR: 327, VIT: 644710, SPD: 72, LUK: 1, Attack: 84170, Defense: 731498, Current HP: 1616, A Avg: 88378, D Avg: 731498, [Battle Scythe[107, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 084: HP: 1637, STR: 327, VIT: 644710, SPD: 72, LUK: 1, Attack: 84216, Defense: 731498, Current HP: 1637, A Avg: 88426, D Avg: 731498, [Iron Lumps[108, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 083: HP: 1616, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 83946, Defense: 731498, Current HP: 1616, A Avg: 88143, D Avg: 731498, [Decorative Swords[109, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 082: HP: 1616, STR: 345, VIT: 644710, SPD: 72, LUK: 1, Attack: 84468, Defense: 731498, Current HP: 1616, A Avg: 88691, D Avg: 731498, [Pinpoint[112, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 081: HP: 1637, STR: 397, VIT: 644710, SPD: 72, LUK: 1, Attack: 84403, Defense: 731498, Current HP: 1637, A Avg: 88623, D Avg: 731498, [Great Iron Mass[122, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 080: HP: 1627, STR: 248, VIT: 644710, SPD: 72, LUK: 1, Attack: 84241, Defense: 731498, Current HP: 1627, A Avg: 88453, D Avg: 731498, [Sword of Wood[124, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 079: HP: 2047, STR: 477, VIT: 644710, SPD: 72, LUK: 1, Attack: 84665, Defense: 731498, Current HP: 2047, A Avg: 88898, D Avg: 731498, [Sword of the Spirit Tree[125, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 078: HP: 1627, STR: 327, VIT: 644710, SPD: 72, LUK: 1, Attack: 84326, Defense: 731498, Current HP: 1627, A Avg: 88542, D Avg: 731498, [Greatsword[127, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 077: HP: 2043, STR: 403, VIT: 644710, SPD: 72, LUK: 1, Attack: 84825, Defense: 731498, Current HP: 2043, A Avg: 89066, D Avg: 731498, [Dreaming Sword[128, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 076: HP: 1637, STR: 196, VIT: 644710, SPD: 72, LUK: 1, Attack: 83971, Defense: 731498, Current HP: 1637, A Avg: 88169, D Avg: 731498, [Peacemaker[131, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 075: HP: 1679, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 84080, Defense: 731498, Current HP: 1679, A Avg: 88284, D Avg: 731498, [Daydream[132, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 074: HP: 2645, STR: 529, VIT: 644710, SPD: 72, LUK: 1, Attack: 86212, Defense: 731498, Current HP: 2645, A Avg: 90522, D Avg: 731498, [Dancing[155, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 073: HP: 1616, STR: 968, VIT: 644710, SPD: 72, LUK: 1, Attack: 85624, Defense: 731498, Current HP: 1616, A Avg: 89905, D Avg: 731498, [Penetra[161, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 072: HP: 1616, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 85019, Defense: 731498, Current HP: 1616, A Avg: 89269, D Avg: 731498, [Grand Slam[163, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 071: HP: 1826, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 85146, Defense: 731498, Current HP: 1826, A Avg: 89403, D Avg: 731498, [Cluster Bomb[170, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 070: HP: 2246, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 92364, Defense: 731498, Current HP: 2246, A Avg: 96982, D Avg: 731498, [Big Bang[171, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 069: HP: 6530, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 85231, Defense: 731498, Current HP: 6530, A Avg: 89492, D Avg: 731498, [Common Key[174, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 068: HP: 2246, STR: 178, VIT: 644710, SPD: 72, LUK: 1, Attack: 86420, Defense: 731498, Current HP: 2246, A Avg: 90741, D Avg: 731498, [Droid Hammer[177, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 067: HP: 1616, STR: 2032, VIT: 644710, SPD: 72, LUK: 1, Attack: 86961, Defense: 731498, Current HP: 1616, A Avg: 91309, D Avg: 731498, [Jack Knife[185, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 066: HP: 1616, STR: 2986, VIT: 644710, SPD: 72, LUK: 1, Attack: 87564, Defense: 731498, Current HP: 1616, A Avg: 91942, D Avg: 731498, [Magical[187, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 065: HP: 1616, STR: 709, VIT: 644710, SPD: 72, LUK: 1, Attack: 87760, Defense: 731498, Current HP: 1616, A Avg: 92148, D Avg: 731498, [Tekken[188, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 064: HP: 1616, STR: -69952, VIT: 644710, SPD: 72, LUK: 1, Attack: 29314, Defense: 731498, Current HP: 1616, A Avg: 30779, D Avg: 731498, [Sword of Evil[189, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 063: HP: 1616, STR: 3346, VIT: 644710, SPD: 72, LUK: 1, Attack: 91007, Defense: 731498, Current HP: 1616, A Avg: 95557, D Avg: 731498, [Neural Edge[190, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 062: HP: 2026, STR: 401, VIT: 644728, SPD: 72, LUK: 1, Attack: 84368, Defense: 731516, Current HP: 2026, A Avg: 88586, D Avg: 731516, [Phantom Sword[117, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 061: HP: 1627, STR: 318, VIT: 644739, SPD: 72, LUK: 1, Attack: 84161, Defense: 731527, Current HP: 1627, A Avg: 88369, D Avg: 731527, [Salamander[110, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 060: HP: 1616, STR: 388, VIT: 644739, SPD: 72, LUK: 1, Attack: 84472, Defense: 731527, Current HP: 1616, A Avg: 88695, D Avg: 731527, [Phantom Scythe[116, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 059: HP: 1627, STR: 318, VIT: 644739, SPD: 72, LUK: 1, Attack: 84190, Defense: 731527, Current HP: 1627, A Avg: 88399, D Avg: 731527, [Undine[118, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 058: HP: 1627, STR: 318, VIT: 644739, SPD: 72, LUK: 1, Attack: 84217, Defense: 731527, Current HP: 1627, A Avg: 88427, D Avg: 731527, [Sylph[119, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 057: HP: 1627, STR: 318, VIT: 644739, SPD: 72, LUK: 1, Attack: 84244, Defense: 731527, Current HP: 1627, A Avg: 88456, D Avg: 731527, [Gnome[120, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 056: HP: 1658, STR: 205, VIT: 644754, SPD: 72, LUK: 1, Attack: 88372, Defense: 731542, Current HP: 1658, A Avg: 92790, D Avg: 731542, [Basic[169, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 055: HP: 1616, STR: 327, VIT: 644823, SPD: 72, LUK: 1, Attack: 84203, Defense: 731611, Current HP: 1616, A Avg: 88413, D Avg: 731611, [Tornado[111, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 054: HP: 2026, STR: 318, VIT: 644823, SPD: 72, LUK: 1, Attack: 84343, Defense: 731611, Current HP: 2026, A Avg: 88560, D Avg: 731611, [Fairy Sword[113, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 053: HP: 1616, STR: 406, VIT: 644823, SPD: 72, LUK: 1, Attack: 84555, Defense: 731611, Current HP: 1616, A Avg: 88782, D Avg: 731611, [Giant Tornado[114, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 052: HP: 1637, STR: 388, VIT: 644823, SPD: 72, LUK: 1, Attack: 84381, Defense: 731611, Current HP: 1637, A Avg: 88600, D Avg: 731611, [Wooden Boomerang[167, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 051: HP: 1799, STR: 331, VIT: 644826, SPD: 72, LUK: 1, Attack: 84129, Defense: 731614, Current HP: 1799, A Avg: 88335, D Avg: 731614, [Ninja[135, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 050: HP: 2036, STR: 2570, VIT: 644826, SPD: 72, LUK: 1, Attack: 92479, Defense: 731614, Current HP: 2036, A Avg: 97102, D Avg: 731614, [Spectral Sword Shigure[172, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 049: HP: 2047, STR: 477, VIT: 644852, SPD: 72, LUK: 1, Attack: 85159, Defense: 731640, Current HP: 2047, A Avg: 89416, D Avg: 731640, [Thunder Whip[143, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 048: HP: 4594, STR: 2133, VIT: 645479, SPD: 72, LUK: 1, Attack: 89961, Defense: 731695, Current HP: 4594, A Avg: 94459, D Avg: 731695, [Stargazer[183, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 047: HP: 2068, STR: 318, VIT: 644936, SPD: 72, LUK: 1, Attack: 84174, Defense: 731724, Current HP: 2068, A Avg: 88382, D Avg: 731724, [Emerald Sword[115, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 046: HP: 1862, STR: 397, VIT: 644942, SPD: 72, LUK: 1, Attack: 84299, Defense: 731730, Current HP: 1862, A Avg: 88513, D Avg: 731730, [Crossed Shuriken[136, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 045: HP: 1606, STR: 399, VIT: 644933, SPD: 72, LUK: 1, Attack: 84787, Defense: 731734, Current HP: 1606, A Avg: 89026, D Avg: 731734, [Encryption Key[173, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 044: HP: 6520, STR: 2154, VIT: 644933, SPD: 72, LUK: 1, Attack: 90036, Defense: 731734, Current HP: 6520, A Avg: 94537, D Avg: 731734, [Wild Card[175, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 043: HP: 1606, STR: 1242, VIT: 644933, SPD: 72, LUK: 1, Attack: 86886, Defense: 731734, Current HP: 1606, A Avg: 91230, D Avg: 731734, [Portal Sword[176, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 042: HP: 2068, STR: 468, VIT: 644951, SPD: 72, LUK: 1, Attack: 84981, Defense: 731739, Current HP: 2068, A Avg: 89230, D Avg: 731739, [Maximum Iron Mass[123, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 041: HP: 1679, STR: 248, VIT: 645049, SPD: 72, LUK: 1, Attack: 84436, Defense: 731837, Current HP: 1679, A Avg: 88657, D Avg: 731837, [Cagliostro[133, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
