Rank 1000: HP: 1553, STR: 428, VIT: 477737, SPD: 54, LUK: 1, Attack: 86397, Defense: 561574, Current HP: 1553, A Avg: 90716, D Avg: 561574, [Fire Chariot[138, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 095: HP: 1921, STR: 2039, VIT: 479001, SPD: 54, LUK: 1, Attack: 86539, Defense: 565802, Current HP: 1921, A Avg: 90865, D Avg: 565802, [Divine Dragon Sword[181, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 094: HP: 2026, STR: 1326, VIT: 479161, SPD: 54, LUK: 1, Attack: 86660, Defense: 565962, Current HP: 2026, A Avg: 90993, D Avg: 565962, [Impulse[166, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 093: HP: 1291, STR: 849, VIT: 479280, SPD: 54, LUK: 1, Attack: 86402, Defense: 566081, Current HP: 1291, A Avg: 90722, D Avg: 566081, [Hammer of Justice[186, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 092: HP: 1543, STR: 1135, VIT: 479306, SPD: 54, LUK: 1, Attack: 87624, Defense: 566107, Current HP: 1543, A Avg: 92005, D Avg: 566107, [Cuttlefish[178, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 091: HP: 1406, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 83886, Defense: 566314, Current HP: 1406, A Avg: 88080, D Avg: 566314, [Wooden Stick[101, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 090: HP: 1406, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 83925, Defense: 566314, Current HP: 1406, A Avg: 88121, D Avg: 566314, [Club[102, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 089: HP: 1406, STR: 165, VIT: 479526, SPD: 54, LUK: 1, Attack: 83937, Defense: 566314, Current HP: 1406, A Avg: 88133, D Avg: 566314, [Short Sword[103, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 088: HP: 1406, STR: 221, VIT: 479526, SPD: 54, LUK: 1, Attack: 84032, Defense: 566314, Current HP: 1406, A Avg: 88233, D Avg: 566314, [Long Sword[104, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 087: HP: 1406, STR: 264, VIT: 479526, SPD: 54, LUK: 1, Attack: 84036, Defense: 566314, Current HP: 1406, A Avg: 88237, D Avg: 566314, [Wasp Knife[105, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 086: HP: 1406, STR: 212, VIT: 479526, SPD: 54, LUK: 1, Attack: 84036, Defense: 566314, Current HP: 1406, A Avg: 88237, D Avg: 566314, [Stun Knuckle[106, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 085: HP: 1406, STR: 273, VIT: 479526, SPD: 54, LUK: 1, Attack: 84116, Defense: 566314, Current HP: 1406, A Avg: 88321, D Avg: 566314, [Battle Scythe[107, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 084: HP: 1427, STR: 273, VIT: 479526, SPD: 54, LUK: 1, Attack: 84162, Defense: 566314, Current HP: 1427, A Avg: 88370, D Avg: 566314, [Iron Lumps[108, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 083: HP: 1406, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 83928, Defense: 566314, Current HP: 1406, A Avg: 88124, D Avg: 566314, [Decorative Swords[109, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 082: HP: 1406, STR: 291, VIT: 479526, SPD: 54, LUK: 1, Attack: 84414, Defense: 566314, Current HP: 1406, A Avg: 88634, D Avg: 566314, [Pinpoint[112, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 081: HP: 1427, STR: 325, VIT: 479526, SPD: 54, LUK: 1, Attack: 84331, Defense: 566314, Current HP: 1427, A Avg: 88547, D Avg: 566314, [Great Iron Mass[122, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 080: HP: 1417, STR: 212, VIT: 479526, SPD: 54, LUK: 1, Attack: 84205, Defense: 566314, Current HP: 1417, A Avg: 88415, D Avg: 566314, [Sword of Wood[124, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 079: HP: 1732, STR: 387, VIT: 479526, SPD: 54, LUK: 1, Attack: 84575, Defense: 566314, Current HP: 1732, A Avg: 88803, D Avg: 566314, [Sword of the Spirit Tree[125, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 078: HP: 1417, STR: 273, VIT: 479526, SPD: 54, LUK: 1, Attack: 84272, Defense: 566314, Current HP: 1417, A Avg: 88485, D Avg: 566314, [Greatsword[127, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 077: HP: 1728, STR: 331, VIT: 479526, SPD: 54, LUK: 1, Attack: 84753, Defense: 566314, Current HP: 1728, A Avg: 88990, D Avg: 566314, [Dreaming Sword[128, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 076: HP: 1427, STR: 178, VIT: 479526, SPD: 54, LUK: 1, Attack: 83953, Defense: 566314, Current HP: 1427, A Avg: 88150, D Avg: 566314, [Peacemaker[131, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 075: HP: 1469, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 84062, Defense: 566314, Current HP: 1469, A Avg: 88265, D Avg: 566314, [Daydream[132, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 074: HP: 2225, STR: 421, VIT: 479526, SPD: 54, LUK: 1, Attack: 86104, Defense: 566314, Current HP: 2225, A Avg: 90409, D Avg: 566314, [Dancing[155, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 073: HP: 1406, STR: 752, VIT: 479526, SPD: 54, LUK: 1, Attack: 85408, Defense: 566314, Current HP: 1406, A Avg: 89678, D Avg: 566314, [Penetra[161, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 072: HP: 1406, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 85001, Defense: 566314, Current HP: 1406, A Avg: 89251, D Avg: 566314, [Grand Slam[163, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 071: HP: 1616, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 85128, Defense: 566314, Current HP: 1616, A Avg: 89384, D Avg: 566314, [Cluster Bomb[170, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 070: HP: 2036, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 92346, Defense: 566314, Current HP: 2036, A Avg: 96963, D Avg: 566314, [Big Bang[171, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 069: HP: 5060, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 85213, Defense: 566314, Current HP: 5060, A Avg: 89473, D Avg: 566314, [Common Key[174, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 068: HP: 2036, STR: 160, VIT: 479526, SPD: 54, LUK: 1, Attack: 86402, Defense: 566314, Current HP: 2036, A Avg: 90722, D Avg: 566314, [Droid Hammer[177, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 067: HP: 1406, STR: 1654, VIT: 479526, SPD: 54, LUK: 1, Attack: 86583, Defense: 566314, Current HP: 1406, A Avg: 90912, D Avg: 566314, [Jack Knife[185, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 066: HP: 1406, STR: 2248, VIT: 479526, SPD: 54, LUK: 1, Attack: 86826, Defense: 566314, Current HP: 1406, A Avg: 91167, D Avg: 566314, [Magical[187, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 065: HP: 1406, STR: 601, VIT: 479526, SPD: 54, LUK: 1, Attack: 87652, Defense: 566314, Current HP: 1406, A Avg: 92034, D Avg: 566314, [Tekken[188, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 064: HP: 1406, STR: -51988, VIT: 479526, SPD: 54, LUK: 1, Attack: 47278, Defense: 566314, Current HP: 1406, A Avg: 49641, D Avg: 566314, [Sword of Evil[189, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 063: HP: 1406, STR: 2608, VIT: 479526, SPD: 54, LUK: 1, Attack: 90269, Defense: 566314, Current HP: 1406, A Avg: 94782, D Avg: 566314, [Neural Edge[190, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 062: HP: 1711, STR: 329, VIT: 479544, SPD: 54, LUK: 1, Attack: 84296, Defense: 566332, Current HP: 1711, A Avg: 88510, D Avg: 566332, [Phantom Sword[117, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 061: HP: 1417, STR: 264, VIT: 479555, SPD: 54, LUK: 1, Attack: 84107, Defense: 566343, Current HP: 1417, A Avg: 88312, D Avg: 566343, [Salamander[110, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 060: HP: 1406, STR: 316, VIT: 479555, SPD: 54, LUK: 1, Attack: 84400, Defense: 566343, Current HP: 1406, A Avg: 88620, D Avg: 566343, [Phantom Scythe[116, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 059: HP: 1417, STR: 264, VIT: 479555, SPD: 54, LUK: 1, Attack: 84136, Defense: 566343, Current HP: 1417, A Avg: 88342, D Avg: 566343, [Undine[118, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 058: HP: 1417, STR: 264, VIT: 479555, SPD: 54, LUK: 1, Attack: 84163, Defense: 566343, Current HP: 1417, A Avg: 88371, D Avg: 566343, [Sylph[119, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 057: HP: 1417, STR: 264, VIT: 479555, SPD: 54, LUK: 1, Attack: 84190, Defense: 566343, Current HP: 1417, A Avg: 88399, D Avg: 566343, [Gnome[120, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 056: HP: 1448, STR: 187, VIT: 479570, SPD: 54, LUK: 1, Attack: 88354, Defense: 566358, Current HP: 1448, A Avg: 92771, D Avg: 566358, [Basic[169, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 055: HP: 3712, STR: 1683, VIT: 480150, SPD: 54, LUK: 1, Attack: 89511, Defense: 566366, Current HP: 3712, A Avg: 93986, D Avg: 566366, [Stargazer[183, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 054: HP: 1406, STR: 273, VIT: 479610, SPD: 54, LUK: 1, Attack: 84149, Defense: 566398, Current HP: 1406, A Avg: 88356, D Avg: 566398, [Tornado[111, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 053: HP: 1711, STR: 264, VIT: 479610, SPD: 54, LUK: 1, Attack: 84289, Defense: 566398, Current HP: 1711, A Avg: 88503, D Avg: 566398, [Fairy Sword[113, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 052: HP: 1406, STR: 334, VIT: 479610, SPD: 54, LUK: 1, Attack: 84483, Defense: 566398, Current HP: 1406, A Avg: 88707, D Avg: 566398, [Giant Tornado[114, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 051: HP: 1427, STR: 316, VIT: 479610, SPD: 54, LUK: 1, Attack: 84309, Defense: 566398, Current HP: 1427, A Avg: 88524, D Avg: 566398, [Wooden Boomerang[167, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 050: HP: 1547, STR: 277, VIT: 479613, SPD: 54, LUK: 1, Attack: 84075, Defense: 566401, Current HP: 1547, A Avg: 88278, D Avg: 566401, [Ninja[135, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 049: HP: 1732, STR: 387, VIT: 479639, SPD: 54, LUK: 1, Attack: 85069, Defense: 566427, Current HP: 1732, A Avg: 89322, D Avg: 566427, [Thunder Whip[143, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 048: HP: 1826, STR: 2246, VIT: 479642, SPD: 54, LUK: 1, Attack: 92155, Defense: 566430, Current HP: 1826, A Avg: 96762, D Avg: 566430, [Spectral Sword Shigure[172, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 047: HP: 1291, STR: 327, VIT: 479662, SPD: 54, LUK: 1, Attack: 84715, Defense: 566463, Current HP: 1291, A Avg: 88950, D Avg: 566463, [Encryption Key[173, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 046: HP: 4945, STR: 1632, VIT: 479662, SPD: 54, LUK: 1, Attack: 89514, Defense: 566463, Current HP: 4945, A Avg: 93989, D Avg: 566463, [Wild Card[175, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 045: HP: 1291, STR: 954, VIT: 479662, SPD: 54, LUK: 1, Attack: 86598, Defense: 566463, Current HP: 1291, A Avg: 90927, D Avg: 566463, [Portal Sword[176, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 044: HP: 1753, STR: 264, VIT: 479694, SPD: 54, LUK: 1, Attack: 84120, Defense: 566482, Current HP: 1753, A Avg: 88326, D Avg: 566482, [Emerald Sword[115, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 043: HP: 1589, STR: 325, VIT: 479700, SPD: 54, LUK: 1, Attack: 84227, Defense: 566488, Current HP: 1589, A Avg: 88438, D Avg: 566488, [Crossed Shuriken[136, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 042: HP: 1753, STR: 378, VIT: 479709, SPD: 54, LUK: 1, Attack: 84891, Defense: 566497, Current HP: 1753, A Avg: 89135, D Avg: 566497, [Maximum Iron Mass[123, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 041: HP: 1469, STR: 212, VIT: 479778, SPD: 54, LUK: 1, Attack: 84400, Defense: 566566, Current HP: 1469, A Avg: 88620, D Avg: 566566, [Cagliostro[133, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 040: HP: 1417, STR: 432, VIT: 479787, SPD: 54, LUK: 1, Attack: 84542, Defense: 566575, Current HP: 1417, A Avg: 88769, D Avg: 566575, [Windmill[137, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 039: HP: 1406, STR: 369, VIT: 479790, SPD: 54, LUK: 1, Attack: 84369, Defense: 566578, Current HP: 1406, A Avg: 88587, D Avg: 566578, [Kirisame[129, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 038: HP: 1732, STR: 378, VIT: 479790, SPD: 54, LUK: 1, Attack: 84499, Defense: 566578, Current HP: 1732, A Avg: 88723, D Avg: 566578, [Black Kirisame[130, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 037: HP: 1719, STR: 532, VIT: 479790, SPD: 54, LUK: 1, Attack: 86280, Defense: 566578, Current HP: 1719, A Avg: 90594, D Avg: 566578, [Scythe of the Grim Reaper[148, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 036: HP: 1753, STR: 378, VIT: 479793, SPD: 54, LUK: 1, Attack: 84488, Defense: 566581, Current HP: 1753, A Avg: 88712, D Avg: 566581, [Serpent[144, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 035: HP: 1915, STR: 486, VIT: 479799, SPD: 54, LUK: 1, Attack: 85452, Defense: 566587, Current HP: 1915, A Avg: 89724, D Avg: 566587, [Red Shark[134, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 034: HP: 2015, STR: 369, VIT: 479807, SPD: 54, LUK: 1, Attack: 84687, Defense: 566595, Current HP: 2015, A Avg: 88921, D Avg: 566595, [Ruby Knuckle[151, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 033: HP: 1713, STR: 428, VIT: 479874, SPD: 54, LUK: 1, Attack: 84538, Defense: 566662, Current HP: 1713, A Avg: 88764, D Avg: 566662, [Dragon Killer[139, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 032: HP: 1753, STR: 428, VIT: 479877, SPD: 54, LUK: 1, Attack: 86397, Defense: 566665, Current HP: 1753, A Avg: 90716, D Avg: 566665, [Fire Chariot[138, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 031: HP: 2036, STR: 543, VIT: 479892, SPD: 54, LUK: 1, Attack: 85641, Defense: 566680, Current HP: 2036, A Avg: 89923, D Avg: 566680, [Yggdrasil[126, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 030: HP: 1732, STR: 496, VIT: 479892, SPD: 54, LUK: 1, Attack: 85321, Defense: 566680, Current HP: 1732, A Avg: 89587, D Avg: 566680, [Kraken[145, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 029: HP: 1795, STR: 430, VIT: 479892, SPD: 54, LUK: 1, Attack: 85242, Defense: 566680, Current HP: 1795, A Avg: 89504, D Avg: 566680, [Granada[150, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 028: HP: 1854, STR: 439, VIT: 479897, SPD: 54, LUK: 1, Attack: 84471, Defense: 566685, Current HP: 1854, A Avg: 88694, D Avg: 566685, [Alucard[146, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 027: HP: 1732, STR: 430, VIT: 479947, SPD: 54, LUK: 1, Attack: 84371, Defense: 566735, Current HP: 1732, A Avg: 88589, D Avg: 566735, [Rusty Knife[156, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 026: HP: 1732, STR: 387, VIT: 479976, SPD: 54, LUK: 1, Attack: 85862, Defense: 566764, Current HP: 1732, A Avg: 90155, D Avg: 566764, [Elemental[121, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 025: HP: 2036, STR: 509, VIT: 479976, SPD: 54, LUK: 1, Attack: 85159, Defense: 566764, Current HP: 2036, A Avg: 89416, D Avg: 566764, [Diamond Knuckle[152, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 024: HP: 1406, STR: 703, VIT: 479981, SPD: 54, LUK: 1, Attack: 85541, Defense: 566769, Current HP: 1406, A Avg: 89818, D Avg: 566769, [Classic[168, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 023: HP: 1732, STR: 822, VIT: 480031, SPD: 54, LUK: 1, Attack: 85660, Defense: 566819, Current HP: 1732, A Avg: 89943, D Avg: 566819, [Willow Blade[157, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 022: HP: 2446, STR: 682, VIT: 480031, SPD: 54, LUK: 1, Attack: 85605, Defense: 566819, Current HP: 2446, A Avg: 89885, D Avg: 566819, [Pangaea[164, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 021: HP: 1816, STR: 491, VIT: 480060, SPD: 54, LUK: 1, Attack: 85823, Defense: 566848, Current HP: 1816, A Avg: 90114, D Avg: 566848, [Tower[149, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 020: HP: 1917, STR: 538, VIT: 480135, SPD: 54, LUK: 1, Attack: 85581, Defense: 566923, Current HP: 1917, A Avg: 89860, D Avg: 566923, [White Snake[160, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 019: HP: 2057, STR: 700, VIT: 480144, SPD: 54, LUK: 1, Attack: 87046, Defense: 566932, Current HP: 2057, A Avg: 91398, D Avg: 566932, [Progress[147, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 018: HP: 4871, STR: 2795, VIT: 480153, SPD: 54, LUK: 1, Attack: 88608, Defense: 566941, Current HP: 4871, A Avg: 93038, D Avg: 566941, [Spear of Regression[182, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 017: HP: 1427, STR: 631, VIT: 480199, SPD: 54, LUK: 1, Attack: 87159, Defense: 566987, Current HP: 1427, A Avg: 91516, D Avg: 566987, [Moon Knuckle[153, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 016: HP: 1406, STR: 1987, VIT: 480199, SPD: 54, LUK: 1, Attack: 87865, Defense: 566987, Current HP: 1406, A Avg: 92258, D Avg: 566987, [Blue Sword[180, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 015: HP: 3139, STR: 1850, VIT: 480347, SPD: 54, LUK: 1, Attack: 89678, Defense: 567148, Current HP: 3139, A Avg: 94161, D Avg: 567148, [Stargazer[183, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 014: HP: 1658, STR: 1204, VIT: 480367, SPD: 54, LUK: 1, Attack: 87082, Defense: 567155, Current HP: 1658, A Avg: 91436, D Avg: 567155, [God Hand[179, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 013: HP: 1616, STR: 1726, VIT: 480367, SPD: 54, LUK: 1, Attack: 87266, Defense: 567155, Current HP: 1616, A Avg: 91629, D Avg: 567155, [Zodiac[184, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 012: HP: 2467, STR: 430, VIT: 480425, SPD: 54, LUK: 1, Attack: 85138, Defense: 567213, Current HP: 2467, A Avg: 89394, D Avg: 567213, [Thin Blade[158, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 011: HP: 2467, STR: 736, VIT: 480454, SPD: 54, LUK: 1, Attack: 86588, Defense: 567242, Current HP: 2467, A Avg: 90917, D Avg: 567242, [Santoku[159, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 010: HP: 2158, STR: 644, VIT: 480466, SPD: 54, LUK: 1, Attack: 86288, Defense: 567254, Current HP: 2158, A Avg: 90602, D Avg: 567254, [Gladius[162, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 009: HP: 1406, STR: 1123, VIT: 480535, SPD: 54, LUK: 1, Attack: 85911, Defense: 567323, Current HP: 1406, A Avg: 90206, D Avg: 567323, [Pulse Knife[165, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 008: HP: 2036, STR: 1872, VIT: 480547, SPD: 54, LUK: 1, Attack: 86372, Defense: 567335, Current HP: 2036, A Avg: 90690, D Avg: 567335, [Divine Dragon Sword[181, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 007: HP: 2141, STR: 1159, VIT: 480706, SPD: 54, LUK: 1, Attack: 86493, Defense: 567494, Current HP: 2141, A Avg: 90817, D Avg: 567494, [Impulse[166, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 006: HP: 1406, STR: 682, VIT: 480825, SPD: 54, LUK: 1, Attack: 86235, Defense: 567613, Current HP: 1406, A Avg: 90546, D Avg: 567613, [Hammer of Justice[186, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 005: HP: 1658, STR: 968, VIT: 480851, SPD: 54, LUK: 1, Attack: 87457, Defense: 567639, Current HP: 1658, A Avg: 91829, D Avg: 567639, [Cuttlefish[178, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 004: HP: 1406, STR: 160, VIT: 481208, SPD: 54, LUK: 1, Attack: 84548, Defense: 567996, Current HP: 1406, A Avg: 88775, D Avg: 567996, [Encryption Key[173, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 003: HP: 5060, STR: 1465, VIT: 481208, SPD: 54, LUK: 1, Attack: 89347, Defense: 567996, Current HP: 5060, A Avg: 93814, D Avg: 567996, [Wild Card[175, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
