Rank 1000: HP: 171, STR: 101, VIT: 48, SPD: 1, LUK: 1, Attack: 84107, Defense: 89826, Current HP: 171, A Avg: 90415, D Avg: 89826, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 119: HP: 398, STR: 324, VIT: 280, SPD: 1, LUK: 1, Attack: 85658, Defense: 90058, Current HP: 398, A Avg: 89940, D Avg: 90058, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 118: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 83902, Defense: 90063, Current HP: 247, A Avg: 88097, D Avg: 90063, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 117: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 83941, Defense: 90063, Current HP: 247, A Avg: 88138, D Avg: 90063, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 116: HP: 247, STR: 248, VIT: 285, SPD: 1, LUK: 1, Attack: 84020, Defense: 90063, Current HP: 247, A Avg: 88221, D Avg: 90063, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 115: HP: 247, STR: 253, VIT: 285, SPD: 1, LUK: 1, Attack: 84064, Defense: 90063, Current HP: 247, A Avg: 88267, D Avg: 90063, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 114: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 83948, Defense: 90063, Current HP: 247, A Avg: 88145, D Avg: 90063, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 113: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 84000, Defense: 90063, Current HP: 247, A Avg: 88200, D Avg: 90063, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 112: HP: 247, STR: 253, VIT: 285, SPD: 1, LUK: 1, Attack: 84096, Defense: 90063, Current HP: 247, A Avg: 88300, D Avg: 90063, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 111: HP: 266, STR: 184, VIT: 285, SPD: 1, LUK: 1, Attack: 84073, Defense: 90063, Current HP: 266, A Avg: 88276, D Avg: 90063, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 110: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 83944, Defense: 90063, Current HP: 247, A Avg: 88141, D Avg: 90063, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 109: HP: 247, STR: 253, VIT: 285, SPD: 1, LUK: 1, Attack: 84129, Defense: 90063, Current HP: 247, A Avg: 88335, D Avg: 90063, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108: HP: 247, STR: 200, VIT: 285, SPD: 1, LUK: 1, Attack: 84323, Defense: 90063, Current HP: 247, A Avg: 88539, D Avg: 90063, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107: HP: 247, STR: 242, VIT: 285, SPD: 1, LUK: 1, Attack: 84267, Defense: 90063, Current HP: 247, A Avg: 88480, D Avg: 90063, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 106: HP: 247, STR: 264, VIT: 285, SPD: 1, LUK: 1, Attack: 84413, Defense: 90063, Current HP: 247, A Avg: 88633, D Avg: 90063, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 105: HP: 285, STR: 242, VIT: 285, SPD: 1, LUK: 1, Attack: 84098, Defense: 90063, Current HP: 285, A Avg: 88302, D Avg: 90063, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 104: HP: 266, STR: 184, VIT: 285, SPD: 1, LUK: 1, Attack: 84190, Defense: 90063, Current HP: 266, A Avg: 88399, D Avg: 90063, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 103: HP: 256, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 84169, Defense: 90063, Current HP: 256, A Avg: 88377, D Avg: 90063, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 102: HP: 266, STR: 264, VIT: 285, SPD: 1, LUK: 1, Attack: 84452, Defense: 90063, Current HP: 266, A Avg: 88674, D Avg: 90063, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 101: HP: 256, STR: 184, VIT: 285, SPD: 1, LUK: 1, Attack: 84183, Defense: 90063, Current HP: 256, A Avg: 88392, D Avg: 90063, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 100: HP: 262, STR: 259, VIT: 285, SPD: 1, LUK: 1, Attack: 84681, Defense: 90063, Current HP: 262, A Avg: 88915, D Avg: 90063, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 099: HP: 266, STR: 192, VIT: 285, SPD: 1, LUK: 1, Attack: 83967, Defense: 90063, Current HP: 266, A Avg: 88165, D Avg: 90063, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 098: HP: 304, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 84078, Defense: 90063, Current HP: 304, A Avg: 88281, D Avg: 90063, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 097: HP: 304, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 84364, Defense: 90063, Current HP: 304, A Avg: 88582, D Avg: 90063, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 096: HP: 260, STR: 184, VIT: 285, SPD: 1, LUK: 1, Attack: 84000, Defense: 90063, Current HP: 260, A Avg: 88200, D Avg: 90063, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 095: HP: 266, STR: 224, VIT: 285, SPD: 1, LUK: 1, Attack: 86752, Defense: 90063, Current HP: 266, A Avg: 91089, D Avg: 90063, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 094: HP: 437, STR: 242, VIT: 285, SPD: 1, LUK: 1, Attack: 85925, Defense: 90063, Current HP: 437, A Avg: 90221, D Avg: 90063, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 093: HP: 266, STR: 184, VIT: 285, SPD: 1, LUK: 1, Attack: 84125, Defense: 90063, Current HP: 266, A Avg: 88331, D Avg: 90063, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 092: HP: 266, STR: 208, VIT: 285, SPD: 1, LUK: 1, Attack: 85046, Defense: 90063, Current HP: 266, A Avg: 89298, D Avg: 90063, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 091: HP: 247, STR: 192, VIT: 285, SPD: 1, LUK: 1, Attack: 84848, Defense: 90063, Current HP: 247, A Avg: 89090, D Avg: 90063, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 090: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 85017, Defense: 90063, Current HP: 247, A Avg: 89267, D Avg: 90063, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 089: HP: 361, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 85099, Defense: 90063, Current HP: 361, A Avg: 89353, D Avg: 90063, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 088: HP: 247, STR: 336, VIT: 285, SPD: 1, LUK: 1, Attack: 85124, Defense: 90063, Current HP: 247, A Avg: 89380, D Avg: 90063, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 266, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 84169, Defense: 90063, Current HP: 266, A Avg: 88377, D Avg: 90063, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 086: HP: 437, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 85144, Defense: 90063, Current HP: 437, A Avg: 89401, D Avg: 90063, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 085: HP: 817, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 92362, Defense: 90063, Current HP: 817, A Avg: 96980, D Avg: 90063, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 084: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 84564, Defense: 90063, Current HP: 247, A Avg: 88792, D Avg: 90063, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 083: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 85229, Defense: 90063, Current HP: 247, A Avg: 89490, D Avg: 90063, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 082: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 88058, Defense: 90063, Current HP: 247, A Avg: 92460, D Avg: 90063, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 081: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 85820, Defense: 90063, Current HP: 247, A Avg: 90111, D Avg: 90063, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 080: HP: 817, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 86418, Defense: 90063, Current HP: 817, A Avg: 90738, D Avg: 90063, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 079: HP: 475, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 86054, Defense: 90063, Current HP: 475, A Avg: 90356, D Avg: 90063, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 078: HP: 247, STR: 242, VIT: 285, SPD: 1, LUK: 1, Attack: 86120, Defense: 90063, Current HP: 247, A Avg: 90426, D Avg: 90063, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 077: HP: 446, STR: 2625, VIT: 285, SPD: 1, LUK: 1, Attack: 88438, Defense: 90063, Current HP: 446, A Avg: 92859, D Avg: 90063, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 076: HP: 437, STR: 2638, VIT: 285, SPD: 1, LUK: 1, Attack: 88451, Defense: 90063, Current HP: 437, A Avg: 92873, D Avg: 90063, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 075: HP: 437, STR: 242, VIT: 285, SPD: 1, LUK: 1, Attack: 85782, Defense: 90063, Current HP: 437, A Avg: 90071, D Avg: 90063, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 074: HP: 247, STR: 576, VIT: 285, SPD: 1, LUK: 1, Attack: 85505, Defense: 90063, Current HP: 247, A Avg: 89780, D Avg: 90063, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 073: HP: 66, STR: 32, VIT: 285, SPD: 1, LUK: 1, Attack: 85585, Defense: 90063, Current HP: 66, A Avg: 89864, D Avg: 90063, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 072: HP: 57, STR: 24, VIT: 285, SPD: 1, LUK: 1, Attack: 85577, Defense: 90063, Current HP: 57, A Avg: 89855, D Avg: 90063, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 071: HP: 247, STR: 176, VIT: 285, SPD: 1, LUK: 1, Attack: 84754, Defense: 90063, Current HP: 247, A Avg: 88991, D Avg: 90063, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 070: HP: 247, STR: 336, VIT: 285, SPD: 1, LUK: 1, Attack: 87387, Defense: 90063, Current HP: 247, A Avg: 91756, D Avg: 90063, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 069: HP: 247, STR: 242, VIT: 285, SPD: 1, LUK: 1, Attack: 99508, Defense: 90063, Current HP: 247, A Avg: 104483, D Avg: 90063, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 068: HP: 247, STR: 682, VIT: 285, SPD: 1, LUK: 1, Attack: 88343, Defense: 90063, Current HP: 247, A Avg: 92760, D Avg: 90063, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 067: HP: 264, STR: 187, VIT: 288, SPD: 1, LUK: 1, Attack: 83985, Defense: 90066, Current HP: 264, A Avg: 88184, D Avg: 90066, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 066: HP: 247, STR: 184, VIT: 291, SPD: 1, LUK: 1, Attack: 84086, Defense: 90069, Current HP: 247, A Avg: 88290, D Avg: 90069, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 065: HP: 262, STR: 253, VIT: 291, SPD: 1, LUK: 1, Attack: 84259, Defense: 90069, Current HP: 262, A Avg: 88471, D Avg: 90069, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 064: HP: 256, STR: 185, VIT: 293, SPD: 1, LUK: 1, Attack: 84295, Defense: 90071, Current HP: 256, A Avg: 88509, D Avg: 90071, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 063: HP: 247, STR: 242, VIT: 296, SPD: 1, LUK: 1, Attack: 84242, Defense: 90074, Current HP: 247, A Avg: 88454, D Avg: 90074, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 062: HP: 266, STR: 253, VIT: 296, SPD: 1, LUK: 1, Attack: 84374, Defense: 90074, Current HP: 266, A Avg: 88592, D Avg: 90074, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 061: HP: 304, STR: 182, VIT: 296, SPD: 1, LUK: 1, Attack: 84292, Defense: 90074, Current HP: 304, A Avg: 88506, D Avg: 90074, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 060: HP: 266, STR: 255, VIT: 296, SPD: 1, LUK: 1, Attack: 84768, Defense: 90074, Current HP: 266, A Avg: 89006, D Avg: 90074, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 059: HP: 254, STR: 250, VIT: 296, SPD: 1, LUK: 1, Attack: 85998, Defense: 90074, Current HP: 254, A Avg: 90297, D Avg: 90074, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 058: HP: 285, STR: 184, VIT: 298, SPD: 1, LUK: 1, Attack: 84697, Defense: 90076, Current HP: 285, A Avg: 88931, D Avg: 90076, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 057: HP: 285, STR: 182, VIT: 298, SPD: 1, LUK: 1, Attack: 86151, Defense: 90076, Current HP: 285, A Avg: 90458, D Avg: 90076, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 056: HP: 285, STR: 184, VIT: 298, SPD: 1, LUK: 1, Attack: 84294, Defense: 90076, Current HP: 285, A Avg: 88508, D Avg: 90076, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 055: HP: 266, STR: 259, VIT: 298, SPD: 1, LUK: 1, Attack: 85903, Defense: 90076, Current HP: 266, A Avg: 90198, D Avg: 90076, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 054: HP: 247, STR: 257, VIT: 301, SPD: 1, LUK: 1, Attack: 84224, Defense: 90079, Current HP: 247, A Avg: 88435, D Avg: 90079, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 053: HP: 266, STR: 257, VIT: 304, SPD: 1, LUK: 1, Attack: 85223, Defense: 90082, Current HP: 266, A Avg: 89484, D Avg: 90082, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 052: HP: 323, STR: 187, VIT: 304, SPD: 1, LUK: 1, Attack: 85230, Defense: 90082, Current HP: 323, A Avg: 89491, D Avg: 90082, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 051: HP: 660, STR: 1269, VIT: 306, SPD: 1, LUK: 1, Attack: 85769, Defense: 90084, Current HP: 660, A Avg: 107211, D Avg: 90084, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 050: HP: 660, STR: 594, VIT: 306, SPD: 1, LUK: 1, Attack: 88422, Defense: 90084, Current HP: 660, A Avg: 110527, D Avg: 90084, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 049: HP: 692, STR: 1306, VIT: 308, SPD: 1, LUK: 1, Attack: 91215, Defense: 90086, Current HP: 692, A Avg: 95775, D Avg: 90086, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 048: HP: 256, STR: 176, VIT: 311, SPD: 1, LUK: 1, Attack: 84019, Defense: 90089, Current HP: 256, A Avg: 88219, D Avg: 90089, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 047: HP: 247, STR: 242, VIT: 311, SPD: 1, LUK: 1, Attack: 84326, Defense: 90089, Current HP: 247, A Avg: 88542, D Avg: 90089, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 046: HP: 256, STR: 176, VIT: 311, SPD: 1, LUK: 1, Attack: 84048, Defense: 90089, Current HP: 256, A Avg: 88250, D Avg: 90089, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 045: HP: 256, STR: 176, VIT: 311, SPD: 1, LUK: 1, Attack: 84075, Defense: 90089, Current HP: 256, A Avg: 88278, D Avg: 90089, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 044: HP: 256, STR: 176, VIT: 311, SPD: 1, LUK: 1, Attack: 84102, Defense: 90089, Current HP: 256, A Avg: 88307, D Avg: 90089, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 043: HP: 266, STR: 192, VIT: 311, SPD: 1, LUK: 1, Attack: 85667, Defense: 90089, Current HP: 266, A Avg: 89950, D Avg: 90089, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 042: HP: 266, STR: 264, VIT: 311, SPD: 1, LUK: 1, Attack: 85362, Defense: 90089, Current HP: 266, A Avg: 89630, D Avg: 90089, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 041: HP: 266, STR: 192, VIT: 311, SPD: 1, LUK: 1, Attack: 84874, Defense: 90089, Current HP: 266, A Avg: 89117, D Avg: 90089, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 040: HP: 266, STR: 196, VIT: 311, SPD: 1, LUK: 1, Attack: 85021, Defense: 90089, Current HP: 266, A Avg: 89272, D Avg: 90089, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 039: HP: 285, STR: 311, VIT: 311, SPD: 1, LUK: 1, Attack: 86657, Defense: 90089, Current HP: 285, A Avg: 90989, D Avg: 90089, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 038: HP: 342, STR: 192, VIT: 311, SPD: 1, LUK: 1, Attack: 85524, Defense: 90089, Current HP: 342, A Avg: 89800, D Avg: 90089, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 037: HP: 323, STR: 184, VIT: 311, SPD: 1, LUK: 1, Attack: 84996, Defense: 90089, Current HP: 323, A Avg: 89245, D Avg: 90089, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 036: HP: 247, STR: 176, VIT: 311, SPD: 1, LUK: 1, Attack: 84494, Defense: 90089, Current HP: 247, A Avg: 88718, D Avg: 90089, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 035: HP: 266, STR: 208, VIT: 311, SPD: 1, LUK: 1, Attack: 84858, Defense: 90089, Current HP: 266, A Avg: 89100, D Avg: 90089, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 034: HP: 437, STR: 3248, VIT: 311, SPD: 1, LUK: 1, Attack: 89061, Defense: 90089, Current HP: 437, A Avg: 93514, D Avg: 90089, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 033: HP: 726, STR: 2625, VIT: 311, SPD: 1, LUK: 1, Attack: 88438, Defense: 90089, Current HP: 726, A Avg: 92859, D Avg: 90089, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 032: HP: 616, STR: 2651, VIT: 311, SPD: 1, LUK: 1, Attack: 88464, Defense: 90089, Current HP: 616, A Avg: 111464, D Avg: 90089, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 031: HP: 57, STR: 24, VIT: 311, SPD: 1, LUK: 1, Attack: 85577, Defense: 90089, Current HP: 57, A Avg: 89855, D Avg: 90089, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 030: HP: 286, STR: 16, VIT: 311, SPD: 1, LUK: 1, Attack: 85569, Defense: 90089, Current HP: 286, A Avg: 89847, D Avg: 90089, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 029: HP: 176, STR: 32, VIT: 311, SPD: 1, LUK: 1, Attack: 85585, Defense: 90089, Current HP: 176, A Avg: 107837, D Avg: 90089, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 028: HP: 266, STR: 311, VIT: 317, SPD: 1, LUK: 1, Attack: 84343, Defense: 90095, Current HP: 266, A Avg: 88560, D Avg: 90095, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 027: HP: 247, STR: 195, VIT: 317, SPD: 1, LUK: 1, Attack: 85033, Defense: 90095, Current HP: 247, A Avg: 89284, D Avg: 90095, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 026: HP: 285, STR: 200, VIT: 324, SPD: 1, LUK: 1, Attack: 88367, Defense: 90102, Current HP: 285, A Avg: 92785, D Avg: 90102, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 025: HP: 266, STR: 308, VIT: 337, SPD: 1, LUK: 1, Attack: 85042, Defense: 90115, Current HP: 266, A Avg: 89294, D Avg: 90115, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 024: HP: 380, STR: 184, VIT: 337, SPD: 1, LUK: 1, Attack: 84892, Defense: 90115, Current HP: 380, A Avg: 89136, D Avg: 90115, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 023: HP: 636, STR: 656, VIT: 337, SPD: 1, LUK: 1, Attack: 85156, Defense: 90115, Current HP: 636, A Avg: 89413, D Avg: 90115, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 022: HP: 627, STR: 664, VIT: 337, SPD: 1, LUK: 1, Attack: 85164, Defense: 90115, Current HP: 627, A Avg: 89422, D Avg: 90115, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 021: HP: 636, STR: 256, VIT: 337, SPD: 1, LUK: 1, Attack: 88084, Defense: 90115, Current HP: 636, A Avg: 92488, D Avg: 90115, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
