Rank 1000: HP: 661, STR: 216, VIT: 417985, SPD: 18, LUK: 1, Attack: 84729, Defense: 501913, Current HP: 661, A Avg: 88965, D Avg: 501913, [Volcano[142, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 152: HP: 1795, STR: 183, VIT: 418211, SPD: 18, LUK: 1, Attack: 85236, Defense: 505012, Current HP: 1795, A Avg: 89497, D Avg: 505012, [Common Key[174, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 151: HP: 1291, STR: 183, VIT: 418211, SPD: 18, LUK: 1, Attack: 86425, Defense: 505012, Current HP: 1291, A Avg: 90746, D Avg: 505012, [Droid Hammer[177, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 150: HP: 661, STR: 957, VIT: 418211, SPD: 18, LUK: 1, Attack: 85886, Defense: 505012, Current HP: 661, A Avg: 90180, D Avg: 505012, [Jack Knife[185, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 149: HP: 661, STR: 831, VIT: 418211, SPD: 18, LUK: 1, Attack: 85409, Defense: 505012, Current HP: 661, A Avg: 89679, D Avg: 505012, [Magical[187, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 148: HP: 661, STR: 444, VIT: 418211, SPD: 18, LUK: 1, Attack: 87495, Defense: 505012, Current HP: 661, A Avg: 91869, D Avg: 505012, [Tekken[188, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 147: HP: 661, STR: -16001, VIT: 418211, SPD: 18, LUK: 1, Attack: 83265, Defense: 505012, Current HP: 661, A Avg: 87428, D Avg: 505012, [Sword of Evil[189, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 146: HP: 661, STR: 1191, VIT: 418211, SPD: 18, LUK: 1, Attack: 88852, Defense: 505012, Current HP: 661, A Avg: 93294, D Avg: 505012, [Neural Edge[190, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 145: HP: 755, STR: 244, VIT: 418229, SPD: 18, LUK: 1, Attack: 84211, Defense: 505030, Current HP: 755, A Avg: 88421, D Avg: 505030, [Phantom Sword[117, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 144: HP: 661, STR: 225, VIT: 418238, SPD: 18, LUK: 1, Attack: 84101, Defense: 505039, Current HP: 661, A Avg: 88306, D Avg: 505039, [Tornado[111, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 143: HP: 755, STR: 216, VIT: 418238, SPD: 18, LUK: 1, Attack: 84241, Defense: 505039, Current HP: 755, A Avg: 88453, D Avg: 505039, [Fairy Sword[113, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 142: HP: 661, STR: 250, VIT: 418238, SPD: 18, LUK: 1, Attack: 84399, Defense: 505039, Current HP: 661, A Avg: 88618, D Avg: 505039, [Giant Tornado[114, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 141: HP: 676, STR: 225, VIT: 418238, SPD: 18, LUK: 1, Attack: 84041, Defense: 505039, Current HP: 676, A Avg: 88243, D Avg: 505039, [Hand Axe[140, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 140: HP: 682, STR: 232, VIT: 418238, SPD: 18, LUK: 1, Attack: 84225, Defense: 505039, Current HP: 682, A Avg: 88436, D Avg: 505039, [Wooden Boomerang[167, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 139: HP: 718, STR: 228, VIT: 418240, SPD: 18, LUK: 1, Attack: 84026, Defense: 505041, Current HP: 718, A Avg: 88227, D Avg: 505041, [Ninja[135, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 138: HP: 671, STR: 216, VIT: 418240, SPD: 18, LUK: 1, Attack: 84059, Defense: 505041, Current HP: 671, A Avg: 88261, D Avg: 505041, [Salamander[110, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 137: HP: 661, STR: 232, VIT: 418240, SPD: 18, LUK: 1, Attack: 84316, Defense: 505041, Current HP: 661, A Avg: 88531, D Avg: 505041, [Phantom Scythe[116, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 136: HP: 671, STR: 216, VIT: 418240, SPD: 18, LUK: 1, Attack: 84088, Defense: 505041, Current HP: 671, A Avg: 88292, D Avg: 505041, [Undine[118, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 135: HP: 671, STR: 216, VIT: 418240, SPD: 18, LUK: 1, Attack: 84115, Defense: 505041, Current HP: 671, A Avg: 88320, D Avg: 505041, [Sylph[119, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 134: HP: 671, STR: 216, VIT: 418240, SPD: 18, LUK: 1, Attack: 84142, Defense: 505041, Current HP: 671, A Avg: 88349, D Avg: 505041, [Gnome[120, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 133: HP: 678, STR: 225, VIT: 418243, SPD: 18, LUK: 1, Attack: 84231, Defense: 505044, Current HP: 678, A Avg: 88442, D Avg: 505044, [Crescent[141, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 132: HP: 703, STR: 210, VIT: 418255, SPD: 18, LUK: 1, Attack: 88377, Defense: 505056, Current HP: 703, A Avg: 92795, D Avg: 505056, [Basic[169, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 131: HP: 797, STR: 216, VIT: 418264, SPD: 18, LUK: 1, Attack: 84072, Defense: 505065, Current HP: 797, A Avg: 88275, D Avg: 505065, [Emerald Sword[115, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 130: HP: 776, STR: 266, VIT: 418267, SPD: 18, LUK: 1, Attack: 84948, Defense: 505068, Current HP: 776, A Avg: 89195, D Avg: 505068, [Thunder Whip[143, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 129: HP: 718, STR: 241, VIT: 418269, SPD: 18, LUK: 1, Attack: 84143, Defense: 505070, Current HP: 718, A Avg: 88350, D Avg: 505070, [Crossed Shuriken[136, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 128: HP: 797, STR: 257, VIT: 418278, SPD: 18, LUK: 1, Attack: 84770, Defense: 505079, Current HP: 797, A Avg: 89008, D Avg: 505079, [Maximum Iron Mass[123, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 127: HP: 671, STR: 275, VIT: 418298, SPD: 18, LUK: 1, Attack: 84385, Defense: 505099, Current HP: 671, A Avg: 88604, D Avg: 505099, [Windmill[137, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 126: HP: 661, STR: 248, VIT: 418301, SPD: 18, LUK: 1, Attack: 84248, Defense: 505102, Current HP: 661, A Avg: 88460, D Avg: 505102, [Kirisame[129, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 125: HP: 776, STR: 257, VIT: 418301, SPD: 18, LUK: 1, Attack: 84378, Defense: 505102, Current HP: 776, A Avg: 88596, D Avg: 505102, [Black Kirisame[130, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 124: HP: 764, STR: 304, VIT: 418301, SPD: 18, LUK: 1, Attack: 86052, Defense: 505102, Current HP: 764, A Avg: 90354, D Avg: 505102, [Scythe of the Grim Reaper[148, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 123: HP: 797, STR: 257, VIT: 418304, SPD: 18, LUK: 1, Attack: 84367, Defense: 505105, Current HP: 797, A Avg: 88585, D Avg: 505105, [Serpent[144, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 122: HP: 833, STR: 293, VIT: 418310, SPD: 18, LUK: 1, Attack: 85259, Defense: 505111, Current HP: 833, A Avg: 89521, D Avg: 505111, [Red Shark[134, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 121: HP: 850, STR: 248, VIT: 418319, SPD: 18, LUK: 1, Attack: 84566, Defense: 505120, Current HP: 850, A Avg: 88794, D Avg: 505120, [Ruby Knuckle[151, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 120: HP: 800, STR: 271, VIT: 418327, SPD: 18, LUK: 1, Attack: 84381, Defense: 505128, Current HP: 800, A Avg: 88600, D Avg: 505128, [Dragon Killer[139, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 119: HP: 776, STR: 275, VIT: 418327, SPD: 18, LUK: 1, Attack: 84788, Defense: 505128, Current HP: 776, A Avg: 89027, D Avg: 505128, [Volcano[142, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 118: HP: 1081, STR: 1657, VIT: 418327, SPD: 18, LUK: 1, Attack: 91566, Defense: 505128, Current HP: 1081, A Avg: 96144, D Avg: 505128, [Spectral Sword Shigure[172, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 117: HP: 797, STR: 271, VIT: 418330, SPD: 18, LUK: 1, Attack: 86240, Defense: 505131, Current HP: 797, A Avg: 90552, D Avg: 505131, [Fire Chariot[138, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 116: HP: 776, STR: 273, VIT: 418342, SPD: 18, LUK: 1, Attack: 84214, Defense: 505143, Current HP: 776, A Avg: 88424, D Avg: 505143, [Rusty Knife[156, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 115: HP: 871, STR: 315, VIT: 418345, SPD: 18, LUK: 1, Attack: 85413, Defense: 505146, Current HP: 871, A Avg: 89683, D Avg: 505146, [Yggdrasil[126, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 114: HP: 776, STR: 304, VIT: 418345, SPD: 18, LUK: 1, Attack: 85129, Defense: 505146, Current HP: 776, A Avg: 89385, D Avg: 505146, [Kraken[145, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 113: HP: 776, STR: 383, VIT: 418348, SPD: 18, LUK: 1, Attack: 85117, Defense: 505149, Current HP: 776, A Avg: 89372, D Avg: 505149, [Irruption[154, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 112: HP: 814, STR: 282, VIT: 418351, SPD: 18, LUK: 1, Attack: 84314, Defense: 505152, Current HP: 814, A Avg: 88529, D Avg: 505152, [Alucard[146, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 111: HP: 776, STR: 414, VIT: 418368, SPD: 18, LUK: 1, Attack: 85252, Defense: 505169, Current HP: 776, A Avg: 89514, D Avg: 505169, [Willow Blade[157, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 110: HP: 776, STR: 266, VIT: 418371, SPD: 18, LUK: 1, Attack: 85741, Defense: 505172, Current HP: 776, A Avg: 90028, D Avg: 505172, [Elemental[121, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 109: HP: 871, STR: 316, VIT: 418371, SPD: 18, LUK: 1, Attack: 84966, Defense: 505172, Current HP: 871, A Avg: 89214, D Avg: 505172, [Diamond Knuckle[152, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 108: HP: 661, STR: 367, VIT: 418377, SPD: 18, LUK: 1, Attack: 85205, Defense: 505178, Current HP: 661, A Avg: 89465, D Avg: 505178, [Classic[168, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 107: HP: 860, STR: 298, VIT: 418397, SPD: 18, LUK: 1, Attack: 85630, Defense: 505198, Current HP: 860, A Avg: 89911, D Avg: 505198, [Tower[149, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 106: HP: 877, STR: 309, VIT: 418414, SPD: 18, LUK: 1, Attack: 85352, Defense: 505215, Current HP: 877, A Avg: 89619, D Avg: 505215, [White Snake[160, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 105: HP: 682, STR: 367, VIT: 418420, SPD: 18, LUK: 1, Attack: 86895, Defense: 505221, Current HP: 682, A Avg: 91239, D Avg: 505221, [Moon Knuckle[153, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 104: HP: 661, STR: 750, VIT: 418420, SPD: 18, LUK: 1, Attack: 86628, Defense: 505221, Current HP: 661, A Avg: 90959, D Avg: 505221, [Blue Sword[180, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 103: HP: 892, STR: 363, VIT: 418423, SPD: 18, LUK: 1, Attack: 86709, Defense: 505224, Current HP: 892, A Avg: 91044, D Avg: 505224, [Progress[147, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 102: HP: 913, STR: 507, VIT: 418472, SPD: 18, LUK: 1, Attack: 86385, Defense: 505273, Current HP: 913, A Avg: 90704, D Avg: 505273, [God Hand[179, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 101: HP: 871, STR: 669, VIT: 418472, SPD: 18, LUK: 1, Attack: 86209, Defense: 505273, Current HP: 871, A Avg: 90519, D Avg: 505273, [Zodiac[184, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 100: HP: 909, STR: 343, VIT: 418513, SPD: 18, LUK: 1, Attack: 85987, Defense: 505314, Current HP: 909, A Avg: 90286, D Avg: 505314, [Gladius[162, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 099: HP: 1948, STR: 783, VIT: 419105, SPD: 18, LUK: 1, Attack: 88611, Defense: 505321, Current HP: 1948, A Avg: 93041, D Avg: 505321, [Stargazer[183, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 098: HP: 661, STR: 606, VIT: 418525, SPD: 18, LUK: 1, Attack: 85394, Defense: 505326, Current HP: 661, A Avg: 89663, D Avg: 505326, [Pulse Knife[165, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 097: HP: 1091, STR: 273, VIT: 418530, SPD: 18, LUK: 1, Attack: 84981, Defense: 505331, Current HP: 1091, A Avg: 89230, D Avg: 505331, [Thin Blade[158, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 096: HP: 1091, STR: 399, VIT: 418559, SPD: 18, LUK: 1, Attack: 86251, Defense: 505360, Current HP: 1091, A Avg: 90563, D Avg: 505360, [Santoku[159, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 095: HP: 2026, STR: 2242, VIT: 418606, SPD: 18, LUK: 1, Attack: 88055, Defense: 505407, Current HP: 2026, A Avg: 92457, D Avg: 505407, [Spear of Regression[182, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 094: HP: 976, STR: 642, VIT: 418638, SPD: 18, LUK: 1, Attack: 85976, Defense: 505439, Current HP: 976, A Avg: 90274, D Avg: 505439, [Impulse[166, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 093: HP: 661, STR: 183, VIT: 418733, SPD: 18, LUK: 1, Attack: 84571, Defense: 505534, Current HP: 661, A Avg: 88799, D Avg: 505534, [Encryption Key[173, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 092: HP: 1795, STR: 588, VIT: 418733, SPD: 18, LUK: 1, Attack: 88470, Defense: 505534, Current HP: 1795, A Avg: 92893, D Avg: 505534, [Wild Card[175, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 091: HP: 661, STR: 378, VIT: 418733, SPD: 18, LUK: 1, Attack: 86022, Defense: 505534, Current HP: 661, A Avg: 90323, D Avg: 505534, [Portal Sword[176, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 090: HP: 986, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 83850, Defense: 505559, Current HP: 986, A Avg: 88042, D Avg: 505559, [Wooden Stick[101, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 089: HP: 986, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 83889, Defense: 505559, Current HP: 986, A Avg: 88083, D Avg: 505559, [Club[102, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 088: HP: 986, STR: 129, VIT: 418771, SPD: 18, LUK: 1, Attack: 83901, Defense: 505559, Current HP: 986, A Avg: 88096, D Avg: 505559, [Short Sword[103, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 087: HP: 986, STR: 149, VIT: 418771, SPD: 18, LUK: 1, Attack: 83960, Defense: 505559, Current HP: 986, A Avg: 88158, D Avg: 505559, [Long Sword[104, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 086: HP: 986, STR: 156, VIT: 418771, SPD: 18, LUK: 1, Attack: 83928, Defense: 505559, Current HP: 986, A Avg: 88124, D Avg: 505559, [Wasp Knife[105, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 085: HP: 986, STR: 140, VIT: 418771, SPD: 18, LUK: 1, Attack: 83964, Defense: 505559, Current HP: 986, A Avg: 88162, D Avg: 505559, [Stun Knuckle[106, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 084: HP: 986, STR: 165, VIT: 418771, SPD: 18, LUK: 1, Attack: 84008, Defense: 505559, Current HP: 986, A Avg: 88208, D Avg: 505559, [Battle Scythe[107, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 083: HP: 1007, STR: 165, VIT: 418771, SPD: 18, LUK: 1, Attack: 84054, Defense: 505559, Current HP: 1007, A Avg: 88256, D Avg: 505559, [Iron Lumps[108, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 082: HP: 986, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 83892, Defense: 505559, Current HP: 986, A Avg: 88086, D Avg: 505559, [Decorative Swords[109, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 081: HP: 986, STR: 183, VIT: 418771, SPD: 18, LUK: 1, Attack: 84306, Defense: 505559, Current HP: 986, A Avg: 88521, D Avg: 505559, [Pinpoint[112, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 080: HP: 1007, STR: 181, VIT: 418771, SPD: 18, LUK: 1, Attack: 84187, Defense: 505559, Current HP: 1007, A Avg: 88396, D Avg: 505559, [Great Iron Mass[122, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 079: HP: 997, STR: 140, VIT: 418771, SPD: 18, LUK: 1, Attack: 84133, Defense: 505559, Current HP: 997, A Avg: 88339, D Avg: 505559, [Sword of Wood[124, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 078: HP: 1102, STR: 207, VIT: 418771, SPD: 18, LUK: 1, Attack: 84395, Defense: 505559, Current HP: 1102, A Avg: 88614, D Avg: 505559, [Sword of the Spirit Tree[125, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 077: HP: 997, STR: 165, VIT: 418771, SPD: 18, LUK: 1, Attack: 84164, Defense: 505559, Current HP: 997, A Avg: 88372, D Avg: 505559, [Greatsword[127, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 076: HP: 1098, STR: 187, VIT: 418771, SPD: 18, LUK: 1, Attack: 84609, Defense: 505559, Current HP: 1098, A Avg: 88839, D Avg: 505559, [Dreaming Sword[128, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 075: HP: 1007, STR: 142, VIT: 418771, SPD: 18, LUK: 1, Attack: 83917, Defense: 505559, Current HP: 1007, A Avg: 88112, D Avg: 505559, [Peacemaker[131, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 074: HP: 1049, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 84026, Defense: 505559, Current HP: 1049, A Avg: 88227, D Avg: 505559, [Daydream[132, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 073: HP: 1385, STR: 205, VIT: 418771, SPD: 18, LUK: 1, Attack: 85888, Defense: 505559, Current HP: 1385, A Avg: 90182, D Avg: 505559, [Dancing[155, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 072: HP: 986, STR: 320, VIT: 418771, SPD: 18, LUK: 1, Attack: 84976, Defense: 505559, Current HP: 986, A Avg: 89224, D Avg: 505559, [Penetra[161, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 071: HP: 986, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 84965, Defense: 505559, Current HP: 986, A Avg: 89213, D Avg: 505559, [Grand Slam[163, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 070: HP: 1196, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 85092, Defense: 505559, Current HP: 1196, A Avg: 89346, D Avg: 505559, [Cluster Bomb[170, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 069: HP: 1616, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 92310, Defense: 505559, Current HP: 1616, A Avg: 96925, D Avg: 505559, [Big Bang[171, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 068: HP: 2120, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 85177, Defense: 505559, Current HP: 2120, A Avg: 89435, D Avg: 505559, [Common Key[174, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 067: HP: 1616, STR: 124, VIT: 418771, SPD: 18, LUK: 1, Attack: 86366, Defense: 505559, Current HP: 1616, A Avg: 90684, D Avg: 505559, [Droid Hammer[177, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 066: HP: 986, STR: 898, VIT: 418771, SPD: 18, LUK: 1, Attack: 85827, Defense: 505559, Current HP: 986, A Avg: 90118, D Avg: 505559, [Jack Knife[185, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 065: HP: 986, STR: 772, VIT: 418771, SPD: 18, LUK: 1, Attack: 85350, Defense: 505559, Current HP: 986, A Avg: 89617, D Avg: 505559, [Magical[187, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 064: HP: 986, STR: 385, VIT: 418771, SPD: 18, LUK: 1, Attack: 87436, Defense: 505559, Current HP: 986, A Avg: 91807, D Avg: 505559, [Tekken[188, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 063: HP: 986, STR: -16060, VIT: 418771, SPD: 18, LUK: 1, Attack: 83206, Defense: 505559, Current HP: 986, A Avg: 87366, D Avg: 505559, [Sword of Evil[189, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 062: HP: 986, STR: 1132, VIT: 418771, SPD: 18, LUK: 1, Attack: 88793, Defense: 505559, Current HP: 986, A Avg: 93232, D Avg: 505559, [Neural Edge[190, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 061: HP: 1291, STR: 1211, VIT: 418768, SPD: 18, LUK: 1, Attack: 85711, Defense: 505569, Current HP: 1291, A Avg: 89996, D Avg: 505569, [Divine Dragon Sword[181, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 060: HP: 1081, STR: 185, VIT: 418789, SPD: 18, LUK: 1, Attack: 84152, Defense: 505577, Current HP: 1081, A Avg: 88359, D Avg: 505577, [Phantom Sword[117, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 059: HP: 913, STR: 595, VIT: 418783, SPD: 18, LUK: 1, Attack: 87084, Defense: 505584, Current HP: 913, A Avg: 91438, D Avg: 505584, [Cuttlefish[178, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
