Rank 1000: HP: 2551, STR: 302, VIT: 806495, SPD: 90, LUK: 1, Attack: 86544, Defense: 890735, Current HP: 2551, A Avg: 90871, D Avg: 890735, [Droid Hammer[177, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 126: HP: 2788, STR: 1699, VIT: 808754, SPD: 90, LUK: 1, Attack: 86487, Defense: 894970, Current HP: 2788, A Avg: 90811, D Avg: 894970, [Pulse Knife[165, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 125: HP: 2456, STR: 1566, VIT: 808215, SPD: 90, LUK: 1, Attack: 86404, Defense: 895016, Current HP: 2456, A Avg: 90724, D Avg: 895016, [Willow Blade[157, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 124: HP: 7486, STR: 3682, VIT: 808221, SPD: 90, LUK: 1, Attack: 89495, Defense: 895022, Current HP: 7486, A Avg: 93969, D Avg: 895022, [Spear of Regression[182, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 123: HP: 1721, STR: 745, VIT: 810039, SPD: 90, LUK: 1, Attack: 85133, Defense: 895033, Current HP: 1721, A Avg: 89389, D Avg: 895033, [Encryption Key[173, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 122: HP: 7895, STR: 2950, VIT: 810039, SPD: 90, LUK: 1, Attack: 90832, Defense: 895033, Current HP: 7895, A Avg: 95373, D Avg: 895033, [Wild Card[175, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 121: HP: 1721, STR: 1803, VIT: 810039, SPD: 90, LUK: 1, Attack: 87447, Defense: 895033, Current HP: 1721, A Avg: 91819, D Avg: 895033, [Portal Sword[176, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 120: HP: 2540, STR: 1018, VIT: 808244, SPD: 90, LUK: 1, Attack: 86350, Defense: 895045, Current HP: 2540, A Avg: 90667, D Avg: 895045, [Tower[149, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 119: HP: 2725, STR: 1101, VIT: 808377, SPD: 90, LUK: 1, Attack: 86144, Defense: 895178, Current HP: 2725, A Avg: 90451, D Avg: 895178, [White Snake[160, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 118: HP: 2992, STR: 1371, VIT: 808386, SPD: 90, LUK: 1, Attack: 87717, Defense: 895187, Current HP: 2992, A Avg: 92102, D Avg: 895187, [Progress[147, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 117: HP: 3943, STR: 1735, VIT: 808984, SPD: 90, LUK: 1, Attack: 87069, Defense: 895200, Current HP: 3943, A Avg: 91422, D Avg: 895200, [Impulse[166, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 116: HP: 4609, STR: 2786, VIT: 810396, SPD: 90, LUK: 1, Attack: 90614, Defense: 895260, Current HP: 4609, A Avg: 95144, D Avg: 895260, [Stargazer[183, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 115: HP: 2788, STR: 1078, VIT: 809044, SPD: 90, LUK: 1, Attack: 86631, Defense: 895260, Current HP: 2788, A Avg: 90962, D Avg: 895260, [Hammer of Justice[186, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 114: HP: 1511, STR: 196, VIT: 810315, SPD: 90, LUK: 1, Attack: 84584, Defense: 895283, Current HP: 1511, A Avg: 88813, D Avg: 895283, [Encryption Key[173, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 113: HP: 7685, STR: 2401, VIT: 810315, SPD: 90, LUK: 1, Attack: 90283, Defense: 895283, Current HP: 7685, A Avg: 94797, D Avg: 895283, [Wild Card[175, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 112: HP: 1511, STR: 1254, VIT: 810315, SPD: 90, LUK: 1, Attack: 86898, Defense: 895283, Current HP: 1511, A Avg: 91242, D Avg: 895283, [Portal Sword[176, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 111: HP: 1942, STR: 1231, VIT: 808499, SPD: 90, LUK: 1, Attack: 87759, Defense: 895300, Current HP: 1942, A Avg: 92146, D Avg: 895300, [Moon Knuckle[153, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 110: HP: 1921, STR: 3558, VIT: 808499, SPD: 90, LUK: 1, Attack: 89436, Defense: 895300, Current HP: 1921, A Avg: 93907, D Avg: 895300, [Blue Sword[180, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 109: HP: 3040, STR: 1400, VIT: 809129, SPD: 90, LUK: 1, Attack: 87889, Defense: 895345, Current HP: 3040, A Avg: 92283, D Avg: 895345, [Cuttlefish[178, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 108: HP: 2173, STR: 2235, VIT: 808783, SPD: 90, LUK: 1, Attack: 88113, Defense: 895584, Current HP: 2173, A Avg: 92518, D Avg: 895584, [God Hand[179, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 107: HP: 2131, STR: 3117, VIT: 808783, SPD: 90, LUK: 1, Attack: 88657, Defense: 895584, Current HP: 2131, A Avg: 93089, D Avg: 895584, [Zodiac[184, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 106: HP: 3611, STR: 921, VIT: 808841, SPD: 90, LUK: 1, Attack: 85629, Defense: 895642, Current HP: 3611, A Avg: 89910, D Avg: 895642, [Thin Blade[158, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 105: HP: 2551, STR: 2867, VIT: 808847, SPD: 90, LUK: 1, Attack: 87367, Defense: 895648, Current HP: 2551, A Avg: 91735, D Avg: 895648, [Divine Dragon Sword[181, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 104: HP: 3611, STR: 1407, VIT: 808870, SPD: 90, LUK: 1, Attack: 87259, Defense: 895671, Current HP: 3611, A Avg: 91621, D Avg: 895671, [Santoku[159, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 103: HP: 6583, STR: 2583, VIT: 809810, SPD: 90, LUK: 1, Attack: 90411, Defense: 895727, Current HP: 6583, A Avg: 94931, D Avg: 895727, [Stargazer[183, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 102: HP: 3177, STR: 1279, VIT: 808940, SPD: 90, LUK: 1, Attack: 86923, Defense: 895741, Current HP: 3177, A Avg: 91269, D Avg: 895741, [Gladius[162, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 101: HP: 4401, STR: 2768, VIT: 810979, SPD: 90, LUK: 1, Attack: 90596, Defense: 895817, Current HP: 4401, A Avg: 95125, D Avg: 895817, [Stargazer[183, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 100: HP: 1921, STR: 1974, VIT: 809068, SPD: 90, LUK: 1, Attack: 86762, Defense: 895869, Current HP: 1921, A Avg: 91100, D Avg: 895869, [Pulse Knife[165, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 099: HP: 4409, STR: 3132, VIT: 810956, SPD: 90, LUK: 1, Attack: 90960, Defense: 895950, Current HP: 4409, A Avg: 95508, D Avg: 895950, [Stargazer[183, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 098: HP: 3076, STR: 2010, VIT: 809297, SPD: 90, LUK: 1, Attack: 87344, Defense: 896098, Current HP: 3076, A Avg: 91711, D Avg: 896098, [Impulse[166, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 097: HP: 2788, STR: 196, VIT: 809891, SPD: 90, LUK: 1, Attack: 84584, Defense: 896107, Current HP: 2788, A Avg: 88813, D Avg: 896107, [Encryption Key[173, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 096: HP: 8962, STR: 2401, VIT: 809891, SPD: 90, LUK: 1, Attack: 90283, Defense: 896107, Current HP: 8962, A Avg: 94797, D Avg: 896107, [Wild Card[175, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 095: HP: 2788, STR: 1254, VIT: 809891, SPD: 90, LUK: 1, Attack: 86898, Defense: 896107, Current HP: 2788, A Avg: 91242, D Avg: 896107, [Portal Sword[176, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 094: HP: 1921, STR: 1353, VIT: 809358, SPD: 90, LUK: 1, Attack: 86906, Defense: 896159, Current HP: 1921, A Avg: 91251, D Avg: 896159, [Hammer of Justice[186, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 093: HP: 4199, STR: 2583, VIT: 811231, SPD: 90, LUK: 1, Attack: 90411, Defense: 896199, Current HP: 4199, A Avg: 94931, D Avg: 896199, [Stargazer[183, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 092: HP: 2173, STR: 1675, VIT: 809442, SPD: 90, LUK: 1, Attack: 88164, Defense: 896243, Current HP: 2173, A Avg: 92572, D Avg: 896243, [Cuttlefish[178, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 091: HP: 1826, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 83922, Defense: 896682, Current HP: 1826, A Avg: 88118, D Avg: 896682, [Wooden Stick[101, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 090: HP: 1826, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 83961, Defense: 896682, Current HP: 1826, A Avg: 88159, D Avg: 896682, [Club[102, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 089: HP: 1826, STR: 201, VIT: 809894, SPD: 90, LUK: 1, Attack: 83973, Defense: 896682, Current HP: 1826, A Avg: 88171, D Avg: 896682, [Short Sword[103, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 088: HP: 1826, STR: 293, VIT: 809894, SPD: 90, LUK: 1, Attack: 84104, Defense: 896682, Current HP: 1826, A Avg: 88309, D Avg: 896682, [Long Sword[104, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 087: HP: 1826, STR: 372, VIT: 809894, SPD: 90, LUK: 1, Attack: 84144, Defense: 896682, Current HP: 1826, A Avg: 88351, D Avg: 896682, [Wasp Knife[105, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 086: HP: 1826, STR: 284, VIT: 809894, SPD: 90, LUK: 1, Attack: 84108, Defense: 896682, Current HP: 1826, A Avg: 88313, D Avg: 896682, [Stun Knuckle[106, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 085: HP: 1826, STR: 381, VIT: 809894, SPD: 90, LUK: 1, Attack: 84224, Defense: 896682, Current HP: 1826, A Avg: 88435, D Avg: 896682, [Battle Scythe[107, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 084: HP: 1847, STR: 381, VIT: 809894, SPD: 90, LUK: 1, Attack: 84270, Defense: 896682, Current HP: 1847, A Avg: 88483, D Avg: 896682, [Iron Lumps[108, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 083: HP: 1826, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 83964, Defense: 896682, Current HP: 1826, A Avg: 88162, D Avg: 896682, [Decorative Swords[109, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 082: HP: 1826, STR: 399, VIT: 809894, SPD: 90, LUK: 1, Attack: 84522, Defense: 896682, Current HP: 1826, A Avg: 88748, D Avg: 896682, [Pinpoint[112, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 081: HP: 1847, STR: 469, VIT: 809894, SPD: 90, LUK: 1, Attack: 84475, Defense: 896682, Current HP: 1847, A Avg: 88698, D Avg: 896682, [Great Iron Mass[122, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 080: HP: 1837, STR: 284, VIT: 809894, SPD: 90, LUK: 1, Attack: 84277, Defense: 896682, Current HP: 1837, A Avg: 88490, D Avg: 896682, [Sword of Wood[124, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 079: HP: 2362, STR: 567, VIT: 809894, SPD: 90, LUK: 1, Attack: 84755, Defense: 896682, Current HP: 2362, A Avg: 88992, D Avg: 896682, [Sword of the Spirit Tree[125, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 078: HP: 1837, STR: 381, VIT: 809894, SPD: 90, LUK: 1, Attack: 84380, Defense: 896682, Current HP: 1837, A Avg: 88599, D Avg: 896682, [Greatsword[127, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 077: HP: 2358, STR: 475, VIT: 809894, SPD: 90, LUK: 1, Attack: 84897, Defense: 896682, Current HP: 2358, A Avg: 89141, D Avg: 896682, [Dreaming Sword[128, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 076: HP: 1847, STR: 214, VIT: 809894, SPD: 90, LUK: 1, Attack: 83989, Defense: 896682, Current HP: 1847, A Avg: 88188, D Avg: 896682, [Peacemaker[131, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 075: HP: 1889, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 84098, Defense: 896682, Current HP: 1889, A Avg: 88302, D Avg: 896682, [Daydream[132, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 074: HP: 3065, STR: 637, VIT: 809894, SPD: 90, LUK: 1, Attack: 86320, Defense: 896682, Current HP: 3065, A Avg: 90636, D Avg: 896682, [Dancing[155, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 073: HP: 1826, STR: 1184, VIT: 809894, SPD: 90, LUK: 1, Attack: 85840, Defense: 896682, Current HP: 1826, A Avg: 90132, D Avg: 896682, [Penetra[161, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 072: HP: 1826, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 85037, Defense: 896682, Current HP: 1826, A Avg: 89288, D Avg: 896682, [Grand Slam[163, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 071: HP: 2036, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 85164, Defense: 896682, Current HP: 2036, A Avg: 89422, D Avg: 896682, [Cluster Bomb[170, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 070: HP: 2456, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 92382, Defense: 896682, Current HP: 2456, A Avg: 97001, D Avg: 896682, [Big Bang[171, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 069: HP: 8000, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 85249, Defense: 896682, Current HP: 8000, A Avg: 89511, D Avg: 896682, [Common Key[174, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 068: HP: 2456, STR: 196, VIT: 809894, SPD: 90, LUK: 1, Attack: 86438, Defense: 896682, Current HP: 2456, A Avg: 90759, D Avg: 896682, [Droid Hammer[177, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 067: HP: 1826, STR: 2410, VIT: 809894, SPD: 90, LUK: 1, Attack: 87339, Defense: 896682, Current HP: 1826, A Avg: 91705, D Avg: 896682, [Jack Knife[185, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 066: HP: 1826, STR: 3724, VIT: 809894, SPD: 90, LUK: 1, Attack: 88302, Defense: 896682, Current HP: 1826, A Avg: 92717, D Avg: 896682, [Magical[187, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 065: HP: 1826, STR: 817, VIT: 809894, SPD: 90, LUK: 1, Attack: 87868, Defense: 896682, Current HP: 1826, A Avg: 92261, D Avg: 896682, [Tekken[188, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 064: HP: 1826, STR: -87916, VIT: 809894, SPD: 90, LUK: 1, Attack: 11350, Defense: 896682, Current HP: 1826, A Avg: 11917, D Avg: 896682, [Sword of Evil[189, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 063: HP: 1826, STR: 4084, VIT: 809894, SPD: 90, LUK: 1, Attack: 91745, Defense: 896682, Current HP: 1826, A Avg: 96332, D Avg: 896682, [Neural Edge[190, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 062: HP: 2341, STR: 473, VIT: 809912, SPD: 90, LUK: 1, Attack: 84440, Defense: 896700, Current HP: 2341, A Avg: 88662, D Avg: 896700, [Phantom Sword[117, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 061: HP: 1837, STR: 372, VIT: 809923, SPD: 90, LUK: 1, Attack: 84215, Defense: 896711, Current HP: 1837, A Avg: 88425, D Avg: 896711, [Salamander[110, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 060: HP: 1826, STR: 460, VIT: 809923, SPD: 90, LUK: 1, Attack: 84544, Defense: 896711, Current HP: 1826, A Avg: 88771, D Avg: 896711, [Phantom Scythe[116, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 059: HP: 1837, STR: 372, VIT: 809923, SPD: 90, LUK: 1, Attack: 84244, Defense: 896711, Current HP: 1837, A Avg: 88456, D Avg: 896711, [Undine[118, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 058: HP: 1837, STR: 372, VIT: 809923, SPD: 90, LUK: 1, Attack: 84271, Defense: 896711, Current HP: 1837, A Avg: 88484, D Avg: 896711, [Sylph[119, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 057: HP: 1837, STR: 372, VIT: 809923, SPD: 90, LUK: 1, Attack: 84298, Defense: 896711, Current HP: 1837, A Avg: 88512, D Avg: 896711, [Gnome[120, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 056: HP: 1868, STR: 223, VIT: 809938, SPD: 90, LUK: 1, Attack: 88390, Defense: 896726, Current HP: 1868, A Avg: 92809, D Avg: 896726, [Basic[169, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 055: HP: 2246, STR: 2894, VIT: 810010, SPD: 90, LUK: 1, Attack: 92803, Defense: 896798, Current HP: 2246, A Avg: 97443, D Avg: 896798, [Spectral Sword Shigure[172, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 054: HP: 1826, STR: 381, VIT: 810036, SPD: 90, LUK: 1, Attack: 84257, Defense: 896824, Current HP: 1826, A Avg: 88469, D Avg: 896824, [Tornado[111, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 053: HP: 2341, STR: 372, VIT: 810036, SPD: 90, LUK: 1, Attack: 84397, Defense: 896824, Current HP: 2341, A Avg: 88616, D Avg: 896824, [Fairy Sword[113, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 052: HP: 1826, STR: 478, VIT: 810036, SPD: 90, LUK: 1, Attack: 84627, Defense: 896824, Current HP: 1826, A Avg: 88858, D Avg: 896824, [Giant Tornado[114, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 051: HP: 1847, STR: 460, VIT: 810036, SPD: 90, LUK: 1, Attack: 84453, Defense: 896824, Current HP: 1847, A Avg: 88675, D Avg: 896824, [Wooden Boomerang[167, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 050: HP: 2051, STR: 385, VIT: 810039, SPD: 90, LUK: 1, Attack: 84183, Defense: 896827, Current HP: 2051, A Avg: 88392, D Avg: 896827, [Ninja[135, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 049: HP: 2362, STR: 567, VIT: 810065, SPD: 90, LUK: 1, Attack: 85249, Defense: 896853, Current HP: 2362, A Avg: 89511, D Avg: 896853, [Thunder Whip[143, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 048: HP: 2383, STR: 372, VIT: 810178, SPD: 90, LUK: 1, Attack: 84228, Defense: 896966, Current HP: 2383, A Avg: 88439, D Avg: 896966, [Emerald Sword[115, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 047: HP: 2135, STR: 469, VIT: 810184, SPD: 90, LUK: 1, Attack: 84371, Defense: 896972, Current HP: 2135, A Avg: 88589, D Avg: 896972, [Crossed Shuriken[136, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 046: HP: 2383, STR: 558, VIT: 810193, SPD: 90, LUK: 1, Attack: 85071, Defense: 896981, Current HP: 2383, A Avg: 89324, D Avg: 896981, [Maximum Iron Mass[123, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 045: HP: 1921, STR: 471, VIT: 810204, SPD: 90, LUK: 1, Attack: 84859, Defense: 897005, Current HP: 1921, A Avg: 89101, D Avg: 897005, [Encryption Key[173, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 044: HP: 8095, STR: 2676, VIT: 810204, SPD: 90, LUK: 1, Attack: 90558, Defense: 897005, Current HP: 8095, A Avg: 95085, D Avg: 897005, [Wild Card[175, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 043: HP: 1921, STR: 1530, VIT: 810204, SPD: 90, LUK: 1, Attack: 87174, Defense: 897005, Current HP: 1921, A Avg: 91532, D Avg: 897005, [Portal Sword[176, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 042: HP: 5476, STR: 2583, VIT: 810808, SPD: 90, LUK: 1, Attack: 90411, Defense: 897024, Current HP: 5476, A Avg: 94931, D Avg: 897024, [Stargazer[183, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 041: HP: 1889, STR: 284, VIT: 810320, SPD: 90, LUK: 1, Attack: 84472, Defense: 897108, Current HP: 1889, A Avg: 88695, D Avg: 897108, [Cagliostro[133, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 040: HP: 1837, STR: 648, VIT: 810329, SPD: 90, LUK: 1, Attack: 84758, Defense: 897117, Current HP: 1837, A Avg: 88995, D Avg: 897117, [Windmill[137, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 039: HP: 1826, STR: 549, VIT: 810332, SPD: 90, LUK: 1, Attack: 84549, Defense: 897120, Current HP: 1826, A Avg: 88776, D Avg: 897120, [Kirisame[129, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 038: HP: 2362, STR: 558, VIT: 810332, SPD: 90, LUK: 1, Attack: 84679, Defense: 897120, Current HP: 2362, A Avg: 88912, D Avg: 897120, [Black Kirisame[130, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 037: HP: 2349, STR: 820, VIT: 810332, SPD: 90, LUK: 1, Attack: 86568, Defense: 897120, Current HP: 2349, A Avg: 90896, D Avg: 897120, [Scythe of the Grim Reaper[148, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 036: HP: 2383, STR: 558, VIT: 810335, SPD: 90, LUK: 1, Attack: 84668, Defense: 897123, Current HP: 2383, A Avg: 88901, D Avg: 897123, [Serpent[144, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 035: HP: 2671, STR: 738, VIT: 810341, SPD: 90, LUK: 1, Attack: 85704, Defense: 897129, Current HP: 2671, A Avg: 89989, D Avg: 897129, [Red Shark[134, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 034: HP: 2855, STR: 549, VIT: 810349, SPD: 90, LUK: 1, Attack: 84867, Defense: 897137, Current HP: 2855, A Avg: 89110, D Avg: 897137, [Ruby Knuckle[151, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
