Rank 1000: HP: 399, STR: 566, VIT: 462, SPD: 19, LUK: 1, Attack: 85222, Defense: 90240, Current HP: 399, A Avg: 89483, D Avg: 90240, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 146: HP: 598, STR: 248, VIT: 850, SPD: 16, LUK: 1, Attack: 84174, Defense: 90628, Current HP: 598, A Avg: 88382, D Avg: 90628, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 145: HP: 577, STR: 214, VIT: 851, SPD: 18, LUK: 1, Attack: 84155, Defense: 90629, Current HP: 577, A Avg: 88362, D Avg: 90629, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 144: HP: 825, STR: 140, VIT: 852, SPD: 16, LUK: 1, Attack: 84848, Defense: 90630, Current HP: 825, A Avg: 106908, D Avg: 90630, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 143: HP: 604, STR: 352, VIT: 852, SPD: 16, LUK: 1, Attack: 84358, Defense: 90630, Current HP: 604, A Avg: 88575, D Avg: 90630, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 142: HP: 671, STR: 255, VIT: 854, SPD: 18, LUK: 1, Attack: 85353, Defense: 90632, Current HP: 671, A Avg: 89620, D Avg: 90632, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 141: HP: 577, STR: 244, VIT: 854, SPD: 18, LUK: 1, Attack: 85069, Defense: 90632, Current HP: 577, A Avg: 89322, D Avg: 90632, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 140: HP: 640, STR: 214, VIT: 854, SPD: 18, LUK: 1, Attack: 85026, Defense: 90632, Current HP: 640, A Avg: 89277, D Avg: 90632, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 139: HP: 617, STR: 316, VIT: 855, SPD: 16, LUK: 1, Attack: 86168, Defense: 90633, Current HP: 617, A Avg: 90476, D Avg: 90633, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 138: HP: 935, STR: 222, VIT: 855, SPD: 16, LUK: 1, Attack: 86074, Defense: 90633, Current HP: 935, A Avg: 90377, D Avg: 90633, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 137: HP: 1452, STR: 664, VIT: 856, SPD: 16, LUK: 2, Attack: 88492, Defense: 90634, Current HP: 1452, A Avg: 92916, D Avg: 90634, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 136: HP: 1140, STR: 1551, VIT: 856, SPD: 16, LUK: 1, Attack: 89379, Defense: 90634, Current HP: 1140, A Avg: 93847, D Avg: 90634, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 135: HP: 1140, STR: 692, VIT: 856, SPD: 16, LUK: 2, Attack: 88520, Defense: 90634, Current HP: 1140, A Avg: 92946, D Avg: 90634, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 134: HP: 577, STR: 324, VIT: 856, SPD: 18, LUK: 1, Attack: 85058, Defense: 90634, Current HP: 577, A Avg: 89310, D Avg: 90634, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 133: HP: 615, STR: 223, VIT: 859, SPD: 18, LUK: 1, Attack: 84255, Defense: 90637, Current HP: 615, A Avg: 88467, D Avg: 90637, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 132: HP: 627, STR: 243, VIT: 863, SPD: 16, LUK: 1, Attack: 88410, Defense: 90641, Current HP: 627, A Avg: 92830, D Avg: 90641, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 131: HP: 1740, STR: 616, VIT: 864, SPD: 16, LUK: 1, Attack: 88444, Defense: 90642, Current HP: 1740, A Avg: 92866, D Avg: 90642, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 130: HP: 1178, STR: 616, VIT: 864, SPD: 29, LUK: 1, Attack: 88444, Defense: 90642, Current HP: 1178, A Avg: 92866, D Avg: 108770, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 129: HP: 1951, STR: 664, VIT: 864, SPD: 16, LUK: 1, Attack: 88492, Defense: 90642, Current HP: 1951, A Avg: 92916, D Avg: 90642, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 128: HP: 712, STR: 341, VIT: 870, SPD: 16, LUK: 1, Attack: 84197, Defense: 90648, Current HP: 712, A Avg: 88406, D Avg: 90648, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 127: HP: 1472, STR: 3023, VIT: 870, SPD: 16, LUK: 1, Attack: 88836, Defense: 90648, Current HP: 1472, A Avg: 93277, D Avg: 90648, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 126: HP: 1463, STR: 3036, VIT: 870, SPD: 16, LUK: 1, Attack: 88849, Defense: 90648, Current HP: 1463, A Avg: 93291, D Avg: 90648, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 125: HP: 1159, STR: 847, VIT: 872, SPD: 25, LUK: 1, Attack: 88675, Defense: 90650, Current HP: 1159, A Avg: 93108, D Avg: 90650, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 124: HP: 1159, STR: 632, VIT: 872, SPD: 16, LUK: 2, Attack: 88460, Defense: 90650, Current HP: 1159, A Avg: 92883, D Avg: 90650, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 123: HP: 1140, STR: 1052, VIT: 872, SPD: 16, LUK: 1, Attack: 88880, Defense: 90650, Current HP: 1140, A Avg: 93324, D Avg: 90650, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 122: HP: 693, STR: 292, VIT: 873, SPD: 16, LUK: 1, Attack: 84974, Defense: 90651, Current HP: 693, A Avg: 89222, D Avg: 90651, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 121: HP: 577, STR: 354, VIT: 876, SPD: 18, LUK: 1, Attack: 85192, Defense: 90654, Current HP: 577, A Avg: 89451, D Avg: 90654, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 120: HP: 871, STR: 286, VIT: 876, SPD: 18, LUK: 1, Attack: 85209, Defense: 90654, Current HP: 871, A Avg: 89469, D Avg: 90654, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 119: HP: 640, STR: 270, VIT: 876, SPD: 16, LUK: 1, Attack: 84172, Defense: 90654, Current HP: 640, A Avg: 88380, D Avg: 90654, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 118: HP: 825, STR: 252, VIT: 878, SPD: 16, LUK: 1, Attack: 86104, Defense: 90656, Current HP: 825, A Avg: 108491, D Avg: 90656, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 117: HP: 577, STR: 207, VIT: 879, SPD: 18, LUK: 1, Attack: 85682, Defense: 90657, Current HP: 577, A Avg: 89966, D Avg: 90657, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 116: HP: 671, STR: 257, VIT: 879, SPD: 18, LUK: 1, Attack: 84907, Defense: 90657, Current HP: 671, A Avg: 89152, D Avg: 90657, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 115: HP: 1885, STR: 624, VIT: 880, SPD: 16, LUK: 1, Attack: 88452, Defense: 90658, Current HP: 1885, A Avg: 92874, D Avg: 90658, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 114: HP: 712, STR: 284, VIT: 883, SPD: 16, LUK: 1, Attack: 84797, Defense: 90661, Current HP: 712, A Avg: 89036, D Avg: 90661, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 113: HP: 461, STR: 307, VIT: 884, SPD: 18, LUK: 1, Attack: 85145, Defense: 90662, Current HP: 461, A Avg: 89402, D Avg: 90662, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 112: HP: 1197, STR: 731, VIT: 888, SPD: 25, LUK: 1, Attack: 88559, Defense: 90666, Current HP: 1197, A Avg: 92986, D Avg: 90666, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 111: HP: 1235, STR: 1052, VIT: 888, SPD: 16, LUK: 1, Attack: 88880, Defense: 90666, Current HP: 1235, A Avg: 95546, D Avg: 90666, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 110: HP: 646, STR: 233, VIT: 894, SPD: 16, LUK: 1, Attack: 84421, Defense: 90672, Current HP: 646, A Avg: 88642, D Avg: 90672, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 109: HP: 1463, STR: 3737, VIT: 896, SPD: 16, LUK: 1, Attack: 89550, Defense: 90674, Current HP: 1463, A Avg: 94027, D Avg: 90674, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 108: HP: 1914, STR: 3023, VIT: 896, SPD: 16, LUK: 1, Attack: 88836, Defense: 90674, Current HP: 1914, A Avg: 93277, D Avg: 90674, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107: HP: 522, STR: 438, VIT: 899, SPD: 16, LUK: 1, Attack: 85772, Defense: 90677, Current HP: 522, A Avg: 90060, D Avg: 90677, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 106: HP: 513, STR: 446, VIT: 899, SPD: 16, LUK: 1, Attack: 85780, Defense: 90677, Current HP: 513, A Avg: 90069, D Avg: 90677, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 105: HP: 598, STR: 300, VIT: 902, SPD: 16, LUK: 1, Attack: 84410, Defense: 90680, Current HP: 598, A Avg: 88630, D Avg: 90680, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 104: HP: 661, STR: 239, VIT: 904, SPD: 18, LUK: 1, Attack: 85571, Defense: 90682, Current HP: 661, A Avg: 89849, D Avg: 90682, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 103: HP: 589, STR: 380, VIT: 904, SPD: 16, LUK: 1, Attack: 84380, Defense: 90682, Current HP: 589, A Avg: 88599, D Avg: 90682, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 102: HP: 693, STR: 391, VIT: 904, SPD: 16, LUK: 1, Attack: 84512, Defense: 90682, Current HP: 693, A Avg: 88737, D Avg: 90682, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 101: HP: 682, STR: 448, VIT: 904, SPD: 16, LUK: 1, Attack: 86196, Defense: 90682, Current HP: 682, A Avg: 90505, D Avg: 90682, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 100: HP: 712, STR: 284, VIT: 907, SPD: 16, LUK: 1, Attack: 84394, Defense: 90685, Current HP: 712, A Avg: 88613, D Avg: 90685, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 099: HP: 744, STR: 435, VIT: 912, SPD: 16, LUK: 1, Attack: 85401, Defense: 90690, Current HP: 744, A Avg: 89671, D Avg: 90690, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 098: HP: 1235, STR: 1052, VIT: 916, SPD: 16, LUK: 1, Attack: 88880, Defense: 90694, Current HP: 1235, A Avg: 93324, D Avg: 90694, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 097: HP: 760, STR: 276, VIT: 920, SPD: 16, LUK: 1, Attack: 84594, Defense: 90698, Current HP: 760, A Avg: 88823, D Avg: 90698, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 096: HP: 1804, STR: 3073, VIT: 920, SPD: 16, LUK: 1, Attack: 88886, Defense: 90698, Current HP: 1804, A Avg: 111996, D Avg: 90698, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 095: HP: 678, STR: 250, VIT: 921, SPD: 18, LUK: 1, Attack: 85293, Defense: 90699, Current HP: 678, A Avg: 89557, D Avg: 90699, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 094: HP: 513, STR: 613, VIT: 925, SPD: 16, LUK: 1, Attack: 85947, Defense: 90703, Current HP: 513, A Avg: 90244, D Avg: 90703, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 093: HP: 814, STR: 438, VIT: 925, SPD: 16, LUK: 1, Attack: 85772, Defense: 90703, Current HP: 814, A Avg: 90060, D Avg: 90703, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 092: HP: 482, STR: 307, VIT: 926, SPD: 18, LUK: 1, Attack: 86835, Defense: 90704, Current HP: 482, A Avg: 91176, D Avg: 90704, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 091: HP: 461, STR: 691, VIT: 926, SPD: 18, LUK: 1, Attack: 86569, Defense: 90704, Current HP: 461, A Avg: 90897, D Avg: 90704, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 090: HP: 714, STR: 297, VIT: 928, SPD: 16, LUK: 1, Attack: 84407, Defense: 90706, Current HP: 714, A Avg: 88627, D Avg: 90706, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 089: HP: 693, STR: 413, VIT: 928, SPD: 16, LUK: 1, Attack: 84926, Defense: 90706, Current HP: 693, A Avg: 89172, D Avg: 90706, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 088: HP: 969, STR: 2103, VIT: 928, SPD: 16, LUK: 1, Attack: 92012, Defense: 90706, Current HP: 969, A Avg: 96612, D Avg: 90706, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 692, STR: 304, VIT: 929, SPD: 18, LUK: 1, Attack: 86650, Defense: 90707, Current HP: 692, A Avg: 90982, D Avg: 90707, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 086: HP: 712, STR: 297, VIT: 930, SPD: 16, LUK: 1, Attack: 86266, Defense: 90708, Current HP: 712, A Avg: 90579, D Avg: 90708, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 085: HP: 693, STR: 299, VIT: 941, SPD: 16, LUK: 1, Attack: 84240, Defense: 90719, Current HP: 693, A Avg: 88452, D Avg: 90719, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 084: HP: 779, STR: 462, VIT: 943, SPD: 16, LUK: 1, Attack: 85560, Defense: 90721, Current HP: 779, A Avg: 89838, D Avg: 90721, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 083: HP: 693, STR: 326, VIT: 943, SPD: 16, LUK: 1, Attack: 85151, Defense: 90721, Current HP: 693, A Avg: 89408, D Avg: 90721, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 082: HP: 750, STR: 299, VIT: 943, SPD: 16, LUK: 1, Attack: 85111, Defense: 90721, Current HP: 750, A Avg: 89366, D Avg: 90721, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 081: HP: 693, STR: 545, VIT: 946, SPD: 16, LUK: 1, Attack: 85279, Defense: 90724, Current HP: 693, A Avg: 89542, D Avg: 90724, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 080: HP: 704, STR: 468, VIT: 948, SPD: 16, LUK: 1, Attack: 85802, Defense: 90726, Current HP: 704, A Avg: 108110, D Avg: 90726, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 079: HP: 727, STR: 499, VIT: 948, SPD: 16, LUK: 1, Attack: 84531, Defense: 90726, Current HP: 727, A Avg: 88757, D Avg: 90726, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 078: HP: 693, STR: 424, VIT: 964, SPD: 16, LUK: 1, Attack: 85262, Defense: 90742, Current HP: 693, A Avg: 89525, D Avg: 90742, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 077: HP: 959, STR: 363, VIT: 964, SPD: 16, LUK: 1, Attack: 85286, Defense: 90742, Current HP: 959, A Avg: 89550, D Avg: 90742, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 076: HP: 693, STR: 292, VIT: 967, SPD: 16, LUK: 1, Attack: 85767, Defense: 90745, Current HP: 693, A Avg: 90055, D Avg: 90745, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 075: HP: 779, STR: 337, VIT: 967, SPD: 16, LUK: 1, Attack: 84987, Defense: 90745, Current HP: 779, A Avg: 89236, D Avg: 90745, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 074: HP: 589, STR: 382, VIT: 972, SPD: 16, LUK: 1, Attack: 85220, Defense: 90750, Current HP: 589, A Avg: 89481, D Avg: 90750, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 073: HP: 713, STR: 448, VIT: 977, SPD: 18, LUK: 1, Attack: 86326, Defense: 90755, Current HP: 713, A Avg: 90642, D Avg: 90755, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 072: HP: 671, STR: 610, VIT: 977, SPD: 18, LUK: 1, Attack: 86150, Defense: 90755, Current HP: 671, A Avg: 90457, D Avg: 90755, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 071: HP: 237, STR: 30, VIT: 985, SPD: 16, LUK: 1, Attack: 84418, Defense: 90763, Current HP: 237, A Avg: 88638, D Avg: 90763, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 070: HP: 228, STR: 52, VIT: 985, SPD: 16, LUK: 1, Attack: 84440, Defense: 90763, Current HP: 228, A Avg: 88662, D Avg: 90763, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 069: HP: 1263, STR: 390, VIT: 985, SPD: 16, LUK: 1, Attack: 88272, Defense: 90763, Current HP: 1263, A Avg: 92685, D Avg: 90763, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 068: HP: 1254, STR: 547, VIT: 985, SPD: 16, LUK: 1, Attack: 88429, Defense: 90763, Current HP: 1254, A Avg: 92850, D Avg: 90763, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 067: HP: 237, STR: 203, VIT: 985, SPD: 16, LUK: 1, Attack: 85847, Defense: 90763, Current HP: 237, A Avg: 90139, D Avg: 90763, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 066: HP: 228, STR: 211, VIT: 985, SPD: 16, LUK: 1, Attack: 85855, Defense: 90763, Current HP: 228, A Avg: 90147, D Avg: 90763, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 065: HP: 769, STR: 321, VIT: 990, SPD: 16, LUK: 1, Attack: 85653, Defense: 90768, Current HP: 769, A Avg: 89935, D Avg: 90768, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 064: HP: 1200, STR: 1201, VIT: 994, SPD: 17, LUK: 1, Attack: 89029, Defense: 90772, Current HP: 1200, A Avg: 111286, D Avg: 90772, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 063: HP: 1311, STR: 1234, VIT: 1000, SPD: 19, LUK: 1, Attack: 89062, Defense: 90778, Current HP: 1311, A Avg: 93515, D Avg: 90778, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 062: HP: 784, STR: 331, VIT: 1006, SPD: 16, LUK: 1, Attack: 85374, Defense: 90784, Current HP: 784, A Avg: 89642, D Avg: 90784, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 061: HP: 228, STR: 38, VIT: 1011, SPD: 16, LUK: 1, Attack: 84426, Defense: 90789, Current HP: 228, A Avg: 88647, D Avg: 90789, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 060: HP: 484, STR: 30, VIT: 1011, SPD: 16, LUK: 1, Attack: 84418, Defense: 90789, Current HP: 484, A Avg: 88638, D Avg: 90789, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 059: HP: 1254, STR: 398, VIT: 1011, SPD: 16, LUK: 1, Attack: 88280, Defense: 90789, Current HP: 1254, A Avg: 92694, D Avg: 90789, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 058: HP: 1672, STR: 390, VIT: 1011, SPD: 16, LUK: 1, Attack: 88272, Defense: 90789, Current HP: 1672, A Avg: 92685, D Avg: 90789, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 057: HP: 228, STR: 290, VIT: 1011, SPD: 16, LUK: 1, Attack: 85934, Defense: 90789, Current HP: 228, A Avg: 90230, D Avg: 90789, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 056: HP: 484, STR: 203, VIT: 1011, SPD: 16, LUK: 1, Attack: 85847, Defense: 90789, Current HP: 484, A Avg: 90139, D Avg: 90789, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 055: HP: 1511, STR: 1153, VIT: 1011, SPD: 18, LUK: 1, Attack: 88981, Defense: 90789, Current HP: 1511, A Avg: 93430, D Avg: 90789, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 054: HP: 608, STR: 382, VIT: 1011, SPD: 16, LUK: 1, Attack: 86910, Defense: 90789, Current HP: 608, A Avg: 91255, D Avg: 90789, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 053: HP: 589, STR: 994, VIT: 1011, SPD: 16, LUK: 1, Attack: 86872, Defense: 90789, Current HP: 589, A Avg: 91215, D Avg: 90789, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 052: HP: 798, STR: 616, VIT: 1013, SPD: 16, LUK: 1, Attack: 86962, Defense: 90791, Current HP: 798, A Avg: 91310, D Avg: 90791, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 051: HP: 709, STR: 284, VIT: 1016, SPD: 18, LUK: 1, Attack: 85928, Defense: 90794, Current HP: 709, A Avg: 90224, D Avg: 90794, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 050: HP: 807, STR: 944, VIT: 1016, SPD: 16, LUK: 1, Attack: 85444, Defense: 90794, Current HP: 807, A Avg: 89716, D Avg: 90794, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 049: HP: 798, STR: 952, VIT: 1016, SPD: 16, LUK: 1, Attack: 85452, Defense: 90794, Current HP: 798, A Avg: 89724, D Avg: 90794, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 048: HP: 1653, STR: 3153, VIT: 1026, SPD: 16, LUK: 1, Attack: 88966, Defense: 90804, Current HP: 1653, A Avg: 93414, D Avg: 90804, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
