Rank 1000: HP: 1249, STR: 691, VIT: 1434, SPD: 54, LUK: 1, Attack: 84812, Defense: 91212, Current HP: 1249, A Avg: 89052, D Avg: 91212, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 165: HP: 1349, STR: 688, VIT: 2256, SPD: 48, LUK: 1, Attack: 84688, Defense: 92034, Current HP: 1349, A Avg: 88922, D Avg: 92034, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 164: HP: 1643, STR: 699, VIT: 2256, SPD: 48, LUK: 1, Attack: 84820, Defense: 92034, Current HP: 1643, A Avg: 89061, D Avg: 92034, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 163: HP: 1632, STR: 888, VIT: 2256, SPD: 48, LUK: 1, Attack: 86636, Defense: 92034, Current HP: 1632, A Avg: 90967, D Avg: 92034, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 162: HP: 1329, STR: 439, VIT: 2259, SPD: 54, LUK: 1, Attack: 84471, Defense: 92037, Current HP: 1329, A Avg: 88694, D Avg: 92037, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 161: HP: 1662, STR: 508, VIT: 2259, SPD: 48, LUK: 1, Attack: 84618, Defense: 92037, Current HP: 1662, A Avg: 88848, D Avg: 92037, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 160: HP: 1496, STR: 604, VIT: 2264, SPD: 48, LUK: 1, Attack: 86950, Defense: 92042, Current HP: 1496, A Avg: 109557, D Avg: 92042, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 159: HP: 1808, STR: 831, VIT: 2264, SPD: 48, LUK: 1, Attack: 85797, Defense: 92042, Current HP: 1808, A Avg: 90086, D Avg: 92042, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 158: HP: 1900, STR: 500, VIT: 2272, SPD: 48, LUK: 1, Attack: 84818, Defense: 92050, Current HP: 1900, A Avg: 89058, D Avg: 92050, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 157: HP: 4444, STR: 4009, VIT: 2272, SPD: 48, LUK: 1, Attack: 89822, Defense: 92050, Current HP: 4444, A Avg: 113175, D Avg: 92050, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 156: HP: 3021, STR: 2398, VIT: 6403, SPD: 48, LUK: 1, Attack: 90226, Defense: 92073, Current HP: 3021, A Avg: 94737, D Avg: 92073, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 155: HP: 2772, STR: 1464, VIT: 2296, SPD: 48, LUK: 2, Attack: 89292, Defense: 92074, Current HP: 2772, A Avg: 93756, D Avg: 92074, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 154: HP: 2280, STR: 3151, VIT: 2296, SPD: 48, LUK: 1, Attack: 90979, Defense: 92074, Current HP: 2280, A Avg: 95527, D Avg: 92074, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 153: HP: 2280, STR: 1556, VIT: 2296, SPD: 48, LUK: 2, Attack: 89384, Defense: 92074, Current HP: 2280, A Avg: 93853, D Avg: 92074, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 152: HP: 1643, STR: 1073, VIT: 2298, SPD: 48, LUK: 1, Attack: 85807, Defense: 92076, Current HP: 1643, A Avg: 90097, D Avg: 92076, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 151: HP: 3480, STR: 1416, VIT: 2304, SPD: 48, LUK: 1, Attack: 89244, Defense: 92082, Current HP: 3480, A Avg: 93706, D Avg: 92082, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 150: HP: 2318, STR: 1416, VIT: 2304, SPD: 87, LUK: 1, Attack: 89244, Defense: 92082, Current HP: 2318, A Avg: 93706, D Avg: 110498, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 149: HP: 3871, STR: 1464, VIT: 2304, SPD: 48, LUK: 1, Attack: 89292, Defense: 92082, Current HP: 3871, A Avg: 93756, D Avg: 92082, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 148: HP: 1207, STR: 430, VIT: 2307, SPD: 54, LUK: 1, Attack: 84371, Defense: 92085, Current HP: 1207, A Avg: 88589, D Avg: 92085, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 147: HP: 2299, STR: 1947, VIT: 2312, SPD: 77, LUK: 1, Attack: 89775, Defense: 92090, Current HP: 2299, A Avg: 94263, D Avg: 92090, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 146: HP: 2299, STR: 1432, VIT: 2312, SPD: 48, LUK: 2, Attack: 89260, Defense: 92090, Current HP: 2299, A Avg: 93723, D Avg: 92090, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 145: HP: 2280, STR: 2352, VIT: 2312, SPD: 48, LUK: 1, Attack: 90180, Defense: 92090, Current HP: 2280, A Avg: 94689, D Avg: 92090, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 144: HP: 836, STR: 544, VIT: 2313, SPD: 48, LUK: 1, Attack: 87072, Defense: 92091, Current HP: 836, A Avg: 109710, D Avg: 92091, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 143: HP: 814, STR: 1748, VIT: 2313, SPD: 48, LUK: 1, Attack: 87626, Defense: 92091, Current HP: 814, A Avg: 110408, D Avg: 92091, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 142: HP: 923, STR: 352, VIT: 2314, SPD: 54, LUK: 1, Attack: 84740, Defense: 92092, Current HP: 923, A Avg: 88977, D Avg: 92092, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 141: HP: 4577, STR: 2382, VIT: 2314, SPD: 54, LUK: 1, Attack: 90264, Defense: 92092, Current HP: 4577, A Avg: 94777, D Avg: 92092, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 140: HP: 923, STR: 1327, VIT: 2314, SPD: 54, LUK: 1, Attack: 86971, Defense: 92092, Current HP: 923, A Avg: 91319, D Avg: 92092, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 139: HP: 3625, STR: 1424, VIT: 2320, SPD: 48, LUK: 1, Attack: 89252, Defense: 92098, Current HP: 3625, A Avg: 93714, D Avg: 92098, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 138: HP: 3933, STR: 4037, VIT: 2326, SPD: 48, LUK: 1, Attack: 89850, Defense: 92104, Current HP: 3933, A Avg: 94342, D Avg: 92104, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 137: HP: 2337, STR: 1681, VIT: 2328, SPD: 77, LUK: 1, Attack: 89509, Defense: 92106, Current HP: 2337, A Avg: 93984, D Avg: 92106, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 136: HP: 2375, STR: 2352, VIT: 2328, SPD: 48, LUK: 1, Attack: 90180, Defense: 92106, Current HP: 2375, A Avg: 96943, D Avg: 92106, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 135: HP: 1626, STR: 553, VIT: 2332, SPD: 48, LUK: 1, Attack: 84663, Defense: 92110, Current HP: 1626, A Avg: 88896, D Avg: 92110, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 134: HP: 1643, STR: 765, VIT: 2332, SPD: 48, LUK: 1, Attack: 85278, Defense: 92110, Current HP: 1643, A Avg: 89541, D Avg: 92110, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 133: HP: 1662, STR: 553, VIT: 2334, SPD: 48, LUK: 1, Attack: 86522, Defense: 92112, Current HP: 1662, A Avg: 90848, D Avg: 92112, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 132: HP: 1207, STR: 387, VIT: 2335, SPD: 54, LUK: 1, Attack: 85862, Defense: 92113, Current HP: 1207, A Avg: 90155, D Avg: 92113, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 131: HP: 1511, STR: 509, VIT: 2335, SPD: 54, LUK: 1, Attack: 85159, Defense: 92113, Current HP: 1511, A Avg: 89416, D Avg: 92113, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 130: HP: 881, STR: 703, VIT: 2340, SPD: 54, LUK: 1, Attack: 85541, Defense: 92118, Current HP: 881, A Avg: 89818, D Avg: 92118, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 129: HP: 1919, STR: 902, VIT: 2347, SPD: 48, LUK: 1, Attack: 86000, Defense: 92125, Current HP: 1919, A Avg: 90300, D Avg: 92125, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 128: HP: 1643, STR: 614, VIT: 2347, SPD: 48, LUK: 1, Attack: 85439, Defense: 92125, Current HP: 1643, A Avg: 89710, D Avg: 92125, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 127: HP: 1700, STR: 555, VIT: 2347, SPD: 48, LUK: 1, Attack: 85367, Defense: 92125, Current HP: 1700, A Avg: 89635, D Avg: 92125, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 126: HP: 1753, STR: 915, VIT: 2352, SPD: 48, LUK: 1, Attack: 84947, Defense: 92130, Current HP: 1753, A Avg: 89194, D Avg: 92130, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 125: HP: 845, STR: 1361, VIT: 2363, SPD: 48, LUK: 1, Attack: 87239, Defense: 92141, Current HP: 845, A Avg: 91600, D Avg: 92141, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 124: HP: 836, STR: 998, VIT: 2363, SPD: 48, LUK: 1, Attack: 86876, Defense: 92141, Current HP: 836, A Avg: 91219, D Avg: 92141, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 123: HP: 807, STR: 1454, VIT: 2363, SPD: 48, LUK: 1, Attack: 86994, Defense: 92141, Current HP: 807, A Avg: 91343, D Avg: 92141, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 122: HP: 798, STR: 1462, VIT: 2363, SPD: 48, LUK: 1, Attack: 87002, Defense: 92141, Current HP: 798, A Avg: 91352, D Avg: 92141, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 121: HP: 1159, STR: 855, VIT: 2382, SPD: 57, LUK: 1, Attack: 85243, Defense: 92160, Current HP: 1159, A Avg: 89505, D Avg: 92160, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 120: HP: 4465, STR: 2740, VIT: 2382, SPD: 57, LUK: 1, Attack: 90622, Defense: 92160, Current HP: 4465, A Avg: 95153, D Avg: 92160, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 119: HP: 1159, STR: 1760, VIT: 2382, SPD: 57, LUK: 1, Attack: 87404, Defense: 92160, Current HP: 1159, A Avg: 91774, D Avg: 92160, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 118: HP: 1207, STR: 822, VIT: 2388, SPD: 54, LUK: 1, Attack: 85660, Defense: 92166, Current HP: 1207, A Avg: 89943, D Avg: 92166, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 117: HP: 1921, STR: 682, VIT: 2388, SPD: 54, LUK: 1, Attack: 85605, Defense: 92166, Current HP: 1921, A Avg: 89885, D Avg: 92166, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 116: HP: 836, STR: 998, VIT: 2389, SPD: 48, LUK: 1, Attack: 86876, Defense: 92167, Current HP: 836, A Avg: 91219, D Avg: 92167, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 115: HP: 1188, STR: 990, VIT: 2389, SPD: 48, LUK: 1, Attack: 86868, Defense: 92167, Current HP: 1188, A Avg: 91211, D Avg: 92167, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 114: HP: 798, STR: 1462, VIT: 2389, SPD: 48, LUK: 1, Attack: 87002, Defense: 92167, Current HP: 798, A Avg: 91352, D Avg: 92167, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 113: HP: 1144, STR: 1454, VIT: 2389, SPD: 48, LUK: 1, Attack: 86994, Defense: 92167, Current HP: 1144, A Avg: 91343, D Avg: 92167, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 112: HP: 1643, STR: 555, VIT: 2397, SPD: 48, LUK: 1, Attack: 84496, Defense: 92175, Current HP: 1643, A Avg: 88720, D Avg: 92175, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 111: HP: 1577, STR: 302, VIT: 2415, SPD: 48, LUK: 1, Attack: 85010, Defense: 92193, Current HP: 1577, A Avg: 89260, D Avg: 92193, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 110: HP: 1567, STR: 310, VIT: 2415, SPD: 48, LUK: 1, Attack: 85018, Defense: 92193, Current HP: 1567, A Avg: 89268, D Avg: 92193, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 109: HP: 1291, STR: 491, VIT: 2416, SPD: 54, LUK: 1, Attack: 85823, Defense: 92194, Current HP: 1291, A Avg: 90114, D Avg: 92194, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108: HP: 2375, STR: 2352, VIT: 2420, SPD: 48, LUK: 1, Attack: 90180, Defense: 92198, Current HP: 2375, A Avg: 94689, D Avg: 92198, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107: HP: 1643, STR: 516, VIT: 2423, SPD: 48, LUK: 1, Attack: 85991, Defense: 92201, Current HP: 1643, A Avg: 90290, D Avg: 92201, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 106: HP: 1919, STR: 625, VIT: 2423, SPD: 48, LUK: 1, Attack: 85275, Defense: 92201, Current HP: 1919, A Avg: 89538, D Avg: 92201, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 105: HP: 1349, STR: 798, VIT: 2428, SPD: 48, LUK: 1, Attack: 85636, Defense: 92206, Current HP: 1349, A Avg: 89917, D Avg: 92206, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 104: HP: 1567, STR: 426, VIT: 2441, SPD: 48, LUK: 1, Attack: 85134, Defense: 92219, Current HP: 1567, A Avg: 89390, D Avg: 92219, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 103: HP: 2035, STR: 302, VIT: 2441, SPD: 48, LUK: 1, Attack: 85010, Defense: 92219, Current HP: 2035, A Avg: 89260, D Avg: 92219, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 102: HP: 1577, STR: 574, VIT: 2441, SPD: 48, LUK: 1, Attack: 86426, Defense: 92219, Current HP: 1577, A Avg: 90747, D Avg: 92219, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 101: HP: 1567, STR: 582, VIT: 2441, SPD: 48, LUK: 1, Attack: 86434, Defense: 92219, Current HP: 1567, A Avg: 90755, D Avg: 92219, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 100: HP: 1297, STR: 492, VIT: 2451, SPD: 48, LUK: 1, Attack: 86136, Defense: 92229, Current HP: 1297, A Avg: 90442, D Avg: 92229, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 099: HP: 1288, STR: 500, VIT: 2451, SPD: 48, LUK: 1, Attack: 86144, Defense: 92229, Current HP: 1288, A Avg: 90451, D Avg: 92229, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 098: HP: 1078, STR: 1052, VIT: 2464, SPD: 48, LUK: 1, Attack: 86930, Defense: 92242, Current HP: 1078, A Avg: 109531, D Avg: 92242, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 097: HP: 1034, STR: 1516, VIT: 2464, SPD: 48, LUK: 1, Attack: 87056, Defense: 92242, Current HP: 1034, A Avg: 109690, D Avg: 92242, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 096: HP: 1567, STR: 800, VIT: 2467, SPD: 48, LUK: 1, Attack: 86652, Defense: 92245, Current HP: 1567, A Avg: 90984, D Avg: 92245, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 095: HP: 2035, STR: 574, VIT: 2467, SPD: 48, LUK: 1, Attack: 86426, Defense: 92245, Current HP: 2035, A Avg: 90747, D Avg: 92245, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 094: HP: 1643, STR: 904, VIT: 2472, SPD: 48, LUK: 1, Attack: 85742, Defense: 92250, Current HP: 1643, A Avg: 90029, D Avg: 92250, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 093: HP: 2289, STR: 779, VIT: 2472, SPD: 48, LUK: 1, Attack: 85702, Defense: 92250, Current HP: 2289, A Avg: 89987, D Avg: 92250, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 092: HP: 1288, STR: 500, VIT: 2477, SPD: 48, LUK: 1, Attack: 86144, Defense: 92255, Current HP: 1288, A Avg: 90451, D Avg: 92255, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 091: HP: 1711, STR: 492, VIT: 2477, SPD: 48, LUK: 1, Attack: 86136, Defense: 92255, Current HP: 1711, A Avg: 90442, D Avg: 92255, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 090: HP: 1392, STR: 538, VIT: 2489, SPD: 54, LUK: 1, Attack: 85581, Defense: 92267, Current HP: 1392, A Avg: 89860, D Avg: 92267, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 089: HP: 1532, STR: 700, VIT: 2497, SPD: 54, LUK: 1, Attack: 87046, Defense: 92275, Current HP: 1532, A Avg: 91398, D Avg: 92275, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 088: HP: 1719, STR: 609, VIT: 2498, SPD: 48, LUK: 1, Attack: 85941, Defense: 92276, Current HP: 1719, A Avg: 90238, D Avg: 92276, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 2729, STR: 1776, VIT: 6622, SPD: 54, LUK: 1, Attack: 89604, Defense: 92292, Current HP: 2729, A Avg: 94084, D Avg: 92292, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 086: HP: 617, STR: 918, VIT: 2514, SPD: 48, LUK: 1, Attack: 85706, Defense: 92292, Current HP: 617, A Avg: 89991, D Avg: 92292, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 085: HP: 608, STR: 926, VIT: 2514, SPD: 48, LUK: 1, Attack: 85714, Defense: 92292, Current HP: 608, A Avg: 89999, D Avg: 92292, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 084: HP: 1925, STR: 364, VIT: 2516, SPD: 48, LUK: 1, Attack: 85072, Defense: 92294, Current HP: 1925, A Avg: 107190, D Avg: 92294, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 083: HP: 2400, STR: 2551, VIT: 2524, SPD: 51, LUK: 1, Attack: 90379, Defense: 92302, Current HP: 2400, A Avg: 112973, D Avg: 92302, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 082: HP: 1187, STR: 1584, VIT: 2524, SPD: 48, LUK: 1, Attack: 86084, Defense: 92302, Current HP: 1187, A Avg: 90388, D Avg: 92302, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 081: HP: 1178, STR: 1592, VIT: 2524, SPD: 48, LUK: 1, Attack: 86092, Defense: 92302, Current HP: 1178, A Avg: 90396, D Avg: 92302, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 080: HP: 608, STR: 1273, VIT: 2540, SPD: 48, LUK: 1, Attack: 86061, Defense: 92318, Current HP: 608, A Avg: 90364, D Avg: 92318, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 079: HP: 924, STR: 918, VIT: 2540, SPD: 48, LUK: 1, Attack: 85706, Defense: 92318, Current HP: 924, A Avg: 89991, D Avg: 92318, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 078: HP: 1925, STR: 636, VIT: 2542, SPD: 48, LUK: 1, Attack: 86488, Defense: 92320, Current HP: 1925, A Avg: 108974, D Avg: 92320, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 077: HP: 902, STR: 631, VIT: 2550, SPD: 54, LUK: 1, Attack: 87159, Defense: 92328, Current HP: 902, A Avg: 91516, D Avg: 92328, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 076: HP: 881, STR: 1987, VIT: 2550, SPD: 54, LUK: 1, Attack: 87865, Defense: 92328, Current HP: 881, A Avg: 92258, D Avg: 92328, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 075: HP: 1178, STR: 1592, VIT: 2550, SPD: 48, LUK: 1, Attack: 86092, Defense: 92328, Current HP: 1178, A Avg: 90396, D Avg: 92328, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 074: HP: 1584, STR: 1584, VIT: 2550, SPD: 48, LUK: 1, Attack: 86084, Defense: 92328, Current HP: 1584, A Avg: 90388, D Avg: 92328, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 073: HP: 1601, STR: 555, VIT: 2553, SPD: 48, LUK: 1, Attack: 86199, Defense: 92331, Current HP: 1601, A Avg: 108610, D Avg: 92331, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 072: HP: 1810, STR: 651, VIT: 2566, SPD: 48, LUK: 1, Attack: 85694, Defense: 92344, Current HP: 1810, A Avg: 89978, D Avg: 92344, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 071: HP: 1938, STR: 1292, VIT: 2573, SPD: 48, LUK: 1, Attack: 87638, Defense: 92351, Current HP: 1938, A Avg: 92019, D Avg: 92351, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 070: HP: 4484, STR: 4318, VIT: 2581, SPD: 48, LUK: 1, Attack: 90131, Defense: 92359, Current HP: 4484, A Avg: 94637, D Avg: 92359, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 069: HP: 814, STR: 980, VIT: 2615, SPD: 48, LUK: 1, Attack: 85768, Defense: 92393, Current HP: 814, A Avg: 108067, D Avg: 92393, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 068: HP: 1368, STR: 734, VIT: 2623, SPD: 48, LUK: 1, Attack: 87262, Defense: 92401, Current HP: 1368, A Avg: 91625, D Avg: 92401, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
