Rank 1000: HP: 2248, STR: 612, VIT: 6949, SPD: 80, LUK: 1, Attack: 85578, Defense: 92619, Current HP: 2248, A Avg: 89856, D Avg: 92619, [Red Shark[134, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 165: HP: 2106, STR: 872, VIT: 8173, SPD: 90, LUK: 1, Attack: 85915, Defense: 93843, Current HP: 2106, A Avg: 90210, D Avg: 93843, [White Snake[160, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 164: HP: 2372, STR: 1096, VIT: 4065, SPD: 90, LUK: 1, Attack: 87442, Defense: 93843, Current HP: 2372, A Avg: 91814, D Avg: 93843, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 163: HP: 2372, STR: 1157, VIT: 8181, SPD: 90, LUK: 1, Attack: 87503, Defense: 93851, Current HP: 2372, A Avg: 91878, D Avg: 93851, [Progress[147, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 162: HP: 2517, STR: 1284, VIT: 4079, SPD: 80, LUK: 1, Attack: 87136, Defense: 93857, Current HP: 2517, A Avg: 91492, D Avg: 93857, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 161: HP: 3135, STR: 926, VIT: 4079, SPD: 80, LUK: 1, Attack: 86778, Defense: 93857, Current HP: 3135, A Avg: 91116, D Avg: 93857, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 160: HP: 1254, STR: 1620, VIT: 8205, SPD: 80, LUK: 1, Attack: 86408, Defense: 93875, Current HP: 1254, A Avg: 108874, D Avg: 93875, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 159: HP: 2133, STR: 812, VIT: 4115, SPD: 80, LUK: 1, Attack: 86456, Defense: 93893, Current HP: 2133, A Avg: 90778, D Avg: 93893, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 158: HP: 2124, STR: 820, VIT: 4115, SPD: 80, LUK: 1, Attack: 86464, Defense: 93893, Current HP: 2124, A Avg: 90787, D Avg: 93893, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 157: HP: 2836, STR: 971, VIT: 4126, SPD: 80, LUK: 1, Attack: 86014, Defense: 93904, Current HP: 2836, A Avg: 90314, D Avg: 93904, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 156: HP: 1518, STR: 1756, VIT: 4128, SPD: 80, LUK: 1, Attack: 87634, Defense: 93906, Current HP: 1518, A Avg: 110418, D Avg: 93906, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 155: HP: 1474, STR: 2540, VIT: 4128, SPD: 80, LUK: 1, Attack: 88080, Defense: 93906, Current HP: 1474, A Avg: 110980, D Avg: 93906, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 154: HP: 3078, STR: 1968, VIT: 4133, SPD: 80, LUK: 1, Attack: 88314, Defense: 93911, Current HP: 3078, A Avg: 92729, D Avg: 93911, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 153: HP: 2124, STR: 820, VIT: 4141, SPD: 80, LUK: 1, Attack: 86464, Defense: 93919, Current HP: 2124, A Avg: 90787, D Avg: 93919, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 152: HP: 2679, STR: 812, VIT: 4141, SPD: 80, LUK: 1, Attack: 86456, Defense: 93919, Current HP: 2679, A Avg: 90778, D Avg: 93919, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 151: HP: 2042, STR: 1553, VIT: 8257, SPD: 80, LUK: 1, Attack: 86887, Defense: 93927, Current HP: 2042, A Avg: 91231, D Avg: 93927, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 150: HP: 2033, STR: 1562, VIT: 8257, SPD: 80, LUK: 1, Attack: 86896, Defense: 93927, Current HP: 2033, A Avg: 91240, D Avg: 93927, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 149: HP: 1322, STR: 955, VIT: 4174, SPD: 90, LUK: 1, Attack: 87483, Defense: 93952, Current HP: 1322, A Avg: 91857, D Avg: 93952, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 148: HP: 1301, STR: 3283, VIT: 4174, SPD: 90, LUK: 1, Attack: 89161, Defense: 93952, Current HP: 1301, A Avg: 93619, D Avg: 93952, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 147: HP: 2033, STR: 2113, VIT: 8283, SPD: 80, LUK: 1, Attack: 87447, Defense: 93953, Current HP: 2033, A Avg: 91819, D Avg: 93953, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 146: HP: 2574, STR: 1553, VIT: 8283, SPD: 80, LUK: 1, Attack: 86887, Defense: 93953, Current HP: 2574, A Avg: 91231, D Avg: 93953, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 145: HP: 3025, STR: 588, VIT: 4180, SPD: 80, LUK: 1, Attack: 85296, Defense: 93958, Current HP: 3025, A Avg: 107472, D Avg: 93958, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 144: HP: 1322, STR: 1008, VIT: 8290, SPD: 90, LUK: 1, Attack: 87536, Defense: 93960, Current HP: 1322, A Avg: 91912, D Avg: 93960, [Moon Knuckle[153, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 143: HP: 1301, STR: 3465, VIT: 8290, SPD: 90, LUK: 1, Attack: 89343, Defense: 93960, Current HP: 1301, A Avg: 93810, D Avg: 93960, [Blue Sword[180, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 142: HP: 1914, STR: 2318, VIT: 4185, SPD: 80, LUK: 1, Attack: 86818, Defense: 93963, Current HP: 1914, A Avg: 109390, D Avg: 93963, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 141: HP: 2337, STR: 3339, VIT: 8312, SPD: 80, LUK: 1, Attack: 89217, Defense: 93982, Current HP: 2337, A Avg: 93677, D Avg: 93982, [God Hand[179, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 140: HP: 2299, STR: 3972, VIT: 8312, SPD: 80, LUK: 1, Attack: 89512, Defense: 93982, Current HP: 2299, A Avg: 93987, D Avg: 93982, [Zodiac[184, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 139: HP: 997, STR: 1811, VIT: 8312, SPD: 80, LUK: 1, Attack: 87364, Defense: 93982, Current HP: 997, A Avg: 91732, D Avg: 93982, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 138: HP: 988, STR: 941, VIT: 8312, SPD: 80, LUK: 1, Attack: 86494, Defense: 93982, Current HP: 988, A Avg: 90818, D Avg: 93982, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 137: HP: 3025, STR: 1020, VIT: 4206, SPD: 80, LUK: 1, Attack: 86872, Defense: 93984, Current HP: 3025, A Avg: 109458, D Avg: 93984, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 136: HP: 988, STR: 941, VIT: 8338, SPD: 80, LUK: 1, Attack: 86494, Defense: 94008, Current HP: 988, A Avg: 90818, D Avg: 94008, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 135: HP: 1364, STR: 933, VIT: 8338, SPD: 80, LUK: 1, Attack: 86486, Defense: 94008, Current HP: 1364, A Avg: 90810, D Avg: 94008, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 134: HP: 997, STR: 1430, VIT: 4230, SPD: 80, LUK: 1, Attack: 86218, Defense: 94008, Current HP: 997, A Avg: 90528, D Avg: 94008, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 133: HP: 988, STR: 1438, VIT: 4230, SPD: 80, LUK: 1, Attack: 86226, Defense: 94008, Current HP: 988, A Avg: 90537, D Avg: 94008, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 132: HP: 2128, STR: 1086, VIT: 4235, SPD: 80, LUK: 1, Attack: 87614, Defense: 94013, Current HP: 2128, A Avg: 91994, D Avg: 94013, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 131: HP: 2109, STR: 4338, VIT: 4235, SPD: 80, LUK: 1, Attack: 90216, Defense: 94013, Current HP: 2109, A Avg: 94726, D Avg: 94013, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 130: HP: 3904, STR: 2216, VIT: 7236, SPD: 80, LUK: 1, Attack: 90044, Defense: 94024, Current HP: 3904, A Avg: 94546, D Avg: 94024, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 129: HP: 3895, STR: 2224, VIT: 7236, SPD: 80, LUK: 1, Attack: 90052, Defense: 94024, Current HP: 3895, A Avg: 94554, D Avg: 94024, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 128: HP: 3638, STR: 861, VIT: 8364, SPD: 80, LUK: 1, Attack: 85569, Defense: 94034, Current HP: 3638, A Avg: 89847, D Avg: 94034, [Thin Blade[158, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 127: HP: 988, STR: 1977, VIT: 4256, SPD: 80, LUK: 1, Attack: 86765, Defense: 94034, Current HP: 988, A Avg: 91103, D Avg: 94034, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 126: HP: 1364, STR: 1430, VIT: 4256, SPD: 80, LUK: 1, Attack: 86218, Defense: 94034, Current HP: 1364, A Avg: 90528, D Avg: 94034, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 125: HP: 5111, STR: 3870, VIT: 6468, SPD: 80, LUK: 1, Attack: 91698, Defense: 94036, Current HP: 5111, A Avg: 96282, D Avg: 94036, [Stargazer[183, 0, 0, 0], Storm Wall[242, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 124: HP: 2679, STR: 3652, VIT: 8369, SPD: 80, LUK: 1, Attack: 88152, Defense: 94039, Current HP: 2679, A Avg: 92559, D Avg: 94039, [Divine Dragon Sword[181, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 123: HP: 2569, STR: 907, VIT: 4269, SPD: 80, LUK: 1, Attack: 86551, Defense: 94047, Current HP: 2569, A Avg: 109054, D Avg: 94047, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 122: HP: 3895, STR: 2224, VIT: 7263, SPD: 80, LUK: 1, Attack: 90052, Defense: 94051, Current HP: 3895, A Avg: 94554, D Avg: 94051, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 121: HP: 4730, STR: 2216, VIT: 7263, SPD: 80, LUK: 1, Attack: 90044, Defense: 94051, Current HP: 4730, A Avg: 94546, D Avg: 94051, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 120: HP: 1225, STR: 1237, VIT: 8387, SPD: 80, LUK: 1, Attack: 87726, Defense: 94057, Current HP: 1225, A Avg: 92112, D Avg: 94057, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 119: HP: 1216, STR: 1246, VIT: 8387, SPD: 80, LUK: 1, Attack: 87735, Defense: 94057, Current HP: 1216, A Avg: 92121, D Avg: 94057, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 118: HP: 3638, STR: 1320, VIT: 8390, SPD: 80, LUK: 1, Attack: 87172, Defense: 94060, Current HP: 3638, A Avg: 91530, D Avg: 94060, [Santoku[159, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 117: HP: 2464, STR: 1654, VIT: 8410, SPD: 80, LUK: 1, Attack: 86988, Defense: 94080, Current HP: 2464, A Avg: 109604, D Avg: 94080, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 116: HP: 1216, STR: 1685, VIT: 8413, SPD: 80, LUK: 1, Attack: 88174, Defense: 94083, Current HP: 1216, A Avg: 92582, D Avg: 94083, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 115: HP: 1628, STR: 1237, VIT: 8413, SPD: 80, LUK: 1, Attack: 87726, Defense: 94083, Current HP: 1628, A Avg: 92112, D Avg: 94083, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 114: HP: 3245, STR: 1623, VIT: 8452, SPD: 80, LUK: 1, Attack: 87267, Defense: 94122, Current HP: 3245, A Avg: 91630, D Avg: 94122, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 113: HP: 1254, STR: 1033, VIT: 8465, SPD: 80, LUK: 1, Attack: 86586, Defense: 94135, Current HP: 1254, A Avg: 109098, D Avg: 94135, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 112: HP: 4619, STR: 2916, VIT: 6580, SPD: 90, LUK: 1, Attack: 90744, Defense: 94148, Current HP: 4619, A Avg: 95281, D Avg: 94148, [Stargazer[183, 0, 0, 0], Storm Wall[242, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 111: HP: 1254, STR: 1524, VIT: 4383, SPD: 80, LUK: 1, Attack: 86312, Defense: 94161, Current HP: 1254, A Avg: 108753, D Avg: 94161, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 110: HP: 4620, STR: 2310, VIT: 7395, SPD: 80, LUK: 1, Attack: 90138, Defense: 94183, Current HP: 4620, A Avg: 113573, D Avg: 94183, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 109: HP: 1518, STR: 1337, VIT: 8540, SPD: 80, LUK: 1, Attack: 87826, Defense: 94210, Current HP: 1518, A Avg: 110660, D Avg: 94210, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108: HP: 2042, STR: 1462, VIT: 4435, SPD: 80, LUK: 1, Attack: 86796, Defense: 94213, Current HP: 2042, A Avg: 91135, D Avg: 94213, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107: HP: 2033, STR: 1470, VIT: 4435, SPD: 80, LUK: 1, Attack: 86804, Defense: 94213, Current HP: 2033, A Avg: 91144, D Avg: 94213, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 106: HP: 1553, STR: 1960, VIT: 4449, SPD: 90, LUK: 1, Attack: 87838, Defense: 94227, Current HP: 1553, A Avg: 92229, D Avg: 94227, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 105: HP: 1511, STR: 2842, VIT: 4449, SPD: 90, LUK: 1, Attack: 88382, Defense: 94227, Current HP: 1511, A Avg: 92801, D Avg: 94227, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 104: HP: 1511, STR: 3000, VIT: 8565, SPD: 90, LUK: 1, Attack: 88540, Defense: 94235, Current HP: 1511, A Avg: 92967, D Avg: 94235, [Zodiac[184, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 103: HP: 2109, STR: 1856, VIT: 8566, SPD: 80, LUK: 1, Attack: 86644, Defense: 94236, Current HP: 2109, A Avg: 90976, D Avg: 94236, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 102: HP: 2033, STR: 2021, VIT: 4461, SPD: 80, LUK: 1, Attack: 87355, Defense: 94239, Current HP: 2033, A Avg: 91722, D Avg: 94239, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 101: HP: 2574, STR: 1462, VIT: 4461, SPD: 80, LUK: 1, Attack: 86796, Defense: 94239, Current HP: 2574, A Avg: 91135, D Avg: 94239, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 100: HP: 4031, STR: 4289, VIT: 4467, SPD: 90, LUK: 1, Attack: 92117, Defense: 94245, Current HP: 4031, A Avg: 96722, D Avg: 94245, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 099: HP: 2337, STR: 1979, VIT: 4490, SPD: 80, LUK: 1, Attack: 87857, Defense: 94268, Current HP: 2337, A Avg: 92249, D Avg: 94268, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 098: HP: 2299, STR: 3799, VIT: 4490, SPD: 80, LUK: 1, Attack: 89339, Defense: 94268, Current HP: 2299, A Avg: 93805, D Avg: 94268, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 097: HP: 997, STR: 1756, VIT: 4490, SPD: 80, LUK: 1, Attack: 87309, Defense: 94268, Current HP: 997, A Avg: 91674, D Avg: 94268, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 096: HP: 988, STR: 886, VIT: 4490, SPD: 80, LUK: 1, Attack: 86439, Defense: 94268, Current HP: 988, A Avg: 90760, D Avg: 94268, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 095: HP: 2992, STR: 646, VIT: 4505, SPD: 90, LUK: 1, Attack: 85354, Defense: 94283, Current HP: 2992, A Avg: 89621, D Avg: 94283, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 094: HP: 1931, STR: 2592, VIT: 4510, SPD: 90, LUK: 1, Attack: 87092, Defense: 94288, Current HP: 1931, A Avg: 91446, D Avg: 94288, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 093: HP: 2992, STR: 682, VIT: 8621, SPD: 90, LUK: 1, Attack: 85390, Defense: 94291, Current HP: 2992, A Avg: 89659, D Avg: 94291, [Thin Blade[158, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 092: HP: 988, STR: 886, VIT: 4516, SPD: 80, LUK: 1, Attack: 86439, Defense: 94294, Current HP: 988, A Avg: 90760, D Avg: 94294, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 091: HP: 1364, STR: 878, VIT: 4516, SPD: 80, LUK: 1, Attack: 86431, Defense: 94294, Current HP: 1364, A Avg: 90752, D Avg: 94294, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 090: HP: 1931, STR: 2736, VIT: 8626, SPD: 90, LUK: 1, Attack: 87236, Defense: 94296, Current HP: 1931, A Avg: 91597, D Avg: 94296, [Divine Dragon Sword[181, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 089: HP: 4351, STR: 4874, VIT: 4520, SPD: 95, LUK: 1, Attack: 92702, Defense: 94298, Current HP: 4351, A Avg: 97337, D Avg: 94298, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 088: HP: 2992, STR: 1132, VIT: 4533, SPD: 90, LUK: 1, Attack: 86984, Defense: 94311, Current HP: 2992, A Avg: 91333, D Avg: 94311, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 087: HP: 2992, STR: 1195, VIT: 8649, SPD: 90, LUK: 1, Attack: 87047, Defense: 94319, Current HP: 2992, A Avg: 91399, D Avg: 94319, [Santoku[159, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 086: HP: 3638, STR: 811, VIT: 4542, SPD: 80, LUK: 1, Attack: 85519, Defense: 94320, Current HP: 3638, A Avg: 89794, D Avg: 94320, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 085: HP: 2679, STR: 3493, VIT: 4547, SPD: 80, LUK: 1, Attack: 87993, Defense: 94325, Current HP: 2679, A Avg: 92392, D Avg: 94325, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 084: HP: 1225, STR: 1164, VIT: 4565, SPD: 80, LUK: 1, Attack: 87653, Defense: 94343, Current HP: 1225, A Avg: 92035, D Avg: 94343, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 083: HP: 1216, STR: 1172, VIT: 4565, SPD: 80, LUK: 1, Attack: 87661, Defense: 94343, Current HP: 1216, A Avg: 92044, D Avg: 94343, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 082: HP: 3638, STR: 1243, VIT: 4568, SPD: 80, LUK: 1, Attack: 87095, Defense: 94346, Current HP: 3638, A Avg: 91449, D Avg: 94346, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 081: HP: 2464, STR: 1556, VIT: 4588, SPD: 80, LUK: 1, Attack: 86890, Defense: 94366, Current HP: 2464, A Avg: 109481, D Avg: 94366, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 080: HP: 1216, STR: 1612, VIT: 4591, SPD: 80, LUK: 1, Attack: 88101, Defense: 94369, Current HP: 1216, A Avg: 92506, D Avg: 94369, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 079: HP: 1628, STR: 1164, VIT: 4591, SPD: 80, LUK: 1, Attack: 87653, Defense: 94369, Current HP: 1628, A Avg: 92035, D Avg: 94369, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 078: HP: 2557, STR: 1004, VIT: 4600, SPD: 90, LUK: 1, Attack: 86648, Defense: 94378, Current HP: 2557, A Avg: 90980, D Avg: 94378, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 077: HP: 2557, STR: 1060, VIT: 8716, SPD: 90, LUK: 1, Attack: 86704, Defense: 94386, Current HP: 2557, A Avg: 91039, D Avg: 94386, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 076: HP: 3245, STR: 1553, VIT: 4630, SPD: 80, LUK: 1, Attack: 87197, Defense: 94408, Current HP: 3245, A Avg: 91556, D Avg: 94408, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 075: HP: 1254, STR: 972, VIT: 4643, SPD: 80, LUK: 1, Attack: 86525, Defense: 94421, Current HP: 1254, A Avg: 109021, D Avg: 94421, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 074: HP: 3154, STR: 1890, VIT: 8772, SPD: 80, LUK: 1, Attack: 87224, Defense: 94442, Current HP: 3154, A Avg: 91585, D Avg: 94442, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 073: HP: 2109, STR: 1269, VIT: 8826, SPD: 80, LUK: 1, Attack: 86822, Defense: 94496, Current HP: 2109, A Avg: 91163, D Avg: 94496, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 072: HP: 1518, STR: 1259, VIT: 4718, SPD: 80, LUK: 1, Attack: 87748, Defense: 94496, Current HP: 1518, A Avg: 110562, D Avg: 94496, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 071: HP: 1301, STR: 1699, VIT: 4723, SPD: 90, LUK: 1, Attack: 86487, Defense: 94501, Current HP: 1301, A Avg: 90811, D Avg: 94501, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 070: HP: 1301, STR: 1793, VIT: 8839, SPD: 90, LUK: 1, Attack: 86581, Defense: 94509, Current HP: 1301, A Avg: 90910, D Avg: 94509, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 069: HP: 2109, STR: 1747, VIT: 4744, SPD: 80, LUK: 1, Attack: 86535, Defense: 94522, Current HP: 2109, A Avg: 90861, D Avg: 94522, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
