Rank 1000: HP: 1396, STR: 484, VIT: 418243, SPD: 36, LUK: 1, Attack: 85407, Defense: 502106, Current HP: 1396, A Avg: 89677, D Avg: 502106, [Pangaea[164, 330, 330, 330], Titanium Shield[205, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 167: HP: 986, STR: 333, VIT: 418472, SPD: 36, LUK: 1, Attack: 84332, Defense: 505273, Current HP: 986, A Avg: 88548, D Avg: 505273, [Greatsword[127, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 166: HP: 1192, STR: 372, VIT: 418472, SPD: 36, LUK: 1, Attack: 84794, Defense: 505273, Current HP: 1192, A Avg: 89033, D Avg: 505273, [Dreaming Sword[128, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 165: HP: 1585, STR: 426, VIT: 418472, SPD: 36, LUK: 1, Attack: 86109, Defense: 505273, Current HP: 1585, A Avg: 90414, D Avg: 505273, [Dancing[155, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 164: HP: 976, STR: 649, VIT: 418472, SPD: 36, LUK: 1, Attack: 85305, Defense: 505273, Current HP: 976, A Avg: 89570, D Avg: 505273, [Penetra[161, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 163: HP: 976, STR: 255, VIT: 418472, SPD: 36, LUK: 1, Attack: 85096, Defense: 505273, Current HP: 976, A Avg: 89350, D Avg: 505273, [Grand Slam[163, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 162: HP: 1186, STR: 255, VIT: 418472, SPD: 36, LUK: 1, Attack: 85223, Defense: 505273, Current HP: 1186, A Avg: 89484, D Avg: 505273, [Cluster Bomb[170, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 161: HP: 1606, STR: 255, VIT: 418472, SPD: 36, LUK: 1, Attack: 92441, Defense: 505273, Current HP: 1606, A Avg: 97063, D Avg: 505273, [Big Bang[171, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 160: HP: 3370, STR: 255, VIT: 418472, SPD: 36, LUK: 1, Attack: 85308, Defense: 505273, Current HP: 3370, A Avg: 89573, D Avg: 505273, [Common Key[174, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 159: HP: 1606, STR: 255, VIT: 418472, SPD: 36, LUK: 1, Attack: 86497, Defense: 505273, Current HP: 1606, A Avg: 90821, D Avg: 505273, [Droid Hammer[177, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 158: HP: 976, STR: 1389, VIT: 418472, SPD: 36, LUK: 1, Attack: 86318, Defense: 505273, Current HP: 976, A Avg: 90633, D Avg: 505273, [Jack Knife[185, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 157: HP: 976, STR: 1623, VIT: 418472, SPD: 36, LUK: 1, Attack: 86201, Defense: 505273, Current HP: 976, A Avg: 90511, D Avg: 505273, [Magical[187, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 156: HP: 976, STR: 606, VIT: 418472, SPD: 36, LUK: 1, Attack: 87657, Defense: 505273, Current HP: 976, A Avg: 92039, D Avg: 505273, [Tekken[188, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 155: HP: 976, STR: -33911, VIT: 418472, SPD: 36, LUK: 1, Attack: 65355, Defense: 505273, Current HP: 976, A Avg: 68622, D Avg: 505273, [Sword of Evil[189, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 154: HP: 976, STR: 1983, VIT: 418472, SPD: 36, LUK: 1, Attack: 89644, Defense: 505273, Current HP: 976, A Avg: 94126, D Avg: 505273, [Neural Edge[190, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 153: HP: 1175, STR: 370, VIT: 418490, SPD: 36, LUK: 1, Attack: 84337, Defense: 505291, Current HP: 1175, A Avg: 88553, D Avg: 505291, [Phantom Sword[117, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 152: HP: 986, STR: 324, VIT: 418501, SPD: 36, LUK: 1, Attack: 84167, Defense: 505302, Current HP: 986, A Avg: 88375, D Avg: 505302, [Salamander[110, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 151: HP: 976, STR: 358, VIT: 418501, SPD: 36, LUK: 1, Attack: 84442, Defense: 505302, Current HP: 976, A Avg: 88664, D Avg: 505302, [Phantom Scythe[116, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 150: HP: 986, STR: 324, VIT: 418501, SPD: 36, LUK: 1, Attack: 84196, Defense: 505302, Current HP: 986, A Avg: 88405, D Avg: 505302, [Undine[118, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 149: HP: 986, STR: 324, VIT: 418501, SPD: 36, LUK: 1, Attack: 84223, Defense: 505302, Current HP: 986, A Avg: 88434, D Avg: 505302, [Sylph[119, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 148: HP: 986, STR: 324, VIT: 418501, SPD: 36, LUK: 1, Attack: 84250, Defense: 505302, Current HP: 986, A Avg: 88462, D Avg: 505302, [Gnome[120, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 147: HP: 1018, STR: 282, VIT: 418516, SPD: 36, LUK: 1, Attack: 88449, Defense: 505317, Current HP: 1018, A Avg: 92871, D Avg: 505317, [Basic[169, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 146: HP: 976, STR: 333, VIT: 418528, SPD: 36, LUK: 1, Attack: 84209, Defense: 505329, Current HP: 976, A Avg: 88419, D Avg: 505329, [Tornado[111, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 145: HP: 1175, STR: 324, VIT: 418528, SPD: 36, LUK: 1, Attack: 84349, Defense: 505329, Current HP: 1175, A Avg: 88566, D Avg: 505329, [Fairy Sword[113, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 144: HP: 976, STR: 376, VIT: 418528, SPD: 36, LUK: 1, Attack: 84525, Defense: 505329, Current HP: 976, A Avg: 88751, D Avg: 505329, [Giant Tornado[114, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 143: HP: 991, STR: 333, VIT: 418528, SPD: 36, LUK: 1, Attack: 84149, Defense: 505329, Current HP: 991, A Avg: 88356, D Avg: 505329, [Hand Axe[140, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 142: HP: 997, STR: 358, VIT: 418528, SPD: 36, LUK: 1, Attack: 84351, Defense: 505329, Current HP: 997, A Avg: 88568, D Avg: 505329, [Wooden Boomerang[167, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 141: HP: 1075, STR: 336, VIT: 418530, SPD: 36, LUK: 1, Attack: 84134, Defense: 505331, Current HP: 1075, A Avg: 88340, D Avg: 505331, [Ninja[135, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 140: HP: 993, STR: 333, VIT: 418533, SPD: 36, LUK: 1, Attack: 84339, Defense: 505334, Current HP: 993, A Avg: 88555, D Avg: 505334, [Crescent[141, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 139: HP: 2032, STR: 1512, VIT: 419122, SPD: 36, LUK: 1, Attack: 86012, Defense: 505338, Current HP: 2032, A Avg: 90312, D Avg: 505338, [Divine Dragon Sword[181, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 138: HP: 1927, STR: 871, VIT: 419137, SPD: 36, LUK: 1, Attack: 86205, Defense: 505353, Current HP: 1927, A Avg: 90515, D Avg: 505353, [Impulse[166, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 137: HP: 1196, STR: 410, VIT: 418557, SPD: 36, LUK: 1, Attack: 85092, Defense: 505358, Current HP: 1196, A Avg: 89346, D Avg: 505358, [Thunder Whip[143, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 136: HP: 1217, STR: 324, VIT: 418583, SPD: 36, LUK: 1, Attack: 84180, Defense: 505384, Current HP: 1217, A Avg: 88389, D Avg: 505384, [Emerald Sword[115, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 135: HP: 1096, STR: 367, VIT: 418588, SPD: 36, LUK: 1, Attack: 84269, Defense: 505389, Current HP: 1096, A Avg: 88482, D Avg: 505389, [Crossed Shuriken[136, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 134: HP: 1396, STR: 2035, VIT: 418588, SPD: 36, LUK: 1, Attack: 91944, Defense: 505389, Current HP: 1396, A Avg: 96541, D Avg: 505389, [Spectral Sword Shigure[172, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 133: HP: 1217, STR: 401, VIT: 418597, SPD: 36, LUK: 1, Attack: 84914, Defense: 505398, Current HP: 1217, A Avg: 89159, D Avg: 505398, [Maximum Iron Mass[123, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 132: HP: 3748, STR: 1233, VIT: 419528, SPD: 36, LUK: 1, Attack: 89061, Defense: 505445, Current HP: 3748, A Avg: 93514, D Avg: 505445, [Stargazer[183, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 131: HP: 986, STR: 437, VIT: 418646, SPD: 36, LUK: 1, Attack: 84547, Defense: 505447, Current HP: 986, A Avg: 88774, D Avg: 505447, [Windmill[137, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 130: HP: 976, STR: 392, VIT: 418649, SPD: 36, LUK: 1, Attack: 84392, Defense: 505450, Current HP: 976, A Avg: 88611, D Avg: 505450, [Kirisame[129, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 129: HP: 1196, STR: 401, VIT: 418649, SPD: 36, LUK: 1, Attack: 84522, Defense: 505450, Current HP: 1196, A Avg: 88748, D Avg: 505450, [Black Kirisame[130, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 128: HP: 1184, STR: 502, VIT: 418649, SPD: 36, LUK: 1, Attack: 86250, Defense: 505450, Current HP: 1184, A Avg: 90562, D Avg: 505450, [Scythe of the Grim Reaper[148, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 127: HP: 1217, STR: 401, VIT: 418652, SPD: 36, LUK: 1, Attack: 84511, Defense: 505453, Current HP: 1217, A Avg: 88736, D Avg: 505453, [Serpent[144, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 126: HP: 1316, STR: 473, VIT: 418658, SPD: 36, LUK: 1, Attack: 85439, Defense: 505459, Current HP: 1316, A Avg: 89710, D Avg: 505459, [Red Shark[134, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 125: HP: 1375, STR: 392, VIT: 418667, SPD: 36, LUK: 1, Attack: 84710, Defense: 505468, Current HP: 1375, A Avg: 88945, D Avg: 505468, [Ruby Knuckle[151, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 124: HP: 1196, STR: 617, VIT: 418696, SPD: 36, LUK: 1, Attack: 85351, Defense: 505497, Current HP: 1196, A Avg: 89618, D Avg: 505497, [Irruption[154, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 123: HP: 1654, STR: 752, VIT: 419282, SPD: 36, LUK: 1, Attack: 87241, Defense: 505498, Current HP: 1654, A Avg: 91603, D Avg: 505498, [Cuttlefish[178, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 122: HP: 1402, STR: 484, VIT: 419284, SPD: 36, LUK: 1, Attack: 86037, Defense: 505500, Current HP: 1402, A Avg: 90338, D Avg: 505500, [Hammer of Justice[186, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 121: HP: 1199, STR: 433, VIT: 418704, SPD: 36, LUK: 1, Attack: 84543, Defense: 505505, Current HP: 1199, A Avg: 88770, D Avg: 505505, [Dragon Killer[139, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 120: HP: 1196, STR: 437, VIT: 418704, SPD: 36, LUK: 1, Attack: 84950, Defense: 505505, Current HP: 1196, A Avg: 89197, D Avg: 505505, [Volcano[142, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 119: HP: 1217, STR: 433, VIT: 418707, SPD: 36, LUK: 1, Attack: 86402, Defense: 505508, Current HP: 1217, A Avg: 90722, D Avg: 505508, [Fire Chariot[138, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 118: HP: 1396, STR: 513, VIT: 418722, SPD: 36, LUK: 1, Attack: 85611, Defense: 505523, Current HP: 1396, A Avg: 89891, D Avg: 505523, [Yggdrasil[126, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 117: HP: 1196, STR: 484, VIT: 418722, SPD: 36, LUK: 1, Attack: 85309, Defense: 505523, Current HP: 1196, A Avg: 89574, D Avg: 505523, [Kraken[145, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 116: HP: 1276, STR: 444, VIT: 418728, SPD: 36, LUK: 1, Attack: 84476, Defense: 505529, Current HP: 1276, A Avg: 88699, D Avg: 505529, [Alucard[146, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 115: HP: 1196, STR: 435, VIT: 418748, SPD: 36, LUK: 1, Attack: 84376, Defense: 505549, Current HP: 1196, A Avg: 88594, D Avg: 505549, [Rusty Knife[156, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 114: HP: 1196, STR: 410, VIT: 418777, SPD: 36, LUK: 1, Attack: 85885, Defense: 505578, Current HP: 1196, A Avg: 90179, D Avg: 505578, [Elemental[121, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 113: HP: 1396, STR: 496, VIT: 418777, SPD: 36, LUK: 1, Attack: 85146, Defense: 505578, Current HP: 1396, A Avg: 89403, D Avg: 505578, [Diamond Knuckle[152, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 112: HP: 976, STR: 619, VIT: 418783, SPD: 36, LUK: 1, Attack: 85457, Defense: 505584, Current HP: 976, A Avg: 89729, D Avg: 505584, [Classic[168, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 111: HP: 1196, STR: 702, VIT: 418803, SPD: 36, LUK: 1, Attack: 85540, Defense: 505604, Current HP: 1196, A Avg: 89817, D Avg: 505604, [Willow Blade[157, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 110: HP: 1280, STR: 478, VIT: 418832, SPD: 36, LUK: 1, Attack: 85810, Defense: 505633, Current HP: 1280, A Avg: 90100, D Avg: 505633, [Tower[149, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 109: HP: 1402, STR: 142, VIT: 419435, SPD: 36, LUK: 1, Attack: 84530, Defense: 505651, Current HP: 1402, A Avg: 88756, D Avg: 505651, [Encryption Key[173, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 108: HP: 3796, STR: 997, VIT: 419435, SPD: 36, LUK: 1, Attack: 88879, Defense: 505651, Current HP: 3796, A Avg: 93322, D Avg: 505651, [Wild Card[175, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 107: HP: 1402, STR: 552, VIT: 419435, SPD: 36, LUK: 1, Attack: 86196, Defense: 505651, Current HP: 1402, A Avg: 90505, D Avg: 505651, [Portal Sword[176, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 106: HP: 1339, STR: 507, VIT: 418878, SPD: 36, LUK: 1, Attack: 85550, Defense: 505679, Current HP: 1339, A Avg: 89827, D Avg: 505679, [White Snake[160, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 105: HP: 1417, STR: 615, VIT: 418887, SPD: 36, LUK: 1, Attack: 86961, Defense: 505688, Current HP: 1417, A Avg: 91309, D Avg: 505688, [Progress[147, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 104: HP: 997, STR: 583, VIT: 418913, SPD: 36, LUK: 1, Attack: 87111, Defense: 505714, Current HP: 997, A Avg: 91466, D Avg: 505714, [Moon Knuckle[153, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 103: HP: 976, STR: 1452, VIT: 418913, SPD: 36, LUK: 1, Attack: 87330, Defense: 505714, Current HP: 976, A Avg: 91696, D Avg: 505714, [Blue Sword[180, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 102: HP: 3391, STR: 2602, VIT: 418983, SPD: 36, LUK: 1, Attack: 88415, Defense: 505784, Current HP: 3391, A Avg: 92835, D Avg: 505784, [Spear of Regression[182, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 101: HP: 1228, STR: 939, VIT: 419023, SPD: 36, LUK: 1, Attack: 86817, Defense: 505824, Current HP: 1228, A Avg: 91157, D Avg: 505824, [God Hand[179, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 100: HP: 1186, STR: 1281, VIT: 419023, SPD: 36, LUK: 1, Attack: 86821, Defense: 505824, Current HP: 1186, A Avg: 91162, D Avg: 505824, [Zodiac[184, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 099: HP: 1721, STR: 435, VIT: 419081, SPD: 36, LUK: 1, Attack: 85143, Defense: 505882, Current HP: 1721, A Avg: 89400, D Avg: 505882, [Thin Blade[158, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 098: HP: 1476, STR: 577, VIT: 419093, SPD: 36, LUK: 1, Attack: 86221, Defense: 505894, Current HP: 1476, A Avg: 90532, D Avg: 505894, [Gladius[162, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 097: HP: 1721, STR: 651, VIT: 419110, SPD: 36, LUK: 1, Attack: 86503, Defense: 505911, Current HP: 1721, A Avg: 90828, D Avg: 505911, [Santoku[159, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 096: HP: 976, STR: 948, VIT: 419134, SPD: 36, LUK: 1, Attack: 85736, Defense: 505935, Current HP: 976, A Avg: 90022, D Avg: 505935, [Pulse Knife[165, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 095: HP: 1606, STR: 1625, VIT: 419261, SPD: 36, LUK: 1, Attack: 86125, Defense: 506062, Current HP: 1606, A Avg: 90431, D Avg: 506062, [Divine Dragon Sword[181, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 094: HP: 1501, STR: 984, VIT: 419276, SPD: 36, LUK: 1, Attack: 86318, Defense: 506077, Current HP: 1501, A Avg: 90633, D Avg: 506077, [Impulse[166, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 093: HP: 2830, STR: 1233, VIT: 420004, SPD: 36, LUK: 1, Attack: 89061, Defense: 506220, Current HP: 2830, A Avg: 93514, D Avg: 506220, [Stargazer[183, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 092: HP: 1228, STR: 865, VIT: 419421, SPD: 36, LUK: 1, Attack: 87354, Defense: 506222, Current HP: 1228, A Avg: 91721, D Avg: 506222, [Cuttlefish[178, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 091: HP: 976, STR: 597, VIT: 419424, SPD: 36, LUK: 1, Attack: 86150, Defense: 506225, Current HP: 976, A Avg: 90457, D Avg: 506225, [Hammer of Justice[186, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 090: HP: 1196, STR: 142, VIT: 419525, SPD: 36, LUK: 1, Attack: 83868, Defense: 506313, Current HP: 1196, A Avg: 88061, D Avg: 506313, [Wooden Stick[101, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 089: HP: 1196, STR: 142, VIT: 419525, SPD: 36, LUK: 1, Attack: 83907, Defense: 506313, Current HP: 1196, A Avg: 88102, D Avg: 506313, [Club[102, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 088: HP: 1196, STR: 147, VIT: 419525, SPD: 36, LUK: 1, Attack: 83919, Defense: 506313, Current HP: 1196, A Avg: 88114, D Avg: 506313, [Short Sword[103, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 087: HP: 1196, STR: 185, VIT: 419525, SPD: 36, LUK: 1, Attack: 83996, Defense: 506313, Current HP: 1196, A Avg: 88195, D Avg: 506313, [Long Sword[104, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 086: HP: 1196, STR: 210, VIT: 419525, SPD: 36, LUK: 1, Attack: 83982, Defense: 506313, Current HP: 1196, A Avg: 88181, D Avg: 506313, [Wasp Knife[105, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 085: HP: 1196, STR: 176, VIT: 419525, SPD: 36, LUK: 1, Attack: 84000, Defense: 506313, Current HP: 1196, A Avg: 88200, D Avg: 506313, [Stun Knuckle[106, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 084: HP: 1196, STR: 219, VIT: 419525, SPD: 36, LUK: 1, Attack: 84062, Defense: 506313, Current HP: 1196, A Avg: 88265, D Avg: 506313, [Battle Scythe[107, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 083: HP: 1217, STR: 219, VIT: 419525, SPD: 36, LUK: 1, Attack: 84108, Defense: 506313, Current HP: 1217, A Avg: 88313, D Avg: 506313, [Iron Lumps[108, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 082: HP: 1196, STR: 142, VIT: 419525, SPD: 36, LUK: 1, Attack: 83910, Defense: 506313, Current HP: 1196, A Avg: 88105, D Avg: 506313, [Decorative Swords[109, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 081: HP: 1196, STR: 237, VIT: 419525, SPD: 36, LUK: 1, Attack: 84360, Defense: 506313, Current HP: 1196, A Avg: 88578, D Avg: 506313, [Pinpoint[112, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 080: HP: 1217, STR: 253, VIT: 419525, SPD: 36, LUK: 1, Attack: 84259, Defense: 506313, Current HP: 1217, A Avg: 88471, D Avg: 506313, [Great Iron Mass[122, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 079: HP: 1207, STR: 176, VIT: 419525, SPD: 36, LUK: 1, Attack: 84169, Defense: 506313, Current HP: 1207, A Avg: 88377, D Avg: 506313, [Sword of Wood[124, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 078: HP: 1417, STR: 297, VIT: 419525, SPD: 36, LUK: 1, Attack: 84485, Defense: 506313, Current HP: 1417, A Avg: 88709, D Avg: 506313, [Sword of the Spirit Tree[125, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 077: HP: 1207, STR: 219, VIT: 419525, SPD: 36, LUK: 1, Attack: 84218, Defense: 506313, Current HP: 1207, A Avg: 88428, D Avg: 506313, [Greatsword[127, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 076: HP: 1413, STR: 259, VIT: 419525, SPD: 36, LUK: 1, Attack: 84681, Defense: 506313, Current HP: 1413, A Avg: 88915, D Avg: 506313, [Dreaming Sword[128, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 075: HP: 1217, STR: 160, VIT: 419525, SPD: 36, LUK: 1, Attack: 83935, Defense: 506313, Current HP: 1217, A Avg: 88131, D Avg: 506313, [Peacemaker[131, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 074: HP: 1259, STR: 142, VIT: 419525, SPD: 36, LUK: 1, Attack: 84044, Defense: 506313, Current HP: 1259, A Avg: 88246, D Avg: 506313, [Daydream[132, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
