Rank 1000: HP: 2166, STR: 2391, VIT: 2441, SPD: 85, LUK: 1, Attack: 87125, Defense: 92219, Current HP: 2166, A Avg: 91481, D Avg: 92219, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 158: HP: 1121, STR: 1502, VIT: 3598, SPD: 72, LUK: 1, Attack: 87380, Defense: 93376, Current HP: 1121, A Avg: 91749, D Avg: 93376, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 157: HP: 1518, STR: 1494, VIT: 3598, SPD: 72, LUK: 1, Attack: 87372, Defense: 93376, Current HP: 1518, A Avg: 91740, D Avg: 93376, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 156: HP: 1083, STR: 2206, VIT: 3598, SPD: 72, LUK: 1, Attack: 87746, Defense: 93376, Current HP: 1083, A Avg: 92133, D Avg: 93376, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 155: HP: 1474, STR: 2198, VIT: 3598, SPD: 72, LUK: 1, Attack: 87738, Defense: 93376, Current HP: 1474, A Avg: 92124, D Avg: 93376, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 154: HP: 1406, STR: 2705, VIT: 7711, SPD: 81, LUK: 1, Attack: 88245, Defense: 93381, Current HP: 1406, A Avg: 92657, D Avg: 93381, [Zodiac[184, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 153: HP: 2356, STR: 1264, VIT: 3603, SPD: 72, LUK: 1, Attack: 86102, Defense: 93381, Current HP: 2356, A Avg: 90407, D Avg: 93381, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 152: HP: 3287, STR: 1091, VIT: 3603, SPD: 72, LUK: 1, Attack: 86014, Defense: 93381, Current HP: 3287, A Avg: 90314, D Avg: 93381, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 151: HP: 1729, STR: 1284, VIT: 3606, SPD: 85, LUK: 1, Attack: 85672, Defense: 93384, Current HP: 1729, A Avg: 89955, D Avg: 93384, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 150: HP: 6745, STR: 4144, VIT: 3606, SPD: 85, LUK: 1, Attack: 92026, Defense: 93384, Current HP: 6745, A Avg: 96627, D Avg: 93384, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 149: HP: 1729, STR: 2657, VIT: 3606, SPD: 85, LUK: 1, Attack: 88301, Defense: 93384, Current HP: 1729, A Avg: 92716, D Avg: 93384, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 148: HP: 1919, STR: 1703, VIT: 7721, SPD: 72, LUK: 1, Attack: 86491, Defense: 93391, Current HP: 1919, A Avg: 90815, D Avg: 93391, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 147: HP: 2289, STR: 446, VIT: 3624, SPD: 72, LUK: 1, Attack: 85154, Defense: 93402, Current HP: 2289, A Avg: 89411, D Avg: 93402, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 146: HP: 2280, STR: 454, VIT: 3624, SPD: 72, LUK: 1, Attack: 85162, Defense: 93402, Current HP: 2280, A Avg: 89420, D Avg: 93402, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 145: HP: 2432, STR: 825, VIT: 3629, SPD: 72, LUK: 1, Attack: 86157, Defense: 93407, Current HP: 2432, A Avg: 90464, D Avg: 93407, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 144: HP: 6479, STR: 5059, VIT: 3634, SPD: 72, LUK: 1, Attack: 90872, Defense: 93412, Current HP: 6479, A Avg: 95415, D Avg: 93412, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 143: HP: 2280, STR: 624, VIT: 3650, SPD: 72, LUK: 1, Attack: 85332, Defense: 93428, Current HP: 2280, A Avg: 89598, D Avg: 93428, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 142: HP: 2860, STR: 446, VIT: 3650, SPD: 72, LUK: 1, Attack: 85154, Defense: 93428, Current HP: 2860, A Avg: 89411, D Avg: 93428, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 141: HP: 2289, STR: 838, VIT: 3650, SPD: 72, LUK: 1, Attack: 86690, Defense: 93428, Current HP: 2289, A Avg: 91024, D Avg: 93428, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 140: HP: 2280, STR: 846, VIT: 3650, SPD: 72, LUK: 1, Attack: 86698, Defense: 93428, Current HP: 2280, A Avg: 91032, D Avg: 93428, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 139: HP: 1472, STR: 2064, VIT: 3655, SPD: 72, LUK: 1, Attack: 86564, Defense: 93433, Current HP: 1472, A Avg: 90892, D Avg: 93433, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 138: HP: 1463, STR: 2072, VIT: 3655, SPD: 72, LUK: 1, Attack: 86572, Defense: 93433, Current HP: 1463, A Avg: 90900, D Avg: 93433, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 137: HP: 2729, STR: 625, VIT: 7767, SPD: 81, LUK: 1, Attack: 85333, Defense: 93437, Current HP: 2729, A Avg: 89599, D Avg: 93437, [Thin Blade[158, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 136: HP: 1927, STR: 754, VIT: 3665, SPD: 81, LUK: 1, Attack: 85797, Defense: 93443, Current HP: 1927, A Avg: 90086, D Avg: 93443, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 135: HP: 3300, STR: 3564, VIT: 3672, SPD: 76, LUK: 1, Attack: 91392, Defense: 93450, Current HP: 3300, A Avg: 114240, D Avg: 93450, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 134: HP: 2162, STR: 997, VIT: 3673, SPD: 81, LUK: 1, Attack: 87343, Defense: 93451, Current HP: 2162, A Avg: 91710, D Avg: 93451, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 133: HP: 2280, STR: 1163, VIT: 3676, SPD: 72, LUK: 1, Attack: 87015, Defense: 93454, Current HP: 2280, A Avg: 91365, D Avg: 93454, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 132: HP: 2860, STR: 838, VIT: 3676, SPD: 72, LUK: 1, Attack: 86690, Defense: 93454, Current HP: 2860, A Avg: 91024, D Avg: 93454, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 131: HP: 1463, STR: 2072, VIT: 3681, SPD: 72, LUK: 1, Attack: 86572, Defense: 93459, Current HP: 1463, A Avg: 90900, D Avg: 93459, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 130: HP: 1914, STR: 2064, VIT: 3681, SPD: 72, LUK: 1, Attack: 86564, Defense: 93459, Current HP: 1914, A Avg: 90892, D Avg: 93459, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 129: HP: 2729, STR: 1090, VIT: 7795, SPD: 81, LUK: 1, Attack: 86942, Defense: 93465, Current HP: 2729, A Avg: 91289, D Avg: 93465, [Santoku[159, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 128: HP: 1826, STR: 2546, VIT: 7800, SPD: 81, LUK: 1, Attack: 87046, Defense: 93470, Current HP: 1826, A Avg: 91398, D Avg: 93470, [Divine Dragon Sword[181, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 127: HP: 1924, STR: 732, VIT: 3699, SPD: 72, LUK: 1, Attack: 86376, Defense: 93477, Current HP: 1924, A Avg: 90694, D Avg: 93477, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 126: HP: 1915, STR: 740, VIT: 3699, SPD: 72, LUK: 1, Attack: 86384, Defense: 93477, Current HP: 1915, A Avg: 90703, D Avg: 93477, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 125: HP: 4731, STR: 3560, VIT: 5922, SPD: 72, LUK: 1, Attack: 91388, Defense: 93490, Current HP: 4731, A Avg: 95957, D Avg: 93490, [Stargazer[183, 0, 0, 0], Storm Wall[242, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 124: HP: 1408, STR: 1580, VIT: 3712, SPD: 72, LUK: 1, Attack: 87458, Defense: 93490, Current HP: 1408, A Avg: 110197, D Avg: 93490, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 123: HP: 1364, STR: 2284, VIT: 3712, SPD: 72, LUK: 1, Attack: 87824, Defense: 93490, Current HP: 1364, A Avg: 110658, D Avg: 93490, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 122: HP: 4290, STR: 2102, VIT: 6706, SPD: 72, LUK: 1, Attack: 89930, Defense: 93494, Current HP: 4290, A Avg: 113311, D Avg: 93494, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 121: HP: 1915, STR: 740, VIT: 3725, SPD: 72, LUK: 1, Attack: 86384, Defense: 93503, Current HP: 1915, A Avg: 90703, D Avg: 93503, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 120: HP: 2437, STR: 732, VIT: 3725, SPD: 72, LUK: 1, Attack: 86376, Defense: 93503, Current HP: 2437, A Avg: 90694, D Avg: 93503, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 119: HP: 2580, STR: 891, VIT: 3736, SPD: 72, LUK: 1, Attack: 85934, Defense: 93514, Current HP: 2580, A Avg: 90230, D Avg: 93514, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 118: HP: 2326, STR: 965, VIT: 7848, SPD: 81, LUK: 1, Attack: 86609, Defense: 93518, Current HP: 2326, A Avg: 90939, D Avg: 93518, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 117: HP: 2793, STR: 1799, VIT: 3743, SPD: 72, LUK: 1, Attack: 88145, Defense: 93521, Current HP: 2793, A Avg: 92552, D Avg: 93521, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 116: HP: 2750, STR: 532, VIT: 3764, SPD: 72, LUK: 1, Attack: 85240, Defense: 93542, Current HP: 2750, A Avg: 107402, D Avg: 93542, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 115: HP: 1217, STR: 874, VIT: 3768, SPD: 81, LUK: 1, Attack: 87402, Defense: 93546, Current HP: 1217, A Avg: 91772, D Avg: 93546, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 114: HP: 1196, STR: 2959, VIT: 3768, SPD: 81, LUK: 1, Attack: 88837, Defense: 93546, Current HP: 1196, A Avg: 93278, D Avg: 93546, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 113: HP: 2750, STR: 924, VIT: 3790, SPD: 72, LUK: 1, Attack: 86776, Defense: 93568, Current HP: 2750, A Avg: 109337, D Avg: 93568, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 112: HP: 1804, STR: 2150, VIT: 3795, SPD: 72, LUK: 1, Attack: 86650, Defense: 93573, Current HP: 1804, A Avg: 109179, D Avg: 93573, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 111: HP: 902, STR: 1302, VIT: 3801, SPD: 72, LUK: 1, Attack: 86090, Defense: 93579, Current HP: 902, A Avg: 90394, D Avg: 93579, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 110: HP: 893, STR: 1310, VIT: 3801, SPD: 72, LUK: 1, Attack: 86098, Defense: 93579, Current HP: 893, A Avg: 90402, D Avg: 93579, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 109: HP: 2869, STR: 1737, VIT: 7914, SPD: 72, LUK: 1, Attack: 87071, Defense: 93584, Current HP: 2869, A Avg: 91424, D Avg: 93584, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108: HP: 4304, STR: 2679, VIT: 6020, SPD: 81, LUK: 1, Attack: 90507, Defense: 93588, Current HP: 4304, A Avg: 95032, D Avg: 93588, [Stargazer[183, 0, 0, 0], Storm Wall[242, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107: HP: 893, STR: 1801, VIT: 3827, SPD: 72, LUK: 1, Attack: 86589, Defense: 93605, Current HP: 893, A Avg: 90918, D Avg: 93605, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 106: HP: 1254, STR: 1302, VIT: 3827, SPD: 72, LUK: 1, Attack: 86090, Defense: 93605, Current HP: 1254, A Avg: 90394, D Avg: 93605, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 105: HP: 1938, STR: 998, VIT: 3832, SPD: 72, LUK: 1, Attack: 87526, Defense: 93610, Current HP: 1938, A Avg: 91902, D Avg: 93610, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 104: HP: 1919, STR: 3920, VIT: 3832, SPD: 72, LUK: 1, Attack: 89798, Defense: 93610, Current HP: 1919, A Avg: 94287, D Avg: 93610, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 103: HP: 2327, STR: 819, VIT: 3840, SPD: 72, LUK: 1, Attack: 86463, Defense: 93618, Current HP: 2327, A Avg: 108943, D Avg: 93618, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 102: HP: 1196, STR: 1641, VIT: 7957, SPD: 81, LUK: 1, Attack: 86429, Defense: 93627, Current HP: 1196, A Avg: 90750, D Avg: 93627, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 101: HP: 1919, STR: 1159, VIT: 7981, SPD: 72, LUK: 1, Attack: 86712, Defense: 93651, Current HP: 1919, A Avg: 91047, D Avg: 93651, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 100: HP: 2147, STR: 1455, VIT: 8044, SPD: 72, LUK: 1, Attack: 87944, Defense: 93714, Current HP: 2147, A Avg: 92341, D Avg: 93714, [Cuttlefish[178, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 099: HP: 1144, STR: 1388, VIT: 3941, SPD: 72, LUK: 1, Attack: 86176, Defense: 93719, Current HP: 1144, A Avg: 108581, D Avg: 93719, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 098: HP: 1852, STR: 1334, VIT: 3993, SPD: 72, LUK: 1, Attack: 86668, Defense: 93771, Current HP: 1852, A Avg: 91001, D Avg: 93771, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 097: HP: 1843, STR: 1342, VIT: 3993, SPD: 72, LUK: 1, Attack: 86676, Defense: 93771, Current HP: 1843, A Avg: 91009, D Avg: 93771, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 096: HP: 1448, STR: 1771, VIT: 4015, SPD: 81, LUK: 1, Attack: 87649, Defense: 93793, Current HP: 1448, A Avg: 92031, D Avg: 93793, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 095: HP: 1406, STR: 2563, VIT: 4015, SPD: 81, LUK: 1, Attack: 88103, Defense: 93793, Current HP: 1406, A Avg: 92508, D Avg: 93793, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 094: HP: 1843, STR: 1845, VIT: 4019, SPD: 72, LUK: 1, Attack: 87179, Defense: 93797, Current HP: 1843, A Avg: 91537, D Avg: 93797, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 093: HP: 2354, STR: 1334, VIT: 4019, SPD: 72, LUK: 1, Attack: 86668, Defense: 93797, Current HP: 2354, A Avg: 91001, D Avg: 93797, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 092: HP: 3716, STR: 3897, VIT: 4035, SPD: 81, LUK: 1, Attack: 91725, Defense: 93813, Current HP: 3716, A Avg: 96311, D Avg: 93813, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 091: HP: 902, STR: 91, VIT: 8148, SPD: 72, LUK: 1, Attack: 84479, Defense: 93818, Current HP: 902, A Avg: 88702, D Avg: 93818, [Encryption Key[173, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 090: HP: 893, STR: 135, VIT: 8148, SPD: 72, LUK: 1, Attack: 84523, Defense: 93818, Current HP: 893, A Avg: 88749, D Avg: 93818, [Encryption Key[173, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 089: HP: 5918, STR: 1961, VIT: 8148, SPD: 72, LUK: 1, Attack: 89843, Defense: 93818, Current HP: 5918, A Avg: 94335, D Avg: 93818, [Wild Card[175, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 088: HP: 5909, STR: 2665, VIT: 8148, SPD: 72, LUK: 1, Attack: 90547, Defense: 93818, Current HP: 5909, A Avg: 95074, D Avg: 93818, [Wild Card[175, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 087: HP: 902, STR: 989, VIT: 8148, SPD: 72, LUK: 1, Attack: 86633, Defense: 93818, Current HP: 902, A Avg: 90964, D Avg: 93818, [Portal Sword[176, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 086: HP: 893, STR: 997, VIT: 8148, SPD: 72, LUK: 1, Attack: 86641, Defense: 93818, Current HP: 893, A Avg: 90973, D Avg: 93818, [Portal Sword[176, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 085: HP: 2246, STR: 1679, VIT: 8164, SPD: 81, LUK: 1, Attack: 87013, Defense: 93834, Current HP: 2246, A Avg: 91363, D Avg: 93834, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 084: HP: 2147, STR: 1795, VIT: 4061, SPD: 72, LUK: 1, Attack: 87673, Defense: 93839, Current HP: 2147, A Avg: 92056, D Avg: 93839, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 083: HP: 2109, STR: 3436, VIT: 4061, SPD: 72, LUK: 1, Attack: 88976, Defense: 93839, Current HP: 2109, A Avg: 93424, D Avg: 93839, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 082: HP: 902, STR: 1580, VIT: 4061, SPD: 72, LUK: 1, Attack: 87133, Defense: 93839, Current HP: 902, A Avg: 91489, D Avg: 93839, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 081: HP: 893, STR: 798, VIT: 4061, SPD: 72, LUK: 1, Attack: 86351, Defense: 93839, Current HP: 893, A Avg: 90668, D Avg: 93839, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 080: HP: 893, STR: 100, VIT: 8174, SPD: 72, LUK: 1, Attack: 84488, Defense: 93844, Current HP: 893, A Avg: 88712, D Avg: 93844, [Encryption Key[173, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 079: HP: 1254, STR: 91, VIT: 8174, SPD: 72, LUK: 1, Attack: 84479, Defense: 93844, Current HP: 1254, A Avg: 88702, D Avg: 93844, [Encryption Key[173, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 078: HP: 5909, STR: 1970, VIT: 8174, SPD: 72, LUK: 1, Attack: 89852, Defense: 93844, Current HP: 5909, A Avg: 94344, D Avg: 93844, [Wild Card[175, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 077: HP: 7062, STR: 1961, VIT: 8174, SPD: 72, LUK: 1, Attack: 89843, Defense: 93844, Current HP: 7062, A Avg: 94335, D Avg: 93844, [Wild Card[175, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 076: HP: 893, STR: 1350, VIT: 8174, SPD: 72, LUK: 1, Attack: 86994, Defense: 93844, Current HP: 893, A Avg: 91343, D Avg: 93844, [Portal Sword[176, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 075: HP: 1254, STR: 989, VIT: 8174, SPD: 72, LUK: 1, Attack: 86633, Defense: 93844, Current HP: 1254, A Avg: 90964, D Avg: 93844, [Portal Sword[176, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 074: HP: 2729, STR: 592, VIT: 4071, SPD: 81, LUK: 1, Attack: 85300, Defense: 93849, Current HP: 2729, A Avg: 89565, D Avg: 93849, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 073: HP: 4636, STR: 3185, VIT: 7068, SPD: 72, LUK: 1, Attack: 91013, Defense: 93856, Current HP: 4636, A Avg: 95563, D Avg: 93856, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 072: HP: 3971, STR: 4419, VIT: 4080, SPD: 85, LUK: 1, Attack: 92247, Defense: 93858, Current HP: 3971, A Avg: 96859, D Avg: 93858, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 071: HP: 893, STR: 798, VIT: 4087, SPD: 72, LUK: 1, Attack: 86351, Defense: 93865, Current HP: 893, A Avg: 90668, D Avg: 93865, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 070: HP: 1254, STR: 790, VIT: 4087, SPD: 72, LUK: 1, Attack: 86343, Defense: 93865, Current HP: 1254, A Avg: 90660, D Avg: 93865, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 069: HP: 2729, STR: 1033, VIT: 4099, SPD: 81, LUK: 1, Attack: 86885, Defense: 93877, Current HP: 2729, A Avg: 91229, D Avg: 93877, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 068: HP: 1826, STR: 2412, VIT: 4104, SPD: 81, LUK: 1, Attack: 86912, Defense: 93882, Current HP: 1826, A Avg: 91257, D Avg: 93882, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 067: HP: 3306, STR: 747, VIT: 4113, SPD: 72, LUK: 1, Attack: 85455, Defense: 93891, Current HP: 3306, A Avg: 89727, D Avg: 93891, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 066: HP: 1130, STR: 1068, VIT: 4123, SPD: 72, LUK: 1, Attack: 87557, Defense: 93901, Current HP: 1130, A Avg: 91934, D Avg: 93901, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 065: HP: 1121, STR: 1076, VIT: 4123, SPD: 72, LUK: 1, Attack: 87565, Defense: 93901, Current HP: 1121, A Avg: 91943, D Avg: 93901, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 064: HP: 1196, STR: 1033, VIT: 8237, SPD: 81, LUK: 1, Attack: 86586, Defense: 93907, Current HP: 1196, A Avg: 90915, D Avg: 93907, [Hammer of Justice[186, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 063: HP: 2244, STR: 1420, VIT: 4133, SPD: 72, LUK: 1, Attack: 86754, Defense: 93911, Current HP: 2244, A Avg: 109310, D Avg: 93911, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 062: HP: 3306, STR: 1139, VIT: 4139, SPD: 72, LUK: 1, Attack: 86991, Defense: 93917, Current HP: 3306, A Avg: 91340, D Avg: 93917, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
