Rank 1000: HP: 1774, STR: 363, VIT: 724222, SPD: 81, LUK: 1, Attack: 84356, Defense: 808462, Current HP: 1774, A Avg: 88573, D Avg: 808462, [Sword of Wood[124, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 108: HP: 2015, STR: 2019, VIT: 726293, SPD: 81, LUK: 1, Attack: 87897, Defense: 813094, Current HP: 2015, A Avg: 92291, D Avg: 813094, [God Hand[179, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 107: HP: 1973, STR: 2811, VIT: 726293, SPD: 81, LUK: 1, Attack: 88351, Defense: 813094, Current HP: 1973, A Avg: 92768, D Avg: 813094, [Zodiac[184, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 106: HP: 4044, STR: 2525, VIT: 728300, SPD: 81, LUK: 1, Attack: 90353, Defense: 813138, Current HP: 4044, A Avg: 94870, D Avg: 813138, [Stargazer[183, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 105: HP: 6110, STR: 2358, VIT: 727233, SPD: 81, LUK: 1, Attack: 90186, Defense: 813150, Current HP: 6110, A Avg: 94695, D Avg: 813150, [Stargazer[183, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 104: HP: 3296, STR: 840, VIT: 726351, SPD: 81, LUK: 1, Attack: 85548, Defense: 813152, Current HP: 3296, A Avg: 89825, D Avg: 813152, [Thin Blade[158, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 103: HP: 3296, STR: 1281, VIT: 726380, SPD: 81, LUK: 1, Attack: 87133, Defense: 813181, Current HP: 3296, A Avg: 91489, D Avg: 813181, [Santoku[159, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 102: HP: 2393, STR: 2660, VIT: 726386, SPD: 81, LUK: 1, Attack: 87160, Defense: 813187, Current HP: 2393, A Avg: 91518, D Avg: 813187, [Divine Dragon Sword[181, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 101: HP: 2893, STR: 1162, VIT: 726435, SPD: 81, LUK: 1, Attack: 86806, Defense: 813236, Current HP: 2893, A Avg: 91146, D Avg: 813236, [Gladius[162, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 100: HP: 4094, STR: 2862, VIT: 728306, SPD: 81, LUK: 1, Attack: 90690, Defense: 813300, Current HP: 4094, A Avg: 95224, D Avg: 813300, [Stargazer[183, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 099: HP: 1763, STR: 1803, VIT: 726548, SPD: 81, LUK: 1, Attack: 86591, Defense: 813349, Current HP: 1763, A Avg: 90920, D Avg: 813349, [Pulse Knife[165, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 098: HP: 3884, STR: 2358, VIT: 728509, SPD: 81, LUK: 1, Attack: 90186, Defense: 813477, Current HP: 3884, A Avg: 94695, D Avg: 813477, [Stargazer[183, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 097: HP: 2557, STR: 187, VIT: 727285, SPD: 81, LUK: 1, Attack: 84575, Defense: 813501, Current HP: 2557, A Avg: 88803, D Avg: 813501, [Encryption Key[173, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 096: HP: 8101, STR: 2167, VIT: 727285, SPD: 81, LUK: 1, Attack: 90049, Defense: 813501, Current HP: 8101, A Avg: 94551, D Avg: 813501, [Wild Card[175, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 095: HP: 2557, STR: 1137, VIT: 727285, SPD: 81, LUK: 1, Attack: 86781, Defense: 813501, Current HP: 2557, A Avg: 91120, D Avg: 813501, [Portal Sword[176, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 094: HP: 2813, STR: 1839, VIT: 726763, SPD: 81, LUK: 1, Attack: 87173, Defense: 813564, Current HP: 2813, A Avg: 91531, D Avg: 813564, [Impulse[166, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 093: HP: 1763, STR: 1227, VIT: 726838, SPD: 81, LUK: 1, Attack: 86780, Defense: 813639, Current HP: 1763, A Avg: 91119, D Avg: 813639, [Hammer of Justice[186, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 092: HP: 2015, STR: 1540, VIT: 726908, SPD: 81, LUK: 1, Attack: 88029, Defense: 813709, Current HP: 2015, A Avg: 92430, D Avg: 813709, [Cuttlefish[178, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 091: HP: 1721, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 83913, Defense: 814090, Current HP: 1721, A Avg: 88108, D Avg: 814090, [Wooden Stick[101, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 090: HP: 1721, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 83952, Defense: 814090, Current HP: 1721, A Avg: 88149, D Avg: 814090, [Club[102, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 089: HP: 1721, STR: 192, VIT: 727302, SPD: 81, LUK: 1, Attack: 83964, Defense: 814090, Current HP: 1721, A Avg: 88162, D Avg: 814090, [Short Sword[103, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 088: HP: 1721, STR: 275, VIT: 727302, SPD: 81, LUK: 1, Attack: 84086, Defense: 814090, Current HP: 1721, A Avg: 88290, D Avg: 814090, [Long Sword[104, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 087: HP: 1721, STR: 345, VIT: 727302, SPD: 81, LUK: 1, Attack: 84117, Defense: 814090, Current HP: 1721, A Avg: 88322, D Avg: 814090, [Wasp Knife[105, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 086: HP: 1721, STR: 266, VIT: 727302, SPD: 81, LUK: 1, Attack: 84090, Defense: 814090, Current HP: 1721, A Avg: 88294, D Avg: 814090, [Stun Knuckle[106, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 085: HP: 1721, STR: 354, VIT: 727302, SPD: 81, LUK: 1, Attack: 84197, Defense: 814090, Current HP: 1721, A Avg: 88406, D Avg: 814090, [Battle Scythe[107, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 084: HP: 1742, STR: 354, VIT: 727302, SPD: 81, LUK: 1, Attack: 84243, Defense: 814090, Current HP: 1742, A Avg: 88455, D Avg: 814090, [Iron Lumps[108, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 083: HP: 1721, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 83955, Defense: 814090, Current HP: 1721, A Avg: 88152, D Avg: 814090, [Decorative Swords[109, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 082: HP: 1721, STR: 372, VIT: 727302, SPD: 81, LUK: 1, Attack: 84495, Defense: 814090, Current HP: 1721, A Avg: 88719, D Avg: 814090, [Pinpoint[112, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 081: HP: 1742, STR: 433, VIT: 727302, SPD: 81, LUK: 1, Attack: 84439, Defense: 814090, Current HP: 1742, A Avg: 88660, D Avg: 814090, [Great Iron Mass[122, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 080: HP: 1732, STR: 266, VIT: 727302, SPD: 81, LUK: 1, Attack: 84259, Defense: 814090, Current HP: 1732, A Avg: 88471, D Avg: 814090, [Sword of Wood[124, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 079: HP: 2204, STR: 522, VIT: 727302, SPD: 81, LUK: 1, Attack: 84710, Defense: 814090, Current HP: 2204, A Avg: 88945, D Avg: 814090, [Sword of the Spirit Tree[125, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 078: HP: 1732, STR: 354, VIT: 727302, SPD: 81, LUK: 1, Attack: 84353, Defense: 814090, Current HP: 1732, A Avg: 88570, D Avg: 814090, [Greatsword[127, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 077: HP: 2200, STR: 439, VIT: 727302, SPD: 81, LUK: 1, Attack: 84861, Defense: 814090, Current HP: 2200, A Avg: 89104, D Avg: 814090, [Dreaming Sword[128, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 076: HP: 1742, STR: 205, VIT: 727302, SPD: 81, LUK: 1, Attack: 83980, Defense: 814090, Current HP: 1742, A Avg: 88179, D Avg: 814090, [Peacemaker[131, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 075: HP: 1784, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 84089, Defense: 814090, Current HP: 1784, A Avg: 88293, D Avg: 814090, [Daydream[132, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 074: HP: 2855, STR: 583, VIT: 727302, SPD: 81, LUK: 1, Attack: 86266, Defense: 814090, Current HP: 2855, A Avg: 90579, D Avg: 814090, [Dancing[155, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 073: HP: 1721, STR: 1076, VIT: 727302, SPD: 81, LUK: 1, Attack: 85732, Defense: 814090, Current HP: 1721, A Avg: 90018, D Avg: 814090, [Penetra[161, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 072: HP: 1721, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 85028, Defense: 814090, Current HP: 1721, A Avg: 89279, D Avg: 814090, [Grand Slam[163, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 071: HP: 1931, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 85155, Defense: 814090, Current HP: 1931, A Avg: 89412, D Avg: 814090, [Cluster Bomb[170, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 070: HP: 2351, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 92373, Defense: 814090, Current HP: 2351, A Avg: 96991, D Avg: 814090, [Big Bang[171, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 069: HP: 7265, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 85240, Defense: 814090, Current HP: 7265, A Avg: 89502, D Avg: 814090, [Common Key[174, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 068: HP: 2351, STR: 187, VIT: 727302, SPD: 81, LUK: 1, Attack: 86429, Defense: 814090, Current HP: 2351, A Avg: 90750, D Avg: 814090, [Droid Hammer[177, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 067: HP: 1721, STR: 2221, VIT: 727302, SPD: 81, LUK: 1, Attack: 87150, Defense: 814090, Current HP: 1721, A Avg: 91507, D Avg: 814090, [Jack Knife[185, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 066: HP: 1721, STR: 3355, VIT: 727302, SPD: 81, LUK: 1, Attack: 87933, Defense: 814090, Current HP: 1721, A Avg: 92329, D Avg: 814090, [Magical[187, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 065: HP: 1721, STR: 763, VIT: 727302, SPD: 81, LUK: 1, Attack: 87814, Defense: 814090, Current HP: 1721, A Avg: 92204, D Avg: 814090, [Tekken[188, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 064: HP: 1721, STR: -78934, VIT: 727302, SPD: 81, LUK: 1, Attack: 20332, Defense: 814090, Current HP: 1721, A Avg: 21348, D Avg: 814090, [Sword of Evil[189, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 063: HP: 1721, STR: 3715, VIT: 727302, SPD: 81, LUK: 1, Attack: 91376, Defense: 814090, Current HP: 1721, A Avg: 95944, D Avg: 814090, [Neural Edge[190, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 062: HP: 2183, STR: 437, VIT: 727320, SPD: 81, LUK: 1, Attack: 84404, Defense: 814108, Current HP: 2183, A Avg: 88624, D Avg: 814108, [Phantom Sword[117, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 061: HP: 1732, STR: 345, VIT: 727331, SPD: 81, LUK: 1, Attack: 84188, Defense: 814119, Current HP: 1732, A Avg: 88397, D Avg: 814119, [Salamander[110, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 060: HP: 1721, STR: 424, VIT: 727331, SPD: 81, LUK: 1, Attack: 84508, Defense: 814119, Current HP: 1721, A Avg: 88733, D Avg: 814119, [Phantom Scythe[116, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 059: HP: 1732, STR: 345, VIT: 727331, SPD: 81, LUK: 1, Attack: 84217, Defense: 814119, Current HP: 1732, A Avg: 88427, D Avg: 814119, [Undine[118, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 058: HP: 1732, STR: 345, VIT: 727331, SPD: 81, LUK: 1, Attack: 84244, Defense: 814119, Current HP: 1732, A Avg: 88456, D Avg: 814119, [Sylph[119, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 057: HP: 1732, STR: 345, VIT: 727331, SPD: 81, LUK: 1, Attack: 84271, Defense: 814119, Current HP: 1732, A Avg: 88484, D Avg: 814119, [Gnome[120, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 056: HP: 1763, STR: 214, VIT: 727346, SPD: 81, LUK: 1, Attack: 88381, Defense: 814134, Current HP: 1763, A Avg: 92800, D Avg: 814134, [Basic[169, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 055: HP: 2141, STR: 2732, VIT: 727418, SPD: 81, LUK: 1, Attack: 92641, Defense: 814206, Current HP: 2141, A Avg: 97273, D Avg: 814206, [Spectral Sword Shigure[172, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 054: HP: 1721, STR: 354, VIT: 727430, SPD: 81, LUK: 1, Attack: 84230, Defense: 814218, Current HP: 1721, A Avg: 88441, D Avg: 814218, [Tornado[111, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 053: HP: 2183, STR: 345, VIT: 727430, SPD: 81, LUK: 1, Attack: 84370, Defense: 814218, Current HP: 2183, A Avg: 88588, D Avg: 814218, [Fairy Sword[113, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 052: HP: 1721, STR: 442, VIT: 727430, SPD: 81, LUK: 1, Attack: 84591, Defense: 814218, Current HP: 1721, A Avg: 88820, D Avg: 814218, [Giant Tornado[114, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 051: HP: 1742, STR: 424, VIT: 727430, SPD: 81, LUK: 1, Attack: 84417, Defense: 814218, Current HP: 1742, A Avg: 88637, D Avg: 814218, [Wooden Boomerang[167, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 050: HP: 1925, STR: 358, VIT: 727433, SPD: 81, LUK: 1, Attack: 84156, Defense: 814221, Current HP: 1925, A Avg: 88363, D Avg: 814221, [Ninja[135, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 049: HP: 2204, STR: 522, VIT: 727459, SPD: 81, LUK: 1, Attack: 85204, Defense: 814247, Current HP: 2204, A Avg: 89464, D Avg: 814247, [Thunder Whip[143, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 048: HP: 2225, STR: 345, VIT: 727557, SPD: 81, LUK: 1, Attack: 84201, Defense: 814345, Current HP: 2225, A Avg: 88411, D Avg: 814345, [Emerald Sword[115, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 047: HP: 1999, STR: 433, VIT: 727563, SPD: 81, LUK: 1, Attack: 84335, Defense: 814351, Current HP: 1999, A Avg: 88551, D Avg: 814351, [Crossed Shuriken[136, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 046: HP: 5035, STR: 2358, VIT: 728143, SPD: 81, LUK: 1, Attack: 90186, Defense: 814359, Current HP: 5035, A Avg: 94695, D Avg: 814359, [Stargazer[183, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 045: HP: 2225, STR: 513, VIT: 727572, SPD: 81, LUK: 1, Attack: 85026, Defense: 814360, Current HP: 2225, A Avg: 89277, D Avg: 814360, [Maximum Iron Mass[123, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 044: HP: 1763, STR: 435, VIT: 727569, SPD: 81, LUK: 1, Attack: 84823, Defense: 814370, Current HP: 1763, A Avg: 89064, D Avg: 814370, [Encryption Key[173, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 043: HP: 7307, STR: 2415, VIT: 727569, SPD: 81, LUK: 1, Attack: 90297, Defense: 814370, Current HP: 7307, A Avg: 94811, D Avg: 814370, [Wild Card[175, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 042: HP: 1763, STR: 1386, VIT: 727569, SPD: 81, LUK: 1, Attack: 87030, Defense: 814370, Current HP: 1763, A Avg: 91381, D Avg: 814370, [Portal Sword[176, 730, 730, 730], Riot[236, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 041: HP: 1784, STR: 266, VIT: 727685, SPD: 81, LUK: 1, Attack: 84454, Defense: 814473, Current HP: 1784, A Avg: 88676, D Avg: 814473, [Cagliostro[133, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 040: HP: 1732, STR: 594, VIT: 727694, SPD: 81, LUK: 1, Attack: 84704, Defense: 814482, Current HP: 1732, A Avg: 88939, D Avg: 814482, [Windmill[137, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 039: HP: 1721, STR: 504, VIT: 727697, SPD: 81, LUK: 1, Attack: 84504, Defense: 814485, Current HP: 1721, A Avg: 88729, D Avg: 814485, [Kirisame[129, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 038: HP: 2204, STR: 513, VIT: 727697, SPD: 81, LUK: 1, Attack: 84634, Defense: 814485, Current HP: 2204, A Avg: 88865, D Avg: 814485, [Black Kirisame[130, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 037: HP: 2192, STR: 748, VIT: 727697, SPD: 81, LUK: 1, Attack: 86496, Defense: 814485, Current HP: 2192, A Avg: 90820, D Avg: 814485, [Scythe of the Grim Reaper[148, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 036: HP: 2225, STR: 513, VIT: 727699, SPD: 81, LUK: 1, Attack: 84623, Defense: 814487, Current HP: 2225, A Avg: 88854, D Avg: 814487, [Serpent[144, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 035: HP: 2482, STR: 675, VIT: 727705, SPD: 81, LUK: 1, Attack: 85641, Defense: 814493, Current HP: 2482, A Avg: 89923, D Avg: 814493, [Red Shark[134, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 034: HP: 2645, STR: 504, VIT: 727714, SPD: 81, LUK: 1, Attack: 84822, Defense: 814502, Current HP: 2645, A Avg: 89063, D Avg: 814502, [Ruby Knuckle[151, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 033: HP: 2154, STR: 590, VIT: 727824, SPD: 81, LUK: 1, Attack: 84700, Defense: 814612, Current HP: 2154, A Avg: 88935, D Avg: 814612, [Dragon Killer[139, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 032: HP: 2225, STR: 590, VIT: 727827, SPD: 81, LUK: 1, Attack: 86559, Defense: 814615, Current HP: 2225, A Avg: 90886, D Avg: 814615, [Fire Chariot[138, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 031: HP: 2666, STR: 759, VIT: 727842, SPD: 81, LUK: 1, Attack: 85857, Defense: 814630, Current HP: 2666, A Avg: 90149, D Avg: 814630, [Yggdrasil[126, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 030: HP: 2204, STR: 685, VIT: 727842, SPD: 81, LUK: 1, Attack: 85510, Defense: 814630, Current HP: 2204, A Avg: 89785, D Avg: 814630, [Kraken[145, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 029: HP: 2267, STR: 592, VIT: 727842, SPD: 81, LUK: 1, Attack: 85404, Defense: 814630, Current HP: 2267, A Avg: 89674, D Avg: 814630, [Granada[150, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 028: HP: 2389, STR: 601, VIT: 727847, SPD: 81, LUK: 1, Attack: 84633, Defense: 814635, Current HP: 2389, A Avg: 88864, D Avg: 814635, [Alucard[146, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 027: HP: 2204, STR: 592, VIT: 727940, SPD: 81, LUK: 1, Attack: 84533, Defense: 814728, Current HP: 2204, A Avg: 88759, D Avg: 814728, [Rusty Knife[156, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 026: HP: 2204, STR: 522, VIT: 727969, SPD: 81, LUK: 1, Attack: 85997, Defense: 814757, Current HP: 2204, A Avg: 90296, D Avg: 814757, [Elemental[121, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 025: HP: 2666, STR: 698, VIT: 727969, SPD: 81, LUK: 1, Attack: 85348, Defense: 814757, Current HP: 2666, A Avg: 89615, D Avg: 814757, [Diamond Knuckle[152, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 024: HP: 1721, STR: 1000, VIT: 727975, SPD: 81, LUK: 1, Attack: 85838, Defense: 814763, Current HP: 1721, A Avg: 90129, D Avg: 814763, [Classic[168, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 023: HP: 2204, STR: 1173, VIT: 728068, SPD: 81, LUK: 1, Attack: 86011, Defense: 814856, Current HP: 2204, A Avg: 90311, D Avg: 814856, [Willow Blade[157, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 022: HP: 3233, STR: 979, VIT: 728068, SPD: 81, LUK: 1, Attack: 85902, Defense: 814856, Current HP: 3233, A Avg: 90197, D Avg: 814856, [Pangaea[164, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 021: HP: 2288, STR: 680, VIT: 728097, SPD: 81, LUK: 1, Attack: 86012, Defense: 814885, Current HP: 2288, A Avg: 90312, D Avg: 814885, [Tower[149, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 020: HP: 6761, STR: 3254, VIT: 728103, SPD: 81, LUK: 1, Attack: 89067, Defense: 814891, Current HP: 6761, A Avg: 93520, D Avg: 814891, [Spear of Regression[182, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 019: HP: 2452, STR: 754, VIT: 728216, SPD: 81, LUK: 1, Attack: 85797, Defense: 815004, Current HP: 2452, A Avg: 90086, D Avg: 815004, [White Snake[160, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 018: HP: 2687, STR: 997, VIT: 728224, SPD: 81, LUK: 1, Attack: 87343, Defense: 815012, Current HP: 2687, A Avg: 91710, D Avg: 815012, [Progress[147, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 017: HP: 1742, STR: 874, VIT: 728323, SPD: 81, LUK: 1, Attack: 87402, Defense: 815111, Current HP: 1742, A Avg: 91772, D Avg: 815111, [Moon Knuckle[153, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 016: HP: 1721, STR: 2959, VIT: 728323, SPD: 81, LUK: 1, Attack: 88837, Defense: 815111, Current HP: 1721, A Avg: 93278, D Avg: 815111, [Blue Sword[180, 730, 730, 730], Golem Shield[245, 730, 730, 730], Endpoint[318, 730, 730, 730]]
