Rank 1000: HP: 491, STR: 172, VIT: 417887, SPD: 9, LUK: 1, Attack: 85920, Defense: 501815, Current HP: 491, A Avg: 90216, D Avg: 501815, [Scythe of the Grim Reaper[148, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 110: HP: 608, STR: 226, VIT: 418168, SPD: 9, LUK: 1, Attack: 84876, Defense: 504969, Current HP: 608, A Avg: 89119, D Avg: 504969, [Diamond Knuckle[152, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 109: HP: 524, STR: 259, VIT: 418174, SPD: 9, LUK: 1, Attack: 86787, Defense: 504975, Current HP: 524, A Avg: 91126, D Avg: 504975, [Moon Knuckle[153, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 108: HP: 503, STR: 399, VIT: 418174, SPD: 9, LUK: 1, Attack: 86277, Defense: 504975, Current HP: 503, A Avg: 90590, D Avg: 504975, [Blue Sword[180, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 107: HP: 503, STR: 241, VIT: 418174, SPD: 9, LUK: 1, Attack: 85079, Defense: 504975, Current HP: 503, A Avg: 89332, D Avg: 504975, [Classic[168, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 106: HP: 566, STR: 266, VIT: 418174, SPD: 9, LUK: 1, Attack: 85000, Defense: 504975, Current HP: 566, A Avg: 89250, D Avg: 504975, [Irruption[154, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 105: HP: 650, STR: 208, VIT: 418180, SPD: 9, LUK: 1, Attack: 85540, Defense: 504981, Current HP: 650, A Avg: 89817, D Avg: 504981, [Tower[149, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 104: HP: 646, STR: 210, VIT: 418182, SPD: 9, LUK: 1, Attack: 85253, Defense: 504983, Current HP: 646, A Avg: 89515, D Avg: 504983, [White Snake[160, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 103: HP: 629, STR: 237, VIT: 418191, SPD: 9, LUK: 1, Attack: 86583, Defense: 504992, Current HP: 629, A Avg: 90912, D Avg: 504992, [Progress[147, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 102: HP: 755, STR: 291, VIT: 418197, SPD: 9, LUK: 1, Attack: 86169, Defense: 504998, Current HP: 755, A Avg: 90477, D Avg: 504998, [God Hand[179, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 101: HP: 713, STR: 363, VIT: 418197, SPD: 9, LUK: 1, Attack: 85903, Defense: 504998, Current HP: 713, A Avg: 90198, D Avg: 504998, [Zodiac[184, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 100: HP: 923, STR: 1468, VIT: 418197, SPD: 9, LUK: 1, Attack: 91377, Defense: 504998, Current HP: 923, A Avg: 95945, D Avg: 504998, [Spectral Sword Shigure[172, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 099: HP: 503, STR: 435, VIT: 418220, SPD: 9, LUK: 1, Attack: 85223, Defense: 505021, Current HP: 503, A Avg: 89484, D Avg: 505021, [Pulse Knife[165, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 098: HP: 625, STR: 226, VIT: 418223, SPD: 9, LUK: 1, Attack: 85870, Defense: 505024, Current HP: 625, A Avg: 90163, D Avg: 505024, [Gladius[162, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 097: HP: 776, STR: 192, VIT: 418255, SPD: 9, LUK: 1, Attack: 84900, Defense: 505056, Current HP: 776, A Avg: 89145, D Avg: 505056, [Thin Blade[158, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 096: HP: 776, STR: 273, VIT: 418284, SPD: 9, LUK: 1, Attack: 86125, Defense: 505085, Current HP: 776, A Avg: 90431, D Avg: 505085, [Santoku[159, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 095: HP: 503, STR: 147, VIT: 418313, SPD: 9, LUK: 1, Attack: 84535, Defense: 505114, Current HP: 503, A Avg: 88761, D Avg: 505114, [Encryption Key[173, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 094: HP: 1007, STR: 327, VIT: 418313, SPD: 9, LUK: 1, Attack: 88209, Defense: 505114, Current HP: 1007, A Avg: 92619, D Avg: 505114, [Wild Card[175, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 093: HP: 503, STR: 234, VIT: 418313, SPD: 9, LUK: 1, Attack: 85878, Defense: 505114, Current HP: 503, A Avg: 90171, D Avg: 505114, [Portal Sword[176, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 092: HP: 713, STR: 471, VIT: 418319, SPD: 9, LUK: 1, Attack: 85805, Defense: 505120, Current HP: 713, A Avg: 90095, D Avg: 505120, [Impulse[166, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 091: HP: 881, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 83841, Defense: 505182, Current HP: 881, A Avg: 88033, D Avg: 505182, [Wooden Stick[101, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 090: HP: 881, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 83880, Defense: 505182, Current HP: 881, A Avg: 88074, D Avg: 505182, [Club[102, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 089: HP: 881, STR: 120, VIT: 418394, SPD: 9, LUK: 1, Attack: 83892, Defense: 505182, Current HP: 881, A Avg: 88086, D Avg: 505182, [Short Sword[103, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 088: HP: 881, STR: 131, VIT: 418394, SPD: 9, LUK: 1, Attack: 83942, Defense: 505182, Current HP: 881, A Avg: 88139, D Avg: 505182, [Long Sword[104, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 087: HP: 881, STR: 129, VIT: 418394, SPD: 9, LUK: 1, Attack: 83901, Defense: 505182, Current HP: 881, A Avg: 88096, D Avg: 505182, [Wasp Knife[105, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 086: HP: 881, STR: 122, VIT: 418394, SPD: 9, LUK: 1, Attack: 83946, Defense: 505182, Current HP: 881, A Avg: 88143, D Avg: 505182, [Stun Knuckle[106, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 085: HP: 881, STR: 138, VIT: 418394, SPD: 9, LUK: 1, Attack: 83981, Defense: 505182, Current HP: 881, A Avg: 88180, D Avg: 505182, [Battle Scythe[107, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 084: HP: 902, STR: 138, VIT: 418394, SPD: 9, LUK: 1, Attack: 84027, Defense: 505182, Current HP: 902, A Avg: 88228, D Avg: 505182, [Iron Lumps[108, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 083: HP: 881, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 83883, Defense: 505182, Current HP: 881, A Avg: 88077, D Avg: 505182, [Decorative Swords[109, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 082: HP: 881, STR: 156, VIT: 418394, SPD: 9, LUK: 1, Attack: 84279, Defense: 505182, Current HP: 881, A Avg: 88492, D Avg: 505182, [Pinpoint[112, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 081: HP: 902, STR: 145, VIT: 418394, SPD: 9, LUK: 1, Attack: 84151, Defense: 505182, Current HP: 902, A Avg: 88358, D Avg: 505182, [Great Iron Mass[122, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 080: HP: 892, STR: 122, VIT: 418394, SPD: 9, LUK: 1, Attack: 84115, Defense: 505182, Current HP: 892, A Avg: 88320, D Avg: 505182, [Sword of Wood[124, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 079: HP: 944, STR: 162, VIT: 418394, SPD: 9, LUK: 1, Attack: 84350, Defense: 505182, Current HP: 944, A Avg: 88567, D Avg: 505182, [Sword of the Spirit Tree[125, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 078: HP: 892, STR: 138, VIT: 418394, SPD: 9, LUK: 1, Attack: 84137, Defense: 505182, Current HP: 892, A Avg: 88343, D Avg: 505182, [Greatsword[127, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 077: HP: 940, STR: 151, VIT: 418394, SPD: 9, LUK: 1, Attack: 84573, Defense: 505182, Current HP: 940, A Avg: 88801, D Avg: 505182, [Dreaming Sword[128, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 076: HP: 902, STR: 133, VIT: 418394, SPD: 9, LUK: 1, Attack: 83908, Defense: 505182, Current HP: 902, A Avg: 88103, D Avg: 505182, [Peacemaker[131, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 075: HP: 944, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 84017, Defense: 505182, Current HP: 944, A Avg: 88217, D Avg: 505182, [Daydream[132, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 074: HP: 1175, STR: 151, VIT: 418394, SPD: 9, LUK: 1, Attack: 85834, Defense: 505182, Current HP: 1175, A Avg: 90125, D Avg: 505182, [Dancing[155, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 073: HP: 881, STR: 212, VIT: 418394, SPD: 9, LUK: 1, Attack: 84868, Defense: 505182, Current HP: 881, A Avg: 89111, D Avg: 505182, [Penetra[161, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 072: HP: 881, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 84956, Defense: 505182, Current HP: 881, A Avg: 89203, D Avg: 505182, [Grand Slam[163, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 071: HP: 1091, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 85083, Defense: 505182, Current HP: 1091, A Avg: 89337, D Avg: 505182, [Cluster Bomb[170, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 070: HP: 1511, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 92301, Defense: 505182, Current HP: 1511, A Avg: 96916, D Avg: 505182, [Big Bang[171, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 069: HP: 1385, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 85168, Defense: 505182, Current HP: 1385, A Avg: 89426, D Avg: 505182, [Common Key[174, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 068: HP: 1511, STR: 115, VIT: 418394, SPD: 9, LUK: 1, Attack: 86357, Defense: 505182, Current HP: 1511, A Avg: 90674, D Avg: 505182, [Droid Hammer[177, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 067: HP: 881, STR: 709, VIT: 418394, SPD: 9, LUK: 1, Attack: 85638, Defense: 505182, Current HP: 881, A Avg: 89919, D Avg: 505182, [Jack Knife[185, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 066: HP: 881, STR: 403, VIT: 418394, SPD: 9, LUK: 1, Attack: 84981, Defense: 505182, Current HP: 881, A Avg: 89230, D Avg: 505182, [Magical[187, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 065: HP: 881, STR: 331, VIT: 418394, SPD: 9, LUK: 1, Attack: 87382, Defense: 505182, Current HP: 881, A Avg: 91751, D Avg: 505182, [Tekken[188, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 064: HP: 881, STR: -7078, VIT: 418394, SPD: 9, LUK: 1, Attack: 92188, Defense: 505182, Current HP: 881, A Avg: 96797, D Avg: 505182, [Sword of Evil[189, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 063: HP: 881, STR: 763, VIT: 418394, SPD: 9, LUK: 1, Attack: 88424, Defense: 505182, Current HP: 881, A Avg: 92845, D Avg: 505182, [Neural Edge[190, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 062: HP: 881, STR: 138, VIT: 418406, SPD: 9, LUK: 1, Attack: 84014, Defense: 505194, Current HP: 881, A Avg: 88214, D Avg: 505194, [Tornado[111, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 061: HP: 923, STR: 129, VIT: 418406, SPD: 9, LUK: 1, Attack: 84154, Defense: 505194, Current HP: 923, A Avg: 88361, D Avg: 505194, [Fairy Sword[113, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 060: HP: 881, STR: 154, VIT: 418406, SPD: 9, LUK: 1, Attack: 84303, Defense: 505194, Current HP: 881, A Avg: 88518, D Avg: 505194, [Giant Tornado[114, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 059: HP: 902, STR: 136, VIT: 418406, SPD: 9, LUK: 1, Attack: 84129, Defense: 505194, Current HP: 902, A Avg: 88335, D Avg: 505194, [Wooden Boomerang[167, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 058: HP: 917, STR: 142, VIT: 418409, SPD: 9, LUK: 1, Attack: 83940, Defense: 505197, Current HP: 917, A Avg: 88137, D Avg: 505197, [Ninja[135, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 057: HP: 923, STR: 149, VIT: 418412, SPD: 9, LUK: 1, Attack: 84116, Defense: 505200, Current HP: 923, A Avg: 88321, D Avg: 505200, [Phantom Sword[117, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 056: HP: 965, STR: 129, VIT: 418417, SPD: 9, LUK: 1, Attack: 83985, Defense: 505205, Current HP: 965, A Avg: 88184, D Avg: 505205, [Emerald Sword[115, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 055: HP: 907, STR: 145, VIT: 418423, SPD: 9, LUK: 1, Attack: 84047, Defense: 505211, Current HP: 907, A Avg: 88249, D Avg: 505211, [Crossed Shuriken[136, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 054: HP: 892, STR: 129, VIT: 418423, SPD: 9, LUK: 1, Attack: 83972, Defense: 505211, Current HP: 892, A Avg: 88170, D Avg: 505211, [Salamander[110, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 053: HP: 881, STR: 136, VIT: 418423, SPD: 9, LUK: 1, Attack: 84220, Defense: 505211, Current HP: 881, A Avg: 88431, D Avg: 505211, [Phantom Scythe[116, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 052: HP: 892, STR: 129, VIT: 418423, SPD: 9, LUK: 1, Attack: 84001, Defense: 505211, Current HP: 892, A Avg: 88201, D Avg: 505211, [Undine[118, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 051: HP: 892, STR: 129, VIT: 418423, SPD: 9, LUK: 1, Attack: 84028, Defense: 505211, Current HP: 892, A Avg: 88229, D Avg: 505211, [Sylph[119, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 050: HP: 892, STR: 129, VIT: 418423, SPD: 9, LUK: 1, Attack: 84055, Defense: 505211, Current HP: 892, A Avg: 88257, D Avg: 505211, [Gnome[120, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 049: HP: 944, STR: 122, VIT: 418429, SPD: 9, LUK: 1, Attack: 84310, Defense: 505217, Current HP: 944, A Avg: 88525, D Avg: 505217, [Cagliostro[133, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 048: HP: 1343, STR: 2062, VIT: 418417, SPD: 9, LUK: 1, Attack: 87875, Defense: 505218, Current HP: 1343, A Avg: 92268, D Avg: 505218, [Spear of Regression[182, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 047: HP: 965, STR: 153, VIT: 418432, SPD: 9, LUK: 1, Attack: 84666, Defense: 505220, Current HP: 965, A Avg: 88899, D Avg: 505220, [Maximum Iron Mass[123, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 046: HP: 944, STR: 162, VIT: 418435, SPD: 9, LUK: 1, Attack: 84844, Defense: 505223, Current HP: 944, A Avg: 89086, D Avg: 505223, [Thunder Whip[143, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 045: HP: 892, STR: 162, VIT: 418438, SPD: 9, LUK: 1, Attack: 84272, Defense: 505226, Current HP: 892, A Avg: 88485, D Avg: 505226, [Windmill[137, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 044: HP: 923, STR: 142, VIT: 418438, SPD: 9, LUK: 1, Attack: 88309, Defense: 505226, Current HP: 923, A Avg: 92724, D Avg: 505226, [Basic[169, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 043: HP: 881, STR: 144, VIT: 418441, SPD: 9, LUK: 1, Attack: 84144, Defense: 505229, Current HP: 881, A Avg: 88351, D Avg: 505229, [Kirisame[129, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 042: HP: 944, STR: 153, VIT: 418441, SPD: 9, LUK: 1, Attack: 84274, Defense: 505229, Current HP: 944, A Avg: 88487, D Avg: 505229, [Black Kirisame[130, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 041: HP: 932, STR: 172, VIT: 418441, SPD: 9, LUK: 1, Attack: 85920, Defense: 505229, Current HP: 932, A Avg: 90216, D Avg: 505229, [Scythe of the Grim Reaper[148, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 040: HP: 965, STR: 153, VIT: 418443, SPD: 9, LUK: 1, Attack: 84263, Defense: 505231, Current HP: 965, A Avg: 88476, D Avg: 505231, [Serpent[144, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 039: HP: 970, STR: 171, VIT: 418449, SPD: 9, LUK: 1, Attack: 85137, Defense: 505237, Current HP: 970, A Avg: 89393, D Avg: 505237, [Red Shark[134, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 038: HP: 944, STR: 160, VIT: 418452, SPD: 9, LUK: 1, Attack: 84101, Defense: 505240, Current HP: 944, A Avg: 88306, D Avg: 505240, [Rusty Knife[156, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 037: HP: 978, STR: 158, VIT: 418452, SPD: 9, LUK: 1, Attack: 84268, Defense: 505240, Current HP: 978, A Avg: 88481, D Avg: 505240, [Dragon Killer[139, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 036: HP: 965, STR: 158, VIT: 418455, SPD: 9, LUK: 1, Attack: 86127, Defense: 505243, Current HP: 965, A Avg: 90433, D Avg: 505243, [Fire Chariot[138, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 035: HP: 965, STR: 144, VIT: 418458, SPD: 9, LUK: 1, Attack: 84462, Defense: 505246, Current HP: 965, A Avg: 88685, D Avg: 505246, [Ruby Knuckle[151, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 034: HP: 944, STR: 237, VIT: 418464, SPD: 9, LUK: 1, Attack: 85075, Defense: 505252, Current HP: 944, A Avg: 89328, D Avg: 505252, [Willow Blade[157, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 033: HP: 1133, STR: 187, VIT: 418464, SPD: 9, LUK: 1, Attack: 85110, Defense: 505252, Current HP: 1133, A Avg: 89365, D Avg: 505252, [Pangaea[164, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 032: HP: 986, STR: 183, VIT: 418470, SPD: 9, LUK: 1, Attack: 85281, Defense: 505258, Current HP: 986, A Avg: 89545, D Avg: 505258, [Yggdrasil[126, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 031: HP: 944, STR: 181, VIT: 418470, SPD: 9, LUK: 1, Attack: 85006, Defense: 505258, Current HP: 944, A Avg: 89256, D Avg: 505258, [Kraken[145, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 030: HP: 1007, STR: 160, VIT: 418470, SPD: 9, LUK: 1, Attack: 84972, Defense: 505258, Current HP: 1007, A Avg: 89220, D Avg: 505258, [Granada[150, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 029: HP: 961, STR: 169, VIT: 418475, SPD: 9, LUK: 1, Attack: 84201, Defense: 505263, Current HP: 961, A Avg: 88411, D Avg: 505263, [Alucard[146, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 028: HP: 755, STR: 460, VIT: 418464, SPD: 9, LUK: 1, Attack: 86949, Defense: 505265, Current HP: 755, A Avg: 91296, D Avg: 505265, [Cuttlefish[178, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 027: HP: 944, STR: 162, VIT: 418481, SPD: 9, LUK: 1, Attack: 85637, Defense: 505269, Current HP: 944, A Avg: 89918, D Avg: 505269, [Elemental[121, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 026: HP: 986, STR: 194, VIT: 418481, SPD: 9, LUK: 1, Attack: 84844, Defense: 505269, Current HP: 986, A Avg: 89086, D Avg: 505269, [Diamond Knuckle[152, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 025: HP: 902, STR: 226, VIT: 418487, SPD: 9, LUK: 1, Attack: 86754, Defense: 505275, Current HP: 902, A Avg: 91091, D Avg: 505275, [Moon Knuckle[153, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 024: HP: 881, STR: 367, VIT: 418487, SPD: 9, LUK: 1, Attack: 86245, Defense: 505275, Current HP: 881, A Avg: 90557, D Avg: 505275, [Blue Sword[180, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 023: HP: 881, STR: 208, VIT: 418487, SPD: 9, LUK: 1, Attack: 85046, Defense: 505275, Current HP: 881, A Avg: 89298, D Avg: 505275, [Classic[168, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 022: HP: 1028, STR: 176, VIT: 418493, SPD: 9, LUK: 1, Attack: 85508, Defense: 505281, Current HP: 1028, A Avg: 89783, D Avg: 505281, [Tower[149, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 021: HP: 1024, STR: 178, VIT: 418496, SPD: 9, LUK: 1, Attack: 85221, Defense: 505284, Current HP: 1024, A Avg: 89482, D Avg: 505284, [White Snake[160, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 020: HP: 1007, STR: 205, VIT: 418504, SPD: 9, LUK: 1, Attack: 86551, Defense: 505292, Current HP: 1007, A Avg: 90878, D Avg: 505292, [Progress[147, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 019: HP: 1133, STR: 259, VIT: 418510, SPD: 9, LUK: 1, Attack: 86137, Defense: 505298, Current HP: 1133, A Avg: 90443, D Avg: 505298, [God Hand[179, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 018: HP: 1091, STR: 331, VIT: 418510, SPD: 9, LUK: 1, Attack: 85871, Defense: 505298, Current HP: 1091, A Avg: 90164, D Avg: 505298, [Zodiac[184, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 017: HP: 1301, STR: 1436, VIT: 418510, SPD: 9, LUK: 1, Attack: 91345, Defense: 505298, Current HP: 1301, A Avg: 95912, D Avg: 505298, [Spectral Sword Shigure[172, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
