Rank 1000: HP: 734, STR: 268, VIT: 418116, SPD: 27, LUK: 1, Attack: 84209, Defense: 502005, Current HP: 734, A Avg: 88419, D Avg: 502005, [Rusty Knife[156, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 135: HP: 986, STR: 338, VIT: 418412, SPD: 27, LUK: 1, Attack: 85020, Defense: 505213, Current HP: 986, A Avg: 89271, D Avg: 505213, [Thunder Whip[143, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 134: HP: 1007, STR: 270, VIT: 418423, SPD: 27, LUK: 1, Attack: 84126, Defense: 505224, Current HP: 1007, A Avg: 88332, D Avg: 505224, [Emerald Sword[115, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 133: HP: 1171, STR: 385, VIT: 419009, SPD: 27, LUK: 1, Attack: 85938, Defense: 505225, Current HP: 1171, A Avg: 90234, D Avg: 505225, [Hammer of Justice[186, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 132: HP: 907, STR: 304, VIT: 418429, SPD: 27, LUK: 1, Attack: 84206, Defense: 505230, Current HP: 907, A Avg: 88416, D Avg: 505230, [Crossed Shuriken[136, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 131: HP: 1007, STR: 329, VIT: 418438, SPD: 27, LUK: 1, Attack: 84842, Defense: 505239, Current HP: 1007, A Avg: 89084, D Avg: 505239, [Maximum Iron Mass[123, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 130: HP: 1238, STR: 1846, VIT: 418458, SPD: 27, LUK: 1, Attack: 91755, Defense: 505259, Current HP: 1238, A Avg: 96342, D Avg: 505259, [Spectral Sword Shigure[172, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 129: HP: 1171, STR: 133, VIT: 419044, SPD: 27, LUK: 1, Attack: 84521, Defense: 505260, Current HP: 1171, A Avg: 88747, D Avg: 505260, [Encryption Key[173, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 128: HP: 2935, STR: 763, VIT: 419044, SPD: 27, LUK: 1, Attack: 88645, Defense: 505260, Current HP: 2935, A Avg: 93077, D Avg: 505260, [Wild Card[175, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 127: HP: 1171, STR: 435, VIT: 419044, SPD: 27, LUK: 1, Attack: 86079, Defense: 505260, Current HP: 1171, A Avg: 90382, D Avg: 505260, [Portal Sword[176, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 126: HP: 829, STR: 356, VIT: 418472, SPD: 27, LUK: 1, Attack: 84466, Defense: 505273, Current HP: 829, A Avg: 88689, D Avg: 505273, [Windmill[137, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 125: HP: 818, STR: 320, VIT: 418475, SPD: 27, LUK: 1, Attack: 84320, Defense: 505276, Current HP: 818, A Avg: 88536, D Avg: 505276, [Kirisame[129, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 124: HP: 986, STR: 329, VIT: 418475, SPD: 27, LUK: 1, Attack: 84450, Defense: 505276, Current HP: 986, A Avg: 88672, D Avg: 505276, [Black Kirisame[130, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 123: HP: 974, STR: 403, VIT: 418475, SPD: 27, LUK: 1, Attack: 86151, Defense: 505276, Current HP: 974, A Avg: 90458, D Avg: 505276, [Scythe of the Grim Reaper[148, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 122: HP: 1007, STR: 329, VIT: 418478, SPD: 27, LUK: 1, Attack: 84439, Defense: 505279, Current HP: 1007, A Avg: 88660, D Avg: 505279, [Serpent[144, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 121: HP: 1075, STR: 383, VIT: 418484, SPD: 27, LUK: 1, Attack: 85349, Defense: 505285, Current HP: 1075, A Avg: 89616, D Avg: 505285, [Red Shark[134, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 120: HP: 1112, STR: 320, VIT: 418493, SPD: 27, LUK: 1, Attack: 84638, Defense: 505294, Current HP: 1112, A Avg: 88869, D Avg: 505294, [Ruby Knuckle[151, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 119: HP: 999, STR: 352, VIT: 418516, SPD: 27, LUK: 1, Attack: 84462, Defense: 505317, Current HP: 999, A Avg: 88685, D Avg: 505317, [Dragon Killer[139, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 118: HP: 986, STR: 356, VIT: 418516, SPD: 27, LUK: 1, Attack: 84869, Defense: 505317, Current HP: 986, A Avg: 89112, D Avg: 505317, [Volcano[142, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 117: HP: 1007, STR: 352, VIT: 418519, SPD: 27, LUK: 1, Attack: 86321, Defense: 505320, Current HP: 1007, A Avg: 90637, D Avg: 505320, [Fire Chariot[138, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 116: HP: 986, STR: 500, VIT: 418522, SPD: 27, LUK: 1, Attack: 85234, Defense: 505323, Current HP: 986, A Avg: 89495, D Avg: 505323, [Irruption[154, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 115: HP: 1133, STR: 414, VIT: 418533, SPD: 27, LUK: 1, Attack: 85512, Defense: 505334, Current HP: 1133, A Avg: 89787, D Avg: 505334, [Yggdrasil[126, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 114: HP: 986, STR: 394, VIT: 418533, SPD: 27, LUK: 1, Attack: 85219, Defense: 505334, Current HP: 986, A Avg: 89479, D Avg: 505334, [Kraken[145, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 113: HP: 1045, STR: 363, VIT: 418539, SPD: 27, LUK: 1, Attack: 84395, Defense: 505340, Current HP: 1045, A Avg: 88614, D Avg: 505340, [Alucard[146, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 112: HP: 986, STR: 354, VIT: 418545, SPD: 27, LUK: 1, Attack: 84295, Defense: 505346, Current HP: 986, A Avg: 88509, D Avg: 505346, [Rusty Knife[156, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 111: HP: 986, STR: 338, VIT: 418574, SPD: 27, LUK: 1, Attack: 85813, Defense: 505375, Current HP: 986, A Avg: 90103, D Avg: 505375, [Elemental[121, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 110: HP: 1133, STR: 406, VIT: 418574, SPD: 27, LUK: 1, Attack: 85056, Defense: 505375, Current HP: 1133, A Avg: 89308, D Avg: 505375, [Diamond Knuckle[152, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 109: HP: 818, STR: 493, VIT: 418580, SPD: 27, LUK: 1, Attack: 85331, Defense: 505381, Current HP: 818, A Avg: 89597, D Avg: 505381, [Classic[168, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 108: HP: 986, STR: 558, VIT: 418586, SPD: 27, LUK: 1, Attack: 85396, Defense: 505387, Current HP: 986, A Avg: 89665, D Avg: 505387, [Willow Blade[157, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 107: HP: 1070, STR: 388, VIT: 418615, SPD: 27, LUK: 1, Attack: 85720, Defense: 505416, Current HP: 1070, A Avg: 90006, D Avg: 505416, [Tower[149, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 106: HP: 1108, STR: 408, VIT: 418646, SPD: 27, LUK: 1, Attack: 85451, Defense: 505447, Current HP: 1108, A Avg: 89723, D Avg: 505447, [White Snake[160, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 105: HP: 1154, STR: 489, VIT: 418655, SPD: 27, LUK: 1, Attack: 86835, Defense: 505456, Current HP: 1154, A Avg: 91176, D Avg: 505456, [Progress[147, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 104: HP: 839, STR: 475, VIT: 418667, SPD: 27, LUK: 1, Attack: 87003, Defense: 505468, Current HP: 839, A Avg: 91353, D Avg: 505468, [Moon Knuckle[153, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 103: HP: 818, STR: 1101, VIT: 418667, SPD: 27, LUK: 1, Attack: 86979, Defense: 505468, Current HP: 818, A Avg: 91327, D Avg: 505468, [Blue Sword[180, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 102: HP: 1070, STR: 723, VIT: 418748, SPD: 27, LUK: 1, Attack: 86601, Defense: 505549, Current HP: 1070, A Avg: 90931, D Avg: 505549, [God Hand[179, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 101: HP: 1028, STR: 975, VIT: 418748, SPD: 27, LUK: 1, Attack: 86515, Defense: 505549, Current HP: 1028, A Avg: 90840, D Avg: 505549, [Zodiac[184, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 100: HP: 2708, STR: 2422, VIT: 418794, SPD: 27, LUK: 1, Attack: 88235, Defense: 505595, Current HP: 2708, A Avg: 92646, D Avg: 505595, [Spear of Regression[182, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 099: HP: 1192, STR: 460, VIT: 418803, SPD: 27, LUK: 1, Attack: 86104, Defense: 505604, Current HP: 1192, A Avg: 90409, D Avg: 505604, [Gladius[162, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 098: HP: 1406, STR: 354, VIT: 418806, SPD: 27, LUK: 1, Attack: 85062, Defense: 505607, Current HP: 1406, A Avg: 89315, D Avg: 505607, [Thin Blade[158, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 097: HP: 818, STR: 777, VIT: 418829, SPD: 27, LUK: 1, Attack: 85565, Defense: 505630, Current HP: 818, A Avg: 89843, D Avg: 505630, [Pulse Knife[165, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 096: HP: 1406, STR: 525, VIT: 418835, SPD: 27, LUK: 1, Attack: 86377, Defense: 505636, Current HP: 1406, A Avg: 90695, D Avg: 505636, [Santoku[159, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 095: HP: 1238, STR: 813, VIT: 418957, SPD: 27, LUK: 1, Attack: 86147, Defense: 505758, Current HP: 1238, A Avg: 90454, D Avg: 505758, [Impulse[166, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 094: HP: 2389, STR: 1008, VIT: 419554, SPD: 27, LUK: 1, Attack: 88836, Defense: 505770, Current HP: 2389, A Avg: 93277, D Avg: 505770, [Stargazer[183, 330, 330, 330], King Shield[248, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 093: HP: 1448, STR: 1418, VIT: 419015, SPD: 27, LUK: 1, Attack: 85918, Defense: 505816, Current HP: 1448, A Avg: 90213, D Avg: 505816, [Divine Dragon Sword[181, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 092: HP: 1070, STR: 730, VIT: 419102, SPD: 27, LUK: 1, Attack: 87219, Defense: 505903, Current HP: 1070, A Avg: 91579, D Avg: 505903, [Cuttlefish[178, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 091: HP: 818, STR: 471, VIT: 419119, SPD: 27, LUK: 1, Attack: 86024, Defense: 505920, Current HP: 818, A Avg: 90325, D Avg: 505920, [Hammer of Justice[186, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 090: HP: 1091, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 83859, Defense: 505936, Current HP: 1091, A Avg: 88051, D Avg: 505936, [Wooden Stick[101, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 089: HP: 1091, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 83898, Defense: 505936, Current HP: 1091, A Avg: 88092, D Avg: 505936, [Club[102, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 088: HP: 1091, STR: 138, VIT: 419148, SPD: 27, LUK: 1, Attack: 83910, Defense: 505936, Current HP: 1091, A Avg: 88105, D Avg: 505936, [Short Sword[103, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 087: HP: 1091, STR: 167, VIT: 419148, SPD: 27, LUK: 1, Attack: 83978, Defense: 505936, Current HP: 1091, A Avg: 88176, D Avg: 505936, [Long Sword[104, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 086: HP: 1091, STR: 183, VIT: 419148, SPD: 27, LUK: 1, Attack: 83955, Defense: 505936, Current HP: 1091, A Avg: 88152, D Avg: 505936, [Wasp Knife[105, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 085: HP: 1091, STR: 158, VIT: 419148, SPD: 27, LUK: 1, Attack: 83982, Defense: 505936, Current HP: 1091, A Avg: 88181, D Avg: 505936, [Stun Knuckle[106, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 084: HP: 1091, STR: 192, VIT: 419148, SPD: 27, LUK: 1, Attack: 84035, Defense: 505936, Current HP: 1091, A Avg: 88236, D Avg: 505936, [Battle Scythe[107, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 083: HP: 1112, STR: 192, VIT: 419148, SPD: 27, LUK: 1, Attack: 84081, Defense: 505936, Current HP: 1112, A Avg: 88285, D Avg: 505936, [Iron Lumps[108, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 082: HP: 1091, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 83901, Defense: 505936, Current HP: 1091, A Avg: 88096, D Avg: 505936, [Decorative Swords[109, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 081: HP: 1091, STR: 210, VIT: 419148, SPD: 27, LUK: 1, Attack: 84333, Defense: 505936, Current HP: 1091, A Avg: 88549, D Avg: 505936, [Pinpoint[112, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 080: HP: 1112, STR: 217, VIT: 419148, SPD: 27, LUK: 1, Attack: 84223, Defense: 505936, Current HP: 1112, A Avg: 88434, D Avg: 505936, [Great Iron Mass[122, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 079: HP: 1102, STR: 158, VIT: 419148, SPD: 27, LUK: 1, Attack: 84151, Defense: 505936, Current HP: 1102, A Avg: 88358, D Avg: 505936, [Sword of Wood[124, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 078: HP: 1259, STR: 252, VIT: 419148, SPD: 27, LUK: 1, Attack: 84440, Defense: 505936, Current HP: 1259, A Avg: 88662, D Avg: 505936, [Sword of the Spirit Tree[125, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 077: HP: 1102, STR: 192, VIT: 419148, SPD: 27, LUK: 1, Attack: 84191, Defense: 505936, Current HP: 1102, A Avg: 88400, D Avg: 505936, [Greatsword[127, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 076: HP: 1255, STR: 223, VIT: 419148, SPD: 27, LUK: 1, Attack: 84645, Defense: 505936, Current HP: 1255, A Avg: 88877, D Avg: 505936, [Dreaming Sword[128, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 075: HP: 1112, STR: 151, VIT: 419148, SPD: 27, LUK: 1, Attack: 83926, Defense: 505936, Current HP: 1112, A Avg: 88122, D Avg: 505936, [Peacemaker[131, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 074: HP: 1154, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 84035, Defense: 505936, Current HP: 1154, A Avg: 88236, D Avg: 505936, [Daydream[132, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 073: HP: 1595, STR: 259, VIT: 419148, SPD: 27, LUK: 1, Attack: 85942, Defense: 505936, Current HP: 1595, A Avg: 90239, D Avg: 505936, [Dancing[155, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 072: HP: 1091, STR: 428, VIT: 419148, SPD: 27, LUK: 1, Attack: 85084, Defense: 505936, Current HP: 1091, A Avg: 89338, D Avg: 505936, [Penetra[161, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 071: HP: 1091, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 84974, Defense: 505936, Current HP: 1091, A Avg: 89222, D Avg: 505936, [Grand Slam[163, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 070: HP: 1301, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 85101, Defense: 505936, Current HP: 1301, A Avg: 89356, D Avg: 505936, [Cluster Bomb[170, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 069: HP: 1721, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 92319, Defense: 505936, Current HP: 1721, A Avg: 96934, D Avg: 505936, [Big Bang[171, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 068: HP: 2855, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 85186, Defense: 505936, Current HP: 2855, A Avg: 89445, D Avg: 505936, [Common Key[174, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 067: HP: 1721, STR: 133, VIT: 419148, SPD: 27, LUK: 1, Attack: 86375, Defense: 505936, Current HP: 1721, A Avg: 90693, D Avg: 505936, [Droid Hammer[177, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 066: HP: 1091, STR: 1087, VIT: 419148, SPD: 27, LUK: 1, Attack: 86016, Defense: 505936, Current HP: 1091, A Avg: 90316, D Avg: 505936, [Jack Knife[185, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 065: HP: 1091, STR: 1141, VIT: 419148, SPD: 27, LUK: 1, Attack: 85719, Defense: 505936, Current HP: 1091, A Avg: 90004, D Avg: 505936, [Magical[187, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 064: HP: 1091, STR: 439, VIT: 419148, SPD: 27, LUK: 1, Attack: 87490, Defense: 505936, Current HP: 1091, A Avg: 91864, D Avg: 505936, [Tekken[188, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 063: HP: 1091, STR: -25042, VIT: 419148, SPD: 27, LUK: 1, Attack: 74224, Defense: 505936, Current HP: 1091, A Avg: 77935, D Avg: 505936, [Sword of Evil[189, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 062: HP: 1091, STR: 1501, VIT: 419148, SPD: 27, LUK: 1, Attack: 89162, Defense: 505936, Current HP: 1091, A Avg: 93620, D Avg: 505936, [Neural Edge[190, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 061: HP: 1238, STR: 221, VIT: 419166, SPD: 27, LUK: 1, Attack: 84188, Defense: 505954, Current HP: 1238, A Avg: 88397, D Avg: 505954, [Phantom Sword[117, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 060: HP: 818, STR: 219, VIT: 419154, SPD: 27, LUK: 1, Attack: 84607, Defense: 505955, Current HP: 818, A Avg: 88837, D Avg: 505955, [Encryption Key[173, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 059: HP: 2582, STR: 849, VIT: 419154, SPD: 27, LUK: 1, Attack: 88731, Defense: 505955, Current HP: 2582, A Avg: 93167, D Avg: 505955, [Wild Card[175, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 058: HP: 818, STR: 522, VIT: 419154, SPD: 27, LUK: 1, Attack: 86166, Defense: 505955, Current HP: 818, A Avg: 90474, D Avg: 505955, [Portal Sword[176, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 057: HP: 1102, STR: 183, VIT: 419177, SPD: 27, LUK: 1, Attack: 84026, Defense: 505965, Current HP: 1102, A Avg: 88227, D Avg: 505965, [Salamander[110, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 056: HP: 1091, STR: 208, VIT: 419177, SPD: 27, LUK: 1, Attack: 84292, Defense: 505965, Current HP: 1091, A Avg: 88506, D Avg: 505965, [Phantom Scythe[116, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 055: HP: 1102, STR: 183, VIT: 419177, SPD: 27, LUK: 1, Attack: 84055, Defense: 505965, Current HP: 1102, A Avg: 88257, D Avg: 505965, [Undine[118, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 054: HP: 1102, STR: 183, VIT: 419177, SPD: 27, LUK: 1, Attack: 84082, Defense: 505965, Current HP: 1102, A Avg: 88286, D Avg: 505965, [Sylph[119, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 053: HP: 1102, STR: 183, VIT: 419177, SPD: 27, LUK: 1, Attack: 84109, Defense: 505965, Current HP: 1102, A Avg: 88314, D Avg: 505965, [Gnome[120, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 052: HP: 1091, STR: 192, VIT: 419189, SPD: 27, LUK: 1, Attack: 84068, Defense: 505977, Current HP: 1091, A Avg: 88271, D Avg: 505977, [Tornado[111, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 051: HP: 1238, STR: 183, VIT: 419189, SPD: 27, LUK: 1, Attack: 84208, Defense: 505977, Current HP: 1238, A Avg: 88418, D Avg: 505977, [Fairy Sword[113, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 050: HP: 1091, STR: 226, VIT: 419189, SPD: 27, LUK: 1, Attack: 84375, Defense: 505977, Current HP: 1091, A Avg: 88593, D Avg: 505977, [Giant Tornado[114, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 049: HP: 1112, STR: 208, VIT: 419189, SPD: 27, LUK: 1, Attack: 84201, Defense: 505977, Current HP: 1112, A Avg: 88411, D Avg: 505977, [Wooden Boomerang[167, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 048: HP: 1169, STR: 196, VIT: 419192, SPD: 27, LUK: 1, Attack: 83994, Defense: 505980, Current HP: 1169, A Avg: 88193, D Avg: 505980, [Ninja[135, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 047: HP: 1133, STR: 160, VIT: 419192, SPD: 27, LUK: 1, Attack: 88327, Defense: 505980, Current HP: 1133, A Avg: 92743, D Avg: 505980, [Basic[169, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 046: HP: 1259, STR: 252, VIT: 419218, SPD: 27, LUK: 1, Attack: 84934, Defense: 506006, Current HP: 1259, A Avg: 89180, D Avg: 506006, [Thunder Whip[143, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 045: HP: 1280, STR: 183, VIT: 419229, SPD: 27, LUK: 1, Attack: 84039, Defense: 506017, Current HP: 1280, A Avg: 88240, D Avg: 506017, [Emerald Sword[115, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 044: HP: 1180, STR: 217, VIT: 419235, SPD: 27, LUK: 1, Attack: 84119, Defense: 506023, Current HP: 1180, A Avg: 88324, D Avg: 506023, [Crossed Shuriken[136, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 043: HP: 1280, STR: 243, VIT: 419244, SPD: 27, LUK: 1, Attack: 84756, Defense: 506032, Current HP: 1280, A Avg: 88993, D Avg: 506032, [Maximum Iron Mass[123, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
