Rank 1000: HP: 293, STR: 126, VIT: 417861, SPD: 1, LUK: 1, Attack: 85601, Defense: 501750, Current HP: 293, A Avg: 89881, D Avg: 501750, [Elemental[121, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 103: HP: 419, STR: 136, VIT: 418006, SPD: 1, LUK: 1, Attack: 86482, Defense: 504807, Current HP: 419, A Avg: 90806, D Avg: 504807, [Progress[147, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 102: HP: 482, STR: 136, VIT: 418006, SPD: 1, LUK: 1, Attack: 85468, Defense: 504807, Current HP: 482, A Avg: 89741, D Avg: 504807, [Tower[149, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 101: HP: 377, STR: 118, VIT: 418006, SPD: 1, LUK: 1, Attack: 84436, Defense: 504807, Current HP: 377, A Avg: 88657, D Avg: 504807, [Ruby Knuckle[151, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 100: HP: 398, STR: 154, VIT: 418006, SPD: 1, LUK: 1, Attack: 84804, Defense: 504807, Current HP: 398, A Avg: 89044, D Avg: 504807, [Diamond Knuckle[152, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 099: HP: 398, STR: 136, VIT: 418011, SPD: 1, LUK: 1, Attack: 84168, Defense: 504812, Current HP: 398, A Avg: 88376, D Avg: 504812, [Alucard[146, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 098: HP: 377, STR: 140, VIT: 418011, SPD: 1, LUK: 1, Attack: 84978, Defense: 504812, Current HP: 377, A Avg: 89226, D Avg: 504812, [Classic[168, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 097: HP: 419, STR: 145, VIT: 418020, SPD: 1, LUK: 1, Attack: 88312, Defense: 504821, Current HP: 419, A Avg: 92727, D Avg: 504821, [Basic[169, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 096: HP: 398, STR: 172, VIT: 418035, SPD: 1, LUK: 1, Attack: 84906, Defense: 504836, Current HP: 398, A Avg: 89151, D Avg: 504836, [Irruption[154, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 095: HP: 524, STR: 127, VIT: 418035, SPD: 1, LUK: 1, Attack: 84835, Defense: 504836, Current HP: 524, A Avg: 89076, D Avg: 504836, [Thin Blade[158, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 094: HP: 524, STR: 172, VIT: 418064, SPD: 1, LUK: 1, Attack: 86024, Defense: 504865, Current HP: 524, A Avg: 90325, D Avg: 504865, [Santoku[159, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 093: HP: 503, STR: 334, VIT: 418064, SPD: 1, LUK: 1, Attack: 85668, Defense: 504865, Current HP: 503, A Avg: 89951, D Avg: 504865, [Impulse[166, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 092: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 83834, Defense: 504881, Current HP: 797, A Avg: 88025, D Avg: 504881, [Wooden Stick[101, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 091: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 83873, Defense: 504881, Current HP: 797, A Avg: 88066, D Avg: 504881, [Club[102, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 090: HP: 797, STR: 113, VIT: 418093, SPD: 1, LUK: 1, Attack: 83885, Defense: 504881, Current HP: 797, A Avg: 88079, D Avg: 504881, [Short Sword[103, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 089: HP: 797, STR: 117, VIT: 418093, SPD: 1, LUK: 1, Attack: 83928, Defense: 504881, Current HP: 797, A Avg: 88124, D Avg: 504881, [Long Sword[104, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 088: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 83880, Defense: 504881, Current HP: 797, A Avg: 88074, D Avg: 504881, [Wasp Knife[105, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 087: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 83932, Defense: 504881, Current HP: 797, A Avg: 88128, D Avg: 504881, [Stun Knuckle[106, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 086: HP: 797, STR: 117, VIT: 418093, SPD: 1, LUK: 1, Attack: 83960, Defense: 504881, Current HP: 797, A Avg: 88158, D Avg: 504881, [Battle Scythe[107, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 085: HP: 818, STR: 117, VIT: 418093, SPD: 1, LUK: 1, Attack: 84006, Defense: 504881, Current HP: 818, A Avg: 88206, D Avg: 504881, [Iron Lumps[108, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 084: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 83876, Defense: 504881, Current HP: 797, A Avg: 88069, D Avg: 504881, [Decorative Swords[109, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 083: HP: 797, STR: 117, VIT: 418093, SPD: 1, LUK: 1, Attack: 83993, Defense: 504881, Current HP: 797, A Avg: 88192, D Avg: 504881, [Tornado[111, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 082: HP: 797, STR: 135, VIT: 418093, SPD: 1, LUK: 1, Attack: 84258, Defense: 504881, Current HP: 797, A Avg: 88470, D Avg: 504881, [Pinpoint[112, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 081: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84133, Defense: 504881, Current HP: 797, A Avg: 88339, D Avg: 504881, [Fairy Sword[113, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 080: HP: 797, STR: 126, VIT: 418093, SPD: 1, LUK: 1, Attack: 84275, Defense: 504881, Current HP: 797, A Avg: 88488, D Avg: 504881, [Giant Tornado[114, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 079: HP: 839, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 83964, Defense: 504881, Current HP: 839, A Avg: 88162, D Avg: 504881, [Emerald Sword[115, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 078: HP: 818, STR: 117, VIT: 418093, SPD: 1, LUK: 1, Attack: 84123, Defense: 504881, Current HP: 818, A Avg: 88329, D Avg: 504881, [Great Iron Mass[122, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 077: HP: 808, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84101, Defense: 504881, Current HP: 808, A Avg: 88306, D Avg: 504881, [Sword of Wood[124, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 076: HP: 818, STR: 126, VIT: 418093, SPD: 1, LUK: 1, Attack: 84314, Defense: 504881, Current HP: 818, A Avg: 88529, D Avg: 504881, [Sword of the Spirit Tree[125, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 075: HP: 808, STR: 117, VIT: 418093, SPD: 1, LUK: 1, Attack: 84116, Defense: 504881, Current HP: 808, A Avg: 88321, D Avg: 504881, [Greatsword[127, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 074: HP: 814, STR: 122, VIT: 418093, SPD: 1, LUK: 1, Attack: 84544, Defense: 504881, Current HP: 814, A Avg: 88771, D Avg: 504881, [Dreaming Sword[128, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 073: HP: 818, STR: 126, VIT: 418093, SPD: 1, LUK: 1, Attack: 83901, Defense: 504881, Current HP: 818, A Avg: 88096, D Avg: 504881, [Peacemaker[131, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 072: HP: 860, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84010, Defense: 504881, Current HP: 860, A Avg: 88210, D Avg: 504881, [Daydream[132, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 071: HP: 860, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84296, Defense: 504881, Current HP: 860, A Avg: 88510, D Avg: 504881, [Cagliostro[133, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 070: HP: 818, STR: 162, VIT: 418093, SPD: 1, LUK: 1, Attack: 86690, Defense: 504881, Current HP: 818, A Avg: 91024, D Avg: 504881, [Moon Knuckle[153, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 069: HP: 1007, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85791, Defense: 504881, Current HP: 1007, A Avg: 90080, D Avg: 504881, [Dancing[155, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 068: HP: 818, STR: 117, VIT: 418093, SPD: 1, LUK: 1, Attack: 84058, Defense: 504881, Current HP: 818, A Avg: 88260, D Avg: 504881, [Rusty Knife[156, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 067: HP: 818, STR: 144, VIT: 418093, SPD: 1, LUK: 1, Attack: 84982, Defense: 504881, Current HP: 818, A Avg: 89231, D Avg: 504881, [Willow Blade[157, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 066: HP: 797, STR: 126, VIT: 418093, SPD: 1, LUK: 1, Attack: 84782, Defense: 504881, Current HP: 797, A Avg: 89021, D Avg: 504881, [Penetra[161, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 065: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84949, Defense: 504881, Current HP: 797, A Avg: 89196, D Avg: 504881, [Grand Slam[163, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 064: HP: 923, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85031, Defense: 504881, Current HP: 923, A Avg: 89282, D Avg: 504881, [Pangaea[164, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 063: HP: 797, STR: 288, VIT: 418093, SPD: 1, LUK: 1, Attack: 85076, Defense: 504881, Current HP: 797, A Avg: 89329, D Avg: 504881, [Pulse Knife[165, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 062: HP: 818, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84101, Defense: 504881, Current HP: 818, A Avg: 88306, D Avg: 504881, [Wooden Boomerang[167, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 061: HP: 1007, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85076, Defense: 504881, Current HP: 1007, A Avg: 89329, D Avg: 504881, [Cluster Bomb[170, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 060: HP: 1427, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 92294, Defense: 504881, Current HP: 1427, A Avg: 96908, D Avg: 504881, [Big Bang[171, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 059: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84496, Defense: 504881, Current HP: 797, A Avg: 88720, D Avg: 504881, [Encryption Key[173, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 058: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85161, Defense: 504881, Current HP: 797, A Avg: 89419, D Avg: 504881, [Common Key[174, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 057: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 87990, Defense: 504881, Current HP: 797, A Avg: 92389, D Avg: 504881, [Wild Card[175, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 056: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85752, Defense: 504881, Current HP: 797, A Avg: 90039, D Avg: 504881, [Portal Sword[176, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 055: HP: 1427, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 86350, Defense: 504881, Current HP: 1427, A Avg: 90667, D Avg: 504881, [Droid Hammer[177, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 054: HP: 1049, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85986, Defense: 504881, Current HP: 1049, A Avg: 90285, D Avg: 504881, [God Hand[179, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 053: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85986, Defense: 504881, Current HP: 797, A Avg: 90285, D Avg: 504881, [Blue Sword[180, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 052: HP: 1007, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 85648, Defense: 504881, Current HP: 1007, A Avg: 89930, D Avg: 504881, [Zodiac[184, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 051: HP: 797, STR: 558, VIT: 418093, SPD: 1, LUK: 1, Attack: 85487, Defense: 504881, Current HP: 797, A Avg: 89761, D Avg: 504881, [Jack Knife[185, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 050: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 84686, Defense: 504881, Current HP: 797, A Avg: 88920, D Avg: 504881, [Magical[187, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 049: HP: 797, STR: 288, VIT: 418093, SPD: 1, LUK: 1, Attack: 87339, Defense: 504881, Current HP: 797, A Avg: 91705, D Avg: 504881, [Tekken[188, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 048: HP: 797, STR: 108, VIT: 418093, SPD: 1, LUK: 1, Attack: 99374, Defense: 504881, Current HP: 797, A Avg: 104342, D Avg: 504881, [Sword of Evil[189, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 047: HP: 797, STR: 468, VIT: 418093, SPD: 1, LUK: 1, Attack: 88129, Defense: 504881, Current HP: 797, A Avg: 92535, D Avg: 504881, [Neural Edge[190, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 046: HP: 816, STR: 120, VIT: 418095, SPD: 1, LUK: 1, Attack: 83918, Defense: 504883, Current HP: 816, A Avg: 88113, D Avg: 504883, [Ninja[135, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 045: HP: 797, STR: 117, VIT: 418098, SPD: 1, LUK: 1, Attack: 84019, Defense: 504886, Current HP: 797, A Avg: 88219, D Avg: 504886, [Crossed Shuriken[136, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 044: HP: 808, STR: 118, VIT: 418101, SPD: 1, LUK: 1, Attack: 84228, Defense: 504889, Current HP: 808, A Avg: 88439, D Avg: 504889, [Windmill[137, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 043: HP: 797, STR: 108, VIT: 418104, SPD: 1, LUK: 1, Attack: 84108, Defense: 504892, Current HP: 797, A Avg: 88313, D Avg: 504892, [Kirisame[129, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 042: HP: 818, STR: 117, VIT: 418104, SPD: 1, LUK: 1, Attack: 84238, Defense: 504892, Current HP: 818, A Avg: 88449, D Avg: 504892, [Black Kirisame[130, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 041: HP: 860, STR: 115, VIT: 418104, SPD: 1, LUK: 1, Attack: 84225, Defense: 504892, Current HP: 860, A Avg: 88436, D Avg: 504892, [Dragon Killer[139, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 040: HP: 806, STR: 115, VIT: 418104, SPD: 1, LUK: 1, Attack: 85863, Defense: 504892, Current HP: 806, A Avg: 90156, D Avg: 504892, [Scythe of the Grim Reaper[148, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 039: HP: 797, STR: 1317, VIT: 418093, SPD: 1, LUK: 1, Attack: 91226, Defense: 504894, Current HP: 797, A Avg: 95787, D Avg: 504894, [Spectral Sword Shigure[172, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 038: HP: 839, STR: 117, VIT: 418107, SPD: 1, LUK: 1, Attack: 84630, Defense: 504895, Current HP: 839, A Avg: 88861, D Avg: 504895, [Maximum Iron Mass[123, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 037: HP: 839, STR: 115, VIT: 418107, SPD: 1, LUK: 1, Attack: 86084, Defense: 504895, Current HP: 839, A Avg: 90388, D Avg: 504895, [Fire Chariot[138, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 036: HP: 839, STR: 117, VIT: 418107, SPD: 1, LUK: 1, Attack: 84227, Defense: 504895, Current HP: 839, A Avg: 88438, D Avg: 504895, [Serpent[144, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 035: HP: 818, STR: 122, VIT: 418107, SPD: 1, LUK: 1, Attack: 85766, Defense: 504895, Current HP: 818, A Avg: 90054, D Avg: 504895, [Gladius[162, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 034: HP: 797, STR: 120, VIT: 418110, SPD: 1, LUK: 1, Attack: 84087, Defense: 504898, Current HP: 797, A Avg: 88291, D Avg: 504898, [Phantom Sword[117, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 033: HP: 818, STR: 120, VIT: 418113, SPD: 1, LUK: 1, Attack: 85086, Defense: 504901, Current HP: 818, A Avg: 89340, D Avg: 504901, [Red Shark[134, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 032: HP: 881, STR: 120, VIT: 418113, SPD: 1, LUK: 1, Attack: 85163, Defense: 504901, Current HP: 881, A Avg: 89421, D Avg: 504901, [White Snake[160, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 031: HP: 808, STR: 108, VIT: 418122, SPD: 1, LUK: 1, Attack: 83951, Defense: 504910, Current HP: 808, A Avg: 88148, D Avg: 504910, [Salamander[110, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 030: HP: 797, STR: 108, VIT: 418122, SPD: 1, LUK: 1, Attack: 84192, Defense: 504910, Current HP: 797, A Avg: 88401, D Avg: 504910, [Phantom Scythe[116, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 029: HP: 808, STR: 108, VIT: 418122, SPD: 1, LUK: 1, Attack: 83980, Defense: 504910, Current HP: 808, A Avg: 88179, D Avg: 504910, [Undine[118, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 028: HP: 808, STR: 108, VIT: 418122, SPD: 1, LUK: 1, Attack: 84007, Defense: 504910, Current HP: 808, A Avg: 88207, D Avg: 504910, [Sylph[119, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 027: HP: 808, STR: 108, VIT: 418122, SPD: 1, LUK: 1, Attack: 84034, Defense: 504910, Current HP: 808, A Avg: 88235, D Avg: 504910, [Gnome[120, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 026: HP: 818, STR: 126, VIT: 418122, SPD: 1, LUK: 1, Attack: 85601, Defense: 504910, Current HP: 818, A Avg: 89881, D Avg: 504910, [Elemental[121, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 025: HP: 818, STR: 126, VIT: 418122, SPD: 1, LUK: 1, Attack: 85224, Defense: 504910, Current HP: 818, A Avg: 89485, D Avg: 504910, [Yggdrasil[126, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 024: HP: 818, STR: 126, VIT: 418122, SPD: 1, LUK: 1, Attack: 84808, Defense: 504910, Current HP: 818, A Avg: 89048, D Avg: 504910, [Thunder Whip[143, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 023: HP: 818, STR: 131, VIT: 418122, SPD: 1, LUK: 1, Attack: 84956, Defense: 504910, Current HP: 818, A Avg: 89203, D Avg: 504910, [Kraken[145, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 022: HP: 839, STR: 126, VIT: 418122, SPD: 1, LUK: 1, Attack: 86472, Defense: 504910, Current HP: 839, A Avg: 90795, D Avg: 504910, [Progress[147, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 021: HP: 902, STR: 126, VIT: 418122, SPD: 1, LUK: 1, Attack: 85458, Defense: 504910, Current HP: 902, A Avg: 89730, D Avg: 504910, [Tower[149, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 020: HP: 881, STR: 117, VIT: 418122, SPD: 1, LUK: 1, Attack: 84929, Defense: 504910, Current HP: 881, A Avg: 89175, D Avg: 504910, [Granada[150, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 019: HP: 797, STR: 108, VIT: 418122, SPD: 1, LUK: 1, Attack: 84426, Defense: 504910, Current HP: 797, A Avg: 88647, D Avg: 504910, [Ruby Knuckle[151, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 018: HP: 818, STR: 144, VIT: 418122, SPD: 1, LUK: 1, Attack: 84794, Defense: 504910, Current HP: 818, A Avg: 89033, D Avg: 504910, [Diamond Knuckle[152, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 017: HP: 818, STR: 126, VIT: 418127, SPD: 1, LUK: 1, Attack: 84158, Defense: 504915, Current HP: 818, A Avg: 88365, D Avg: 504915, [Alucard[146, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 016: HP: 797, STR: 129, VIT: 418127, SPD: 1, LUK: 1, Attack: 84967, Defense: 504915, Current HP: 797, A Avg: 89215, D Avg: 504915, [Classic[168, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 015: HP: 839, STR: 135, VIT: 418136, SPD: 1, LUK: 1, Attack: 88302, Defense: 504924, Current HP: 839, A Avg: 92717, D Avg: 504924, [Basic[169, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 014: HP: 944, STR: 117, VIT: 418151, SPD: 1, LUK: 1, Attack: 84825, Defense: 504939, Current HP: 944, A Avg: 89066, D Avg: 504939, [Thin Blade[158, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 013: HP: 944, STR: 162, VIT: 418180, SPD: 1, LUK: 1, Attack: 86014, Defense: 504968, Current HP: 944, A Avg: 90314, D Avg: 504968, [Santoku[159, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 012: HP: 923, STR: 324, VIT: 418180, SPD: 1, LUK: 1, Attack: 85658, Defense: 504968, Current HP: 923, A Avg: 89940, D Avg: 504968, [Impulse[166, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 011: HP: 1217, STR: 1306, VIT: 418209, SPD: 1, LUK: 1, Attack: 91215, Defense: 504997, Current HP: 1217, A Avg: 95775, D Avg: 504997, [Spectral Sword Shigure[172, 330, 330, 330], Golem Shield[245, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 010: HP: 629, STR: 352, VIT: 418209, SPD: 1, LUK: 1, Attack: 86841, Defense: 505010, Current HP: 629, A Avg: 91183, D Avg: 505010, [Cuttlefish[178, 330, 330, 330], Riot[236, 330, 330, 330], Endpoint[318, 330, 330, 330]]
