Rank 1000: HP: 1112, STR: 579, VIT: 1150, SPD: 45, LUK: 1, Attack: 85092, Defense: 90928, Current HP: 1112, A Avg: 89346, D Avg: 90928, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 165: HP: 1112, STR: 376, VIT: 1903, SPD: 45, LUK: 1, Attack: 85188, Defense: 91681, Current HP: 1112, A Avg: 89447, D Avg: 91681, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 164: HP: 1216, STR: 329, VIT: 1908, SPD: 40, LUK: 1, Attack: 84517, Defense: 91686, Current HP: 1216, A Avg: 88742, D Avg: 91686, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 163: HP: 1150, STR: 385, VIT: 1909, SPD: 45, LUK: 1, Attack: 84417, Defense: 91687, Current HP: 1150, A Avg: 88637, D Avg: 91687, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 162: HP: 1168, STR: 492, VIT: 1916, SPD: 40, LUK: 1, Attack: 84602, Defense: 91694, Current HP: 1168, A Avg: 88832, D Avg: 91694, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 161: HP: 818, STR: 296, VIT: 1918, SPD: 45, LUK: 1, Attack: 84684, Defense: 91696, Current HP: 818, A Avg: 88918, D Avg: 91696, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 160: HP: 3842, STR: 1976, VIT: 1918, SPD: 45, LUK: 1, Attack: 89858, Defense: 91696, Current HP: 3842, A Avg: 94350, D Avg: 91696, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 159: HP: 818, STR: 1103, VIT: 1918, SPD: 45, LUK: 1, Attack: 86747, Defense: 91696, Current HP: 818, A Avg: 91084, D Avg: 91696, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 158: HP: 1159, STR: 611, VIT: 1918, SPD: 40, LUK: 1, Attack: 84611, Defense: 91696, Current HP: 1159, A Avg: 88841, D Avg: 91696, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 157: HP: 1406, STR: 622, VIT: 1918, SPD: 40, LUK: 1, Attack: 84743, Defense: 91696, Current HP: 1406, A Avg: 88980, D Avg: 91696, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 156: HP: 1394, STR: 778, VIT: 1918, SPD: 40, LUK: 1, Attack: 86526, Defense: 91696, Current HP: 1394, A Avg: 90852, D Avg: 91696, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 155: HP: 1425, STR: 452, VIT: 1921, SPD: 40, LUK: 1, Attack: 84562, Defense: 91699, Current HP: 1425, A Avg: 88790, D Avg: 91699, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 154: HP: 726, STR: 464, VIT: 1923, SPD: 40, LUK: 1, Attack: 86992, Defense: 91701, Current HP: 726, A Avg: 109609, D Avg: 91701, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 153: HP: 704, STR: 1452, VIT: 1923, SPD: 40, LUK: 1, Attack: 87330, Defense: 91701, Current HP: 704, A Avg: 110035, D Avg: 91701, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 152: HP: 1542, STR: 732, VIT: 1926, SPD: 40, LUK: 1, Attack: 85698, Defense: 91704, Current HP: 1542, A Avg: 89982, D Avg: 91704, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 151: HP: 1615, STR: 444, VIT: 1934, SPD: 40, LUK: 1, Attack: 84762, Defense: 91712, Current HP: 1615, A Avg: 89000, D Avg: 91712, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 150: HP: 3784, STR: 3775, VIT: 1934, SPD: 40, LUK: 1, Attack: 89588, Defense: 91712, Current HP: 3784, A Avg: 112880, D Avg: 91712, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 149: HP: 2442, STR: 1264, VIT: 1936, SPD: 40, LUK: 2, Attack: 89092, Defense: 91714, Current HP: 2442, A Avg: 93546, D Avg: 91714, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 148: HP: 1995, STR: 2751, VIT: 1936, SPD: 40, LUK: 1, Attack: 90579, Defense: 91714, Current HP: 1995, A Avg: 95107, D Avg: 91714, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 147: HP: 1995, STR: 1340, VIT: 1936, SPD: 40, LUK: 2, Attack: 89168, Defense: 91714, Current HP: 1995, A Avg: 93626, D Avg: 91714, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 146: HP: 1049, STR: 376, VIT: 1943, SPD: 45, LUK: 1, Attack: 84317, Defense: 91721, Current HP: 1049, A Avg: 88532, D Avg: 91721, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 145: HP: 3045, STR: 1216, VIT: 1944, SPD: 40, LUK: 1, Attack: 89044, Defense: 91722, Current HP: 3045, A Avg: 93496, D Avg: 91722, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 144: HP: 2033, STR: 1216, VIT: 1944, SPD: 72, LUK: 1, Attack: 89044, Defense: 91722, Current HP: 2033, A Avg: 93496, D Avg: 110066, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 143: HP: 3391, STR: 1264, VIT: 1944, SPD: 40, LUK: 1, Attack: 89092, Defense: 91722, Current HP: 3391, A Avg: 93546, D Avg: 91722, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 142: HP: 2014, STR: 1672, VIT: 1952, SPD: 64, LUK: 1, Attack: 89500, Defense: 91730, Current HP: 2014, A Avg: 93975, D Avg: 91730, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 141: HP: 2014, STR: 1232, VIT: 1952, SPD: 40, LUK: 2, Attack: 89060, Defense: 91730, Current HP: 2014, A Avg: 93513, D Avg: 91730, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 140: HP: 1995, STR: 2027, VIT: 1952, SPD: 40, LUK: 1, Attack: 89855, Defense: 91730, Current HP: 1995, A Avg: 94347, D Avg: 91730, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 139: HP: 750, STR: 1130, VIT: 1960, SPD: 40, LUK: 1, Attack: 87008, Defense: 91738, Current HP: 750, A Avg: 91358, D Avg: 91738, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 138: HP: 741, STR: 830, VIT: 1960, SPD: 40, LUK: 1, Attack: 86708, Defense: 91738, Current HP: 741, A Avg: 91043, D Avg: 91738, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 137: HP: 712, STR: 1206, VIT: 1960, SPD: 40, LUK: 1, Attack: 86746, Defense: 91738, Current HP: 712, A Avg: 91083, D Avg: 91738, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 136: HP: 703, STR: 1214, VIT: 1960, SPD: 40, LUK: 1, Attack: 86754, Defense: 91738, Current HP: 703, A Avg: 91091, D Avg: 91738, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 135: HP: 3190, STR: 1224, VIT: 1960, SPD: 40, LUK: 1, Attack: 89052, Defense: 91738, Current HP: 3190, A Avg: 93504, D Avg: 91738, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 134: HP: 1406, STR: 941, VIT: 1960, SPD: 40, LUK: 1, Attack: 85675, Defense: 91738, Current HP: 1406, A Avg: 89958, D Avg: 91738, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 133: HP: 2052, STR: 1444, VIT: 1968, SPD: 64, LUK: 1, Attack: 89272, Defense: 91746, Current HP: 2052, A Avg: 93735, D Avg: 91746, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 132: HP: 2090, STR: 2027, VIT: 1968, SPD: 40, LUK: 1, Attack: 89855, Defense: 91746, Current HP: 2090, A Avg: 96594, D Avg: 91746, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 131: HP: 1049, STR: 342, VIT: 1971, SPD: 45, LUK: 1, Attack: 85817, Defense: 91749, Current HP: 1049, A Avg: 90107, D Avg: 91749, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 130: HP: 1301, STR: 446, VIT: 1971, SPD: 45, LUK: 1, Attack: 85096, Defense: 91749, Current HP: 1301, A Avg: 89350, D Avg: 91749, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 129: HP: 969, STR: 712, VIT: 1974, SPD: 47, LUK: 1, Attack: 85100, Defense: 91752, Current HP: 969, A Avg: 89355, D Avg: 91752, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 128: HP: 3705, STR: 2272, VIT: 1974, SPD: 47, LUK: 1, Attack: 90154, Defense: 91752, Current HP: 3705, A Avg: 94661, D Avg: 91752, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 127: HP: 969, STR: 1461, VIT: 1974, SPD: 47, LUK: 1, Attack: 87105, Defense: 91752, Current HP: 969, A Avg: 91460, D Avg: 91752, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 126: HP: 776, STR: 604, VIT: 1976, SPD: 45, LUK: 1, Attack: 85442, Defense: 91754, Current HP: 776, A Avg: 89714, D Avg: 91754, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 125: HP: 1398, STR: 489, VIT: 1981, SPD: 40, LUK: 1, Attack: 84599, Defense: 91759, Current HP: 1398, A Avg: 88828, D Avg: 91759, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 124: HP: 1406, STR: 677, VIT: 1981, SPD: 40, LUK: 1, Attack: 85190, Defense: 91759, Current HP: 1406, A Avg: 89449, D Avg: 91759, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 123: HP: 1425, STR: 489, VIT: 1983, SPD: 40, LUK: 1, Attack: 86458, Defense: 91761, Current HP: 1425, A Avg: 90780, D Avg: 91761, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 122: HP: 741, STR: 830, VIT: 1986, SPD: 40, LUK: 1, Attack: 86708, Defense: 91764, Current HP: 741, A Avg: 91043, D Avg: 91764, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 121: HP: 1078, STR: 822, VIT: 1986, SPD: 40, LUK: 1, Attack: 86700, Defense: 91764, Current HP: 1078, A Avg: 91035, D Avg: 91764, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 120: HP: 703, STR: 1214, VIT: 1986, SPD: 40, LUK: 1, Attack: 86754, Defense: 91764, Current HP: 703, A Avg: 91091, D Avg: 91764, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 119: HP: 1034, STR: 1206, VIT: 1986, SPD: 40, LUK: 1, Attack: 86746, Defense: 91764, Current HP: 1034, A Avg: 91083, D Avg: 91764, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 118: HP: 1634, STR: 792, VIT: 1996, SPD: 40, LUK: 1, Attack: 85890, Defense: 91774, Current HP: 1634, A Avg: 90184, D Avg: 91774, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 117: HP: 1406, STR: 542, VIT: 1996, SPD: 40, LUK: 1, Attack: 85367, Defense: 91774, Current HP: 1406, A Avg: 89635, D Avg: 91774, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 116: HP: 1463, STR: 491, VIT: 1996, SPD: 40, LUK: 1, Attack: 85303, Defense: 91774, Current HP: 1463, A Avg: 89568, D Avg: 91774, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 115: HP: 1497, STR: 811, VIT: 2001, SPD: 40, LUK: 1, Attack: 84843, Defense: 91779, Current HP: 1497, A Avg: 89085, D Avg: 91779, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 114: HP: 3363, STR: 3816, VIT: 2001, SPD: 40, LUK: 1, Attack: 89629, Defense: 91779, Current HP: 3363, A Avg: 94110, D Avg: 91779, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 113: HP: 1049, STR: 705, VIT: 2010, SPD: 45, LUK: 1, Attack: 85543, Defense: 91788, Current HP: 1049, A Avg: 89820, D Avg: 91788, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 112: HP: 1658, STR: 583, VIT: 2010, SPD: 45, LUK: 1, Attack: 85506, Defense: 91788, Current HP: 1658, A Avg: 89781, D Avg: 91788, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 111: HP: 1339, STR: 254, VIT: 2012, SPD: 40, LUK: 1, Attack: 84962, Defense: 91790, Current HP: 1339, A Avg: 89210, D Avg: 91790, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 110: HP: 1330, STR: 262, VIT: 2012, SPD: 40, LUK: 1, Attack: 84970, Defense: 91790, Current HP: 1330, A Avg: 89218, D Avg: 91790, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 109: HP: 1406, STR: 491, VIT: 2033, SPD: 40, LUK: 1, Attack: 84432, Defense: 91811, Current HP: 1406, A Avg: 88653, D Avg: 91811, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108: HP: 1088, STR: 412, VIT: 2035, SPD: 40, LUK: 1, Attack: 86056, Defense: 91813, Current HP: 1088, A Avg: 90358, D Avg: 91813, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107: HP: 1079, STR: 420, VIT: 2035, SPD: 40, LUK: 1, Attack: 86064, Defense: 91813, Current HP: 1079, A Avg: 90367, D Avg: 91813, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 106: HP: 1330, STR: 360, VIT: 2038, SPD: 40, LUK: 1, Attack: 85068, Defense: 91816, Current HP: 1330, A Avg: 89321, D Avg: 91816, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 105: HP: 1760, STR: 254, VIT: 2038, SPD: 40, LUK: 1, Attack: 84962, Defense: 91816, Current HP: 1760, A Avg: 89210, D Avg: 91816, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 104: HP: 1339, STR: 486, VIT: 2038, SPD: 40, LUK: 1, Attack: 86338, Defense: 91816, Current HP: 1339, A Avg: 90654, D Avg: 91816, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 103: HP: 1330, STR: 494, VIT: 2038, SPD: 40, LUK: 1, Attack: 86346, Defense: 91816, Current HP: 1330, A Avg: 90663, D Avg: 91816, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 102: HP: 1133, STR: 428, VIT: 2038, SPD: 45, LUK: 1, Attack: 85760, Defense: 91816, Current HP: 1133, A Avg: 90048, D Avg: 91816, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 101: HP: 2090, STR: 2027, VIT: 2044, SPD: 40, LUK: 1, Attack: 89855, Defense: 91822, Current HP: 2090, A Avg: 94347, D Avg: 91822, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 100: HP: 968, STR: 876, VIT: 2048, SPD: 40, LUK: 1, Attack: 86754, Defense: 91826, Current HP: 968, A Avg: 109310, D Avg: 91826, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 099: HP: 924, STR: 1260, VIT: 2048, SPD: 40, LUK: 1, Attack: 86800, Defense: 91826, Current HP: 924, A Avg: 109368, D Avg: 91826, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 098: HP: 1406, STR: 460, VIT: 2059, SPD: 40, LUK: 1, Attack: 85935, Defense: 91837, Current HP: 1406, A Avg: 90231, D Avg: 91837, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 097: HP: 1634, STR: 553, VIT: 2059, SPD: 40, LUK: 1, Attack: 85203, Defense: 91837, Current HP: 1634, A Avg: 89463, D Avg: 91837, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 096: HP: 1079, STR: 420, VIT: 2061, SPD: 40, LUK: 1, Attack: 86064, Defense: 91839, Current HP: 1079, A Avg: 90367, D Avg: 91839, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 095: HP: 1469, STR: 412, VIT: 2061, SPD: 40, LUK: 1, Attack: 86056, Defense: 91839, Current HP: 1469, A Avg: 90358, D Avg: 91839, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 094: HP: 1330, STR: 679, VIT: 2064, SPD: 40, LUK: 1, Attack: 86531, Defense: 91842, Current HP: 1330, A Avg: 90857, D Avg: 91842, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 093: HP: 1760, STR: 486, VIT: 2064, SPD: 40, LUK: 1, Attack: 86338, Defense: 91842, Current HP: 1760, A Avg: 90654, D Avg: 91842, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 092: HP: 1159, STR: 694, VIT: 2064, SPD: 40, LUK: 1, Attack: 85532, Defense: 91842, Current HP: 1159, A Avg: 89808, D Avg: 91842, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 091: HP: 522, STR: 790, VIT: 2085, SPD: 40, LUK: 1, Attack: 85578, Defense: 91863, Current HP: 522, A Avg: 89856, D Avg: 91863, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 090: HP: 513, STR: 798, VIT: 2085, SPD: 40, LUK: 1, Attack: 85586, Defense: 91863, Current HP: 513, A Avg: 89865, D Avg: 91863, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 089: HP: 1406, STR: 784, VIT: 2095, SPD: 40, LUK: 1, Attack: 85622, Defense: 91873, Current HP: 1406, A Avg: 89903, D Avg: 91873, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 088: HP: 1957, STR: 675, VIT: 2095, SPD: 40, LUK: 1, Attack: 85598, Defense: 91873, Current HP: 1957, A Avg: 89877, D Avg: 91873, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 1213, STR: 466, VIT: 2097, SPD: 45, LUK: 1, Attack: 85509, Defense: 91875, Current HP: 1213, A Avg: 89784, D Avg: 91875, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 086: HP: 1650, STR: 308, VIT: 2100, SPD: 40, LUK: 1, Attack: 85016, Defense: 91878, Current HP: 1650, A Avg: 107120, D Avg: 91878, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 085: HP: 1322, STR: 601, VIT: 2105, SPD: 45, LUK: 1, Attack: 86947, Defense: 91883, Current HP: 1322, A Avg: 91294, D Avg: 91883, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 084: HP: 513, STR: 1097, VIT: 2111, SPD: 40, LUK: 1, Attack: 85885, Defense: 91889, Current HP: 513, A Avg: 90179, D Avg: 91889, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 083: HP: 814, STR: 790, VIT: 2111, SPD: 40, LUK: 1, Attack: 85578, Defense: 91889, Current HP: 814, A Avg: 89856, D Avg: 91889, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 082: HP: 1482, STR: 537, VIT: 2121, SPD: 40, LUK: 1, Attack: 85869, Defense: 91899, Current HP: 1482, A Avg: 90162, D Avg: 91899, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 081: HP: 1359, STR: 467, VIT: 2124, SPD: 40, LUK: 1, Attack: 86111, Defense: 91902, Current HP: 1359, A Avg: 108499, D Avg: 91902, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 080: HP: 1650, STR: 540, VIT: 2126, SPD: 40, LUK: 1, Attack: 86392, Defense: 91904, Current HP: 1650, A Avg: 108853, D Avg: 91904, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 079: HP: 2100, STR: 2214, VIT: 2142, SPD: 42, LUK: 1, Attack: 90042, Defense: 91920, Current HP: 2100, A Avg: 112552, D Avg: 91920, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 078: HP: 797, STR: 550, VIT: 2144, SPD: 45, LUK: 1, Attack: 87078, Defense: 91922, Current HP: 797, A Avg: 91431, D Avg: 91922, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 077: HP: 776, STR: 1663, VIT: 2144, SPD: 45, LUK: 1, Attack: 87541, Defense: 91922, Current HP: 776, A Avg: 91918, D Avg: 91922, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 076: HP: 1092, STR: 1424, VIT: 2147, SPD: 40, LUK: 1, Attack: 85924, Defense: 91925, Current HP: 1092, A Avg: 90220, D Avg: 91925, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 075: HP: 1083, STR: 1432, VIT: 2147, SPD: 40, LUK: 1, Attack: 85932, Defense: 91925, Current HP: 1083, A Avg: 90228, D Avg: 91925, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 074: HP: 704, STR: 844, VIT: 2173, SPD: 40, LUK: 1, Attack: 85632, Defense: 91951, Current HP: 704, A Avg: 107896, D Avg: 91951, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 073: HP: 1083, STR: 1432, VIT: 2173, SPD: 40, LUK: 1, Attack: 85932, Defense: 91951, Current HP: 1083, A Avg: 90228, D Avg: 91951, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 072: HP: 1474, STR: 1424, VIT: 2173, SPD: 40, LUK: 1, Attack: 85924, Defense: 91951, Current HP: 1474, A Avg: 90220, D Avg: 91951, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 071: HP: 1554, STR: 571, VIT: 2176, SPD: 40, LUK: 1, Attack: 85614, Defense: 91954, Current HP: 1554, A Avg: 89894, D Avg: 91954, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 070: HP: 1653, STR: 1123, VIT: 2183, SPD: 40, LUK: 1, Attack: 87469, Defense: 91961, Current HP: 1653, A Avg: 91842, D Avg: 91961, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 069: HP: 1178, STR: 646, VIT: 2220, SPD: 40, LUK: 1, Attack: 87174, Defense: 91998, Current HP: 1178, A Avg: 91532, D Avg: 91998, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 068: HP: 1159, STR: 2248, VIT: 2220, SPD: 40, LUK: 1, Attack: 88126, Defense: 91998, Current HP: 1159, A Avg: 92532, D Avg: 91998, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
