Rank 1000: HP: 268, STR: 403678, VIT: 22, SPD: 1, LUK: 1, Attack: 489218, Defense: 85640, Current HP: 268, A Avg: 993112, D Avg: 85640, [Zodiac(184)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 170: HP: 300, STR: 346031, VIT: 192, SPD: 1, LUK: 1, Attack: 429855, Defense: 86304, Current HP: 300, A Avg: 1143414, D Avg: 86304, [Stun Knuckle(106)[230, 230, 230], Goblin Hand(250)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 169: HP: 142, STR: 345869, VIT: 110, SPD: 1, LUK: 1, Attack: 429868, Defense: 84038, Current HP: 142, A Avg: 1143448, D Avg: 84038, [Greatsword(127)[230, 230, 230], Tower Shield(213)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 168: HP: 480, STR: 345869, VIT: 416, SPD: 1, LUK: 1, Attack: 429875, Defense: 87451, Current HP: 480, A Avg: 1143467, D Avg: 87451, [Great Iron Mass(122)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 167: HP: 547, STR: 345869, VIT: 275, SPD: 1, LUK: 1, Attack: 429875, Defense: 87063, Current HP: 547, A Avg: 1143467, D Avg: 87063, [Crescent(141)[230, 230, 230], Golem Shield(245)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 166: HP: 304, STR: 345729, VIT: 153, SPD: 1, LUK: 1, Attack: 429917, Defense: 86954, Current HP: 304, A Avg: 1143579, D Avg: 86954, [Cagliostro(133)[230, 230, 230], Riot(236)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 165: HP: 209, STR: 345743, VIT: 51, SPD: 1, LUK: 1, Attack: 429931, Defense: 83979, Current HP: 209, A Avg: 1143616, D Avg: 83979, [Sword of the Spirit Tree(125)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 164: HP: 190, STR: 345866, VIT: 117, SPD: 1, LUK: 1, Attack: 429976, Defense: 84045, Current HP: 190, A Avg: 1143736, D Avg: 84045, [Dragon Killer(139)[230, 230, 230], Tower Shield(213)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 163: HP: 285, STR: 344645, VIT: 104, SPD: 1, LUK: 1, Attack: 429979, Defense: 84110, Current HP: 285, A Avg: 1143744, D Avg: 84110, [Impulse(166)[230, 230, 230], Wings of Beast(210)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 162: HP: 266, STR: 344645, VIT: 96, SPD: 1, LUK: 1, Attack: 429979, Defense: 85766, Current HP: 266, A Avg: 1143744, D Avg: 85766, [Impulse(166)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 161: HP: 351, STR: 345873, VIT: 116, SPD: 1, LUK: 1, Attack: 429983, Defense: 85994, Current HP: 351, A Avg: 1143754, D Avg: 85994, [Windmill(137)[230, 230, 230], Sticky thread shield(247)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 160: HP: 266, STR: 344473, VIT: 24, SPD: 1, LUK: 1, Attack: 430013, Defense: 84030, Current HP: 266, A Avg: 1143834, D Avg: 84030, [Zodiac(184)[230, 230, 230], Wings of Beast(210)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 159: HP: 247, STR: 344473, VIT: 16, SPD: 1, LUK: 1, Attack: 430013, Defense: 85686, Current HP: 247, A Avg: 1143834, D Avg: 85686, [Zodiac(184)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 158: HP: 304, STR: 344688, VIT: 104, SPD: 1, LUK: 1, Attack: 430022, Defense: 84604, Current HP: 304, A Avg: 1143858, D Avg: 84604, [Impulse(166)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 157: HP: 323, STR: 344709, VIT: 112, SPD: 1, LUK: 1, Attack: 430043, Defense: 84118, Current HP: 323, A Avg: 1143914, D Avg: 84118, [Impulse(166)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 156: HP: 285, STR: 344516, VIT: 24, SPD: 1, LUK: 1, Attack: 430056, Defense: 84524, Current HP: 285, A Avg: 1143948, D Avg: 84524, [Zodiac(184)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 155: HP: 209, STR: 345873, VIT: 204, SPD: 1, LUK: 1, Attack: 430061, Defense: 87005, Current HP: 209, A Avg: 1143962, D Avg: 87005, [Cagliostro(133)[230, 230, 230], Riot(236)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 154: HP: 114, STR: 345887, VIT: 102, SPD: 1, LUK: 1, Attack: 430075, Defense: 84030, Current HP: 114, A Avg: 1143999, D Avg: 84030, [Sword of the Spirit Tree(125)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 153: HP: 304, STR: 344537, VIT: 32, SPD: 1, LUK: 1, Attack: 430077, Defense: 84038, Current HP: 304, A Avg: 1144004, D Avg: 84038, [Zodiac(184)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 152: HP: 285, STR: 344774, VIT: 104, SPD: 1, LUK: 1, Attack: 430108, Defense: 83967, Current HP: 285, A Avg: 1144087, D Avg: 83967, [Impulse(166)[230, 230, 230], Small Sword(218)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 151: HP: 323, STR: 344774, VIT: 104, SPD: 1, LUK: 1, Attack: 430108, Defense: 83993, Current HP: 323, A Avg: 1144087, D Avg: 83993, [Impulse(166)[230, 230, 230], Small Lion(219)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 150: HP: 266, STR: 344602, VIT: 24, SPD: 1, LUK: 1, Attack: 430142, Defense: 83887, Current HP: 266, A Avg: 1144177, D Avg: 83887, [Zodiac(184)[230, 230, 230], Small Sword(218)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 149: HP: 304, STR: 344602, VIT: 24, SPD: 1, LUK: 1, Attack: 430142, Defense: 83913, Current HP: 304, A Avg: 1144177, D Avg: 83913, [Zodiac(184)[230, 230, 230], Small Lion(219)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 148: HP: 281, STR: 345736, VIT: 160, SPD: 1, LUK: 1, Attack: 430158, Defense: 87000, Current HP: 281, A Avg: 1144220, D Avg: 87000, [Dreaming Sword(128)[230, 230, 230], Aurora Shield(240)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 147: HP: 60, STR: 345851, VIT: 352, SPD: 1, LUK: 1, Attack: 430169, Defense: 87140, Current HP: 60, A Avg: 1144249, D Avg: 87140, [Ruby Knuckle(151)[230, 230, 230], Energy Shield(227)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 146: HP: 114, STR: 344550, VIT: 32, SPD: 1, LUK: 1, Attack: 430194, Defense: 84532, Current HP: 114, A Avg: 1144316, D Avg: 84532, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 145: HP: 266, STR: 344860, VIT: 96, SPD: 1, LUK: 1, Attack: 430194, Defense: 84284, Current HP: 266, A Avg: 1144316, D Avg: 84284, [Impulse(166)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 144: HP: 152, STR: 345419, VIT: 48, SPD: 1, LUK: 1, Attack: 430207, Defense: 87876, Current HP: 152, A Avg: 1144350, D Avg: 87876, [Pulse Knife(165)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 143: HP: 247, STR: 344688, VIT: 16, SPD: 1, LUK: 1, Attack: 430228, Defense: 84204, Current HP: 247, A Avg: 1144406, D Avg: 84204, [Zodiac(184)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 142: HP: 304, STR: 344903, VIT: 115, SPD: 1, LUK: 1, Attack: 430237, Defense: 85343, Current HP: 304, A Avg: 1144430, D Avg: 85343, [Impulse(166)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 141: HP: 646, STR: 345729, VIT: 227, SPD: 1, LUK: 1, Attack: 430242, Defense: 87015, Current HP: 646, A Avg: 1144443, D Avg: 87015, [Volcano(142)[230, 230, 230], Golem Shield(245)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 140: HP: 285, STR: 344731, VIT: 35, SPD: 1, LUK: 1, Attack: 430271, Defense: 85263, Current HP: 285, A Avg: 1144520, D Avg: 85263, [Zodiac(184)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 139: HP: 260, STR: 345707, VIT: 56, SPD: 1, LUK: 1, Attack: 430285, Defense: 84075, Current HP: 260, A Avg: 1144558, D Avg: 84075, [Magical(187)[230, 230, 230], Prism Shield(212)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 138: HP: 186, STR: 345880, VIT: 208, SPD: 1, LUK: 1, Attack: 430302, Defense: 87048, Current HP: 186, A Avg: 1144603, D Avg: 87048, [Dreaming Sword(128)[230, 230, 230], Aurora Shield(240)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 137: HP: 500, STR: 345869, VIT: 424, SPD: 1, LUK: 1, Attack: 430382, Defense: 87459, Current HP: 500, A Avg: 1144816, D Avg: 87459, [Maximum Iron Mass(123)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 136: HP: 551, STR: 345873, VIT: 278, SPD: 1, LUK: 1, Attack: 430386, Defense: 87066, Current HP: 551, A Avg: 1144826, D Avg: 87066, [Volcano(142)[230, 230, 230], Golem Shield(245)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 135: HP: 342, STR: 345743, VIT: 51, SPD: 1, LUK: 1, Attack: 430399, Defense: 85019, Current HP: 342, A Avg: 1144861, D Avg: 85019, [Penetra(161)[230, 230, 230], Huge Shield(234)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 134: HP: 836, STR: 345075, VIT: 416, SPD: 1, LUK: 1, Attack: 430409, Defense: 87984, Current HP: 836, A Avg: 1144887, D Avg: 87984, [Impulse(166)[230, 230, 230], Storm Wall(242)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 133: HP: 160, STR: 345851, VIT: 104, SPD: 1, LUK: 1, Attack: 430429, Defense: 84123, Current HP: 160, A Avg: 1144941, D Avg: 84123, [Magical(187)[230, 230, 230], Prism Shield(212)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 132: HP: 1235, STR: 345725, VIT: 85, SPD: 1, LUK: 1, Attack: 430433, Defense: 86002, Current HP: 1235, A Avg: 1144951, D Avg: 86002, [Thin Blade(158)[230, 230, 230], Frying Pan(231)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 131: HP: 817, STR: 344903, VIT: 336, SPD: 1, LUK: 1, Attack: 430443, Defense: 87904, Current HP: 817, A Avg: 1144978, D Avg: 87904, [Zodiac(184)[230, 230, 230], Storm Wall(242)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 130: HP: 247, STR: 345887, VIT: 102, SPD: 1, LUK: 1, Attack: 430543, Defense: 85070, Current HP: 247, A Avg: 1145244, D Avg: 85070, [Penetra(161)[230, 230, 230], Huge Shield(234)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 129: HP: 646, STR: 345815, VIT: 255, SPD: 1, LUK: 1, Attack: 430549, Defense: 87043, Current HP: 646, A Avg: 1145260, D Avg: 87043, [Irruption(154)[230, 230, 230], Golem Shield(245)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 128: HP: 323, STR: 345747, VIT: 170, SPD: 1, LUK: 1, Attack: 430559, Defense: 86971, Current HP: 323, A Avg: 1145286, D Avg: 86971, [Granada(150)[230, 230, 230], Riot(236)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 127: HP: 80, STR: 345923, VIT: 352, SPD: 1, LUK: 1, Attack: 430573, Defense: 87140, Current HP: 80, A Avg: 1145324, D Avg: 87140, [Diamond Knuckle(152)[230, 230, 230], Energy Shield(227)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 126: HP: 1140, STR: 345869, VIT: 136, SPD: 1, LUK: 1, Attack: 430577, Defense: 86053, Current HP: 1140, A Avg: 1145334, D Avg: 86053, [Thin Blade(158)[230, 230, 230], Frying Pan(231)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 125: HP: 1121, STR: 345779, VIT: 51, SPD: 1, LUK: 1, Attack: 430617, Defense: 85968, Current HP: 1121, A Avg: 1145441, D Avg: 85968, [Willow Blade(157)[230, 230, 230], Frying Pan(231)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 124: HP: 361, STR: 345729, VIT: 153, SPD: 1, LUK: 1, Attack: 430652, Defense: 86954, Current HP: 361, A Avg: 1145534, D Avg: 86954, [Pangaea(164)[230, 230, 230], Riot(236)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 123: HP: 380, STR: 345707, VIT: 96, SPD: 1, LUK: 1, Attack: 430675, Defense: 87014, Current HP: 380, A Avg: 1145595, D Avg: 87014, [Cluster Bomb(170)[230, 230, 230], White Hole(230)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 122: HP: 551, STR: 345959, VIT: 306, SPD: 1, LUK: 1, Attack: 430693, Defense: 87094, Current HP: 551, A Avg: 1145643, D Avg: 87094, [Irruption(154)[230, 230, 230], Golem Shield(245)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 121: HP: 228, STR: 345891, VIT: 221, SPD: 1, LUK: 1, Attack: 430703, Defense: 87022, Current HP: 228, A Avg: 1145669, D Avg: 87022, [Granada(150)[230, 230, 230], Riot(236)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 120: HP: 1026, STR: 345923, VIT: 102, SPD: 1, LUK: 1, Attack: 430761, Defense: 86019, Current HP: 1026, A Avg: 1145824, D Avg: 86019, [Willow Blade(157)[230, 230, 230], Frying Pan(231)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 119: HP: 266, STR: 345873, VIT: 204, SPD: 1, LUK: 1, Attack: 430796, Defense: 87005, Current HP: 266, A Avg: 1145917, D Avg: 87005, [Pangaea(164)[230, 230, 230], Riot(236)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 118: HP: 285, STR: 345851, VIT: 144, SPD: 1, LUK: 1, Attack: 430819, Defense: 87062, Current HP: 285, A Avg: 1145978, D Avg: 87062, [Cluster Bomb(170)[230, 230, 230], White Hole(230)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 117: HP: 266, STR: 345505, VIT: 96, SPD: 1, LUK: 1, Attack: 430839, Defense: 87924, Current HP: 266, A Avg: 1146031, D Avg: 87924, [Impulse(166)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 116: HP: 209, STR: 345743, VIT: 68, SPD: 1, LUK: 1, Attack: 430841, Defense: 83996, Current HP: 209, A Avg: 1146037, D Avg: 83996, [Yggdrasil(126)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 115: HP: 247, STR: 345333, VIT: 16, SPD: 1, LUK: 1, Attack: 430873, Defense: 87844, Current HP: 247, A Avg: 1146122, D Avg: 87844, [Zodiac(184)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 114: HP: 437, STR: 346067, VIT: 357, SPD: 1, LUK: 1, Attack: 430908, Defense: 85351, Current HP: 437, A Avg: 1146215, D Avg: 85351, [Grand Slam(163)[230, 230, 230], Metalization(228)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 113: HP: 114, STR: 345887, VIT: 119, SPD: 1, LUK: 1, Attack: 430985, Defense: 84047, Current HP: 114, A Avg: 1146420, D Avg: 84047, [Yggdrasil(126)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 112: HP: 342, STR: 347147, VIT: 54, SPD: 1, LUK: 1, Attack: 431147, Defense: 86842, Current HP: 342, A Avg: 1146851, D Avg: 86842, [Kirisame(129)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 111: HP: 228, STR: 345887, VIT: 127, SPD: 1, LUK: 1, Attack: 431219, Defense: 84055, Current HP: 228, A Avg: 1147042, D Avg: 84055, [Tower(149)[230, 230, 230], Tower Shield(213)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 110: HP: 361, STR: 347165, VIT: 54, SPD: 1, LUK: 1, Attack: 431286, Defense: 86842, Current HP: 361, A Avg: 1147220, D Avg: 86842, [Black Kirisame(130)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 109: HP: 247, STR: 347291, VIT: 102, SPD: 1, LUK: 1, Attack: 431291, Defense: 86890, Current HP: 247, A Avg: 1147234, D Avg: 86890, [Kirisame(129)[230, 230, 230], C Magnum(239)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 108: HP: 266, STR: 347309, VIT: 102, SPD: 1, LUK: 1, Attack: 431430, Defense: 86890, Current HP: 266, A Avg: 1147603, D Avg: 86890, [Black Kirisame(130)[230, 230, 230], C Magnum(239)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 107: HP: 176, STR: 345736, VIT: 60, SPD: 1, LUK: 1, Attack: 431484, Defense: 85678, Current HP: 176, A Avg: 1147747, D Avg: 85678, [Scythe of the Grim Reaper(148)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 106: HP: 380, STR: 346607, VIT: 136, SPD: 1, LUK: 1, Attack: 431536, Defense: 86352, Current HP: 380, A Avg: 1147885, D Avg: 86352, [Jack Knife(185)[230, 230, 230], King Shield(248)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 105: HP: 400, STR: 345707, VIT: 80, SPD: 1, LUK: 1, Attack: 431585, Defense: 84814, Current HP: 400, A Avg: 1148016, D Avg: 84814, [Blue Sword(180)[230, 230, 230], Slafield(232)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 104: HP: 76, STR: 345880, VIT: 108, SPD: 1, LUK: 1, Attack: 431628, Defense: 85726, Current HP: 76, A Avg: 1148130, D Avg: 85726, [Scythe of the Grim Reaper(148)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 103: HP: 1235, STR: 345815, VIT: 102, SPD: 1, LUK: 1, Attack: 431667, Defense: 86019, Current HP: 1235, A Avg: 1148234, D Avg: 86019, [Santoku(159)[230, 230, 230], Frying Pan(231)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 102: HP: 285, STR: 346751, VIT: 187, SPD: 1, LUK: 1, Attack: 431680, Defense: 86403, Current HP: 285, A Avg: 1148268, D Avg: 86403, [Jack Knife(185)[230, 230, 230], King Shield(248)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 101: HP: 475, STR: 345722, VIT: 72, SPD: 1, LUK: 1, Attack: 431691, Defense: 85950, Current HP: 475, A Avg: 1148298, D Avg: 85950, [Fire Chariot(138)[230, 230, 230], Sticky thread shield(247)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 100: HP: 817, STR: 347201, VIT: 265, SPD: 1, LUK: 1, Attack: 431701, Defense: 85129, Current HP: 817, A Avg: 1148324, D Avg: 85129, [Divine Dragon Sword(181)[230, 230, 230], Dragon's Head(217)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 099: HP: 300, STR: 345851, VIT: 128, SPD: 1, LUK: 1, Attack: 431729, Defense: 84862, Current HP: 300, A Avg: 1148399, D Avg: 84862, [Blue Sword(180)[230, 230, 230], Slafield(232)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 098: HP: 1140, STR: 345959, VIT: 153, SPD: 1, LUK: 1, Attack: 431811, Defense: 86070, Current HP: 1140, A Avg: 1148617, D Avg: 86070, [Santoku(159)[230, 230, 230], Frying Pan(231)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 097: HP: 380, STR: 345866, VIT: 120, SPD: 1, LUK: 1, Attack: 431835, Defense: 85998, Current HP: 380, A Avg: 1148681, D Avg: 85998, [Fire Chariot(138)[230, 230, 230], Sticky thread shield(247)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 096: HP: 722, STR: 347345, VIT: 316, SPD: 1, LUK: 1, Attack: 431845, Defense: 85180, Current HP: 722, A Avg: 1148707, D Avg: 85180, [Divine Dragon Sword(181)[230, 230, 230], Dragon's Head(217)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 095: HP: 361, STR: 347173, VIT: 59, SPD: 1, LUK: 1, Attack: 432139, Defense: 86847, Current HP: 361, A Avg: 1149489, D Avg: 86847, [Red Shark(134)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 094: HP: 266, STR: 347317, VIT: 107, SPD: 1, LUK: 1, Attack: 432283, Defense: 86895, Current HP: 266, A Avg: 1149872, D Avg: 86895, [Red Shark(134)[230, 230, 230], C Magnum(239)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 093: HP: 80, STR: 345959, VIT: 336, SPD: 1, LUK: 1, Attack: 432487, Defense: 87124, Current HP: 80, A Avg: 1150415, D Avg: 87124, [Moon Knuckle(153)[230, 230, 230], Energy Shield(227)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 092: HP: 399, STR: 346229, VIT: 192, SPD: 1, LUK: 1, Attack: 432718, Defense: 84614, Current HP: 399, A Avg: 1151029, D Avg: 84614, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 091: HP: 304, STR: 346373, VIT: 240, SPD: 1, LUK: 1, Attack: 432862, Defense: 84662, Current HP: 304, A Avg: 1151412, D Avg: 84662, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 090: HP: 760, STR: 346247, VIT: 240, SPD: 1, LUK: 1, Attack: 434075, Defense: 87665, Current HP: 760, A Avg: 1154639, D Avg: 87665, [Stargazer(183)[230, 230, 230], Cloud Shield(241)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 089: HP: 660, STR: 346391, VIT: 288, SPD: 1, LUK: 1, Attack: 434219, Defense: 87713, Current HP: 660, A Avg: 1155022, D Avg: 87713, [Stargazer(183)[230, 230, 230], Cloud Shield(241)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 088: HP: 532, STR: 349307, VIT: 208, SPD: 1, LUK: 1, Attack: 435120, Defense: 89986, Current HP: 532, A Avg: 1157419, D Avg: 89986, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 087: HP: 437, STR: 349451, VIT: 256, SPD: 1, LUK: 1, Attack: 435264, Defense: 90034, Current HP: 437, A Avg: 1157802, D Avg: 90034, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 086: HP: 60, STR: 336461, VIT: 16, SPD: 1, LUK: 1, Attack: 435727, Defense: 87064, Current HP: 60, A Avg: 1159033, D Avg: 87064, [Sword of Evil(189)[230, 230, 230], Ghost shield(251)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 085: HP: 760, STR: 345707, VIT: 96, SPD: 1, LUK: 1, Attack: 437893, Defense: 87014, Current HP: 760, A Avg: 1164795, D Avg: 87014, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 084: HP: 665, STR: 345851, VIT: 144, SPD: 1, LUK: 1, Attack: 438037, Defense: 87062, Current HP: 665, A Avg: 1165178, D Avg: 87062, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 083: HP: 437, STR: 348196, VIT: 80, SPD: 1, LUK: 1, Attack: 438105, Defense: 87908, Current HP: 437, A Avg: 1165359, D Avg: 87908, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 082: HP: 722, STR: 355699, VIT: 368, SPD: 1, LUK: 1, Attack: 439575, Defense: 87936, Current HP: 722, A Avg: 1169269, D Avg: 87936, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 081: HP: 627, STR: 355847, VIT: 416, SPD: 1, LUK: 1, Attack: 439723, Defense: 87984, Current HP: 627, A Avg: 1169663, D Avg: 87984, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 080: HP: 722, STR: 355718, VIT: 368, SPD: 1, LUK: 1, Attack: 439867, Defense: 87936, Current HP: 722, A Avg: 1170046, D Avg: 87936, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 079: HP: 627, STR: 355866, VIT: 416, SPD: 1, LUK: 1, Attack: 440015, Defense: 87984, Current HP: 627, A Avg: 1170439, D Avg: 87984, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 078: HP: 209, STR: 355377, VIT: 64, SPD: 1, LUK: 1, Attack: 441021, Defense: 84564, Current HP: 209, A Avg: 1173115, D Avg: 84564, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
