Rank 1000: HP: 750, STR: 289092, VIT: 672, SPD: 32, LUK: 1, Attack: 374645, Defense: 84561, Current HP: 750, A Avg: 996555, D Avg: 84561, [Hammer of Justice(186)[230, 230, 230], Small Lion(219)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 102: HP: 1206, STR: 347844, VIT: 723, SPD: 32, LUK: 1, Attack: 433178, Defense: 85951, Current HP: 1206, A Avg: 1152253, D Avg: 85951, [Impulse(166)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 101: HP: 1358, STR: 348706, VIT: 685, SPD: 32, LUK: 1, Attack: 433206, Defense: 85549, Current HP: 1358, A Avg: 1152327, D Avg: 85549, [Divine Dragon Sword(181)[230, 230, 230], Dragon's Head(217)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 100: HP: 540, STR: 348656, VIT: 195, SPD: 32, LUK: 1, Attack: 433234, Defense: 84214, Current HP: 540, A Avg: 1152402, D Avg: 84214, [Magical(187)[230, 230, 230], Prism Shield(212)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 099: HP: 1263, STR: 348850, VIT: 736, SPD: 32, LUK: 1, Attack: 433350, Defense: 85600, Current HP: 1263, A Avg: 1152710, D Avg: 85600, [Divine Dragon Sword(181)[230, 230, 230], Dragon's Head(217)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 098: HP: 1371, STR: 348677, VIT: 180, SPD: 34, LUK: 1, Attack: 433643, Defense: 86968, Current HP: 1371, A Avg: 1153490, D Avg: 86968, [Red Shark(134)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 097: HP: 940, STR: 347187, VIT: 769, SPD: 34, LUK: 1, Attack: 433676, Defense: 85191, Current HP: 940, A Avg: 1153578, D Avg: 85191, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 096: HP: 1276, STR: 348821, VIT: 228, SPD: 34, LUK: 1, Attack: 433787, Defense: 87016, Current HP: 1276, A Avg: 1153873, D Avg: 87016, [Red Shark(134)[230, 230, 230], C Magnum(239)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 095: HP: 845, STR: 347331, VIT: 817, SPD: 34, LUK: 1, Attack: 433820, Defense: 85239, Current HP: 845, A Avg: 1153961, D Avg: 85239, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 094: HP: 608, STR: 348364, VIT: 350, SPD: 32, LUK: 1, Attack: 433904, Defense: 84538, Current HP: 608, A Avg: 1154184, D Avg: 84538, [Zodiac(184)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 093: HP: 1084, STR: 348170, VIT: 536, SPD: 32, LUK: 1, Attack: 434048, Defense: 85270, Current HP: 1084, A Avg: 1154567, D Avg: 85270, [Blue Sword(180)[230, 230, 230], Slafield(232)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 092: HP: 984, STR: 348314, VIT: 584, SPD: 32, LUK: 1, Attack: 434192, Defense: 85318, Current HP: 984, A Avg: 1154950, D Avg: 85318, [Blue Sword(180)[230, 230, 230], Slafield(232)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 091: HP: 513, STR: 349585, VIT: 504, SPD: 32, LUK: 1, Attack: 434373, Defense: 88332, Current HP: 513, A Avg: 1155432, D Avg: 88332, [Pulse Knife(165)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 090: HP: 826, STR: 348897, VIT: 491, SPD: 32, LUK: 1, Attack: 434437, Defense: 85719, Current HP: 826, A Avg: 1155602, D Avg: 85719, [Zodiac(184)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 089: HP: 988, STR: 349671, VIT: 582, SPD: 32, LUK: 1, Attack: 435005, Defense: 88410, Current HP: 988, A Avg: 1157113, D Avg: 88410, [Impulse(166)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 088: HP: 2470, STR: 347957, VIT: 1273, SPD: 32, LUK: 1, Attack: 435785, Defense: 88698, Current HP: 2470, A Avg: 1159188, D Avg: 88698, [Stargazer(183)[230, 230, 230], Cloud Shield(241)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 087: HP: 2370, STR: 348101, VIT: 1321, SPD: 32, LUK: 1, Attack: 435929, Defense: 88746, Current HP: 2370, A Avg: 1159571, D Avg: 88746, [Stargazer(183)[230, 230, 230], Cloud Shield(241)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 086: HP: 608, STR: 350725, VIT: 350, SPD: 32, LUK: 1, Attack: 436265, Defense: 88178, Current HP: 608, A Avg: 1160464, D Avg: 88178, [Zodiac(184)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 085: HP: 2698, STR: 350470, VIT: 968, SPD: 32, LUK: 1, Attack: 436283, Defense: 90746, Current HP: 2698, A Avg: 1160512, D Avg: 90746, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 084: HP: 2603, STR: 350614, VIT: 1016, SPD: 32, LUK: 1, Attack: 436427, Defense: 90794, Current HP: 2603, A Avg: 1160895, D Avg: 90794, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 083: HP: 1301, STR: 346186, VIT: 339, SPD: 32, LUK: 1, Attack: 438372, Defense: 87257, Current HP: 1301, A Avg: 1166069, D Avg: 87257, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 082: HP: 1206, STR: 346330, VIT: 387, SPD: 32, LUK: 1, Attack: 438516, Defense: 87305, Current HP: 1206, A Avg: 1166452, D Avg: 87305, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 081: HP: 1083, STR: 355910, VIT: 884, SPD: 32, LUK: 1, Attack: 439786, Defense: 88452, Current HP: 1083, A Avg: 1169830, D Avg: 88452, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 080: HP: 988, STR: 356058, VIT: 932, SPD: 32, LUK: 1, Attack: 439934, Defense: 88500, Current HP: 988, A Avg: 1170224, D Avg: 88500, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 079: HP: 1083, STR: 355999, VIT: 884, SPD: 32, LUK: 1, Attack: 440148, Defense: 88452, Current HP: 1083, A Avg: 1170793, D Avg: 88452, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 078: HP: 988, STR: 356147, VIT: 932, SPD: 32, LUK: 1, Attack: 440296, Defense: 88500, Current HP: 988, A Avg: 1171187, D Avg: 88500, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 077: HP: 1075, STR: 356150, VIT: 489, SPD: 32, LUK: 1, Attack: 441794, Defense: 84989, Current HP: 1075, A Avg: 1175172, D Avg: 84989, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 076: HP: 980, STR: 356298, VIT: 537, SPD: 32, LUK: 1, Attack: 441942, Defense: 85037, Current HP: 980, A Avg: 1175565, D Avg: 85037, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 075: HP: 798, STR: 352526, VIT: 110, SPD: 32, LUK: 1, Attack: 442435, Defense: 87938, Current HP: 798, A Avg: 1176877, D Avg: 87938, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 074: HP: 646, STR: 356935, VIT: 1950, SPD: 32, LUK: 1, Attack: 442813, Defense: 87620, Current HP: 646, A Avg: 1177882, D Avg: 87620, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 073: HP: 636, STR: 357878, VIT: 267, SPD: 32, LUK: 1, Attack: 444929, Defense: 85495, Current HP: 636, A Avg: 1183511, D Avg: 85495, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 072: HP: 893, STR: 362241, VIT: 142, SPD: 32, LUK: 1, Attack: 452150, Defense: 87970, Current HP: 893, A Avg: 1202718, D Avg: 87970, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 071: HP: 798, STR: 362389, VIT: 190, SPD: 32, LUK: 1, Attack: 452298, Defense: 88018, Current HP: 798, A Avg: 1203112, D Avg: 88018, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 070: HP: 839, STR: 374591, VIT: 115, SPD: 32, LUK: 1, Attack: 458317, Defense: 84043, Current HP: 839, A Avg: 1219123, D Avg: 84043, [Wooden Stick(101)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 069: HP: 839, STR: 374591, VIT: 115, SPD: 32, LUK: 1, Attack: 458356, Defense: 84043, Current HP: 839, A Avg: 1219226, D Avg: 84043, [Club(102)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 068: HP: 540, STR: 374591, VIT: 78, SPD: 32, LUK: 1, Attack: 458359, Defense: 83811, Current HP: 540, A Avg: 1219234, D Avg: 83811, [Decorative Swords(109)[230, 230, 230], High Pot Lid(202)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 067: HP: 1001, STR: 374758, VIT: 1093, SPD: 32, LUK: 1, Attack: 458574, Defense: 87881, Current HP: 1001, A Avg: 1219806, D Avg: 87881, [Hand Axe(140)[230, 230, 230], Golem Shield(245)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 066: HP: 960, STR: 374758, VIT: 520, SPD: 32, LUK: 1, Attack: 458647, Defense: 87555, Current HP: 960, A Avg: 1220001, D Avg: 87555, [Iron Lumps(108)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 065: HP: 849, STR: 374665, VIT: 115, SPD: 32, LUK: 1, Attack: 458658, Defense: 84043, Current HP: 849, A Avg: 1220030, D Avg: 84043, [Sword of Wood(124)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 064: HP: 598, STR: 374758, VIT: 124, SPD: 32, LUK: 1, Attack: 458757, Defense: 84052, Current HP: 598, A Avg: 1220293, D Avg: 84052, [Greatsword(127)[230, 230, 230], Tower Shield(213)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 063: HP: 960, STR: 374832, VIT: 520, SPD: 32, LUK: 1, Attack: 458838, Defense: 87555, Current HP: 960, A Avg: 1220509, D Avg: 87555, [Great Iron Mass(122)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 062: HP: 540, STR: 374797, VIT: 78, SPD: 32, LUK: 1, Attack: 458920, Defense: 83801, Current HP: 540, A Avg: 1220727, D Avg: 83801, [Pinpoint(112)[230, 230, 230], Pot Lid(201)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 061: HP: 540, STR: 374797, VIT: 78, SPD: 32, LUK: 1, Attack: 458920, Defense: 83811, Current HP: 540, A Avg: 1220727, D Avg: 83811, [Pinpoint(112)[230, 230, 230], High Pot Lid(202)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 060: HP: 513, STR: 374797, VIT: 91, SPD: 32, LUK: 1, Attack: 458920, Defense: 83960, Current HP: 513, A Avg: 1220727, D Avg: 83960, [Pinpoint(112)[230, 230, 230], Wooden Shield(203)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 059: HP: 513, STR: 374797, VIT: 96, SPD: 32, LUK: 1, Attack: 458920, Defense: 83900, Current HP: 513, A Avg: 1220727, D Avg: 83900, [Pinpoint(112)[230, 230, 230], Iron Shield(204)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 058: HP: 513, STR: 374797, VIT: 115, SPD: 32, LUK: 1, Attack: 458920, Defense: 83978, Current HP: 513, A Avg: 1220727, D Avg: 83978, [Pinpoint(112)[230, 230, 230], Titanium Shield(205)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 057: HP: 513, STR: 374797, VIT: 132, SPD: 32, LUK: 1, Attack: 458920, Defense: 84021, Current HP: 513, A Avg: 1220727, D Avg: 84021, [Pinpoint(112)[230, 230, 230], Large iron Shield(206)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 056: HP: 540, STR: 374797, VIT: 147, SPD: 32, LUK: 1, Attack: 458920, Defense: 84023, Current HP: 540, A Avg: 1220727, D Avg: 84023, [Pinpoint(112)[230, 230, 230], Magic Shield(207)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 055: HP: 712, STR: 374797, VIT: 180, SPD: 32, LUK: 1, Attack: 458920, Defense: 84017, Current HP: 712, A Avg: 1220727, D Avg: 84017, [Pinpoint(112)[230, 230, 230], Emerald Shield(209)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 054: HP: 600, STR: 374797, VIT: 116, SPD: 32, LUK: 1, Attack: 458920, Defense: 83888, Current HP: 600, A Avg: 1220727, D Avg: 83888, [Pinpoint(112)[230, 230, 230], Clear Shield(211)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 053: HP: 640, STR: 374797, VIT: 147, SPD: 32, LUK: 1, Attack: 458920, Defense: 84166, Current HP: 640, A Avg: 1220727, D Avg: 84166, [Pinpoint(112)[230, 230, 230], Prism Shield(212)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 052: HP: 589, STR: 374797, VIT: 124, SPD: 32, LUK: 1, Attack: 458920, Defense: 84052, Current HP: 589, A Avg: 1220727, D Avg: 84052, [Pinpoint(112)[230, 230, 230], Tower Shield(213)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 051: HP: 906, STR: 374797, VIT: 246, SPD: 32, LUK: 1, Attack: 458920, Defense: 84808, Current HP: 906, A Avg: 1220727, D Avg: 84808, [Pinpoint(112)[230, 230, 230], Slime Shield(221)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 050: HP: 839, STR: 374797, VIT: 115, SPD: 32, LUK: 1, Attack: 458920, Defense: 84043, Current HP: 839, A Avg: 1220727, D Avg: 84043, [Pinpoint(112)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 049: HP: 540, STR: 374797, VIT: 531, SPD: 32, LUK: 1, Attack: 458920, Defense: 87319, Current HP: 540, A Avg: 1220727, D Avg: 87319, [Pinpoint(112)[230, 230, 230], Energy Shield(227)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 048: HP: 2004, STR: 374797, VIT: 83, SPD: 32, LUK: 1, Attack: 458920, Defense: 86000, Current HP: 2004, A Avg: 1220727, D Avg: 86000, [Pinpoint(112)[230, 230, 230], Frying Pan(231)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 047: HP: 1084, STR: 374797, VIT: 292, SPD: 32, LUK: 1, Attack: 458920, Defense: 85026, Current HP: 1084, A Avg: 1220727, D Avg: 85026, [Pinpoint(112)[230, 230, 230], Slafield(232)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 046: HP: 870, STR: 374797, VIT: 246, SPD: 32, LUK: 1, Attack: 458920, Defense: 85721, Current HP: 870, A Avg: 1220727, D Avg: 85721, [Pinpoint(112)[230, 230, 230], Mist Shield(233)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 045: HP: 703, STR: 374797, VIT: 406, SPD: 32, LUK: 1, Attack: 458920, Defense: 85374, Current HP: 703, A Avg: 1220727, D Avg: 85374, [Pinpoint(112)[230, 230, 230], Huge Shield(234)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 044: HP: 627, STR: 374797, VIT: 494, SPD: 32, LUK: 1, Attack: 458920, Defense: 87334, Current HP: 627, A Avg: 1220727, D Avg: 87334, [Pinpoint(112)[230, 230, 230], Aurora Shield(240)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 043: HP: 1110, STR: 374797, VIT: 352, SPD: 32, LUK: 1, Attack: 458920, Defense: 87777, Current HP: 1110, A Avg: 1220727, D Avg: 87777, [Pinpoint(112)[230, 230, 230], Cloud Shield(241)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 042: HP: 513, STR: 374797, VIT: 78, SPD: 32, LUK: 1, Attack: 458920, Defense: 86867, Current HP: 513, A Avg: 1220727, D Avg: 86867, [Pinpoint(112)[230, 230, 230], Graffiti(243)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 041: HP: 513, STR: 374797, VIT: 686, SPD: 32, LUK: 1, Attack: 458920, Defense: 90464, Current HP: 513, A Avg: 1220727, D Avg: 90464, [Pinpoint(112)[230, 230, 230], Blank Shield(244)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 040: HP: 988, STR: 374797, VIT: 1060, SPD: 32, LUK: 1, Attack: 458920, Defense: 87848, Current HP: 988, A Avg: 1220727, D Avg: 87848, [Pinpoint(112)[230, 230, 230], Golem Shield(245)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 039: HP: 798, STR: 374797, VIT: 337, SPD: 34, LUK: 1, Attack: 458920, Defense: 86215, Current HP: 798, A Avg: 1220727, D Avg: 86215, [Pinpoint(112)[230, 230, 230], Sticky thread shield(247)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 038: HP: 1174, STR: 374797, VIT: 362, SPD: 32, LUK: 1, Attack: 458920, Defense: 86578, Current HP: 1174, A Avg: 1220727, D Avg: 86578, [Pinpoint(112)[230, 230, 230], King Shield(248)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 037: HP: 940, STR: 374797, VIT: 520, SPD: 32, LUK: 1, Attack: 458920, Defense: 87555, Current HP: 940, A Avg: 1220727, D Avg: 87555, [Pinpoint(112)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 036: HP: 540, STR: 374797, VIT: 443, SPD: 32, LUK: 1, Attack: 458920, Defense: 87491, Current HP: 540, A Avg: 1220727, D Avg: 87491, [Pinpoint(112)[230, 230, 230], Ghost shield(251)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 035: HP: 697, STR: 374836, VIT: 188, SPD: 32, LUK: 1, Attack: 458959, Defense: 84129, Current HP: 697, A Avg: 1220830, D Avg: 84129, [Pinpoint(112)[230, 230, 230], Dragon's Scales(215)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 034: HP: 513, STR: 374891, VIT: 147, SPD: 34, LUK: 1, Attack: 459014, Defense: 84172, Current HP: 513, A Avg: 1220977, D Avg: 84172, [Pinpoint(112)[230, 230, 230], Conductive Barrier(208)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 033: HP: 788, STR: 374910, VIT: 190, SPD: 32, LUK: 1, Attack: 459033, Defense: 84430, Current HP: 788, A Avg: 1221027, D Avg: 84430, [Pinpoint(112)[230, 230, 230], Dragon's Wings(216)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 032: HP: 1160, STR: 375230, VIT: 356, SPD: 32, LUK: 1, Attack: 459054, Defense: 86468, Current HP: 1160, A Avg: 1221083, D Avg: 86468, [Stun Knuckle(106)[230, 230, 230], Goblin Hand(250)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 031: HP: 776, STR: 374961, VIT: 267, SPD: 32, LUK: 1, Attack: 459084, Defense: 85885, Current HP: 776, A Avg: 1221163, D Avg: 85885, [Pinpoint(112)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 030: HP: 790, STR: 374977, VIT: 260, SPD: 32, LUK: 1, Attack: 459087, Defense: 84188, Current HP: 790, A Avg: 1221171, D Avg: 84188, [Dragon Killer(139)[230, 230, 230], Tower Shield(213)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 029: HP: 657, STR: 374965, VIT: 411, SPD: 32, LUK: 1, Attack: 459088, Defense: 85249, Current HP: 657, A Avg: 1221174, D Avg: 85249, [Pinpoint(112)[230, 230, 230], Bulletproof Shield(235)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 028: HP: 788, STR: 375004, VIT: 222, SPD: 32, LUK: 1, Attack: 459127, Defense: 85086, Current HP: 788, A Avg: 1221277, D Avg: 85086, [Pinpoint(112)[230, 230, 230], Dragon's Head(217)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 027: HP: 712, STR: 375004, VIT: 246, SPD: 34, LUK: 1, Attack: 459127, Defense: 84668, Current HP: 712, A Avg: 1221277, D Avg: 84668, [Pinpoint(112)[230, 230, 230], Superconducting Barrier(220)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 026: HP: 788, STR: 375043, VIT: 443, SPD: 32, LUK: 1, Attack: 459166, Defense: 87244, Current HP: 788, A Avg: 1221381, D Avg: 87244, [Pinpoint(112)[230, 230, 230], Riot(236)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 025: HP: 920, STR: 374887, VIT: 638, SPD: 32, LUK: 1, Attack: 459205, Defense: 87426, Current HP: 920, A Avg: 1221485, D Avg: 87426, [Ruby Knuckle(151)[230, 230, 230], Energy Shield(227)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 024: HP: 551, STR: 375242, VIT: 308, SPD: 32, LUK: 1, Attack: 459365, Defense: 84899, Current HP: 551, A Avg: 1221910, D Avg: 84899, [Pinpoint(112)[230, 230, 230], Black Hole(229)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 023: HP: 731, STR: 375242, VIT: 339, SPD: 32, LUK: 1, Attack: 459365, Defense: 87257, Current HP: 731, A Avg: 1221910, D Avg: 87257, [Pinpoint(112)[230, 230, 230], White Hole(230)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 022: HP: 1170, STR: 374907, VIT: 588, SPD: 32, LUK: 1, Attack: 459420, Defense: 87623, Current HP: 1170, A Avg: 1222057, D Avg: 87623, [Maximum Iron Mass(123)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 021: HP: 1160, STR: 375363, VIT: 356, SPD: 32, LUK: 1, Attack: 459486, Defense: 86468, Current HP: 1160, A Avg: 1222232, D Avg: 86468, [Pinpoint(112)[230, 230, 230], Goblin Hand(250)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 020: HP: 893, STR: 375402, VIT: 499, SPD: 32, LUK: 1, Attack: 459525, Defense: 85493, Current HP: 893, A Avg: 1222336, D Avg: 85493, [Pinpoint(112)[230, 230, 230], Metalization(228)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 019: HP: 940, STR: 375113, VIT: 699, SPD: 32, LUK: 1, Attack: 459763, Defense: 87487, Current HP: 940, A Avg: 1222969, D Avg: 87487, [Diamond Knuckle(152)[230, 230, 230], Energy Shield(227)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 018: HP: 893, STR: 375195, VIT: 499, SPD: 32, LUK: 1, Attack: 460036, Defense: 85493, Current HP: 893, A Avg: 1223695, D Avg: 85493, [Grand Slam(163)[230, 230, 230], Metalization(228)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 017: HP: 513, STR: 376096, VIT: 78, SPD: 34, LUK: 1, Attack: 460219, Defense: 84214, Current HP: 513, A Avg: 1224182, D Avg: 84214, [Pinpoint(112)[230, 230, 230], Magnum(237)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 016: HP: 864, STR: 375074, VIT: 334, SPD: 32, LUK: 1, Attack: 460406, Defense: 84262, Current HP: 864, A Avg: 1224679, D Avg: 84262, [Tower(149)[230, 230, 230], Tower Shield(213)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 015: HP: 513, STR: 376560, VIT: 78, SPD: 34, LUK: 1, Attack: 460683, Defense: 84422, Current HP: 513, A Avg: 1225416, D Avg: 84422, [Pinpoint(112)[230, 230, 230], V Magnum(238)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 014: HP: 1064, STR: 377469, VIT: 78, SPD: 34, LUK: 1, Attack: 461592, Defense: 86866, Current HP: 1064, A Avg: 1227834, D Avg: 86866, [Pinpoint(112)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 013: HP: 560, STR: 375300, VIT: 774, SPD: 32, LUK: 1, Attack: 461828, Defense: 87562, Current HP: 560, A Avg: 1228462, D Avg: 87562, [Moon Knuckle(153)[230, 230, 230], Energy Shield(227)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 012: HP: 532, STR: 384408, VIT: 147, SPD: 32, LUK: 1, Attack: 468531, Defense: 84153, Current HP: 532, A Avg: 1246292, D Avg: 84153, [Pinpoint(112)[230, 230, 230], Wings of Beast(210)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 011: HP: 513, STR: 384408, VIT: 1598, SPD: 32, LUK: 1, Attack: 468531, Defense: 87268, Current HP: 513, A Avg: 1246292, D Avg: 87268, [Pinpoint(112)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
