Rank 1000: HP: 460, STR: 240, VIT: 272, SPD: 1, LUK: 1, Attack: 86729, Defense: 84148, Current HP: 460, A Avg: 109278, D Avg: 84148, [Cuttlefish(178)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 836, STR: 352, VIT: 51, SPD: 1, LUK: 1, Attack: 92538, Defense: 84187, Current HP: 836, A Avg: 116597, D Avg: 84187, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 109: HP: 836, STR: 374, VIT: 51, SPD: 1, LUK: 1, Attack: 92560, Defense: 87879, Current HP: 836, A Avg: 116625, D Avg: 87879, [Big Bang(171)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 108: HP: 437, STR: 3463, VIT: 160, SPD: 1, LUK: 1, Attack: 93372, Defense: 87988, Current HP: 437, A Avg: 116715, D Avg: 87988, [Spectral Sword Shigure(172)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 836, STR: 512, VIT: 51, SPD: 1, LUK: 1, Attack: 92698, Defense: 84395, Current HP: 836, A Avg: 116799, D Avg: 84395, [Big Bang(171)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 106: HP: 860, STR: 1269, VIT: 102, SPD: 1, LUK: 1, Attack: 93455, Defense: 86890, Current HP: 860, A Avg: 116818, D Avg: 86890, [Big Bang(171)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 105: HP: 1056, STR: 672, VIT: 51, SPD: 1, LUK: 1, Attack: 92858, Defense: 86839, Current HP: 1056, A Avg: 117001, D Avg: 86839, [Big Bang(171)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 104: HP: 63, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 99455, Defense: 83825, Current HP: 63, A Avg: 124318, D Avg: 83825, [Sword of Evil(189)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 103: HP: 63, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 99455, Defense: 83835, Current HP: 63, A Avg: 124318, D Avg: 83835, [Sword of Evil(189)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 102: HP: 60, STR: 189, VIT: 117, SPD: 1, LUK: 1, Attack: 99455, Defense: 83986, Current HP: 60, A Avg: 124318, D Avg: 83986, [Sword of Evil(189)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 101: HP: 60, STR: 189, VIT: 122, SPD: 1, LUK: 1, Attack: 99455, Defense: 83926, Current HP: 60, A Avg: 124318, D Avg: 83926, [Sword of Evil(189)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 100: HP: 60, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 99455, Defense: 83971, Current HP: 60, A Avg: 124318, D Avg: 83971, [Sword of Evil(189)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 099: HP: 60, STR: 189, VIT: 126, SPD: 1, LUK: 1, Attack: 99455, Defense: 84015, Current HP: 60, A Avg: 124318, D Avg: 84015, [Sword of Evil(189)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 098: HP: 63, STR: 189, VIT: 110, SPD: 1, LUK: 1, Attack: 99455, Defense: 83986, Current HP: 63, A Avg: 124318, D Avg: 83986, [Sword of Evil(189)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 097: HP: 80, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 99455, Defense: 83945, Current HP: 80, A Avg: 124318, D Avg: 83945, [Sword of Evil(189)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 096: HP: 126, STR: 189, VIT: 110, SPD: 1, LUK: 1, Attack: 99455, Defense: 83882, Current HP: 126, A Avg: 124318, D Avg: 83882, [Sword of Evil(189)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 095: HP: 168, STR: 189, VIT: 110, SPD: 1, LUK: 1, Attack: 99455, Defense: 84129, Current HP: 168, A Avg: 124318, D Avg: 84129, [Sword of Evil(189)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 094: HP: 140, STR: 189, VIT: 117, SPD: 1, LUK: 1, Attack: 99455, Defense: 84045, Current HP: 140, A Avg: 124318, D Avg: 84045, [Sword of Evil(189)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 093: HP: 168, STR: 189, VIT: 119, SPD: 1, LUK: 1, Attack: 99455, Defense: 84681, Current HP: 168, A Avg: 124318, D Avg: 84681, [Sword of Evil(189)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 092: HP: 100, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 99455, Defense: 84036, Current HP: 100, A Avg: 124318, D Avg: 84036, [Sword of Evil(189)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 091: HP: 63, STR: 189, VIT: 357, SPD: 1, LUK: 1, Attack: 99455, Defense: 87145, Current HP: 63, A Avg: 124318, D Avg: 87145, [Sword of Evil(189)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 090: HP: 100, STR: 189, VIT: 153, SPD: 1, LUK: 1, Attack: 99455, Defense: 84744, Current HP: 100, A Avg: 124318, D Avg: 84744, [Sword of Evil(189)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 089: HP: 100, STR: 189, VIT: 153, SPD: 1, LUK: 1, Attack: 99455, Defense: 87071, Current HP: 100, A Avg: 124318, D Avg: 87071, [Sword of Evil(189)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 1060, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 99455, Defense: 86025, Current HP: 1060, A Avg: 124318, D Avg: 86025, [Sword of Evil(189)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 087: HP: 315, STR: 189, VIT: 136, SPD: 1, LUK: 1, Attack: 99455, Defense: 84870, Current HP: 315, A Avg: 124318, D Avg: 84870, [Sword of Evil(189)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 210, STR: 189, VIT: 119, SPD: 1, LUK: 1, Attack: 99455, Defense: 85594, Current HP: 210, A Avg: 124318, D Avg: 85594, [Sword of Evil(189)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 260, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 99455, Defense: 85076, Current HP: 260, A Avg: 124318, D Avg: 85076, [Sword of Evil(189)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 180, STR: 189, VIT: 221, SPD: 1, LUK: 1, Attack: 99455, Defense: 87061, Current HP: 180, A Avg: 124318, D Avg: 87061, [Sword of Evil(189)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 63, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 99455, Defense: 87527, Current HP: 63, A Avg: 124318, D Avg: 87527, [Sword of Evil(189)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 082: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 99455, Defense: 86891, Current HP: 60, A Avg: 124318, D Avg: 86891, [Sword of Evil(189)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 081: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 99455, Defense: 89880, Current HP: 60, A Avg: 124318, D Avg: 89880, [Sword of Evil(189)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 560, STR: 189, VIT: 288, SPD: 1, LUK: 1, Attack: 99455, Defense: 87076, Current HP: 560, A Avg: 124318, D Avg: 87076, [Sword of Evil(189)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 360, STR: 189, VIT: 119, SPD: 1, LUK: 1, Attack: 99455, Defense: 85997, Current HP: 360, A Avg: 124318, D Avg: 85997, [Sword of Evil(189)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 300, STR: 189, VIT: 198, SPD: 1, LUK: 1, Attack: 99455, Defense: 86414, Current HP: 300, A Avg: 124318, D Avg: 86414, [Sword of Evil(189)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 483, STR: 189, VIT: 442, SPD: 1, LUK: 1, Attack: 99455, Defense: 87477, Current HP: 483, A Avg: 124318, D Avg: 87477, [Sword of Evil(189)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 80, STR: 196, VIT: 110, SPD: 1, LUK: 1, Attack: 99462, Defense: 84116, Current HP: 80, A Avg: 124327, D Avg: 84116, [Sword of Evil(189)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 60, STR: 196, VIT: 102, SPD: 1, LUK: 1, Attack: 99462, Defense: 85772, Current HP: 60, A Avg: 124327, D Avg: 85772, [Sword of Evil(189)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 71, STR: 199, VIT: 108, SPD: 1, LUK: 1, Attack: 99465, Defense: 85726, Current HP: 71, A Avg: 124331, D Avg: 85726, [Sword of Evil(189)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 60, STR: 202, VIT: 110, SPD: 1, LUK: 1, Attack: 99468, Defense: 84135, Current HP: 60, A Avg: 124335, D Avg: 84135, [Sword of Evil(189)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 60, STR: 202, VIT: 216, SPD: 1, LUK: 1, Attack: 99468, Defense: 85054, Current HP: 60, A Avg: 124335, D Avg: 85054, [Sword of Evil(189)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 160, STR: 205, VIT: 216, SPD: 1, LUK: 1, Attack: 99471, Defense: 87017, Current HP: 160, A Avg: 124338, D Avg: 87017, [Sword of Evil(189)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 140, STR: 216, VIT: 117, SPD: 1, LUK: 1, Attack: 99482, Defense: 84058, Current HP: 140, A Avg: 124352, D Avg: 84058, [Sword of Evil(189)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 160, STR: 216, VIT: 118, SPD: 1, LUK: 1, Attack: 99482, Defense: 84358, Current HP: 160, A Avg: 124352, D Avg: 84358, [Sword of Evil(189)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 100, STR: 224, VIT: 110, SPD: 1, LUK: 1, Attack: 99490, Defense: 84610, Current HP: 100, A Avg: 124362, D Avg: 84610, [Sword of Evil(189)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 160, STR: 229, VIT: 118, SPD: 1, LUK: 1, Attack: 99495, Defense: 84982, Current HP: 160, A Avg: 124368, D Avg: 84982, [Sword of Evil(189)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 80, STR: 229, VIT: 119, SPD: 1, LUK: 1, Attack: 99495, Defense: 84541, Current HP: 80, A Avg: 124368, D Avg: 84541, [Sword of Evil(189)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 065: HP: 120, STR: 238, VIT: 119, SPD: 1, LUK: 1, Attack: 99504, Defense: 84125, Current HP: 120, A Avg: 124380, D Avg: 84125, [Sword of Evil(189)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 064: HP: 60, STR: 251, VIT: 96, SPD: 1, LUK: 1, Attack: 99517, Defense: 87144, Current HP: 60, A Avg: 124396, D Avg: 87144, [Sword of Evil(189)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 063: HP: 80, STR: 280, VIT: 110, SPD: 1, LUK: 1, Attack: 99546, Defense: 83973, Current HP: 80, A Avg: 124432, D Avg: 83973, [Sword of Evil(189)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 062: HP: 120, STR: 280, VIT: 110, SPD: 1, LUK: 1, Attack: 99546, Defense: 83999, Current HP: 120, A Avg: 124432, D Avg: 83999, [Sword of Evil(189)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 061: HP: 315, STR: 324, VIT: 204, SPD: 1, LUK: 1, Attack: 99590, Defense: 86316, Current HP: 315, A Avg: 124487, D Avg: 86316, [Sword of Evil(189)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 060: HP: 60, STR: 336, VIT: 102, SPD: 1, LUK: 1, Attack: 99602, Defense: 84290, Current HP: 60, A Avg: 124502, D Avg: 84290, [Sword of Evil(189)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 059: HP: 460, STR: 351, VIT: 378, SPD: 1, LUK: 1, Attack: 99617, Defense: 85372, Current HP: 460, A Avg: 124521, D Avg: 85372, [Sword of Evil(189)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 058: HP: 100, STR: 364, VIT: 122, SPD: 1, LUK: 1, Attack: 99630, Defense: 85350, Current HP: 100, A Avg: 124537, D Avg: 85350, [Sword of Evil(189)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 057: HP: 660, STR: 476, VIT: 442, SPD: 1, LUK: 1, Attack: 99742, Defense: 88010, Current HP: 660, A Avg: 124677, D Avg: 88010, [Sword of Evil(189)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 056: HP: 60, STR: 729, VIT: 102, SPD: 1, LUK: 1, Attack: 99995, Defense: 84238, Current HP: 60, A Avg: 124993, D Avg: 84238, [Sword of Evil(189)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 055: HP: 60, STR: 756, VIT: 102, SPD: 1, LUK: 1, Attack: 100022, Defense: 87930, Current HP: 60, A Avg: 125027, D Avg: 87930, [Sword of Evil(189)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 054: HP: 184, STR: 32, VIT: 51, SPD: 1, LUK: 1, Attack: 99298, Defense: 83774, Current HP: 184, A Avg: 125115, D Avg: 83774, [Sword of Evil(189)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 053: HP: 184, STR: 32, VIT: 51, SPD: 1, LUK: 1, Attack: 99298, Defense: 83784, Current HP: 184, A Avg: 125115, D Avg: 83784, [Sword of Evil(189)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 052: HP: 176, STR: 32, VIT: 67, SPD: 1, LUK: 1, Attack: 99298, Defense: 83936, Current HP: 176, A Avg: 125115, D Avg: 83936, [Sword of Evil(189)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 051: HP: 176, STR: 32, VIT: 75, SPD: 1, LUK: 1, Attack: 99298, Defense: 83879, Current HP: 176, A Avg: 125115, D Avg: 83879, [Sword of Evil(189)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 050: HP: 176, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 99298, Defense: 83917, Current HP: 176, A Avg: 125115, D Avg: 83917, [Sword of Evil(189)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 049: HP: 176, STR: 32, VIT: 81, SPD: 1, LUK: 1, Attack: 99298, Defense: 83970, Current HP: 176, A Avg: 125115, D Avg: 83970, [Sword of Evil(189)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 048: HP: 184, STR: 32, VIT: 64, SPD: 1, LUK: 1, Attack: 99298, Defense: 83940, Current HP: 184, A Avg: 125115, D Avg: 83940, [Sword of Evil(189)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 047: HP: 198, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 99298, Defense: 83891, Current HP: 198, A Avg: 125115, D Avg: 83891, [Sword of Evil(189)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 046: HP: 253, STR: 32, VIT: 64, SPD: 1, LUK: 1, Attack: 99298, Defense: 83836, Current HP: 253, A Avg: 125115, D Avg: 83836, [Sword of Evil(189)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 045: HP: 299, STR: 32, VIT: 64, SPD: 1, LUK: 1, Attack: 99298, Defense: 84083, Current HP: 299, A Avg: 125115, D Avg: 84083, [Sword of Evil(189)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 044: HP: 264, STR: 32, VIT: 67, SPD: 1, LUK: 1, Attack: 99298, Defense: 83995, Current HP: 264, A Avg: 125115, D Avg: 83995, [Sword of Evil(189)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 043: HP: 299, STR: 32, VIT: 77, SPD: 1, LUK: 1, Attack: 99298, Defense: 84639, Current HP: 299, A Avg: 125115, D Avg: 84639, [Sword of Evil(189)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 042: HP: 220, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 99298, Defense: 83982, Current HP: 220, A Avg: 125115, D Avg: 83982, [Sword of Evil(189)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 041: HP: 184, STR: 32, VIT: 441, SPD: 1, LUK: 1, Attack: 99298, Defense: 87229, Current HP: 184, A Avg: 125115, D Avg: 87229, [Sword of Evil(189)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 040: HP: 220, STR: 32, VIT: 129, SPD: 1, LUK: 1, Attack: 99298, Defense: 84720, Current HP: 220, A Avg: 125115, D Avg: 84720, [Sword of Evil(189)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 039: HP: 220, STR: 32, VIT: 129, SPD: 1, LUK: 1, Attack: 99298, Defense: 87047, Current HP: 220, A Avg: 125115, D Avg: 87047, [Sword of Evil(189)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 038: HP: 1276, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 99298, Defense: 85971, Current HP: 1276, A Avg: 125115, D Avg: 85971, [Sword of Evil(189)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 037: HP: 460, STR: 32, VIT: 103, SPD: 1, LUK: 1, Attack: 99298, Defense: 84837, Current HP: 460, A Avg: 125115, D Avg: 84837, [Sword of Evil(189)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 036: HP: 345, STR: 32, VIT: 77, SPD: 1, LUK: 1, Attack: 99298, Defense: 85552, Current HP: 345, A Avg: 125115, D Avg: 85552, [Sword of Evil(189)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 035: HP: 396, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 99298, Defense: 85022, Current HP: 396, A Avg: 125115, D Avg: 85022, [Sword of Evil(189)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 034: HP: 308, STR: 32, VIT: 233, SPD: 1, LUK: 1, Attack: 99298, Defense: 87073, Current HP: 308, A Avg: 125115, D Avg: 87073, [Sword of Evil(189)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 033: HP: 184, STR: 32, VIT: 51, SPD: 1, LUK: 1, Attack: 99298, Defense: 87476, Current HP: 184, A Avg: 125115, D Avg: 87476, [Sword of Evil(189)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 032: HP: 176, STR: 32, VIT: 51, SPD: 1, LUK: 1, Attack: 99298, Defense: 86840, Current HP: 176, A Avg: 125115, D Avg: 86840, [Sword of Evil(189)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 031: HP: 176, STR: 32, VIT: 51, SPD: 1, LUK: 1, Attack: 99298, Defense: 89829, Current HP: 176, A Avg: 125115, D Avg: 89829, [Sword of Evil(189)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 030: HP: 726, STR: 32, VIT: 324, SPD: 1, LUK: 1, Attack: 99298, Defense: 87112, Current HP: 726, A Avg: 125115, D Avg: 87112, [Sword of Evil(189)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 029: HP: 506, STR: 32, VIT: 77, SPD: 1, LUK: 1, Attack: 99298, Defense: 85955, Current HP: 506, A Avg: 125115, D Avg: 85955, [Sword of Evil(189)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 028: HP: 440, STR: 32, VIT: 189, SPD: 1, LUK: 1, Attack: 99298, Defense: 86405, Current HP: 440, A Avg: 125115, D Avg: 86405, [Sword of Evil(189)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 027: HP: 644, STR: 32, VIT: 571, SPD: 1, LUK: 1, Attack: 99298, Defense: 87606, Current HP: 644, A Avg: 125115, D Avg: 87606, [Sword of Evil(189)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 026: HP: 198, STR: 34, VIT: 64, SPD: 1, LUK: 1, Attack: 99300, Defense: 84070, Current HP: 198, A Avg: 125118, D Avg: 84070, [Sword of Evil(189)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 025: HP: 176, STR: 34, VIT: 51, SPD: 1, LUK: 1, Attack: 99300, Defense: 85721, Current HP: 176, A Avg: 125118, D Avg: 85721, [Sword of Evil(189)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 024: HP: 193, STR: 38, VIT: 62, SPD: 1, LUK: 1, Attack: 99304, Defense: 85680, Current HP: 193, A Avg: 125123, D Avg: 85680, [Sword of Evil(189)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 023: HP: 176, STR: 40, VIT: 64, SPD: 1, LUK: 1, Attack: 99306, Defense: 84089, Current HP: 176, A Avg: 125125, D Avg: 84089, [Sword of Evil(189)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 022: HP: 176, STR: 40, VIT: 216, SPD: 1, LUK: 1, Attack: 99306, Defense: 85054, Current HP: 176, A Avg: 125125, D Avg: 85054, [Sword of Evil(189)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 021: HP: 286, STR: 41, VIT: 216, SPD: 1, LUK: 1, Attack: 99307, Defense: 87017, Current HP: 286, A Avg: 125126, D Avg: 87017, [Sword of Evil(189)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 020: HP: 264, STR: 48, VIT: 67, SPD: 1, LUK: 1, Attack: 99314, Defense: 84008, Current HP: 264, A Avg: 125135, D Avg: 84008, [Sword of Evil(189)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 019: HP: 286, STR: 48, VIT: 70, SPD: 1, LUK: 1, Attack: 99314, Defense: 84310, Current HP: 286, A Avg: 125135, D Avg: 84310, [Sword of Evil(189)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 018: HP: 220, STR: 51, VIT: 64, SPD: 1, LUK: 1, Attack: 99317, Defense: 84564, Current HP: 220, A Avg: 125139, D Avg: 84564, [Sword of Evil(189)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 017: HP: 184, STR: 51, VIT: 51, SPD: 1, LUK: 1, Attack: 99317, Defense: 87099, Current HP: 184, A Avg: 125139, D Avg: 87099, [Sword of Evil(189)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 016: HP: 286, STR: 56, VIT: 70, SPD: 1, LUK: 1, Attack: 99322, Defense: 84934, Current HP: 286, A Avg: 125145, D Avg: 84934, [Sword of Evil(189)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 015: HP: 198, STR: 56, VIT: 77, SPD: 1, LUK: 1, Attack: 99322, Defense: 84499, Current HP: 198, A Avg: 125145, D Avg: 84499, [Sword of Evil(189)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 014: HP: 242, STR: 59, VIT: 77, SPD: 1, LUK: 1, Attack: 99325, Defense: 84083, Current HP: 242, A Avg: 125149, D Avg: 84083, [Sword of Evil(189)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 013: HP: 198, STR: 85, VIT: 64, SPD: 1, LUK: 1, Attack: 99351, Defense: 83927, Current HP: 198, A Avg: 125182, D Avg: 83927, [Sword of Evil(189)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
