Rank 1000: HP: 1243, STR: 665, VIT: 999, SPD: 48, LUK: 1, Attack: 87716, Defense: 87800, Current HP: 1243, A Avg: 110522, D Avg: 87800, [Tekken(188)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 138: HP: 1617, STR: 2257, VIT: 912, SPD: 48, LUK: 1, Attack: 92166, Defense: 87830, Current HP: 1617, A Avg: 116129, D Avg: 87830, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 137: HP: 814, STR: 4510, VIT: 202, SPD: 48, LUK: 1, Attack: 92171, Defense: 88030, Current HP: 814, A Avg: 116135, D Avg: 88030, [Neural Edge(190)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 136: HP: 1914, STR: 2272, VIT: 1957, SPD: 48, LUK: 1, Attack: 92181, Defense: 89525, Current HP: 1914, A Avg: 116148, D Avg: 89525, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 135: HP: 1280, STR: 737, VIT: 498, SPD: 51, LUK: 1, Attack: 92923, Defense: 85089, Current HP: 1280, A Avg: 116153, D Avg: 85089, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 134: HP: 2254, STR: 2291, VIT: 915, SPD: 48, LUK: 1, Attack: 92200, Defense: 87027, Current HP: 2254, A Avg: 116172, D Avg: 87027, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 133: HP: 1276, STR: 2301, VIT: 395, SPD: 48, LUK: 1, Attack: 92210, Defense: 84258, Current HP: 1276, A Avg: 116184, D Avg: 84258, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 132: HP: 1590, STR: 767, VIT: 258, SPD: 51, LUK: 1, Attack: 92953, Defense: 84147, Current HP: 1590, A Avg: 116191, D Avg: 84147, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 131: HP: 1694, STR: 2307, VIT: 1115, SPD: 48, LUK: 1, Attack: 92216, Defense: 86109, Current HP: 1694, A Avg: 116192, D Avg: 86109, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 130: HP: 2163, STR: 793, VIT: 549, SPD: 51, LUK: 1, Attack: 92979, Defense: 86661, Current HP: 2163, A Avg: 116223, D Avg: 86661, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 129: HP: 1474, STR: 806, VIT: 266, SPD: 51, LUK: 1, Attack: 92992, Defense: 84272, Current HP: 1474, A Avg: 116240, D Avg: 84272, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 128: HP: 1640, STR: 820, VIT: 691, SPD: 51, LUK: 1, Attack: 93006, Defense: 85685, Current HP: 1640, A Avg: 116257, D Avg: 85685, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 127: HP: 640, STR: 5362, VIT: 151, SPD: 51, LUK: 1, Attack: 93023, Defense: 84339, Current HP: 640, A Avg: 116278, D Avg: 84339, [Neural Edge(190)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 126: HP: 640, STR: 5375, VIT: 151, SPD: 54, LUK: 1, Attack: 93036, Defense: 84495, Current HP: 640, A Avg: 116295, D Avg: 84495, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 125: HP: 1639, STR: 2400, VIT: 470, SPD: 48, LUK: 1, Attack: 92309, Defense: 84359, Current HP: 1639, A Avg: 116309, D Avg: 84359, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 124: HP: 1541, STR: 124, VIT: 202, SPD: 48, LUK: 1, Attack: 92310, Defense: 83925, Current HP: 1541, A Avg: 116310, D Avg: 83925, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 123: HP: 1541, STR: 124, VIT: 202, SPD: 48, LUK: 1, Attack: 92310, Defense: 83935, Current HP: 1541, A Avg: 116310, D Avg: 83935, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 122: HP: 1474, STR: 124, VIT: 224, SPD: 48, LUK: 1, Attack: 92310, Defense: 84093, Current HP: 1474, A Avg: 116310, D Avg: 84093, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 121: HP: 1474, STR: 124, VIT: 232, SPD: 48, LUK: 1, Attack: 92310, Defense: 84036, Current HP: 1474, A Avg: 116310, D Avg: 84036, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 120: HP: 1474, STR: 124, VIT: 288, SPD: 48, LUK: 1, Attack: 92310, Defense: 84151, Current HP: 1474, A Avg: 116310, D Avg: 84151, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 119: HP: 1474, STR: 124, VIT: 315, SPD: 48, LUK: 1, Attack: 92310, Defense: 84204, Current HP: 1474, A Avg: 116310, D Avg: 84204, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 118: HP: 1541, STR: 124, VIT: 366, SPD: 48, LUK: 1, Attack: 92310, Defense: 84242, Current HP: 1541, A Avg: 116310, D Avg: 84242, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 117: HP: 1815, STR: 124, VIT: 445, SPD: 48, LUK: 1, Attack: 92310, Defense: 84282, Current HP: 1815, A Avg: 116310, D Avg: 84282, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 116: HP: 1610, STR: 124, VIT: 291, SPD: 48, LUK: 1, Attack: 92310, Defense: 84063, Current HP: 1610, A Avg: 116310, D Avg: 84063, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 115: HP: 1656, STR: 124, VIT: 366, SPD: 48, LUK: 1, Attack: 92310, Defense: 84385, Current HP: 1656, A Avg: 116310, D Avg: 84385, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 114: HP: 1562, STR: 124, VIT: 302, SPD: 48, LUK: 1, Attack: 92310, Defense: 84230, Current HP: 1562, A Avg: 116310, D Avg: 84230, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 113: HP: 2122, STR: 124, VIT: 605, SPD: 48, LUK: 1, Attack: 92310, Defense: 85167, Current HP: 2122, A Avg: 116310, D Avg: 85167, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 112: HP: 2028, STR: 124, VIT: 288, SPD: 48, LUK: 1, Attack: 92310, Defense: 84216, Current HP: 2028, A Avg: 116310, D Avg: 84216, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 111: HP: 1541, STR: 124, VIT: 1120, SPD: 48, LUK: 1, Attack: 92310, Defense: 87908, Current HP: 1541, A Avg: 116310, D Avg: 87908, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 3531, STR: 124, VIT: 210, SPD: 48, LUK: 1, Attack: 92310, Defense: 86127, Current HP: 3531, A Avg: 116310, D Avg: 86127, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 109: HP: 2350, STR: 124, VIT: 707, SPD: 48, LUK: 1, Attack: 92310, Defense: 85441, Current HP: 2350, A Avg: 116310, D Avg: 85441, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 108: HP: 2035, STR: 124, VIT: 605, SPD: 48, LUK: 1, Attack: 92310, Defense: 86080, Current HP: 2035, A Avg: 116310, D Avg: 86080, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 107: HP: 1694, STR: 124, VIT: 993, SPD: 48, LUK: 1, Attack: 92310, Defense: 85961, Current HP: 1694, A Avg: 116310, D Avg: 85961, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 106: HP: 1606, STR: 124, VIT: 1138, SPD: 48, LUK: 1, Attack: 92310, Defense: 87978, Current HP: 1606, A Avg: 116310, D Avg: 87978, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 105: HP: 2541, STR: 124, VIT: 881, SPD: 48, LUK: 1, Attack: 92310, Defense: 88306, Current HP: 2541, A Avg: 116310, D Avg: 88306, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 104: HP: 1474, STR: 124, VIT: 202, SPD: 48, LUK: 1, Attack: 92310, Defense: 86991, Current HP: 1474, A Avg: 116310, D Avg: 86991, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 103: HP: 1474, STR: 124, VIT: 1710, SPD: 48, LUK: 1, Attack: 92310, Defense: 91488, Current HP: 1474, A Avg: 116310, D Avg: 91488, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 102: HP: 2024, STR: 124, VIT: 2438, SPD: 48, LUK: 1, Attack: 92310, Defense: 89226, Current HP: 2024, A Avg: 116310, D Avg: 89226, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 101: HP: 1804, STR: 124, VIT: 831, SPD: 51, LUK: 1, Attack: 92310, Defense: 86709, Current HP: 1804, A Avg: 116310, D Avg: 86709, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 100: HP: 2503, STR: 124, VIT: 815, SPD: 48, LUK: 1, Attack: 92310, Defense: 87031, Current HP: 2503, A Avg: 116310, D Avg: 87031, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 099: HP: 2001, STR: 124, VIT: 1024, SPD: 48, LUK: 1, Attack: 92310, Defense: 88059, Current HP: 2001, A Avg: 116310, D Avg: 88059, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 098: HP: 1541, STR: 124, VIT: 1107, SPD: 48, LUK: 1, Attack: 92310, Defense: 88155, Current HP: 1541, A Avg: 116310, D Avg: 88155, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 097: HP: 1496, STR: 132, VIT: 366, SPD: 48, LUK: 1, Attack: 92318, Defense: 84372, Current HP: 1496, A Avg: 116320, D Avg: 84372, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 096: HP: 1474, STR: 132, VIT: 3972, SPD: 48, LUK: 1, Attack: 92318, Defense: 89642, Current HP: 1474, A Avg: 116320, D Avg: 89642, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 095: HP: 1753, STR: 140, VIT: 459, SPD: 48, LUK: 1, Attack: 92326, Defense: 84400, Current HP: 1753, A Avg: 116330, D Avg: 84400, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 094: HP: 1511, STR: 2424, VIT: 483, SPD: 48, LUK: 1, Attack: 92333, Defense: 84489, Current HP: 1511, A Avg: 116339, D Avg: 84489, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 093: HP: 1474, STR: 179, VIT: 366, SPD: 51, LUK: 1, Attack: 92365, Defense: 84391, Current HP: 1474, A Avg: 116379, D Avg: 84391, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 092: HP: 1903, STR: 187, VIT: 461, SPD: 48, LUK: 1, Attack: 92373, Defense: 84701, Current HP: 1903, A Avg: 116389, D Avg: 84701, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 091: HP: 1645, STR: 198, VIT: 366, SPD: 48, LUK: 1, Attack: 92384, Defense: 84866, Current HP: 1645, A Avg: 116403, D Avg: 84866, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 090: HP: 1950, STR: 224, VIT: 665, SPD: 48, LUK: 1, Attack: 92410, Defense: 86283, Current HP: 1950, A Avg: 116436, D Avg: 86283, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 089: HP: 1729, STR: 225, VIT: 920, SPD: 48, LUK: 1, Attack: 92411, Defense: 85758, Current HP: 1729, A Avg: 116437, D Avg: 85758, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 088: HP: 1903, STR: 241, VIT: 540, SPD: 48, LUK: 1, Attack: 92427, Defense: 85404, Current HP: 1903, A Avg: 116458, D Avg: 85404, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 087: HP: 1815, STR: 241, VIT: 605, SPD: 51, LUK: 1, Attack: 92427, Defense: 85027, Current HP: 1815, A Avg: 116458, D Avg: 85027, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 086: HP: 1491, STR: 982, VIT: 515, SPD: 48, LUK: 1, Attack: 93168, Defense: 87433, Current HP: 1491, A Avg: 116460, D Avg: 87433, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 1903, STR: 273, VIT: 999, SPD: 48, LUK: 1, Attack: 92459, Defense: 87800, Current HP: 1903, A Avg: 116498, D Avg: 87800, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 084: HP: 2134, STR: 302, VIT: 1853, SPD: 48, LUK: 1, Attack: 92488, Defense: 89421, Current HP: 2134, A Avg: 116534, D Avg: 89421, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 083: HP: 1496, STR: 331, VIT: 291, SPD: 48, LUK: 1, Attack: 92517, Defense: 84154, Current HP: 1496, A Avg: 116571, D Avg: 84154, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 082: HP: 1254, STR: 2624, VIT: 306, SPD: 51, LUK: 1, Attack: 92533, Defense: 84442, Current HP: 1254, A Avg: 116591, D Avg: 84442, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 081: HP: 1092, STR: 3396, VIT: 219, SPD: 51, LUK: 1, Attack: 93305, Defense: 83942, Current HP: 1092, A Avg: 116631, D Avg: 83942, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 1092, STR: 3396, VIT: 219, SPD: 51, LUK: 1, Attack: 93305, Defense: 83952, Current HP: 1092, A Avg: 116631, D Avg: 83952, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 1040, STR: 3396, VIT: 241, SPD: 51, LUK: 1, Attack: 93305, Defense: 84110, Current HP: 1040, A Avg: 116631, D Avg: 84110, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 1040, STR: 3396, VIT: 246, SPD: 51, LUK: 1, Attack: 93305, Defense: 84050, Current HP: 1040, A Avg: 116631, D Avg: 84050, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 1040, STR: 3396, VIT: 284, SPD: 51, LUK: 1, Attack: 93305, Defense: 84147, Current HP: 1040, A Avg: 116631, D Avg: 84147, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 1040, STR: 3396, VIT: 302, SPD: 51, LUK: 1, Attack: 93305, Defense: 84191, Current HP: 1040, A Avg: 116631, D Avg: 84191, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 1092, STR: 3396, VIT: 326, SPD: 51, LUK: 1, Attack: 93305, Defense: 84202, Current HP: 1092, A Avg: 116631, D Avg: 84202, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 1350, STR: 3396, VIT: 388, SPD: 51, LUK: 1, Attack: 93305, Defense: 84225, Current HP: 1350, A Avg: 116631, D Avg: 84225, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 1155, STR: 3396, VIT: 277, SPD: 51, LUK: 1, Attack: 93305, Defense: 84049, Current HP: 1155, A Avg: 116631, D Avg: 84049, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 1197, STR: 3396, VIT: 326, SPD: 51, LUK: 1, Attack: 93305, Defense: 84345, Current HP: 1197, A Avg: 116631, D Avg: 84345, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1120, STR: 3396, VIT: 293, SPD: 51, LUK: 1, Attack: 93305, Defense: 84221, Current HP: 1120, A Avg: 116631, D Avg: 84221, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 1623, STR: 3396, VIT: 482, SPD: 51, LUK: 1, Attack: 93305, Defense: 85044, Current HP: 1623, A Avg: 116631, D Avg: 85044, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 1544, STR: 3396, VIT: 284, SPD: 51, LUK: 1, Attack: 93305, Defense: 84212, Current HP: 1544, A Avg: 116631, D Avg: 84212, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 1092, STR: 3396, VIT: 819, SPD: 51, LUK: 1, Attack: 93305, Defense: 87607, Current HP: 1092, A Avg: 116631, D Avg: 87607, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 2910, STR: 3396, VIT: 232, SPD: 51, LUK: 1, Attack: 93305, Defense: 86149, Current HP: 2910, A Avg: 116631, D Avg: 86149, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 1831, STR: 3396, VIT: 549, SPD: 51, LUK: 1, Attack: 93305, Defense: 85283, Current HP: 1831, A Avg: 116631, D Avg: 85283, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 065: HP: 1543, STR: 3396, VIT: 482, SPD: 51, LUK: 1, Attack: 93305, Defense: 85957, Current HP: 1543, A Avg: 116631, D Avg: 85957, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 064: HP: 1240, STR: 3396, VIT: 754, SPD: 51, LUK: 1, Attack: 93305, Defense: 85722, Current HP: 1240, A Avg: 116631, D Avg: 85722, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 063: HP: 1160, STR: 3396, VIT: 831, SPD: 51, LUK: 1, Attack: 93305, Defense: 87671, Current HP: 1160, A Avg: 116631, D Avg: 87671, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 062: HP: 2005, STR: 3396, VIT: 663, SPD: 51, LUK: 1, Attack: 93305, Defense: 88088, Current HP: 2005, A Avg: 116631, D Avg: 88088, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 061: HP: 1040, STR: 3396, VIT: 219, SPD: 51, LUK: 1, Attack: 93305, Defense: 87008, Current HP: 1040, A Avg: 116631, D Avg: 87008, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 060: HP: 1040, STR: 3396, VIT: 1205, SPD: 51, LUK: 1, Attack: 93305, Defense: 90983, Current HP: 1040, A Avg: 116631, D Avg: 90983, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 059: HP: 1540, STR: 3396, VIT: 1717, SPD: 51, LUK: 1, Attack: 93305, Defense: 88505, Current HP: 1540, A Avg: 116631, D Avg: 88505, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 058: HP: 1340, STR: 3396, VIT: 630, SPD: 54, LUK: 1, Attack: 93305, Defense: 86508, Current HP: 1340, A Avg: 116631, D Avg: 86508, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 057: HP: 1976, STR: 3396, VIT: 635, SPD: 51, LUK: 1, Attack: 93305, Defense: 86851, Current HP: 1976, A Avg: 116631, D Avg: 86851, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 056: HP: 1512, STR: 3396, VIT: 756, SPD: 51, LUK: 1, Attack: 93305, Defense: 87791, Current HP: 1512, A Avg: 116631, D Avg: 87791, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 055: HP: 1092, STR: 3396, VIT: 810, SPD: 51, LUK: 1, Attack: 93305, Defense: 87858, Current HP: 1092, A Avg: 116631, D Avg: 87858, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 054: HP: 1518, STR: 403, VIT: 733, SPD: 48, LUK: 1, Attack: 92589, Defense: 85324, Current HP: 1518, A Avg: 116662, D Avg: 85324, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 053: HP: 1294, STR: 3423, VIT: 397, SPD: 51, LUK: 1, Attack: 93332, Defense: 84338, Current HP: 1294, A Avg: 116665, D Avg: 84338, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 052: HP: 1859, STR: 430, VIT: 366, SPD: 48, LUK: 1, Attack: 92616, Defense: 84255, Current HP: 1859, A Avg: 116696, D Avg: 84255, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 051: HP: 2484, STR: 436, VIT: 811, SPD: 48, LUK: 1, Attack: 92622, Defense: 86923, Current HP: 2484, A Avg: 116703, D Avg: 86923, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 050: HP: 1914, STR: 452, VIT: 1007, SPD: 48, LUK: 1, Attack: 92638, Defense: 86001, Current HP: 1914, A Avg: 116723, D Avg: 86001, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 049: HP: 1731, STR: 453, VIT: 379, SPD: 48, LUK: 1, Attack: 92639, Defense: 84385, Current HP: 1731, A Avg: 116725, D Avg: 84385, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 048: HP: 1040, STR: 3488, VIT: 326, SPD: 54, LUK: 1, Attack: 93397, Defense: 84351, Current HP: 1040, A Avg: 116746, D Avg: 84351, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 047: HP: 1430, STR: 3501, VIT: 399, SPD: 51, LUK: 1, Attack: 93410, Defense: 84639, Current HP: 1430, A Avg: 116762, D Avg: 84639, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 046: HP: 1060, STR: 3522, VIT: 326, SPD: 51, LUK: 1, Attack: 93431, Defense: 84332, Current HP: 1060, A Avg: 116788, D Avg: 84332, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 045: HP: 1040, STR: 3522, VIT: 2684, SPD: 51, LUK: 1, Attack: 93431, Defense: 88354, Current HP: 1040, A Avg: 116788, D Avg: 88354, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 044: HP: 1465, STR: 3564, VIT: 521, SPD: 51, LUK: 1, Attack: 93473, Defense: 86139, Current HP: 1465, A Avg: 116841, D Avg: 86139, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 043: HP: 1272, STR: 3566, VIT: 705, SPD: 51, LUK: 1, Attack: 93475, Defense: 85543, Current HP: 1272, A Avg: 116843, D Avg: 85543, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
