Rank 1000: HP: 1127, STR: 180, VIT: 293, SPD: 64, LUK: 1, Attack: 88347, Defense: 84026, Current HP: 1127, A Avg: 111317, D Avg: 84026, [Basic(169)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 138: HP: 2244, STR: 156, VIT: 3167, SPD: 64, LUK: 1, Attack: 92342, Defense: 89955, Current HP: 2244, A Avg: 116350, D Avg: 89955, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 137: HP: 2024, STR: 156, VIT: 1091, SPD: 68, LUK: 1, Attack: 92342, Defense: 86969, Current HP: 2024, A Avg: 116350, D Avg: 86969, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 136: HP: 2987, STR: 156, VIT: 1031, SPD: 64, LUK: 1, Attack: 92342, Defense: 87247, Current HP: 2987, A Avg: 116350, D Avg: 87247, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 135: HP: 2231, STR: 156, VIT: 1180, SPD: 64, LUK: 1, Attack: 92342, Defense: 88215, Current HP: 2231, A Avg: 116350, D Avg: 88215, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 134: HP: 1771, STR: 156, VIT: 1471, SPD: 64, LUK: 1, Attack: 92342, Defense: 88519, Current HP: 1771, A Avg: 116350, D Avg: 88519, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 133: HP: 1716, STR: 166, VIT: 470, SPD: 64, LUK: 1, Attack: 92352, Defense: 84476, Current HP: 1716, A Avg: 116363, D Avg: 84476, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 132: HP: 1694, STR: 166, VIT: 5324, SPD: 64, LUK: 1, Attack: 92352, Defense: 90994, Current HP: 1694, A Avg: 116363, D Avg: 90994, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 131: HP: 2039, STR: 172, VIT: 594, SPD: 64, LUK: 1, Attack: 92358, Defense: 84535, Current HP: 2039, A Avg: 116371, D Avg: 84535, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 130: HP: 6182, STR: 4484, VIT: 2282, SPD: 64, LUK: 1, Attack: 92366, Defense: 90110, Current HP: 6182, A Avg: 116381, D Avg: 90110, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 129: HP: 1480, STR: 926, VIT: 617, SPD: 68, LUK: 1, Attack: 93112, Defense: 85208, Current HP: 1480, A Avg: 116390, D Avg: 85208, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 128: HP: 1890, STR: 935, VIT: 309, SPD: 68, LUK: 1, Attack: 93121, Defense: 84198, Current HP: 1890, A Avg: 116401, D Avg: 84198, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 127: HP: 2013, STR: 2480, VIT: 1377, SPD: 64, LUK: 1, Attack: 92389, Defense: 88178, Current HP: 2013, A Avg: 116410, D Avg: 88178, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 126: HP: 2583, STR: 955, VIT: 668, SPD: 68, LUK: 1, Attack: 93141, Defense: 86780, Current HP: 2583, A Avg: 116426, D Avg: 86780, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 125: HP: 6120, STR: 7338, VIT: 603, SPD: 72, LUK: 1, Attack: 93151, Defense: 87391, Current HP: 6120, A Avg: 116438, D Avg: 87391, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 124: HP: 1694, STR: 227, VIT: 470, SPD: 68, LUK: 1, Attack: 92413, Defense: 84495, Current HP: 1694, A Avg: 116440, D Avg: 84495, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 123: HP: 1689, STR: 2509, VIT: 574, SPD: 64, LUK: 1, Attack: 92418, Defense: 85074, Current HP: 1689, A Avg: 116446, D Avg: 85074, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 122: HP: 2233, STR: 235, VIT: 596, SPD: 64, LUK: 1, Attack: 92421, Defense: 84836, Current HP: 2233, A Avg: 116450, D Avg: 84836, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 121: HP: 1840, STR: 982, VIT: 799, SPD: 68, LUK: 1, Attack: 93168, Defense: 85793, Current HP: 1840, A Avg: 116460, D Avg: 85793, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 120: HP: 1440, STR: 5513, VIT: 1502, SPD: 68, LUK: 1, Attack: 93174, Defense: 89070, Current HP: 1440, A Avg: 116467, D Avg: 89070, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 119: HP: 1909, STR: 249, VIT: 470, SPD: 64, LUK: 1, Attack: 92435, Defense: 84970, Current HP: 1909, A Avg: 116468, D Avg: 84970, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 118: HP: 1734, STR: 1002, VIT: 317, SPD: 68, LUK: 1, Attack: 93188, Defense: 84323, Current HP: 1734, A Avg: 116485, D Avg: 84323, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 117: HP: 2318, STR: 288, VIT: 873, SPD: 64, LUK: 1, Attack: 92474, Defense: 86491, Current HP: 2318, A Avg: 116517, D Avg: 86491, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 116: HP: 2037, STR: 289, VIT: 1163, SPD: 64, LUK: 1, Attack: 92475, Defense: 86001, Current HP: 2037, A Avg: 116518, D Avg: 86001, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 115: HP: 2233, STR: 305, VIT: 702, SPD: 64, LUK: 1, Attack: 92491, Defense: 85566, Current HP: 2233, A Avg: 116538, D Avg: 85566, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 114: HP: 2145, STR: 305, VIT: 787, SPD: 68, LUK: 1, Attack: 92491, Defense: 85209, Current HP: 2145, A Avg: 116538, D Avg: 85209, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 113: HP: 3410, STR: 4673, VIT: 3000, SPD: 64, LUK: 1, Attack: 92501, Defense: 90828, Current HP: 3410, A Avg: 116551, D Avg: 90828, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 112: HP: 2134, STR: 2595, VIT: 2399, SPD: 64, LUK: 1, Attack: 92504, Defense: 89967, Current HP: 2134, A Avg: 116555, D Avg: 89967, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 111: HP: 2354, STR: 336, VIT: 2295, SPD: 64, LUK: 1, Attack: 92522, Defense: 89863, Current HP: 2354, A Avg: 116577, D Avg: 89863, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 5950, STR: 5387, VIT: 1779, SPD: 68, LUK: 1, Attack: 93269, Defense: 87007, Current HP: 5950, A Avg: 116586, D Avg: 87007, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 109: HP: 2233, STR: 353, VIT: 1269, SPD: 64, LUK: 1, Attack: 92539, Defense: 88070, Current HP: 2233, A Avg: 116599, D Avg: 88070, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 108: HP: 860, STR: 5644, VIT: 243, SPD: 68, LUK: 1, Attack: 93305, Defense: 84106, Current HP: 860, A Avg: 116631, D Avg: 84106, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 1518, STR: 2657, VIT: 1045, SPD: 64, LUK: 1, Attack: 92566, Defense: 85636, Current HP: 1518, A Avg: 116633, D Avg: 85636, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 106: HP: 1947, STR: 2657, VIT: 1146, SPD: 64, LUK: 1, Attack: 92566, Defense: 88064, Current HP: 1947, A Avg: 116633, D Avg: 88064, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 105: HP: 2714, STR: 2675, VIT: 1123, SPD: 64, LUK: 1, Attack: 92584, Defense: 87235, Current HP: 2714, A Avg: 116655, D Avg: 87235, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 104: HP: 1496, STR: 2675, VIT: 473, SPD: 64, LUK: 1, Attack: 92584, Defense: 84336, Current HP: 1496, A Avg: 116655, D Avg: 84336, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 103: HP: 880, STR: 5678, VIT: 617, SPD: 68, LUK: 1, Attack: 93339, Defense: 85208, Current HP: 880, A Avg: 116673, D Avg: 85208, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 102: HP: 1270, STR: 5678, VIT: 683, SPD: 68, LUK: 1, Attack: 93339, Defense: 87601, Current HP: 1270, A Avg: 116673, D Avg: 87601, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 101: HP: 1914, STR: 2691, VIT: 1304, SPD: 64, LUK: 1, Attack: 92600, Defense: 86298, Current HP: 1914, A Avg: 116676, D Avg: 86298, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 100: HP: 1716, STR: 416, VIT: 369, SPD: 64, LUK: 1, Attack: 92602, Defense: 84232, Current HP: 1716, A Avg: 116678, D Avg: 84232, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 099: HP: 1953, STR: 5707, VIT: 668, SPD: 68, LUK: 1, Attack: 93368, Defense: 86780, Current HP: 1953, A Avg: 116710, D Avg: 86780, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 098: HP: 1240, STR: 5734, VIT: 799, SPD: 68, LUK: 1, Attack: 93395, Defense: 85793, Current HP: 1240, A Avg: 116743, D Avg: 85793, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 097: HP: 1776, STR: 1234, VIT: 643, SPD: 64, LUK: 1, Attack: 93420, Defense: 87561, Current HP: 1776, A Avg: 116775, D Avg: 87561, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 096: HP: 1969, STR: 2808, VIT: 574, SPD: 64, LUK: 1, Attack: 92717, Defense: 84463, Current HP: 1969, A Avg: 116823, D Avg: 84463, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 095: HP: 1738, STR: 531, VIT: 941, SPD: 64, LUK: 1, Attack: 92717, Defense: 85532, Current HP: 1738, A Avg: 116823, D Avg: 85532, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 094: HP: 6500, STR: 5586, VIT: 1494, SPD: 72, LUK: 1, Attack: 93468, Defense: 88282, Current HP: 6500, A Avg: 116835, D Avg: 88282, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 093: HP: 2944, STR: 548, VIT: 1019, SPD: 64, LUK: 1, Attack: 92734, Defense: 87131, Current HP: 2944, A Avg: 116844, D Avg: 87131, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 092: HP: 2189, STR: 549, VIT: 470, SPD: 64, LUK: 1, Attack: 92735, Defense: 84359, Current HP: 2189, A Avg: 116846, D Avg: 84359, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 091: HP: 2134, STR: 564, VIT: 1196, SPD: 64, LUK: 1, Attack: 92750, Defense: 86190, Current HP: 2134, A Avg: 116865, D Avg: 86190, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 090: HP: 1797, STR: 2849, VIT: 587, SPD: 64, LUK: 1, Attack: 92758, Defense: 84593, Current HP: 1797, A Avg: 116875, D Avg: 84593, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 089: HP: 1040, STR: 7963, VIT: 831, SPD: 68, LUK: 1, Attack: 93503, Defense: 88659, Current HP: 1040, A Avg: 116878, D Avg: 88659, [Zodiac(184)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 2017, STR: 589, VIT: 483, SPD: 64, LUK: 1, Attack: 92775, Defense: 84489, Current HP: 2017, A Avg: 116896, D Avg: 84489, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 087: HP: 1290, STR: 5863, VIT: 309, SPD: 68, LUK: 1, Attack: 93524, Defense: 84198, Current HP: 1290, A Avg: 116905, D Avg: 84198, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 3430, STR: 5698, VIT: 2249, SPD: 68, LUK: 1, Attack: 93526, Defense: 87477, Current HP: 3430, A Avg: 116907, D Avg: 87477, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 1134, STR: 5930, VIT: 317, SPD: 68, LUK: 1, Attack: 93591, Defense: 84323, Current HP: 1134, A Avg: 116988, D Avg: 84323, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 840, STR: 9055, VIT: 168, SPD: 68, LUK: 1, Attack: 93633, Defense: 87996, Current HP: 840, A Avg: 117041, D Avg: 87996, [Magical(187)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 1474, STR: 3040, VIT: 358, SPD: 68, LUK: 1, Attack: 92949, Defense: 84494, Current HP: 1474, A Avg: 117115, D Avg: 84494, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 082: HP: 3980, STR: 5886, VIT: 1963, SPD: 72, LUK: 1, Attack: 93714, Defense: 88751, Current HP: 3980, A Avg: 117142, D Avg: 88751, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 081: HP: 1440, STR: 1571, VIT: 168, SPD: 72, LUK: 1, Attack: 93757, Defense: 84304, Current HP: 1440, A Avg: 117196, D Avg: 84304, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 1302, STR: 3882, VIT: 236, SPD: 68, LUK: 1, Attack: 93791, Defense: 83959, Current HP: 1302, A Avg: 117238, D Avg: 83959, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 1302, STR: 3882, VIT: 236, SPD: 68, LUK: 1, Attack: 93791, Defense: 83969, Current HP: 1302, A Avg: 117238, D Avg: 83969, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 1240, STR: 3882, VIT: 259, SPD: 68, LUK: 1, Attack: 93791, Defense: 84128, Current HP: 1240, A Avg: 117238, D Avg: 84128, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 1240, STR: 3882, VIT: 264, SPD: 68, LUK: 1, Attack: 93791, Defense: 84068, Current HP: 1240, A Avg: 117238, D Avg: 84068, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 1240, STR: 3882, VIT: 320, SPD: 68, LUK: 1, Attack: 93791, Defense: 84183, Current HP: 1240, A Avg: 117238, D Avg: 84183, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 1240, STR: 3882, VIT: 338, SPD: 68, LUK: 1, Attack: 93791, Defense: 84227, Current HP: 1240, A Avg: 117238, D Avg: 84227, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 1302, STR: 3882, VIT: 377, SPD: 68, LUK: 1, Attack: 93791, Defense: 84253, Current HP: 1302, A Avg: 117238, D Avg: 84253, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 1650, STR: 3882, VIT: 460, SPD: 68, LUK: 1, Attack: 93791, Defense: 84297, Current HP: 1650, A Avg: 117238, D Avg: 84297, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 1365, STR: 3882, VIT: 311, SPD: 68, LUK: 1, Attack: 93791, Defense: 84083, Current HP: 1365, A Avg: 117238, D Avg: 84083, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1407, STR: 3882, VIT: 377, SPD: 68, LUK: 1, Attack: 93791, Defense: 84396, Current HP: 1407, A Avg: 117238, D Avg: 84396, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 1320, STR: 3882, VIT: 329, SPD: 68, LUK: 1, Attack: 93791, Defense: 84257, Current HP: 1320, A Avg: 117238, D Avg: 84257, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 1980, STR: 3882, VIT: 584, SPD: 68, LUK: 1, Attack: 93791, Defense: 85146, Current HP: 1980, A Avg: 117238, D Avg: 85146, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 1904, STR: 3882, VIT: 320, SPD: 68, LUK: 1, Attack: 93791, Defense: 84248, Current HP: 1904, A Avg: 117238, D Avg: 84248, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 1302, STR: 3882, VIT: 955, SPD: 68, LUK: 1, Attack: 93791, Defense: 87743, Current HP: 1302, A Avg: 117238, D Avg: 87743, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 3410, STR: 3882, VIT: 250, SPD: 68, LUK: 1, Attack: 93791, Defense: 86167, Current HP: 3410, A Avg: 117238, D Avg: 86167, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 065: HP: 2209, STR: 3882, VIT: 668, SPD: 68, LUK: 1, Attack: 93791, Defense: 85402, Current HP: 2209, A Avg: 117238, D Avg: 85402, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 064: HP: 1858, STR: 3882, VIT: 584, SPD: 68, LUK: 1, Attack: 93791, Defense: 86059, Current HP: 1858, A Avg: 117238, D Avg: 86059, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 063: HP: 1440, STR: 3882, VIT: 952, SPD: 68, LUK: 1, Attack: 93791, Defense: 85920, Current HP: 1440, A Avg: 117238, D Avg: 85920, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 062: HP: 1360, STR: 3882, VIT: 1018, SPD: 68, LUK: 1, Attack: 93791, Defense: 87858, Current HP: 1360, A Avg: 117238, D Avg: 87858, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 061: HP: 2530, STR: 3882, VIT: 833, SPD: 68, LUK: 1, Attack: 93791, Defense: 88258, Current HP: 2530, A Avg: 117238, D Avg: 88258, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 060: HP: 1240, STR: 3882, VIT: 236, SPD: 68, LUK: 1, Attack: 93791, Defense: 87025, Current HP: 1240, A Avg: 117238, D Avg: 87025, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 059: HP: 1240, STR: 3882, VIT: 1562, SPD: 68, LUK: 1, Attack: 93791, Defense: 91340, Current HP: 1240, A Avg: 117238, D Avg: 91340, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 058: HP: 1740, STR: 3882, VIT: 2185, SPD: 68, LUK: 1, Attack: 93791, Defense: 88973, Current HP: 1740, A Avg: 117238, D Avg: 88973, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 057: HP: 1540, STR: 3882, VIT: 783, SPD: 72, LUK: 1, Attack: 93791, Defense: 86661, Current HP: 1540, A Avg: 117238, D Avg: 86661, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 056: HP: 2416, STR: 3882, VIT: 761, SPD: 68, LUK: 1, Attack: 93791, Defense: 86977, Current HP: 2416, A Avg: 117238, D Avg: 86977, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 055: HP: 1722, STR: 3882, VIT: 841, SPD: 68, LUK: 1, Attack: 93791, Defense: 87876, Current HP: 1722, A Avg: 117238, D Avg: 87876, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 054: HP: 1302, STR: 3882, VIT: 1031, SPD: 68, LUK: 1, Attack: 93791, Defense: 88079, Current HP: 1302, A Avg: 117238, D Avg: 88079, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 053: HP: 2167, STR: 863, VIT: 1042, SPD: 64, LUK: 1, Attack: 93049, Defense: 87960, Current HP: 2167, A Avg: 117241, D Avg: 87960, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 052: HP: 1554, STR: 3909, VIT: 469, SPD: 68, LUK: 1, Attack: 93818, Defense: 84410, Current HP: 1554, A Avg: 117272, D Avg: 84410, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 051: HP: 1694, STR: 913, VIT: 254, SPD: 68, LUK: 1, Attack: 93099, Defense: 84390, Current HP: 1694, A Avg: 117304, D Avg: 84390, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 050: HP: 1240, STR: 4001, VIT: 377, SPD: 72, LUK: 1, Attack: 93910, Defense: 84402, Current HP: 1240, A Avg: 117387, D Avg: 84402, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 049: HP: 1474, STR: 3262, VIT: 358, SPD: 68, LUK: 1, Attack: 93171, Defense: 84702, Current HP: 1474, A Avg: 117395, D Avg: 84702, [Spectral Sword Shigure(172)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 048: HP: 1730, STR: 4014, VIT: 471, SPD: 68, LUK: 1, Attack: 93923, Defense: 84711, Current HP: 1730, A Avg: 117403, D Avg: 84711, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 047: HP: 1260, STR: 4026, VIT: 377, SPD: 68, LUK: 1, Attack: 93935, Defense: 84383, Current HP: 1260, A Avg: 117418, D Avg: 84383, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 046: HP: 1240, STR: 4026, VIT: 3551, SPD: 68, LUK: 1, Attack: 93935, Defense: 89221, Current HP: 1240, A Avg: 117418, D Avg: 89221, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 045: HP: 840, STR: 6323, VIT: 168, SPD: 72, LUK: 1, Attack: 93984, Defense: 84304, Current HP: 840, A Avg: 117480, D Avg: 84304, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 044: HP: 1801, STR: 4104, VIT: 640, SPD: 68, LUK: 1, Attack: 94013, Defense: 86258, Current HP: 1801, A Avg: 117516, D Avg: 86258, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 043: HP: 1552, STR: 4106, VIT: 849, SPD: 68, LUK: 1, Attack: 94015, Defense: 85687, Current HP: 1552, A Avg: 117518, D Avg: 85687, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
