Rank 1000: HP: 1342, STR: 899, VIT: 925, SPD: 56, LUK: 1, Attack: 87950, Defense: 87843, Current HP: 1342, A Avg: 110817, D Avg: 87843, [Tekken(188)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 124: HP: 2557, STR: 140, VIT: 811, SPD: 56, LUK: 1, Attack: 92326, Defense: 85545, Current HP: 2557, A Avg: 116330, D Avg: 85545, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 123: HP: 2208, STR: 140, VIT: 696, SPD: 56, LUK: 1, Attack: 92326, Defense: 86171, Current HP: 2208, A Avg: 116330, D Avg: 86171, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 122: HP: 1804, STR: 140, VIT: 1155, SPD: 56, LUK: 1, Attack: 92326, Defense: 86123, Current HP: 1804, A Avg: 116330, D Avg: 86123, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 121: HP: 1716, STR: 140, VIT: 1294, SPD: 56, LUK: 1, Attack: 92326, Defense: 88134, Current HP: 1716, A Avg: 116330, D Avg: 88134, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 120: HP: 2829, STR: 140, VIT: 1024, SPD: 56, LUK: 1, Attack: 92326, Defense: 88449, Current HP: 2829, A Avg: 116330, D Avg: 88449, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 119: HP: 1584, STR: 140, VIT: 228, SPD: 56, LUK: 1, Attack: 92326, Defense: 87017, Current HP: 1584, A Avg: 116330, D Avg: 87017, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 118: HP: 1584, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 92326, Defense: 91774, Current HP: 1584, A Avg: 116330, D Avg: 91774, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 117: HP: 2134, STR: 140, VIT: 2802, SPD: 56, LUK: 1, Attack: 92326, Defense: 89590, Current HP: 2134, A Avg: 116330, D Avg: 89590, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 116: HP: 1914, STR: 140, VIT: 961, SPD: 59, LUK: 1, Attack: 92326, Defense: 86839, Current HP: 1914, A Avg: 116330, D Avg: 86839, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 115: HP: 2745, STR: 140, VIT: 923, SPD: 56, LUK: 1, Attack: 92326, Defense: 87139, Current HP: 2745, A Avg: 116330, D Avg: 87139, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 114: HP: 2116, STR: 140, VIT: 1102, SPD: 56, LUK: 1, Attack: 92326, Defense: 88137, Current HP: 2116, A Avg: 116330, D Avg: 88137, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 113: HP: 1656, STR: 140, VIT: 1289, SPD: 56, LUK: 1, Attack: 92326, Defense: 88337, Current HP: 1656, A Avg: 116330, D Avg: 88337, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 112: HP: 1606, STR: 149, VIT: 418, SPD: 56, LUK: 1, Attack: 92335, Defense: 84424, Current HP: 1606, A Avg: 116342, D Avg: 84424, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 111: HP: 1584, STR: 149, VIT: 4648, SPD: 56, LUK: 1, Attack: 92335, Defense: 90318, Current HP: 1584, A Avg: 116342, D Avg: 90318, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 1896, STR: 156, VIT: 526, SPD: 56, LUK: 1, Attack: 92342, Defense: 84467, Current HP: 1896, A Avg: 116350, D Avg: 84467, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 109: HP: 2024, STR: 2434, VIT: 2178, SPD: 56, LUK: 1, Attack: 92343, Defense: 89746, Current HP: 2024, A Avg: 116352, D Avg: 89746, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 108: HP: 1740, STR: 901, VIT: 745, SPD: 59, LUK: 1, Attack: 93087, Defense: 85739, Current HP: 1740, A Avg: 116358, D Avg: 85739, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 1604, STR: 904, VIT: 292, SPD: 59, LUK: 1, Attack: 93090, Defense: 84298, Current HP: 1604, A Avg: 116362, D Avg: 84298, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 106: HP: 1408, STR: 2457, VIT: 941, SPD: 56, LUK: 1, Attack: 92366, Defense: 85532, Current HP: 1408, A Avg: 116381, D Avg: 85532, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 105: HP: 1782, STR: 2457, VIT: 1029, SPD: 56, LUK: 1, Attack: 92366, Defense: 87947, Current HP: 1782, A Avg: 116381, D Avg: 87947, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 104: HP: 1584, STR: 203, VIT: 418, SPD: 59, LUK: 1, Attack: 92389, Defense: 84443, Current HP: 1584, A Avg: 116410, D Avg: 84443, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 103: HP: 2484, STR: 2483, VIT: 1019, SPD: 56, LUK: 1, Attack: 92392, Defense: 87131, Current HP: 2484, A Avg: 116413, D Avg: 87131, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 102: HP: 1386, STR: 2488, VIT: 434, SPD: 56, LUK: 1, Attack: 92397, Defense: 84297, Current HP: 1386, A Avg: 116420, D Avg: 84297, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 101: HP: 2068, STR: 211, VIT: 529, SPD: 56, LUK: 1, Attack: 92397, Defense: 84769, Current HP: 2068, A Avg: 116420, D Avg: 84769, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 100: HP: 1804, STR: 2499, VIT: 1209, SPD: 56, LUK: 1, Attack: 92408, Defense: 86203, Current HP: 1804, A Avg: 116434, D Avg: 86203, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 099: HP: 1777, STR: 224, VIT: 418, SPD: 56, LUK: 1, Attack: 92410, Defense: 84918, Current HP: 1777, A Avg: 116436, D Avg: 84918, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 098: HP: 3580, STR: 5346, VIT: 1751, SPD: 63, LUK: 1, Attack: 93174, Defense: 88539, Current HP: 3580, A Avg: 116467, D Avg: 88539, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 097: HP: 2134, STR: 256, VIT: 769, SPD: 56, LUK: 1, Attack: 92442, Defense: 86387, Current HP: 2134, A Avg: 116476, D Avg: 86387, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 096: HP: 1883, STR: 257, VIT: 1042, SPD: 56, LUK: 1, Attack: 92443, Defense: 85880, Current HP: 1883, A Avg: 116478, D Avg: 85880, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 095: HP: 2068, STR: 273, VIT: 621, SPD: 56, LUK: 1, Attack: 92459, Defense: 85485, Current HP: 2068, A Avg: 116498, D Avg: 85485, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 094: HP: 1980, STR: 273, VIT: 696, SPD: 59, LUK: 1, Attack: 92459, Defense: 85118, Current HP: 1980, A Avg: 116498, D Avg: 85118, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 093: HP: 2068, STR: 313, VIT: 1134, SPD: 56, LUK: 1, Attack: 92499, Defense: 87935, Current HP: 2068, A Avg: 116548, D Avg: 87935, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 092: HP: 2244, STR: 319, VIT: 2074, SPD: 56, LUK: 1, Attack: 92505, Defense: 89642, Current HP: 2244, A Avg: 116556, D Avg: 89642, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 091: HP: 1804, STR: 2604, VIT: 522, SPD: 56, LUK: 1, Attack: 92513, Defense: 84411, Current HP: 1804, A Avg: 116566, D Avg: 84411, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 090: HP: 1654, STR: 2636, VIT: 535, SPD: 56, LUK: 1, Attack: 92545, Defense: 84541, Current HP: 1654, A Avg: 116606, D Avg: 84541, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 089: HP: 1634, STR: 1108, VIT: 579, SPD: 56, LUK: 1, Attack: 93294, Defense: 87497, Current HP: 1634, A Avg: 116617, D Avg: 87497, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 1606, STR: 374, VIT: 330, SPD: 56, LUK: 1, Attack: 92560, Defense: 84193, Current HP: 1606, A Avg: 116625, D Avg: 84193, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 087: HP: 740, STR: 5675, VIT: 159, SPD: 63, LUK: 1, Attack: 93336, Defense: 84295, Current HP: 740, A Avg: 116670, D Avg: 84295, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 740, STR: 7515, VIT: 622, SPD: 59, LUK: 1, Attack: 93393, Defense: 88450, Current HP: 740, A Avg: 116741, D Avg: 88450, [Blue Sword(180)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 1628, STR: 467, VIT: 837, SPD: 56, LUK: 1, Attack: 92653, Defense: 85428, Current HP: 1628, A Avg: 116742, D Avg: 85428, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 084: HP: 2024, STR: 489, VIT: 418, SPD: 56, LUK: 1, Attack: 92675, Defense: 84307, Current HP: 2024, A Avg: 116770, D Avg: 84307, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 083: HP: 2714, STR: 492, VIT: 915, SPD: 56, LUK: 1, Attack: 92678, Defense: 87027, Current HP: 2714, A Avg: 116774, D Avg: 87027, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 082: HP: 2024, STR: 508, VIT: 1101, SPD: 56, LUK: 1, Attack: 92694, Defense: 86095, Current HP: 2024, A Avg: 116794, D Avg: 86095, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 081: HP: 1874, STR: 521, VIT: 431, SPD: 56, LUK: 1, Attack: 92707, Defense: 84437, Current HP: 1874, A Avg: 116810, D Avg: 84437, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 080: HP: 1364, STR: 2832, VIT: 332, SPD: 59, LUK: 1, Attack: 92741, Defense: 84468, Current HP: 1364, A Avg: 116853, D Avg: 84468, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 079: HP: 1197, STR: 3639, VIT: 227, SPD: 59, LUK: 1, Attack: 93548, Defense: 83950, Current HP: 1197, A Avg: 116935, D Avg: 83950, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 1197, STR: 3639, VIT: 227, SPD: 59, LUK: 1, Attack: 93548, Defense: 83960, Current HP: 1197, A Avg: 116935, D Avg: 83960, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 1140, STR: 3639, VIT: 250, SPD: 59, LUK: 1, Attack: 93548, Defense: 84119, Current HP: 1140, A Avg: 116935, D Avg: 84119, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 1140, STR: 3639, VIT: 255, SPD: 59, LUK: 1, Attack: 93548, Defense: 84059, Current HP: 1140, A Avg: 116935, D Avg: 84059, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 1140, STR: 3639, VIT: 302, SPD: 59, LUK: 1, Attack: 93548, Defense: 84165, Current HP: 1140, A Avg: 116935, D Avg: 84165, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 1140, STR: 3639, VIT: 320, SPD: 59, LUK: 1, Attack: 93548, Defense: 84209, Current HP: 1140, A Avg: 116935, D Avg: 84209, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 1197, STR: 3639, VIT: 351, SPD: 59, LUK: 1, Attack: 93548, Defense: 84227, Current HP: 1197, A Avg: 116935, D Avg: 84227, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 1500, STR: 3639, VIT: 424, SPD: 59, LUK: 1, Attack: 93548, Defense: 84261, Current HP: 1500, A Avg: 116935, D Avg: 84261, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1260, STR: 3639, VIT: 294, SPD: 59, LUK: 1, Attack: 93548, Defense: 84066, Current HP: 1260, A Avg: 116935, D Avg: 84066, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 1302, STR: 3639, VIT: 351, SPD: 59, LUK: 1, Attack: 93548, Defense: 84370, Current HP: 1302, A Avg: 116935, D Avg: 84370, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 1220, STR: 3639, VIT: 311, SPD: 59, LUK: 1, Attack: 93548, Defense: 84239, Current HP: 1220, A Avg: 116935, D Avg: 84239, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 1801, STR: 3639, VIT: 533, SPD: 59, LUK: 1, Attack: 93548, Defense: 85095, Current HP: 1801, A Avg: 116935, D Avg: 85095, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 1724, STR: 3639, VIT: 302, SPD: 59, LUK: 1, Attack: 93548, Defense: 84230, Current HP: 1724, A Avg: 116935, D Avg: 84230, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 1197, STR: 3639, VIT: 887, SPD: 59, LUK: 1, Attack: 93548, Defense: 87675, Current HP: 1197, A Avg: 116935, D Avg: 87675, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 065: HP: 3160, STR: 3639, VIT: 241, SPD: 59, LUK: 1, Attack: 93548, Defense: 86158, Current HP: 3160, A Avg: 116935, D Avg: 86158, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 064: HP: 2020, STR: 3639, VIT: 608, SPD: 59, LUK: 1, Attack: 93548, Defense: 85342, Current HP: 2020, A Avg: 116935, D Avg: 85342, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 063: HP: 1701, STR: 3639, VIT: 533, SPD: 59, LUK: 1, Attack: 93548, Defense: 86008, Current HP: 1701, A Avg: 116935, D Avg: 86008, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 062: HP: 1340, STR: 3639, VIT: 853, SPD: 59, LUK: 1, Attack: 93548, Defense: 85821, Current HP: 1340, A Avg: 116935, D Avg: 85821, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 061: HP: 1260, STR: 3639, VIT: 924, SPD: 59, LUK: 1, Attack: 93548, Defense: 87764, Current HP: 1260, A Avg: 116935, D Avg: 87764, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 060: HP: 2268, STR: 3639, VIT: 748, SPD: 59, LUK: 1, Attack: 93548, Defense: 88173, Current HP: 2268, A Avg: 116935, D Avg: 88173, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 059: HP: 1140, STR: 3639, VIT: 227, SPD: 59, LUK: 1, Attack: 93548, Defense: 87016, Current HP: 1140, A Avg: 116935, D Avg: 87016, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 058: HP: 1140, STR: 3639, VIT: 1383, SPD: 59, LUK: 1, Attack: 93548, Defense: 91161, Current HP: 1140, A Avg: 116935, D Avg: 91161, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 057: HP: 1640, STR: 3639, VIT: 1951, SPD: 59, LUK: 1, Attack: 93548, Defense: 88739, Current HP: 1640, A Avg: 116935, D Avg: 88739, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 056: HP: 1440, STR: 3639, VIT: 707, SPD: 63, LUK: 1, Attack: 93548, Defense: 86585, Current HP: 1440, A Avg: 116935, D Avg: 86585, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 055: HP: 2196, STR: 3639, VIT: 698, SPD: 59, LUK: 1, Attack: 93548, Defense: 86914, Current HP: 2196, A Avg: 116935, D Avg: 86914, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 054: HP: 1617, STR: 3639, VIT: 799, SPD: 59, LUK: 1, Attack: 93548, Defense: 87834, Current HP: 1617, A Avg: 116935, D Avg: 87834, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 053: HP: 1197, STR: 3639, VIT: 921, SPD: 59, LUK: 1, Attack: 93548, Defense: 87969, Current HP: 1197, A Avg: 116935, D Avg: 87969, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 052: HP: 924, STR: 5164, VIT: 228, SPD: 56, LUK: 1, Attack: 92825, Defense: 88056, Current HP: 924, A Avg: 116959, D Avg: 88056, [Neural Edge(190)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 051: HP: 1424, STR: 3666, VIT: 433, SPD: 59, LUK: 1, Attack: 93575, Defense: 84374, Current HP: 1424, A Avg: 116968, D Avg: 84374, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 050: HP: 1340, STR: 1463, VIT: 159, SPD: 63, LUK: 1, Attack: 93649, Defense: 84295, Current HP: 1340, A Avg: 117061, D Avg: 84295, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 049: HP: 1140, STR: 3744, VIT: 351, SPD: 63, LUK: 1, Attack: 93653, Defense: 84376, Current HP: 1140, A Avg: 117066, D Avg: 84376, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 048: HP: 1580, STR: 3758, VIT: 435, SPD: 59, LUK: 1, Attack: 93667, Defense: 84675, Current HP: 1580, A Avg: 117083, D Avg: 84675, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 047: HP: 1160, STR: 3774, VIT: 351, SPD: 59, LUK: 1, Attack: 93683, Defense: 84357, Current HP: 1160, A Avg: 117103, D Avg: 84357, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 046: HP: 1140, STR: 3774, VIT: 3117, SPD: 59, LUK: 1, Attack: 93683, Defense: 88787, Current HP: 1140, A Avg: 117103, D Avg: 88787, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 045: HP: 2002, STR: 759, VIT: 925, SPD: 56, LUK: 1, Attack: 92945, Defense: 87843, Current HP: 2002, A Avg: 117110, D Avg: 87843, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 044: HP: 740, STR: 6037, VIT: 159, SPD: 63, LUK: 1, Attack: 93698, Defense: 84503, Current HP: 740, A Avg: 117122, D Avg: 84503, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 043: HP: 1364, STR: 3046, VIT: 332, SPD: 59, LUK: 1, Attack: 92955, Defense: 84676, Current HP: 1364, A Avg: 117123, D Avg: 84676, [Spectral Sword Shigure(172)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 042: HP: 1633, STR: 3834, VIT: 581, SPD: 59, LUK: 1, Attack: 93743, Defense: 86199, Current HP: 1633, A Avg: 117178, D Avg: 86199, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 041: HP: 1412, STR: 3836, VIT: 777, SPD: 59, LUK: 1, Attack: 93745, Defense: 85615, Current HP: 1412, A Avg: 117181, D Avg: 85615, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 040: HP: 1584, STR: 841, VIT: 228, SPD: 59, LUK: 1, Attack: 93027, Defense: 84364, Current HP: 1584, A Avg: 117214, D Avg: 84364, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 039: HP: 1580, STR: 3863, VIT: 496, SPD: 59, LUK: 1, Attack: 93772, Defense: 85360, Current HP: 1580, A Avg: 117215, D Avg: 85360, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 038: HP: 1500, STR: 3863, VIT: 533, SPD: 63, LUK: 1, Attack: 93772, Defense: 84955, Current HP: 1500, A Avg: 117215, D Avg: 84955, [Spectral Sword Shigure(172)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 037: HP: 740, STR: 6132, VIT: 159, SPD: 59, LUK: 1, Attack: 93793, Defense: 84347, Current HP: 740, A Avg: 117241, D Avg: 84347, [Neural Edge(190)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 036: HP: 1316, STR: 3897, VIT: 351, SPD: 59, LUK: 1, Attack: 93806, Defense: 84851, Current HP: 1316, A Avg: 117257, D Avg: 84851, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 035: HP: 1364, STR: 3158, VIT: 332, SPD: 56, LUK: 1, Attack: 93067, Defense: 84520, Current HP: 1364, A Avg: 117264, D Avg: 84520, [Spectral Sword Shigure(172)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 034: HP: 1580, STR: 3931, VIT: 838, SPD: 59, LUK: 1, Attack: 93840, Defense: 87639, Current HP: 1580, A Avg: 117300, D Avg: 87639, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 033: HP: 1340, STR: 1764, VIT: 159, SPD: 59, LUK: 1, Attack: 93950, Defense: 84347, Current HP: 1340, A Avg: 117437, D Avg: 84347, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 032: HP: 1740, STR: 4054, VIT: 1434, SPD: 59, LUK: 1, Attack: 93963, Defense: 89002, Current HP: 1740, A Avg: 117453, D Avg: 89002, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 031: HP: 1584, STR: 1043, VIT: 228, SPD: 56, LUK: 1, Attack: 93229, Defense: 84416, Current HP: 1584, A Avg: 117468, D Avg: 84416, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 030: HP: 1584, STR: 1056, VIT: 228, SPD: 59, LUK: 1, Attack: 93242, Defense: 84572, Current HP: 1584, A Avg: 117484, D Avg: 84572, [Big Bang(171)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 029: HP: 1340, STR: 1825, VIT: 159, SPD: 63, LUK: 1, Attack: 94011, Defense: 84503, Current HP: 1340, A Avg: 117513, D Avg: 84503, [Big Bang(171)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
