Rank 1000: HP: 414, STR: 224, VIT: 566, SPD: 16, LUK: 1, Attack: 86752, Defense: 87614, Current HP: 414, A Avg: 109307, D Avg: 87614, [Moon Knuckle(153)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 140: HP: 1140, STR: 2424, VIT: 781, SPD: 17, LUK: 1, Attack: 92333, Defense: 87569, Current HP: 1140, A Avg: 115416, D Avg: 87569, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 139: HP: 940, STR: 2424, VIT: 324, SPD: 18, LUK: 1, Attack: 92333, Defense: 86202, Current HP: 940, A Avg: 115416, D Avg: 86202, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 138: HP: 1096, STR: 2424, VIT: 383, SPD: 17, LUK: 1, Attack: 92333, Defense: 86599, Current HP: 1096, A Avg: 115416, D Avg: 86599, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 137: HP: 1092, STR: 2424, VIT: 586, SPD: 17, LUK: 1, Attack: 92333, Defense: 87621, Current HP: 1092, A Avg: 115416, D Avg: 87621, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 136: HP: 672, STR: 2424, VIT: 368, SPD: 17, LUK: 1, Attack: 92333, Defense: 87416, Current HP: 672, A Avg: 115416, D Avg: 87416, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 135: HP: 774, STR: 2451, VIT: 253, SPD: 17, LUK: 1, Attack: 92360, Defense: 84194, Current HP: 774, A Avg: 115450, D Avg: 84194, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 134: HP: 640, STR: 2462, VIT: 224, SPD: 18, LUK: 1, Attack: 92371, Defense: 84249, Current HP: 640, A Avg: 115463, D Avg: 84249, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 133: HP: 830, STR: 2475, VIT: 255, SPD: 17, LUK: 1, Attack: 92384, Defense: 84495, Current HP: 830, A Avg: 115480, D Avg: 84495, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 132: HP: 793, STR: 2484, VIT: 283, SPD: 17, LUK: 1, Attack: 92393, Defense: 85901, Current HP: 793, A Avg: 115491, D Avg: 85901, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 131: HP: 712, STR: 2486, VIT: 417, SPD: 17, LUK: 1, Attack: 92395, Defense: 85255, Current HP: 712, A Avg: 115493, D Avg: 85255, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 130: HP: 814, STR: 1756, VIT: 202, SPD: 16, LUK: 1, Attack: 91665, Defense: 84390, Current HP: 814, A Avg: 115497, D Avg: 84390, [Spectral Sword Shigure(172)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 129: HP: 882, STR: 213, VIT: 117, SPD: 17, LUK: 1, Attack: 92399, Defense: 83840, Current HP: 882, A Avg: 115498, D Avg: 83840, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 128: HP: 882, STR: 213, VIT: 117, SPD: 17, LUK: 1, Attack: 92399, Defense: 83850, Current HP: 882, A Avg: 115498, D Avg: 83850, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 127: HP: 840, STR: 213, VIT: 133, SPD: 17, LUK: 1, Attack: 92399, Defense: 84002, Current HP: 840, A Avg: 115498, D Avg: 84002, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 126: HP: 840, STR: 213, VIT: 138, SPD: 17, LUK: 1, Attack: 92399, Defense: 83942, Current HP: 840, A Avg: 115498, D Avg: 83942, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 125: HP: 840, STR: 213, VIT: 140, SPD: 17, LUK: 1, Attack: 92399, Defense: 84003, Current HP: 840, A Avg: 115498, D Avg: 84003, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 124: HP: 840, STR: 213, VIT: 158, SPD: 17, LUK: 1, Attack: 92399, Defense: 84047, Current HP: 840, A Avg: 115498, D Avg: 84047, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 123: HP: 882, STR: 213, VIT: 156, SPD: 17, LUK: 1, Attack: 92399, Defense: 84032, Current HP: 882, A Avg: 115498, D Avg: 84032, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 122: HP: 950, STR: 213, VIT: 172, SPD: 17, LUK: 1, Attack: 92399, Defense: 84009, Current HP: 950, A Avg: 115498, D Avg: 84009, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 121: HP: 945, STR: 213, VIT: 141, SPD: 17, LUK: 1, Attack: 92399, Defense: 83913, Current HP: 945, A Avg: 115498, D Avg: 83913, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 120: HP: 987, STR: 213, VIT: 156, SPD: 17, LUK: 1, Attack: 92399, Defense: 84175, Current HP: 987, A Avg: 115498, D Avg: 84175, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 119: HP: 920, STR: 213, VIT: 149, SPD: 17, LUK: 1, Attack: 92399, Defense: 84077, Current HP: 920, A Avg: 115498, D Avg: 84077, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 118: HP: 1119, STR: 213, VIT: 210, SPD: 17, LUK: 1, Attack: 92399, Defense: 84772, Current HP: 1119, A Avg: 115498, D Avg: 84772, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 117: HP: 1024, STR: 213, VIT: 140, SPD: 17, LUK: 1, Attack: 92399, Defense: 84068, Current HP: 1024, A Avg: 115498, D Avg: 84068, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 116: HP: 882, STR: 213, VIT: 479, SPD: 17, LUK: 1, Attack: 92399, Defense: 87267, Current HP: 882, A Avg: 115498, D Avg: 87267, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 115: HP: 2110, STR: 213, VIT: 124, SPD: 17, LUK: 1, Attack: 92399, Defense: 86041, Current HP: 2110, A Avg: 115498, D Avg: 86041, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 114: HP: 1285, STR: 213, VIT: 243, SPD: 17, LUK: 1, Attack: 92399, Defense: 84977, Current HP: 1285, A Avg: 115498, D Avg: 84977, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 113: HP: 1123, STR: 213, VIT: 210, SPD: 17, LUK: 1, Attack: 92399, Defense: 85685, Current HP: 1123, A Avg: 115498, D Avg: 85685, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 112: HP: 1040, STR: 213, VIT: 286, SPD: 17, LUK: 1, Attack: 92399, Defense: 85254, Current HP: 1040, A Avg: 115498, D Avg: 85254, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 111: HP: 960, STR: 213, VIT: 389, SPD: 17, LUK: 1, Attack: 92399, Defense: 87229, Current HP: 960, A Avg: 115498, D Avg: 87229, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 110: HP: 1165, STR: 213, VIT: 255, SPD: 17, LUK: 1, Attack: 92399, Defense: 87680, Current HP: 1165, A Avg: 115498, D Avg: 87680, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 109: HP: 840, STR: 213, VIT: 117, SPD: 17, LUK: 1, Attack: 92399, Defense: 86906, Current HP: 840, A Avg: 115498, D Avg: 86906, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 108: HP: 840, STR: 213, VIT: 423, SPD: 17, LUK: 1, Attack: 92399, Defense: 90201, Current HP: 840, A Avg: 115498, D Avg: 90201, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 1340, STR: 213, VIT: 709, SPD: 17, LUK: 1, Attack: 92399, Defense: 87497, Current HP: 1340, A Avg: 115498, D Avg: 87497, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 106: HP: 1140, STR: 213, VIT: 256, SPD: 18, LUK: 1, Attack: 92399, Defense: 86134, Current HP: 1140, A Avg: 115498, D Avg: 86134, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 105: HP: 1296, STR: 213, VIT: 311, SPD: 17, LUK: 1, Attack: 92399, Defense: 86527, Current HP: 1296, A Avg: 115498, D Avg: 86527, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 104: HP: 1302, STR: 213, VIT: 518, SPD: 17, LUK: 1, Attack: 92399, Defense: 87553, Current HP: 1302, A Avg: 115498, D Avg: 87553, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 103: HP: 882, STR: 213, VIT: 300, SPD: 17, LUK: 1, Attack: 92399, Defense: 87348, Current HP: 882, A Avg: 115498, D Avg: 87348, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 102: HP: 860, STR: 221, VIT: 156, SPD: 17, LUK: 1, Attack: 92407, Defense: 84162, Current HP: 860, A Avg: 115508, D Avg: 84162, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 101: HP: 840, STR: 221, VIT: 882, SPD: 17, LUK: 1, Attack: 92407, Defense: 86552, Current HP: 840, A Avg: 115508, D Avg: 86552, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 100: HP: 830, STR: 2513, VIT: 433, SPD: 17, LUK: 1, Attack: 92422, Defense: 87234, Current HP: 830, A Avg: 115527, D Avg: 87234, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 099: HP: 830, STR: 2513, VIT: 271, SPD: 17, LUK: 1, Attack: 92422, Defense: 85135, Current HP: 830, A Avg: 115527, D Avg: 85135, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 098: HP: 750, STR: 2513, VIT: 278, SPD: 18, LUK: 1, Attack: 92422, Defense: 84700, Current HP: 750, A Avg: 115527, D Avg: 84700, [Spectral Sword Shigure(172)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 097: HP: 660, STR: 2514, VIT: 224, SPD: 17, LUK: 1, Attack: 92423, Defense: 84230, Current HP: 660, A Avg: 115528, D Avg: 84230, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 096: HP: 640, STR: 2514, VIT: 950, SPD: 17, LUK: 1, Attack: 92423, Defense: 86620, Current HP: 640, A Avg: 115528, D Avg: 86620, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 095: HP: 974, STR: 240, VIT: 181, SPD: 17, LUK: 1, Attack: 92426, Defense: 84122, Current HP: 974, A Avg: 115532, D Avg: 84122, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 094: HP: 814, STR: 1792, VIT: 202, SPD: 17, LUK: 1, Attack: 91701, Defense: 84338, Current HP: 814, A Avg: 115543, D Avg: 84338, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 093: HP: 840, STR: 251, VIT: 156, SPD: 18, LUK: 1, Attack: 92437, Defense: 84181, Current HP: 840, A Avg: 115546, D Avg: 84181, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 092: HP: 1030, STR: 264, VIT: 183, SPD: 17, LUK: 1, Attack: 92450, Defense: 84423, Current HP: 1030, A Avg: 115562, D Avg: 84423, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 091: HP: 1003, STR: 272, VIT: 215, SPD: 17, LUK: 1, Attack: 92458, Defense: 85833, Current HP: 1003, A Avg: 115572, D Avg: 85833, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 090: HP: 916, STR: 274, VIT: 156, SPD: 17, LUK: 1, Attack: 92460, Defense: 84656, Current HP: 916, A Avg: 115575, D Avg: 84656, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 089: HP: 912, STR: 275, VIT: 345, SPD: 17, LUK: 1, Attack: 92461, Defense: 85183, Current HP: 912, A Avg: 115576, D Avg: 85183, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 716, STR: 2567, VIT: 224, SPD: 17, LUK: 1, Attack: 92476, Defense: 84724, Current HP: 716, A Avg: 115595, D Avg: 84724, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 087: HP: 680, STR: 2570, VIT: 328, SPD: 17, LUK: 1, Attack: 92479, Defense: 84919, Current HP: 680, A Avg: 115598, D Avg: 84919, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 770, STR: 2570, VIT: 343, SPD: 17, LUK: 1, Attack: 92479, Defense: 87261, Current HP: 770, A Avg: 115598, D Avg: 87261, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 1030, STR: 302, VIT: 361, SPD: 17, LUK: 1, Attack: 92488, Defense: 87162, Current HP: 1030, A Avg: 115610, D Avg: 87162, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 1030, STR: 302, VIT: 199, SPD: 17, LUK: 1, Attack: 92488, Defense: 85063, Current HP: 1030, A Avg: 115610, D Avg: 85063, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 950, STR: 302, VIT: 210, SPD: 18, LUK: 1, Attack: 92488, Defense: 84632, Current HP: 950, A Avg: 115610, D Avg: 84632, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 082: HP: 957, STR: 1864, VIT: 327, SPD: 16, LUK: 1, Attack: 91773, Defense: 85555, Current HP: 957, A Avg: 115633, D Avg: 85555, [Spectral Sword Shigure(172)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 081: HP: 880, STR: 359, VIT: 260, SPD: 17, LUK: 1, Attack: 92545, Defense: 84851, Current HP: 880, A Avg: 115681, D Avg: 84851, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 860, STR: 380, VIT: 141, SPD: 17, LUK: 1, Attack: 92566, Defense: 84004, Current HP: 860, A Avg: 115707, D Avg: 84004, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 660, STR: 2674, VIT: 209, SPD: 17, LUK: 1, Attack: 92583, Defense: 84072, Current HP: 660, A Avg: 115728, D Avg: 84072, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 1113, STR: 2681, VIT: 379, SPD: 17, LUK: 1, Attack: 92590, Defense: 86491, Current HP: 1113, A Avg: 115737, D Avg: 86491, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 954, STR: 414, VIT: 164, SPD: 17, LUK: 1, Attack: 92600, Defense: 84170, Current HP: 954, A Avg: 115750, D Avg: 84170, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 814, STR: 1966, VIT: 202, SPD: 17, LUK: 1, Attack: 91875, Defense: 84546, Current HP: 814, A Avg: 115762, D Avg: 84546, [Spectral Sword Shigure(172)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 075: HP: 754, STR: 2707, VIT: 232, SPD: 17, LUK: 1, Attack: 92616, Defense: 84238, Current HP: 754, A Avg: 115770, D Avg: 84238, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 1040, STR: 2708, VIT: 547, SPD: 17, LUK: 1, Attack: 92617, Defense: 85541, Current HP: 1040, A Avg: 115771, D Avg: 85541, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 990, STR: 431, VIT: 156, SPD: 17, LUK: 1, Attack: 92617, Defense: 84045, Current HP: 990, A Avg: 115771, D Avg: 84045, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 790, STR: 2724, VIT: 224, SPD: 17, LUK: 1, Attack: 92633, Defense: 84113, Current HP: 790, A Avg: 115791, D Avg: 84113, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1323, STR: 469, VIT: 311, SPD: 17, LUK: 1, Attack: 92655, Defense: 86423, Current HP: 1323, A Avg: 115818, D Avg: 86423, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 921, STR: 478, VIT: 259, SPD: 16, LUK: 1, Attack: 92664, Defense: 87177, Current HP: 921, A Avg: 115830, D Avg: 87177, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 1240, STR: 496, VIT: 475, SPD: 17, LUK: 1, Attack: 92682, Defense: 85469, Current HP: 1240, A Avg: 115852, D Avg: 85469, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 1440, STR: 501, VIT: 686, SPD: 17, LUK: 1, Attack: 92687, Defense: 88254, Current HP: 1440, A Avg: 115858, D Avg: 88254, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 1240, STR: 2794, VIT: 754, SPD: 17, LUK: 1, Attack: 92703, Defense: 88322, Current HP: 1240, A Avg: 115878, D Avg: 88322, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 1232, STR: 2227, VIT: 202, SPD: 17, LUK: 1, Attack: 92136, Defense: 86990, Current HP: 1232, A Avg: 116091, D Avg: 86990, [Spectral Sword Shigure(172)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 065: HP: 840, STR: 714, VIT: 117, SPD: 17, LUK: 1, Attack: 92900, Defense: 84305, Current HP: 840, A Avg: 116125, D Avg: 84305, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 064: HP: 640, STR: 3007, VIT: 185, SPD: 17, LUK: 1, Attack: 92916, Defense: 84373, Current HP: 640, A Avg: 116145, D Avg: 84373, [Spectral Sword Shigure(172)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 063: HP: 1081, STR: 60, VIT: 98, SPD: 16, LUK: 1, Attack: 92246, Defense: 83821, Current HP: 1081, A Avg: 116229, D Avg: 83821, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 062: HP: 1081, STR: 60, VIT: 98, SPD: 16, LUK: 1, Attack: 92246, Defense: 83831, Current HP: 1081, A Avg: 116229, D Avg: 83831, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 061: HP: 1034, STR: 60, VIT: 116, SPD: 16, LUK: 1, Attack: 92246, Defense: 83985, Current HP: 1034, A Avg: 116229, D Avg: 83985, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 060: HP: 1034, STR: 60, VIT: 124, SPD: 16, LUK: 1, Attack: 92246, Defense: 83928, Current HP: 1034, A Avg: 116229, D Avg: 83928, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 059: HP: 1034, STR: 60, VIT: 126, SPD: 16, LUK: 1, Attack: 92246, Defense: 83989, Current HP: 1034, A Avg: 116229, D Avg: 83989, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 058: HP: 1034, STR: 60, VIT: 153, SPD: 16, LUK: 1, Attack: 92246, Defense: 84042, Current HP: 1034, A Avg: 116229, D Avg: 84042, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 057: HP: 1081, STR: 60, VIT: 158, SPD: 16, LUK: 1, Attack: 92246, Defense: 84034, Current HP: 1081, A Avg: 116229, D Avg: 84034, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 056: HP: 1155, STR: 60, VIT: 175, SPD: 16, LUK: 1, Attack: 92246, Defense: 84012, Current HP: 1155, A Avg: 116229, D Avg: 84012, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 055: HP: 1150, STR: 60, VIT: 135, SPD: 16, LUK: 1, Attack: 92246, Defense: 83907, Current HP: 1150, A Avg: 116229, D Avg: 83907, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 054: HP: 1196, STR: 60, VIT: 158, SPD: 16, LUK: 1, Attack: 92246, Defense: 84177, Current HP: 1196, A Avg: 116229, D Avg: 84177, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 053: HP: 1122, STR: 60, VIT: 140, SPD: 16, LUK: 1, Attack: 92246, Defense: 84068, Current HP: 1122, A Avg: 116229, D Avg: 84068, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 052: HP: 1340, STR: 60, VIT: 241, SPD: 16, LUK: 1, Attack: 92246, Defense: 84803, Current HP: 1340, A Avg: 116229, D Avg: 84803, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 051: HP: 1236, STR: 60, VIT: 126, SPD: 16, LUK: 1, Attack: 92246, Defense: 84054, Current HP: 1236, A Avg: 116229, D Avg: 84054, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 050: HP: 1081, STR: 60, VIT: 652, SPD: 16, LUK: 1, Attack: 92246, Defense: 87440, Current HP: 1081, A Avg: 116229, D Avg: 87440, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 049: HP: 2431, STR: 60, VIT: 102, SPD: 16, LUK: 1, Attack: 92246, Defense: 86019, Current HP: 2431, A Avg: 116229, D Avg: 86019, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 048: HP: 1522, STR: 60, VIT: 291, SPD: 16, LUK: 1, Attack: 92246, Defense: 85025, Current HP: 1522, A Avg: 116229, D Avg: 85025, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 047: HP: 1345, STR: 60, VIT: 241, SPD: 16, LUK: 1, Attack: 92246, Defense: 85716, Current HP: 1345, A Avg: 116229, D Avg: 85716, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 046: HP: 1254, STR: 60, VIT: 345, SPD: 16, LUK: 1, Attack: 92246, Defense: 85313, Current HP: 1254, A Avg: 116229, D Avg: 85313, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 045: HP: 1166, STR: 60, VIT: 514, SPD: 16, LUK: 1, Attack: 92246, Defense: 87354, Current HP: 1166, A Avg: 116229, D Avg: 87354, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 044: HP: 1391, STR: 60, VIT: 309, SPD: 16, LUK: 1, Attack: 92246, Defense: 87734, Current HP: 1391, A Avg: 116229, D Avg: 87734, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
