Rank 1000: HP: 950, STR: 5437, VIT: 193, SPD: 76, LUK: 1, Attack: 89336, Defense: 88021, Current HP: 950, A Avg: 111670, D Avg: 88021, [Sylph(119)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 166: HP: 987, STR: 5599, VIT: 176, SPD: 76, LUK: 1, Attack: 93260, Defense: 83909, Current HP: 987, A Avg: 116575, D Avg: 83909, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 165: HP: 940, STR: 5599, VIT: 196, SPD: 76, LUK: 1, Attack: 93260, Defense: 84065, Current HP: 940, A Avg: 116575, D Avg: 84065, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 164: HP: 940, STR: 5599, VIT: 201, SPD: 76, LUK: 1, Attack: 93260, Defense: 84005, Current HP: 940, A Avg: 116575, D Avg: 84005, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 163: HP: 940, STR: 5599, VIT: 266, SPD: 76, LUK: 1, Attack: 93260, Defense: 84129, Current HP: 940, A Avg: 116575, D Avg: 84129, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 162: HP: 940, STR: 5599, VIT: 284, SPD: 76, LUK: 1, Attack: 93260, Defense: 84173, Current HP: 940, A Avg: 116575, D Avg: 84173, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 161: HP: 987, STR: 5599, VIT: 334, SPD: 76, LUK: 1, Attack: 93260, Defense: 84210, Current HP: 987, A Avg: 116575, D Avg: 84210, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 160: HP: 1400, STR: 5599, VIT: 424, SPD: 76, LUK: 1, Attack: 93260, Defense: 84261, Current HP: 1400, A Avg: 116575, D Avg: 84261, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 159: HP: 1050, STR: 5599, VIT: 260, SPD: 76, LUK: 1, Attack: 93260, Defense: 84032, Current HP: 1050, A Avg: 116575, D Avg: 84032, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 158: HP: 1092, STR: 5599, VIT: 334, SPD: 76, LUK: 1, Attack: 93260, Defense: 84353, Current HP: 1092, A Avg: 116575, D Avg: 84353, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 157: HP: 1020, STR: 5599, VIT: 275, SPD: 76, LUK: 1, Attack: 93260, Defense: 84203, Current HP: 1020, A Avg: 116575, D Avg: 84203, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 156: HP: 1738, STR: 5599, VIT: 567, SPD: 76, LUK: 1, Attack: 93260, Defense: 85129, Current HP: 1738, A Avg: 116575, D Avg: 85129, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 155: HP: 1684, STR: 5599, VIT: 266, SPD: 76, LUK: 1, Attack: 93260, Defense: 84194, Current HP: 1684, A Avg: 116575, D Avg: 84194, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 154: HP: 987, STR: 5599, VIT: 955, SPD: 76, LUK: 1, Attack: 93260, Defense: 87743, Current HP: 987, A Avg: 116575, D Avg: 87743, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 153: HP: 3260, STR: 5599, VIT: 187, SPD: 76, LUK: 1, Attack: 93260, Defense: 86104, Current HP: 3260, A Avg: 116575, D Avg: 86104, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 152: HP: 1978, STR: 5599, VIT: 659, SPD: 76, LUK: 1, Attack: 93260, Defense: 85393, Current HP: 1978, A Avg: 116575, D Avg: 85393, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 151: HP: 1596, STR: 5599, VIT: 567, SPD: 76, LUK: 1, Attack: 93260, Defense: 86042, Current HP: 1596, A Avg: 116575, D Avg: 86042, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 150: HP: 1140, STR: 5599, VIT: 979, SPD: 76, LUK: 1, Attack: 93260, Defense: 85947, Current HP: 1140, A Avg: 116575, D Avg: 85947, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 149: HP: 1060, STR: 5599, VIT: 1043, SPD: 76, LUK: 1, Attack: 93260, Defense: 87883, Current HP: 1060, A Avg: 116575, D Avg: 87883, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 148: HP: 2373, STR: 5599, VIT: 850, SPD: 76, LUK: 1, Attack: 93260, Defense: 88275, Current HP: 2373, A Avg: 116575, D Avg: 88275, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 147: HP: 940, STR: 5599, VIT: 176, SPD: 76, LUK: 1, Attack: 93260, Defense: 86965, Current HP: 940, A Avg: 116575, D Avg: 86965, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 146: HP: 940, STR: 5599, VIT: 1672, SPD: 76, LUK: 1, Attack: 93260, Defense: 91450, Current HP: 940, A Avg: 116575, D Avg: 91450, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 145: HP: 1440, STR: 5599, VIT: 2347, SPD: 76, LUK: 1, Attack: 93260, Defense: 89135, Current HP: 1440, A Avg: 116575, D Avg: 89135, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 144: HP: 1240, STR: 5599, VIT: 792, SPD: 81, LUK: 1, Attack: 93260, Defense: 86670, Current HP: 1240, A Avg: 116575, D Avg: 86670, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 143: HP: 2236, STR: 5599, VIT: 752, SPD: 76, LUK: 1, Attack: 93260, Defense: 86968, Current HP: 2236, A Avg: 116575, D Avg: 86968, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 142: HP: 1407, STR: 5599, VIT: 816, SPD: 76, LUK: 1, Attack: 93260, Defense: 87851, Current HP: 1407, A Avg: 116575, D Avg: 87851, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 141: HP: 987, STR: 5599, VIT: 1074, SPD: 76, LUK: 1, Attack: 93260, Defense: 88122, Current HP: 987, A Avg: 116575, D Avg: 88122, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 140: HP: 2398, STR: 337, VIT: 783, SPD: 72, LUK: 1, Attack: 92523, Defense: 85647, Current HP: 2398, A Avg: 116578, D Avg: 85647, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 139: HP: 2310, STR: 337, VIT: 878, SPD: 76, LUK: 1, Attack: 92523, Defense: 85300, Current HP: 2310, A Avg: 116578, D Avg: 85300, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 138: HP: 2464, STR: 353, VIT: 2516, SPD: 72, LUK: 1, Attack: 92539, Defense: 90084, Current HP: 2464, A Avg: 116599, D Avg: 90084, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 137: HP: 940, STR: 8355, VIT: 176, SPD: 76, LUK: 1, Attack: 93284, Defense: 88004, Current HP: 940, A Avg: 116605, D Avg: 88004, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 136: HP: 1864, STR: 1100, VIT: 343, SPD: 76, LUK: 1, Attack: 93286, Defense: 84349, Current HP: 1864, A Avg: 116607, D Avg: 84349, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 135: HP: 1284, STR: 5626, VIT: 433, SPD: 76, LUK: 1, Attack: 93287, Defense: 84374, Current HP: 1284, A Avg: 116608, D Avg: 84374, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 134: HP: 2178, STR: 2656, VIT: 1512, SPD: 72, LUK: 1, Attack: 92565, Defense: 88313, Current HP: 2178, A Avg: 116631, D Avg: 88313, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 133: HP: 2398, STR: 393, VIT: 1404, SPD: 72, LUK: 1, Attack: 92579, Defense: 88205, Current HP: 2398, A Avg: 116649, D Avg: 88205, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 132: HP: 1821, STR: 2679, VIT: 626, SPD: 72, LUK: 1, Attack: 92588, Defense: 85126, Current HP: 1821, A Avg: 116660, D Avg: 85126, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 131: HP: 1826, STR: 459, VIT: 408, SPD: 72, LUK: 1, Attack: 92645, Defense: 84271, Current HP: 1826, A Avg: 116732, D Avg: 84271, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 130: HP: 3300, STR: 5560, VIT: 2176, SPD: 76, LUK: 1, Attack: 93388, Defense: 86364, Current HP: 3300, A Avg: 116735, D Avg: 86364, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 129: HP: 940, STR: 5732, VIT: 334, SPD: 81, LUK: 1, Attack: 93393, Defense: 84359, Current HP: 940, A Avg: 116741, D Avg: 84359, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 128: HP: 1180, STR: 6910, VIT: 1285, SPD: 76, LUK: 1, Attack: 93399, Defense: 89113, Current HP: 1180, A Avg: 116748, D Avg: 89113, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 127: HP: 980, STR: 5233, VIT: 202, SPD: 76, LUK: 1, Attack: 93400, Defense: 88030, Current HP: 980, A Avg: 116750, D Avg: 88030, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 126: HP: 1480, STR: 5745, VIT: 435, SPD: 76, LUK: 1, Attack: 93406, Defense: 84675, Current HP: 1480, A Avg: 116757, D Avg: 84675, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 125: HP: 2332, STR: 5004, VIT: 280, SPD: 76, LUK: 1, Attack: 92665, Defense: 87068, Current HP: 2332, A Avg: 116757, D Avg: 87068, [Neural Edge(190)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 124: HP: 2244, STR: 2757, VIT: 2620, SPD: 72, LUK: 1, Attack: 92666, Defense: 90188, Current HP: 2244, A Avg: 116759, D Avg: 90188, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 123: HP: 960, STR: 5807, VIT: 334, SPD: 76, LUK: 1, Attack: 93468, Defense: 84340, Current HP: 960, A Avg: 116835, D Avg: 84340, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 122: HP: 940, STR: 5807, VIT: 3916, SPD: 76, LUK: 1, Attack: 93468, Defense: 89586, Current HP: 940, A Avg: 116835, D Avg: 89586, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 121: HP: 1628, STR: 2857, VIT: 1149, SPD: 72, LUK: 1, Attack: 92766, Defense: 85740, Current HP: 1628, A Avg: 116885, D Avg: 85740, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 120: HP: 2112, STR: 2857, VIT: 1263, SPD: 72, LUK: 1, Attack: 92766, Defense: 88181, Current HP: 2112, A Avg: 116885, D Avg: 88181, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 119: HP: 1549, STR: 5848, VIT: 632, SPD: 76, LUK: 1, Attack: 93509, Defense: 86250, Current HP: 1549, A Avg: 116886, D Avg: 86250, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 118: HP: 1292, STR: 5850, VIT: 849, SPD: 76, LUK: 1, Attack: 93511, Defense: 85687, Current HP: 1292, A Avg: 116888, D Avg: 85687, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 117: HP: 1606, STR: 2862, VIT: 512, SPD: 72, LUK: 1, Attack: 92771, Defense: 84375, Current HP: 1606, A Avg: 116891, D Avg: 84375, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 116: HP: 1672, STR: 5113, VIT: 769, SPD: 72, LUK: 1, Attack: 92774, Defense: 85997, Current HP: 1672, A Avg: 116895, D Avg: 85997, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 115: HP: 2944, STR: 2867, VIT: 1227, SPD: 72, LUK: 1, Attack: 92776, Defense: 87339, Current HP: 2944, A Avg: 116897, D Avg: 87339, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 114: HP: 1848, STR: 595, VIT: 1045, SPD: 72, LUK: 1, Attack: 92781, Defense: 85636, Current HP: 1848, A Avg: 116904, D Avg: 85636, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 113: HP: 3174, STR: 604, VIT: 1123, SPD: 72, LUK: 1, Attack: 92790, Defense: 87235, Current HP: 3174, A Avg: 116915, D Avg: 87235, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 112: HP: 1180, STR: 7655, VIT: 924, SPD: 76, LUK: 1, Attack: 93533, Defense: 88752, Current HP: 1180, A Avg: 116916, D Avg: 88752, [God Hand(179)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 111: HP: 2024, STR: 2883, VIT: 1398, SPD: 72, LUK: 1, Attack: 92792, Defense: 86392, Current HP: 2024, A Avg: 116917, D Avg: 86392, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 6220, STR: 7722, VIT: 965, SPD: 76, LUK: 1, Attack: 93535, Defense: 86193, Current HP: 6220, A Avg: 116918, D Avg: 86193, [Spear of Regression(182)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 109: HP: 2354, STR: 608, VIT: 522, SPD: 72, LUK: 1, Attack: 92794, Defense: 84411, Current HP: 2354, A Avg: 116920, D Avg: 84411, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 108: HP: 1480, STR: 5877, VIT: 514, SPD: 76, LUK: 1, Attack: 93538, Defense: 85378, Current HP: 1480, A Avg: 116922, D Avg: 85378, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 1400, STR: 5877, VIT: 567, SPD: 81, LUK: 1, Attack: 93538, Defense: 84989, Current HP: 1400, A Avg: 116922, D Avg: 84989, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 106: HP: 1919, STR: 1360, VIT: 707, SPD: 72, LUK: 1, Attack: 93546, Defense: 87625, Current HP: 1919, A Avg: 116932, D Avg: 87625, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 105: HP: 2244, STR: 620, VIT: 1290, SPD: 72, LUK: 1, Attack: 92806, Defense: 86284, Current HP: 2244, A Avg: 116935, D Avg: 86284, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 104: HP: 6820, STR: 7770, VIT: 646, SPD: 81, LUK: 1, Attack: 93583, Defense: 87434, Current HP: 6820, A Avg: 116978, D Avg: 87434, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 103: HP: 2160, STR: 657, VIT: 535, SPD: 72, LUK: 1, Attack: 92843, Defense: 84541, Current HP: 2160, A Avg: 116982, D Avg: 84541, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 102: HP: 1156, STR: 5958, VIT: 334, SPD: 76, LUK: 1, Attack: 93619, Defense: 84834, Current HP: 1156, A Avg: 117023, D Avg: 84834, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 101: HP: 1480, STR: 5972, VIT: 928, SPD: 76, LUK: 1, Attack: 93633, Defense: 87729, Current HP: 1480, A Avg: 117041, D Avg: 87729, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 100: HP: 6952, STR: 5011, VIT: 2568, SPD: 72, LUK: 1, Attack: 92893, Defense: 90396, Current HP: 6952, A Avg: 117045, D Avg: 90396, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 099: HP: 2134, STR: 3012, VIT: 626, SPD: 72, LUK: 1, Attack: 92921, Defense: 84515, Current HP: 2134, A Avg: 117080, D Avg: 84515, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 098: HP: 1940, STR: 3061, VIT: 639, SPD: 72, LUK: 1, Attack: 92970, Defense: 84645, Current HP: 1940, A Avg: 117142, D Avg: 84645, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 097: HP: 1540, STR: 6087, VIT: 1638, SPD: 76, LUK: 1, Attack: 93748, Defense: 89206, Current HP: 1540, A Avg: 117185, D Avg: 89206, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 096: HP: 3740, STR: 5191, VIT: 3338, SPD: 72, LUK: 1, Attack: 93019, Defense: 91166, Current HP: 3740, A Avg: 117203, D Avg: 91166, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 095: HP: 1540, STR: 1679, VIT: 176, SPD: 81, LUK: 1, Attack: 93865, Defense: 84312, Current HP: 1540, A Avg: 117331, D Avg: 84312, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 094: HP: 2332, STR: 967, VIT: 1159, SPD: 72, LUK: 1, Attack: 93153, Defense: 88077, Current HP: 2332, A Avg: 117372, D Avg: 88077, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 093: HP: 1584, STR: 3248, VIT: 384, SPD: 76, LUK: 1, Attack: 93157, Defense: 84520, Current HP: 1584, A Avg: 117377, D Avg: 84520, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 092: HP: 6700, STR: 6031, VIT: 1992, SPD: 76, LUK: 1, Attack: 93913, Defense: 87220, Current HP: 6700, A Avg: 117391, D Avg: 87220, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 091: HP: 1804, STR: 985, VIT: 280, SPD: 76, LUK: 1, Attack: 93171, Defense: 84416, Current HP: 1804, A Avg: 117395, D Avg: 84416, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 090: HP: 960, STR: 6260, VIT: 260, SPD: 76, LUK: 1, Attack: 93921, Defense: 84123, Current HP: 960, A Avg: 117401, D Avg: 84123, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 089: HP: 980, STR: 6312, VIT: 676, SPD: 76, LUK: 1, Attack: 93973, Defense: 85267, Current HP: 980, A Avg: 117466, D Avg: 85267, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 1420, STR: 6312, VIT: 751, SPD: 76, LUK: 1, Attack: 93973, Defense: 87669, Current HP: 1420, A Avg: 117466, D Avg: 87669, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 087: HP: 2163, STR: 6328, VIT: 727, SPD: 76, LUK: 1, Attack: 93989, Defense: 86839, Current HP: 2163, A Avg: 117486, D Avg: 86839, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 1340, STR: 6355, VIT: 853, SPD: 76, LUK: 1, Attack: 94016, Defense: 85847, Current HP: 1340, A Avg: 117520, D Avg: 85847, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 7300, STR: 6139, VIT: 1672, SPD: 81, LUK: 1, Attack: 94021, Defense: 88460, Current HP: 7300, A Avg: 117526, D Avg: 88460, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 1407, STR: 4125, VIT: 244, SPD: 76, LUK: 1, Attack: 94034, Defense: 83967, Current HP: 1407, A Avg: 117542, D Avg: 83967, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 1407, STR: 4125, VIT: 244, SPD: 76, LUK: 1, Attack: 94034, Defense: 83977, Current HP: 1407, A Avg: 117542, D Avg: 83977, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 082: HP: 1340, STR: 4125, VIT: 268, SPD: 76, LUK: 1, Attack: 94034, Defense: 84137, Current HP: 1340, A Avg: 117542, D Avg: 84137, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 081: HP: 1340, STR: 4125, VIT: 273, SPD: 76, LUK: 1, Attack: 94034, Defense: 84077, Current HP: 1340, A Avg: 117542, D Avg: 84077, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 1340, STR: 4125, VIT: 338, SPD: 76, LUK: 1, Attack: 94034, Defense: 84201, Current HP: 1340, A Avg: 117542, D Avg: 84201, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 1340, STR: 4125, VIT: 356, SPD: 76, LUK: 1, Attack: 94034, Defense: 84245, Current HP: 1340, A Avg: 117542, D Avg: 84245, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 1407, STR: 4125, VIT: 402, SPD: 76, LUK: 1, Attack: 94034, Defense: 84278, Current HP: 1407, A Avg: 117542, D Avg: 84278, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 1800, STR: 4125, VIT: 496, SPD: 76, LUK: 1, Attack: 94034, Defense: 84333, Current HP: 1800, A Avg: 117542, D Avg: 84333, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 1470, STR: 4125, VIT: 328, SPD: 76, LUK: 1, Attack: 94034, Defense: 84100, Current HP: 1470, A Avg: 117542, D Avg: 84100, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 1512, STR: 4125, VIT: 402, SPD: 76, LUK: 1, Attack: 94034, Defense: 84421, Current HP: 1512, A Avg: 117542, D Avg: 84421, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 1420, STR: 4125, VIT: 347, SPD: 76, LUK: 1, Attack: 94034, Defense: 84275, Current HP: 1420, A Avg: 117542, D Avg: 84275, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 2158, STR: 4125, VIT: 635, SPD: 76, LUK: 1, Attack: 94034, Defense: 85197, Current HP: 2158, A Avg: 117542, D Avg: 85197, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 2084, STR: 4125, VIT: 338, SPD: 76, LUK: 1, Attack: 94034, Defense: 84266, Current HP: 2084, A Avg: 117542, D Avg: 84266, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1407, STR: 4125, VIT: 1023, SPD: 76, LUK: 1, Attack: 94034, Defense: 87811, Current HP: 1407, A Avg: 117542, D Avg: 87811, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
