Rank 1000: HP: 748, STR: 323, VIT: 540, SPD: 8, LUK: 1, Attack: 86812, Defense: 85508, Current HP: 748, A Avg: 109383, D Avg: 85508, [Cuttlefish(178)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 134: HP: 844, STR: 226, VIT: 145, SPD: 8, LUK: 1, Attack: 92412, Defense: 84086, Current HP: 844, A Avg: 115515, D Avg: 84086, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 133: HP: 835, STR: 232, VIT: 156, SPD: 8, LUK: 1, Attack: 92418, Defense: 85774, Current HP: 835, A Avg: 115522, D Avg: 85774, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 132: HP: 772, STR: 234, VIT: 273, SPD: 8, LUK: 1, Attack: 92420, Defense: 85111, Current HP: 772, A Avg: 115525, D Avg: 85111, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 131: HP: 880, STR: 237, VIT: 147, SPD: 8, LUK: 1, Attack: 92423, Defense: 84387, Current HP: 880, A Avg: 115528, D Avg: 84387, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 130: HP: 796, STR: 246, VIT: 130, SPD: 8, LUK: 1, Attack: 92432, Defense: 84630, Current HP: 796, A Avg: 115540, D Avg: 84630, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 129: HP: 880, STR: 248, VIT: 280, SPD: 8, LUK: 1, Attack: 92434, Defense: 87081, Current HP: 880, A Avg: 115542, D Avg: 87081, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 128: HP: 880, STR: 261, VIT: 154, SPD: 8, LUK: 1, Attack: 92447, Defense: 85018, Current HP: 880, A Avg: 115558, D Avg: 85018, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 127: HP: 800, STR: 261, VIT: 159, SPD: 9, LUK: 1, Attack: 92447, Defense: 84581, Current HP: 800, A Avg: 115558, D Avg: 84581, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 126: HP: 780, STR: 264, VIT: 200, SPD: 8, LUK: 1, Attack: 92450, Defense: 84791, Current HP: 780, A Avg: 115562, D Avg: 84791, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 125: HP: 1140, STR: 2542, VIT: 618, SPD: 8, LUK: 1, Attack: 92451, Defense: 88186, Current HP: 1140, A Avg: 115563, D Avg: 88186, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 124: HP: 540, STR: 2559, VIT: 176, SPD: 8, LUK: 1, Attack: 92468, Defense: 84364, Current HP: 540, A Avg: 115585, D Avg: 84364, [Spectral Sword Shigure(172)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 123: HP: 824, STR: 316, VIT: 139, SPD: 8, LUK: 1, Attack: 92502, Defense: 84145, Current HP: 824, A Avg: 115627, D Avg: 84145, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 122: HP: 760, STR: 324, VIT: 124, SPD: 8, LUK: 1, Attack: 92510, Defense: 83987, Current HP: 760, A Avg: 115637, D Avg: 83987, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 121: HP: 840, STR: 347, VIT: 130, SPD: 8, LUK: 1, Attack: 92533, Defense: 84019, Current HP: 840, A Avg: 115666, D Avg: 84019, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 120: HP: 779, STR: 352, VIT: 195, SPD: 8, LUK: 1, Attack: 92538, Defense: 87113, Current HP: 779, A Avg: 115672, D Avg: 87113, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 119: HP: 620, STR: 2654, VIT: 224, SPD: 8, LUK: 1, Attack: 92563, Defense: 85452, Current HP: 620, A Avg: 115703, D Avg: 85452, [Spectral Sword Shigure(172)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 118: HP: 1113, STR: 388, VIT: 251, SPD: 8, LUK: 1, Attack: 92574, Defense: 86363, Current HP: 1113, A Avg: 115717, D Avg: 86363, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 117: HP: 1012, STR: 1955, VIT: 176, SPD: 8, LUK: 1, Attack: 91864, Defense: 86964, Current HP: 1012, A Avg: 115748, D Avg: 86964, [Spectral Sword Shigure(172)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 116: HP: 1140, STR: 415, VIT: 421, SPD: 8, LUK: 1, Attack: 92601, Defense: 85415, Current HP: 1140, A Avg: 115751, D Avg: 85415, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 115: HP: 1340, STR: 487, VIT: 550, SPD: 8, LUK: 1, Attack: 92673, Defense: 88118, Current HP: 1340, A Avg: 115841, D Avg: 88118, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 114: HP: 740, STR: 504, VIT: 108, SPD: 8, LUK: 1, Attack: 92690, Defense: 84296, Current HP: 740, A Avg: 115862, D Avg: 84296, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 113: HP: 540, STR: 2797, VIT: 176, SPD: 9, LUK: 1, Attack: 92706, Defense: 84312, Current HP: 540, A Avg: 115882, D Avg: 84312, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 112: HP: 820, STR: 599, VIT: 156, SPD: 8, LUK: 1, Attack: 92785, Defense: 85384, Current HP: 820, A Avg: 115981, D Avg: 85384, [Big Bang(171)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 111: HP: 966, STR: 44, VIT: 72, SPD: 8, LUK: 1, Attack: 92230, Defense: 83795, Current HP: 966, A Avg: 116209, D Avg: 83795, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 966, STR: 44, VIT: 72, SPD: 8, LUK: 1, Attack: 92230, Defense: 83805, Current HP: 966, A Avg: 116209, D Avg: 83805, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 109: HP: 924, STR: 44, VIT: 89, SPD: 8, LUK: 1, Attack: 92230, Defense: 83958, Current HP: 924, A Avg: 116209, D Avg: 83958, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 108: HP: 924, STR: 44, VIT: 97, SPD: 8, LUK: 1, Attack: 92230, Defense: 83901, Current HP: 924, A Avg: 116209, D Avg: 83901, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 107: HP: 924, STR: 44, VIT: 86, SPD: 8, LUK: 1, Attack: 92230, Defense: 83949, Current HP: 924, A Avg: 116209, D Avg: 83949, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 106: HP: 924, STR: 44, VIT: 113, SPD: 8, LUK: 1, Attack: 92230, Defense: 84002, Current HP: 924, A Avg: 116209, D Avg: 84002, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 105: HP: 966, STR: 44, VIT: 106, SPD: 8, LUK: 1, Attack: 92230, Defense: 83982, Current HP: 966, A Avg: 116209, D Avg: 83982, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 104: HP: 990, STR: 44, VIT: 108, SPD: 8, LUK: 1, Attack: 92230, Defense: 83945, Current HP: 990, A Avg: 116209, D Avg: 83945, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 103: HP: 1035, STR: 44, VIT: 96, SPD: 8, LUK: 1, Attack: 92230, Defense: 83868, Current HP: 1035, A Avg: 116209, D Avg: 83868, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 102: HP: 1081, STR: 44, VIT: 106, SPD: 8, LUK: 1, Attack: 92230, Defense: 84125, Current HP: 1081, A Avg: 116209, D Avg: 84125, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 101: HP: 1012, STR: 44, VIT: 99, SPD: 8, LUK: 1, Attack: 92230, Defense: 84027, Current HP: 1012, A Avg: 116209, D Avg: 84027, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 100: HP: 1145, STR: 44, VIT: 150, SPD: 8, LUK: 1, Attack: 92230, Defense: 84712, Current HP: 1145, A Avg: 116209, D Avg: 84712, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 099: HP: 1038, STR: 44, VIT: 86, SPD: 8, LUK: 1, Attack: 92230, Defense: 84014, Current HP: 1038, A Avg: 116209, D Avg: 84014, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 098: HP: 966, STR: 44, VIT: 535, SPD: 8, LUK: 1, Attack: 92230, Defense: 87323, Current HP: 966, A Avg: 116209, D Avg: 87323, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 097: HP: 2156, STR: 44, VIT: 75, SPD: 8, LUK: 1, Attack: 92230, Defense: 85992, Current HP: 2156, A Avg: 116209, D Avg: 85992, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 096: HP: 1315, STR: 44, VIT: 187, SPD: 8, LUK: 1, Attack: 92230, Defense: 84921, Current HP: 1315, A Avg: 116209, D Avg: 84921, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 095: HP: 1173, STR: 44, VIT: 150, SPD: 8, LUK: 1, Attack: 92230, Defense: 85625, Current HP: 1173, A Avg: 116209, D Avg: 85625, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 094: HP: 1144, STR: 44, VIT: 183, SPD: 8, LUK: 1, Attack: 92230, Defense: 85151, Current HP: 1144, A Avg: 116209, D Avg: 85151, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 093: HP: 1056, STR: 44, VIT: 358, SPD: 8, LUK: 1, Attack: 92230, Defense: 87198, Current HP: 1056, A Avg: 116209, D Avg: 87198, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 092: HP: 1104, STR: 44, VIT: 166, SPD: 8, LUK: 1, Attack: 92230, Defense: 87591, Current HP: 1104, A Avg: 116209, D Avg: 87591, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 091: HP: 924, STR: 44, VIT: 72, SPD: 8, LUK: 1, Attack: 92230, Defense: 86861, Current HP: 924, A Avg: 116209, D Avg: 86861, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 090: HP: 924, STR: 44, VIT: 280, SPD: 8, LUK: 1, Attack: 92230, Defense: 90058, Current HP: 924, A Avg: 116209, D Avg: 90058, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 089: HP: 1474, STR: 44, VIT: 615, SPD: 8, LUK: 1, Attack: 92230, Defense: 87403, Current HP: 1474, A Avg: 116209, D Avg: 87403, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 088: HP: 1254, STR: 44, VIT: 181, SPD: 8, LUK: 1, Attack: 92230, Defense: 86059, Current HP: 1254, A Avg: 116209, D Avg: 86059, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 087: HP: 1293, STR: 44, VIT: 275, SPD: 8, LUK: 1, Attack: 92230, Defense: 86491, Current HP: 1293, A Avg: 116209, D Avg: 86491, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 086: HP: 1426, STR: 44, VIT: 634, SPD: 8, LUK: 1, Attack: 92230, Defense: 87669, Current HP: 1426, A Avg: 116209, D Avg: 87669, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 085: HP: 966, STR: 44, VIT: 197, SPD: 8, LUK: 1, Attack: 92230, Defense: 87245, Current HP: 966, A Avg: 116209, D Avg: 87245, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 084: HP: 946, STR: 47, VIT: 106, SPD: 8, LUK: 1, Attack: 92233, Defense: 84112, Current HP: 946, A Avg: 116213, D Avg: 84112, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 083: HP: 924, STR: 47, VIT: 592, SPD: 8, LUK: 1, Attack: 92233, Defense: 86262, Current HP: 924, A Avg: 116213, D Avg: 86262, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 082: HP: 924, STR: 59, VIT: 106, SPD: 8, LUK: 1, Attack: 92245, Defense: 84131, Current HP: 924, A Avg: 116228, D Avg: 84131, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 081: HP: 1038, STR: 60, VIT: 121, SPD: 8, LUK: 1, Attack: 92246, Defense: 84062, Current HP: 1038, A Avg: 116229, D Avg: 84062, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 080: HP: 540, STR: 3078, VIT: 176, SPD: 9, LUK: 1, Attack: 92987, Defense: 84520, Current HP: 540, A Avg: 116233, D Avg: 84520, [Spectral Sword Shigure(172)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 1030, STR: 64, VIT: 145, SPD: 8, LUK: 1, Attack: 92250, Defense: 85763, Current HP: 1030, A Avg: 116235, D Avg: 85763, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 078: HP: 959, STR: 65, VIT: 313, SPD: 8, LUK: 1, Attack: 92251, Defense: 85151, Current HP: 959, A Avg: 116236, D Avg: 85151, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 077: HP: 1078, STR: 67, VIT: 124, SPD: 8, LUK: 1, Attack: 92253, Defense: 84364, Current HP: 1078, A Avg: 116238, D Avg: 84364, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 076: HP: 985, STR: 71, VIT: 106, SPD: 8, LUK: 1, Attack: 92257, Defense: 84606, Current HP: 985, A Avg: 116243, D Avg: 84606, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 075: HP: 1078, STR: 73, VIT: 324, SPD: 8, LUK: 1, Attack: 92259, Defense: 87125, Current HP: 1078, A Avg: 116246, D Avg: 87125, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 074: HP: 740, STR: 815, VIT: 108, SPD: 9, LUK: 1, Attack: 93001, Defense: 84244, Current HP: 740, A Avg: 116251, D Avg: 84244, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 1078, STR: 81, VIT: 135, SPD: 8, LUK: 1, Attack: 92267, Defense: 84999, Current HP: 1078, A Avg: 116256, D Avg: 84999, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 072: HP: 990, STR: 81, VIT: 150, SPD: 8, LUK: 1, Attack: 92267, Defense: 84572, Current HP: 990, A Avg: 116256, D Avg: 84572, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 071: HP: 968, STR: 83, VIT: 213, SPD: 8, LUK: 1, Attack: 92269, Defense: 84804, Current HP: 968, A Avg: 116258, D Avg: 84804, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 070: HP: 1016, STR: 113, VIT: 119, SPD: 8, LUK: 1, Attack: 92299, Defense: 84125, Current HP: 1016, A Avg: 116296, D Avg: 84125, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 069: HP: 946, STR: 119, VIT: 96, SPD: 8, LUK: 1, Attack: 92305, Defense: 83959, Current HP: 946, A Avg: 116304, D Avg: 83959, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 068: HP: 1034, STR: 132, VIT: 106, SPD: 8, LUK: 1, Attack: 92318, Defense: 83995, Current HP: 1034, A Avg: 116320, D Avg: 83995, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 067: HP: 1012, STR: 135, VIT: 223, SPD: 8, LUK: 1, Attack: 92321, Defense: 87141, Current HP: 1012, A Avg: 116324, D Avg: 87141, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 066: HP: 1334, STR: 156, VIT: 291, SPD: 8, LUK: 1, Attack: 92342, Defense: 86403, Current HP: 1334, A Avg: 116350, D Avg: 86403, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 065: HP: 1364, STR: 172, VIT: 534, SPD: 8, LUK: 1, Attack: 92358, Defense: 85528, Current HP: 1364, A Avg: 116371, D Avg: 85528, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 064: HP: 1584, STR: 217, VIT: 748, SPD: 8, LUK: 1, Attack: 92403, Defense: 88316, Current HP: 1584, A Avg: 116427, D Avg: 88316, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 063: HP: 924, STR: 227, VIT: 72, SPD: 8, LUK: 1, Attack: 92413, Defense: 84260, Current HP: 924, A Avg: 116440, D Avg: 84260, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 062: HP: 1012, STR: 285, VIT: 145, SPD: 8, LUK: 1, Attack: 92471, Defense: 85373, Current HP: 1012, A Avg: 116513, D Avg: 85373, [Big Bang(171)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 061: HP: 286, STR: -6746, VIT: 106, SPD: 8, LUK: 1, Attack: 92520, Defense: 84112, Current HP: 286, A Avg: 116575, D Avg: 84112, [Sword of Evil(189)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 060: HP: 264, STR: -6746, VIT: 592, SPD: 8, LUK: 1, Attack: 92520, Defense: 86262, Current HP: 264, A Avg: 116575, D Avg: 86262, [Sword of Evil(189)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 059: HP: 740, STR: 1096, VIT: 108, SPD: 9, LUK: 1, Attack: 93282, Defense: 84452, Current HP: 740, A Avg: 116602, D Avg: 84452, [Big Bang(171)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 058: HP: 325, STR: -6722, VIT: 106, SPD: 8, LUK: 1, Attack: 92544, Defense: 84606, Current HP: 325, A Avg: 116605, D Avg: 84606, [Sword of Evil(189)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 057: HP: 356, STR: -6680, VIT: 119, SPD: 8, LUK: 1, Attack: 92586, Defense: 84125, Current HP: 356, A Avg: 116658, D Avg: 84125, [Sword of Evil(189)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 056: HP: 286, STR: -6675, VIT: 96, SPD: 8, LUK: 1, Attack: 92591, Defense: 83959, Current HP: 286, A Avg: 116664, D Avg: 83959, [Sword of Evil(189)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 055: HP: 820, STR: 3423, VIT: 176, SPD: 9, LUK: 1, Attack: 93332, Defense: 86964, Current HP: 820, A Avg: 116665, D Avg: 86964, [Spectral Sword Shigure(172)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 054: HP: 924, STR: 409, VIT: 72, SPD: 8, LUK: 1, Attack: 92595, Defense: 84208, Current HP: 924, A Avg: 116669, D Avg: 84208, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 053: HP: 740, STR: 1159, VIT: 108, SPD: 8, LUK: 1, Attack: 93345, Defense: 87936, Current HP: 740, A Avg: 116681, D Avg: 87936, [Big Bang(171)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 052: HP: 374, STR: -6661, VIT: 106, SPD: 8, LUK: 1, Attack: 92605, Defense: 83995, Current HP: 374, A Avg: 116682, D Avg: 83995, [Sword of Evil(189)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 051: HP: 924, STR: -6576, VIT: 748, SPD: 8, LUK: 1, Attack: 92690, Defense: 88316, Current HP: 924, A Avg: 116789, D Avg: 88316, [Sword of Evil(189)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 050: HP: 264, STR: -6566, VIT: 72, SPD: 8, LUK: 1, Attack: 92700, Defense: 84260, Current HP: 264, A Avg: 116802, D Avg: 84260, [Sword of Evil(189)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 049: HP: 352, STR: -6508, VIT: 145, SPD: 8, LUK: 1, Attack: 92758, Defense: 85373, Current HP: 352, A Avg: 116875, D Avg: 85373, [Sword of Evil(189)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 048: HP: 924, STR: 576, VIT: 72, SPD: 8, LUK: 1, Attack: 92762, Defense: 84416, Current HP: 924, A Avg: 116880, D Avg: 84416, [Big Bang(171)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 047: HP: 924, STR: 625, VIT: 72, SPD: 8, LUK: 1, Attack: 92811, Defense: 87900, Current HP: 924, A Avg: 116941, D Avg: 87900, [Big Bang(171)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 046: HP: 704, STR: 2975, VIT: 176, SPD: 8, LUK: 1, Attack: 92884, Defense: 88004, Current HP: 704, A Avg: 117033, D Avg: 88004, [Spectral Sword Shigure(172)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 045: HP: 1020, STR: 1441, VIT: 108, SPD: 9, LUK: 1, Attack: 93627, Defense: 86896, Current HP: 1020, A Avg: 117033, D Avg: 86896, [Big Bang(171)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 044: HP: 276, STR: -6349, VIT: 72, SPD: 8, LUK: 1, Attack: 92917, Defense: 83795, Current HP: 276, A Avg: 117075, D Avg: 83795, [Sword of Evil(189)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 043: HP: 276, STR: -6349, VIT: 72, SPD: 8, LUK: 1, Attack: 92917, Defense: 83805, Current HP: 276, A Avg: 117075, D Avg: 83805, [Sword of Evil(189)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 042: HP: 264, STR: -6349, VIT: 89, SPD: 8, LUK: 1, Attack: 92917, Defense: 83958, Current HP: 264, A Avg: 117075, D Avg: 83958, [Sword of Evil(189)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 041: HP: 264, STR: -6349, VIT: 97, SPD: 8, LUK: 1, Attack: 92917, Defense: 83901, Current HP: 264, A Avg: 117075, D Avg: 83901, [Sword of Evil(189)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 040: HP: 264, STR: -6349, VIT: 86, SPD: 8, LUK: 1, Attack: 92917, Defense: 83949, Current HP: 264, A Avg: 117075, D Avg: 83949, [Sword of Evil(189)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 039: HP: 264, STR: -6349, VIT: 113, SPD: 8, LUK: 1, Attack: 92917, Defense: 84002, Current HP: 264, A Avg: 117075, D Avg: 84002, [Sword of Evil(189)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 038: HP: 276, STR: -6349, VIT: 106, SPD: 8, LUK: 1, Attack: 92917, Defense: 83982, Current HP: 276, A Avg: 117075, D Avg: 83982, [Sword of Evil(189)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 037: HP: 330, STR: -6349, VIT: 108, SPD: 8, LUK: 1, Attack: 92917, Defense: 83945, Current HP: 330, A Avg: 117075, D Avg: 83945, [Sword of Evil(189)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
