Rank 1000: HP: 1560, STR: 500046, VIT: 468, SPD: 48, LUK: 1, Attack: 584169, Defense: 86580, Current HP: 1560, A Avg: 1109921, D Avg: 86580, [Pinpoint(112)[630, 630, 630], Goblin Hand(250)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 166: HP: 902, STR: 395531, VIT: 673, SPD: 51, LUK: 1, Attack: 479641, Defense: 86551, Current HP: 902, A Avg: 1275845, D Avg: 86551, [Windmill(137)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 165: HP: 1220, STR: 395405, VIT: 862, SPD: 48, LUK: 1, Attack: 479723, Defense: 87650, Current HP: 1220, A Avg: 1276063, D Avg: 87650, [Ruby Knuckle(151)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 164: HP: 1012, STR: 395330, VIT: 718, SPD: 48, LUK: 1, Attack: 479752, Defense: 87558, Current HP: 1012, A Avg: 1276140, D Avg: 87558, [Dreaming Sword(128)[630, 630, 630], Aurora Shield(240)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 163: HP: 1472, STR: 395387, VIT: 1706, SPD: 48, LUK: 1, Attack: 479900, Defense: 88494, Current HP: 1472, A Avg: 1276533, D Avg: 88494, [Volcano(142)[630, 630, 630], Golem Shield(245)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 162: HP: 1370, STR: 395423, VIT: 748, SPD: 48, LUK: 1, Attack: 479936, Defense: 87783, Current HP: 1370, A Avg: 1276629, D Avg: 87783, [Maximum Iron Mass(123)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 161: HP: 1377, STR: 395531, VIT: 1757, SPD: 48, LUK: 1, Attack: 480044, Defense: 88545, Current HP: 1377, A Avg: 1276917, D Avg: 88545, [Volcano(142)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 160: HP: 3439, STR: 395384, VIT: 627, SPD: 48, LUK: 1, Attack: 480092, Defense: 86544, Current HP: 3439, A Avg: 1277044, D Avg: 86544, [Thin Blade(158)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 159: HP: 722, STR: 395359, VIT: 844, SPD: 48, LUK: 1, Attack: 480147, Defense: 84850, Current HP: 722, A Avg: 1277191, D Avg: 84850, [Pulse Knife(165)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 158: HP: 703, STR: 395359, VIT: 3064, SPD: 48, LUK: 1, Attack: 480147, Defense: 88734, Current HP: 703, A Avg: 1277191, D Avg: 88734, [Pulse Knife(165)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 157: HP: 3344, STR: 395528, VIT: 678, SPD: 48, LUK: 1, Attack: 480236, Defense: 86595, Current HP: 3344, A Avg: 1277427, D Avg: 86595, [Thin Blade(158)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 156: HP: 851, STR: 395526, VIT: 844, SPD: 48, LUK: 1, Attack: 480314, Defense: 85344, Current HP: 851, A Avg: 1277635, D Avg: 85344, [Pulse Knife(165)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 155: HP: 1240, STR: 395686, VIT: 955, SPD: 48, LUK: 1, Attack: 480336, Defense: 87743, Current HP: 1240, A Avg: 1277693, D Avg: 87743, [Diamond Knuckle(152)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 154: HP: 1436, STR: 394727, VIT: 681, SPD: 48, LUK: 1, Attack: 480371, Defense: 85181, Current HP: 1436, A Avg: 1277786, D Avg: 85181, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 153: HP: 1206, STR: 395470, VIT: 467, SPD: 48, LUK: 1, Attack: 480438, Defense: 87385, Current HP: 1206, A Avg: 1277965, D Avg: 87385, [Cluster Bomb(170)[630, 630, 630], White Hole(230)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 152: HP: 1425, STR: 395719, VIT: 810, SPD: 48, LUK: 1, Attack: 480531, Defense: 87611, Current HP: 1425, A Avg: 1278212, D Avg: 87611, [Granada(150)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 151: HP: 988, STR: 395726, VIT: 652, SPD: 48, LUK: 1, Attack: 480567, Defense: 85646, Current HP: 988, A Avg: 1278308, D Avg: 85646, [Grand Slam(163)[630, 630, 630], Metalization(228)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 150: HP: 1273, STR: 395789, VIT: 1760, SPD: 48, LUK: 1, Attack: 480577, Defense: 89328, Current HP: 1273, A Avg: 1278334, D Avg: 89328, [Pulse Knife(165)[630, 630, 630], Storm Wall(242)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 149: HP: 1111, STR: 395614, VIT: 515, SPD: 48, LUK: 1, Attack: 480582, Defense: 87433, Current HP: 1111, A Avg: 1278348, D Avg: 87433, [Cluster Bomb(170)[630, 630, 630], White Hole(230)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 148: HP: 1472, STR: 395891, VIT: 1684, SPD: 48, LUK: 1, Attack: 480625, Defense: 88472, Current HP: 1472, A Avg: 1278462, D Avg: 88472, [Irruption(154)[630, 630, 630], Golem Shield(245)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 147: HP: 722, STR: 395862, VIT: 798, SPD: 48, LUK: 1, Attack: 480650, Defense: 84661, Current HP: 722, A Avg: 1278528, D Avg: 84661, [Pulse Knife(165)[630, 630, 630], Small Sword(218)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 146: HP: 1330, STR: 395863, VIT: 861, SPD: 48, LUK: 1, Attack: 480675, Defense: 87662, Current HP: 1330, A Avg: 1278595, D Avg: 87662, [Granada(150)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 145: HP: 893, STR: 396028, VIT: 593, SPD: 48, LUK: 1, Attack: 480684, Defense: 85561, Current HP: 893, A Avg: 1278619, D Avg: 85561, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 144: HP: 1751, STR: 395611, VIT: 363, SPD: 48, LUK: 1, Attack: 480709, Defense: 84291, Current HP: 1751, A Avg: 1278685, D Avg: 84291, [Yggdrasil(126)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 143: HP: 1377, STR: 396035, VIT: 1735, SPD: 48, LUK: 1, Attack: 480769, Defense: 88523, Current HP: 1377, A Avg: 1278845, D Avg: 88523, [Irruption(154)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 142: HP: 1387, STR: 395445, VIT: 939, SPD: 48, LUK: 1, Attack: 480779, Defense: 84945, Current HP: 1387, A Avg: 1278872, D Avg: 84945, [Impulse(166)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 141: HP: 1368, STR: 395445, VIT: 3158, SPD: 48, LUK: 1, Attack: 480779, Defense: 88828, Current HP: 1368, A Avg: 1278872, D Avg: 88828, [Impulse(166)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 140: HP: 798, STR: 396172, VIT: 644, SPD: 48, LUK: 1, Attack: 480828, Defense: 85612, Current HP: 798, A Avg: 1279002, D Avg: 85612, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 139: HP: 1656, STR: 395755, VIT: 414, SPD: 48, LUK: 1, Attack: 480853, Defense: 84342, Current HP: 1656, A Avg: 1279068, D Avg: 84342, [Yggdrasil(126)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 138: HP: 1035, STR: 396111, VIT: 844, SPD: 48, LUK: 1, Attack: 480899, Defense: 84733, Current HP: 1035, A Avg: 1279191, D Avg: 84733, [Pulse Knife(165)[630, 630, 630], Small Lion(219)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 137: HP: 1516, STR: 395612, VIT: 939, SPD: 48, LUK: 1, Attack: 480946, Defense: 85439, Current HP: 1516, A Avg: 1279316, D Avg: 85439, [Impulse(166)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 136: HP: 925, STR: 396171, VIT: 852, SPD: 48, LUK: 1, Attack: 480959, Defense: 84858, Current HP: 925, A Avg: 1279350, D Avg: 84858, [Pulse Knife(165)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 135: HP: 1054, STR: 395650, VIT: 521, SPD: 48, LUK: 1, Attack: 480982, Defense: 84449, Current HP: 1054, A Avg: 1279412, D Avg: 84449, [Tower(149)[630, 630, 630], Tower Shield(213)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 134: HP: 2774, STR: 396169, VIT: 396, SPD: 48, LUK: 1, Attack: 481007, Defense: 86313, Current HP: 2774, A Avg: 1279478, D Avg: 86313, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 133: HP: 2014, STR: 396223, VIT: 892, SPD: 48, LUK: 1, Attack: 481146, Defense: 87693, Current HP: 2014, A Avg: 1279848, D Avg: 87693, [Pangaea(164)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 132: HP: 2679, STR: 396313, VIT: 447, SPD: 48, LUK: 1, Attack: 481151, Defense: 86364, Current HP: 2679, A Avg: 1279861, D Avg: 86364, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 131: HP: 1938, STR: 395875, VIT: 1854, SPD: 48, LUK: 1, Attack: 481209, Defense: 89422, Current HP: 1938, A Avg: 1280015, D Avg: 89422, [Impulse(166)[630, 630, 630], Storm Wall(242)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 130: HP: 1387, STR: 395948, VIT: 892, SPD: 48, LUK: 1, Attack: 481282, Defense: 84755, Current HP: 1387, A Avg: 1280210, D Avg: 84755, [Impulse(166)[630, 630, 630], Small Sword(218)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 129: HP: 1919, STR: 396367, VIT: 943, SPD: 48, LUK: 1, Attack: 481290, Defense: 87744, Current HP: 1919, A Avg: 1280231, D Avg: 87744, [Pangaea(164)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 128: HP: 1301, STR: 395380, VIT: 675, SPD: 51, LUK: 1, Attack: 481349, Defense: 86553, Current HP: 1301, A Avg: 1280388, D Avg: 86553, [Fire Chariot(138)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 127: HP: 1206, STR: 395524, VIT: 723, SPD: 51, LUK: 1, Attack: 481493, Defense: 86601, Current HP: 1206, A Avg: 1280771, D Avg: 86601, [Fire Chariot(138)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 126: HP: 1700, STR: 396197, VIT: 939, SPD: 48, LUK: 1, Attack: 481531, Defense: 84828, Current HP: 1700, A Avg: 1280872, D Avg: 84828, [Impulse(166)[630, 630, 630], Small Lion(219)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 125: HP: 1394, STR: 395812, VIT: 524, SPD: 48, LUK: 1, Attack: 481560, Defense: 86142, Current HP: 1394, A Avg: 1280949, D Avg: 86142, [Scythe of the Grim Reaper(148)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 124: HP: 1590, STR: 396257, VIT: 947, SPD: 48, LUK: 1, Attack: 481591, Defense: 84953, Current HP: 1590, A Avg: 1281032, D Avg: 84953, [Impulse(166)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 123: HP: 1294, STR: 395956, VIT: 572, SPD: 48, LUK: 1, Attack: 481704, Defense: 86190, Current HP: 1294, A Avg: 1281332, D Avg: 86190, [Scythe of the Grim Reaper(148)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 122: HP: 3439, STR: 395996, VIT: 644, SPD: 48, LUK: 1, Attack: 481848, Defense: 86561, Current HP: 3439, A Avg: 1281715, D Avg: 86561, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 121: HP: 3344, STR: 396140, VIT: 695, SPD: 48, LUK: 1, Attack: 481992, Defense: 86612, Current HP: 3344, A Avg: 1282098, D Avg: 86612, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 120: HP: 703, STR: 397320, VIT: 744, SPD: 48, LUK: 1, Attack: 482108, Defense: 84932, Current HP: 703, A Avg: 1282407, D Avg: 84932, [Pulse Knife(165)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 119: HP: 1444, STR: 398267, VIT: 240, SPD: 51, LUK: 1, Attack: 482267, Defense: 87028, Current HP: 1444, A Avg: 1282830, D Avg: 87028, [Kirisame(129)[630, 630, 630], C Magnum(239)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 118: HP: 1738, STR: 398285, VIT: 240, SPD: 51, LUK: 1, Attack: 482406, Defense: 87028, Current HP: 1738, A Avg: 1283199, D Avg: 87028, [Black Kirisame(130)[630, 630, 630], C Magnum(239)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 117: HP: 1349, STR: 398411, VIT: 288, SPD: 51, LUK: 1, Attack: 482411, Defense: 87076, Current HP: 1349, A Avg: 1283213, D Avg: 87076, [Kirisame(129)[630, 630, 630], C Magnum(239)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 116: HP: 660, STR: 395931, VIT: 1078, SPD: 48, LUK: 1, Attack: 482459, Defense: 87866, Current HP: 660, A Avg: 1283340, D Avg: 87866, [Moon Knuckle(153)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 115: HP: 1643, STR: 398429, VIT: 288, SPD: 51, LUK: 1, Attack: 482550, Defense: 87076, Current HP: 1643, A Avg: 1283582, D Avg: 87076, [Black Kirisame(130)[630, 630, 630], C Magnum(239)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 114: HP: 817, STR: 397143, VIT: 627, SPD: 48, LUK: 1, Attack: 482683, Defense: 84633, Current HP: 817, A Avg: 1283936, D Avg: 84633, [Zodiac(184)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 113: HP: 798, STR: 397143, VIT: 2846, SPD: 48, LUK: 1, Attack: 482683, Defense: 88516, Current HP: 798, A Avg: 1283936, D Avg: 88516, [Zodiac(184)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 112: HP: 1368, STR: 397406, VIT: 838, SPD: 48, LUK: 1, Attack: 482740, Defense: 85026, Current HP: 1368, A Avg: 1284088, D Avg: 85026, [Impulse(166)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 111: HP: 1592, STR: 397832, VIT: 481, SPD: 48, LUK: 1, Attack: 482761, Defense: 86697, Current HP: 1592, A Avg: 1284144, D Avg: 86697, [Jack Knife(185)[630, 630, 630], King Shield(248)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 110: HP: 946, STR: 397311, VIT: 627, SPD: 48, LUK: 1, Attack: 482851, Defense: 85127, Current HP: 946, A Avg: 1284383, D Avg: 85127, [Zodiac(184)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 109: HP: 1016, STR: 398111, VIT: 948, SPD: 48, LUK: 1, Attack: 482899, Defense: 86176, Current HP: 1016, A Avg: 1284511, D Avg: 86176, [Pulse Knife(165)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 108: HP: 1497, STR: 397976, VIT: 532, SPD: 48, LUK: 1, Attack: 482905, Defense: 86748, Current HP: 1497, A Avg: 1284527, D Avg: 86748, [Jack Knife(185)[630, 630, 630], King Shield(248)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 107: HP: 1643, STR: 398530, VIT: 906, SPD: 48, LUK: 1, Attack: 483030, Defense: 85770, Current HP: 1643, A Avg: 1284859, D Avg: 85770, [Divine Dragon Sword(181)[630, 630, 630], Dragon's Head(217)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 106: HP: 1368, STR: 397573, VIT: 1542, SPD: 48, LUK: 1, Attack: 483113, Defense: 89110, Current HP: 1368, A Avg: 1285080, D Avg: 89110, [Zodiac(184)[630, 630, 630], Storm Wall(242)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 105: HP: 1548, STR: 398674, VIT: 957, SPD: 48, LUK: 1, Attack: 483174, Defense: 85821, Current HP: 1548, A Avg: 1285242, D Avg: 85821, [Divine Dragon Sword(181)[630, 630, 630], Dragon's Head(217)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 104: HP: 817, STR: 397646, VIT: 580, SPD: 48, LUK: 1, Attack: 483186, Defense: 84443, Current HP: 817, A Avg: 1285274, D Avg: 84443, [Zodiac(184)[630, 630, 630], Small Sword(218)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 103: HP: 1225, STR: 396723, VIT: 1073, SPD: 51, LUK: 1, Attack: 483212, Defense: 85495, Current HP: 1225, A Avg: 1285343, D Avg: 85495, [Cuttlefish(178)[630, 630, 630], Superconducting Barrier(220)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 102: HP: 1130, STR: 396867, VIT: 1121, SPD: 51, LUK: 1, Attack: 483356, Defense: 85543, Current HP: 1130, A Avg: 1285726, D Avg: 85543, [Cuttlefish(178)[630, 630, 630], Superconducting Barrier(220)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 101: HP: 1130, STR: 397896, VIT: 627, SPD: 48, LUK: 1, Attack: 483436, Defense: 84516, Current HP: 1130, A Avg: 1285939, D Avg: 84516, [Zodiac(184)[630, 630, 630], Small Lion(219)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 100: HP: 1903, STR: 398501, VIT: 244, SPD: 51, LUK: 1, Attack: 483467, Defense: 87032, Current HP: 1903, A Avg: 1286022, D Avg: 87032, [Red Shark(134)[630, 630, 630], C Magnum(239)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 099: HP: 1020, STR: 397956, VIT: 635, SPD: 48, LUK: 1, Attack: 483496, Defense: 84641, Current HP: 1020, A Avg: 1286099, D Avg: 84641, [Zodiac(184)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 098: HP: 1681, STR: 398197, VIT: 1043, SPD: 48, LUK: 1, Attack: 483531, Defense: 86271, Current HP: 1681, A Avg: 1286192, D Avg: 86271, [Impulse(166)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 097: HP: 840, STR: 399020, VIT: 195, SPD: 48, LUK: 1, Attack: 483598, Defense: 84214, Current HP: 840, A Avg: 1286370, D Avg: 84214, [Magical(187)[630, 630, 630], Prism Shield(212)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 096: HP: 1808, STR: 398645, VIT: 292, SPD: 51, LUK: 1, Attack: 483611, Defense: 87080, Current HP: 1808, A Avg: 1286405, D Avg: 87080, [Red Shark(134)[630, 630, 630], C Magnum(239)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 095: HP: 740, STR: 399164, VIT: 243, SPD: 48, LUK: 1, Attack: 483742, Defense: 84262, Current HP: 740, A Avg: 1286753, D Avg: 84262, [Magical(187)[630, 630, 630], Prism Shield(212)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 094: HP: 1444, STR: 398498, VIT: 776, SPD: 48, LUK: 1, Attack: 484376, Defense: 85510, Current HP: 1444, A Avg: 1288440, D Avg: 85510, [Blue Sword(180)[630, 630, 630], Slafield(232)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 093: HP: 1344, STR: 398642, VIT: 824, SPD: 48, LUK: 1, Attack: 484520, Defense: 85558, Current HP: 1344, A Avg: 1288823, D Avg: 85558, [Blue Sword(180)[630, 630, 630], Slafield(232)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 092: HP: 798, STR: 399104, VIT: 526, SPD: 48, LUK: 1, Attack: 484644, Defense: 84714, Current HP: 798, A Avg: 1289153, D Avg: 84714, [Zodiac(184)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 091: HP: 703, STR: 400583, VIT: 744, SPD: 48, LUK: 1, Attack: 485371, Defense: 88572, Current HP: 703, A Avg: 1291086, D Avg: 88572, [Pulse Knife(165)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 090: HP: 1111, STR: 399895, VIT: 731, SPD: 48, LUK: 1, Attack: 485435, Defense: 85959, Current HP: 1111, A Avg: 1291257, D Avg: 85959, [Zodiac(184)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 089: HP: 3370, STR: 397889, VIT: 1817, SPD: 48, LUK: 1, Attack: 485717, Defense: 89242, Current HP: 3370, A Avg: 1292007, D Avg: 89242, [Stargazer(183)[630, 630, 630], Cloud Shield(241)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 088: HP: 3270, STR: 398033, VIT: 1865, SPD: 48, LUK: 1, Attack: 485861, Defense: 89290, Current HP: 3270, A Avg: 1292390, D Avg: 89290, [Stargazer(183)[630, 630, 630], Cloud Shield(241)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 087: HP: 3838, STR: 400114, VIT: 1368, SPD: 48, LUK: 1, Attack: 485927, Defense: 91146, Current HP: 3838, A Avg: 1292565, D Avg: 91146, [Spear of Regression(182)[630, 630, 630], Blank Shield(244)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 086: HP: 1368, STR: 400669, VIT: 838, SPD: 48, LUK: 1, Attack: 486003, Defense: 88666, Current HP: 1368, A Avg: 1292767, D Avg: 88666, [Impulse(166)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 085: HP: 3743, STR: 400258, VIT: 1416, SPD: 48, LUK: 1, Attack: 486071, Defense: 91194, Current HP: 3743, A Avg: 1292948, D Avg: 91194, [Spear of Regression(182)[630, 630, 630], Blank Shield(244)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 084: HP: 1586, STR: 395470, VIT: 467, SPD: 48, LUK: 1, Attack: 487656, Defense: 87385, Current HP: 1586, A Avg: 1297164, D Avg: 87385, [Big Bang(171)[630, 630, 630], White Hole(230)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 083: HP: 1491, STR: 395614, VIT: 515, SPD: 48, LUK: 1, Attack: 487800, Defense: 87433, Current HP: 1491, A Avg: 1297547, D Avg: 87433, [Big Bang(171)[630, 630, 630], White Hole(230)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 082: HP: 798, STR: 402368, VIT: 526, SPD: 48, LUK: 1, Attack: 487908, Defense: 88354, Current HP: 798, A Avg: 1297835, D Avg: 88354, [Zodiac(184)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 081: HP: 1273, STR: 406415, VIT: 1156, SPD: 48, LUK: 1, Attack: 490291, Defense: 88724, Current HP: 1273, A Avg: 1304174, D Avg: 88724, [Tornado(111)[630, 630, 630], Storm Wall(242)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 080: HP: 1178, STR: 406563, VIT: 1204, SPD: 48, LUK: 1, Attack: 490439, Defense: 88772, Current HP: 1178, A Avg: 1304567, D Avg: 88772, [Tornado(111)[630, 630, 630], Storm Wall(242)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 079: HP: 1273, STR: 406541, VIT: 1156, SPD: 48, LUK: 1, Attack: 490690, Defense: 88724, Current HP: 1273, A Avg: 1305235, D Avg: 88724, [Giant Tornado(114)[630, 630, 630], Storm Wall(242)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 078: HP: 1178, STR: 406689, VIT: 1204, SPD: 48, LUK: 1, Attack: 490838, Defense: 88772, Current HP: 1178, A Avg: 1305629, D Avg: 88772, [Giant Tornado(114)[630, 630, 630], Storm Wall(242)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 077: HP: 1531, STR: 406951, VIT: 713, SPD: 48, LUK: 1, Attack: 492595, Defense: 85213, Current HP: 1531, A Avg: 1310302, D Avg: 85213, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 076: HP: 1436, STR: 407099, VIT: 761, SPD: 48, LUK: 1, Attack: 492743, Defense: 85261, Current HP: 1436, A Avg: 1310696, D Avg: 85261, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
