Rank 1000: HP: 440, STR: 2035, VIT: 424, SPD: 34, LUK: 1, Attack: 87913, Defense: 84293, Current HP: 440, A Avg: 109891, D Avg: 84293, [Blue Sword(180)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 156: HP: 1438, STR: 240, VIT: 312, SPD: 34, LUK: 1, Attack: 92426, Defense: 85787, Current HP: 1438, A Avg: 115532, D Avg: 85787, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 155: HP: 1240, STR: 240, VIT: 484, SPD: 34, LUK: 1, Attack: 92426, Defense: 85452, Current HP: 1240, A Avg: 115532, D Avg: 85452, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 154: HP: 1160, STR: 240, VIT: 576, SPD: 34, LUK: 1, Attack: 92426, Defense: 87416, Current HP: 1160, A Avg: 115532, D Avg: 87416, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 153: HP: 1690, STR: 240, VIT: 425, SPD: 34, LUK: 1, Attack: 92426, Defense: 87850, Current HP: 1690, A Avg: 115532, D Avg: 87850, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 152: HP: 1040, STR: 240, VIT: 134, SPD: 34, LUK: 1, Attack: 92426, Defense: 86923, Current HP: 1040, A Avg: 115532, D Avg: 86923, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 151: HP: 1040, STR: 240, VIT: 780, SPD: 34, LUK: 1, Attack: 92426, Defense: 90558, Current HP: 1040, A Avg: 115532, D Avg: 90558, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 150: HP: 1540, STR: 240, VIT: 1177, SPD: 34, LUK: 1, Attack: 92426, Defense: 87965, Current HP: 1540, A Avg: 115532, D Avg: 87965, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 149: HP: 1340, STR: 240, VIT: 409, SPD: 36, LUK: 1, Attack: 92426, Defense: 86287, Current HP: 1340, A Avg: 115532, D Avg: 86287, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 148: HP: 1736, STR: 240, VIT: 437, SPD: 34, LUK: 1, Attack: 92426, Defense: 86653, Current HP: 1736, A Avg: 115532, D Avg: 86653, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 147: HP: 1512, STR: 240, VIT: 603, SPD: 34, LUK: 1, Attack: 92426, Defense: 87638, Current HP: 1512, A Avg: 115532, D Avg: 87638, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 146: HP: 1092, STR: 240, VIT: 521, SPD: 34, LUK: 1, Attack: 92426, Defense: 87569, Current HP: 1092, A Avg: 115532, D Avg: 87569, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 145: HP: 1060, STR: 249, VIT: 207, SPD: 34, LUK: 1, Attack: 92435, Defense: 84213, Current HP: 1060, A Avg: 115543, D Avg: 84213, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 144: HP: 1040, STR: 249, VIT: 1749, SPD: 34, LUK: 1, Attack: 92435, Defense: 87419, Current HP: 1040, A Avg: 115543, D Avg: 87419, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 143: HP: 1234, STR: 267, VIT: 253, SPD: 34, LUK: 1, Attack: 92453, Defense: 84194, Current HP: 1234, A Avg: 115566, D Avg: 84194, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 142: HP: 1161, STR: 1829, VIT: 366, SPD: 32, LUK: 1, Attack: 91738, Defense: 84866, Current HP: 1161, A Avg: 115589, D Avg: 84866, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 141: HP: 1040, STR: 305, VIT: 207, SPD: 36, LUK: 1, Attack: 92491, Defense: 84232, Current HP: 1040, A Avg: 115613, D Avg: 84232, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 140: HP: 1078, STR: 1857, VIT: 629, SPD: 32, LUK: 1, Attack: 91766, Defense: 85220, Current HP: 1078, A Avg: 115625, D Avg: 85220, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 139: HP: 1287, STR: 1857, VIT: 678, SPD: 32, LUK: 1, Attack: 91766, Defense: 87596, Current HP: 1287, A Avg: 115625, D Avg: 87596, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 138: HP: 1330, STR: 318, VIT: 255, SPD: 34, LUK: 1, Attack: 92504, Defense: 84495, Current HP: 1330, A Avg: 115630, D Avg: 84495, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 137: HP: 1156, STR: 330, VIT: 207, SPD: 34, LUK: 1, Attack: 92516, Defense: 84707, Current HP: 1156, A Avg: 115645, D Avg: 84707, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 136: HP: 1339, STR: 353, VIT: 334, SPD: 34, LUK: 1, Attack: 92539, Defense: 85952, Current HP: 1339, A Avg: 115673, D Avg: 85952, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 135: HP: 1192, STR: 356, VIT: 489, SPD: 34, LUK: 1, Attack: 92542, Defense: 85327, Current HP: 1192, A Avg: 115677, D Avg: 85327, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 134: HP: 1794, STR: 1907, VIT: 707, SPD: 32, LUK: 1, Attack: 91816, Defense: 86819, Current HP: 1794, A Avg: 115688, D Avg: 86819, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 133: HP: 1474, STR: 1923, VIT: 926, SPD: 32, LUK: 1, Attack: 91832, Defense: 85920, Current HP: 1474, A Avg: 115708, D Avg: 85920, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 132: HP: 1330, STR: 383, VIT: 289, SPD: 34, LUK: 1, Attack: 92569, Defense: 85153, Current HP: 1330, A Avg: 115711, D Avg: 85153, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 131: HP: 1250, STR: 383, VIT: 312, SPD: 36, LUK: 1, Attack: 92569, Defense: 84734, Current HP: 1250, A Avg: 115711, D Avg: 84734, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 130: HP: 1056, STR: 1927, VIT: 317, SPD: 32, LUK: 1, Attack: 91836, Defense: 84180, Current HP: 1056, A Avg: 115713, D Avg: 84180, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 129: HP: 1694, STR: 1949, VIT: 1515, SPD: 32, LUK: 1, Attack: 91858, Defense: 89083, Current HP: 1694, A Avg: 115741, D Avg: 89083, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 128: HP: 1330, STR: 410, VIT: 523, SPD: 34, LUK: 1, Attack: 92596, Defense: 87324, Current HP: 1330, A Avg: 115745, D Avg: 87324, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 127: HP: 1309, STR: 1992, VIT: 366, SPD: 32, LUK: 1, Attack: 91901, Defense: 84255, Current HP: 1309, A Avg: 115795, D Avg: 84255, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 126: HP: 1225, STR: 1999, VIT: 379, SPD: 32, LUK: 1, Attack: 91908, Defense: 84385, Current HP: 1225, A Avg: 115804, D Avg: 84385, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 125: HP: 1060, STR: 492, VIT: 175, SPD: 34, LUK: 1, Attack: 92678, Defense: 84038, Current HP: 1060, A Avg: 115847, D Avg: 84038, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 124: HP: 1640, STR: 529, VIT: 958, SPD: 34, LUK: 1, Attack: 92715, Defense: 88526, Current HP: 1640, A Avg: 115893, D Avg: 88526, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 123: HP: 1080, STR: 548, VIT: 379, SPD: 34, LUK: 1, Attack: 92734, Defense: 84970, Current HP: 1080, A Avg: 115917, D Avg: 84970, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 122: HP: 1290, STR: 599, VIT: 207, SPD: 34, LUK: 1, Attack: 92785, Defense: 84096, Current HP: 1290, A Avg: 115981, D Avg: 84096, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 121: HP: 1214, STR: 610, VIT: 215, SPD: 34, LUK: 1, Attack: 92796, Defense: 84221, Current HP: 1214, A Avg: 115995, D Avg: 84221, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 120: HP: 1743, STR: 631, VIT: 430, SPD: 34, LUK: 1, Attack: 92817, Defense: 86542, Current HP: 1743, A Avg: 116021, D Avg: 86542, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 119: HP: 882, STR: 2910, VIT: 202, SPD: 34, LUK: 1, Attack: 92819, Defense: 83925, Current HP: 882, A Avg: 116023, D Avg: 83925, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 118: HP: 882, STR: 2910, VIT: 202, SPD: 34, LUK: 1, Attack: 92819, Defense: 83935, Current HP: 882, A Avg: 116023, D Avg: 83935, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 117: HP: 840, STR: 2910, VIT: 223, SPD: 34, LUK: 1, Attack: 92819, Defense: 84092, Current HP: 840, A Avg: 116023, D Avg: 84092, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 116: HP: 840, STR: 2910, VIT: 228, SPD: 34, LUK: 1, Attack: 92819, Defense: 84032, Current HP: 840, A Avg: 116023, D Avg: 84032, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 115: HP: 840, STR: 2910, VIT: 248, SPD: 34, LUK: 1, Attack: 92819, Defense: 84111, Current HP: 840, A Avg: 116023, D Avg: 84111, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 114: HP: 840, STR: 2910, VIT: 266, SPD: 34, LUK: 1, Attack: 92819, Defense: 84155, Current HP: 840, A Avg: 116023, D Avg: 84155, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 113: HP: 882, STR: 2910, VIT: 275, SPD: 34, LUK: 1, Attack: 92819, Defense: 84151, Current HP: 882, A Avg: 116023, D Avg: 84151, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 112: HP: 1050, STR: 2910, VIT: 316, SPD: 34, LUK: 1, Attack: 92819, Defense: 84153, Current HP: 1050, A Avg: 116023, D Avg: 84153, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 111: HP: 945, STR: 2910, VIT: 243, SPD: 34, LUK: 1, Attack: 92819, Defense: 84015, Current HP: 945, A Avg: 116023, D Avg: 84015, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 110: HP: 987, STR: 2910, VIT: 275, SPD: 34, LUK: 1, Attack: 92819, Defense: 84294, Current HP: 987, A Avg: 116023, D Avg: 84294, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 109: HP: 920, STR: 2910, VIT: 257, SPD: 34, LUK: 1, Attack: 92819, Defense: 84185, Current HP: 920, A Avg: 116023, D Avg: 84185, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 108: HP: 1266, STR: 2910, VIT: 380, SPD: 34, LUK: 1, Attack: 92819, Defense: 84942, Current HP: 1266, A Avg: 116023, D Avg: 84942, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 1184, STR: 2910, VIT: 248, SPD: 34, LUK: 1, Attack: 92819, Defense: 84176, Current HP: 1184, A Avg: 116023, D Avg: 84176, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 106: HP: 882, STR: 2910, VIT: 683, SPD: 34, LUK: 1, Attack: 92819, Defense: 87471, Current HP: 882, A Avg: 116023, D Avg: 87471, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 105: HP: 2410, STR: 2910, VIT: 214, SPD: 34, LUK: 1, Attack: 92819, Defense: 86131, Current HP: 2410, A Avg: 116023, D Avg: 86131, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 104: HP: 1453, STR: 2910, VIT: 430, SPD: 34, LUK: 1, Attack: 92819, Defense: 85164, Current HP: 1453, A Avg: 116023, D Avg: 85164, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 103: HP: 1228, STR: 2910, VIT: 380, SPD: 34, LUK: 1, Attack: 92819, Defense: 85855, Current HP: 1228, A Avg: 116023, D Avg: 85855, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 102: HP: 1040, STR: 2910, VIT: 556, SPD: 34, LUK: 1, Attack: 92819, Defense: 85524, Current HP: 1040, A Avg: 116023, D Avg: 85524, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 101: HP: 960, STR: 2910, VIT: 644, SPD: 34, LUK: 1, Attack: 92819, Defense: 87484, Current HP: 960, A Avg: 116023, D Avg: 87484, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 100: HP: 1480, STR: 2910, VIT: 493, SPD: 34, LUK: 1, Attack: 92819, Defense: 87918, Current HP: 1480, A Avg: 116023, D Avg: 87918, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 099: HP: 840, STR: 2910, VIT: 202, SPD: 34, LUK: 1, Attack: 92819, Defense: 86991, Current HP: 840, A Avg: 116023, D Avg: 86991, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 098: HP: 840, STR: 2910, VIT: 848, SPD: 34, LUK: 1, Attack: 92819, Defense: 90626, Current HP: 840, A Avg: 116023, D Avg: 90626, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 097: HP: 1340, STR: 2910, VIT: 1249, SPD: 34, LUK: 1, Attack: 92819, Defense: 88037, Current HP: 1340, A Avg: 116023, D Avg: 88037, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 096: HP: 1140, STR: 2910, VIT: 477, SPD: 36, LUK: 1, Attack: 92819, Defense: 86355, Current HP: 1140, A Avg: 116023, D Avg: 86355, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 095: HP: 1536, STR: 2910, VIT: 509, SPD: 34, LUK: 1, Attack: 92819, Defense: 86725, Current HP: 1536, A Avg: 116023, D Avg: 86725, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 094: HP: 1302, STR: 2910, VIT: 671, SPD: 34, LUK: 1, Attack: 92819, Defense: 87706, Current HP: 1302, A Avg: 116023, D Avg: 87706, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 093: HP: 882, STR: 2910, VIT: 589, SPD: 34, LUK: 1, Attack: 92819, Defense: 87637, Current HP: 882, A Avg: 116023, D Avg: 87637, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 092: HP: 1440, STR: 658, VIT: 583, SPD: 34, LUK: 1, Attack: 92844, Defense: 85577, Current HP: 1440, A Avg: 116055, D Avg: 85577, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 091: HP: 1034, STR: 2937, VIT: 325, SPD: 34, LUK: 1, Attack: 92846, Defense: 84266, Current HP: 1034, A Avg: 116057, D Avg: 84266, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 090: HP: 1034, STR: 2208, VIT: 254, SPD: 34, LUK: 1, Attack: 92117, Defense: 84390, Current HP: 1034, A Avg: 116067, D Avg: 84390, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 089: HP: 840, STR: 2975, VIT: 275, SPD: 36, LUK: 1, Attack: 92884, Defense: 84300, Current HP: 840, A Avg: 116105, D Avg: 84300, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 1130, STR: 2988, VIT: 327, SPD: 34, LUK: 1, Attack: 92897, Defense: 84567, Current HP: 1130, A Avg: 116121, D Avg: 84567, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 087: HP: 1206, STR: 730, VIT: 387, SPD: 32, LUK: 1, Attack: 92916, Defense: 87305, Current HP: 1206, A Avg: 116145, D Avg: 87305, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 860, STR: 3018, VIT: 275, SPD: 34, LUK: 1, Attack: 92927, Defense: 84281, Current HP: 860, A Avg: 116158, D Avg: 84281, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 840, STR: 3018, VIT: 1817, SPD: 34, LUK: 1, Attack: 92927, Defense: 87487, Current HP: 840, A Avg: 116158, D Avg: 87487, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 1129, STR: 3024, VIT: 402, SPD: 34, LUK: 1, Attack: 92933, Defense: 86020, Current HP: 1129, A Avg: 116166, D Avg: 86020, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 992, STR: 3026, VIT: 561, SPD: 34, LUK: 1, Attack: 92935, Defense: 85399, Current HP: 992, A Avg: 116168, D Avg: 85399, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 082: HP: 1130, STR: 3053, VIT: 361, SPD: 34, LUK: 1, Attack: 92962, Defense: 85225, Current HP: 1130, A Avg: 116202, D Avg: 85225, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 081: HP: 1050, STR: 3053, VIT: 380, SPD: 36, LUK: 1, Attack: 92962, Defense: 84802, Current HP: 1050, A Avg: 116202, D Avg: 84802, [Spectral Sword Shigure(172)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 1034, STR: 2317, VIT: 254, SPD: 32, LUK: 1, Attack: 92226, Defense: 84442, Current HP: 1034, A Avg: 116204, D Avg: 84442, [Spectral Sword Shigure(172)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 079: HP: 1130, STR: 3080, VIT: 595, SPD: 34, LUK: 1, Attack: 92989, Defense: 87396, Current HP: 1130, A Avg: 116236, D Avg: 87396, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 956, STR: 3099, VIT: 275, SPD: 34, LUK: 1, Attack: 93008, Defense: 84775, Current HP: 956, A Avg: 116260, D Avg: 84775, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 1311, STR: 92, VIT: 150, SPD: 32, LUK: 1, Attack: 92278, Defense: 83873, Current HP: 1311, A Avg: 116270, D Avg: 83873, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 076: HP: 1311, STR: 92, VIT: 150, SPD: 32, LUK: 1, Attack: 92278, Defense: 83883, Current HP: 1311, A Avg: 116270, D Avg: 83883, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 075: HP: 1254, STR: 92, VIT: 170, SPD: 32, LUK: 1, Attack: 92278, Defense: 84039, Current HP: 1254, A Avg: 116270, D Avg: 84039, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 074: HP: 1254, STR: 92, VIT: 178, SPD: 32, LUK: 1, Attack: 92278, Defense: 83982, Current HP: 1254, A Avg: 116270, D Avg: 83982, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 073: HP: 1254, STR: 92, VIT: 207, SPD: 32, LUK: 1, Attack: 92278, Defense: 84070, Current HP: 1254, A Avg: 116270, D Avg: 84070, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 072: HP: 1254, STR: 92, VIT: 234, SPD: 32, LUK: 1, Attack: 92278, Defense: 84123, Current HP: 1254, A Avg: 116270, D Avg: 84123, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 071: HP: 1311, STR: 92, VIT: 262, SPD: 32, LUK: 1, Attack: 92278, Defense: 84138, Current HP: 1311, A Avg: 116270, D Avg: 84138, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 070: HP: 1485, STR: 92, VIT: 310, SPD: 32, LUK: 1, Attack: 92278, Defense: 84147, Current HP: 1485, A Avg: 116270, D Avg: 84147, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 069: HP: 1380, STR: 92, VIT: 213, SPD: 32, LUK: 1, Attack: 92278, Defense: 83985, Current HP: 1380, A Avg: 116270, D Avg: 83985, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 068: HP: 1426, STR: 92, VIT: 262, SPD: 32, LUK: 1, Attack: 92278, Defense: 84281, Current HP: 1426, A Avg: 116270, D Avg: 84281, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 067: HP: 1342, STR: 92, VIT: 221, SPD: 32, LUK: 1, Attack: 92278, Defense: 84149, Current HP: 1342, A Avg: 116270, D Avg: 84149, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 066: HP: 1731, STR: 92, VIT: 423, SPD: 32, LUK: 1, Attack: 92278, Defense: 84985, Current HP: 1731, A Avg: 116270, D Avg: 84985, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 065: HP: 1632, STR: 92, VIT: 207, SPD: 32, LUK: 1, Attack: 92278, Defense: 84135, Current HP: 1632, A Avg: 116270, D Avg: 84135, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 064: HP: 1311, STR: 92, VIT: 886, SPD: 32, LUK: 1, Attack: 92278, Defense: 87674, Current HP: 1311, A Avg: 116270, D Avg: 87674, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 063: HP: 2981, STR: 92, VIT: 156, SPD: 32, LUK: 1, Attack: 92278, Defense: 86073, Current HP: 2981, A Avg: 116270, D Avg: 86073, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 062: HP: 1936, STR: 92, VIT: 499, SPD: 32, LUK: 1, Attack: 92278, Defense: 85233, Current HP: 1936, A Avg: 116270, D Avg: 85233, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 061: HP: 1690, STR: 92, VIT: 423, SPD: 32, LUK: 1, Attack: 92278, Defense: 85898, Current HP: 1690, A Avg: 116270, D Avg: 85898, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
