Rank 1000: HP: 7414, STR: 3043, VIT: 2121, SPD: 85, LUK: 1, Attack: 88856, Defense: 87999, Current HP: 7414, A Avg: 111958, D Avg: 87999, [Spear of Regression(182)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 113: HP: 1630, STR: 6312, VIT: 471, SPD: 85, LUK: 1, Attack: 93973, Defense: 84711, Current HP: 1630, A Avg: 117466, D Avg: 84711, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 112: HP: 1640, STR: 1787, VIT: 185, SPD: 90, LUK: 1, Attack: 93973, Defense: 84321, Current HP: 1640, A Avg: 117466, D Avg: 84321, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 111: HP: 1914, STR: 1057, VIT: 306, SPD: 85, LUK: 1, Attack: 93243, Defense: 84442, Current HP: 1914, A Avg: 117486, D Avg: 84442, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 2497, STR: 1071, VIT: 1276, SPD: 80, LUK: 1, Attack: 93257, Defense: 88194, Current HP: 2497, A Avg: 117503, D Avg: 88194, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 109: HP: 7520, STR: 8202, VIT: 688, SPD: 90, LUK: 1, Attack: 94015, Defense: 87476, Current HP: 7520, A Avg: 117518, D Avg: 87476, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 108: HP: 1060, STR: 6381, VIT: 360, SPD: 85, LUK: 1, Attack: 94042, Defense: 84366, Current HP: 1060, A Avg: 117552, D Avg: 84366, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 1040, STR: 6381, VIT: 4350, SPD: 85, LUK: 1, Attack: 94042, Defense: 90020, Current HP: 1040, A Avg: 117552, D Avg: 90020, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 106: HP: 1837, STR: 5640, VIT: 847, SPD: 80, LUK: 1, Attack: 93301, Defense: 86075, Current HP: 1837, A Avg: 117559, D Avg: 86075, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 105: HP: 6870, STR: 8240, VIT: 1042, SPD: 85, LUK: 1, Attack: 94053, Defense: 86270, Current HP: 6870, A Avg: 117566, D Avg: 86270, [Spear of Regression(182)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 104: HP: 1280, STR: 7568, VIT: 1404, SPD: 85, LUK: 1, Attack: 94057, Defense: 89232, Current HP: 1280, A Avg: 117571, D Avg: 89232, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 103: HP: 1040, STR: 9139, VIT: 185, SPD: 85, LUK: 1, Attack: 94068, Defense: 88013, Current HP: 1040, A Avg: 117585, D Avg: 88013, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 102: HP: 1717, STR: 6428, VIT: 691, SPD: 85, LUK: 1, Attack: 94089, Defense: 86309, Current HP: 1717, A Avg: 117611, D Avg: 86309, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 101: HP: 1432, STR: 6431, VIT: 921, SPD: 85, LUK: 1, Attack: 94092, Defense: 85759, Current HP: 1432, A Avg: 117615, D Avg: 85759, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 100: HP: 1694, STR: 3456, VIT: 410, SPD: 85, LUK: 1, Attack: 93365, Defense: 84546, Current HP: 1694, A Avg: 117639, D Avg: 84546, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 099: HP: 1630, STR: 6458, VIT: 559, SPD: 85, LUK: 1, Attack: 94119, Defense: 85423, Current HP: 1630, A Avg: 117648, D Avg: 85423, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 098: HP: 1550, STR: 6458, VIT: 618, SPD: 90, LUK: 1, Attack: 94119, Defense: 85040, Current HP: 1550, A Avg: 117648, D Avg: 85040, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 097: HP: 7722, STR: 5538, VIT: 2854, SPD: 80, LUK: 1, Attack: 93420, Defense: 90682, Current HP: 7722, A Avg: 117709, D Avg: 90682, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 096: HP: 1276, STR: 6546, VIT: 360, SPD: 85, LUK: 1, Attack: 94207, Defense: 84860, Current HP: 1276, A Avg: 117758, D Avg: 84860, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 095: HP: 1630, STR: 6566, VIT: 1009, SPD: 85, LUK: 1, Attack: 94227, Defense: 87810, Current HP: 1630, A Avg: 117783, D Avg: 87810, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 094: HP: 1914, STR: 1296, VIT: 306, SPD: 85, LUK: 1, Attack: 93482, Defense: 84650, Current HP: 1914, A Avg: 117787, D Avg: 84650, [Big Bang(171)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 093: HP: 1512, STR: 4368, VIT: 253, SPD: 85, LUK: 1, Attack: 94277, Defense: 83976, Current HP: 1512, A Avg: 117846, D Avg: 83976, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 092: HP: 1512, STR: 4368, VIT: 253, SPD: 85, LUK: 1, Attack: 94277, Defense: 83986, Current HP: 1512, A Avg: 117846, D Avg: 83986, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 091: HP: 1440, STR: 4368, VIT: 277, SPD: 85, LUK: 1, Attack: 94277, Defense: 84146, Current HP: 1440, A Avg: 117846, D Avg: 84146, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 090: HP: 1440, STR: 4368, VIT: 282, SPD: 85, LUK: 1, Attack: 94277, Defense: 84086, Current HP: 1440, A Avg: 117846, D Avg: 84086, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 089: HP: 1440, STR: 4368, VIT: 356, SPD: 85, LUK: 1, Attack: 94277, Defense: 84219, Current HP: 1440, A Avg: 117846, D Avg: 84219, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 1440, STR: 4368, VIT: 374, SPD: 85, LUK: 1, Attack: 94277, Defense: 84263, Current HP: 1440, A Avg: 117846, D Avg: 84263, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 087: HP: 1512, STR: 4368, VIT: 428, SPD: 85, LUK: 1, Attack: 94277, Defense: 84304, Current HP: 1512, A Avg: 117846, D Avg: 84304, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 1950, STR: 4368, VIT: 532, SPD: 85, LUK: 1, Attack: 94277, Defense: 84369, Current HP: 1950, A Avg: 117846, D Avg: 84369, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 1575, STR: 4368, VIT: 345, SPD: 85, LUK: 1, Attack: 94277, Defense: 84117, Current HP: 1575, A Avg: 117846, D Avg: 84117, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 1617, STR: 4368, VIT: 428, SPD: 85, LUK: 1, Attack: 94277, Defense: 84447, Current HP: 1617, A Avg: 117846, D Avg: 84447, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 1520, STR: 4368, VIT: 365, SPD: 85, LUK: 1, Attack: 94277, Defense: 84293, Current HP: 1520, A Avg: 117846, D Avg: 84293, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 082: HP: 2337, STR: 4368, VIT: 686, SPD: 85, LUK: 1, Attack: 94277, Defense: 85248, Current HP: 2337, A Avg: 117846, D Avg: 85248, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 081: HP: 2264, STR: 4368, VIT: 356, SPD: 85, LUK: 1, Attack: 94277, Defense: 84284, Current HP: 2264, A Avg: 117846, D Avg: 84284, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 1512, STR: 4368, VIT: 1091, SPD: 85, LUK: 1, Attack: 94277, Defense: 87879, Current HP: 1512, A Avg: 117846, D Avg: 87879, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 3910, STR: 4368, VIT: 268, SPD: 85, LUK: 1, Attack: 94277, Defense: 86185, Current HP: 3910, A Avg: 117846, D Avg: 86185, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 2587, STR: 4368, VIT: 787, SPD: 85, LUK: 1, Attack: 94277, Defense: 85521, Current HP: 2587, A Avg: 117846, D Avg: 85521, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 2173, STR: 4368, VIT: 686, SPD: 85, LUK: 1, Attack: 94277, Defense: 86161, Current HP: 2173, A Avg: 117846, D Avg: 86161, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 1640, STR: 4368, VIT: 1150, SPD: 85, LUK: 1, Attack: 94277, Defense: 86118, Current HP: 1640, A Avg: 117846, D Avg: 86118, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 1560, STR: 4368, VIT: 1205, SPD: 85, LUK: 1, Attack: 94277, Defense: 88045, Current HP: 1560, A Avg: 117846, D Avg: 88045, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 3055, STR: 4368, VIT: 1003, SPD: 85, LUK: 1, Attack: 94277, Defense: 88428, Current HP: 3055, A Avg: 117846, D Avg: 88428, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 1440, STR: 4368, VIT: 253, SPD: 85, LUK: 1, Attack: 94277, Defense: 87042, Current HP: 1440, A Avg: 117846, D Avg: 87042, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 1440, STR: 4368, VIT: 1919, SPD: 85, LUK: 1, Attack: 94277, Defense: 91697, Current HP: 1440, A Avg: 117846, D Avg: 91697, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1940, STR: 4368, VIT: 2653, SPD: 85, LUK: 1, Attack: 94277, Defense: 89441, Current HP: 1940, A Avg: 117846, D Avg: 89441, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 1740, STR: 4368, VIT: 936, SPD: 90, LUK: 1, Attack: 94277, Defense: 86814, Current HP: 1740, A Avg: 117846, D Avg: 86814, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 2856, STR: 4368, VIT: 887, SPD: 85, LUK: 1, Attack: 94277, Defense: 87103, Current HP: 2856, A Avg: 117846, D Avg: 87103, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 1932, STR: 4368, VIT: 926, SPD: 85, LUK: 1, Attack: 94277, Defense: 87961, Current HP: 1932, A Avg: 117846, D Avg: 87961, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 1512, STR: 4368, VIT: 1252, SPD: 85, LUK: 1, Attack: 94277, Defense: 88300, Current HP: 1512, A Avg: 117846, D Avg: 88300, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 4070, STR: 5710, VIT: 3676, SPD: 80, LUK: 1, Attack: 93538, Defense: 91504, Current HP: 4070, A Avg: 117857, D Avg: 91504, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 065: HP: 1814, STR: 4395, VIT: 541, SPD: 85, LUK: 1, Attack: 94304, Defense: 84482, Current HP: 1814, A Avg: 117880, D Avg: 84482, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 064: HP: 1280, STR: 8439, VIT: 1018, SPD: 85, LUK: 1, Attack: 94317, Defense: 88846, Current HP: 1280, A Avg: 117896, D Avg: 88846, [God Hand(179)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 063: HP: 1640, STR: 6661, VIT: 1774, SPD: 85, LUK: 1, Attack: 94322, Defense: 89342, Current HP: 1640, A Avg: 117902, D Avg: 89342, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 062: HP: 1694, STR: 3694, VIT: 410, SPD: 85, LUK: 1, Attack: 93603, Defense: 84754, Current HP: 1694, A Avg: 117939, D Avg: 84754, [Spectral Sword Shigure(172)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 061: HP: 1640, STR: 2189, VIT: 185, SPD: 90, LUK: 1, Attack: 94375, Defense: 84529, Current HP: 1640, A Avg: 117968, D Avg: 84529, [Big Bang(171)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 060: HP: 1914, STR: 1451, VIT: 306, SPD: 80, LUK: 1, Attack: 93637, Defense: 84494, Current HP: 1914, A Avg: 117982, D Avg: 84494, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 059: HP: 1440, STR: 4514, VIT: 428, SPD: 90, LUK: 1, Attack: 94423, Defense: 84453, Current HP: 1440, A Avg: 118028, D Avg: 84453, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 058: HP: 2030, STR: 4527, VIT: 543, SPD: 85, LUK: 1, Attack: 94436, Defense: 84783, Current HP: 2030, A Avg: 118045, D Avg: 84783, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 057: HP: 1460, STR: 4530, VIT: 428, SPD: 85, LUK: 1, Attack: 94439, Defense: 84434, Current HP: 1460, A Avg: 118048, D Avg: 84434, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 056: HP: 1440, STR: 4530, VIT: 4418, SPD: 85, LUK: 1, Attack: 94439, Defense: 90088, Current HP: 1440, A Avg: 118048, D Avg: 90088, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 055: HP: 1060, STR: 6876, VIT: 277, SPD: 85, LUK: 1, Attack: 94537, Defense: 84140, Current HP: 1060, A Avg: 118171, D Avg: 84140, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 054: HP: 2137, STR: 4644, VIT: 759, SPD: 85, LUK: 1, Attack: 94553, Defense: 86377, Current HP: 2137, A Avg: 118191, D Avg: 86377, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 053: HP: 1832, STR: 4646, VIT: 993, SPD: 85, LUK: 1, Attack: 94555, Defense: 85831, Current HP: 1832, A Avg: 118193, D Avg: 85831, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 052: HP: 7450, STR: 6675, VIT: 2204, SPD: 85, LUK: 1, Attack: 94557, Defense: 87432, Current HP: 7450, A Avg: 118196, D Avg: 87432, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 051: HP: 8100, STR: 6693, VIT: 1851, SPD: 90, LUK: 1, Attack: 94575, Defense: 88639, Current HP: 8100, A Avg: 118218, D Avg: 88639, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 050: HP: 1640, STR: 2394, VIT: 185, SPD: 85, LUK: 1, Attack: 94580, Defense: 84373, Current HP: 1640, A Avg: 118225, D Avg: 84373, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 049: HP: 2030, STR: 4673, VIT: 631, SPD: 85, LUK: 1, Attack: 94582, Defense: 85495, Current HP: 2030, A Avg: 118227, D Avg: 85495, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 048: HP: 1950, STR: 4673, VIT: 686, SPD: 90, LUK: 1, Attack: 94582, Defense: 85108, Current HP: 1950, A Avg: 118227, D Avg: 85108, [Spectral Sword Shigure(172)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 047: HP: 1676, STR: 4695, VIT: 428, SPD: 85, LUK: 1, Attack: 94604, Defense: 84928, Current HP: 1676, A Avg: 118255, D Avg: 84928, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 046: HP: 1080, STR: 6947, VIT: 736, SPD: 85, LUK: 1, Attack: 94608, Defense: 85327, Current HP: 1080, A Avg: 118260, D Avg: 85327, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 045: HP: 1570, STR: 6947, VIT: 819, SPD: 85, LUK: 1, Attack: 94608, Defense: 87737, Current HP: 1570, A Avg: 118260, D Avg: 87737, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 044: HP: 2373, STR: 6949, VIT: 787, SPD: 85, LUK: 1, Attack: 94610, Defense: 86899, Current HP: 2373, A Avg: 118262, D Avg: 86899, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 043: HP: 1440, STR: 6976, VIT: 907, SPD: 85, LUK: 1, Attack: 94637, Defense: 85901, Current HP: 1440, A Avg: 118296, D Avg: 85901, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 042: HP: 1694, STR: 4000, VIT: 410, SPD: 80, LUK: 1, Attack: 93909, Defense: 84598, Current HP: 1694, A Avg: 118325, D Avg: 84598, [Spectral Sword Shigure(172)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 041: HP: 2030, STR: 4781, VIT: 1081, SPD: 85, LUK: 1, Attack: 94690, Defense: 87882, Current HP: 2030, A Avg: 118362, D Avg: 87882, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 040: HP: 2040, STR: 4810, VIT: 1842, SPD: 85, LUK: 1, Attack: 94719, Defense: 89410, Current HP: 2040, A Avg: 118398, D Avg: 89410, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 039: HP: 4130, STR: 6958, VIT: 2742, SPD: 85, LUK: 1, Attack: 94786, Defense: 87970, Current HP: 4130, A Avg: 118482, D Avg: 87970, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 038: HP: 4780, STR: 6966, VIT: 2388, SPD: 90, LUK: 1, Attack: 94794, Defense: 89176, Current HP: 4780, A Avg: 118492, D Avg: 89176, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 037: HP: 1590, STR: 7151, VIT: 360, SPD: 85, LUK: 1, Attack: 94812, Defense: 84249, Current HP: 1590, A Avg: 118515, D Avg: 84249, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 036: HP: 1394, STR: 7246, VIT: 368, SPD: 85, LUK: 1, Attack: 94907, Defense: 84374, Current HP: 1394, A Avg: 118633, D Avg: 84374, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 035: HP: 2497, STR: 1968, VIT: 847, SPD: 80, LUK: 1, Attack: 94154, Defense: 86075, Current HP: 2497, A Avg: 118634, D Avg: 86075, [Big Bang(171)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 034: HP: 1460, STR: 5026, VIT: 345, SPD: 85, LUK: 1, Attack: 94935, Defense: 84208, Current HP: 1460, A Avg: 118668, D Avg: 84208, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 033: HP: 3212, STR: 2004, VIT: 306, SPD: 85, LUK: 1, Attack: 94190, Defense: 87094, Current HP: 3212, A Avg: 118679, D Avg: 87094, [Big Bang(171)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 032: HP: 2992, STR: 4403, VIT: 410, SPD: 85, LUK: 1, Attack: 94312, Defense: 87198, Current HP: 2992, A Avg: 118833, D Avg: 87198, [Spectral Sword Shigure(172)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 031: HP: 1480, STR: 5162, VIT: 804, SPD: 85, LUK: 1, Attack: 95071, Defense: 85395, Current HP: 1480, A Avg: 118838, D Avg: 85395, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 030: HP: 1970, STR: 5162, VIT: 887, SPD: 85, LUK: 1, Attack: 95071, Defense: 87805, Current HP: 1970, A Avg: 118838, D Avg: 87805, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 029: HP: 2793, STR: 5165, VIT: 855, SPD: 85, LUK: 1, Attack: 95074, Defense: 86967, Current HP: 2793, A Avg: 118842, D Avg: 86967, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 028: HP: 1840, STR: 5192, VIT: 979, SPD: 85, LUK: 1, Attack: 95101, Defense: 85973, Current HP: 1840, A Avg: 118876, D Avg: 85973, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 027: HP: 2277, STR: 4516, VIT: 951, SPD: 80, LUK: 1, Attack: 94425, Defense: 86179, Current HP: 2277, A Avg: 118975, D Avg: 86179, [Spectral Sword Shigure(172)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 026: HP: 1990, STR: 5300, VIT: 428, SPD: 85, LUK: 1, Attack: 95209, Defense: 84317, Current HP: 1990, A Avg: 119011, D Avg: 84317, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 025: HP: 1040, STR: 7619, VIT: 185, SPD: 90, LUK: 1, Attack: 95280, Defense: 84321, Current HP: 1040, A Avg: 119100, D Avg: 84321, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 024: HP: 1794, STR: 5395, VIT: 436, SPD: 85, LUK: 1, Attack: 95304, Defense: 84442, Current HP: 1794, A Avg: 119130, D Avg: 84442, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 023: HP: 1240, STR: 9811, VIT: 1018, SPD: 85, LUK: 1, Attack: 95351, Defense: 88846, Current HP: 1240, A Avg: 119188, D Avg: 88846, [Zodiac(184)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 022: HP: 2170, STR: 3245, VIT: 538, SPD: 85, LUK: 1, Attack: 95431, Defense: 85766, Current HP: 2170, A Avg: 119288, D Avg: 85766, [Big Bang(171)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 021: HP: 1254, STR: 7128, VIT: 306, SPD: 80, LUK: 1, Attack: 94789, Defense: 88134, Current HP: 1254, A Avg: 119434, D Avg: 88134, [Neural Edge(190)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 020: HP: 2820, STR: 3385, VIT: 185, SPD: 90, LUK: 1, Attack: 95571, Defense: 86973, Current HP: 2820, A Avg: 119463, D Avg: 86973, [Big Bang(171)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 019: HP: 1040, STR: 8021, VIT: 185, SPD: 90, LUK: 1, Attack: 95682, Defense: 84529, Current HP: 1040, A Avg: 119602, D Avg: 84529, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
