Rank 1000: HP: 736, STR: 460, VIT: 176, SPD: 40, LUK: 1, Attack: 87511, Defense: 83899, Current HP: 736, A Avg: 110263, D Avg: 83899, [Tekken(188)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 142: HP: 1480, STR: 423, VIT: 334, SPD: 42, LUK: 1, Attack: 92609, Defense: 85198, Current HP: 1480, A Avg: 115761, D Avg: 85198, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 141: HP: 1400, STR: 423, VIT: 363, SPD: 45, LUK: 1, Attack: 92609, Defense: 84785, Current HP: 1400, A Avg: 115761, D Avg: 84785, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 140: HP: 1293, STR: 1999, VIT: 418, SPD: 40, LUK: 1, Attack: 91908, Defense: 84918, Current HP: 1293, A Avg: 115804, D Avg: 84918, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 139: HP: 1480, STR: 464, VIT: 604, SPD: 42, LUK: 1, Attack: 92650, Defense: 87405, Current HP: 1480, A Avg: 115812, D Avg: 87405, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 138: HP: 820, STR: 5023, VIT: 326, SPD: 42, LUK: 1, Attack: 92684, Defense: 85554, Current HP: 820, A Avg: 115855, D Avg: 85554, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 137: HP: 1188, STR: 2057, VIT: 733, SPD: 40, LUK: 1, Attack: 91966, Defense: 85324, Current HP: 1188, A Avg: 115877, D Avg: 85324, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 136: HP: 1452, STR: 2057, VIT: 795, SPD: 40, LUK: 1, Attack: 91966, Defense: 87713, Current HP: 1452, A Avg: 115877, D Avg: 87713, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 135: HP: 1740, STR: 543, VIT: 1094, SPD: 42, LUK: 1, Attack: 92729, Defense: 88662, Current HP: 1740, A Avg: 115911, D Avg: 88662, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 134: HP: 1160, STR: 548, VIT: 192, SPD: 42, LUK: 1, Attack: 92734, Defense: 84055, Current HP: 1160, A Avg: 115917, D Avg: 84055, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 133: HP: 3420, STR: 4855, VIT: 958, SPD: 42, LUK: 1, Attack: 92737, Defense: 88786, Current HP: 3420, A Avg: 115921, D Avg: 88786, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 132: HP: 2024, STR: 2099, VIT: 811, SPD: 40, LUK: 1, Attack: 92008, Defense: 86923, Current HP: 2024, A Avg: 115930, D Avg: 86923, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 131: HP: 1804, STR: 2111, VIT: 1736, SPD: 40, LUK: 1, Attack: 92020, Defense: 89304, Current HP: 1804, A Avg: 115945, D Avg: 89304, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 130: HP: 1166, STR: 2114, VIT: 356, SPD: 40, LUK: 1, Attack: 92023, Defense: 84219, Current HP: 1166, A Avg: 115948, D Avg: 84219, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 129: HP: 1584, STR: 2115, VIT: 1020, SPD: 40, LUK: 1, Attack: 92024, Defense: 86014, Current HP: 1584, A Avg: 115950, D Avg: 86014, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 128: HP: 1180, STR: 642, VIT: 438, SPD: 42, LUK: 1, Attack: 92828, Defense: 85029, Current HP: 1180, A Avg: 116035, D Avg: 85029, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 127: HP: 1474, STR: 2196, VIT: 418, SPD: 40, LUK: 1, Attack: 92105, Defense: 84307, Current HP: 1474, A Avg: 116052, D Avg: 84307, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 126: HP: 1368, STR: 2211, VIT: 431, SPD: 40, LUK: 1, Attack: 92120, Defense: 84437, Current HP: 1368, A Avg: 116071, D Avg: 84437, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 125: HP: 3340, STR: 7050, VIT: 476, SPD: 42, LUK: 1, Attack: 92863, Defense: 88304, Current HP: 3340, A Avg: 116078, D Avg: 88304, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 124: HP: 1440, STR: 683, VIT: 232, SPD: 42, LUK: 1, Attack: 92869, Defense: 84121, Current HP: 1440, A Avg: 116086, D Avg: 84121, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 123: HP: 1344, STR: 708, VIT: 241, SPD: 42, LUK: 1, Attack: 92894, Defense: 84247, Current HP: 1344, A Avg: 116117, D Avg: 84247, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 122: HP: 1953, STR: 712, VIT: 489, SPD: 42, LUK: 1, Attack: 92898, Defense: 86601, Current HP: 1953, A Avg: 116122, D Avg: 86601, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 121: HP: 1540, STR: 739, VIT: 637, SPD: 42, LUK: 1, Attack: 92925, Defense: 85631, Current HP: 1540, A Avg: 116156, D Avg: 85631, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 120: HP: 1426, STR: 108, VIT: 176, SPD: 40, LUK: 1, Attack: 92294, Defense: 83899, Current HP: 1426, A Avg: 116290, D Avg: 83899, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 119: HP: 1426, STR: 108, VIT: 176, SPD: 40, LUK: 1, Attack: 92294, Defense: 83909, Current HP: 1426, A Avg: 116290, D Avg: 83909, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 118: HP: 1364, STR: 108, VIT: 197, SPD: 40, LUK: 1, Attack: 92294, Defense: 84066, Current HP: 1364, A Avg: 116290, D Avg: 84066, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 117: HP: 1364, STR: 108, VIT: 205, SPD: 40, LUK: 1, Attack: 92294, Defense: 84009, Current HP: 1364, A Avg: 116290, D Avg: 84009, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 116: HP: 1364, STR: 108, VIT: 248, SPD: 40, LUK: 1, Attack: 92294, Defense: 84111, Current HP: 1364, A Avg: 116290, D Avg: 84111, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 115: HP: 1364, STR: 108, VIT: 275, SPD: 40, LUK: 1, Attack: 92294, Defense: 84164, Current HP: 1364, A Avg: 116290, D Avg: 84164, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 114: HP: 1426, STR: 108, VIT: 314, SPD: 40, LUK: 1, Attack: 92294, Defense: 84190, Current HP: 1426, A Avg: 116290, D Avg: 84190, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 113: HP: 1650, STR: 108, VIT: 378, SPD: 40, LUK: 1, Attack: 92294, Defense: 84215, Current HP: 1650, A Avg: 116290, D Avg: 84215, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 112: HP: 1495, STR: 108, VIT: 252, SPD: 40, LUK: 1, Attack: 92294, Defense: 84024, Current HP: 1495, A Avg: 116290, D Avg: 84024, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 111: HP: 1541, STR: 108, VIT: 314, SPD: 40, LUK: 1, Attack: 92294, Defense: 84333, Current HP: 1541, A Avg: 116290, D Avg: 84333, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 110: HP: 1452, STR: 108, VIT: 261, SPD: 40, LUK: 1, Attack: 92294, Defense: 84189, Current HP: 1452, A Avg: 116290, D Avg: 84189, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 109: HP: 1927, STR: 108, VIT: 514, SPD: 40, LUK: 1, Attack: 92294, Defense: 85076, Current HP: 1927, A Avg: 116290, D Avg: 85076, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 108: HP: 1830, STR: 108, VIT: 248, SPD: 40, LUK: 1, Attack: 92294, Defense: 84176, Current HP: 1830, A Avg: 116290, D Avg: 84176, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 107: HP: 1426, STR: 108, VIT: 1003, SPD: 40, LUK: 1, Attack: 92294, Defense: 87791, Current HP: 1426, A Avg: 116290, D Avg: 87791, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 106: HP: 3256, STR: 108, VIT: 183, SPD: 40, LUK: 1, Attack: 92294, Defense: 86100, Current HP: 3256, A Avg: 116290, D Avg: 86100, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 105: HP: 2143, STR: 108, VIT: 603, SPD: 40, LUK: 1, Attack: 92294, Defense: 85337, Current HP: 2143, A Avg: 116290, D Avg: 85337, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 104: HP: 1863, STR: 108, VIT: 514, SPD: 40, LUK: 1, Attack: 92294, Defense: 85989, Current HP: 1863, A Avg: 116290, D Avg: 85989, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 103: HP: 1584, STR: 108, VIT: 831, SPD: 40, LUK: 1, Attack: 92294, Defense: 85799, Current HP: 1584, A Avg: 116290, D Avg: 85799, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 102: HP: 1496, STR: 108, VIT: 982, SPD: 40, LUK: 1, Attack: 92294, Defense: 87822, Current HP: 1496, A Avg: 116290, D Avg: 87822, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 101: HP: 2254, STR: 108, VIT: 738, SPD: 40, LUK: 1, Attack: 92294, Defense: 88163, Current HP: 2254, A Avg: 116290, D Avg: 88163, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 100: HP: 1364, STR: 108, VIT: 176, SPD: 40, LUK: 1, Attack: 92294, Defense: 86965, Current HP: 1364, A Avg: 116290, D Avg: 86965, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 099: HP: 1364, STR: 108, VIT: 1424, SPD: 40, LUK: 1, Attack: 92294, Defense: 91202, Current HP: 1364, A Avg: 116290, D Avg: 91202, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 098: HP: 1914, STR: 108, VIT: 2073, SPD: 40, LUK: 1, Attack: 92294, Defense: 88861, Current HP: 1914, A Avg: 116290, D Avg: 88861, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 097: HP: 1694, STR: 108, VIT: 701, SPD: 42, LUK: 1, Attack: 92294, Defense: 86579, Current HP: 1694, A Avg: 116290, D Avg: 86579, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 096: HP: 2261, STR: 108, VIT: 707, SPD: 40, LUK: 1, Attack: 92294, Defense: 86923, Current HP: 2261, A Avg: 116290, D Avg: 86923, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 095: HP: 1886, STR: 108, VIT: 946, SPD: 40, LUK: 1, Attack: 92294, Defense: 87981, Current HP: 1886, A Avg: 116290, D Avg: 87981, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 094: HP: 1426, STR: 108, VIT: 925, SPD: 40, LUK: 1, Attack: 92294, Defense: 87973, Current HP: 1426, A Avg: 116290, D Avg: 87973, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 093: HP: 2100, STR: 5208, VIT: 1326, SPD: 42, LUK: 1, Attack: 93036, Defense: 89154, Current HP: 2100, A Avg: 116295, D Avg: 89154, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 092: HP: 1386, STR: 115, VIT: 314, SPD: 40, LUK: 1, Attack: 92301, Defense: 84320, Current HP: 1386, A Avg: 116299, D Avg: 84320, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 091: HP: 1364, STR: 115, VIT: 3296, SPD: 40, LUK: 1, Attack: 92301, Defense: 88966, Current HP: 1364, A Avg: 116299, D Avg: 88966, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 090: HP: 1349, STR: 856, VIT: 451, SPD: 40, LUK: 1, Attack: 93042, Defense: 87369, Current HP: 1349, A Avg: 116302, D Avg: 87369, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 089: HP: 1610, STR: 124, VIT: 391, SPD: 40, LUK: 1, Attack: 92310, Defense: 84332, Current HP: 1610, A Avg: 116310, D Avg: 84332, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 088: HP: 987, STR: 3153, VIT: 210, SPD: 42, LUK: 1, Attack: 93062, Defense: 83933, Current HP: 987, A Avg: 116327, D Avg: 83933, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 087: HP: 987, STR: 3153, VIT: 210, SPD: 42, LUK: 1, Attack: 93062, Defense: 83943, Current HP: 987, A Avg: 116327, D Avg: 83943, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 086: HP: 940, STR: 3153, VIT: 232, SPD: 42, LUK: 1, Attack: 93062, Defense: 84101, Current HP: 940, A Avg: 116327, D Avg: 84101, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 940, STR: 3153, VIT: 237, SPD: 42, LUK: 1, Attack: 93062, Defense: 84041, Current HP: 940, A Avg: 116327, D Avg: 84041, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 940, STR: 3153, VIT: 266, SPD: 42, LUK: 1, Attack: 93062, Defense: 84129, Current HP: 940, A Avg: 116327, D Avg: 84129, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 940, STR: 3153, VIT: 284, SPD: 42, LUK: 1, Attack: 93062, Defense: 84173, Current HP: 940, A Avg: 116327, D Avg: 84173, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 082: HP: 987, STR: 3153, VIT: 300, SPD: 42, LUK: 1, Attack: 93062, Defense: 84176, Current HP: 987, A Avg: 116327, D Avg: 84176, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 081: HP: 1200, STR: 3153, VIT: 352, SPD: 42, LUK: 1, Attack: 93062, Defense: 84189, Current HP: 1200, A Avg: 116327, D Avg: 84189, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 1050, STR: 3153, VIT: 260, SPD: 42, LUK: 1, Attack: 93062, Defense: 84032, Current HP: 1050, A Avg: 116327, D Avg: 84032, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 1092, STR: 3153, VIT: 300, SPD: 42, LUK: 1, Attack: 93062, Defense: 84319, Current HP: 1092, A Avg: 116327, D Avg: 84319, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 1020, STR: 3153, VIT: 275, SPD: 42, LUK: 1, Attack: 93062, Defense: 84203, Current HP: 1020, A Avg: 116327, D Avg: 84203, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 1444, STR: 3153, VIT: 431, SPD: 42, LUK: 1, Attack: 93062, Defense: 84993, Current HP: 1444, A Avg: 116327, D Avg: 84993, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 1364, STR: 3153, VIT: 266, SPD: 42, LUK: 1, Attack: 93062, Defense: 84194, Current HP: 1364, A Avg: 116327, D Avg: 84194, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 987, STR: 3153, VIT: 751, SPD: 42, LUK: 1, Attack: 93062, Defense: 87539, Current HP: 987, A Avg: 116327, D Avg: 87539, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 2660, STR: 3153, VIT: 223, SPD: 42, LUK: 1, Attack: 93062, Defense: 86140, Current HP: 2660, A Avg: 116327, D Avg: 86140, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 073: HP: 1642, STR: 3153, VIT: 489, SPD: 42, LUK: 1, Attack: 93062, Defense: 85223, Current HP: 1642, A Avg: 116327, D Avg: 85223, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 072: HP: 1386, STR: 3153, VIT: 431, SPD: 42, LUK: 1, Attack: 93062, Defense: 85906, Current HP: 1386, A Avg: 116327, D Avg: 85906, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1140, STR: 3153, VIT: 655, SPD: 42, LUK: 1, Attack: 93062, Defense: 85623, Current HP: 1140, A Avg: 116327, D Avg: 85623, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 1060, STR: 3153, VIT: 737, SPD: 42, LUK: 1, Attack: 93062, Defense: 87577, Current HP: 1060, A Avg: 116327, D Avg: 87577, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 1743, STR: 3153, VIT: 578, SPD: 42, LUK: 1, Attack: 93062, Defense: 88003, Current HP: 1743, A Avg: 116327, D Avg: 88003, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 940, STR: 3153, VIT: 210, SPD: 42, LUK: 1, Attack: 93062, Defense: 86999, Current HP: 940, A Avg: 116327, D Avg: 86999, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 940, STR: 3153, VIT: 1026, SPD: 42, LUK: 1, Attack: 93062, Defense: 90804, Current HP: 940, A Avg: 116327, D Avg: 90804, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 1440, STR: 3153, VIT: 1483, SPD: 42, LUK: 1, Attack: 93062, Defense: 88271, Current HP: 1440, A Avg: 116327, D Avg: 88271, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 065: HP: 1240, STR: 3153, VIT: 554, SPD: 45, LUK: 1, Attack: 93062, Defense: 86432, Current HP: 1240, A Avg: 116327, D Avg: 86432, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 064: HP: 1756, STR: 3153, VIT: 572, SPD: 42, LUK: 1, Attack: 93062, Defense: 86788, Current HP: 1756, A Avg: 116327, D Avg: 86788, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 063: HP: 1407, STR: 3153, VIT: 714, SPD: 42, LUK: 1, Attack: 93062, Defense: 87749, Current HP: 1407, A Avg: 116327, D Avg: 87749, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 062: HP: 987, STR: 3153, VIT: 700, SPD: 42, LUK: 1, Attack: 93062, Defense: 87748, Current HP: 987, A Avg: 116327, D Avg: 87748, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 061: HP: 1144, STR: 2416, VIT: 280, SPD: 42, LUK: 1, Attack: 92325, Defense: 84416, Current HP: 1144, A Avg: 116329, D Avg: 84416, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 060: HP: 1364, STR: 155, VIT: 314, SPD: 42, LUK: 1, Attack: 92341, Defense: 84339, Current HP: 1364, A Avg: 116349, D Avg: 84339, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 059: HP: 1738, STR: 163, VIT: 394, SPD: 40, LUK: 1, Attack: 92349, Defense: 84634, Current HP: 1738, A Avg: 116359, D Avg: 84634, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 058: HP: 1164, STR: 3180, VIT: 361, SPD: 42, LUK: 1, Attack: 93089, Defense: 84302, Current HP: 1164, A Avg: 116361, D Avg: 84302, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 057: HP: 1220, STR: 5437, VIT: 142, SPD: 45, LUK: 1, Attack: 93098, Defense: 86930, Current HP: 1220, A Avg: 116372, D Avg: 86930, [Neural Edge(190)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 056: HP: 1513, STR: 173, VIT: 314, SPD: 40, LUK: 1, Attack: 92359, Defense: 84814, Current HP: 1513, A Avg: 116372, D Avg: 84814, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 055: HP: 1766, STR: 192, VIT: 561, SPD: 40, LUK: 1, Attack: 92378, Defense: 86179, Current HP: 1766, A Avg: 116396, D Avg: 86179, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 054: HP: 1575, STR: 193, VIT: 799, SPD: 40, LUK: 1, Attack: 92379, Defense: 85637, Current HP: 1575, A Avg: 116397, D Avg: 85637, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 053: HP: 1738, STR: 209, VIT: 459, SPD: 40, LUK: 1, Attack: 92395, Defense: 85323, Current HP: 1738, A Avg: 116417, D Avg: 85323, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 052: HP: 1650, STR: 209, VIT: 514, SPD: 42, LUK: 1, Attack: 92395, Defense: 84936, Current HP: 1650, A Avg: 116417, D Avg: 84936, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 051: HP: 940, STR: 3231, VIT: 300, SPD: 45, LUK: 1, Attack: 93140, Defense: 84325, Current HP: 940, A Avg: 116425, D Avg: 84325, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 050: HP: 1280, STR: 3245, VIT: 363, SPD: 42, LUK: 1, Attack: 93154, Defense: 84603, Current HP: 1280, A Avg: 116442, D Avg: 84603, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 049: HP: 1738, STR: 233, VIT: 864, SPD: 40, LUK: 1, Attack: 92419, Defense: 87665, Current HP: 1738, A Avg: 116447, D Avg: 87665, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 048: HP: 960, STR: 3270, VIT: 300, SPD: 42, LUK: 1, Attack: 93179, Defense: 84306, Current HP: 960, A Avg: 116473, D Avg: 84306, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 047: HP: 940, STR: 3270, VIT: 2250, SPD: 42, LUK: 1, Attack: 93179, Defense: 87920, Current HP: 940, A Avg: 116473, D Avg: 87920, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
