Rank 1000: HP: 380, STR: 288330, VIT: 123, SPD: 8, LUK: 1, Attack: 373662, Defense: 83986, Current HP: 380, A Avg: 993940, D Avg: 83986, [Tower(149)[230, 230, 230], Small Sword(218)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 144: HP: 323, STR: 345006, VIT: 406, SPD: 8, LUK: 1, Attack: 430546, Defense: 86076, Current HP: 323, A Avg: 1145252, D Avg: 86076, [Zodiac(184)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 143: HP: 418, STR: 345916, VIT: 125, SPD: 8, LUK: 1, Attack: 430572, Defense: 85093, Current HP: 418, A Avg: 1145321, D Avg: 85093, [Penetra(161)[230, 230, 230], Huge Shield(234)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 142: HP: 240, STR: 331336, VIT: 131, SPD: 8, LUK: 1, Attack: 430602, Defense: 87179, Current HP: 240, A Avg: 1145401, D Avg: 87179, [Sword of Evil(189)[230, 230, 230], Ghost shield(251)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 141: HP: 376, STR: 345066, VIT: 107, SPD: 8, LUK: 1, Attack: 430606, Defense: 84607, Current HP: 376, A Avg: 1145411, D Avg: 84607, [Zodiac(184)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 140: HP: 1444, STR: 345956, VIT: 210, SPD: 8, LUK: 1, Attack: 430664, Defense: 86127, Current HP: 1444, A Avg: 1145566, D Avg: 86127, [Thin Blade(158)[230, 230, 230], Frying Pan(231)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 139: HP: 240, STR: 346024, VIT: 435, SPD: 8, LUK: 1, Attack: 430674, Defense: 87223, Current HP: 240, A Avg: 1145592, D Avg: 87223, [Diamond Knuckle(152)[230, 230, 230], Energy Shield(227)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 138: HP: 988, STR: 345350, VIT: 614, SPD: 8, LUK: 1, Attack: 430684, Defense: 88182, Current HP: 988, A Avg: 1145619, D Avg: 88182, [Impulse(166)[230, 230, 230], Storm Wall(242)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 137: HP: 475, STR: 345877, VIT: 258, SPD: 8, LUK: 1, Attack: 430689, Defense: 87059, Current HP: 475, A Avg: 1145632, D Avg: 87059, [Granada(150)[230, 230, 230], Riot(236)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 136: HP: 760, STR: 345959, VIT: 452, SPD: 8, LUK: 1, Attack: 430693, Defense: 87240, Current HP: 760, A Avg: 1145643, D Avg: 87240, [Irruption(154)[230, 230, 230], Golem Shield(245)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 135: HP: 418, STR: 345376, VIT: 198, SPD: 8, LUK: 1, Attack: 430710, Defense: 84386, Current HP: 418, A Avg: 1145688, D Avg: 84386, [Impulse(166)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 134: HP: 402, STR: 345173, VIT: 115, SPD: 8, LUK: 1, Attack: 430713, Defense: 84121, Current HP: 402, A Avg: 1145696, D Avg: 84121, [Zodiac(184)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 133: HP: 323, STR: 346060, VIT: 176, SPD: 8, LUK: 1, Attack: 430716, Defense: 85144, Current HP: 323, A Avg: 1145704, D Avg: 85144, [Penetra(161)[230, 230, 230], Huge Shield(234)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 132: HP: 342, STR: 345186, VIT: 100, SPD: 8, LUK: 1, Attack: 430726, Defense: 83963, Current HP: 342, A Avg: 1145731, D Avg: 83963, [Zodiac(184)[230, 230, 230], Small Sword(218)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 131: HP: 140, STR: 331480, VIT: 179, SPD: 8, LUK: 1, Attack: 430746, Defense: 87227, Current HP: 140, A Avg: 1145784, D Avg: 87227, [Sword of Evil(189)[230, 230, 230], Ghost shield(251)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 130: HP: 418, STR: 345221, VIT: 107, SPD: 8, LUK: 1, Attack: 430761, Defense: 83996, Current HP: 418, A Avg: 1145824, D Avg: 83996, [Zodiac(184)[230, 230, 230], Small Lion(219)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 129: HP: 494, STR: 345808, VIT: 147, SPD: 8, LUK: 1, Attack: 430776, Defense: 87065, Current HP: 494, A Avg: 1145864, D Avg: 87065, [Cluster Bomb(170)[230, 230, 230], White Hole(230)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 128: HP: 1349, STR: 345967, VIT: 98, SPD: 8, LUK: 1, Attack: 430805, Defense: 86015, Current HP: 1349, A Avg: 1145941, D Avg: 86015, [Willow Blade(157)[230, 230, 230], Frying Pan(231)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 127: HP: 380, STR: 346021, VIT: 309, SPD: 8, LUK: 1, Attack: 430833, Defense: 87110, Current HP: 380, A Avg: 1146015, D Avg: 87110, [Granada(150)[230, 230, 230], Riot(236)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 126: HP: 665, STR: 346103, VIT: 503, SPD: 8, LUK: 1, Attack: 430837, Defense: 87291, Current HP: 665, A Avg: 1146026, D Avg: 87291, [Irruption(154)[230, 230, 230], Golem Shield(245)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 125: HP: 589, STR: 345931, VIT: 255, SPD: 8, LUK: 1, Attack: 430854, Defense: 87056, Current HP: 589, A Avg: 1146071, D Avg: 87056, [Pangaea(164)[230, 230, 230], Riot(236)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 124: HP: 494, STR: 345522, VIT: 243, SPD: 8, LUK: 1, Attack: 430856, Defense: 85471, Current HP: 494, A Avg: 1146076, D Avg: 85471, [Impulse(166)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 123: HP: 340, STR: 346298, VIT: 75, SPD: 8, LUK: 1, Attack: 430876, Defense: 84094, Current HP: 340, A Avg: 1146130, D Avg: 84094, [Magical(187)[230, 230, 230], Prism Shield(212)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 122: HP: 399, STR: 345952, VIT: 195, SPD: 8, LUK: 1, Attack: 430920, Defense: 87113, Current HP: 399, A Avg: 1146247, D Avg: 87113, [Cluster Bomb(170)[230, 230, 230], White Hole(230)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 121: HP: 1254, STR: 346111, VIT: 149, SPD: 8, LUK: 1, Attack: 430949, Defense: 86066, Current HP: 1254, A Avg: 1146324, D Avg: 86066, [Willow Blade(157)[230, 230, 230], Frying Pan(231)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 120: HP: 421, STR: 345859, VIT: 108, SPD: 8, LUK: 1, Attack: 430957, Defense: 84036, Current HP: 421, A Avg: 1146345, D Avg: 84036, [Yggdrasil(126)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 119: HP: 893, STR: 345436, VIT: 502, SPD: 8, LUK: 1, Attack: 430976, Defense: 88070, Current HP: 893, A Avg: 1146396, D Avg: 88070, [Zodiac(184)[230, 230, 230], Storm Wall(242)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 118: HP: 513, STR: 346154, VIT: 397, SPD: 8, LUK: 1, Attack: 430995, Defense: 85391, Current HP: 513, A Avg: 1146446, D Avg: 85391, [Grand Slam(163)[230, 230, 230], Metalization(228)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 117: HP: 494, STR: 346075, VIT: 306, SPD: 8, LUK: 1, Attack: 430998, Defense: 87107, Current HP: 494, A Avg: 1146454, D Avg: 87107, [Pangaea(164)[230, 230, 230], Riot(236)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 116: HP: 323, STR: 345462, VIT: 86, SPD: 8, LUK: 1, Attack: 431002, Defense: 84274, Current HP: 323, A Avg: 1146465, D Avg: 84274, [Zodiac(184)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 115: HP: 240, STR: 346442, VIT: 123, SPD: 8, LUK: 1, Attack: 431020, Defense: 84142, Current HP: 240, A Avg: 1146513, D Avg: 84142, [Magical(187)[230, 230, 230], Prism Shield(212)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 114: HP: 228, STR: 346296, VIT: 144, SPD: 8, LUK: 1, Attack: 431084, Defense: 87972, Current HP: 228, A Avg: 1146683, D Avg: 87972, [Pulse Knife(165)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 113: HP: 326, STR: 346003, VIT: 159, SPD: 8, LUK: 1, Attack: 431101, Defense: 84087, Current HP: 326, A Avg: 1146728, D Avg: 84087, [Yggdrasil(126)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 112: HP: 399, STR: 345608, VIT: 131, SPD: 8, LUK: 1, Attack: 431148, Defense: 85359, Current HP: 399, A Avg: 1146853, D Avg: 85359, [Zodiac(184)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 111: HP: 342, STR: 345988, VIT: 181, SPD: 8, LUK: 1, Attack: 431320, Defense: 84109, Current HP: 342, A Avg: 1147311, D Avg: 84109, [Tower(149)[230, 230, 230], Tower Shield(213)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 110: HP: 494, STR: 347435, VIT: 80, SPD: 8, LUK: 1, Attack: 431435, Defense: 86868, Current HP: 494, A Avg: 1147617, D Avg: 86868, [Kirisame(129)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 109: HP: 551, STR: 347453, VIT: 80, SPD: 8, LUK: 1, Attack: 431574, Defense: 86868, Current HP: 551, A Avg: 1147986, D Avg: 86868, [Black Kirisame(130)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 108: HP: 399, STR: 347579, VIT: 128, SPD: 8, LUK: 1, Attack: 431579, Defense: 86916, Current HP: 399, A Avg: 1148000, D Avg: 86916, [Kirisame(129)[230, 230, 230], C Magnum(239)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 107: HP: 344, STR: 345880, VIT: 124, SPD: 8, LUK: 1, Attack: 431628, Defense: 85742, Current HP: 344, A Avg: 1148130, D Avg: 85742, [Scythe of the Grim Reaper(148)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 106: HP: 418, STR: 346382, VIT: 198, SPD: 8, LUK: 1, Attack: 431716, Defense: 88026, Current HP: 418, A Avg: 1148364, D Avg: 88026, [Impulse(166)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 105: HP: 456, STR: 347597, VIT: 128, SPD: 8, LUK: 1, Attack: 431718, Defense: 86916, Current HP: 456, A Avg: 1148369, D Avg: 86916, [Black Kirisame(130)[230, 230, 230], C Magnum(239)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 104: HP: 244, STR: 346024, VIT: 172, SPD: 8, LUK: 1, Attack: 431772, Defense: 85790, Current HP: 244, A Avg: 1148513, D Avg: 85790, [Scythe of the Grim Reaper(148)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 103: HP: 589, STR: 345808, VIT: 155, SPD: 8, LUK: 1, Attack: 431777, Defense: 86033, Current HP: 589, A Avg: 1148526, D Avg: 86033, [Fire Chariot(138)[230, 230, 230], Sticky thread shield(247)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 102: HP: 1539, STR: 345974, VIT: 176, SPD: 8, LUK: 1, Attack: 431826, Defense: 86093, Current HP: 1539, A Avg: 1148657, D Avg: 86093, [Santoku(159)[230, 230, 230], Frying Pan(231)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 101: HP: 547, STR: 346910, VIT: 183, SPD: 8, LUK: 1, Attack: 431839, Defense: 86399, Current HP: 547, A Avg: 1148691, D Avg: 86399, [Jack Knife(185)[230, 230, 230], King Shield(248)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 100: HP: 494, STR: 345952, VIT: 203, SPD: 8, LUK: 1, Attack: 431921, Defense: 86081, Current HP: 494, A Avg: 1148909, D Avg: 86081, [Fire Chariot(138)[230, 230, 230], Sticky thread shield(247)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 099: HP: 1444, STR: 346118, VIT: 227, SPD: 8, LUK: 1, Attack: 431970, Defense: 86144, Current HP: 1444, A Avg: 1149040, D Avg: 86144, [Santoku(159)[230, 230, 230], Frying Pan(231)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 098: HP: 452, STR: 347054, VIT: 234, SPD: 8, LUK: 1, Attack: 431983, Defense: 86450, Current HP: 452, A Avg: 1149074, D Avg: 86450, [Jack Knife(185)[230, 230, 230], King Shield(248)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 097: HP: 323, STR: 346468, VIT: 86, SPD: 8, LUK: 1, Attack: 432008, Defense: 87914, Current HP: 323, A Avg: 1149141, D Avg: 87914, [Zodiac(184)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 096: HP: 931, STR: 347518, VIT: 353, SPD: 8, LUK: 1, Attack: 432018, Defense: 85217, Current HP: 931, A Avg: 1149167, D Avg: 85217, [Divine Dragon Sword(181)[230, 230, 230], Dragon's Head(217)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 095: HP: 544, STR: 346226, VIT: 176, SPD: 8, LUK: 1, Attack: 432104, Defense: 84910, Current HP: 544, A Avg: 1149396, D Avg: 84910, [Blue Sword(180)[230, 230, 230], Slafield(232)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 094: HP: 836, STR: 347662, VIT: 404, SPD: 8, LUK: 1, Attack: 432162, Defense: 85268, Current HP: 836, A Avg: 1149550, D Avg: 85268, [Divine Dragon Sword(181)[230, 230, 230], Dragon's Head(217)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 093: HP: 444, STR: 346370, VIT: 224, SPD: 8, LUK: 1, Attack: 432248, Defense: 84958, Current HP: 444, A Avg: 1149779, D Avg: 84958, [Blue Sword(180)[230, 230, 230], Slafield(232)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 092: HP: 573, STR: 347489, VIT: 84, SPD: 8, LUK: 1, Attack: 432455, Defense: 86872, Current HP: 573, A Avg: 1150330, D Avg: 86872, [Red Shark(134)[230, 230, 230], C Magnum(239)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 091: HP: 478, STR: 347633, VIT: 132, SPD: 8, LUK: 1, Attack: 432599, Defense: 86920, Current HP: 478, A Avg: 1150713, D Avg: 86920, [Red Shark(134)[230, 230, 230], C Magnum(239)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 090: HP: 160, STR: 346089, VIT: 438, SPD: 8, LUK: 1, Attack: 432617, Defense: 87226, Current HP: 160, A Avg: 1150761, D Avg: 87226, [Moon Knuckle(153)[230, 230, 230], Energy Shield(227)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 089: HP: 513, STR: 346431, VIT: 313, SPD: 8, LUK: 1, Attack: 432920, Defense: 84735, Current HP: 513, A Avg: 1151567, D Avg: 84735, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 088: HP: 418, STR: 346575, VIT: 361, SPD: 8, LUK: 1, Attack: 433064, Defense: 84783, Current HP: 418, A Avg: 1151950, D Avg: 84783, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 087: HP: 1120, STR: 346607, VIT: 457, SPD: 8, LUK: 1, Attack: 434435, Defense: 87882, Current HP: 1120, A Avg: 1155597, D Avg: 87882, [Stargazer(183)[230, 230, 230], Cloud Shield(241)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 086: HP: 1020, STR: 346751, VIT: 505, SPD: 8, LUK: 1, Attack: 434579, Defense: 87930, Current HP: 1020, A Avg: 1155980, D Avg: 87930, [Stargazer(183)[230, 230, 230], Cloud Shield(241)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 085: HP: 988, STR: 349552, VIT: 368, SPD: 8, LUK: 1, Attack: 435365, Defense: 90146, Current HP: 988, A Avg: 1158070, D Avg: 90146, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 084: HP: 893, STR: 349696, VIT: 416, SPD: 8, LUK: 1, Attack: 435509, Defense: 90194, Current HP: 893, A Avg: 1158453, D Avg: 90194, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 083: HP: 874, STR: 345808, VIT: 147, SPD: 8, LUK: 1, Attack: 437994, Defense: 87065, Current HP: 874, A Avg: 1165064, D Avg: 87065, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 082: HP: 779, STR: 345952, VIT: 195, SPD: 8, LUK: 1, Attack: 438138, Defense: 87113, Current HP: 779, A Avg: 1165447, D Avg: 87113, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 081: HP: 513, STR: 349108, VIT: 86, SPD: 8, LUK: 1, Attack: 439017, Defense: 87914, Current HP: 513, A Avg: 1167785, D Avg: 87914, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 080: HP: 798, STR: 355743, VIT: 476, SPD: 8, LUK: 1, Attack: 439619, Defense: 88044, Current HP: 798, A Avg: 1169386, D Avg: 88044, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 079: HP: 703, STR: 355891, VIT: 524, SPD: 8, LUK: 1, Attack: 439767, Defense: 88092, Current HP: 703, A Avg: 1169780, D Avg: 88092, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 078: HP: 798, STR: 355777, VIT: 476, SPD: 8, LUK: 1, Attack: 439926, Defense: 88044, Current HP: 798, A Avg: 1170203, D Avg: 88044, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 077: HP: 703, STR: 355925, VIT: 524, SPD: 8, LUK: 1, Attack: 440074, Defense: 88092, Current HP: 703, A Avg: 1170596, D Avg: 88092, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 076: HP: 391, STR: 355540, VIT: 153, SPD: 8, LUK: 1, Attack: 441184, Defense: 84653, Current HP: 391, A Avg: 1173549, D Avg: 84653, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 075: HP: 296, STR: 355688, VIT: 201, SPD: 8, LUK: 1, Attack: 441332, Defense: 84701, Current HP: 296, A Avg: 1173943, D Avg: 84701, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 074: HP: 361, STR: 355769, VIT: 486, SPD: 8, LUK: 1, Attack: 441647, Defense: 86156, Current HP: 361, A Avg: 1174781, D Avg: 86156, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 073: HP: 209, STR: 356435, VIT: 147, SPD: 8, LUK: 1, Attack: 443486, Defense: 85375, Current HP: 209, A Avg: 1179672, D Avg: 85375, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 072: HP: 608, STR: 359299, VIT: 118, SPD: 8, LUK: 1, Attack: 449208, Defense: 87946, Current HP: 608, A Avg: 1194893, D Avg: 87946, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 071: HP: 513, STR: 359447, VIT: 166, SPD: 8, LUK: 1, Attack: 449356, Defense: 87994, Current HP: 513, A Avg: 1195286, D Avg: 87994, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Oculus Ring(315)[67, 803, 807]]
Rank 070: HP: 326, STR: 374532, VIT: 64, SPD: 8, LUK: 1, Attack: 458258, Defense: 83992, Current HP: 326, A Avg: 1218966, D Avg: 83992, [Wooden Stick(101)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 069: HP: 326, STR: 374532, VIT: 64, SPD: 8, LUK: 1, Attack: 458297, Defense: 83992, Current HP: 326, A Avg: 1219070, D Avg: 83992, [Club(102)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 068: HP: 240, STR: 374532, VIT: 54, SPD: 8, LUK: 1, Attack: 458300, Defense: 83787, Current HP: 240, A Avg: 1219077, D Avg: 83787, [Decorative Swords(109)[230, 230, 230], High Pot Lid(202)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 067: HP: 716, STR: 374583, VIT: 404, SPD: 8, LUK: 1, Attack: 458399, Defense: 87192, Current HP: 716, A Avg: 1219341, D Avg: 87192, [Hand Axe(140)[230, 230, 230], Golem Shield(245)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 066: HP: 660, STR: 374583, VIT: 400, SPD: 8, LUK: 1, Attack: 458472, Defense: 87435, Current HP: 660, A Avg: 1219535, D Avg: 87435, [Iron Lumps(108)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 065: HP: 336, STR: 374548, VIT: 64, SPD: 8, LUK: 1, Attack: 458541, Defense: 83992, Current HP: 336, A Avg: 1219719, D Avg: 83992, [Sword of Wood(124)[230, 230, 230], Hardwood Shield(223)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 064: HP: 313, STR: 374583, VIT: 73, SPD: 8, LUK: 1, Attack: 458582, Defense: 84001, Current HP: 313, A Avg: 1219828, D Avg: 84001, [Greatsword(127)[230, 230, 230], Tower Shield(213)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 063: HP: 660, STR: 374598, VIT: 400, SPD: 8, LUK: 1, Attack: 458604, Defense: 87435, Current HP: 660, A Avg: 1219886, D Avg: 87435, [Great Iron Mass(122)[230, 230, 230], Warrior's Shield(249)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 062: HP: 560, STR: 374821, VIT: 188, SPD: 8, LUK: 1, Attack: 458645, Defense: 86300, Current HP: 560, A Avg: 1219995, D Avg: 86300, [Stun Knuckle(106)[230, 230, 230], Goblin Hand(250)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 061: HP: 391, STR: 374626, VIT: 107, SPD: 8, LUK: 1, Attack: 458736, Defense: 84035, Current HP: 391, A Avg: 1220237, D Avg: 84035, [Dragon Killer(139)[230, 230, 230], Tower Shield(213)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 060: HP: 240, STR: 374622, VIT: 54, SPD: 8, LUK: 1, Attack: 458745, Defense: 83777, Current HP: 240, A Avg: 1220261, D Avg: 83777, [Pinpoint(112)[230, 230, 230], Pot Lid(201)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 059: HP: 240, STR: 374622, VIT: 54, SPD: 8, LUK: 1, Attack: 458745, Defense: 83787, Current HP: 240, A Avg: 1220261, D Avg: 83787, [Pinpoint(112)[230, 230, 230], High Pot Lid(202)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 058: HP: 228, STR: 374622, VIT: 66, SPD: 8, LUK: 1, Attack: 458745, Defense: 83935, Current HP: 228, A Avg: 1220261, D Avg: 83935, [Pinpoint(112)[230, 230, 230], Wooden Shield(203)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 057: HP: 228, STR: 374622, VIT: 71, SPD: 8, LUK: 1, Attack: 458745, Defense: 83875, Current HP: 228, A Avg: 1220261, D Avg: 83875, [Pinpoint(112)[230, 230, 230], Iron Shield(204)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 056: HP: 228, STR: 374622, VIT: 64, SPD: 8, LUK: 1, Attack: 458745, Defense: 83927, Current HP: 228, A Avg: 1220261, D Avg: 83927, [Pinpoint(112)[230, 230, 230], Titanium Shield(205)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 055: HP: 228, STR: 374622, VIT: 81, SPD: 8, LUK: 1, Attack: 458745, Defense: 83970, Current HP: 228, A Avg: 1220261, D Avg: 83970, [Pinpoint(112)[230, 230, 230], Large iron Shield(206)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 054: HP: 240, STR: 374622, VIT: 75, SPD: 8, LUK: 1, Attack: 458745, Defense: 83951, Current HP: 240, A Avg: 1220261, D Avg: 83951, [Pinpoint(112)[230, 230, 230], Magic Shield(207)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 053: HP: 285, STR: 374622, VIT: 78, SPD: 8, LUK: 1, Attack: 458745, Defense: 83915, Current HP: 285, A Avg: 1220261, D Avg: 83915, [Pinpoint(112)[230, 230, 230], Emerald Shield(209)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
