Rank 1000: HP: 1121, STR: 506685, VIT: 329, SPD: 72, LUK: 1, Attack: 594346, Defense: 84133, Current HP: 1121, A Avg: 1580960, D Avg: 84133, [Neural Edge(190)[630, 630, 630], Iron Shield(204)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 095: HP: 1040, STR: 605498, VIT: 315, SPD: 72, LUK: 1, Attack: 690076, Defense: 84334, Current HP: 1040, A Avg: 1835602, D Avg: 84334, [Magical(187)[630, 630, 630], Prism Shield(212)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 094: HP: 1984, STR: 604562, VIT: 1136, SPD: 72, LUK: 1, Attack: 690440, Defense: 85870, Current HP: 1984, A Avg: 1836570, D Avg: 85870, [Blue Sword(180)[630, 630, 630], Slafield(232)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 093: HP: 1884, STR: 604706, VIT: 1184, SPD: 72, LUK: 1, Attack: 690584, Defense: 85918, Current HP: 1884, A Avg: 1836953, D Avg: 85918, [Blue Sword(180)[630, 630, 630], Slafield(232)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 092: HP: 1083, STR: 605182, VIT: 790, SPD: 72, LUK: 1, Attack: 690722, Defense: 84978, Current HP: 1083, A Avg: 1837320, D Avg: 84978, [Zodiac(184)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 091: HP: 5548, STR: 605152, VIT: 1968, SPD: 72, LUK: 1, Attack: 690965, Defense: 91746, Current HP: 5548, A Avg: 1837966, D Avg: 91746, [Spear of Regression(182)[630, 630, 630], Blank Shield(244)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 090: HP: 5453, STR: 605296, VIT: 2016, SPD: 72, LUK: 1, Attack: 691109, Defense: 91794, Current HP: 5453, A Avg: 1838349, D Avg: 91794, [Spear of Regression(182)[630, 630, 630], Blank Shield(244)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 089: HP: 4720, STR: 603359, VIT: 2633, SPD: 72, LUK: 1, Attack: 691187, Defense: 90058, Current HP: 4720, A Avg: 1838557, D Avg: 90058, [Stargazer(183)[630, 630, 630], Cloud Shield(241)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 088: HP: 4620, STR: 603503, VIT: 2681, SPD: 72, LUK: 1, Attack: 691331, Defense: 90106, Current HP: 4620, A Avg: 1838940, D Avg: 90106, [Stargazer(183)[630, 630, 630], Cloud Shield(241)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 087: HP: 988, STR: 607048, VIT: 1104, SPD: 72, LUK: 1, Attack: 691836, Defense: 88932, Current HP: 988, A Avg: 1840283, D Avg: 88932, [Pulse Knife(165)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 086: HP: 1539, STR: 606360, VIT: 1091, SPD: 72, LUK: 1, Attack: 691900, Defense: 86319, Current HP: 1539, A Avg: 1840453, D Avg: 86319, [Zodiac(184)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 085: HP: 2014, STR: 599968, VIT: 659, SPD: 72, LUK: 1, Attack: 692154, Defense: 87577, Current HP: 2014, A Avg: 1841129, D Avg: 87577, [Big Bang(171)[630, 630, 630], White Hole(230)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 084: HP: 1919, STR: 600112, VIT: 707, SPD: 72, LUK: 1, Attack: 692298, Defense: 87625, Current HP: 1919, A Avg: 1841512, D Avg: 87625, [Big Bang(171)[630, 630, 630], White Hole(230)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 083: HP: 1938, STR: 607134, VIT: 1222, SPD: 72, LUK: 1, Attack: 692468, Defense: 89050, Current HP: 1938, A Avg: 1841964, D Avg: 89050, [Impulse(166)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 082: HP: 1083, STR: 609800, VIT: 790, SPD: 72, LUK: 1, Attack: 695340, Defense: 88618, Current HP: 1083, A Avg: 1849604, D Avg: 88618, [Zodiac(184)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 081: HP: 1273, STR: 610204, VIT: 150, SPD: 72, LUK: 1, Attack: 700113, Defense: 87978, Current HP: 1273, A Avg: 1862300, D Avg: 87978, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 080: HP: 1558, STR: 616371, VIT: 1564, SPD: 72, LUK: 1, Attack: 700247, Defense: 89132, Current HP: 1558, A Avg: 1862657, D Avg: 89132, [Tornado(111)[630, 630, 630], Storm Wall(242)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 079: HP: 1463, STR: 616519, VIT: 1612, SPD: 72, LUK: 1, Attack: 700395, Defense: 89180, Current HP: 1463, A Avg: 1863050, D Avg: 89180, [Tornado(111)[630, 630, 630], Storm Wall(242)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 078: HP: 1558, STR: 616553, VIT: 1564, SPD: 72, LUK: 1, Attack: 700702, Defense: 89132, Current HP: 1558, A Avg: 1863867, D Avg: 89132, [Giant Tornado(114)[630, 630, 630], Storm Wall(242)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 077: HP: 1463, STR: 616701, VIT: 1612, SPD: 72, LUK: 1, Attack: 700850, Defense: 89180, Current HP: 1463, A Avg: 1864260, D Avg: 89180, [Giant Tornado(114)[630, 630, 630], Storm Wall(242)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 076: HP: 2215, STR: 617352, VIT: 1049, SPD: 72, LUK: 1, Attack: 702996, Defense: 85549, Current HP: 2215, A Avg: 1869969, D Avg: 85549, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 075: HP: 2120, STR: 617500, VIT: 1097, SPD: 72, LUK: 1, Attack: 703144, Defense: 85597, Current HP: 2120, A Avg: 1870363, D Avg: 85597, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 074: HP: 1121, STR: 619061, VIT: 4390, SPD: 72, LUK: 1, Attack: 704939, Defense: 90060, Current HP: 1121, A Avg: 1875137, D Avg: 90060, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 073: HP: 1349, STR: 620467, VIT: 467, SPD: 72, LUK: 1, Attack: 707518, Defense: 85695, Current HP: 1349, A Avg: 1881997, D Avg: 85695, [Tekken(188)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 072: HP: 1368, STR: 627327, VIT: 182, SPD: 72, LUK: 1, Attack: 717236, Defense: 88010, Current HP: 1368, A Avg: 1907847, D Avg: 88010, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 071: HP: 1273, STR: 627475, VIT: 230, SPD: 72, LUK: 1, Attack: 717384, Defense: 88058, Current HP: 1273, A Avg: 1908241, D Avg: 88058, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 070: HP: 1694, STR: 648936, VIT: 200, SPD: 72, LUK: 1, Attack: 732662, Defense: 84128, Current HP: 1694, A Avg: 1948880, D Avg: 84128, [Wooden Stick(101)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 069: HP: 1694, STR: 648936, VIT: 200, SPD: 72, LUK: 1, Attack: 732701, Defense: 84128, Current HP: 1694, A Avg: 1948984, D Avg: 84128, [Club(102)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 068: HP: 1040, STR: 648936, VIT: 118, SPD: 72, LUK: 1, Attack: 732704, Defense: 83851, Current HP: 1040, A Avg: 1948992, D Avg: 83851, [Decorative Swords(109)[630, 630, 630], High Pot Lid(202)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 067: HP: 1704, STR: 649108, VIT: 200, SPD: 72, LUK: 1, Attack: 733101, Defense: 84128, Current HP: 1704, A Avg: 1950048, D Avg: 84128, [Sword of Wood(124)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 066: HP: 1476, STR: 649299, VIT: 2240, SPD: 72, LUK: 1, Attack: 733115, Defense: 89028, Current HP: 1476, A Avg: 1950085, D Avg: 89028, [Hand Axe(140)[630, 630, 630], Golem Shield(245)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 065: HP: 1460, STR: 649299, VIT: 720, SPD: 72, LUK: 1, Attack: 733188, Defense: 87755, Current HP: 1460, A Avg: 1950280, D Avg: 87755, [Iron Lumps(108)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 064: HP: 1073, STR: 649299, VIT: 209, SPD: 72, LUK: 1, Attack: 733298, Defense: 84137, Current HP: 1073, A Avg: 1950572, D Avg: 84137, [Greatsword(127)[630, 630, 630], Tower Shield(213)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 063: HP: 1040, STR: 649338, VIT: 118, SPD: 72, LUK: 1, Attack: 733461, Defense: 83841, Current HP: 1040, A Avg: 1951006, D Avg: 83841, [Pinpoint(112)[630, 630, 630], Pot Lid(201)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 062: HP: 1040, STR: 649338, VIT: 118, SPD: 72, LUK: 1, Attack: 733461, Defense: 83851, Current HP: 1040, A Avg: 1951006, D Avg: 83851, [Pinpoint(112)[630, 630, 630], High Pot Lid(202)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 061: HP: 988, STR: 649338, VIT: 134, SPD: 72, LUK: 1, Attack: 733461, Defense: 84003, Current HP: 988, A Avg: 1951006, D Avg: 84003, [Pinpoint(112)[630, 630, 630], Wooden Shield(203)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 060: HP: 988, STR: 649338, VIT: 139, SPD: 72, LUK: 1, Attack: 733461, Defense: 83943, Current HP: 988, A Avg: 1951006, D Avg: 83943, [Pinpoint(112)[630, 630, 630], Iron Shield(204)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 059: HP: 988, STR: 649338, VIT: 200, SPD: 72, LUK: 1, Attack: 733461, Defense: 84063, Current HP: 988, A Avg: 1951006, D Avg: 84063, [Pinpoint(112)[630, 630, 630], Titanium Shield(205)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 058: HP: 988, STR: 649338, VIT: 217, SPD: 72, LUK: 1, Attack: 733461, Defense: 84106, Current HP: 988, A Avg: 1951006, D Avg: 84106, [Pinpoint(112)[630, 630, 630], Large iron Shield(206)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 057: HP: 1040, STR: 649338, VIT: 267, SPD: 72, LUK: 1, Attack: 733461, Defense: 84143, Current HP: 1040, A Avg: 1951006, D Avg: 84143, [Pinpoint(112)[630, 630, 630], Magic Shield(207)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 056: HP: 1425, STR: 649338, VIT: 350, SPD: 72, LUK: 1, Attack: 733461, Defense: 84187, Current HP: 1425, A Avg: 1951006, D Avg: 84187, [Pinpoint(112)[630, 630, 630], Emerald Shield(209)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 055: HP: 1100, STR: 649338, VIT: 196, SPD: 72, LUK: 1, Attack: 733461, Defense: 83968, Current HP: 1100, A Avg: 1951006, D Avg: 83968, [Pinpoint(112)[630, 630, 630], Clear Shield(211)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 054: HP: 1140, STR: 649338, VIT: 267, SPD: 72, LUK: 1, Attack: 733461, Defense: 84286, Current HP: 1140, A Avg: 1951006, D Avg: 84286, [Pinpoint(112)[630, 630, 630], Prism Shield(212)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 053: HP: 1064, STR: 649338, VIT: 209, SPD: 72, LUK: 1, Attack: 733461, Defense: 84137, Current HP: 1064, A Avg: 1951006, D Avg: 84137, [Pinpoint(112)[630, 630, 630], Tower Shield(213)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 052: HP: 1756, STR: 649338, VIT: 486, SPD: 72, LUK: 1, Attack: 733461, Defense: 85048, Current HP: 1756, A Avg: 1951006, D Avg: 85048, [Pinpoint(112)[630, 630, 630], Slime Shield(221)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 051: HP: 1694, STR: 649338, VIT: 200, SPD: 72, LUK: 1, Attack: 733461, Defense: 84128, Current HP: 1694, A Avg: 1951006, D Avg: 84128, [Pinpoint(112)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 050: HP: 1040, STR: 649338, VIT: 851, SPD: 72, LUK: 1, Attack: 733461, Defense: 87639, Current HP: 1040, A Avg: 1951006, D Avg: 87639, [Pinpoint(112)[630, 630, 630], Energy Shield(227)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 049: HP: 3192, STR: 649338, VIT: 125, SPD: 72, LUK: 1, Attack: 733461, Defense: 86042, Current HP: 3192, A Avg: 1951006, D Avg: 86042, [Pinpoint(112)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 048: HP: 1984, STR: 649338, VIT: 572, SPD: 72, LUK: 1, Attack: 733461, Defense: 85306, Current HP: 1984, A Avg: 1951006, D Avg: 85306, [Pinpoint(112)[630, 630, 630], Slafield(232)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 047: HP: 1620, STR: 649338, VIT: 486, SPD: 72, LUK: 1, Attack: 733461, Defense: 85961, Current HP: 1620, A Avg: 1951006, D Avg: 85961, [Pinpoint(112)[630, 630, 630], Mist Shield(233)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 046: HP: 1178, STR: 649338, VIT: 873, SPD: 72, LUK: 1, Attack: 733461, Defense: 85841, Current HP: 1178, A Avg: 1951006, D Avg: 85841, [Pinpoint(112)[630, 630, 630], Huge Shield(234)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 045: HP: 1102, STR: 649338, VIT: 934, SPD: 72, LUK: 1, Attack: 733461, Defense: 87774, Current HP: 1102, A Avg: 1951006, D Avg: 87774, [Pinpoint(112)[630, 630, 630], Aurora Shield(240)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 044: HP: 2360, STR: 649338, VIT: 752, SPD: 72, LUK: 1, Attack: 733461, Defense: 88177, Current HP: 2360, A Avg: 1951006, D Avg: 88177, [Pinpoint(112)[630, 630, 630], Cloud Shield(241)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 043: HP: 988, STR: 649338, VIT: 118, SPD: 72, LUK: 1, Attack: 733461, Defense: 86907, Current HP: 988, A Avg: 1951006, D Avg: 86907, [Pinpoint(112)[630, 630, 630], Graffiti(243)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 042: HP: 988, STR: 649338, VIT: 1526, SPD: 72, LUK: 1, Attack: 733461, Defense: 91304, Current HP: 988, A Avg: 1951006, D Avg: 91304, [Pinpoint(112)[630, 630, 630], Blank Shield(244)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 041: HP: 1463, STR: 649338, VIT: 2165, SPD: 72, LUK: 1, Attack: 733461, Defense: 88953, Current HP: 1463, A Avg: 1951006, D Avg: 88953, [Pinpoint(112)[630, 630, 630], Golem Shield(245)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 040: HP: 1273, STR: 649338, VIT: 697, SPD: 76, LUK: 1, Attack: 733461, Defense: 86575, Current HP: 1273, A Avg: 1951006, D Avg: 86575, [Pinpoint(112)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 039: HP: 2219, STR: 649338, VIT: 659, SPD: 72, LUK: 1, Attack: 733461, Defense: 86875, Current HP: 2219, A Avg: 1951006, D Avg: 86875, [Pinpoint(112)[630, 630, 630], King Shield(248)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 038: HP: 1440, STR: 649338, VIT: 720, SPD: 72, LUK: 1, Attack: 733461, Defense: 87755, Current HP: 1440, A Avg: 1951006, D Avg: 87755, [Pinpoint(112)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 037: HP: 1040, STR: 649338, VIT: 963, SPD: 72, LUK: 1, Attack: 733461, Defense: 88011, Current HP: 1040, A Avg: 1951006, D Avg: 88011, [Pinpoint(112)[630, 630, 630], Ghost shield(251)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 036: HP: 1460, STR: 649470, VIT: 720, SPD: 72, LUK: 1, Attack: 733476, Defense: 87755, Current HP: 1460, A Avg: 1951046, D Avg: 87755, [Great Iron Mass(122)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 035: HP: 1314, STR: 649377, VIT: 358, SPD: 72, LUK: 1, Attack: 733500, Defense: 84299, Current HP: 1314, A Avg: 1951109, D Avg: 84299, [Pinpoint(112)[630, 630, 630], Dragon's Scales(215)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 034: HP: 988, STR: 649529, VIT: 267, SPD: 76, LUK: 1, Attack: 733652, Defense: 84292, Current HP: 988, A Avg: 1951514, D Avg: 84292, [Pinpoint(112)[630, 630, 630], Conductive Barrier(208)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 033: HP: 1501, STR: 649548, VIT: 360, SPD: 72, LUK: 1, Attack: 733671, Defense: 84600, Current HP: 1501, A Avg: 1951564, D Avg: 84600, [Pinpoint(112)[630, 630, 630], Dragon's Wings(216)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 032: HP: 1576, STR: 649697, VIT: 547, SPD: 72, LUK: 1, Attack: 733820, Defense: 86165, Current HP: 1576, A Avg: 1951961, D Avg: 86165, [Pinpoint(112)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 031: HP: 1322, STR: 649701, VIT: 751, SPD: 72, LUK: 1, Attack: 733824, Defense: 85589, Current HP: 1322, A Avg: 1951971, D Avg: 85589, [Pinpoint(112)[630, 630, 630], Bulletproof Shield(235)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 030: HP: 1501, STR: 649740, VIT: 435, SPD: 72, LUK: 1, Attack: 733863, Defense: 85299, Current HP: 1501, A Avg: 1952075, D Avg: 85299, [Pinpoint(112)[630, 630, 630], Dragon's Head(217)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 029: HP: 1425, STR: 649740, VIT: 486, SPD: 76, LUK: 1, Attack: 733863, Defense: 84908, Current HP: 1425, A Avg: 1952075, D Avg: 84908, [Pinpoint(112)[630, 630, 630], Superconducting Barrier(220)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 028: HP: 1455, STR: 649810, VIT: 515, SPD: 72, LUK: 1, Attack: 733920, Defense: 84443, Current HP: 1455, A Avg: 1952227, D Avg: 84443, [Dragon Killer(139)[630, 630, 630], Tower Shield(213)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 027: HP: 1920, STR: 649623, VIT: 1078, SPD: 72, LUK: 1, Attack: 733941, Defense: 87866, Current HP: 1920, A Avg: 1952283, D Avg: 87866, [Ruby Knuckle(151)[630, 630, 630], Energy Shield(227)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 026: HP: 2160, STR: 650161, VIT: 636, SPD: 72, LUK: 1, Attack: 733985, Defense: 86748, Current HP: 2160, A Avg: 1952400, D Avg: 86748, [Stun Knuckle(106)[630, 630, 630], Goblin Hand(250)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 025: HP: 1501, STR: 649876, VIT: 826, SPD: 72, LUK: 1, Attack: 733999, Defense: 87627, Current HP: 1501, A Avg: 1952437, D Avg: 87627, [Pinpoint(112)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 024: HP: 1920, STR: 649642, VIT: 868, SPD: 72, LUK: 1, Attack: 734155, Defense: 87903, Current HP: 1920, A Avg: 1952852, D Avg: 87903, [Maximum Iron Mass(123)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 023: HP: 1026, STR: 650367, VIT: 588, SPD: 72, LUK: 1, Attack: 734490, Defense: 85179, Current HP: 1026, A Avg: 1953743, D Avg: 85179, [Pinpoint(112)[630, 630, 630], Black Hole(229)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 022: HP: 1444, STR: 650367, VIT: 659, SPD: 72, LUK: 1, Attack: 734490, Defense: 87577, Current HP: 1444, A Avg: 1953743, D Avg: 87577, [Pinpoint(112)[630, 630, 630], White Hole(230)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 021: HP: 2160, STR: 650391, VIT: 636, SPD: 72, LUK: 1, Attack: 734514, Defense: 86748, Current HP: 2160, A Avg: 1953807, D Avg: 86748, [Pinpoint(112)[630, 630, 630], Goblin Hand(250)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 020: HP: 1368, STR: 650430, VIT: 754, SPD: 72, LUK: 1, Attack: 734553, Defense: 85748, Current HP: 1368, A Avg: 1953910, D Avg: 85748, [Pinpoint(112)[630, 630, 630], Metalization(228)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 019: HP: 1940, STR: 650044, VIT: 1219, SPD: 72, LUK: 1, Attack: 734694, Defense: 88007, Current HP: 1940, A Avg: 1954286, D Avg: 88007, [Diamond Knuckle(152)[630, 630, 630], Energy Shield(227)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 018: HP: 1368, STR: 650028, VIT: 754, SPD: 72, LUK: 1, Attack: 734869, Defense: 85748, Current HP: 1368, A Avg: 1954751, D Avg: 85748, [Grand Slam(163)[630, 630, 630], Metalization(228)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 017: HP: 1577, STR: 650005, VIT: 674, SPD: 72, LUK: 1, Attack: 735337, Defense: 84602, Current HP: 1577, A Avg: 1955996, D Avg: 84602, [Tower(149)[630, 630, 630], Tower Shield(213)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 016: HP: 988, STR: 651319, VIT: 118, SPD: 76, LUK: 1, Attack: 735442, Defense: 84254, Current HP: 988, A Avg: 1956275, D Avg: 84254, [Pinpoint(112)[630, 630, 630], Magnum(237)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 015: HP: 988, STR: 651881, VIT: 118, SPD: 76, LUK: 1, Attack: 736004, Defense: 84462, Current HP: 988, A Avg: 1957770, D Avg: 84462, [Pinpoint(112)[630, 630, 630], V Magnum(238)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 014: HP: 1060, STR: 650426, VIT: 1414, SPD: 72, LUK: 1, Attack: 736954, Defense: 88202, Current HP: 1060, A Avg: 1960297, D Avg: 88202, [Moon Knuckle(153)[630, 630, 630], Energy Shield(227)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 013: HP: 2014, STR: 653472, VIT: 118, SPD: 76, LUK: 1, Attack: 737595, Defense: 86906, Current HP: 2014, A Avg: 1962002, D Avg: 86906, [Pinpoint(112)[630, 630, 630], C Magnum(239)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 012: HP: 1007, STR: 665988, VIT: 267, SPD: 72, LUK: 1, Attack: 750111, Defense: 84273, Current HP: 1007, A Avg: 1995295, D Avg: 84273, [Pinpoint(112)[630, 630, 630], Wings of Beast(210)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 011: HP: 988, STR: 665988, VIT: 3638, SPD: 72, LUK: 1, Attack: 750111, Defense: 89308, Current HP: 988, A Avg: 1995295, D Avg: 89308, [Pinpoint(112)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 010: HP: 1193, STR: 666204, VIT: 267, SPD: 72, LUK: 1, Attack: 750327, Defense: 84767, Current HP: 1193, A Avg: 1995869, D Avg: 84767, [Pinpoint(112)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 009: HP: 1558, STR: 666388, VIT: 1494, SPD: 72, LUK: 1, Attack: 750511, Defense: 89062, Current HP: 1558, A Avg: 1996359, D Avg: 89062, [Pinpoint(112)[630, 630, 630], Storm Wall(242)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 008: HP: 1007, STR: 666636, VIT: 196, SPD: 72, LUK: 1, Attack: 750759, Defense: 84059, Current HP: 1007, A Avg: 1997018, D Avg: 84059, [Pinpoint(112)[630, 630, 630], Small Sword(218)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 007: HP: 1463, STR: 666988, VIT: 267, SPD: 72, LUK: 1, Attack: 751111, Defense: 84156, Current HP: 1463, A Avg: 1997955, D Avg: 84156, [Pinpoint(112)[630, 630, 630], Small Lion(219)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 006: HP: 1295, STR: 667104, VIT: 275, SPD: 72, LUK: 1, Attack: 751227, Defense: 84281, Current HP: 1295, A Avg: 1998263, D Avg: 84281, [Pinpoint(112)[630, 630, 630], Small Dragon Sword(224)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 005: HP: 988, STR: 668652, VIT: 118, SPD: 72, LUK: 1, Attack: 752775, Defense: 84306, Current HP: 988, A Avg: 2002381, D Avg: 84306, [Pinpoint(112)[630, 630, 630], Dragon Sword(225)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 004: HP: 1444, STR: 669748, VIT: 419, SPD: 72, LUK: 1, Attack: 753871, Defense: 85647, Current HP: 1444, A Avg: 2005296, D Avg: 85647, [Pinpoint(112)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
