Rank 1000: HP: 760, STR: 1220, VIT: 788, SPD: 25, LUK: 1, Attack: 87709, Defense: 87706, Current HP: 760, A Avg: 109636, D Avg: 87706, [Cuttlefish(178)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 113: HP: 1087, STR: 2667, VIT: 329, SPD: 25, LUK: 1, Attack: 92576, Defense: 84891, Current HP: 1087, A Avg: 115720, D Avg: 84891, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 112: HP: 1004, STR: 2667, VIT: 230, SPD: 25, LUK: 1, Attack: 92576, Defense: 84158, Current HP: 1004, A Avg: 115720, D Avg: 84158, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 111: HP: 777, STR: 2667, VIT: 615, SPD: 25, LUK: 1, Attack: 92576, Defense: 87403, Current HP: 777, A Avg: 115720, D Avg: 87403, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 110: HP: 2160, STR: 2667, VIT: 205, SPD: 25, LUK: 1, Attack: 92576, Defense: 86122, Current HP: 2160, A Avg: 115720, D Avg: 86122, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 109: HP: 1264, STR: 2667, VIT: 370, SPD: 25, LUK: 1, Attack: 92576, Defense: 85104, Current HP: 1264, A Avg: 115720, D Avg: 85104, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 108: HP: 1071, STR: 2667, VIT: 329, SPD: 25, LUK: 1, Attack: 92576, Defense: 85804, Current HP: 1071, A Avg: 115720, D Avg: 85804, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 107: HP: 940, STR: 2667, VIT: 457, SPD: 25, LUK: 1, Attack: 92576, Defense: 85425, Current HP: 940, A Avg: 115720, D Avg: 85425, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 106: HP: 860, STR: 2667, VIT: 550, SPD: 25, LUK: 1, Attack: 92576, Defense: 87390, Current HP: 860, A Avg: 115720, D Avg: 87390, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 105: HP: 1218, STR: 2667, VIT: 408, SPD: 25, LUK: 1, Attack: 92576, Defense: 87833, Current HP: 1218, A Avg: 115720, D Avg: 87833, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 104: HP: 740, STR: 2667, VIT: 193, SPD: 25, LUK: 1, Attack: 92576, Defense: 86982, Current HP: 740, A Avg: 115720, D Avg: 86982, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 103: HP: 740, STR: 2667, VIT: 669, SPD: 25, LUK: 1, Attack: 92576, Defense: 90447, Current HP: 740, A Avg: 115720, D Avg: 90447, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 102: HP: 1240, STR: 2667, VIT: 1015, SPD: 25, LUK: 1, Attack: 92576, Defense: 87803, Current HP: 1240, A Avg: 115720, D Avg: 87803, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 101: HP: 1040, STR: 2667, VIT: 401, SPD: 27, LUK: 1, Attack: 92576, Defense: 86279, Current HP: 1040, A Avg: 115720, D Avg: 86279, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 100: HP: 1316, STR: 2667, VIT: 446, SPD: 25, LUK: 1, Attack: 92576, Defense: 86662, Current HP: 1316, A Avg: 115720, D Avg: 86662, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 099: HP: 1197, STR: 2667, VIT: 629, SPD: 25, LUK: 1, Attack: 92576, Defense: 87664, Current HP: 1197, A Avg: 115720, D Avg: 87664, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 098: HP: 777, STR: 2667, VIT: 479, SPD: 25, LUK: 1, Attack: 92576, Defense: 87527, Current HP: 777, A Avg: 115720, D Avg: 87527, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 097: HP: 904, STR: 2694, VIT: 289, SPD: 25, LUK: 1, Attack: 92603, Defense: 84230, Current HP: 904, A Avg: 115753, D Avg: 84230, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 096: HP: 960, STR: 436, VIT: 158, SPD: 25, LUK: 1, Attack: 92622, Defense: 84021, Current HP: 960, A Avg: 115777, D Avg: 84021, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 095: HP: 740, STR: 2718, VIT: 249, SPD: 27, LUK: 1, Attack: 92627, Defense: 84274, Current HP: 740, A Avg: 115783, D Avg: 84274, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 094: HP: 980, STR: 453, VIT: 319, SPD: 25, LUK: 1, Attack: 92639, Defense: 84910, Current HP: 980, A Avg: 115798, D Avg: 84910, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 093: HP: 980, STR: 2732, VIT: 291, SPD: 25, LUK: 1, Attack: 92641, Defense: 84531, Current HP: 980, A Avg: 115801, D Avg: 84531, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 092: HP: 924, STR: 2000, VIT: 228, SPD: 25, LUK: 1, Attack: 91909, Defense: 84364, Current HP: 924, A Avg: 115805, D Avg: 84364, [Spectral Sword Shigure(172)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 091: HP: 961, STR: 2754, VIT: 343, SPD: 25, LUK: 1, Attack: 92663, Defense: 85961, Current HP: 961, A Avg: 115828, D Avg: 85961, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 090: HP: 852, STR: 2756, VIT: 489, SPD: 25, LUK: 1, Attack: 92665, Defense: 85327, Current HP: 852, A Avg: 115831, D Avg: 85327, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 089: HP: 760, STR: 2766, VIT: 249, SPD: 25, LUK: 1, Attack: 92675, Defense: 84255, Current HP: 760, A Avg: 115843, D Avg: 84255, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 088: HP: 740, STR: 2766, VIT: 1383, SPD: 25, LUK: 1, Attack: 92675, Defense: 87053, Current HP: 740, A Avg: 115843, D Avg: 87053, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 087: HP: 924, STR: 2036, VIT: 228, SPD: 24, LUK: 1, Attack: 91945, Defense: 84416, Current HP: 924, A Avg: 115850, D Avg: 84416, [Spectral Sword Shigure(172)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 086: HP: 980, STR: 2783, VIT: 316, SPD: 25, LUK: 1, Attack: 92692, Defense: 85180, Current HP: 980, A Avg: 115865, D Avg: 85180, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 085: HP: 900, STR: 2783, VIT: 329, SPD: 27, LUK: 1, Attack: 92692, Defense: 84751, Current HP: 900, A Avg: 115865, D Avg: 84751, [Spectral Sword Shigure(172)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 084: HP: 1084, STR: 512, VIT: 190, SPD: 25, LUK: 1, Attack: 92698, Defense: 84196, Current HP: 1084, A Avg: 115872, D Avg: 84196, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 083: HP: 1140, STR: 515, VIT: 181, SPD: 25, LUK: 1, Attack: 92701, Defense: 84070, Current HP: 1140, A Avg: 115876, D Avg: 84070, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 082: HP: 1540, STR: 515, VIT: 822, SPD: 25, LUK: 1, Attack: 92701, Defense: 88390, Current HP: 1540, A Avg: 115876, D Avg: 88390, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 081: HP: 980, STR: 2797, VIT: 514, SPD: 25, LUK: 1, Attack: 92706, Defense: 87315, Current HP: 980, A Avg: 115882, D Avg: 87315, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 080: HP: 1533, STR: 550, VIT: 370, SPD: 25, LUK: 1, Attack: 92736, Defense: 86482, Current HP: 1533, A Avg: 115920, D Avg: 86482, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 079: HP: 836, STR: 2833, VIT: 249, SPD: 25, LUK: 1, Attack: 92742, Defense: 84749, Current HP: 836, A Avg: 115927, D Avg: 84749, [Spectral Sword Shigure(172)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 078: HP: 1340, STR: 577, VIT: 529, SPD: 25, LUK: 1, Attack: 92763, Defense: 85523, Current HP: 1340, A Avg: 115953, D Avg: 85523, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 077: HP: 1064, STR: 604, VIT: 323, SPD: 24, LUK: 1, Attack: 92790, Defense: 87241, Current HP: 1064, A Avg: 115987, D Avg: 87241, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 076: HP: 780, STR: 2894, VIT: 387, SPD: 25, LUK: 1, Attack: 92803, Defense: 84978, Current HP: 780, A Avg: 116003, D Avg: 84978, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 075: HP: 920, STR: 2894, VIT: 411, SPD: 25, LUK: 1, Attack: 92803, Defense: 87329, Current HP: 920, A Avg: 116003, D Avg: 87329, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 074: HP: 924, STR: 2182, VIT: 228, SPD: 25, LUK: 1, Attack: 92091, Defense: 84572, Current HP: 924, A Avg: 116034, D Avg: 84572, [Spectral Sword Shigure(172)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 073: HP: 1122, STR: 2196, VIT: 405, SPD: 24, LUK: 1, Attack: 92105, Defense: 85633, Current HP: 1122, A Avg: 116052, D Avg: 85633, [Spectral Sword Shigure(172)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 072: HP: 760, STR: 2968, VIT: 226, SPD: 25, LUK: 1, Attack: 92877, Defense: 84089, Current HP: 760, A Avg: 116096, D Avg: 84089, [Spectral Sword Shigure(172)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 071: HP: 1323, STR: 2991, VIT: 438, SPD: 25, LUK: 1, Attack: 92900, Defense: 86550, Current HP: 1323, A Avg: 116125, D Avg: 86550, [Spectral Sword Shigure(172)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 070: HP: 1140, STR: 3018, VIT: 601, SPD: 25, LUK: 1, Attack: 92927, Defense: 85595, Current HP: 1140, A Avg: 116158, D Avg: 85595, [Spectral Sword Shigure(172)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 069: HP: 884, STR: 3043, VIT: 258, SPD: 25, LUK: 1, Attack: 92952, Defense: 84264, Current HP: 884, A Avg: 116190, D Avg: 84264, [Spectral Sword Shigure(172)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 068: HP: 940, STR: 3046, VIT: 249, SPD: 25, LUK: 1, Attack: 92955, Defense: 84138, Current HP: 940, A Avg: 116193, D Avg: 84138, [Spectral Sword Shigure(172)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 067: HP: 1340, STR: 3046, VIT: 890, SPD: 25, LUK: 1, Attack: 92955, Defense: 88458, Current HP: 1340, A Avg: 116193, D Avg: 88458, [Spectral Sword Shigure(172)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 066: HP: 1196, STR: 76, VIT: 124, SPD: 24, LUK: 1, Attack: 92262, Defense: 83847, Current HP: 1196, A Avg: 116250, D Avg: 83847, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 065: HP: 1196, STR: 76, VIT: 124, SPD: 24, LUK: 1, Attack: 92262, Defense: 83857, Current HP: 1196, A Avg: 116250, D Avg: 83857, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 064: HP: 1144, STR: 76, VIT: 143, SPD: 24, LUK: 1, Attack: 92262, Defense: 84012, Current HP: 1144, A Avg: 116250, D Avg: 84012, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 063: HP: 1144, STR: 76, VIT: 151, SPD: 24, LUK: 1, Attack: 92262, Defense: 83955, Current HP: 1144, A Avg: 116250, D Avg: 83955, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 062: HP: 1144, STR: 76, VIT: 167, SPD: 24, LUK: 1, Attack: 92262, Defense: 84030, Current HP: 1144, A Avg: 116250, D Avg: 84030, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 061: HP: 1144, STR: 76, VIT: 194, SPD: 24, LUK: 1, Attack: 92262, Defense: 84083, Current HP: 1144, A Avg: 116250, D Avg: 84083, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 060: HP: 1196, STR: 76, VIT: 210, SPD: 24, LUK: 1, Attack: 92262, Defense: 84086, Current HP: 1196, A Avg: 116250, D Avg: 84086, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 059: HP: 1320, STR: 76, VIT: 243, SPD: 24, LUK: 1, Attack: 92262, Defense: 84080, Current HP: 1320, A Avg: 116250, D Avg: 84080, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 058: HP: 1265, STR: 76, VIT: 174, SPD: 24, LUK: 1, Attack: 92262, Defense: 83946, Current HP: 1265, A Avg: 116250, D Avg: 83946, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 057: HP: 1311, STR: 76, VIT: 210, SPD: 24, LUK: 1, Attack: 92262, Defense: 84229, Current HP: 1311, A Avg: 116250, D Avg: 84229, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 056: HP: 1232, STR: 76, VIT: 180, SPD: 24, LUK: 1, Attack: 92262, Defense: 84108, Current HP: 1232, A Avg: 116250, D Avg: 84108, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 055: HP: 1536, STR: 76, VIT: 332, SPD: 24, LUK: 1, Attack: 92262, Defense: 84894, Current HP: 1536, A Avg: 116250, D Avg: 84894, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 054: HP: 1434, STR: 76, VIT: 167, SPD: 24, LUK: 1, Attack: 92262, Defense: 84095, Current HP: 1434, A Avg: 116250, D Avg: 84095, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 053: HP: 1196, STR: 76, VIT: 769, SPD: 24, LUK: 1, Attack: 92262, Defense: 87557, Current HP: 1196, A Avg: 116250, D Avg: 87557, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 052: HP: 2706, STR: 76, VIT: 129, SPD: 24, LUK: 1, Attack: 92262, Defense: 86046, Current HP: 2706, A Avg: 116250, D Avg: 86046, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 051: HP: 1729, STR: 76, VIT: 395, SPD: 24, LUK: 1, Attack: 92262, Defense: 85129, Current HP: 1729, A Avg: 116250, D Avg: 85129, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 050: HP: 1518, STR: 76, VIT: 332, SPD: 24, LUK: 1, Attack: 92262, Defense: 85807, Current HP: 1518, A Avg: 116250, D Avg: 85807, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 049: HP: 1364, STR: 76, VIT: 507, SPD: 24, LUK: 1, Attack: 92262, Defense: 85475, Current HP: 1364, A Avg: 116250, D Avg: 85475, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 048: HP: 1276, STR: 76, VIT: 670, SPD: 24, LUK: 1, Attack: 92262, Defense: 87510, Current HP: 1276, A Avg: 116250, D Avg: 87510, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 047: HP: 1679, STR: 76, VIT: 452, SPD: 24, LUK: 1, Attack: 92262, Defense: 87877, Current HP: 1679, A Avg: 116250, D Avg: 87877, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 046: HP: 1144, STR: 76, VIT: 124, SPD: 24, LUK: 1, Attack: 92262, Defense: 86913, Current HP: 1144, A Avg: 116250, D Avg: 86913, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 045: HP: 1144, STR: 76, VIT: 852, SPD: 24, LUK: 1, Attack: 92262, Defense: 90630, Current HP: 1144, A Avg: 116250, D Avg: 90630, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 044: HP: 1694, STR: 76, VIT: 1344, SPD: 24, LUK: 1, Attack: 92262, Defense: 88132, Current HP: 1694, A Avg: 116250, D Avg: 88132, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 043: HP: 1474, STR: 76, VIT: 441, SPD: 25, LUK: 1, Attack: 92262, Defense: 86319, Current HP: 1474, A Avg: 116250, D Avg: 86319, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 042: HP: 1777, STR: 76, VIT: 491, SPD: 24, LUK: 1, Attack: 92262, Defense: 86707, Current HP: 1777, A Avg: 116250, D Avg: 86707, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 041: HP: 1656, STR: 76, VIT: 790, SPD: 24, LUK: 1, Attack: 92262, Defense: 87825, Current HP: 1656, A Avg: 116250, D Avg: 87825, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 040: HP: 1196, STR: 76, VIT: 561, SPD: 24, LUK: 1, Attack: 92262, Defense: 87609, Current HP: 1196, A Avg: 116250, D Avg: 87609, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 039: HP: 1166, STR: 81, VIT: 210, SPD: 24, LUK: 1, Attack: 92267, Defense: 84216, Current HP: 1166, A Avg: 116256, D Avg: 84216, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 038: HP: 1144, STR: 81, VIT: 1944, SPD: 24, LUK: 1, Attack: 92267, Defense: 87614, Current HP: 1144, A Avg: 116256, D Avg: 87614, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 037: HP: 1324, STR: 92, VIT: 256, SPD: 24, LUK: 1, Attack: 92278, Defense: 84197, Current HP: 1324, A Avg: 116270, D Avg: 84197, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 036: HP: 1144, STR: 107, VIT: 210, SPD: 25, LUK: 1, Attack: 92293, Defense: 84235, Current HP: 1144, A Avg: 116289, D Avg: 84235, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 035: HP: 1408, STR: 115, VIT: 259, SPD: 24, LUK: 1, Attack: 92301, Defense: 84499, Current HP: 1408, A Avg: 116299, D Avg: 84499, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 034: HP: 1249, STR: 122, VIT: 210, SPD: 24, LUK: 1, Attack: 92308, Defense: 84710, Current HP: 1249, A Avg: 116308, D Avg: 84710, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 033: HP: 1398, STR: 128, VIT: 353, SPD: 24, LUK: 1, Attack: 92314, Defense: 85971, Current HP: 1398, A Avg: 116315, D Avg: 85971, [Big Bang(171)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 032: HP: 1267, STR: 129, VIT: 556, SPD: 24, LUK: 1, Attack: 92315, Defense: 85394, Current HP: 1267, A Avg: 116316, D Avg: 85394, [Big Bang(171)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 031: HP: 1408, STR: 145, VIT: 297, SPD: 24, LUK: 1, Attack: 92331, Defense: 85161, Current HP: 1408, A Avg: 116337, D Avg: 85161, [Big Bang(171)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 030: HP: 1320, STR: 145, VIT: 332, SPD: 25, LUK: 1, Attack: 92331, Defense: 84754, Current HP: 1320, A Avg: 116337, D Avg: 84754, [Big Bang(171)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 029: HP: 1408, STR: 153, VIT: 594, SPD: 24, LUK: 1, Attack: 92339, Defense: 87395, Current HP: 1408, A Avg: 116347, D Avg: 87395, [Big Bang(171)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 028: HP: 940, STR: 924, VIT: 125, SPD: 25, LUK: 1, Attack: 93110, Defense: 84313, Current HP: 940, A Avg: 116387, D Avg: 84313, [Big Bang(171)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 027: HP: 1166, STR: 204, VIT: 174, SPD: 24, LUK: 1, Attack: 92390, Defense: 84037, Current HP: 1166, A Avg: 116411, D Avg: 84037, [Big Bang(171)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 026: HP: 1188, STR: 211, VIT: 421, SPD: 24, LUK: 1, Attack: 92397, Defense: 85012, Current HP: 1188, A Avg: 116420, D Avg: 85012, [Big Bang(171)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 025: HP: 1452, STR: 2499, VIT: 228, SPD: 25, LUK: 1, Attack: 92408, Defense: 87016, Current HP: 1452, A Avg: 116434, D Avg: 87016, [Spectral Sword Shigure(172)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 024: HP: 1302, STR: 249, VIT: 223, SPD: 24, LUK: 1, Attack: 92435, Defense: 84229, Current HP: 1302, A Avg: 116468, D Avg: 84229, [Big Bang(171)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 023: HP: 1364, STR: 251, VIT: 210, SPD: 24, LUK: 1, Attack: 92437, Defense: 84099, Current HP: 1364, A Avg: 116470, D Avg: 84099, [Big Bang(171)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 022: HP: 1804, STR: 251, VIT: 1190, SPD: 24, LUK: 1, Attack: 92437, Defense: 88758, Current HP: 1804, A Avg: 116470, D Avg: 88758, [Big Bang(171)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 021: HP: 1794, STR: 268, VIT: 499, SPD: 24, LUK: 1, Attack: 92454, Defense: 86611, Current HP: 1794, A Avg: 116492, D Avg: 86611, [Big Bang(171)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 020: HP: 1584, STR: 284, VIT: 723, SPD: 24, LUK: 1, Attack: 92470, Defense: 85717, Current HP: 1584, A Avg: 116512, D Avg: 85717, [Big Bang(171)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 019: HP: 940, STR: 1031, VIT: 125, SPD: 27, LUK: 1, Attack: 93217, Defense: 84261, Current HP: 940, A Avg: 116521, D Avg: 84261, [Big Bang(171)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 018: HP: 1342, STR: 343, VIT: 457, SPD: 24, LUK: 1, Attack: 92529, Defense: 87375, Current HP: 1342, A Avg: 116586, D Avg: 87375, [Big Bang(171)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
