Rank 1000: HP: 95, STR: 30, VIT: 21, SPD: 1, LUK: 1, Attack: 148945, Defense: 83949, Current HP: 95, A Avg: 1240711, D Avg: 117528, [Sword of Evil[189, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 139: HP: 60, STR: 406, VIT: 332, SPD: 1, LUK: 1, Attack: 149509, Defense: 87120, Current HP: 60, A Avg: 1245409, D Avg: 121967, [Sword of Evil[189, 0, 0, 0], Energy Shield[227, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 138: HP: 95, STR: 406, VIT: 83, SPD: 1, LUK: 1, Attack: 149509, Defense: 84674, Current HP: 95, A Avg: 1245409, D Avg: 118543, [Sword of Evil[189, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 137: HP: 95, STR: 406, VIT: 83, SPD: 1, LUK: 1, Attack: 149509, Defense: 87001, Current HP: 95, A Avg: 1245409, D Avg: 121801, [Sword of Evil[189, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 136: HP: 1007, STR: 406, VIT: 21, SPD: 1, LUK: 1, Attack: 149509, Defense: 85938, Current HP: 1007, A Avg: 1245409, D Avg: 120313, [Sword of Evil[189, 0, 0, 0], Frying Pan[231, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 135: HP: 300, STR: 406, VIT: 62, SPD: 1, LUK: 1, Attack: 149509, Defense: 84796, Current HP: 300, A Avg: 1245409, D Avg: 118714, [Sword of Evil[189, 0, 0, 0], Slafield[232, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 134: HP: 200, STR: 406, VIT: 41, SPD: 1, LUK: 1, Attack: 149509, Defense: 85516, Current HP: 200, A Avg: 1245409, D Avg: 119722, [Sword of Evil[189, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 133: HP: 247, STR: 406, VIT: 21, SPD: 1, LUK: 1, Attack: 149509, Defense: 84989, Current HP: 247, A Avg: 1245409, D Avg: 118984, [Sword of Evil[189, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 132: HP: 171, STR: 406, VIT: 166, SPD: 1, LUK: 1, Attack: 149509, Defense: 87006, Current HP: 171, A Avg: 1245409, D Avg: 121808, [Sword of Evil[189, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 131: HP: 60, STR: 406, VIT: 20, SPD: 1, LUK: 1, Attack: 149509, Defense: 87445, Current HP: 60, A Avg: 1245409, D Avg: 122422, [Sword of Evil[189, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 130: HP: 57, STR: 406, VIT: 20, SPD: 1, LUK: 1, Attack: 149509, Defense: 86809, Current HP: 57, A Avg: 1245409, D Avg: 121532, [Sword of Evil[189, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 129: HP: 57, STR: 406, VIT: 20, SPD: 1, LUK: 1, Attack: 149509, Defense: 89798, Current HP: 57, A Avg: 1245409, D Avg: 125717, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 128: HP: 532, STR: 406, VIT: 239, SPD: 1, LUK: 1, Attack: 149509, Defense: 87027, Current HP: 532, A Avg: 1245409, D Avg: 121837, [Sword of Evil[189, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 127: HP: 342, STR: 406, VIT: 41, SPD: 1, LUK: 1, Attack: 149509, Defense: 85919, Current HP: 342, A Avg: 1245409, D Avg: 120286, [Sword of Evil[189, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 126: HP: 285, STR: 406, VIT: 130, SPD: 1, LUK: 1, Attack: 149509, Defense: 86346, Current HP: 285, A Avg: 1245409, D Avg: 120884, [Sword of Evil[189, 0, 0, 0], King Shield[248, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 125: HP: 460, STR: 406, VIT: 435, SPD: 1, LUK: 1, Attack: 149509, Defense: 87470, Current HP: 460, A Avg: 1245409, D Avg: 122457, [Sword of Evil[189, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 124: HP: 260, STR: 407, VIT: 338, SPD: 1, LUK: 1, Attack: 149510, Defense: 87386, Current HP: 260, A Avg: 1245418, D Avg: 122340, [Sword of Evil[189, 0, 0, 0], Ghost shield[251, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 123: HP: 460, STR: 416, VIT: 477, SPD: 1, LUK: 1, Attack: 149524, Defense: 85471, Current HP: 460, A Avg: 1245534, D Avg: 119659, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 122: HP: 627, STR: 416, VIT: 456, SPD: 1, LUK: 1, Attack: 149524, Defense: 88024, Current HP: 627, A Avg: 1245534, D Avg: 123233, [Sword of Evil[189, 0, 0, 0], Storm Wall[242, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 121: HP: 722, STR: 416, VIT: 477, SPD: 1, LUK: 1, Attack: 149524, Defense: 88045, Current HP: 722, A Avg: 1245534, D Avg: 123262, [Sword of Evil[189, 0, 0, 0], Storm Wall[242, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 120: HP: 722, STR: 416, VIT: 477, SPD: 1, LUK: 1, Attack: 149524, Defense: 88045, Current HP: 722, A Avg: 1245534, D Avg: 123262, [Sword of Evil[189, 0, 0, 0], Storm Wall[242, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 119: HP: 76, STR: 418, VIT: 31, SPD: 1, LUK: 1, Attack: 149527, Defense: 84037, Current HP: 76, A Avg: 1245559, D Avg: 117651, [Sword of Evil[189, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 118: HP: 57, STR: 418, VIT: 20, SPD: 1, LUK: 1, Attack: 149527, Defense: 85690, Current HP: 57, A Avg: 1245559, D Avg: 119965, [Sword of Evil[189, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 117: HP: 68, STR: 421, VIT: 29, SPD: 1, LUK: 1, Attack: 149531, Defense: 85647, Current HP: 68, A Avg: 1245593, D Avg: 119905, [Sword of Evil[189, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 116: HP: 57, STR: 425, VIT: 31, SPD: 1, LUK: 1, Attack: 149537, Defense: 84056, Current HP: 57, A Avg: 1245643, D Avg: 117678, [Sword of Evil[189, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 115: HP: 57, STR: 425, VIT: 152, SPD: 1, LUK: 1, Attack: 149537, Defense: 84990, Current HP: 57, A Avg: 1245643, D Avg: 118985, [Sword of Evil[189, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 114: HP: 100, STR: 429, VIT: 156, SPD: 1, LUK: 1, Attack: 149543, Defense: 85384, Current HP: 100, A Avg: 1245693, D Avg: 119537, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 113: HP: 152, STR: 429, VIT: 152, SPD: 1, LUK: 1, Attack: 149543, Defense: 86953, Current HP: 152, A Avg: 1245693, D Avg: 121734, [Sword of Evil[189, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 112: HP: 500, STR: 432, VIT: 522, SPD: 1, LUK: 1, Attack: 149548, Defense: 86634, Current HP: 500, A Avg: 1245734, D Avg: 121287, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 111: HP: 66, STR: 440, VIT: 30, SPD: 1, LUK: 1, Attack: 149560, Defense: 84166, Current HP: 66, A Avg: 1245834, D Avg: 117832, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 110: HP: 87, STR: 440, VIT: 31, SPD: 1, LUK: 1, Attack: 149560, Defense: 84167, Current HP: 87, A Avg: 1245834, D Avg: 117833, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 109: HP: 95, STR: 440, VIT: 31, SPD: 3, LUK: 1, Attack: 149560, Defense: 84167, Current HP: 95, A Avg: 1245834, D Avg: 117833, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 108: HP: 286, STR: 440, VIT: 61, SPD: 1, LUK: 1, Attack: 149560, Defense: 84197, Current HP: 286, A Avg: 1245834, D Avg: 117875, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107: HP: 133, STR: 443, VIT: 32, SPD: 1, LUK: 1, Attack: 149564, Defense: 83973, Current HP: 133, A Avg: 1245868, D Avg: 117562, [Sword of Evil[189, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 106: HP: 152, STR: 443, VIT: 34, SPD: 1, LUK: 1, Attack: 149564, Defense: 84274, Current HP: 152, A Avg: 1245868, D Avg: 117983, [Sword of Evil[189, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 105: HP: 247, STR: 448, VIT: 338, SPD: 1, LUK: 1, Attack: 149572, Defense: 84526, Current HP: 247, A Avg: 1245934, D Avg: 118336, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 104: HP: 57, STR: 451, VIT: 30, SPD: 1, LUK: 1, Attack: 149576, Defense: 84166, Current HP: 57, A Avg: 1245968, D Avg: 117832, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 103: HP: 57, STR: 451, VIT: 61, SPD: 1, LUK: 1, Attack: 149576, Defense: 84197, Current HP: 57, A Avg: 1245968, D Avg: 117875, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 102: HP: 232, STR: 451, VIT: 51, SPD: 1, LUK: 1, Attack: 149576, Defense: 84187, Current HP: 232, A Avg: 1245968, D Avg: 117861, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 101: HP: 95, STR: 456, VIT: 31, SPD: 1, LUK: 1, Attack: 149584, Defense: 84531, Current HP: 95, A Avg: 1246034, D Avg: 118343, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 100: HP: 627, STR: 459, VIT: 825, SPD: 1, LUK: 1, Attack: 149588, Defense: 85819, Current HP: 627, A Avg: 1246068, D Avg: 120146, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 099: HP: 76, STR: 461, VIT: 41, SPD: 1, LUK: 2, Attack: 149591, Defense: 84177, Current HP: 76, A Avg: 1246093, D Avg: 117847, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 098: HP: 176, STR: 461, VIT: 61, SPD: 1, LUK: 1, Attack: 149591, Defense: 84197, Current HP: 176, A Avg: 1246093, D Avg: 117875, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 097: HP: 152, STR: 462, VIT: 34, SPD: 1, LUK: 1, Attack: 149593, Defense: 84898, Current HP: 152, A Avg: 1246109, D Avg: 118857, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 096: HP: 76, STR: 462, VIT: 41, SPD: 1, LUK: 1, Attack: 149593, Defense: 84463, Current HP: 76, A Avg: 1246109, D Avg: 118248, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 095: HP: 66, STR: 462, VIT: 30, SPD: 1, LUK: 1, Attack: 149593, Defense: 87858, Current HP: 66, A Avg: 1246109, D Avg: 123001, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 094: HP: 87, STR: 462, VIT: 31, SPD: 1, LUK: 1, Attack: 149593, Defense: 87859, Current HP: 87, A Avg: 1246109, D Avg: 123002, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 093: HP: 95, STR: 462, VIT: 31, SPD: 2, LUK: 1, Attack: 149593, Defense: 87859, Current HP: 95, A Avg: 1246109, D Avg: 123002, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 092: HP: 286, STR: 462, VIT: 61, SPD: 1, LUK: 1, Attack: 149593, Defense: 87889, Current HP: 286, A Avg: 1246109, D Avg: 123044, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 091: HP: 57, STR: 473, VIT: 30, SPD: 1, LUK: 1, Attack: 149609, Defense: 87858, Current HP: 57, A Avg: 1246242, D Avg: 123001, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 090: HP: 57, STR: 473, VIT: 61, SPD: 1, LUK: 1, Attack: 149609, Defense: 87889, Current HP: 57, A Avg: 1246242, D Avg: 123044, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 089: HP: 232, STR: 473, VIT: 51, SPD: 1, LUK: 1, Attack: 149609, Defense: 87879, Current HP: 232, A Avg: 1246242, D Avg: 123030, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 088: HP: 114, STR: 475, VIT: 41, SPD: 1, LUK: 1, Attack: 149612, Defense: 84047, Current HP: 114, A Avg: 1246267, D Avg: 117665, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 087: HP: 285, STR: 476, VIT: 375, SPD: 1, LUK: 1, Attack: 149614, Defense: 85603, Current HP: 285, A Avg: 1246284, D Avg: 119844, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 086: HP: 76, STR: 484, VIT: 41, SPD: 1, LUK: 2, Attack: 149626, Defense: 87869, Current HP: 76, A Avg: 1246384, D Avg: 123016, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 085: HP: 176, STR: 484, VIT: 61, SPD: 1, LUK: 1, Attack: 149626, Defense: 87889, Current HP: 176, A Avg: 1246384, D Avg: 123044, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 084: HP: 127, STR: 503, VIT: 31, SPD: 1, LUK: 1, Attack: 149654, Defense: 84167, Current HP: 127, A Avg: 1246617, D Avg: 117833, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 083: HP: 198, STR: 503, VIT: 20, SPD: 1, LUK: 2, Attack: 149654, Defense: 84156, Current HP: 198, A Avg: 1246617, D Avg: 117818, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 082: HP: 57, STR: 503, VIT: 20, SPD: 1, LUK: 2, Attack: 149654, Defense: 84156, Current HP: 57, A Avg: 1246617, D Avg: 117818, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 081: HP: 114, STR: 504, VIT: 62, SPD: 2, LUK: 1, Attack: 149656, Defense: 84198, Current HP: 114, A Avg: 1246634, D Avg: 117877, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 080: HP: 60, STR: 516, VIT: 20, SPD: 1, LUK: 1, Attack: 149674, Defense: 87068, Current HP: 60, A Avg: 1246784, D Avg: 121895, [Sword of Evil[189, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 079: HP: 114, STR: 525, VIT: 62, SPD: 2, LUK: 1, Attack: 149687, Defense: 87890, Current HP: 114, A Avg: 1246892, D Avg: 123045, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 078: HP: 127, STR: 528, VIT: 31, SPD: 1, LUK: 1, Attack: 149692, Defense: 87859, Current HP: 127, A Avg: 1246934, D Avg: 123002, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 077: HP: 198, STR: 528, VIT: 20, SPD: 1, LUK: 2, Attack: 149692, Defense: 87848, Current HP: 198, A Avg: 1246934, D Avg: 122987, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 076: HP: 57, STR: 528, VIT: 20, SPD: 1, LUK: 2, Attack: 149692, Defense: 87848, Current HP: 57, A Avg: 1246934, D Avg: 122987, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 075: HP: 76, STR: 532, VIT: 31, SPD: 1, LUK: 1, Attack: 149698, Defense: 83894, Current HP: 76, A Avg: 1246984, D Avg: 117451, [Sword of Evil[189, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 074: HP: 114, STR: 532, VIT: 31, SPD: 1, LUK: 1, Attack: 149698, Defense: 83920, Current HP: 114, A Avg: 1246984, D Avg: 117487, [Sword of Evil[189, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 073: HP: 660, STR: 561, VIT: 565, SPD: 1, LUK: 1, Attack: 149741, Defense: 88133, Current HP: 660, A Avg: 1247342, D Avg: 123386, [Sword of Evil[189, 0, 0, 0], Storm Wall[242, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 072: HP: 76, STR: 567, VIT: 41, SPD: 2, LUK: 1, Attack: 149750, Defense: 84177, Current HP: 76, A Avg: 1247417, D Avg: 117847, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 071: HP: 817, STR: 588, VIT: 953, SPD: 1, LUK: 1, Attack: 149782, Defense: 88521, Current HP: 817, A Avg: 1247684, D Avg: 123929, [Sword of Evil[189, 0, 0, 0], Storm Wall[242, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 070: HP: 76, STR: 588, VIT: 41, SPD: 2, LUK: 1, Attack: 149782, Defense: 87869, Current HP: 76, A Avg: 1247684, D Avg: 123016, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 069: HP: 300, STR: 591, VIT: 145, SPD: 1, LUK: 1, Attack: 149786, Defense: 86257, Current HP: 300, A Avg: 1247717, D Avg: 120759, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 068: HP: 272, STR: 598, VIT: 229, SPD: 1, LUK: 1, Attack: 149797, Defense: 84365, Current HP: 272, A Avg: 1247809, D Avg: 118110, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 067: HP: 57, STR: 608, VIT: 20, SPD: 1, LUK: 1, Attack: 149812, Defense: 84208, Current HP: 57, A Avg: 1247933, D Avg: 117891, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 066: HP: 272, STR: 624, VIT: 229, SPD: 1, LUK: 1, Attack: 149836, Defense: 88057, Current HP: 272, A Avg: 1248133, D Avg: 123279, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 065: HP: 437, STR: 628, VIT: 348, SPD: 1, LUK: 1, Attack: 149842, Defense: 85342, Current HP: 437, A Avg: 1248183, D Avg: 119478, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 064: HP: 95, STR: 646, VIT: 45, SPD: 1, LUK: 1, Attack: 149869, Defense: 85273, Current HP: 95, A Avg: 1248408, D Avg: 119382, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 063: HP: 57, STR: 650, VIT: 20, SPD: 2, LUK: 1, Attack: 149875, Defense: 84156, Current HP: 57, A Avg: 1248458, D Avg: 117818, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 062: HP: 66, STR: 650, VIT: 30, SPD: 1, LUK: 1, Attack: 149875, Defense: 84374, Current HP: 66, A Avg: 1248458, D Avg: 118123, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 061: HP: 87, STR: 650, VIT: 31, SPD: 1, LUK: 1, Attack: 149875, Defense: 84375, Current HP: 87, A Avg: 1248458, D Avg: 118124, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 060: HP: 95, STR: 650, VIT: 31, SPD: 3, LUK: 1, Attack: 149875, Defense: 84375, Current HP: 95, A Avg: 1248458, D Avg: 118124, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 059: HP: 286, STR: 650, VIT: 61, SPD: 1, LUK: 1, Attack: 149875, Defense: 84405, Current HP: 286, A Avg: 1248458, D Avg: 118166, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 058: HP: 57, STR: 661, VIT: 30, SPD: 1, LUK: 1, Attack: 149891, Defense: 84374, Current HP: 57, A Avg: 1248592, D Avg: 118123, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 057: HP: 57, STR: 661, VIT: 61, SPD: 1, LUK: 1, Attack: 149891, Defense: 84405, Current HP: 57, A Avg: 1248592, D Avg: 118166, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 056: HP: 232, STR: 661, VIT: 51, SPD: 1, LUK: 1, Attack: 149891, Defense: 84395, Current HP: 232, A Avg: 1248592, D Avg: 118152, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 055: HP: 76, STR: 671, VIT: 41, SPD: 1, LUK: 2, Attack: 149906, Defense: 84385, Current HP: 76, A Avg: 1248716, D Avg: 118138, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 054: HP: 176, STR: 671, VIT: 61, SPD: 1, LUK: 1, Attack: 149906, Defense: 84405, Current HP: 176, A Avg: 1248716, D Avg: 118166, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 053: HP: 57, STR: 672, VIT: 20, SPD: 1, LUK: 1, Attack: 149908, Defense: 87848, Current HP: 57, A Avg: 1248733, D Avg: 122987, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 052: HP: 314, STR: 693, VIT: 22, SPD: 1, LUK: 1, Attack: 149939, Defense: 84158, Current HP: 314, A Avg: 1248991, D Avg: 117821, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 051: HP: 57, STR: 712, VIT: 41, SPD: 1, LUK: 1, Attack: 149968, Defense: 84177, Current HP: 57, A Avg: 1249233, D Avg: 117847, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 050: HP: 152, STR: 712, VIT: 62, SPD: 1, LUK: 1, Attack: 149968, Defense: 84198, Current HP: 152, A Avg: 1249233, D Avg: 117877, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 049: HP: 152, STR: 712, VIT: 62, SPD: 1, LUK: 1, Attack: 149968, Defense: 84198, Current HP: 152, A Avg: 1249233, D Avg: 117877, [Sword of Evil[189, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 048: HP: 127, STR: 713, VIT: 31, SPD: 1, LUK: 1, Attack: 149969, Defense: 84375, Current HP: 127, A Avg: 1249241, D Avg: 118124, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 047: HP: 198, STR: 713, VIT: 20, SPD: 1, LUK: 2, Attack: 149969, Defense: 84364, Current HP: 198, A Avg: 1249241, D Avg: 118109, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 046: HP: 57, STR: 713, VIT: 20, SPD: 1, LUK: 2, Attack: 149969, Defense: 84364, Current HP: 57, A Avg: 1249241, D Avg: 118109, [Sword of Evil[189, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 045: HP: 314, STR: 714, VIT: 22, SPD: 1, LUK: 1, Attack: 149971, Defense: 87850, Current HP: 314, A Avg: 1249258, D Avg: 122989, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 044: HP: 57, STR: 736, VIT: 41, SPD: 1, LUK: 1, Attack: 150004, Defense: 87869, Current HP: 57, A Avg: 1249533, D Avg: 123016, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 043: HP: 152, STR: 736, VIT: 62, SPD: 1, LUK: 1, Attack: 150004, Defense: 87890, Current HP: 152, A Avg: 1249533, D Avg: 123045, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 042: HP: 152, STR: 736, VIT: 62, SPD: 1, LUK: 1, Attack: 150004, Defense: 87890, Current HP: 152, A Avg: 1249533, D Avg: 123045, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
