Rank 1000: HP: 4142, STR: 1046285, VIT: 1661, SPD: 71, LUK: 1, Attack: 1697429, Defense: 87578, Current HP: 4142, A Avg: 14139583, D Avg: 122609, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 097: HP: 2451, STR: 1177218, VIT: 2557, SPD: 71, LUK: 1, Attack: 1893828, Defense: 89358, Current HP: 2451, A Avg: 15775587, D Avg: 125101, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 096: HP: 1368, STR: 1177791, VIT: 2305, SPD: 71, LUK: 1, Attack: 1893869, Defense: 87299, Current HP: 1368, A Avg: 15775928, D Avg: 122218, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 095: HP: 1653, STR: 1176273, VIT: 2166, SPD: 76, LUK: 1, Attack: 1894143, Defense: 86588, Current HP: 1653, A Avg: 15778211, D Avg: 121223, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 094: HP: 1919, STR: 1179088, VIT: 394, SPD: 76, LUK: 1, Attack: 1894633, Defense: 87182, Current HP: 1919, A Avg: 15782292, D Avg: 122054, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 093: HP: 2219, STR: 1178214, VIT: 1035, SPD: 71, LUK: 1, Attack: 1894714, Defense: 87251, Current HP: 2219, A Avg: 15782967, D Avg: 122151, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 092: HP: 1976, STR: 1177810, VIT: 2195, SPD: 71, LUK: 1, Attack: 1894716, Defense: 86786, Current HP: 1976, A Avg: 15782984, D Avg: 121500, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 091: HP: 2394, STR: 1177810, VIT: 2286, SPD: 71, LUK: 1, Attack: 1894716, Defense: 89204, Current HP: 2394, A Avg: 15782984, D Avg: 124885, [Impulse[166, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 090: HP: 3160, STR: 1177838, VIT: 2257, SPD: 71, LUK: 1, Attack: 1894758, Defense: 88369, Current HP: 3160, A Avg: 15783334, D Avg: 123716, [Impulse[166, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 089: HP: 2318, STR: 1177885, VIT: 2466, SPD: 71, LUK: 1, Attack: 1894829, Defense: 87460, Current HP: 2318, A Avg: 15783925, D Avg: 122443, [Impulse[166, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 088: HP: 2356, STR: 1179112, VIT: 394, SPD: 76, LUK: 1, Attack: 1894850, Defense: 87182, Current HP: 2356, A Avg: 15784100, D Avg: 122054, [Black Kirisame[130, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 087: HP: 988, STR: 1178863, VIT: 1431, SPD: 76, LUK: 1, Attack: 1895477, Defense: 85567, Current HP: 988, A Avg: 15789323, D Avg: 119793, [Pulse Knife[165, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 086: HP: 1976, STR: 1179573, VIT: 1539, SPD: 71, LUK: 1, Attack: 1896109, Defense: 86403, Current HP: 1976, A Avg: 15794587, D Avg: 120964, [Divine Dragon Sword[181, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 085: HP: 1938, STR: 1178957, VIT: 1585, SPD: 76, LUK: 1, Attack: 1896437, Defense: 85721, Current HP: 1938, A Avg: 15797320, D Avg: 120009, [Impulse[166, 630, 630, 630], Magnum[237, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 084: HP: 988, STR: 1179540, VIT: 1431, SPD: 76, LUK: 1, Attack: 1896492, Defense: 85775, Current HP: 988, A Avg: 15797778, D Avg: 120084, [Pulse Knife[165, 630, 630, 630], V Magnum[238, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 083: HP: 2606, STR: 1179535, VIT: 400, SPD: 76, LUK: 1, Attack: 1896752, Defense: 87188, Current HP: 2606, A Avg: 15799944, D Avg: 122063, [Red Shark[134, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 082: HP: 1938, STR: 1179634, VIT: 1585, SPD: 76, LUK: 1, Attack: 1897452, Defense: 85929, Current HP: 1938, A Avg: 15805775, D Avg: 120300, [Impulse[166, 630, 630, 630], V Magnum[238, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 081: HP: 1140, STR: 1179483, VIT: 1025, SPD: 71, LUK: 1, Attack: 1897534, Defense: 84748, Current HP: 1140, A Avg: 15806458, D Avg: 118647, [Zodiac[184, 630, 630, 630], Pot Lid[201, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 080: HP: 1140, STR: 1179483, VIT: 1025, SPD: 71, LUK: 1, Attack: 1897534, Defense: 84758, Current HP: 1140, A Avg: 15806458, D Avg: 118661, [Zodiac[184, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 079: HP: 1083, STR: 1179483, VIT: 1085, SPD: 71, LUK: 1, Attack: 1897534, Defense: 84954, Current HP: 1083, A Avg: 15806458, D Avg: 118935, [Zodiac[184, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 078: HP: 1083, STR: 1179483, VIT: 1091, SPD: 71, LUK: 1, Attack: 1897534, Defense: 84895, Current HP: 1083, A Avg: 15806458, D Avg: 118852, [Zodiac[184, 630, 630, 630], Iron Shield[204, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 077: HP: 1083, STR: 1179483, VIT: 1170, SPD: 71, LUK: 1, Attack: 1897534, Defense: 85033, Current HP: 1083, A Avg: 15806458, D Avg: 119046, [Zodiac[184, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 076: HP: 1083, STR: 1179483, VIT: 1191, SPD: 71, LUK: 1, Attack: 1897534, Defense: 85080, Current HP: 1083, A Avg: 15806458, D Avg: 119111, [Zodiac[184, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 075: HP: 1140, STR: 1179483, VIT: 1218, SPD: 71, LUK: 1, Attack: 1897534, Defense: 85094, Current HP: 1140, A Avg: 15806458, D Avg: 119131, [Zodiac[184, 630, 630, 630], Magic Shield[207, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 074: HP: 1520, STR: 1179483, VIT: 1361, SPD: 71, LUK: 1, Attack: 1897534, Defense: 85198, Current HP: 1520, A Avg: 15806458, D Avg: 119277, [Zodiac[184, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 073: HP: 1200, STR: 1179483, VIT: 1126, SPD: 71, LUK: 1, Attack: 1897534, Defense: 84898, Current HP: 1200, A Avg: 15806458, D Avg: 118857, [Zodiac[184, 630, 630, 630], Clear Shield[211, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 072: HP: 1240, STR: 1179483, VIT: 1218, SPD: 71, LUK: 1, Attack: 1897534, Defense: 85237, Current HP: 1240, A Avg: 15806458, D Avg: 119331, [Zodiac[184, 630, 630, 630], Prism Shield[212, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 071: HP: 1159, STR: 1179483, VIT: 1181, SPD: 71, LUK: 1, Attack: 1897534, Defense: 85109, Current HP: 1159, A Avg: 15806458, D Avg: 119152, [Zodiac[184, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 070: HP: 1856, STR: 1179483, VIT: 1502, SPD: 71, LUK: 1, Attack: 1897534, Defense: 86064, Current HP: 1856, A Avg: 15806458, D Avg: 120489, [Zodiac[184, 630, 630, 630], Slime Shield[221, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 069: HP: 1789, STR: 1179483, VIT: 1170, SPD: 71, LUK: 1, Attack: 1897534, Defense: 85098, Current HP: 1789, A Avg: 15806458, D Avg: 119137, [Zodiac[184, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 068: HP: 1140, STR: 1179483, VIT: 1975, SPD: 71, LUK: 1, Attack: 1897534, Defense: 88763, Current HP: 1140, A Avg: 15806458, D Avg: 124268, [Zodiac[184, 630, 630, 630], Energy Shield[227, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 067: HP: 3287, STR: 1179483, VIT: 1074, SPD: 71, LUK: 1, Attack: 1897534, Defense: 86991, Current HP: 3287, A Avg: 15806458, D Avg: 121787, [Zodiac[184, 630, 630, 630], Frying Pan[231, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 066: HP: 2084, STR: 1179483, VIT: 1614, SPD: 71, LUK: 1, Attack: 1897534, Defense: 86348, Current HP: 2084, A Avg: 15806458, D Avg: 120887, [Zodiac[184, 630, 630, 630], Slafield[232, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 065: HP: 1720, STR: 1179483, VIT: 1502, SPD: 71, LUK: 1, Attack: 1897534, Defense: 86977, Current HP: 1720, A Avg: 15806458, D Avg: 121767, [Zodiac[184, 630, 630, 630], Mist Shield[233, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 064: HP: 1273, STR: 1179483, VIT: 2031, SPD: 71, LUK: 1, Attack: 1897534, Defense: 86999, Current HP: 1273, A Avg: 15806458, D Avg: 121798, [Zodiac[184, 630, 630, 630], Huge Shield[234, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 063: HP: 1197, STR: 1179483, VIT: 2083, SPD: 71, LUK: 1, Attack: 1897534, Defense: 88923, Current HP: 1197, A Avg: 15806458, D Avg: 124492, [Zodiac[184, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 062: HP: 2460, STR: 1179483, VIT: 1846, SPD: 71, LUK: 1, Attack: 1897534, Defense: 89271, Current HP: 2460, A Avg: 15806458, D Avg: 124979, [Zodiac[184, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 061: HP: 1083, STR: 1179483, VIT: 1025, SPD: 71, LUK: 1, Attack: 1897534, Defense: 87814, Current HP: 1083, A Avg: 15806458, D Avg: 122939, [Zodiac[184, 630, 630, 630], Graffiti[243, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 060: HP: 1083, STR: 1179483, VIT: 2851, SPD: 71, LUK: 1, Attack: 1897534, Defense: 92629, Current HP: 1083, A Avg: 15806458, D Avg: 129680, [Zodiac[184, 630, 630, 630], Blank Shield[244, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 059: HP: 1558, STR: 1179483, VIT: 3684, SPD: 71, LUK: 1, Attack: 1897534, Defense: 90472, Current HP: 1558, A Avg: 15806458, D Avg: 126660, [Zodiac[184, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 058: HP: 1368, STR: 1179483, VIT: 1776, SPD: 76, LUK: 1, Attack: 1897534, Defense: 87654, Current HP: 1368, A Avg: 15806458, D Avg: 122715, [Zodiac[184, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 057: HP: 2314, STR: 1179483, VIT: 1757, SPD: 71, LUK: 1, Attack: 1897534, Defense: 87973, Current HP: 2314, A Avg: 15806458, D Avg: 123162, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 056: HP: 1540, STR: 1179483, VIT: 1805, SPD: 71, LUK: 1, Attack: 1897534, Defense: 88840, Current HP: 1540, A Avg: 15806458, D Avg: 124375, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 055: HP: 1140, STR: 1179483, VIT: 2120, SPD: 71, LUK: 1, Attack: 1897534, Defense: 89168, Current HP: 1140, A Avg: 15806458, D Avg: 124835, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 054: HP: 1409, STR: 1179530, VIT: 1372, SPD: 71, LUK: 1, Attack: 1897605, Defense: 85313, Current HP: 1409, A Avg: 15807049, D Avg: 119438, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 053: HP: 1083, STR: 1179714, VIT: 1218, SPD: 76, LUK: 1, Attack: 1897881, Defense: 85243, Current HP: 1083, A Avg: 15809348, D Avg: 119340, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 052: HP: 1596, STR: 1179737, VIT: 1374, SPD: 71, LUK: 1, Attack: 1897915, Defense: 85614, Current HP: 1596, A Avg: 15809631, D Avg: 119859, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 051: HP: 1676, STR: 1179916, VIT: 1581, SPD: 71, LUK: 1, Attack: 1898184, Defense: 87199, Current HP: 1676, A Avg: 15811872, D Avg: 122078, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 050: HP: 1417, STR: 1179920, VIT: 1874, SPD: 71, LUK: 1, Attack: 1898190, Defense: 86712, Current HP: 1417, A Avg: 15811922, D Avg: 121396, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 049: HP: 1596, STR: 1179967, VIT: 1470, SPD: 71, LUK: 1, Attack: 1898260, Defense: 86334, Current HP: 1596, A Avg: 15812505, D Avg: 120867, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 048: HP: 1520, STR: 1179967, VIT: 1502, SPD: 76, LUK: 1, Attack: 1898260, Defense: 85924, Current HP: 1520, A Avg: 15812505, D Avg: 120293, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 047: HP: 1596, STR: 1180132, VIT: 1970, SPD: 71, LUK: 1, Attack: 1898508, Defense: 88771, Current HP: 1596, A Avg: 15814571, D Avg: 124279, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 046: HP: 2014, STR: 1181457, VIT: 1431, SPD: 76, LUK: 1, Attack: 1899368, Defense: 88219, Current HP: 2014, A Avg: 15821735, D Avg: 123506, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 045: HP: 1121, STR: 1180724, VIT: 1635, SPD: 71, LUK: 1, Attack: 1899396, Defense: 86226, Current HP: 1121, A Avg: 15821968, D Avg: 120716, [Zodiac[184, 630, 630, 630], Black Hole[229, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 044: HP: 1539, STR: 1180724, VIT: 1726, SPD: 71, LUK: 1, Attack: 1899396, Defense: 88644, Current HP: 1539, A Avg: 15821968, D Avg: 124101, [Zodiac[184, 630, 630, 630], White Hole[230, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 043: HP: 2260, STR: 1180752, VIT: 1697, SPD: 71, LUK: 1, Attack: 1899438, Defense: 87809, Current HP: 2260, A Avg: 15822318, D Avg: 122932, [Zodiac[184, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 042: HP: 1463, STR: 1180799, VIT: 1879, SPD: 71, LUK: 1, Attack: 1899508, Defense: 86873, Current HP: 1463, A Avg: 15822901, D Avg: 121622, [Zodiac[184, 630, 630, 630], Metalization[228, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 041: HP: 1884, STR: 1180517, VIT: 1431, SPD: 71, LUK: 1, Attack: 1899592, Defense: 86165, Current HP: 1884, A Avg: 15823601, D Avg: 120630, [Blue Sword[180, 630, 630, 630], Slafield[232, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 040: HP: 5548, STR: 1180912, VIT: 2734, SPD: 71, LUK: 1, Attack: 1900087, Defense: 92512, Current HP: 5548, A Avg: 15827724, D Avg: 129516, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 039: HP: 4620, STR: 1178947, VIT: 3373, SPD: 71, LUK: 1, Attack: 1900162, Defense: 90798, Current HP: 4620, A Avg: 15828349, D Avg: 127117, [Stargazer[183, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 038: HP: 2964, STR: 1181551, VIT: 1585, SPD: 76, LUK: 1, Attack: 1900328, Defense: 88373, Current HP: 2964, A Avg: 15829732, D Avg: 123722, [Impulse[166, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 037: HP: 1083, STR: 1181871, VIT: 1025, SPD: 76, LUK: 1, Attack: 1901116, Defense: 85161, Current HP: 1083, A Avg: 15836296, D Avg: 119225, [Zodiac[184, 630, 630, 630], Magnum[237, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 036: HP: 1083, STR: 1182548, VIT: 1025, SPD: 76, LUK: 1, Attack: 1902132, Defense: 85369, Current HP: 1083, A Avg: 15844759, D Avg: 119516, [Zodiac[184, 630, 630, 630], V Magnum[238, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 035: HP: 2109, STR: 1184465, VIT: 1025, SPD: 76, LUK: 1, Attack: 1905007, Defense: 87813, Current HP: 2109, A Avg: 15868708, D Avg: 122938, [Zodiac[184, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 034: HP: 1463, STR: 1199169, VIT: 1987, SPD: 71, LUK: 1, Attack: 1924567, Defense: 89555, Current HP: 1463, A Avg: 16031643, D Avg: 125376, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 033: HP: 1463, STR: 1199404, VIT: 1987, SPD: 71, LUK: 1, Attack: 1925329, Defense: 89555, Current HP: 1463, A Avg: 16037990, D Avg: 125376, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 032: HP: 2120, STR: 1200441, VIT: 1319, SPD: 71, LUK: 1, Attack: 1929127, Defense: 85819, Current HP: 2120, A Avg: 16069627, D Avg: 120146, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 031: HP: 1007, STR: 1201507, VIT: 1624, SPD: 71, LUK: 1, Attack: 1929443, Defense: 85630, Current HP: 1007, A Avg: 16072260, D Avg: 119881, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 030: HP: 988, STR: 1201507, VIT: 5996, SPD: 71, LUK: 1, Attack: 1929443, Defense: 91666, Current HP: 988, A Avg: 16072260, D Avg: 128332, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 029: HP: 1193, STR: 1201766, VIT: 1624, SPD: 71, LUK: 1, Attack: 1929831, Defense: 86124, Current HP: 1193, A Avg: 16075492, D Avg: 120573, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 028: HP: 1558, STR: 1201987, VIT: 3216, SPD: 71, LUK: 1, Attack: 1930163, Defense: 90784, Current HP: 1558, A Avg: 16078257, D Avg: 127097, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 027: HP: 1957, STR: 1201603, VIT: 1778, SPD: 71, LUK: 1, Attack: 1930406, Defense: 85784, Current HP: 1957, A Avg: 16080281, D Avg: 120097, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 026: HP: 1938, STR: 1201603, VIT: 6150, SPD: 71, LUK: 1, Attack: 1930406, Defense: 91820, Current HP: 1938, A Avg: 16080281, D Avg: 128547, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 025: HP: 1007, STR: 1202284, VIT: 1533, SPD: 71, LUK: 1, Attack: 1930608, Defense: 85396, Current HP: 1007, A Avg: 16081964, D Avg: 119554, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 024: HP: 2143, STR: 1201862, VIT: 1778, SPD: 71, LUK: 1, Attack: 1930794, Defense: 86278, Current HP: 2143, A Avg: 16083514, D Avg: 120789, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 023: HP: 2508, STR: 1202083, VIT: 3369, SPD: 71, LUK: 1, Attack: 1931126, Defense: 90937, Current HP: 2508, A Avg: 16086279, D Avg: 127311, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 022: HP: 1463, STR: 1202707, VIT: 1624, SPD: 71, LUK: 1, Attack: 1931243, Defense: 85513, Current HP: 1463, A Avg: 16087254, D Avg: 119718, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 021: HP: 1295, STR: 1202846, VIT: 1635, SPD: 71, LUK: 1, Attack: 1931451, Defense: 85641, Current HP: 1295, A Avg: 16088986, D Avg: 119897, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 020: HP: 1957, STR: 1202380, VIT: 1686, SPD: 71, LUK: 1, Attack: 1931571, Defense: 85549, Current HP: 1957, A Avg: 16089986, D Avg: 119768, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 019: HP: 2413, STR: 1202803, VIT: 1778, SPD: 71, LUK: 1, Attack: 1932206, Defense: 85667, Current HP: 2413, A Avg: 16095275, D Avg: 119933, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 018: HP: 2245, STR: 1202942, VIT: 1788, SPD: 71, LUK: 1, Attack: 1932414, Defense: 85794, Current HP: 2245, A Avg: 16097008, D Avg: 120111, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 017: HP: 988, STR: 1204704, VIT: 1431, SPD: 71, LUK: 1, Attack: 1934238, Defense: 85619, Current HP: 988, A Avg: 16112202, D Avg: 119866, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 016: HP: 1102, STR: 1204579, VIT: 1218, SPD: 71, LUK: 1, Attack: 1935178, Defense: 85224, Current HP: 1102, A Avg: 16120032, D Avg: 119313, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 015: HP: 1083, STR: 1204579, VIT: 5590, SPD: 71, LUK: 1, Attack: 1935178, Defense: 91260, Current HP: 1083, A Avg: 16120032, D Avg: 127763, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 014: HP: 1938, STR: 1204800, VIT: 1585, SPD: 71, LUK: 1, Attack: 1935201, Defense: 85773, Current HP: 1938, A Avg: 16120224, D Avg: 120082, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 013: HP: 1288, STR: 1204838, VIT: 1218, SPD: 71, LUK: 1, Attack: 1935567, Defense: 85718, Current HP: 1288, A Avg: 16123273, D Avg: 120005, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 012: HP: 1653, STR: 1205059, VIT: 2809, SPD: 71, LUK: 1, Attack: 1935898, Defense: 90377, Current HP: 1653, A Avg: 16126030, D Avg: 126527, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 011: HP: 1444, STR: 1206019, VIT: 1821, SPD: 71, LUK: 1, Attack: 1936211, Defense: 87049, Current HP: 1444, A Avg: 16128637, D Avg: 121868, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 010: HP: 1102, STR: 1205356, VIT: 1126, SPD: 71, LUK: 1, Attack: 1936344, Defense: 84989, Current HP: 1102, A Avg: 16129745, D Avg: 118984, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 009: HP: 1558, STR: 1205779, VIT: 1218, SPD: 71, LUK: 1, Attack: 1936978, Defense: 85107, Current HP: 1558, A Avg: 16135026, D Avg: 119149, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 008: HP: 2394, STR: 1206115, VIT: 1975, SPD: 71, LUK: 1, Attack: 1937174, Defense: 87203, Current HP: 2394, A Avg: 16136659, D Avg: 122084, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
