Rank 1000: HP: 1045, STR: 269, VIT: 236, SPD: 25, LUK: 1, Attack: 138683, Defense: 84658, Current HP: 1045, A Avg: 1155229, D Avg: 118521, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 105: HP: 798, STR: 3862, VIT: 174, SPD: 25, LUK: 1, Attack: 140656, Defense: 84310, Current HP: 798, A Avg: 1171664, D Avg: 118033, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 104: HP: 940, STR: 1587, VIT: 160, SPD: 27, LUK: 1, Attack: 140660, Defense: 84504, Current HP: 940, A Avg: 1171697, D Avg: 118305, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 103: HP: 703, STR: 3873, VIT: 201, SPD: 25, LUK: 1, Attack: 140673, Defense: 84226, Current HP: 703, A Avg: 1171806, D Avg: 117916, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 102: HP: 1805, STR: 1600, VIT: 467, SPD: 25, LUK: 1, Attack: 140680, Defense: 87255, Current HP: 1805, A Avg: 1171864, D Avg: 122156, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 101: HP: 1330, STR: 1612, VIT: 481, SPD: 28, LUK: 1, Attack: 140698, Defense: 85709, Current HP: 1330, A Avg: 1172014, D Avg: 119992, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 100: HP: 931, STR: 3892, VIT: 243, SPD: 23, LUK: 1, Attack: 140701, Defense: 84483, Current HP: 931, A Avg: 1172039, D Avg: 118276, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 099: HP: 1144, STR: 1623, VIT: 147, SPD: 23, LUK: 1, Attack: 140714, Defense: 87975, Current HP: 1144, A Avg: 1172147, D Avg: 123164, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 098: HP: 722, STR: 3906, VIT: 201, SPD: 23, LUK: 1, Attack: 140722, Defense: 84207, Current HP: 722, A Avg: 1172214, D Avg: 117889, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 097: HP: 703, STR: 3906, VIT: 1585, SPD: 23, LUK: 1, Attack: 140722, Defense: 87255, Current HP: 703, A Avg: 1172214, D Avg: 122156, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 096: HP: 1330, STR: 3908, VIT: 799, SPD: 23, LUK: 1, Attack: 140725, Defense: 86027, Current HP: 1330, A Avg: 1172239, D Avg: 120437, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 095: HP: 1535, STR: 1636, VIT: 60, SPD: 23, LUK: 1, Attack: 140734, Defense: 87888, Current HP: 1535, A Avg: 1172314, D Avg: 123043, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 094: HP: 1166, STR: 1636, VIT: 49, SPD: 23, LUK: 2, Attack: 140734, Defense: 87877, Current HP: 1166, A Avg: 1172314, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 093: HP: 916, STR: 3921, VIT: 315, SPD: 23, LUK: 1, Attack: 140745, Defense: 85933, Current HP: 916, A Avg: 1172405, D Avg: 120306, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 092: HP: 809, STR: 3925, VIT: 482, SPD: 23, LUK: 1, Attack: 140751, Defense: 85320, Current HP: 809, A Avg: 1172455, D Avg: 119447, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 091: HP: 893, STR: 1661, VIT: 49, SPD: 25, LUK: 1, Attack: 140771, Defense: 84393, Current HP: 893, A Avg: 1172622, D Avg: 118150, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 090: HP: 931, STR: 3962, VIT: 274, SPD: 23, LUK: 1, Attack: 140806, Defense: 85138, Current HP: 931, A Avg: 1172913, D Avg: 119193, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 089: HP: 855, STR: 3962, VIT: 298, SPD: 25, LUK: 1, Attack: 140806, Defense: 84720, Current HP: 855, A Avg: 1172913, D Avg: 118607, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 088: HP: 1159, STR: 3963, VIT: 590, SPD: 25, LUK: 1, Attack: 140808, Defense: 84934, Current HP: 1159, A Avg: 1172930, D Avg: 118907, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 931, STR: 3981, VIT: 513, SPD: 23, LUK: 1, Attack: 140835, Defense: 87314, Current HP: 931, A Avg: 1173155, D Avg: 122239, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 086: HP: 794, STR: 3997, VIT: 201, SPD: 23, LUK: 1, Attack: 140859, Defense: 84701, Current HP: 794, A Avg: 1173355, D Avg: 118581, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 085: HP: 1349, STR: 1725, VIT: 73, SPD: 25, LUK: 1, Attack: 140867, Defense: 86861, Current HP: 1349, A Avg: 1173422, D Avg: 121605, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 084: HP: 1159, STR: 1785, VIT: 340, SPD: 30, LUK: 1, Attack: 140957, Defense: 84684, Current HP: 1159, A Avg: 1174171, D Avg: 118557, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 083: HP: 740, STR: 4072, VIT: 247, SPD: 25, LUK: 1, Attack: 140971, Defense: 84435, Current HP: 740, A Avg: 1174288, D Avg: 118208, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 082: HP: 912, STR: 1810, VIT: 70, SPD: 23, LUK: 2, Attack: 140995, Defense: 87898, Current HP: 912, A Avg: 1174488, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 081: HP: 1196, STR: 1833, VIT: 275, SPD: 27, LUK: 1, Attack: 141029, Defense: 88103, Current HP: 1196, A Avg: 1174771, D Avg: 123344, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 080: HP: 741, STR: 4114, VIT: 369, SPD: 23, LUK: 1, Attack: 141034, Defense: 84960, Current HP: 741, A Avg: 1174813, D Avg: 118943, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 079: HP: 874, STR: 4114, VIT: 398, SPD: 23, LUK: 1, Attack: 141034, Defense: 87316, Current HP: 874, A Avg: 1174813, D Avg: 122242, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 078: HP: 740, STR: 4115, VIT: 247, SPD: 27, LUK: 1, Attack: 141036, Defense: 84383, Current HP: 740, A Avg: 1174829, D Avg: 118136, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 077: HP: 551, STR: 6367, VIT: 136, SPD: 23, LUK: 1, Attack: 141042, Defense: 87964, Current HP: 551, A Avg: 1174879, D Avg: 123149, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 076: HP: 874, STR: 4121, VIT: 294, SPD: 23, LUK: 1, Attack: 141045, Defense: 85522, Current HP: 874, A Avg: 1174904, D Avg: 119730, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 075: HP: 969, STR: 4121, VIT: 373, SPD: 23, LUK: 1, Attack: 141045, Defense: 85601, Current HP: 969, A Avg: 1174904, D Avg: 119841, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 074: HP: 969, STR: 4121, VIT: 315, SPD: 23, LUK: 1, Attack: 141045, Defense: 85543, Current HP: 969, A Avg: 1174904, D Avg: 119760, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 073: HP: 1349, STR: 1852, VIT: 467, SPD: 23, LUK: 1, Attack: 141058, Defense: 88295, Current HP: 1349, A Avg: 1175013, D Avg: 123612, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 072: HP: 1028, STR: 4134, VIT: 241, SPD: 27, LUK: 1, Attack: 141064, Defense: 84429, Current HP: 1028, A Avg: 1175063, D Avg: 118200, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 071: HP: 1349, STR: 1868, VIT: 49, SPD: 25, LUK: 2, Attack: 141082, Defense: 86837, Current HP: 1349, A Avg: 1175213, D Avg: 121571, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 070: HP: 1178, STR: 4152, VIT: 153, SPD: 40, LUK: 1, Attack: 141091, Defense: 86941, Current HP: 1178, A Avg: 1175288, D Avg: 121717, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 069: HP: 722, STR: 4180, VIT: 172, SPD: 23, LUK: 1, Attack: 141133, Defense: 84035, Current HP: 722, A Avg: 1175637, D Avg: 117648, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 068: HP: 1028, STR: 4184, VIT: 241, SPD: 28, LUK: 1, Attack: 141139, Defense: 84377, Current HP: 1028, A Avg: 1175687, D Avg: 118127, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 067: HP: 969, STR: 4204, VIT: 423, SPD: 28, LUK: 1, Attack: 141169, Defense: 84611, Current HP: 969, A Avg: 1175937, D Avg: 118455, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 066: HP: 703, STR: 4215, VIT: 153, SPD: 25, LUK: 1, Attack: 141186, Defense: 84497, Current HP: 703, A Avg: 1176079, D Avg: 118295, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 065: HP: 798, STR: 4215, VIT: 232, SPD: 25, LUK: 1, Attack: 141186, Defense: 84576, Current HP: 798, A Avg: 1176079, D Avg: 118406, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 064: HP: 798, STR: 4215, VIT: 174, SPD: 25, LUK: 1, Attack: 141186, Defense: 84518, Current HP: 798, A Avg: 1176079, D Avg: 118325, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 063: HP: 969, STR: 4234, VIT: 423, SPD: 30, LUK: 1, Attack: 141214, Defense: 84559, Current HP: 969, A Avg: 1176312, D Avg: 118382, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 062: HP: 1260, STR: 4247, VIT: 431, SPD: 23, LUK: 1, Attack: 141234, Defense: 86543, Current HP: 1260, A Avg: 1176479, D Avg: 121160, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 061: HP: 839, STR: 4282, VIT: 211, SPD: 23, LUK: 1, Attack: 141286, Defense: 84217, Current HP: 839, A Avg: 1176912, D Avg: 117903, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 060: HP: 1083, STR: 4284, VIT: 617, SPD: 23, LUK: 1, Attack: 141289, Defense: 85611, Current HP: 1083, A Avg: 1176937, D Avg: 119855, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 059: HP: 893, STR: 4286, VIT: 201, SPD: 23, LUK: 1, Attack: 141292, Defense: 84090, Current HP: 893, A Avg: 1176962, D Avg: 117725, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 058: HP: 1273, STR: 4286, VIT: 983, SPD: 23, LUK: 1, Attack: 141292, Defense: 88551, Current HP: 1273, A Avg: 1176962, D Avg: 123971, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 057: HP: 893, STR: 2013, VIT: 73, SPD: 23, LUK: 1, Attack: 141299, Defense: 87901, Current HP: 893, A Avg: 1177020, D Avg: 123061, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 056: HP: 1349, STR: 2027, VIT: 70, SPD: 25, LUK: 1, Attack: 141320, Defense: 86858, Current HP: 1349, A Avg: 1177195, D Avg: 121601, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 055: HP: 1444, STR: 2027, VIT: 149, SPD: 25, LUK: 1, Attack: 141320, Defense: 86937, Current HP: 1444, A Avg: 1177195, D Avg: 121711, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 054: HP: 1444, STR: 2027, VIT: 91, SPD: 25, LUK: 1, Attack: 141320, Defense: 86879, Current HP: 1444, A Avg: 1177195, D Avg: 121630, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 053: HP: 920, STR: 4382, VIT: 395, SPD: 25, LUK: 1, Attack: 141436, Defense: 85623, Current HP: 920, A Avg: 1178161, D Avg: 119872, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 052: HP: 893, STR: 2161, VIT: 49, SPD: 23, LUK: 2, Attack: 141521, Defense: 87877, Current HP: 893, A Avg: 1178869, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 051: HP: 1217, STR: 4454, VIT: 395, SPD: 27, LUK: 1, Attack: 141544, Defense: 85623, Current HP: 1217, A Avg: 1179061, D Avg: 119872, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 050: HP: 740, STR: 4480, VIT: 247, SPD: 27, LUK: 1, Attack: 141583, Defense: 84591, Current HP: 740, A Avg: 1179386, D Avg: 118427, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 049: HP: 1615, STR: 4498, VIT: 590, SPD: 25, LUK: 1, Attack: 141610, Defense: 87378, Current HP: 1615, A Avg: 1179611, D Avg: 122329, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 048: HP: 1420, STR: 2220, VIT: 160, SPD: 27, LUK: 1, Attack: 141610, Defense: 86948, Current HP: 1420, A Avg: 1179611, D Avg: 121727, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 047: HP: 1140, STR: 4505, VIT: 564, SPD: 28, LUK: 1, Attack: 141621, Defense: 85792, Current HP: 1140, A Avg: 1179702, D Avg: 120108, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 046: HP: 1742, STR: 2230, VIT: 150, SPD: 28, LUK: 1, Attack: 141625, Defense: 86938, Current HP: 1742, A Avg: 1179736, D Avg: 121713, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 045: HP: 1349, STR: 2275, VIT: 49, SPD: 25, LUK: 1, Attack: 141692, Defense: 86837, Current HP: 1349, A Avg: 1180294, D Avg: 121571, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 044: HP: 1028, STR: 4560, VIT: 241, SPD: 28, LUK: 1, Attack: 141703, Defense: 84585, Current HP: 1028, A Avg: 1180385, D Avg: 118418, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 043: HP: 969, STR: 4587, VIT: 423, SPD: 30, LUK: 1, Attack: 141744, Defense: 84767, Current HP: 969, A Avg: 1180727, D Avg: 118673, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 042: HP: 893, STR: 2348, VIT: 70, SPD: 23, LUK: 1, Attack: 141802, Defense: 87898, Current HP: 893, A Avg: 1181210, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 041: HP: 988, STR: 2348, VIT: 149, SPD: 23, LUK: 1, Attack: 141802, Defense: 87977, Current HP: 988, A Avg: 1181210, D Avg: 123167, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 040: HP: 988, STR: 2348, VIT: 91, SPD: 23, LUK: 1, Attack: 141802, Defense: 87919, Current HP: 988, A Avg: 1181210, D Avg: 123086, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 039: HP: 1615, STR: 2399, VIT: 340, SPD: 30, LUK: 1, Attack: 141878, Defense: 87128, Current HP: 1615, A Avg: 1181843, D Avg: 121979, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 038: HP: 1159, STR: 4829, VIT: 153, SPD: 25, LUK: 1, Attack: 142107, Defense: 86941, Current HP: 1159, A Avg: 1183751, D Avg: 121717, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 037: HP: 1254, STR: 4829, VIT: 232, SPD: 25, LUK: 1, Attack: 142107, Defense: 87020, Current HP: 1254, A Avg: 1183751, D Avg: 121827, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 036: HP: 1254, STR: 4829, VIT: 174, SPD: 25, LUK: 1, Attack: 142107, Defense: 86962, Current HP: 1254, A Avg: 1183751, D Avg: 121746, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 035: HP: 940, STR: 2554, VIT: 160, SPD: 25, LUK: 1, Attack: 142111, Defense: 87988, Current HP: 940, A Avg: 1183784, D Avg: 123183, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 034: HP: 703, STR: 4841, VIT: 132, SPD: 23, LUK: 1, Attack: 142125, Defense: 84320, Current HP: 703, A Avg: 1183901, D Avg: 118047, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 033: HP: 1238, STR: 2570, VIT: 150, SPD: 27, LUK: 1, Attack: 142135, Defense: 87978, Current HP: 1238, A Avg: 1183984, D Avg: 123169, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 032: HP: 893, STR: 2604, VIT: 49, SPD: 23, LUK: 1, Attack: 142186, Defense: 87877, Current HP: 893, A Avg: 1184409, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 031: HP: 703, STR: 4906, VIT: 132, SPD: 25, LUK: 1, Attack: 142222, Defense: 84268, Current HP: 703, A Avg: 1184709, D Avg: 117975, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 030: HP: 1159, STR: 2732, VIT: 340, SPD: 28, LUK: 1, Attack: 142378, Defense: 88168, Current HP: 1159, A Avg: 1186008, D Avg: 123435, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 029: HP: 1220, STR: 5113, VIT: 247, SPD: 27, LUK: 1, Attack: 142533, Defense: 87035, Current HP: 1220, A Avg: 1187299, D Avg: 121848, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 028: HP: 712, STR: 5177, VIT: 196, SPD: 23, LUK: 1, Attack: 142629, Defense: 88024, Current HP: 712, A Avg: 1188099, D Avg: 123233, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 027: HP: 1073, STR: 5177, VIT: 143, SPD: 23, LUK: 1, Attack: 142629, Defense: 87971, Current HP: 1073, A Avg: 1188099, D Avg: 123159, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 026: HP: 741, STR: 5177, VIT: 143, SPD: 43, LUK: 1, Attack: 142629, Defense: 87971, Current HP: 741, A Avg: 1188099, D Avg: 123159, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 025: HP: 1034, STR: 5177, VIT: 227, SPD: 23, LUK: 1, Attack: 142629, Defense: 88055, Current HP: 1034, A Avg: 1188099, D Avg: 123276, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 024: HP: 703, STR: 5193, VIT: 196, SPD: 23, LUK: 1, Attack: 142653, Defense: 88024, Current HP: 703, A Avg: 1188299, D Avg: 123233, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 023: HP: 703, STR: 5193, VIT: 227, SPD: 23, LUK: 1, Attack: 142653, Defense: 88055, Current HP: 703, A Avg: 1188299, D Avg: 123276, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 022: HP: 1218, STR: 5193, VIT: 163, SPD: 23, LUK: 1, Attack: 142653, Defense: 87991, Current HP: 1218, A Avg: 1188299, D Avg: 123187, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 021: HP: 874, STR: 5198, VIT: 273, SPD: 23, LUK: 1, Attack: 142660, Defense: 85501, Current HP: 874, A Avg: 1188357, D Avg: 119701, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 020: HP: 1425, STR: 5201, VIT: 423, SPD: 30, LUK: 1, Attack: 142665, Defense: 87211, Current HP: 1425, A Avg: 1188399, D Avg: 122095, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 019: HP: 722, STR: 5209, VIT: 153, SPD: 23, LUK: 2, Attack: 142677, Defense: 87981, Current HP: 722, A Avg: 1188499, D Avg: 123173, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 018: HP: 1532, STR: 5214, VIT: 241, SPD: 28, LUK: 1, Attack: 142684, Defense: 87029, Current HP: 1532, A Avg: 1188557, D Avg: 121840, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 017: HP: 924, STR: 5254, VIT: 270, SPD: 23, LUK: 1, Attack: 142744, Defense: 88098, Current HP: 924, A Avg: 1189057, D Avg: 123337, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 016: HP: 1215, STR: 5273, VIT: 143, SPD: 23, LUK: 1, Attack: 142773, Defense: 87971, Current HP: 1215, A Avg: 1189299, D Avg: 123159, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 015: HP: 946, STR: 5273, VIT: 132, SPD: 23, LUK: 2, Attack: 142773, Defense: 87960, Current HP: 946, A Avg: 1189299, D Avg: 123143, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 014: HP: 703, STR: 5327, VIT: 132, SPD: 25, LUK: 1, Attack: 142854, Defense: 84476, Current HP: 703, A Avg: 1189973, D Avg: 118266, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 013: HP: 893, STR: 5337, VIT: 381, SPD: 23, LUK: 1, Attack: 142869, Defense: 88209, Current HP: 893, A Avg: 1190098, D Avg: 123492, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 012: HP: 703, STR: 5363, VIT: 132, SPD: 23, LUK: 2, Attack: 142908, Defense: 87960, Current HP: 703, A Avg: 1190423, D Avg: 123143, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 011: HP: 760, STR: 5663, VIT: 174, SPD: 38, LUK: 1, Attack: 143358, Defense: 88002, Current HP: 760, A Avg: 1194172, D Avg: 123202, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
