Rank 1000: HP: 1514, STR: 9302, VIT: 1363, SPD: 79, LUK: 1, Attack: 142263, Defense: 85369, Current HP: 1514, A Avg: 1185050, D Avg: 119516, [Zodiac[184, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 141: HP: 1558, STR: 5541, VIT: 181, SPD: 79, LUK: 1, Attack: 146591, Defense: 88009, Current HP: 1558, A Avg: 1221103, D Avg: 123212, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 140: HP: 2992, STR: 7828, VIT: 1552, SPD: 79, LUK: 1, Attack: 146605, Defense: 86780, Current HP: 2992, A Avg: 1221219, D Avg: 121491, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 139: HP: 1919, STR: 10081, VIT: 1139, SPD: 100, LUK: 1, Attack: 146613, Defense: 85275, Current HP: 1919, A Avg: 1221286, D Avg: 119384, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 138: HP: 988, STR: 11868, VIT: 956, SPD: 79, LUK: 1, Attack: 146619, Defense: 88784, Current HP: 988, A Avg: 1221336, D Avg: 124297, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 137: HP: 1083, STR: 11868, VIT: 1180, SPD: 79, LUK: 1, Attack: 146619, Defense: 89008, Current HP: 1083, A Avg: 1221336, D Avg: 124611, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 136: HP: 1083, STR: 11868, VIT: 977, SPD: 79, LUK: 1, Attack: 146619, Defense: 88805, Current HP: 1083, A Avg: 1221336, D Avg: 124326, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 135: HP: 1553, STR: 12209, VIT: 1583, SPD: 90, LUK: 1, Attack: 146623, Defense: 89411, Current HP: 1553, A Avg: 1221369, D Avg: 125175, [Zodiac[184, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 134: HP: 1040, STR: 13180, VIT: 237, SPD: 85, LUK: 1, Attack: 146637, Defense: 88065, Current HP: 1040, A Avg: 1221486, D Avg: 123290, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 133: HP: 1876, STR: 10118, VIT: 1045, SPD: 79, LUK: 1, Attack: 146669, Defense: 86663, Current HP: 1876, A Avg: 1221752, D Avg: 121328, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 132: HP: 1588, STR: 10122, VIT: 1324, SPD: 79, LUK: 1, Attack: 146675, Defense: 86162, Current HP: 1588, A Avg: 1221802, D Avg: 120626, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 131: HP: 1763, STR: 7910, VIT: 559, SPD: 95, LUK: 1, Attack: 146728, Defense: 84903, Current HP: 1763, A Avg: 1222244, D Avg: 118864, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 130: HP: 1776, STR: 10163, VIT: 887, SPD: 79, LUK: 1, Attack: 146736, Defense: 85751, Current HP: 1776, A Avg: 1222310, D Avg: 120051, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 129: HP: 1700, STR: 10163, VIT: 956, SPD: 85, LUK: 1, Attack: 146736, Defense: 85378, Current HP: 1700, A Avg: 1222310, D Avg: 119529, [Neural Edge[190, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 128: HP: 1440, STR: 10185, VIT: 641, SPD: 79, LUK: 1, Attack: 146769, Defense: 85141, Current HP: 1440, A Avg: 1222585, D Avg: 119197, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 127: HP: 6118, STR: 12089, VIT: 778, SPD: 79, LUK: 1, Attack: 146853, Defense: 88606, Current HP: 6118, A Avg: 1223285, D Avg: 124048, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 126: HP: 2299, STR: 8032, VIT: 1222, SPD: 100, LUK: 1, Attack: 146911, Defense: 85358, Current HP: 2299, A Avg: 1223768, D Avg: 119501, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 125: HP: 1776, STR: 10327, VIT: 1431, SPD: 79, LUK: 1, Attack: 146982, Defense: 88232, Current HP: 1776, A Avg: 1224360, D Avg: 123524, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 124: HP: 1045, STR: 10335, VIT: 163, SPD: 129, LUK: 1, Attack: 146994, Defense: 87991, Current HP: 1045, A Avg: 1224460, D Avg: 123187, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 123: HP: 1786, STR: 10357, VIT: 2367, SPD: 79, LUK: 1, Attack: 147027, Defense: 89935, Current HP: 1786, A Avg: 1224734, D Avg: 125908, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 122: HP: 1368, STR: 8143, VIT: 205, SPD: 85, LUK: 1, Attack: 147078, Defense: 84341, Current HP: 1368, A Avg: 1225159, D Avg: 118077, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 121: HP: 1558, STR: 5885, VIT: 122, SPD: 79, LUK: 2, Attack: 147107, Defense: 87950, Current HP: 1558, A Avg: 1225401, D Avg: 123129, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 120: HP: 2109, STR: 10459, VIT: 143, SPD: 85, LUK: 1, Attack: 147180, Defense: 86931, Current HP: 2109, A Avg: 1226009, D Avg: 121703, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 119: HP: 2204, STR: 10459, VIT: 367, SPD: 85, LUK: 1, Attack: 147180, Defense: 87155, Current HP: 2204, A Avg: 1226009, D Avg: 122016, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 118: HP: 2204, STR: 10459, VIT: 163, SPD: 85, LUK: 1, Attack: 147180, Defense: 86951, Current HP: 2204, A Avg: 1226009, D Avg: 121731, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 117: HP: 2109, STR: 12588, VIT: 2155, SPD: 95, LUK: 1, Attack: 147192, Defense: 89983, Current HP: 2109, A Avg: 1226109, D Avg: 125976, [Zodiac[184, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 116: HP: 1491, STR: 10492, VIT: 574, SPD: 79, LUK: 1, Attack: 147230, Defense: 85802, Current HP: 1491, A Avg: 1226425, D Avg: 120122, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 115: HP: 1586, STR: 10492, VIT: 798, SPD: 79, LUK: 1, Attack: 147230, Defense: 86026, Current HP: 1586, A Avg: 1226425, D Avg: 120436, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 114: HP: 1586, STR: 10492, VIT: 595, SPD: 79, LUK: 1, Attack: 147230, Defense: 85823, Current HP: 1586, A Avg: 1226425, D Avg: 120152, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 113: HP: 6023, STR: 12345, VIT: 736, SPD: 79, LUK: 1, Attack: 147237, Defense: 88564, Current HP: 6023, A Avg: 1226484, D Avg: 123989, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 112: HP: 6574, STR: 10300, VIT: 2176, SPD: 79, LUK: 1, Attack: 147273, Defense: 90004, Current HP: 6574, A Avg: 1226784, D Avg: 126005, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 111: HP: 6669, STR: 10300, VIT: 2400, SPD: 79, LUK: 1, Attack: 147273, Defense: 90228, Current HP: 6669, A Avg: 1226784, D Avg: 126319, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 110: HP: 6669, STR: 10300, VIT: 2197, SPD: 79, LUK: 1, Attack: 147273, Defense: 90025, Current HP: 6669, A Avg: 1226784, D Avg: 126034, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 109: HP: 1919, STR: 10543, VIT: 1139, SPD: 100, LUK: 1, Attack: 147306, Defense: 85483, Current HP: 1919, A Avg: 1227058, D Avg: 119676, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108: HP: 1763, STR: 8299, VIT: 559, SPD: 90, LUK: 1, Attack: 147312, Defense: 84747, Current HP: 1763, A Avg: 1227108, D Avg: 118645, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107: HP: 1040, STR: 12371, VIT: 1089, SPD: 85, LUK: 1, Attack: 147373, Defense: 88917, Current HP: 1040, A Avg: 1227617, D Avg: 124483, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 106: HP: 988, STR: 10589, VIT: 122, SPD: 85, LUK: 1, Attack: 147375, Defense: 84258, Current HP: 988, A Avg: 1227633, D Avg: 117961, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 105: HP: 1871, STR: 8377, VIT: 657, SPD: 79, LUK: 1, Attack: 147429, Defense: 85885, Current HP: 1871, A Avg: 1228083, D Avg: 120238, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 104: HP: 1966, STR: 8377, VIT: 881, SPD: 79, LUK: 1, Attack: 147429, Defense: 86109, Current HP: 1966, A Avg: 1228083, D Avg: 120552, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 103: HP: 1966, STR: 8377, VIT: 678, SPD: 79, LUK: 1, Attack: 147429, Defense: 85906, Current HP: 1966, A Avg: 1228083, D Avg: 120268, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 102: HP: 2489, STR: 8410, VIT: 226, SPD: 85, LUK: 1, Attack: 147478, Defense: 87014, Current HP: 2489, A Avg: 1228491, D Avg: 121819, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 101: HP: 2584, STR: 8410, VIT: 450, SPD: 85, LUK: 1, Attack: 147478, Defense: 87238, Current HP: 2584, A Avg: 1228491, D Avg: 122133, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 100: HP: 2584, STR: 8410, VIT: 246, SPD: 85, LUK: 1, Attack: 147478, Defense: 87034, Current HP: 2584, A Avg: 1228491, D Avg: 121847, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 099: HP: 1235, STR: 10680, VIT: 539, SPD: 79, LUK: 1, Attack: 147512, Defense: 84402, Current HP: 1235, A Avg: 1228774, D Avg: 118162, [Neural Edge[190, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 098: HP: 1681, STR: 12811, VIT: 1570, SPD: 79, LUK: 1, Attack: 147526, Defense: 86798, Current HP: 1681, A Avg: 1228891, D Avg: 121517, [Zodiac[184, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 097: HP: 1083, STR: 13579, VIT: 1587, SPD: 79, LUK: 1, Attack: 147551, Defense: 89415, Current HP: 1083, A Avg: 1229099, D Avg: 125180, [Pulse Knife[165, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 096: HP: 2299, STR: 8493, VIT: 1222, SPD: 100, LUK: 1, Attack: 147603, Defense: 85566, Current HP: 2299, A Avg: 1229532, D Avg: 119792, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 095: HP: 6340, STR: 12599, VIT: 880, SPD: 85, LUK: 1, Attack: 147618, Defense: 88708, Current HP: 6340, A Avg: 1229657, D Avg: 124191, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 094: HP: 6574, STR: 10556, VIT: 2155, SPD: 79, LUK: 1, Attack: 147657, Defense: 89983, Current HP: 6574, A Avg: 1229982, D Avg: 125976, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 093: HP: 3420, STR: 10624, VIT: 2832, SPD: 79, LUK: 1, Attack: 147678, Defense: 90660, Current HP: 3420, A Avg: 1230157, D Avg: 126923, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 092: HP: 3515, STR: 10624, VIT: 3056, SPD: 79, LUK: 1, Attack: 147678, Defense: 90884, Current HP: 3515, A Avg: 1230157, D Avg: 127237, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 091: HP: 3515, STR: 10624, VIT: 2853, SPD: 79, LUK: 1, Attack: 147678, Defense: 90681, Current HP: 3515, A Avg: 1230157, D Avg: 126953, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 090: HP: 1343, STR: 13875, VIT: 468, SPD: 90, LUK: 1, Attack: 147679, Defense: 88296, Current HP: 1343, A Avg: 1230166, D Avg: 123614, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 089: HP: 2299, STR: 12990, VIT: 1139, SPD: 85, LUK: 1, Attack: 147795, Defense: 87927, Current HP: 2299, A Avg: 1231132, D Avg: 123097, [Zodiac[184, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 088: HP: 1254, STR: 10905, VIT: 1099, SPD: 79, LUK: 1, Attack: 147849, Defense: 85690, Current HP: 1254, A Avg: 1231582, D Avg: 119965, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 087: HP: 1719, STR: 10905, VIT: 1201, SPD: 79, LUK: 1, Attack: 147849, Defense: 88119, Current HP: 1719, A Avg: 1231582, D Avg: 123366, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 086: HP: 1558, STR: 6380, VIT: 143, SPD: 79, LUK: 1, Attack: 147850, Defense: 87971, Current HP: 1558, A Avg: 1231590, D Avg: 123159, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 085: HP: 1653, STR: 6380, VIT: 367, SPD: 79, LUK: 1, Attack: 147850, Defense: 88195, Current HP: 1653, A Avg: 1231590, D Avg: 123472, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 084: HP: 1653, STR: 6380, VIT: 163, SPD: 79, LUK: 1, Attack: 147850, Defense: 87991, Current HP: 1653, A Avg: 1231590, D Avg: 123187, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 083: HP: 2500, STR: 10910, VIT: 1162, SPD: 79, LUK: 1, Attack: 147857, Defense: 87274, Current HP: 2500, A Avg: 1231648, D Avg: 122183, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 082: HP: 2220, STR: 10924, VIT: 237, SPD: 90, LUK: 1, Attack: 147878, Defense: 87025, Current HP: 2220, A Avg: 1231823, D Avg: 121834, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 081: HP: 1368, STR: 8694, VIT: 205, SPD: 85, LUK: 1, Attack: 147904, Defense: 84549, Current HP: 1368, A Avg: 1232040, D Avg: 118368, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 080: HP: 1596, STR: 10951, VIT: 1307, SPD: 79, LUK: 1, Attack: 147918, Defense: 86301, Current HP: 1596, A Avg: 1232156, D Avg: 120821, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 079: HP: 1570, STR: 10952, VIT: 689, SPD: 85, LUK: 1, Attack: 147920, Defense: 85917, Current HP: 1570, A Avg: 1232173, D Avg: 120283, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 078: HP: 6920, STR: 10754, VIT: 2368, SPD: 85, LUK: 1, Attack: 147954, Defense: 90196, Current HP: 6920, A Avg: 1232456, D Avg: 126274, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 077: HP: 1970, STR: 8771, VIT: 776, SPD: 85, LUK: 1, Attack: 148020, Defense: 86004, Current HP: 1970, A Avg: 1233006, D Avg: 120405, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 076: HP: 1919, STR: 11024, VIT: 1139, SPD: 95, LUK: 1, Attack: 148028, Defense: 85327, Current HP: 1919, A Avg: 1233073, D Avg: 119457, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 075: HP: 2620, STR: 8809, VIT: 324, SPD: 90, LUK: 1, Attack: 148077, Defense: 87112, Current HP: 2620, A Avg: 1233481, D Avg: 121956, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 074: HP: 1919, STR: 14156, VIT: 1139, SPD: 95, LUK: 1, Attack: 148101, Defense: 88967, Current HP: 1919, A Avg: 1233681, D Avg: 124553, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 073: HP: 1738, STR: 11092, VIT: 641, SPD: 79, LUK: 1, Attack: 148130, Defense: 84530, Current HP: 1738, A Avg: 1233922, D Avg: 118341, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 072: HP: 988, STR: 11140, VIT: 122, SPD: 85, LUK: 1, Attack: 148202, Defense: 84466, Current HP: 988, A Avg: 1234522, D Avg: 118252, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 071: HP: 2299, STR: 8908, VIT: 1222, SPD: 95, LUK: 1, Attack: 148225, Defense: 85410, Current HP: 2299, A Avg: 1234714, D Avg: 119573, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 070: HP: 1558, STR: 6636, VIT: 122, SPD: 79, LUK: 1, Attack: 148234, Defense: 87950, Current HP: 1558, A Avg: 1234789, D Avg: 123129, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 069: HP: 1552, STR: 11235, VIT: 651, SPD: 79, LUK: 1, Attack: 148344, Defense: 84657, Current HP: 1552, A Avg: 1235705, D Avg: 118519, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 068: HP: 1640, STR: 6712, VIT: 237, SPD: 85, LUK: 1, Attack: 148348, Defense: 88065, Current HP: 1640, A Avg: 1235738, D Avg: 123290, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 067: HP: 3600, STR: 11088, VIT: 3055, SPD: 85, LUK: 1, Attack: 148374, Defense: 90883, Current HP: 3600, A Avg: 1235955, D Avg: 127236, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 066: HP: 1343, STR: 13042, VIT: 1360, SPD: 90, LUK: 1, Attack: 148380, Defense: 89188, Current HP: 1343, A Avg: 1236005, D Avg: 124863, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 065: HP: 1368, STR: 9097, VIT: 205, SPD: 79, LUK: 1, Attack: 148509, Defense: 84393, Current HP: 1368, A Avg: 1237079, D Avg: 118150, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 064: HP: 2128, STR: 13675, VIT: 1751, SPD: 79, LUK: 1, Attack: 148514, Defense: 89579, Current HP: 2128, A Avg: 1237121, D Avg: 125410, [Impulse[166, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 063: HP: 6023, STR: 13223, VIT: 757, SPD: 79, LUK: 1, Attack: 148554, Defense: 88585, Current HP: 6023, A Avg: 1237454, D Avg: 124018, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 062: HP: 6908, STR: 13277, VIT: 1142, SPD: 90, LUK: 1, Attack: 148635, Defense: 88970, Current HP: 6908, A Avg: 1238129, D Avg: 124557, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 061: HP: 1007, STR: 11575, VIT: 143, SPD: 129, LUK: 1, Attack: 148854, Defense: 87971, Current HP: 1007, A Avg: 1239953, D Avg: 123159, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 060: HP: 2320, STR: 9333, VIT: 1032, SPD: 90, LUK: 1, Attack: 148863, Defense: 86260, Current HP: 2320, A Avg: 1240028, D Avg: 120763, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 059: HP: 1919, STR: 13372, VIT: 1952, SPD: 95, LUK: 1, Attack: 148875, Defense: 89780, Current HP: 1919, A Avg: 1240128, D Avg: 125691, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 058: HP: 7517, STR: 11376, VIT: 2698, SPD: 90, LUK: 1, Attack: 148887, Defense: 90526, Current HP: 7517, A Avg: 1240228, D Avg: 126736, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 057: HP: 988, STR: 11609, VIT: 122, SPD: 79, LUK: 1, Attack: 148905, Defense: 84310, Current HP: 988, A Avg: 1240378, D Avg: 118033, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 056: HP: 3002, STR: 9372, VIT: 559, SPD: 95, LUK: 1, Attack: 148921, Defense: 87347, Current HP: 3002, A Avg: 1240511, D Avg: 122285, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 055: HP: 1973, STR: 7211, VIT: 468, SPD: 90, LUK: 1, Attack: 149096, Defense: 88296, Current HP: 1973, A Avg: 1241969, D Avg: 123614, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 054: HP: 6954, STR: 13593, VIT: 1753, SPD: 95, LUK: 1, Attack: 149109, Defense: 89581, Current HP: 6954, A Avg: 1242077, D Avg: 125413, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 053: HP: 4031, STR: 11719, VIT: 3417, SPD: 90, LUK: 1, Attack: 149320, Defense: 91245, Current HP: 4031, A Avg: 1243835, D Avg: 127742, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 052: HP: 3040, STR: 11916, VIT: 1139, SPD: 100, LUK: 1, Attack: 149366, Defense: 87927, Current HP: 3040, A Avg: 1244218, D Avg: 123097, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 051: HP: 1216, STR: 11926, VIT: 427, SPD: 85, LUK: 1, Attack: 149381, Defense: 84563, Current HP: 1216, A Avg: 1244343, D Avg: 118388, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 050: HP: 2422, STR: 11996, VIT: 1570, SPD: 95, LUK: 1, Attack: 149486, Defense: 86798, Current HP: 2422, A Avg: 1245218, D Avg: 121517, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 049: HP: 7505, STR: 11804, VIT: 3172, SPD: 95, LUK: 1, Attack: 149529, Defense: 91000, Current HP: 7505, A Avg: 1245576, D Avg: 127399, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 048: HP: 3420, STR: 9867, VIT: 1222, SPD: 100, LUK: 1, Attack: 149664, Defense: 88010, Current HP: 3420, A Avg: 1246701, D Avg: 123213, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 047: HP: 2109, STR: 12129, VIT: 790, SPD: 79, LUK: 1, Attack: 149685, Defense: 88618, Current HP: 2109, A Avg: 1246876, D Avg: 124065, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
