Rank 1000: HP: 1040, STR: 603733, VIT: 1228, SPD: 31, LUK: 1, Attack: 1033601, Defense: 88276, Current HP: 1040, A Avg: 8609896, D Avg: 123586, [Impulse[166, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 108: HP: 1649, STR: 678933, VIT: 1148, SPD: 31, LUK: 1, Attack: 1146401, Defense: 87364, Current HP: 1649, A Avg: 9549520, D Avg: 122309, [Impulse[166, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 107: HP: 1440, STR: 678933, VIT: 1328, SPD: 31, LUK: 1, Attack: 1146401, Defense: 88363, Current HP: 1440, A Avg: 9549520, D Avg: 123708, [Impulse[166, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 106: HP: 1040, STR: 678933, VIT: 1228, SPD: 31, LUK: 1, Attack: 1146401, Defense: 88276, Current HP: 1040, A Avg: 9549520, D Avg: 123586, [Impulse[166, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 105: HP: 1160, STR: 679521, VIT: 1014, SPD: 31, LUK: 1, Attack: 1146464, Defense: 87126, Current HP: 1160, A Avg: 9550045, D Avg: 121976, [Pulse Knife[165, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 104: HP: 1172, STR: 678980, VIT: 926, SPD: 31, LUK: 1, Attack: 1146471, Defense: 84867, Current HP: 1172, A Avg: 9550103, D Avg: 118813, [Impulse[166, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 103: HP: 893, STR: 679568, VIT: 1218, SPD: 31, LUK: 1, Attack: 1146534, Defense: 86212, Current HP: 893, A Avg: 9550628, D Avg: 120696, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 102: HP: 988, STR: 679046, VIT: 844, SPD: 34, LUK: 1, Attack: 1146570, Defense: 84869, Current HP: 988, A Avg: 9550928, D Avg: 118816, [Impulse[166, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 101: HP: 1263, STR: 679070, VIT: 928, SPD: 31, LUK: 1, Attack: 1146606, Defense: 85168, Current HP: 1263, A Avg: 9551227, D Avg: 119235, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 100: HP: 1276, STR: 679131, VIT: 1000, SPD: 31, LUK: 1, Attack: 1146698, Defense: 86618, Current HP: 1276, A Avg: 9551994, D Avg: 121265, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 099: HP: 1132, STR: 679135, VIT: 1211, SPD: 31, LUK: 1, Attack: 1146704, Defense: 86049, Current HP: 1132, A Avg: 9552044, D Avg: 120468, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 098: HP: 1263, STR: 679182, VIT: 970, SPD: 31, LUK: 1, Attack: 1146774, Defense: 85834, Current HP: 1263, A Avg: 9552627, D Avg: 120167, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 097: HP: 1187, STR: 679182, VIT: 973, SPD: 34, LUK: 1, Attack: 1146774, Defense: 85395, Current HP: 1187, A Avg: 9552627, D Avg: 119552, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 096: HP: 1263, STR: 679229, VIT: 1252, SPD: 31, LUK: 1, Attack: 1146845, Defense: 88053, Current HP: 1263, A Avg: 9553218, D Avg: 123274, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 095: HP: 1026, STR: 679469, VIT: 1054, SPD: 31, LUK: 1, Attack: 1147205, Defense: 85645, Current HP: 1026, A Avg: 9556217, D Avg: 119902, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 094: HP: 1206, STR: 679469, VIT: 1093, SPD: 31, LUK: 1, Attack: 1147205, Defense: 88011, Current HP: 1206, A Avg: 9556217, D Avg: 123215, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 093: HP: 1174, STR: 679991, VIT: 545, SPD: 31, LUK: 1, Attack: 1147380, Defense: 86761, Current HP: 1174, A Avg: 9557675, D Avg: 121465, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 092: HP: 1660, STR: 679615, VIT: 1116, SPD: 31, LUK: 1, Attack: 1147424, Defense: 87228, Current HP: 1660, A Avg: 9558041, D Avg: 122119, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 091: HP: 969, STR: 680982, VIT: 186, SPD: 34, LUK: 1, Attack: 1147474, Defense: 86974, Current HP: 969, A Avg: 9558458, D Avg: 121763, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 090: HP: 1368, STR: 679662, VIT: 1324, SPD: 31, LUK: 1, Attack: 1147494, Defense: 86318, Current HP: 1368, A Avg: 9558625, D Avg: 120845, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 089: HP: 1168, STR: 681006, VIT: 186, SPD: 34, LUK: 1, Attack: 1147691, Defense: 86974, Current HP: 1168, A Avg: 9560266, D Avg: 121763, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 088: HP: 513, STR: 680404, VIT: 653, SPD: 34, LUK: 1, Attack: 1147788, Defense: 84789, Current HP: 513, A Avg: 9561074, D Avg: 118704, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 087: HP: 940, STR: 678872, VIT: 1076, SPD: 34, LUK: 1, Attack: 1148041, Defense: 85498, Current HP: 940, A Avg: 9563181, D Avg: 119697, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 086: HP: 640, STR: 680085, VIT: 454, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84177, Current HP: 640, A Avg: 9566480, D Avg: 117847, [Zodiac[184, 230, 230, 230], Pot Lid[201, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 085: HP: 640, STR: 680085, VIT: 454, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84187, Current HP: 640, A Avg: 9566480, D Avg: 117861, [Zodiac[184, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 084: HP: 608, STR: 680085, VIT: 487, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84356, Current HP: 608, A Avg: 9566480, D Avg: 118098, [Zodiac[184, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 083: HP: 608, STR: 680085, VIT: 493, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84297, Current HP: 608, A Avg: 9566480, D Avg: 118015, [Zodiac[184, 230, 230, 230], Iron Shield[204, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 082: HP: 608, STR: 680085, VIT: 517, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84380, Current HP: 608, A Avg: 9566480, D Avg: 118131, [Zodiac[184, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 081: HP: 608, STR: 680085, VIT: 539, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84428, Current HP: 608, A Avg: 9566480, D Avg: 118199, [Zodiac[184, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 080: HP: 640, STR: 680085, VIT: 543, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84419, Current HP: 640, A Avg: 9566480, D Avg: 118186, [Zodiac[184, 230, 230, 230], Magic Shield[207, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 079: HP: 807, STR: 680085, VIT: 600, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84437, Current HP: 807, A Avg: 9566480, D Avg: 118211, [Zodiac[184, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 078: HP: 700, STR: 680085, VIT: 504, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84276, Current HP: 700, A Avg: 9566480, D Avg: 117986, [Zodiac[184, 230, 230, 230], Clear Shield[211, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 077: HP: 740, STR: 680085, VIT: 543, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84562, Current HP: 740, A Avg: 9566480, D Avg: 118386, [Zodiac[184, 230, 230, 230], Prism Shield[212, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 076: HP: 684, STR: 680085, VIT: 528, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84456, Current HP: 684, A Avg: 9566480, D Avg: 118238, [Zodiac[184, 230, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 075: HP: 1006, STR: 680085, VIT: 672, SPD: 31, LUK: 1, Attack: 1148437, Defense: 85234, Current HP: 1006, A Avg: 9566480, D Avg: 119327, [Zodiac[184, 230, 230, 230], Slime Shield[221, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 074: HP: 934, STR: 680085, VIT: 517, SPD: 31, LUK: 1, Attack: 1148437, Defense: 84445, Current HP: 934, A Avg: 9566480, D Avg: 118222, [Zodiac[184, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 073: HP: 640, STR: 680085, VIT: 1041, SPD: 31, LUK: 1, Attack: 1148437, Defense: 87829, Current HP: 640, A Avg: 9566480, D Avg: 122960, [Zodiac[184, 230, 230, 230], Energy Shield[227, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 072: HP: 2099, STR: 680085, VIT: 476, SPD: 31, LUK: 1, Attack: 1148437, Defense: 86393, Current HP: 2099, A Avg: 9566480, D Avg: 120950, [Zodiac[184, 230, 230, 230], Frying Pan[231, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 071: HP: 1184, STR: 680085, VIT: 732, SPD: 31, LUK: 1, Attack: 1148437, Defense: 85466, Current HP: 1184, A Avg: 9566480, D Avg: 119652, [Zodiac[184, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 070: HP: 970, STR: 680085, VIT: 672, SPD: 31, LUK: 1, Attack: 1148437, Defense: 86147, Current HP: 970, A Avg: 9566480, D Avg: 120605, [Zodiac[184, 230, 230, 230], Mist Shield[233, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 069: HP: 798, STR: 680085, VIT: 889, SPD: 31, LUK: 1, Attack: 1148437, Defense: 85857, Current HP: 798, A Avg: 9566480, D Avg: 120199, [Zodiac[184, 230, 230, 230], Huge Shield[234, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 068: HP: 722, STR: 680085, VIT: 993, SPD: 31, LUK: 1, Attack: 1148437, Defense: 87833, Current HP: 722, A Avg: 9566480, D Avg: 122966, [Zodiac[184, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 067: HP: 1210, STR: 680085, VIT: 809, SPD: 31, LUK: 1, Attack: 1148437, Defense: 88234, Current HP: 1210, A Avg: 9566480, D Avg: 123527, [Zodiac[184, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 066: HP: 608, STR: 680085, VIT: 454, SPD: 31, LUK: 1, Attack: 1148437, Defense: 87243, Current HP: 608, A Avg: 9566480, D Avg: 122140, [Zodiac[184, 230, 230, 230], Graffiti[243, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 065: HP: 608, STR: 680085, VIT: 1242, SPD: 31, LUK: 1, Attack: 1148437, Defense: 91020, Current HP: 608, A Avg: 9566480, D Avg: 127427, [Zodiac[184, 230, 230, 230], Blank Shield[244, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 064: HP: 1083, STR: 680085, VIT: 1726, SPD: 31, LUK: 1, Attack: 1148437, Defense: 88514, Current HP: 1083, A Avg: 9566480, D Avg: 123919, [Zodiac[184, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 063: HP: 893, STR: 680085, VIT: 790, SPD: 34, LUK: 1, Attack: 1148437, Defense: 86668, Current HP: 893, A Avg: 9566480, D Avg: 121335, [Zodiac[184, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 062: HP: 1269, STR: 680085, VIT: 833, SPD: 31, LUK: 1, Attack: 1148437, Defense: 87049, Current HP: 1269, A Avg: 9566480, D Avg: 121868, [Zodiac[184, 230, 230, 230], King Shield[248, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 061: HP: 1040, STR: 680085, VIT: 1027, SPD: 31, LUK: 1, Attack: 1148437, Defense: 88062, Current HP: 1040, A Avg: 9566480, D Avg: 123286, [Zodiac[184, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 060: HP: 640, STR: 680085, VIT: 927, SPD: 31, LUK: 1, Attack: 1148437, Defense: 87975, Current HP: 640, A Avg: 9566480, D Avg: 123164, [Zodiac[184, 230, 230, 230], Ghost shield[251, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 059: HP: 792, STR: 680132, VIT: 611, SPD: 31, LUK: 1, Attack: 1148508, Defense: 84552, Current HP: 792, A Avg: 9567071, D Avg: 118372, [Zodiac[184, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 058: HP: 1263, STR: 681232, VIT: 833, SPD: 31, LUK: 1, Attack: 1148598, Defense: 85697, Current HP: 1263, A Avg: 9567821, D Avg: 119975, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 057: HP: 608, STR: 680198, VIT: 543, SPD: 34, LUK: 1, Attack: 1148607, Defense: 84568, Current HP: 608, A Avg: 9567896, D Avg: 118395, [Zodiac[184, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 056: HP: 513, STR: 680964, VIT: 653, SPD: 34, LUK: 1, Attack: 1148628, Defense: 84997, Current HP: 513, A Avg: 9568071, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 055: HP: 883, STR: 680221, VIT: 613, SPD: 31, LUK: 1, Attack: 1148641, Defense: 84853, Current HP: 883, A Avg: 9568179, D Avg: 118794, [Zodiac[184, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 054: HP: 876, STR: 680282, VIT: 699, SPD: 31, LUK: 1, Attack: 1148733, Defense: 86317, Current HP: 876, A Avg: 9568945, D Avg: 120843, [Zodiac[184, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 053: HP: 752, STR: 680287, VIT: 896, SPD: 31, LUK: 1, Attack: 1148740, Defense: 85734, Current HP: 752, A Avg: 9569004, D Avg: 120027, [Zodiac[184, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 052: HP: 988, STR: 680498, VIT: 755, SPD: 34, LUK: 1, Attack: 1148748, Defense: 84891, Current HP: 988, A Avg: 9569070, D Avg: 118847, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 051: HP: 883, STR: 680334, VIT: 654, SPD: 31, LUK: 1, Attack: 1148811, Defense: 85518, Current HP: 883, A Avg: 9569595, D Avg: 119725, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 050: HP: 807, STR: 680334, VIT: 672, SPD: 34, LUK: 1, Attack: 1148811, Defense: 85094, Current HP: 807, A Avg: 9569595, D Avg: 119131, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 049: HP: 883, STR: 680381, VIT: 937, SPD: 31, LUK: 1, Attack: 1148881, Defense: 87738, Current HP: 883, A Avg: 9570178, D Avg: 122833, [Zodiac[184, 230, 230, 230], Riot[236, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 048: HP: 646, STR: 680621, VIT: 753, SPD: 31, LUK: 1, Attack: 1149241, Defense: 85344, Current HP: 646, A Avg: 9573177, D Avg: 119481, [Zodiac[184, 230, 230, 230], Black Hole[229, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 047: HP: 826, STR: 680621, VIT: 792, SPD: 31, LUK: 1, Attack: 1149241, Defense: 87710, Current HP: 826, A Avg: 9573177, D Avg: 122793, [Zodiac[184, 230, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 046: HP: 1276, STR: 681194, VIT: 192, SPD: 34, LUK: 1, Attack: 1149241, Defense: 86980, Current HP: 1276, A Avg: 9573177, D Avg: 121771, [Red Shark[134, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 045: HP: 1260, STR: 680766, VIT: 815, SPD: 31, LUK: 1, Attack: 1149459, Defense: 86927, Current HP: 1260, A Avg: 9574993, D Avg: 121697, [Zodiac[184, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 044: HP: 988, STR: 680813, VIT: 1009, SPD: 31, LUK: 1, Attack: 1149529, Defense: 86003, Current HP: 988, A Avg: 9575576, D Avg: 120404, [Zodiac[184, 230, 230, 230], Metalization[228, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 043: HP: 988, STR: 681058, VIT: 755, SPD: 34, LUK: 1, Attack: 1149588, Defense: 85099, Current HP: 988, A Avg: 9576068, D Avg: 119138, [Impulse[166, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 042: HP: 984, STR: 680531, VIT: 653, SPD: 31, LUK: 1, Attack: 1149613, Defense: 85387, Current HP: 984, A Avg: 9576276, D Avg: 119541, [Blue Sword[180, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 041: HP: 1064, STR: 682059, VIT: 653, SPD: 34, LUK: 1, Attack: 1150271, Defense: 87441, Current HP: 1064, A Avg: 9581757, D Avg: 122417, [Pulse Knife[165, 230, 230, 230], C Magnum[239, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 040: HP: 608, STR: 681650, VIT: 454, SPD: 34, LUK: 1, Attack: 1150785, Defense: 84590, Current HP: 608, A Avg: 9586039, D Avg: 118425, [Zodiac[184, 230, 230, 230], Magnum[237, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 039: HP: 1539, STR: 682153, VIT: 755, SPD: 34, LUK: 1, Attack: 1151231, Defense: 87543, Current HP: 1539, A Avg: 9589754, D Avg: 122560, [Impulse[166, 230, 230, 230], C Magnum[239, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 038: HP: 608, STR: 682209, VIT: 454, SPD: 34, LUK: 1, Attack: 1151623, Defense: 84798, Current HP: 608, A Avg: 9593019, D Avg: 118717, [Zodiac[184, 230, 230, 230], V Magnum[238, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 037: HP: 2370, STR: 680254, VIT: 1610, SPD: 31, LUK: 1, Attack: 1152123, Defense: 89035, Current HP: 2370, A Avg: 9597184, D Avg: 124648, [Stargazer[183, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 036: HP: 1159, STR: 683304, VIT: 454, SPD: 34, LUK: 1, Attack: 1153266, Defense: 87242, Current HP: 1159, A Avg: 9606705, D Avg: 122138, [Zodiac[184, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 035: HP: 2698, STR: 683159, VIT: 1334, SPD: 31, LUK: 1, Attack: 1153458, Defense: 91112, Current HP: 2698, A Avg: 9608305, D Avg: 127556, [Spear of Regression[182, 230, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 034: HP: 988, STR: 692505, VIT: 1105, SPD: 31, LUK: 1, Attack: 1164571, Defense: 88673, Current HP: 988, A Avg: 9700876, D Avg: 124142, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 033: HP: 988, STR: 692620, VIT: 1105, SPD: 31, LUK: 1, Attack: 1165153, Defense: 88673, Current HP: 988, A Avg: 9705724, D Avg: 124142, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 032: HP: 532, STR: 693283, VIT: 742, SPD: 31, LUK: 1, Attack: 1167107, Defense: 84748, Current HP: 532, A Avg: 9722001, D Avg: 118647, [Pulse Knife[165, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 031: HP: 513, STR: 693283, VIT: 2624, SPD: 31, LUK: 1, Attack: 1167107, Defense: 88294, Current HP: 513, A Avg: 9722001, D Avg: 123611, [Pulse Knife[165, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 030: HP: 623, STR: 693422, VIT: 742, SPD: 31, LUK: 1, Attack: 1167315, Defense: 85242, Current HP: 623, A Avg: 9723733, D Avg: 119338, [Pulse Knife[165, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 029: HP: 980, STR: 692817, VIT: 593, SPD: 31, LUK: 1, Attack: 1167691, Defense: 85093, Current HP: 980, A Avg: 9726866, D Avg: 119130, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 028: HP: 532, STR: 693700, VIT: 703, SPD: 31, LUK: 1, Attack: 1167732, Defense: 84566, Current HP: 532, A Avg: 9727207, D Avg: 118392, [Pulse Knife[165, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 027: HP: 1083, STR: 693763, VIT: 1660, SPD: 31, LUK: 1, Attack: 1167827, Defense: 89228, Current HP: 1083, A Avg: 9727998, D Avg: 124919, [Pulse Knife[165, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 026: HP: 750, STR: 693883, VIT: 742, SPD: 31, LUK: 1, Attack: 1168007, Defense: 84631, Current HP: 750, A Avg: 9729498, D Avg: 118483, [Pulse Knife[165, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 025: HP: 678, STR: 693902, VIT: 753, SPD: 31, LUK: 1, Attack: 1168035, Defense: 84759, Current HP: 678, A Avg: 9729731, D Avg: 118662, [Pulse Knife[165, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 024: HP: 1007, STR: 693379, VIT: 844, SPD: 31, LUK: 1, Attack: 1168070, Defense: 84850, Current HP: 1007, A Avg: 9730023, D Avg: 118789, [Impulse[166, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 023: HP: 988, STR: 693379, VIT: 2726, SPD: 31, LUK: 1, Attack: 1168070, Defense: 88396, Current HP: 988, A Avg: 9730023, D Avg: 123754, [Impulse[166, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 022: HP: 1098, STR: 693518, VIT: 844, SPD: 31, LUK: 1, Attack: 1168278, Defense: 85344, Current HP: 1098, A Avg: 9731755, D Avg: 119481, [Impulse[166, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 021: HP: 1007, STR: 693796, VIT: 805, SPD: 31, LUK: 1, Attack: 1168695, Defense: 84668, Current HP: 1007, A Avg: 9735229, D Avg: 118535, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 020: HP: 1558, STR: 693859, VIT: 1761, SPD: 31, LUK: 1, Attack: 1168790, Defense: 89329, Current HP: 1558, A Avg: 9736020, D Avg: 125060, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 019: HP: 1225, STR: 693979, VIT: 844, SPD: 31, LUK: 1, Attack: 1168970, Defense: 84733, Current HP: 1225, A Avg: 9737520, D Avg: 118626, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 018: HP: 1153, STR: 693998, VIT: 854, SPD: 31, LUK: 1, Attack: 1168998, Defense: 84860, Current HP: 1153, A Avg: 9737753, D Avg: 118803, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
