Rank 1000: HP: 2204, STR: 8078, VIT: 1146, SPD: 81, LUK: 1, Attack: 141636, Defense: 88974, Current HP: 2204, A Avg: 1179827, D Avg: 124563, [Progress[147, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 170: HP: 2147, STR: 6733, VIT: 1718, SPD: 85, LUK: 1, Attack: 144963, Defense: 86309, Current HP: 2147, A Avg: 1207541, D Avg: 120832, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 169: HP: 2565, STR: 6733, VIT: 1809, SPD: 85, LUK: 1, Attack: 144963, Defense: 88727, Current HP: 2565, A Avg: 1207541, D Avg: 124217, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 168: HP: 1368, STR: 8983, VIT: 305, SPD: 71, LUK: 1, Attack: 144966, Defense: 84194, Current HP: 1368, A Avg: 1207566, D Avg: 117871, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 167: HP: 1748, STR: 6742, VIT: 605, SPD: 116, LUK: 1, Attack: 144976, Defense: 85833, Current HP: 1748, A Avg: 1207650, D Avg: 120166, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 166: HP: 1121, STR: 8999, VIT: 578, SPD: 76, LUK: 1, Attack: 144990, Defense: 84603, Current HP: 1121, A Avg: 1207766, D Avg: 118444, [Neural Edge[190, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 165: HP: 3340, STR: 6751, VIT: 1780, SPD: 85, LUK: 1, Attack: 144990, Defense: 87892, Current HP: 3340, A Avg: 1207766, D Avg: 123048, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 164: HP: 1140, STR: 9013, VIT: 578, SPD: 71, LUK: 1, Attack: 145011, Defense: 84584, Current HP: 1140, A Avg: 1207941, D Avg: 118417, [Neural Edge[190, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 163: HP: 1121, STR: 9013, VIT: 4950, SPD: 71, LUK: 1, Attack: 145011, Defense: 90620, Current HP: 1121, A Avg: 1207941, D Avg: 126867, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 162: HP: 1634, STR: 9020, VIT: 704, SPD: 71, LUK: 1, Attack: 145022, Defense: 84944, Current HP: 1634, A Avg: 1208033, D Avg: 118921, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 161: HP: 1311, STR: 6778, VIT: 805, SPD: 71, LUK: 1, Attack: 145030, Defense: 85396, Current HP: 1311, A Avg: 1208099, D Avg: 119554, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 160: HP: 1729, STR: 6778, VIT: 896, SPD: 71, LUK: 1, Attack: 145030, Defense: 87814, Current HP: 1729, A Avg: 1208099, D Avg: 122939, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 159: HP: 2489, STR: 6782, VIT: 1966, SPD: 85, LUK: 1, Attack: 145036, Defense: 86960, Current HP: 2489, A Avg: 1208149, D Avg: 121743, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 158: HP: 1482, STR: 4510, VIT: 132, SPD: 71, LUK: 2, Attack: 145045, Defense: 87960, Current HP: 1482, A Avg: 1208224, D Avg: 123143, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 157: HP: 940, STR: 9042, VIT: 226, SPD: 76, LUK: 1, Attack: 145055, Defense: 84414, Current HP: 940, A Avg: 1208308, D Avg: 118179, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 156: HP: 2460, STR: 6800, VIT: 867, SPD: 71, LUK: 1, Attack: 145063, Defense: 86979, Current HP: 2460, A Avg: 1208374, D Avg: 121770, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 155: HP: 2318, STR: 6825, VIT: 215, SPD: 121, LUK: 1, Attack: 145101, Defense: 87003, Current HP: 2318, A Avg: 1208691, D Avg: 121804, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 154: HP: 1653, STR: 6837, VIT: 1009, SPD: 71, LUK: 1, Attack: 145119, Defense: 86003, Current HP: 1653, A Avg: 1208841, D Avg: 120404, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 153: HP: 1200, STR: 9093, VIT: 315, SPD: 71, LUK: 1, Attack: 145131, Defense: 84321, Current HP: 1200, A Avg: 1208941, D Avg: 118049, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 152: HP: 4161, STR: 8926, VIT: 4360, SPD: 71, LUK: 1, Attack: 145131, Defense: 92188, Current HP: 4161, A Avg: 1208941, D Avg: 129063, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 151: HP: 2755, STR: 4588, VIT: 1415, SPD: 85, LUK: 1, Attack: 145162, Defense: 86643, Current HP: 2755, A Avg: 1209199, D Avg: 121300, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 150: HP: 4161, STR: 8953, VIT: 2552, SPD: 76, LUK: 1, Attack: 145171, Defense: 89340, Current HP: 4161, A Avg: 1209274, D Avg: 125075, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 149: HP: 1196, STR: 9129, VIT: 373, SPD: 81, LUK: 1, Attack: 145185, Defense: 88201, Current HP: 1196, A Avg: 1209391, D Avg: 123481, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 148: HP: 1273, STR: 6892, VIT: 215, SPD: 71, LUK: 1, Attack: 145201, Defense: 84403, Current HP: 1273, A Avg: 1209524, D Avg: 118164, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 147: HP: 1368, STR: 6892, VIT: 419, SPD: 71, LUK: 1, Attack: 145201, Defense: 84607, Current HP: 1368, A Avg: 1209524, D Avg: 118449, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 146: HP: 1368, STR: 6892, VIT: 236, SPD: 71, LUK: 1, Attack: 145201, Defense: 84424, Current HP: 1368, A Avg: 1209524, D Avg: 118193, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 145: HP: 2584, STR: 6905, VIT: 1301, SPD: 85, LUK: 1, Attack: 145221, Defense: 85190, Current HP: 2584, A Avg: 1209690, D Avg: 119265, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 144: HP: 1748, STR: 6908, VIT: 388, SPD: 71, LUK: 1, Attack: 145225, Defense: 84277, Current HP: 1748, A Avg: 1209724, D Avg: 117987, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 143: HP: 1716, STR: 9175, VIT: 942, SPD: 71, LUK: 1, Attack: 145254, Defense: 86560, Current HP: 1716, A Avg: 1209965, D Avg: 121183, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 142: HP: 1455, STR: 9179, VIT: 1204, SPD: 71, LUK: 1, Attack: 145260, Defense: 86042, Current HP: 1455, A Avg: 1210015, D Avg: 120458, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 141: HP: 1729, STR: 9182, VIT: 1025, SPD: 90, LUK: 1, Attack: 145265, Defense: 85161, Current HP: 1729, A Avg: 1210057, D Avg: 119225, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 140: HP: 1658, STR: 6956, VIT: 514, SPD: 85, LUK: 1, Attack: 145297, Defense: 84650, Current HP: 1658, A Avg: 1210324, D Avg: 118509, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 139: HP: 1634, STR: 9220, VIT: 800, SPD: 71, LUK: 1, Attack: 145322, Defense: 85664, Current HP: 1634, A Avg: 1210532, D Avg: 119929, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 138: HP: 1558, STR: 9220, VIT: 863, SPD: 76, LUK: 1, Attack: 145322, Defense: 85285, Current HP: 1558, A Avg: 1210532, D Avg: 119398, [Neural Edge[190, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 137: HP: 1340, STR: 6976, VIT: 313, SPD: 81, LUK: 1, Attack: 145327, Defense: 84657, Current HP: 1340, A Avg: 1210573, D Avg: 118519, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 136: HP: 1326, STR: 9240, VIT: 578, SPD: 71, LUK: 1, Attack: 145352, Defense: 85078, Current HP: 1326, A Avg: 1210782, D Avg: 119109, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 135: HP: 2416, STR: 6998, VIT: 1311, SPD: 85, LUK: 1, Attack: 145360, Defense: 85317, Current HP: 2416, A Avg: 1210848, D Avg: 119443, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 134: HP: 1919, STR: 11372, VIT: 1938, SPD: 85, LUK: 1, Attack: 145368, Defense: 89766, Current HP: 1919, A Avg: 1210915, D Avg: 125672, [Zodiac[184, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 133: HP: 1580, STR: 7018, VIT: 398, SPD: 71, LUK: 1, Attack: 145390, Defense: 84404, Current HP: 1580, A Avg: 1211098, D Avg: 118165, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 132: HP: 3325, STR: 4817, VIT: 1025, SPD: 90, LUK: 1, Attack: 145505, Defense: 87813, Current HP: 3325, A Avg: 1212056, D Avg: 122938, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 131: HP: 1634, STR: 9364, VIT: 1300, SPD: 71, LUK: 1, Attack: 145538, Defense: 88101, Current HP: 1634, A Avg: 1212331, D Avg: 123341, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 130: HP: 950, STR: 9385, VIT: 153, SPD: 116, LUK: 1, Attack: 145569, Defense: 87981, Current HP: 950, A Avg: 1212589, D Avg: 123173, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 129: HP: 5548, STR: 11257, VIT: 726, SPD: 71, LUK: 1, Attack: 145605, Defense: 88554, Current HP: 5548, A Avg: 1212889, D Avg: 123975, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 128: HP: 940, STR: 11200, VIT: 991, SPD: 76, LUK: 1, Attack: 145617, Defense: 88819, Current HP: 940, A Avg: 1212989, D Avg: 124346, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 127: HP: 1691, STR: 9433, VIT: 2170, SPD: 71, LUK: 1, Attack: 145641, Defense: 89738, Current HP: 1691, A Avg: 1213189, D Avg: 125633, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 126: HP: 1238, STR: 12532, VIT: 423, SPD: 81, LUK: 1, Attack: 145665, Defense: 88251, Current HP: 1238, A Avg: 1213389, D Avg: 123551, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 125: HP: 1539, STR: 11587, VIT: 1415, SPD: 71, LUK: 1, Attack: 145690, Defense: 86643, Current HP: 1539, A Avg: 1213597, D Avg: 121300, [Zodiac[184, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 124: HP: 988, STR: 12355, VIT: 1431, SPD: 71, LUK: 1, Attack: 145715, Defense: 89259, Current HP: 988, A Avg: 1213805, D Avg: 124962, [Pulse Knife[165, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 123: HP: 1340, STR: 7240, VIT: 313, SPD: 76, LUK: 1, Attack: 145723, Defense: 84501, Current HP: 1340, A Avg: 1213872, D Avg: 118301, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 122: HP: 2755, STR: 7268, VIT: 1445, SPD: 71, LUK: 1, Attack: 145765, Defense: 86673, Current HP: 2755, A Avg: 1214222, D Avg: 121342, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 121: HP: 1349, STR: 9516, VIT: 522, SPD: 71, LUK: 1, Attack: 145766, Defense: 85750, Current HP: 1349, A Avg: 1214230, D Avg: 120049, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 120: HP: 1444, STR: 9516, VIT: 726, SPD: 71, LUK: 1, Attack: 145766, Defense: 85954, Current HP: 1444, A Avg: 1214230, D Avg: 120335, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 119: HP: 1444, STR: 9516, VIT: 543, SPD: 71, LUK: 1, Attack: 145766, Defense: 85771, Current HP: 1444, A Avg: 1214230, D Avg: 120079, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 118: HP: 5909, STR: 9324, VIT: 1958, SPD: 71, LUK: 1, Attack: 145809, Defense: 89786, Current HP: 5909, A Avg: 1214588, D Avg: 125700, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 117: HP: 6004, STR: 9324, VIT: 2162, SPD: 71, LUK: 1, Attack: 145809, Defense: 89990, Current HP: 6004, A Avg: 1214588, D Avg: 125985, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 116: HP: 6004, STR: 9324, VIT: 1979, SPD: 71, LUK: 1, Attack: 145809, Defense: 89807, Current HP: 6004, A Avg: 1214588, D Avg: 125729, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 115: HP: 1463, STR: 5037, VIT: 166, SPD: 71, LUK: 1, Attack: 145835, Defense: 87994, Current HP: 1463, A Avg: 1214805, D Avg: 123191, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 114: HP: 3325, STR: 7333, VIT: 867, SPD: 76, LUK: 1, Attack: 145863, Defense: 87655, Current HP: 3325, A Avg: 1215038, D Avg: 122716, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 113: HP: 1919, STR: 9591, VIT: 132, SPD: 76, LUK: 1, Attack: 145878, Defense: 86920, Current HP: 1919, A Avg: 1215163, D Avg: 121687, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 112: HP: 2014, STR: 9591, VIT: 336, SPD: 76, LUK: 1, Attack: 145878, Defense: 87124, Current HP: 2014, A Avg: 1215163, D Avg: 121973, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 111: HP: 2014, STR: 9591, VIT: 153, SPD: 76, LUK: 1, Attack: 145878, Defense: 86941, Current HP: 2014, A Avg: 1215163, D Avg: 121717, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 110: HP: 1729, STR: 9628, VIT: 1025, SPD: 90, LUK: 1, Attack: 145934, Defense: 85369, Current HP: 1729, A Avg: 1215630, D Avg: 119516, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 109: HP: 5453, STR: 11513, VIT: 684, SPD: 71, LUK: 1, Attack: 145989, Defense: 88512, Current HP: 5453, A Avg: 1216088, D Avg: 123916, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 108: HP: 1658, STR: 7431, VIT: 514, SPD: 85, LUK: 1, Attack: 146010, Defense: 84858, Current HP: 1658, A Avg: 1216263, D Avg: 118801, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107: HP: 1140, STR: 9693, VIT: 487, SPD: 71, LUK: 1, Attack: 146031, Defense: 84350, Current HP: 1140, A Avg: 1216438, D Avg: 118089, [Neural Edge[190, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 106: HP: 1729, STR: 12780, VIT: 1025, SPD: 85, LUK: 1, Attack: 146037, Defense: 88853, Current HP: 1729, A Avg: 1216488, D Avg: 124394, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 105: HP: 893, STR: 9701, VIT: 112, SPD: 76, LUK: 1, Attack: 146043, Defense: 84248, Current HP: 893, A Avg: 1216538, D Avg: 117947, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 104: HP: 2109, STR: 7489, VIT: 1108, SPD: 90, LUK: 1, Attack: 146097, Defense: 85244, Current HP: 2109, A Avg: 1216988, D Avg: 119341, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 103: HP: 2109, STR: 11909, VIT: 1025, SPD: 76, LUK: 1, Attack: 146173, Defense: 87813, Current HP: 2109, A Avg: 1217621, D Avg: 122938, [Zodiac[184, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 102: HP: 5909, STR: 9580, VIT: 1938, SPD: 71, LUK: 1, Attack: 146193, Defense: 89766, Current HP: 5909, A Avg: 1217787, D Avg: 125672, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 101: HP: 3135, STR: 9664, VIT: 2573, SPD: 71, LUK: 1, Attack: 146238, Defense: 90401, Current HP: 3135, A Avg: 1218162, D Avg: 126561, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 100: HP: 3230, STR: 9664, VIT: 2776, SPD: 71, LUK: 1, Attack: 146238, Defense: 90604, Current HP: 3230, A Avg: 1218162, D Avg: 126845, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 099: HP: 3230, STR: 9664, VIT: 2593, SPD: 71, LUK: 1, Attack: 146238, Defense: 90421, Current HP: 3230, A Avg: 1218162, D Avg: 126589, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 098: HP: 1463, STR: 5353, VIT: 112, SPD: 71, LUK: 2, Attack: 146309, Defense: 87940, Current HP: 1463, A Avg: 1218753, D Avg: 123115, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 097: HP: 1159, STR: 9881, VIT: 996, SPD: 71, LUK: 1, Attack: 146313, Defense: 85587, Current HP: 1159, A Avg: 1218787, D Avg: 119821, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 096: HP: 1577, STR: 9881, VIT: 1087, SPD: 71, LUK: 1, Attack: 146313, Defense: 88005, Current HP: 1577, A Avg: 1218787, D Avg: 123206, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 095: HP: 5740, STR: 11741, VIT: 826, SPD: 76, LUK: 1, Attack: 146331, Defense: 88654, Current HP: 5740, A Avg: 1218937, D Avg: 124115, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 094: HP: 2300, STR: 9905, VIT: 1058, SPD: 71, LUK: 1, Attack: 146349, Defense: 87170, Current HP: 2300, A Avg: 1219087, D Avg: 122037, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 093: HP: 1273, STR: 7681, VIT: 195, SPD: 76, LUK: 1, Attack: 146385, Defense: 84331, Current HP: 1273, A Avg: 1219387, D Avg: 118063, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 092: HP: 1420, STR: 9946, VIT: 635, SPD: 76, LUK: 1, Attack: 146411, Defense: 85863, Current HP: 1420, A Avg: 1219603, D Avg: 120208, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 091: HP: 1501, STR: 9946, VIT: 1209, SPD: 71, LUK: 1, Attack: 146411, Defense: 86203, Current HP: 1501, A Avg: 1219603, D Avg: 120684, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 090: HP: 1658, STR: 7704, VIT: 514, SPD: 81, LUK: 1, Attack: 146419, Defense: 84702, Current HP: 1658, A Avg: 1219670, D Avg: 118582, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 089: HP: 6220, STR: 9748, VIT: 2140, SPD: 76, LUK: 1, Attack: 146445, Defense: 89968, Current HP: 6220, A Avg: 1219886, D Avg: 125955, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 088: HP: 1729, STR: 9984, VIT: 1025, SPD: 85, LUK: 1, Attack: 146468, Defense: 85213, Current HP: 1729, A Avg: 1220078, D Avg: 119298, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 087: HP: 1238, STR: 11784, VIT: 1223, SPD: 81, LUK: 1, Attack: 146493, Defense: 89051, Current HP: 1238, A Avg: 1220286, D Avg: 124671, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 086: HP: 1729, STR: 7769, VIT: 605, SPD: 71, LUK: 1, Attack: 146517, Defense: 85833, Current HP: 1729, A Avg: 1220486, D Avg: 120166, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 085: HP: 1824, STR: 7769, VIT: 809, SPD: 71, LUK: 1, Attack: 146517, Defense: 86037, Current HP: 1824, A Avg: 1220486, D Avg: 120451, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 084: HP: 1824, STR: 7769, VIT: 626, SPD: 71, LUK: 1, Attack: 146517, Defense: 85854, Current HP: 1824, A Avg: 1220486, D Avg: 120195, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 083: HP: 2020, STR: 10028, VIT: 226, SPD: 81, LUK: 1, Attack: 146534, Defense: 87014, Current HP: 2020, A Avg: 1220628, D Avg: 121819, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 082: HP: 1596, STR: 10063, VIT: 578, SPD: 71, LUK: 1, Attack: 146586, Defense: 84467, Current HP: 1596, A Avg: 1221061, D Avg: 118253, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 081: HP: 1938, STR: 12451, VIT: 1585, SPD: 71, LUK: 1, Attack: 146678, Defense: 89413, Current HP: 1938, A Avg: 1221827, D Avg: 125178, [Impulse[166, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 080: HP: 2299, STR: 7898, VIT: 215, SPD: 76, LUK: 1, Attack: 146710, Defense: 87003, Current HP: 2299, A Avg: 1222094, D Avg: 121804, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 079: HP: 2394, STR: 7898, VIT: 419, SPD: 76, LUK: 1, Attack: 146710, Defense: 87207, Current HP: 2394, A Avg: 1222094, D Avg: 122089, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 078: HP: 2394, STR: 7898, VIT: 236, SPD: 76, LUK: 1, Attack: 146710, Defense: 87024, Current HP: 2394, A Avg: 1222094, D Avg: 121833, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 077: HP: 2109, STR: 7935, VIT: 1108, SPD: 90, LUK: 1, Attack: 146766, Defense: 85452, Current HP: 2109, A Avg: 1222560, D Avg: 119632, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 076: HP: 1428, STR: 10185, VIT: 589, SPD: 71, LUK: 1, Attack: 146769, Defense: 84595, Current HP: 1428, A Avg: 1222585, D Avg: 118432, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
