Rank 1000: HP: 1083, STR: 602981, VIT: 1150, SPD: 15, LUK: 1, Attack: 1032473, Defense: 87938, Current HP: 1083, A Avg: 8600500, D Avg: 123113, [Impulse[166, 230, 230, 230], Golem Shield[245, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 152: HP: 610, STR: 678087, VIT: 510, SPD: 15, LUK: 1, Attack: 1144313, Defense: 87935, Current HP: 610, A Avg: 9532127, D Avg: 123108, [Pulse Knife[165, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 151: HP: 323, STR: 678087, VIT: 342, SPD: 15, LUK: 1, Attack: 1144313, Defense: 87131, Current HP: 323, A Avg: 9532127, D Avg: 121983, [Pulse Knife[165, 230, 230, 230], Graffiti[243, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 150: HP: 323, STR: 678087, VIT: 715, SPD: 15, LUK: 1, Attack: 1144313, Defense: 90493, Current HP: 323, A Avg: 9532127, D Avg: 126690, [Pulse Knife[165, 230, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 149: HP: 798, STR: 678087, VIT: 1065, SPD: 15, LUK: 1, Attack: 1144313, Defense: 87853, Current HP: 798, A Avg: 9532127, D Avg: 122994, [Pulse Knife[165, 230, 230, 230], Golem Shield[245, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 148: HP: 608, STR: 678087, VIT: 512, SPD: 17, LUK: 1, Attack: 1144313, Defense: 86390, Current HP: 608, A Avg: 9532127, D Avg: 120945, [Pulse Knife[165, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 147: HP: 756, STR: 678087, VIT: 585, SPD: 15, LUK: 1, Attack: 1144313, Defense: 86801, Current HP: 756, A Avg: 9532127, D Avg: 121521, [Pulse Knife[165, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 146: HP: 740, STR: 678087, VIT: 832, SPD: 15, LUK: 1, Attack: 1144313, Defense: 87867, Current HP: 740, A Avg: 9532127, D Avg: 123013, [Pulse Knife[165, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 145: HP: 340, STR: 678087, VIT: 566, SPD: 15, LUK: 1, Attack: 1144313, Defense: 87614, Current HP: 340, A Avg: 9532127, D Avg: 122659, [Pulse Knife[165, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 144: HP: 450, STR: 678134, VIT: 428, SPD: 15, LUK: 1, Attack: 1144383, Defense: 84369, Current HP: 450, A Avg: 9532710, D Avg: 118116, [Pulse Knife[165, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 143: HP: 323, STR: 678153, VIT: 390, SPD: 17, LUK: 1, Attack: 1144412, Defense: 84415, Current HP: 323, A Avg: 9532951, D Avg: 118180, [Pulse Knife[165, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 142: HP: 503, STR: 678177, VIT: 430, SPD: 15, LUK: 1, Attack: 1144448, Defense: 84670, Current HP: 503, A Avg: 9533251, D Avg: 118537, [Pulse Knife[165, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 141: HP: 456, STR: 678191, VIT: 462, SPD: 15, LUK: 1, Attack: 1144469, Defense: 86080, Current HP: 456, A Avg: 9533426, D Avg: 120511, [Pulse Knife[165, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 140: HP: 391, STR: 678195, VIT: 626, SPD: 15, LUK: 1, Attack: 1144475, Defense: 85464, Current HP: 391, A Avg: 9533476, D Avg: 119649, [Pulse Knife[165, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 139: HP: 503, STR: 678242, VIT: 645, SPD: 15, LUK: 1, Attack: 1144545, Defense: 87446, Current HP: 503, A Avg: 9534059, D Avg: 122424, [Pulse Knife[165, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 138: HP: 503, STR: 678242, VIT: 450, SPD: 15, LUK: 1, Attack: 1144545, Defense: 85314, Current HP: 503, A Avg: 9534059, D Avg: 119439, [Pulse Knife[165, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 137: HP: 427, STR: 678242, VIT: 456, SPD: 17, LUK: 1, Attack: 1144545, Defense: 84878, Current HP: 427, A Avg: 9534059, D Avg: 118829, [Pulse Knife[165, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 136: HP: 361, STR: 678341, VIT: 516, SPD: 15, LUK: 1, Attack: 1144694, Defense: 85107, Current HP: 361, A Avg: 9535301, D Avg: 119149, [Pulse Knife[165, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 135: HP: 446, STR: 678341, VIT: 535, SPD: 15, LUK: 1, Attack: 1144694, Defense: 87453, Current HP: 446, A Avg: 9535301, D Avg: 122434, [Pulse Knife[165, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 134: HP: 760, STR: 678534, VIT: 578, SPD: 15, LUK: 1, Attack: 1144983, Defense: 86690, Current HP: 760, A Avg: 9537708, D Avg: 121365, [Pulse Knife[165, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 133: HP: 703, STR: 678581, VIT: 783, SPD: 15, LUK: 1, Attack: 1145054, Defense: 85777, Current HP: 703, A Avg: 9538299, D Avg: 120087, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 132: HP: 1919, STR: 677547, VIT: 384, SPD: 15, LUK: 1, Attack: 1145098, Defense: 86301, Current HP: 1919, A Avg: 9538666, D Avg: 120821, [Santoku[159, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 131: HP: 640, STR: 678181, VIT: 423, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84146, Current HP: 640, A Avg: 9540124, D Avg: 117804, [Impulse[166, 230, 230, 230], Pot Lid[201, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 130: HP: 640, STR: 678181, VIT: 423, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84156, Current HP: 640, A Avg: 9540124, D Avg: 117818, [Impulse[166, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 129: HP: 608, STR: 678181, VIT: 454, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84323, Current HP: 608, A Avg: 9540124, D Avg: 118052, [Impulse[166, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 128: HP: 608, STR: 678181, VIT: 461, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84265, Current HP: 608, A Avg: 9540124, D Avg: 117970, [Impulse[166, 230, 230, 230], Iron Shield[204, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 127: HP: 608, STR: 678181, VIT: 463, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84326, Current HP: 608, A Avg: 9540124, D Avg: 118056, [Impulse[166, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 126: HP: 608, STR: 678181, VIT: 485, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84374, Current HP: 608, A Avg: 9540124, D Avg: 118123, [Impulse[166, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 125: HP: 640, STR: 678181, VIT: 471, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84347, Current HP: 640, A Avg: 9540124, D Avg: 118085, [Impulse[166, 230, 230, 230], Magic Shield[207, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 124: HP: 712, STR: 678181, VIT: 502, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84339, Current HP: 712, A Avg: 9540124, D Avg: 118074, [Impulse[166, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 123: HP: 700, STR: 678181, VIT: 452, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84224, Current HP: 700, A Avg: 9540124, D Avg: 117913, [Impulse[166, 230, 230, 230], Clear Shield[211, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 122: HP: 740, STR: 678181, VIT: 471, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84490, Current HP: 740, A Avg: 9540124, D Avg: 118285, [Impulse[166, 230, 230, 230], Prism Shield[212, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 121: HP: 684, STR: 678181, VIT: 474, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84402, Current HP: 684, A Avg: 9540124, D Avg: 118162, [Impulse[166, 230, 230, 230], Tower Shield[213, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 120: HP: 866, STR: 678181, VIT: 537, SPD: 15, LUK: 1, Attack: 1145273, Defense: 85099, Current HP: 866, A Avg: 9540124, D Avg: 119138, [Impulse[166, 230, 230, 230], Slime Shield[221, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 119: HP: 782, STR: 678181, VIT: 463, SPD: 15, LUK: 1, Attack: 1145273, Defense: 84391, Current HP: 782, A Avg: 9540124, D Avg: 118147, [Impulse[166, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 118: HP: 640, STR: 678181, VIT: 865, SPD: 15, LUK: 1, Attack: 1145273, Defense: 87653, Current HP: 640, A Avg: 9540124, D Avg: 122714, [Impulse[166, 230, 230, 230], Energy Shield[227, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 117: HP: 1814, STR: 678181, VIT: 443, SPD: 15, LUK: 1, Attack: 1145273, Defense: 86360, Current HP: 1814, A Avg: 9540124, D Avg: 120903, [Impulse[166, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 116: HP: 1024, STR: 678181, VIT: 576, SPD: 15, LUK: 1, Attack: 1145273, Defense: 85310, Current HP: 1024, A Avg: 9540124, D Avg: 119433, [Impulse[166, 230, 230, 230], Slafield[232, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 115: HP: 870, STR: 678181, VIT: 537, SPD: 15, LUK: 1, Attack: 1145273, Defense: 86012, Current HP: 870, A Avg: 9540124, D Avg: 120416, [Impulse[166, 230, 230, 230], Mist Shield[233, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 114: HP: 798, STR: 678181, VIT: 639, SPD: 15, LUK: 1, Attack: 1145273, Defense: 85607, Current HP: 798, A Avg: 9540124, D Avg: 119849, [Impulse[166, 230, 230, 230], Huge Shield[234, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 113: HP: 722, STR: 678181, VIT: 755, SPD: 15, LUK: 1, Attack: 1145273, Defense: 87595, Current HP: 722, A Avg: 9540124, D Avg: 122632, [Impulse[166, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 112: HP: 910, STR: 678181, VIT: 591, SPD: 15, LUK: 1, Attack: 1145273, Defense: 88016, Current HP: 910, A Avg: 9540124, D Avg: 123222, [Impulse[166, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 111: HP: 608, STR: 678181, VIT: 423, SPD: 15, LUK: 1, Attack: 1145273, Defense: 87212, Current HP: 608, A Avg: 9540124, D Avg: 122096, [Impulse[166, 230, 230, 230], Graffiti[243, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 110: HP: 608, STR: 678181, VIT: 796, SPD: 15, LUK: 1, Attack: 1145273, Defense: 90574, Current HP: 608, A Avg: 9540124, D Avg: 126803, [Impulse[166, 230, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 109: HP: 1083, STR: 678181, VIT: 1150, SPD: 15, LUK: 1, Attack: 1145273, Defense: 87938, Current HP: 1083, A Avg: 9540124, D Avg: 123113, [Impulse[166, 230, 230, 230], Golem Shield[245, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 108: HP: 893, STR: 678181, VIT: 593, SPD: 17, LUK: 1, Attack: 1145273, Defense: 86471, Current HP: 893, A Avg: 9540124, D Avg: 121059, [Impulse[166, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 107: HP: 1041, STR: 678181, VIT: 669, SPD: 15, LUK: 1, Attack: 1145273, Defense: 86885, Current HP: 1041, A Avg: 9540124, D Avg: 121638, [Impulse[166, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 106: HP: 1040, STR: 678181, VIT: 913, SPD: 15, LUK: 1, Attack: 1145273, Defense: 87948, Current HP: 1040, A Avg: 9540124, D Avg: 123127, [Impulse[166, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 105: HP: 640, STR: 678181, VIT: 647, SPD: 15, LUK: 1, Attack: 1145273, Defense: 87695, Current HP: 640, A Avg: 9540124, D Avg: 122772, [Impulse[166, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 104: HP: 454, STR: 677777, VIT: 224, SPD: 15, LUK: 1, Attack: 1145287, Defense: 85842, Current HP: 454, A Avg: 9540240, D Avg: 120178, [Scythe of the Grim Reaper[148, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 103: HP: 735, STR: 678228, VIT: 513, SPD: 15, LUK: 1, Attack: 1145343, Defense: 84454, Current HP: 735, A Avg: 9540707, D Avg: 118235, [Impulse[166, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 102: HP: 608, STR: 678247, VIT: 471, SPD: 17, LUK: 1, Attack: 1145372, Defense: 84496, Current HP: 608, A Avg: 9540948, D Avg: 118294, [Impulse[166, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 101: HP: 788, STR: 678271, VIT: 515, SPD: 15, LUK: 1, Attack: 1145408, Defense: 84755, Current HP: 788, A Avg: 9541248, D Avg: 118656, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 100: HP: 756, STR: 678285, VIT: 543, SPD: 15, LUK: 1, Attack: 1145429, Defense: 86161, Current HP: 756, A Avg: 9541423, D Avg: 120625, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 099: HP: 676, STR: 678289, VIT: 711, SPD: 15, LUK: 1, Attack: 1145435, Defense: 85549, Current HP: 676, A Avg: 9541473, D Avg: 119768, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 098: HP: 788, STR: 678336, VIT: 730, SPD: 15, LUK: 1, Attack: 1145505, Defense: 87531, Current HP: 788, A Avg: 9542056, D Avg: 122543, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 097: HP: 788, STR: 678336, VIT: 535, SPD: 15, LUK: 1, Attack: 1145505, Defense: 85399, Current HP: 788, A Avg: 9542056, D Avg: 119558, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 096: HP: 712, STR: 678336, VIT: 537, SPD: 17, LUK: 1, Attack: 1145505, Defense: 84959, Current HP: 712, A Avg: 9542056, D Avg: 118942, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 095: HP: 646, STR: 678435, VIT: 597, SPD: 15, LUK: 1, Attack: 1145654, Defense: 85188, Current HP: 646, A Avg: 9543297, D Avg: 119263, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 094: HP: 731, STR: 678435, VIT: 616, SPD: 15, LUK: 1, Attack: 1145654, Defense: 87534, Current HP: 731, A Avg: 9543297, D Avg: 122547, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 093: HP: 756, STR: 679004, VIT: 350, SPD: 15, LUK: 1, Attack: 1145899, Defense: 86566, Current HP: 756, A Avg: 9545338, D Avg: 121192, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 092: HP: 1060, STR: 678628, VIT: 659, SPD: 15, LUK: 1, Attack: 1145943, Defense: 86771, Current HP: 1060, A Avg: 9545705, D Avg: 121479, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 091: HP: 988, STR: 678675, VIT: 867, SPD: 15, LUK: 1, Attack: 1146014, Defense: 85861, Current HP: 988, A Avg: 9546296, D Avg: 120205, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 090: HP: 589, STR: 680042, VIT: 103, SPD: 17, LUK: 1, Attack: 1146064, Defense: 86891, Current HP: 589, A Avg: 9546713, D Avg: 121647, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 089: HP: 323, STR: 679323, VIT: 342, SPD: 17, LUK: 1, Attack: 1146167, Defense: 84478, Current HP: 323, A Avg: 9547571, D Avg: 118269, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 088: HP: 440, STR: 678628, VIT: 226, SPD: 15, LUK: 1, Attack: 1146252, Defense: 83949, Current HP: 440, A Avg: 9548279, D Avg: 117528, [Zodiac[184, 230, 230, 230], Pot Lid[201, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 087: HP: 440, STR: 678628, VIT: 226, SPD: 15, LUK: 1, Attack: 1146252, Defense: 83959, Current HP: 440, A Avg: 9548279, D Avg: 117542, [Zodiac[184, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 086: HP: 418, STR: 678628, VIT: 247, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84116, Current HP: 418, A Avg: 9548279, D Avg: 117762, [Zodiac[184, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 085: HP: 418, STR: 678628, VIT: 254, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84058, Current HP: 418, A Avg: 9548279, D Avg: 117681, [Zodiac[184, 230, 230, 230], Iron Shield[204, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 084: HP: 418, STR: 678628, VIT: 256, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84119, Current HP: 418, A Avg: 9548279, D Avg: 117766, [Zodiac[184, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 083: HP: 418, STR: 678628, VIT: 278, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84167, Current HP: 418, A Avg: 9548279, D Avg: 117833, [Zodiac[184, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 082: HP: 440, STR: 678628, VIT: 273, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84149, Current HP: 440, A Avg: 9548279, D Avg: 117808, [Zodiac[184, 230, 230, 230], Magic Shield[207, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 081: HP: 522, STR: 678628, VIT: 295, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84132, Current HP: 522, A Avg: 9548279, D Avg: 117784, [Zodiac[184, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 080: HP: 500, STR: 678628, VIT: 255, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84027, Current HP: 500, A Avg: 9548279, D Avg: 117637, [Zodiac[184, 230, 230, 230], Clear Shield[211, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 079: HP: 540, STR: 678628, VIT: 273, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84292, Current HP: 540, A Avg: 9548279, D Avg: 118008, [Zodiac[184, 230, 230, 230], Prism Shield[212, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 078: HP: 494, STR: 678628, VIT: 267, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84195, Current HP: 494, A Avg: 9548279, D Avg: 117872, [Zodiac[184, 230, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 077: HP: 666, STR: 678628, VIT: 340, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84902, Current HP: 666, A Avg: 9548279, D Avg: 118862, [Zodiac[184, 230, 230, 230], Slime Shield[221, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 076: HP: 592, STR: 678628, VIT: 256, SPD: 15, LUK: 1, Attack: 1146252, Defense: 84184, Current HP: 592, A Avg: 9548279, D Avg: 117857, [Zodiac[184, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 075: HP: 440, STR: 678628, VIT: 668, SPD: 15, LUK: 1, Attack: 1146252, Defense: 87456, Current HP: 440, A Avg: 9548279, D Avg: 122438, [Zodiac[184, 230, 230, 230], Energy Shield[227, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 074: HP: 1624, STR: 678628, VIT: 237, SPD: 15, LUK: 1, Attack: 1146252, Defense: 86154, Current HP: 1624, A Avg: 9548279, D Avg: 120615, [Zodiac[184, 230, 230, 230], Frying Pan[231, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 073: HP: 824, STR: 678628, VIT: 379, SPD: 15, LUK: 1, Attack: 1146252, Defense: 85113, Current HP: 824, A Avg: 9548279, D Avg: 119158, [Zodiac[184, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 072: HP: 670, STR: 678628, VIT: 340, SPD: 15, LUK: 1, Attack: 1146252, Defense: 85815, Current HP: 670, A Avg: 9548279, D Avg: 120140, [Zodiac[184, 230, 230, 230], Mist Shield[233, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 071: HP: 608, STR: 678628, VIT: 432, SPD: 15, LUK: 1, Attack: 1146252, Defense: 85400, Current HP: 608, A Avg: 9548279, D Avg: 119559, [Zodiac[184, 230, 230, 230], Huge Shield[234, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 070: HP: 532, STR: 678628, VIT: 558, SPD: 15, LUK: 1, Attack: 1146252, Defense: 87398, Current HP: 532, A Avg: 9548279, D Avg: 122357, [Zodiac[184, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 069: HP: 710, STR: 678628, VIT: 394, SPD: 15, LUK: 1, Attack: 1146252, Defense: 87819, Current HP: 710, A Avg: 9548279, D Avg: 122946, [Zodiac[184, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 068: HP: 418, STR: 678628, VIT: 226, SPD: 15, LUK: 1, Attack: 1146252, Defense: 87015, Current HP: 418, A Avg: 9548279, D Avg: 121820, [Zodiac[184, 230, 230, 230], Graffiti[243, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 067: HP: 418, STR: 678628, VIT: 599, SPD: 15, LUK: 1, Attack: 1146252, Defense: 90377, Current HP: 418, A Avg: 9548279, D Avg: 126527, [Zodiac[184, 230, 230, 230], Blank Shield[244, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 066: HP: 893, STR: 678628, VIT: 943, SPD: 15, LUK: 1, Attack: 1146252, Defense: 87731, Current HP: 893, A Avg: 9548279, D Avg: 122823, [Zodiac[184, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 065: HP: 703, STR: 678628, VIT: 396, SPD: 17, LUK: 1, Attack: 1146252, Defense: 86274, Current HP: 703, A Avg: 9548279, D Avg: 120783, [Zodiac[184, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 064: HP: 851, STR: 678628, VIT: 463, SPD: 15, LUK: 1, Attack: 1146252, Defense: 86679, Current HP: 851, A Avg: 9548279, D Avg: 121350, [Zodiac[184, 230, 230, 230], King Shield[248, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 063: HP: 840, STR: 678628, VIT: 715, SPD: 15, LUK: 1, Attack: 1146252, Defense: 87750, Current HP: 840, A Avg: 9548279, D Avg: 122849, [Zodiac[184, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Ring of power[314, 230, 230, 230]]
