Rank 1000: HP: 874, STR: 180, VIT: 71, SPD: 15, LUK: 2, Attack: 138550, Defense: 83999, Current HP: 874, A Avg: 1154121, D Avg: 117598, [Big Bang[171, 0, 0, 0], Tower Shield[213, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 154: HP: 1216, STR: 1163, VIT: 80, SPD: 27, LUK: 1, Attack: 140024, Defense: 86868, Current HP: 1216, A Avg: 1166399, D Avg: 121615, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 153: HP: 1159, STR: 1173, VIT: 89, SPD: 17, LUK: 1, Attack: 140039, Defense: 86877, Current HP: 1159, A Avg: 1166524, D Avg: 121627, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 152: HP: 1914, STR: 1173, VIT: 70, SPD: 17, LUK: 1, Attack: 140039, Defense: 86858, Current HP: 1914, A Avg: 1166524, D Avg: 121601, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 151: HP: 807, STR: 1174, VIT: 58, SPD: 15, LUK: 1, Attack: 140041, Defense: 87886, Current HP: 807, A Avg: 1166541, D Avg: 123040, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 150: HP: 1218, STR: 1174, VIT: 49, SPD: 15, LUK: 1, Attack: 140041, Defense: 87877, Current HP: 1218, A Avg: 1166541, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 149: HP: 836, STR: 1174, VIT: 49, SPD: 29, LUK: 1, Attack: 140041, Defense: 87877, Current HP: 836, A Avg: 1166541, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 148: HP: 817, STR: 1174, VIT: 60, SPD: 25, LUK: 1, Attack: 140041, Defense: 87888, Current HP: 817, A Avg: 1166541, D Avg: 123043, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 147: HP: 1144, STR: 1174, VIT: 89, SPD: 15, LUK: 1, Attack: 140041, Defense: 87917, Current HP: 1144, A Avg: 1166541, D Avg: 123083, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 146: HP: 855, STR: 1174, VIT: 80, SPD: 25, LUK: 1, Attack: 140041, Defense: 87908, Current HP: 855, A Avg: 1166541, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 145: HP: 798, STR: 1184, VIT: 39, SPD: 17, LUK: 1, Attack: 140056, Defense: 84175, Current HP: 798, A Avg: 1166666, D Avg: 117844, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 144: HP: 798, STR: 1185, VIT: 89, SPD: 15, LUK: 1, Attack: 140057, Defense: 87917, Current HP: 798, A Avg: 1166674, D Avg: 123083, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 143: HP: 1363, STR: 1185, VIT: 70, SPD: 15, LUK: 1, Attack: 140057, Defense: 87898, Current HP: 1363, A Avg: 1166674, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 142: HP: 798, STR: 1185, VIT: 39, SPD: 17, LUK: 2, Attack: 140057, Defense: 84383, Current HP: 798, A Avg: 1166674, D Avg: 118136, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 141: HP: 640, STR: 3470, VIT: 122, SPD: 15, LUK: 1, Attack: 140068, Defense: 83845, Current HP: 640, A Avg: 1166766, D Avg: 117382, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 140: HP: 640, STR: 3470, VIT: 122, SPD: 15, LUK: 1, Attack: 140068, Defense: 83855, Current HP: 640, A Avg: 1166766, D Avg: 117396, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 139: HP: 608, STR: 3470, VIT: 139, SPD: 15, LUK: 1, Attack: 140068, Defense: 84008, Current HP: 608, A Avg: 1166766, D Avg: 117611, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 138: HP: 608, STR: 3470, VIT: 145, SPD: 15, LUK: 1, Attack: 140068, Defense: 83949, Current HP: 608, A Avg: 1166766, D Avg: 117528, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 137: HP: 608, STR: 3470, VIT: 147, SPD: 15, LUK: 1, Attack: 140068, Defense: 84010, Current HP: 608, A Avg: 1166766, D Avg: 117613, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 136: HP: 608, STR: 3470, VIT: 169, SPD: 15, LUK: 1, Attack: 140068, Defense: 84058, Current HP: 608, A Avg: 1166766, D Avg: 117681, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 135: HP: 640, STR: 3470, VIT: 170, SPD: 15, LUK: 1, Attack: 140068, Defense: 84046, Current HP: 640, A Avg: 1166766, D Avg: 117664, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 134: HP: 712, STR: 3470, VIT: 187, SPD: 15, LUK: 1, Attack: 140068, Defense: 84024, Current HP: 712, A Avg: 1166766, D Avg: 117633, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 133: HP: 700, STR: 3470, VIT: 151, SPD: 15, LUK: 1, Attack: 140068, Defense: 83923, Current HP: 700, A Avg: 1166766, D Avg: 117492, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 132: HP: 740, STR: 3470, VIT: 170, SPD: 15, LUK: 1, Attack: 140068, Defense: 84189, Current HP: 740, A Avg: 1166766, D Avg: 117864, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 131: HP: 684, STR: 3470, VIT: 158, SPD: 15, LUK: 1, Attack: 140068, Defense: 84086, Current HP: 684, A Avg: 1166766, D Avg: 117720, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 130: HP: 866, STR: 3470, VIT: 236, SPD: 15, LUK: 1, Attack: 140068, Defense: 84798, Current HP: 866, A Avg: 1166766, D Avg: 118717, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 129: HP: 782, STR: 3470, VIT: 147, SPD: 15, LUK: 1, Attack: 140068, Defense: 84075, Current HP: 782, A Avg: 1166766, D Avg: 117704, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 128: HP: 640, STR: 3470, VIT: 564, SPD: 15, LUK: 1, Attack: 140068, Defense: 87352, Current HP: 640, A Avg: 1166766, D Avg: 122292, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 127: HP: 1814, STR: 3470, VIT: 128, SPD: 15, LUK: 1, Attack: 140068, Defense: 86045, Current HP: 1814, A Avg: 1166766, D Avg: 120462, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 126: HP: 1024, STR: 3470, VIT: 275, SPD: 15, LUK: 1, Attack: 140068, Defense: 85009, Current HP: 1024, A Avg: 1166766, D Avg: 119012, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 125: HP: 870, STR: 3470, VIT: 236, SPD: 15, LUK: 1, Attack: 140068, Defense: 85711, Current HP: 870, A Avg: 1166766, D Avg: 119995, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 124: HP: 798, STR: 3470, VIT: 324, SPD: 15, LUK: 1, Attack: 140068, Defense: 85292, Current HP: 798, A Avg: 1166766, D Avg: 119408, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 123: HP: 722, STR: 3470, VIT: 454, SPD: 15, LUK: 1, Attack: 140068, Defense: 87294, Current HP: 722, A Avg: 1166766, D Avg: 122211, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 122: HP: 910, STR: 3470, VIT: 290, SPD: 15, LUK: 1, Attack: 140068, Defense: 87715, Current HP: 910, A Avg: 1166766, D Avg: 122800, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 121: HP: 608, STR: 3470, VIT: 122, SPD: 15, LUK: 1, Attack: 140068, Defense: 86911, Current HP: 608, A Avg: 1166766, D Avg: 121675, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 120: HP: 608, STR: 3470, VIT: 495, SPD: 15, LUK: 1, Attack: 140068, Defense: 90273, Current HP: 608, A Avg: 1166766, D Avg: 126382, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 119: HP: 1083, STR: 3470, VIT: 835, SPD: 15, LUK: 1, Attack: 140068, Defense: 87623, Current HP: 1083, A Avg: 1166766, D Avg: 122672, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 118: HP: 893, STR: 3470, VIT: 292, SPD: 17, LUK: 1, Attack: 140068, Defense: 86170, Current HP: 893, A Avg: 1166766, D Avg: 120637, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 117: HP: 1041, STR: 3470, VIT: 354, SPD: 15, LUK: 1, Attack: 140068, Defense: 86570, Current HP: 1041, A Avg: 1166766, D Avg: 121197, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 116: HP: 1040, STR: 3470, VIT: 612, SPD: 15, LUK: 1, Attack: 140068, Defense: 87647, Current HP: 1040, A Avg: 1166766, D Avg: 122705, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 115: HP: 640, STR: 3470, VIT: 346, SPD: 15, LUK: 1, Attack: 140068, Defense: 87394, Current HP: 640, A Avg: 1166766, D Avg: 122351, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 114: HP: 608, STR: 3475, VIT: 143, SPD: 17, LUK: 1, Attack: 140076, Defense: 84279, Current HP: 608, A Avg: 1166833, D Avg: 117990, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 113: HP: 703, STR: 3475, VIT: 201, SPD: 17, LUK: 1, Attack: 140076, Defense: 84337, Current HP: 703, A Avg: 1166833, D Avg: 118071, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 112: HP: 703, STR: 3475, VIT: 163, SPD: 17, LUK: 1, Attack: 140076, Defense: 84299, Current HP: 703, A Avg: 1166833, D Avg: 118018, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 111: HP: 1452, STR: 1203, VIT: 116, SPD: 17, LUK: 1, Attack: 140084, Defense: 86904, Current HP: 1452, A Avg: 1166899, D Avg: 121665, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 110: HP: 1034, STR: 1216, VIT: 116, SPD: 15, LUK: 1, Attack: 140104, Defense: 87944, Current HP: 1034, A Avg: 1167066, D Avg: 123121, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 109: HP: 1983, STR: 1226, VIT: 49, SPD: 17, LUK: 1, Attack: 140119, Defense: 86837, Current HP: 1983, A Avg: 1167191, D Avg: 121571, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 108: HP: 1474, STR: 1226, VIT: 39, SPD: 17, LUK: 2, Attack: 140119, Defense: 86827, Current HP: 1474, A Avg: 1167191, D Avg: 121557, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107: HP: 735, STR: 3507, VIT: 197, SPD: 15, LUK: 1, Attack: 140124, Defense: 84138, Current HP: 735, A Avg: 1167232, D Avg: 117793, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 106: HP: 731, STR: 3513, VIT: 242, SPD: 15, LUK: 1, Attack: 140133, Defense: 85470, Current HP: 731, A Avg: 1167307, D Avg: 119657, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 105: HP: 826, STR: 3513, VIT: 300, SPD: 15, LUK: 1, Attack: 140133, Defense: 85528, Current HP: 826, A Avg: 1167307, D Avg: 119739, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 104: HP: 826, STR: 3513, VIT: 263, SPD: 15, LUK: 1, Attack: 140133, Defense: 85491, Current HP: 826, A Avg: 1167307, D Avg: 119687, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 103: HP: 1375, STR: 1240, VIT: 49, SPD: 15, LUK: 1, Attack: 140140, Defense: 87877, Current HP: 1375, A Avg: 1167366, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 102: HP: 1056, STR: 1240, VIT: 39, SPD: 15, LUK: 2, Attack: 140140, Defense: 87867, Current HP: 1056, A Avg: 1167366, D Avg: 123013, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 101: HP: 608, STR: 3522, VIT: 170, SPD: 17, LUK: 1, Attack: 140146, Defense: 84195, Current HP: 608, A Avg: 1167416, D Avg: 117872, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 100: HP: 779, STR: 3532, VIT: 309, SPD: 19, LUK: 1, Attack: 140161, Defense: 84497, Current HP: 779, A Avg: 1167541, D Avg: 118295, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 099: HP: 923, STR: 3539, VIT: 195, SPD: 18, LUK: 1, Attack: 140172, Defense: 84383, Current HP: 923, A Avg: 1167632, D Avg: 118136, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 098: HP: 788, STR: 3540, VIT: 200, SPD: 15, LUK: 1, Attack: 140173, Defense: 84440, Current HP: 788, A Avg: 1167641, D Avg: 118215, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 097: HP: 640, STR: 3544, VIT: 237, SPD: 17, LUK: 1, Attack: 140179, Defense: 84425, Current HP: 640, A Avg: 1167691, D Avg: 118194, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 096: HP: 756, STR: 3551, VIT: 242, SPD: 15, LUK: 1, Attack: 140190, Defense: 85860, Current HP: 756, A Avg: 1167782, D Avg: 120203, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 095: HP: 798, STR: 1274, VIT: 60, SPD: 17, LUK: 1, Attack: 140191, Defense: 84404, Current HP: 798, A Avg: 1167791, D Avg: 118165, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 094: HP: 893, STR: 1274, VIT: 118, SPD: 17, LUK: 1, Attack: 140191, Defense: 84462, Current HP: 893, A Avg: 1167791, D Avg: 118246, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 093: HP: 893, STR: 1274, VIT: 80, SPD: 17, LUK: 1, Attack: 140191, Defense: 84424, Current HP: 893, A Avg: 1167791, D Avg: 118193, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 092: HP: 676, STR: 3555, VIT: 395, SPD: 15, LUK: 1, Attack: 140196, Defense: 85233, Current HP: 676, A Avg: 1167832, D Avg: 119326, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 091: HP: 627, STR: 3564, VIT: 170, SPD: 15, LUK: 1, Attack: 140209, Defense: 84176, Current HP: 627, A Avg: 1167940, D Avg: 117846, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 090: HP: 608, STR: 3564, VIT: 1056, SPD: 15, LUK: 1, Attack: 140209, Defense: 86726, Current HP: 608, A Avg: 1167940, D Avg: 121416, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 089: HP: 969, STR: 3585, VIT: 544, SPD: 17, LUK: 1, Attack: 140241, Defense: 84888, Current HP: 969, A Avg: 1168207, D Avg: 118843, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 088: HP: 788, STR: 3592, VIT: 415, SPD: 15, LUK: 1, Attack: 140251, Defense: 87216, Current HP: 788, A Avg: 1168290, D Avg: 122102, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 087: HP: 788, STR: 3592, VIT: 219, SPD: 15, LUK: 1, Attack: 140251, Defense: 85083, Current HP: 788, A Avg: 1168290, D Avg: 119116, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 086: HP: 712, STR: 3592, VIT: 236, SPD: 17, LUK: 1, Attack: 140251, Defense: 84658, Current HP: 712, A Avg: 1168290, D Avg: 118521, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 085: HP: 1178, STR: 1353, VIT: 60, SPD: 17, LUK: 2, Attack: 140309, Defense: 86848, Current HP: 1178, A Avg: 1168773, D Avg: 121587, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 084: HP: 680, STR: 3636, VIT: 170, SPD: 15, LUK: 1, Attack: 140317, Defense: 84670, Current HP: 680, A Avg: 1168840, D Avg: 118537, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 083: HP: 817, STR: 1360, VIT: 60, SPD: 15, LUK: 2, Attack: 140320, Defense: 87888, Current HP: 817, A Avg: 1168865, D Avg: 123043, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 082: HP: 1133, STR: 1379, VIT: 104, SPD: 19, LUK: 1, Attack: 140348, Defense: 84448, Current HP: 1133, A Avg: 1169098, D Avg: 118227, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 081: HP: 1490, STR: 1389, VIT: 258, SPD: 19, LUK: 1, Attack: 140363, Defense: 87046, Current HP: 1490, A Avg: 1169223, D Avg: 121864, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 080: HP: 646, STR: 3670, VIT: 296, SPD: 15, LUK: 1, Attack: 140368, Defense: 84887, Current HP: 646, A Avg: 1169265, D Avg: 118841, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 079: HP: 731, STR: 3670, VIT: 315, SPD: 15, LUK: 1, Attack: 140368, Defense: 87233, Current HP: 731, A Avg: 1169265, D Avg: 122126, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 078: HP: 1091, STR: 1401, VIT: 258, SPD: 18, LUK: 1, Attack: 140381, Defense: 88086, Current HP: 1091, A Avg: 1169373, D Avg: 123320, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 077: HP: 1520, STR: 1411, VIT: 421, SPD: 17, LUK: 1, Attack: 140396, Defense: 87209, Current HP: 1520, A Avg: 1169498, D Avg: 122092, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 076: HP: 779, STR: 3692, VIT: 309, SPD: 20, LUK: 1, Attack: 140401, Defense: 84445, Current HP: 779, A Avg: 1169540, D Avg: 118222, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 075: HP: 988, STR: 3707, VIT: 143, SPD: 27, LUK: 1, Attack: 140424, Defense: 86931, Current HP: 988, A Avg: 1169731, D Avg: 121703, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 074: HP: 1159, STR: 1434, VIT: 421, SPD: 15, LUK: 1, Attack: 140431, Defense: 88249, Current HP: 1159, A Avg: 1169790, D Avg: 123548, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 073: HP: 640, STR: 3715, VIT: 237, SPD: 18, LUK: 1, Attack: 140436, Defense: 84373, Current HP: 640, A Avg: 1169831, D Avg: 118122, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 072: HP: 840, STR: 1443, VIT: 150, SPD: 18, LUK: 1, Attack: 140444, Defense: 84494, Current HP: 840, A Avg: 1169898, D Avg: 118291, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 071: HP: 923, STR: 3722, VIT: 195, SPD: 19, LUK: 1, Attack: 140446, Defense: 84331, Current HP: 923, A Avg: 1169915, D Avg: 118063, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 070: HP: 902, STR: 3737, VIT: 408, SPD: 19, LUK: 1, Attack: 140469, Defense: 85636, Current HP: 902, A Avg: 1170106, D Avg: 119890, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 069: HP: 770, STR: 3755, VIT: 341, SPD: 17, LUK: 1, Attack: 140496, Defense: 85569, Current HP: 770, A Avg: 1170331, D Avg: 119796, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 068: HP: 1060, STR: 3757, VIT: 304, SPD: 18, LUK: 1, Attack: 140499, Defense: 85532, Current HP: 1060, A Avg: 1170356, D Avg: 119744, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 067: HP: 969, STR: 1491, VIT: 226, SPD: 20, LUK: 1, Attack: 140516, Defense: 84570, Current HP: 969, A Avg: 1170498, D Avg: 118397, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 066: HP: 627, STR: 3781, VIT: 151, SPD: 15, LUK: 1, Attack: 140535, Defense: 84014, Current HP: 627, A Avg: 1170656, D Avg: 117619, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 065: HP: 798, STR: 1509, VIT: 58, SPD: 15, LUK: 1, Attack: 140543, Defense: 87886, Current HP: 798, A Avg: 1170723, D Avg: 123040, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 064: HP: 1159, STR: 1509, VIT: 58, SPD: 17, LUK: 1, Attack: 140543, Defense: 86846, Current HP: 1159, A Avg: 1170723, D Avg: 121584, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 063: HP: 798, STR: 1522, VIT: 39, SPD: 17, LUK: 1, Attack: 140563, Defense: 84383, Current HP: 798, A Avg: 1170889, D Avg: 118136, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 062: HP: 608, STR: 3812, VIT: 143, SPD: 17, LUK: 1, Attack: 140581, Defense: 84487, Current HP: 608, A Avg: 1171039, D Avg: 118281, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 061: HP: 703, STR: 3812, VIT: 201, SPD: 17, LUK: 1, Attack: 140581, Defense: 84545, Current HP: 703, A Avg: 1171039, D Avg: 118362, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 060: HP: 703, STR: 3812, VIT: 163, SPD: 17, LUK: 1, Attack: 140581, Defense: 84507, Current HP: 703, A Avg: 1171039, D Avg: 118309, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 059: HP: 1060, STR: 3822, VIT: 358, SPD: 15, LUK: 1, Attack: 140596, Defense: 86470, Current HP: 1060, A Avg: 1171164, D Avg: 121057, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
