Rank 1000: HP: 1007, STR: 3234, VIT: 204, SPD: 77, LUK: 1, Attack: 139714, Defense: 84073, Current HP: 1007, A Avg: 1163817, D Avg: 117702, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 137: HP: 2400, STR: 7128, VIT: 1968, SPD: 51, LUK: 1, Attack: 142434, Defense: 89796, Current HP: 2400, A Avg: 1186475, D Avg: 125714, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 136: HP: 1919, STR: 2771, VIT: 101, SPD: 51, LUK: 1, Attack: 142436, Defense: 86889, Current HP: 1919, A Avg: 1186491, D Avg: 121644, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 135: HP: 2014, STR: 2771, VIT: 242, SPD: 51, LUK: 1, Attack: 142436, Defense: 87030, Current HP: 2014, A Avg: 1186491, D Avg: 121841, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 134: HP: 2014, STR: 2771, VIT: 122, SPD: 51, LUK: 1, Attack: 142436, Defense: 86910, Current HP: 2014, A Avg: 1186491, D Avg: 121673, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 133: HP: 627, STR: 7319, VIT: 101, SPD: 77, LUK: 1, Attack: 142470, Defense: 87929, Current HP: 627, A Avg: 1186775, D Avg: 123100, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 132: HP: 3940, STR: 9167, VIT: 663, SPD: 51, LUK: 1, Attack: 142470, Defense: 88491, Current HP: 3940, A Avg: 1186775, D Avg: 123887, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 131: HP: 1358, STR: 5072, VIT: 437, SPD: 47, LUK: 1, Attack: 142471, Defense: 85301, Current HP: 1358, A Avg: 1186783, D Avg: 119421, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 130: HP: 1282, STR: 5072, VIT: 485, SPD: 51, LUK: 1, Attack: 142471, Defense: 84907, Current HP: 1282, A Avg: 1186783, D Avg: 118869, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 129: HP: 1729, STR: 5073, VIT: 728, SPD: 47, LUK: 1, Attack: 142473, Defense: 84916, Current HP: 1729, A Avg: 1186800, D Avg: 118882, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 128: HP: 1136, STR: 5080, VIT: 294, SPD: 47, LUK: 1, Attack: 142483, Defense: 84794, Current HP: 1136, A Avg: 1186883, D Avg: 118711, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 127: HP: 2109, STR: 5081, VIT: 2083, SPD: 57, LUK: 1, Attack: 142485, Defense: 89651, Current HP: 2109, A Avg: 1186900, D Avg: 125511, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 126: HP: 1420, STR: 7340, VIT: 193, SPD: 54, LUK: 1, Attack: 142502, Defense: 86981, Current HP: 1420, A Avg: 1187041, D Avg: 121773, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 125: HP: 1729, STR: 5097, VIT: 728, SPD: 51, LUK: 1, Attack: 142509, Defense: 85072, Current HP: 1729, A Avg: 1187099, D Avg: 119100, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 124: HP: 2015, STR: 2824, VIT: 91, SPD: 47, LUK: 1, Attack: 142516, Defense: 87919, Current HP: 2015, A Avg: 1187158, D Avg: 123086, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 123: HP: 1496, STR: 2824, VIT: 80, SPD: 47, LUK: 2, Attack: 142516, Defense: 87908, Current HP: 1496, A Avg: 1187158, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 122: HP: 1474, STR: 2844, VIT: 239, SPD: 47, LUK: 1, Attack: 142546, Defense: 88067, Current HP: 1474, A Avg: 1187408, D Avg: 123293, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 121: HP: 1558, STR: 5136, VIT: 836, SPD: 57, LUK: 1, Attack: 142567, Defense: 84699, Current HP: 1558, A Avg: 1187583, D Avg: 118578, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 120: HP: 1320, STR: 5146, VIT: 450, SPD: 77, LUK: 1, Attack: 142582, Defense: 85678, Current HP: 1320, A Avg: 1187708, D Avg: 119949, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 119: HP: 1358, STR: 5146, VIT: 806, SPD: 47, LUK: 1, Attack: 142582, Defense: 87607, Current HP: 1358, A Avg: 1187708, D Avg: 122649, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 118: HP: 1577, STR: 5152, VIT: 1188, SPD: 57, LUK: 1, Attack: 142591, Defense: 85779, Current HP: 1577, A Avg: 1187783, D Avg: 120090, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 117: HP: 1852, STR: 5152, VIT: 1249, SPD: 57, LUK: 1, Attack: 142591, Defense: 88167, Current HP: 1852, A Avg: 1187783, D Avg: 123433, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 116: HP: 608, STR: 7429, VIT: 80, SPD: 47, LUK: 1, Attack: 142635, Defense: 84268, Current HP: 608, A Avg: 1188149, D Avg: 117975, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 115: HP: 1472, STR: 7452, VIT: 948, SPD: 57, LUK: 1, Attack: 142670, Defense: 86176, Current HP: 1472, A Avg: 1188441, D Avg: 120646, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 114: HP: 2440, STR: 5217, VIT: 1251, SPD: 57, LUK: 1, Attack: 142689, Defense: 87363, Current HP: 2440, A Avg: 1188599, D Avg: 122308, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 113: HP: 4465, STR: 7260, VIT: 1886, SPD: 57, LUK: 1, Attack: 142713, Defense: 89714, Current HP: 4465, A Avg: 1188799, D Avg: 125599, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 112: HP: 1919, STR: 5248, VIT: 1444, SPD: 57, LUK: 1, Attack: 142735, Defense: 86438, Current HP: 1919, A Avg: 1188982, D Avg: 121013, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 111: HP: 2020, STR: 2988, VIT: 193, SPD: 54, LUK: 1, Attack: 142762, Defense: 86981, Current HP: 2020, A Avg: 1189207, D Avg: 121773, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 110: HP: 608, STR: 7514, VIT: 80, SPD: 51, LUK: 1, Attack: 142763, Defense: 84424, Current HP: 608, A Avg: 1189215, D Avg: 118193, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 109: HP: 1919, STR: 3019, VIT: 80, SPD: 51, LUK: 1, Attack: 142808, Defense: 86868, Current HP: 1919, A Avg: 1189590, D Avg: 121615, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 108: HP: 1558, STR: 5312, VIT: 1481, SPD: 47, LUK: 1, Attack: 142831, Defense: 89049, Current HP: 1558, A Avg: 1189782, D Avg: 124668, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107: HP: 1040, STR: 5315, VIT: 280, SPD: 54, LUK: 1, Attack: 142836, Defense: 84416, Current HP: 1040, A Avg: 1189823, D Avg: 118182, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 106: HP: 1871, STR: 5321, VIT: 896, SPD: 57, LUK: 1, Attack: 142845, Defense: 84785, Current HP: 1871, A Avg: 1189898, D Avg: 118698, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 105: HP: 2771, STR: 7435, VIT: 2143, SPD: 54, LUK: 1, Attack: 142894, Defense: 89971, Current HP: 2771, A Avg: 1190307, D Avg: 125959, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 104: HP: 988, STR: 5356, VIT: 184, SPD: 47, LUK: 1, Attack: 142897, Defense: 84372, Current HP: 988, A Avg: 1190332, D Avg: 118120, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 103: HP: 1083, STR: 5356, VIT: 325, SPD: 47, LUK: 1, Attack: 142897, Defense: 84513, Current HP: 1083, A Avg: 1190332, D Avg: 118318, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 102: HP: 1083, STR: 5356, VIT: 205, SPD: 47, LUK: 1, Attack: 142897, Defense: 84393, Current HP: 1083, A Avg: 1190332, D Avg: 118150, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 101: HP: 1761, STR: 5366, VIT: 906, SPD: 57, LUK: 1, Attack: 142912, Defense: 84912, Current HP: 1761, A Avg: 1190456, D Avg: 118876, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 100: HP: 1007, STR: 5377, VIT: 234, SPD: 47, LUK: 1, Attack: 142929, Defense: 84097, Current HP: 1007, A Avg: 1190598, D Avg: 117735, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 099: HP: 2042, STR: 3100, VIT: 948, SPD: 57, LUK: 1, Attack: 142930, Defense: 86176, Current HP: 2042, A Avg: 1190606, D Avg: 120646, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 098: HP: 1919, STR: 3106, VIT: 605, SPD: 47, LUK: 1, Attack: 142939, Defense: 88433, Current HP: 1919, A Avg: 1190681, D Avg: 123806, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 097: HP: 1511, STR: 3129, VIT: 324, SPD: 54, LUK: 1, Attack: 142973, Defense: 88152, Current HP: 1511, A Avg: 1190965, D Avg: 123412, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 096: HP: 988, STR: 5424, VIT: 184, SPD: 51, LUK: 1, Attack: 142999, Defense: 84528, Current HP: 988, A Avg: 1191181, D Avg: 118339, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 095: HP: 1083, STR: 5424, VIT: 325, SPD: 51, LUK: 1, Attack: 142999, Defense: 84669, Current HP: 1083, A Avg: 1191181, D Avg: 118536, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 094: HP: 1083, STR: 5424, VIT: 205, SPD: 51, LUK: 1, Attack: 142999, Defense: 84549, Current HP: 1083, A Avg: 1191181, D Avg: 118368, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 093: HP: 1197, STR: 3160, VIT: 101, SPD: 47, LUK: 2, Attack: 143020, Defense: 87929, Current HP: 1197, A Avg: 1191356, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 092: HP: 4388, STR: 9537, VIT: 778, SPD: 54, LUK: 1, Attack: 143025, Defense: 88606, Current HP: 4388, A Avg: 1191398, D Avg: 124048, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 091: HP: 1026, STR: 5446, VIT: 587, SPD: 47, LUK: 1, Attack: 143032, Defense: 85178, Current HP: 1026, A Avg: 1191456, D Avg: 119249, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 090: HP: 1301, STR: 5446, VIT: 647, SPD: 47, LUK: 1, Attack: 143032, Defense: 87565, Current HP: 1301, A Avg: 1191456, D Avg: 122590, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 089: HP: 2372, STR: 3171, VIT: 286, SPD: 57, LUK: 1, Attack: 143036, Defense: 87074, Current HP: 2372, A Avg: 1191489, D Avg: 121903, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 088: HP: 3743, STR: 9583, VIT: 549, SPD: 47, LUK: 1, Attack: 143094, Defense: 88377, Current HP: 3743, A Avg: 1191973, D Avg: 123727, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 087: HP: 1748, STR: 5489, VIT: 184, SPD: 81, LUK: 1, Attack: 143097, Defense: 86972, Current HP: 1748, A Avg: 1191998, D Avg: 121760, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 086: HP: 836, STR: 7744, VIT: 261, SPD: 51, LUK: 1, Attack: 143108, Defense: 84397, Current HP: 836, A Avg: 1192089, D Avg: 118155, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 085: HP: 1349, STR: 7761, VIT: 605, SPD: 47, LUK: 1, Attack: 143133, Defense: 88433, Current HP: 1349, A Avg: 1192297, D Avg: 123806, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 084: HP: 1860, STR: 5524, VIT: 649, SPD: 47, LUK: 1, Attack: 143149, Defense: 86761, Current HP: 1860, A Avg: 1192431, D Avg: 121465, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 083: HP: 4294, STR: 9625, VIT: 1130, SPD: 57, LUK: 1, Attack: 143157, Defense: 88958, Current HP: 4294, A Avg: 1192497, D Avg: 124541, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 082: HP: 1368, STR: 5561, VIT: 813, SPD: 47, LUK: 1, Attack: 143205, Defense: 85807, Current HP: 1368, A Avg: 1192897, D Avg: 120129, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 081: HP: 2831, STR: 7648, VIT: 2375, SPD: 57, LUK: 1, Attack: 143214, Defense: 90203, Current HP: 2831, A Avg: 1192972, D Avg: 126284, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 080: HP: 1343, STR: 5570, VIT: 377, SPD: 57, LUK: 1, Attack: 143218, Defense: 84513, Current HP: 1343, A Avg: 1193005, D Avg: 118318, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 079: HP: 1900, STR: 7824, VIT: 682, SPD: 60, LUK: 1, Attack: 143228, Defense: 87470, Current HP: 1900, A Avg: 1193089, D Avg: 122457, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 078: HP: 2042, STR: 5588, VIT: 1122, SPD: 47, LUK: 1, Attack: 143245, Defense: 86350, Current HP: 2042, A Avg: 1193230, D Avg: 120889, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 077: HP: 1320, STR: 5597, VIT: 294, SPD: 47, LUK: 1, Attack: 143259, Defense: 84183, Current HP: 1320, A Avg: 1193347, D Avg: 117856, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 076: HP: 1210, STR: 5650, VIT: 305, SPD: 47, LUK: 1, Attack: 143338, Defense: 84311, Current HP: 1210, A Avg: 1194005, D Avg: 118035, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 075: HP: 1040, STR: 5656, VIT: 280, SPD: 51, LUK: 1, Attack: 143347, Defense: 84468, Current HP: 1040, A Avg: 1194080, D Avg: 118255, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 074: HP: 1040, STR: 5728, VIT: 280, SPD: 54, LUK: 1, Attack: 143455, Defense: 84624, Current HP: 1040, A Avg: 1194980, D Avg: 118473, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 073: HP: 1178, STR: 3525, VIT: 119, SPD: 47, LUK: 1, Attack: 143567, Defense: 87947, Current HP: 1178, A Avg: 1195913, D Avg: 123125, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 072: HP: 3914, STR: 7854, VIT: 1284, SPD: 47, LUK: 2, Attack: 143604, Defense: 89112, Current HP: 3914, A Avg: 1196221, D Avg: 124756, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 071: HP: 1539, STR: 5862, VIT: 765, SPD: 60, LUK: 1, Attack: 143656, Defense: 84901, Current HP: 1539, A Avg: 1196654, D Avg: 118861, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 070: HP: 921, STR: 8128, VIT: 346, SPD: 47, LUK: 1, Attack: 143684, Defense: 85574, Current HP: 921, A Avg: 1196887, D Avg: 119803, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 069: HP: 2470, STR: 3608, VIT: 682, SPD: 60, LUK: 1, Attack: 143692, Defense: 87470, Current HP: 2470, A Avg: 1196954, D Avg: 122457, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 068: HP: 836, STR: 8156, VIT: 261, SPD: 47, LUK: 1, Attack: 143726, Defense: 84449, Current HP: 836, A Avg: 1197237, D Avg: 118228, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 067: HP: 2470, STR: 5915, VIT: 728, SPD: 51, LUK: 1, Attack: 143736, Defense: 87516, Current HP: 2470, A Avg: 1197320, D Avg: 122522, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 066: HP: 1343, STR: 5919, VIT: 377, SPD: 54, LUK: 1, Attack: 143742, Defense: 84565, Current HP: 1343, A Avg: 1197370, D Avg: 118390, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 065: HP: 1301, STR: 5945, VIT: 450, SPD: 47, LUK: 1, Attack: 143781, Defense: 85678, Current HP: 1301, A Avg: 1197695, D Avg: 119949, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 064: HP: 1396, STR: 5945, VIT: 591, SPD: 47, LUK: 1, Attack: 143781, Defense: 85819, Current HP: 1396, A Avg: 1197695, D Avg: 120146, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 063: HP: 1396, STR: 5945, VIT: 471, SPD: 47, LUK: 1, Attack: 143781, Defense: 85699, Current HP: 1396, A Avg: 1197695, D Avg: 119978, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 062: HP: 1343, STR: 5996, VIT: 377, SPD: 57, LUK: 1, Attack: 143857, Defense: 84721, Current HP: 1343, A Avg: 1198328, D Avg: 118609, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 061: HP: 836, STR: 8273, VIT: 261, SPD: 51, LUK: 1, Attack: 143901, Defense: 84605, Current HP: 836, A Avg: 1198695, D Avg: 118446, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 060: HP: 1178, STR: 3757, VIT: 80, SPD: 47, LUK: 2, Attack: 143915, Defense: 87908, Current HP: 1178, A Avg: 1198811, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 059: HP: 608, STR: 8428, VIT: 101, SPD: 47, LUK: 1, Attack: 144134, Defense: 87929, Current HP: 608, A Avg: 1200636, D Avg: 123100, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 058: HP: 703, STR: 8428, VIT: 242, SPD: 47, LUK: 1, Attack: 144134, Defense: 88070, Current HP: 703, A Avg: 1200636, D Avg: 123297, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 057: HP: 703, STR: 8428, VIT: 122, SPD: 47, LUK: 1, Attack: 144134, Defense: 87950, Current HP: 703, A Avg: 1200636, D Avg: 123129, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 056: HP: 1539, STR: 6220, VIT: 765, SPD: 57, LUK: 1, Attack: 144193, Defense: 84953, Current HP: 1539, A Avg: 1201127, D Avg: 118934, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 055: HP: 1539, STR: 6261, VIT: 765, SPD: 60, LUK: 1, Attack: 144255, Defense: 85109, Current HP: 1539, A Avg: 1201644, D Avg: 119152, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 054: HP: 1370, STR: 6263, VIT: 558, SPD: 51, LUK: 1, Attack: 144258, Defense: 85786, Current HP: 1370, A Avg: 1201669, D Avg: 120100, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 053: HP: 2280, STR: 8360, VIT: 1774, SPD: 47, LUK: 1, Attack: 144282, Defense: 89602, Current HP: 2280, A Avg: 1201869, D Avg: 125442, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 052: HP: 988, STR: 6293, VIT: 163, SPD: 51, LUK: 1, Attack: 144303, Defense: 84299, Current HP: 988, A Avg: 1202043, D Avg: 118018, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 051: HP: 798, STR: 10675, VIT: 682, SPD: 47, LUK: 1, Attack: 144322, Defense: 88510, Current HP: 798, A Avg: 1202202, D Avg: 123913, [Zodiac[184, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 050: HP: 3838, STR: 10404, VIT: 690, SPD: 47, LUK: 1, Attack: 144325, Defense: 88518, Current HP: 3838, A Avg: 1202227, D Avg: 123925, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 049: HP: 1178, STR: 4076, VIT: 101, SPD: 47, LUK: 1, Attack: 144394, Defense: 87929, Current HP: 1178, A Avg: 1202802, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 048: HP: 1273, STR: 4076, VIT: 242, SPD: 47, LUK: 1, Attack: 144394, Defense: 88070, Current HP: 1273, A Avg: 1202802, D Avg: 123297, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 047: HP: 1273, STR: 4076, VIT: 122, SPD: 47, LUK: 1, Attack: 144394, Defense: 87950, Current HP: 1273, A Avg: 1202802, D Avg: 123129, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 046: HP: 1729, STR: 6364, VIT: 184, SPD: 51, LUK: 1, Attack: 144409, Defense: 86972, Current HP: 1729, A Avg: 1202926, D Avg: 121760, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 045: HP: 1824, STR: 6364, VIT: 325, SPD: 51, LUK: 1, Attack: 144409, Defense: 87113, Current HP: 1824, A Avg: 1202926, D Avg: 121958, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 044: HP: 1824, STR: 6364, VIT: 205, SPD: 51, LUK: 1, Attack: 144409, Defense: 86993, Current HP: 1824, A Avg: 1202926, D Avg: 121790, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 043: HP: 1349, STR: 8635, VIT: 80, SPD: 51, LUK: 1, Attack: 144444, Defense: 86868, Current HP: 1349, A Avg: 1203218, D Avg: 121615, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
