Rank 1000: HP: 1406, STR: 551, VIT: 522, SPD: 64, LUK: 1, Attack: 139106, Defense: 87440, Current HP: 1406, A Avg: 1158752, D Avg: 122415, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 153: HP: 1668, STR: 4469, VIT: 582, SPD: 39, LUK: 1, Attack: 141567, Defense: 86798, Current HP: 1668, A Avg: 1179253, D Avg: 121517, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 152: HP: 1340, STR: 4469, VIT: 767, SPD: 39, LUK: 1, Attack: 141567, Defense: 87802, Current HP: 1340, A Avg: 1179253, D Avg: 122922, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 151: HP: 940, STR: 4469, VIT: 751, SPD: 39, LUK: 1, Attack: 141567, Defense: 87799, Current HP: 940, A Avg: 1179253, D Avg: 122918, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 150: HP: 1742, STR: 2196, VIT: 486, SPD: 45, LUK: 1, Attack: 141574, Defense: 85714, Current HP: 1742, A Avg: 1179311, D Avg: 119999, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 149: HP: 1596, STR: 4483, VIT: 195, SPD: 67, LUK: 1, Attack: 141588, Defense: 86983, Current HP: 1596, A Avg: 1179428, D Avg: 121776, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 148: HP: 1658, STR: 4488, VIT: 988, SPD: 45, LUK: 1, Attack: 141595, Defense: 85982, Current HP: 1658, A Avg: 1179486, D Avg: 120374, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 147: HP: 3758, STR: 8602, VIT: 687, SPD: 45, LUK: 1, Attack: 141622, Defense: 88515, Current HP: 3758, A Avg: 1179711, D Avg: 123920, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 146: HP: 1105, STR: 4506, VIT: 328, SPD: 39, LUK: 1, Attack: 141622, Defense: 84269, Current HP: 1105, A Avg: 1179711, D Avg: 117976, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 145: HP: 1553, STR: 4522, VIT: 452, SPD: 45, LUK: 1, Attack: 141646, Defense: 84341, Current HP: 1553, A Avg: 1179911, D Avg: 118077, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 144: HP: 3629, STR: 8633, VIT: 975, SPD: 47, LUK: 1, Attack: 141669, Defense: 88803, Current HP: 3629, A Avg: 1180102, D Avg: 124324, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 143: HP: 1453, STR: 4552, VIT: 464, SPD: 45, LUK: 1, Attack: 141691, Defense: 84470, Current HP: 1453, A Avg: 1180286, D Avg: 118257, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 142: HP: 1615, STR: 6801, VIT: 568, SPD: 50, LUK: 1, Attack: 141693, Defense: 87356, Current HP: 1615, A Avg: 1180302, D Avg: 122298, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 141: HP: 893, STR: 4576, VIT: 263, SPD: 42, LUK: 1, Attack: 141727, Defense: 84288, Current HP: 893, A Avg: 1180585, D Avg: 118003, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 140: HP: 3173, STR: 8673, VIT: 498, SPD: 39, LUK: 1, Attack: 141729, Defense: 88326, Current HP: 3173, A Avg: 1180602, D Avg: 123656, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 139: HP: 912, STR: 4590, VIT: 263, SPD: 39, LUK: 1, Attack: 141748, Defense: 84269, Current HP: 912, A Avg: 1180760, D Avg: 117976, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 138: HP: 893, STR: 4590, VIT: 2643, SPD: 39, LUK: 1, Attack: 141748, Defense: 88313, Current HP: 893, A Avg: 1180760, D Avg: 123638, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 137: HP: 1216, STR: 4595, VIT: 330, SPD: 39, LUK: 1, Attack: 141756, Defense: 84570, Current HP: 1216, A Avg: 1180827, D Avg: 118397, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 136: HP: 1539, STR: 4597, VIT: 682, SPD: 39, LUK: 1, Attack: 141759, Defense: 84870, Current HP: 1539, A Avg: 1180852, D Avg: 118817, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 135: HP: 1178, STR: 4614, VIT: 398, SPD: 64, LUK: 1, Attack: 141784, Defense: 85626, Current HP: 1178, A Avg: 1181060, D Avg: 119876, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 134: HP: 1387, STR: 4625, VIT: 1012, SPD: 47, LUK: 1, Attack: 141801, Defense: 85603, Current HP: 1387, A Avg: 1181202, D Avg: 119844, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 133: HP: 1615, STR: 4625, VIT: 1062, SPD: 47, LUK: 1, Attack: 141801, Defense: 87980, Current HP: 1615, A Avg: 1181202, D Avg: 123171, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 132: HP: 3249, STR: 6657, VIT: 1066, SPD: 39, LUK: 2, Attack: 141809, Defense: 88894, Current HP: 3249, A Avg: 1181268, D Avg: 124451, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 131: HP: 1729, STR: 2354, VIT: 70, SPD: 42, LUK: 2, Attack: 141811, Defense: 86858, Current HP: 1729, A Avg: 1181285, D Avg: 121601, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 130: HP: 1919, STR: 4633, VIT: 1813, SPD: 47, LUK: 1, Attack: 141813, Defense: 89381, Current HP: 1919, A Avg: 1181302, D Avg: 125133, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 129: HP: 893, STR: 4637, VIT: 174, SPD: 42, LUK: 1, Attack: 141819, Defense: 84310, Current HP: 893, A Avg: 1181352, D Avg: 118033, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 128: HP: 988, STR: 4637, VIT: 294, SPD: 42, LUK: 1, Attack: 141819, Defense: 84430, Current HP: 988, A Avg: 1181352, D Avg: 118201, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 127: HP: 988, STR: 4637, VIT: 195, SPD: 42, LUK: 1, Attack: 141819, Defense: 84331, Current HP: 988, A Avg: 1181352, D Avg: 118063, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 126: HP: 1368, STR: 4640, VIT: 711, SPD: 47, LUK: 1, Attack: 141823, Defense: 84574, Current HP: 1368, A Avg: 1181385, D Avg: 118403, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 125: HP: 1092, STR: 2362, VIT: 104, SPD: 39, LUK: 1, Attack: 141823, Defense: 87932, Current HP: 1092, A Avg: 1181385, D Avg: 123104, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 124: HP: 1653, STR: 2362, VIT: 80, SPD: 39, LUK: 1, Attack: 141823, Defense: 87908, Current HP: 1653, A Avg: 1181385, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 123: HP: 1121, STR: 2362, VIT: 80, SPD: 72, LUK: 1, Attack: 141823, Defense: 87908, Current HP: 1121, A Avg: 1181385, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 122: HP: 1102, STR: 2362, VIT: 91, SPD: 64, LUK: 1, Attack: 141823, Defense: 87919, Current HP: 1102, A Avg: 1181385, D Avg: 123086, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 121: HP: 1474, STR: 2362, VIT: 135, SPD: 39, LUK: 1, Attack: 141823, Defense: 87963, Current HP: 1474, A Avg: 1181385, D Avg: 123148, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 120: HP: 1140, STR: 2362, VIT: 112, SPD: 64, LUK: 1, Attack: 141823, Defense: 87940, Current HP: 1140, A Avg: 1181385, D Avg: 123115, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 119: HP: 1083, STR: 2373, VIT: 135, SPD: 39, LUK: 1, Attack: 141839, Defense: 87963, Current HP: 1083, A Avg: 1181518, D Avg: 123148, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 118: HP: 1798, STR: 2373, VIT: 101, SPD: 39, LUK: 1, Attack: 141839, Defense: 87929, Current HP: 1798, A Avg: 1181518, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 117: HP: 1539, STR: 2374, VIT: 568, SPD: 50, LUK: 1, Attack: 141841, Defense: 84912, Current HP: 1539, A Avg: 1181535, D Avg: 118876, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 116: HP: 1236, STR: 4661, VIT: 460, SPD: 39, LUK: 1, Attack: 141855, Defense: 86078, Current HP: 1236, A Avg: 1181652, D Avg: 120509, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 115: HP: 1075, STR: 4665, VIT: 656, SPD: 39, LUK: 1, Attack: 141861, Defense: 85494, Current HP: 1075, A Avg: 1181702, D Avg: 119691, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 114: HP: 741, STR: 6938, VIT: 219, SPD: 39, LUK: 1, Attack: 141899, Defense: 84407, Current HP: 741, A Avg: 1182018, D Avg: 118169, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 113: HP: 1216, STR: 4702, VIT: 382, SPD: 39, LUK: 1, Attack: 141916, Defense: 85246, Current HP: 1216, A Avg: 1182160, D Avg: 119344, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 112: HP: 1140, STR: 4702, VIT: 423, SPD: 42, LUK: 1, Attack: 141916, Defense: 84845, Current HP: 1140, A Avg: 1182160, D Avg: 118782, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 111: HP: 2140, STR: 4705, VIT: 1074, SPD: 47, LUK: 1, Attack: 141921, Defense: 87186, Current HP: 2140, A Avg: 1182201, D Avg: 122060, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 110: HP: 1855, STR: 2428, VIT: 80, SPD: 39, LUK: 1, Attack: 141922, Defense: 87908, Current HP: 1855, A Avg: 1182210, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 109: HP: 1386, STR: 2428, VIT: 70, SPD: 39, LUK: 2, Attack: 141922, Defense: 87898, Current HP: 1386, A Avg: 1182210, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 108: HP: 1364, STR: 2437, VIT: 209, SPD: 39, LUK: 1, Attack: 141935, Defense: 88037, Current HP: 1364, A Avg: 1182318, D Avg: 123251, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107: HP: 1539, STR: 4719, VIT: 682, SPD: 42, LUK: 1, Attack: 141942, Defense: 85026, Current HP: 1539, A Avg: 1182376, D Avg: 119036, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 106: HP: 1022, STR: 4719, VIT: 263, SPD: 39, LUK: 1, Attack: 141942, Defense: 84763, Current HP: 1022, A Avg: 1182376, D Avg: 118668, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 105: HP: 779, STR: 6969, VIT: 294, SPD: 39, LUK: 1, Attack: 141945, Defense: 85522, Current HP: 779, A Avg: 1182401, D Avg: 119730, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 104: HP: 703, STR: 9091, VIT: 568, SPD: 39, LUK: 1, Attack: 141946, Defense: 88396, Current HP: 703, A Avg: 1182410, D Avg: 123754, [Zodiac[184, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 103: HP: 1729, STR: 4736, VIT: 1270, SPD: 47, LUK: 1, Attack: 141967, Defense: 86264, Current HP: 1729, A Avg: 1182585, D Avg: 120769, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 102: HP: 1216, STR: 4758, VIT: 709, SPD: 39, LUK: 1, Attack: 142000, Defense: 87510, Current HP: 1216, A Avg: 1182859, D Avg: 122513, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 101: HP: 1634, STR: 4793, VIT: 761, SPD: 47, LUK: 1, Attack: 142053, Defense: 84650, Current HP: 1634, A Avg: 1183301, D Avg: 118509, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 100: HP: 1729, STR: 2523, VIT: 91, SPD: 42, LUK: 1, Attack: 142064, Defense: 86879, Current HP: 1729, A Avg: 1183393, D Avg: 121630, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 099: HP: 1824, STR: 2523, VIT: 211, SPD: 42, LUK: 1, Attack: 142064, Defense: 86999, Current HP: 1824, A Avg: 1183393, D Avg: 121798, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 098: HP: 1824, STR: 2523, VIT: 112, SPD: 42, LUK: 1, Attack: 142064, Defense: 86900, Current HP: 1824, A Avg: 1183393, D Avg: 121659, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 097: HP: 1542, STR: 4822, VIT: 771, SPD: 47, LUK: 1, Attack: 142096, Defense: 84777, Current HP: 1542, A Avg: 1183659, D Avg: 118687, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 096: HP: 893, STR: 4844, VIT: 174, SPD: 39, LUK: 1, Attack: 142129, Defense: 84362, Current HP: 893, A Avg: 1183934, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 095: HP: 988, STR: 4844, VIT: 294, SPD: 39, LUK: 1, Attack: 142129, Defense: 84482, Current HP: 988, A Avg: 1183934, D Avg: 118274, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 094: HP: 988, STR: 4844, VIT: 195, SPD: 39, LUK: 1, Attack: 142129, Defense: 84383, Current HP: 988, A Avg: 1183934, D Avg: 118136, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 093: HP: 1805, STR: 2604, VIT: 792, SPD: 47, LUK: 1, Attack: 142186, Defense: 86020, Current HP: 1805, A Avg: 1184409, D Avg: 120427, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 092: HP: 940, STR: 4915, VIT: 269, SPD: 45, LUK: 1, Attack: 142236, Defense: 84405, Current HP: 940, A Avg: 1184825, D Avg: 118166, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 091: HP: 741, STR: 7207, VIT: 219, SPD: 42, LUK: 1, Attack: 142302, Defense: 84563, Current HP: 741, A Avg: 1185375, D Avg: 118388, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 090: HP: 513, STR: 7212, VIT: 91, SPD: 39, LUK: 1, Attack: 142310, Defense: 87919, Current HP: 513, A Avg: 1185442, D Avg: 123086, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 089: HP: 608, STR: 7212, VIT: 211, SPD: 39, LUK: 1, Attack: 142310, Defense: 88039, Current HP: 608, A Avg: 1185442, D Avg: 123254, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 088: HP: 608, STR: 7212, VIT: 112, SPD: 39, LUK: 1, Attack: 142310, Defense: 87940, Current HP: 608, A Avg: 1185442, D Avg: 123115, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 087: HP: 1729, STR: 2688, VIT: 559, SPD: 39, LUK: 1, Attack: 142312, Defense: 88387, Current HP: 1729, A Avg: 1185458, D Avg: 123741, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 086: HP: 1463, STR: 4970, VIT: 1315, SPD: 39, LUK: 1, Attack: 142318, Defense: 88883, Current HP: 1463, A Avg: 1185508, D Avg: 124436, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 085: HP: 1406, STR: 2697, VIT: 307, SPD: 45, LUK: 1, Attack: 142325, Defense: 88135, Current HP: 1406, A Avg: 1185567, D Avg: 123388, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 084: HP: 912, STR: 4978, VIT: 213, SPD: 39, LUK: 1, Attack: 142330, Defense: 84076, Current HP: 912, A Avg: 1185608, D Avg: 117706, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 083: HP: 1102, STR: 2710, VIT: 91, SPD: 39, LUK: 2, Attack: 142345, Defense: 87919, Current HP: 1102, A Avg: 1185733, D Avg: 123086, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 082: HP: 931, STR: 5002, VIT: 514, SPD: 39, LUK: 1, Attack: 142366, Defense: 85105, Current HP: 931, A Avg: 1185908, D Avg: 119146, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 081: HP: 1159, STR: 5002, VIT: 564, SPD: 39, LUK: 1, Attack: 142366, Defense: 87482, Current HP: 1159, A Avg: 1185908, D Avg: 122474, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 080: HP: 1820, STR: 2732, VIT: 182, SPD: 45, LUK: 1, Attack: 142378, Defense: 86970, Current HP: 1820, A Avg: 1186008, D Avg: 121757, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 079: HP: 893, STR: 5021, VIT: 174, SPD: 42, LUK: 1, Attack: 142395, Defense: 84518, Current HP: 893, A Avg: 1186150, D Avg: 118325, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 078: HP: 988, STR: 5021, VIT: 294, SPD: 42, LUK: 1, Attack: 142395, Defense: 84638, Current HP: 988, A Avg: 1186150, D Avg: 118493, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 077: HP: 988, STR: 5021, VIT: 195, SPD: 42, LUK: 1, Attack: 142395, Defense: 84539, Current HP: 988, A Avg: 1186150, D Avg: 118354, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 076: HP: 1805, STR: 5028, VIT: 1014, SPD: 39, LUK: 1, Attack: 142405, Defense: 86242, Current HP: 1805, A Avg: 1186233, D Avg: 120738, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 075: HP: 1558, STR: 5043, VIT: 174, SPD: 67, LUK: 1, Attack: 142428, Defense: 86962, Current HP: 1558, A Avg: 1186425, D Avg: 121746, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 074: HP: 1729, STR: 2771, VIT: 70, SPD: 42, LUK: 1, Attack: 142436, Defense: 86858, Current HP: 1729, A Avg: 1186491, D Avg: 121601, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 073: HP: 1660, STR: 5098, VIT: 576, SPD: 39, LUK: 1, Attack: 142510, Defense: 86688, Current HP: 1660, A Avg: 1187108, D Avg: 121363, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 072: HP: 1238, STR: 5108, VIT: 332, SPD: 47, LUK: 1, Attack: 142525, Defense: 84468, Current HP: 1238, A Avg: 1187233, D Avg: 118255, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 071: HP: 940, STR: 5128, VIT: 269, SPD: 42, LUK: 1, Attack: 142555, Defense: 84457, Current HP: 940, A Avg: 1187483, D Avg: 118239, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 070: HP: 2162, STR: 2857, VIT: 241, SPD: 47, LUK: 1, Attack: 142565, Defense: 87029, Current HP: 2162, A Avg: 1187566, D Avg: 121840, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 069: HP: 1273, STR: 5135, VIT: 748, SPD: 39, LUK: 1, Attack: 142566, Defense: 85742, Current HP: 1273, A Avg: 1187574, D Avg: 120038, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 068: HP: 1995, STR: 7220, VIT: 1514, SPD: 39, LUK: 1, Attack: 142572, Defense: 89342, Current HP: 1995, A Avg: 1187624, D Avg: 125078, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 067: HP: 1178, STR: 5160, VIT: 263, SPD: 39, LUK: 1, Attack: 142603, Defense: 84152, Current HP: 1178, A Avg: 1187882, D Avg: 117812, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 066: HP: 1086, STR: 5194, VIT: 273, SPD: 39, LUK: 1, Attack: 142654, Defense: 84279, Current HP: 1086, A Avg: 1188307, D Avg: 117990, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 065: HP: 1083, STR: 3021, VIT: 104, SPD: 39, LUK: 1, Attack: 142811, Defense: 87932, Current HP: 1083, A Avg: 1189615, D Avg: 123104, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 064: HP: 940, STR: 5312, VIT: 269, SPD: 45, LUK: 1, Attack: 142831, Defense: 84613, Current HP: 940, A Avg: 1189782, D Avg: 118458, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 063: HP: 1349, STR: 5319, VIT: 651, SPD: 50, LUK: 1, Attack: 142842, Defense: 84787, Current HP: 1349, A Avg: 1189873, D Avg: 118701, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 062: HP: 3268, STR: 9416, VIT: 618, SPD: 39, LUK: 1, Attack: 142843, Defense: 88446, Current HP: 3268, A Avg: 1189882, D Avg: 123824, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 061: HP: 540, STR: 7570, VIT: 182, SPD: 42, LUK: 1, Attack: 142847, Defense: 88010, Current HP: 540, A Avg: 1189915, D Avg: 123213, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 060: HP: 1238, STR: 5324, VIT: 332, SPD: 45, LUK: 1, Attack: 142849, Defense: 84520, Current HP: 1238, A Avg: 1189932, D Avg: 118327, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 059: HP: 1007, STR: 7585, VIT: 444, SPD: 39, LUK: 1, Attack: 142869, Defense: 85672, Current HP: 1007, A Avg: 1190098, D Avg: 119940, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
