Rank 000 - [2584, 59, White Point] - HP: 173151, STR: 100858, VIT: 96, SPD: 2, LUK: 2, Attack: 186502, Defense: 84024, Current HP: 0, A Avg: 234992, D Avg: 84024, [Gladius[162, 130, 130, 130], Tower Shield[213, 130, 230, 230], Marriage Ring[321, 230, 630, 630]]
Rank 245 - [2584, 59, White Point] - HP: 38532, STR: 328287, VIT: 70534, SPD: 2, LUK: 2, Attack: 412280, Defense: 154460, Current HP: 0, A Avg: 515350, D Avg: 154460, [Sword of Wood[124, 130, 230, 230], Hardwood Shield[223, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38544, STR: 328328, VIT: 70534, SPD: 2, LUK: 2, Attack: 412516, Defense: 154460, Current HP: 0, A Avg: 515645, D Avg: 154460, [Sword of the Spirit Tree[125, 130, 230, 230], Hardwood Shield[223, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38544, STR: 376563, VIT: 70424, SPD: 2, LUK: 2, Attack: 460751, Defense: 154350, Current HP: 0, A Avg: 483788, D Avg: 154350, [Sword of the Spirit Tree[125, 130, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38544, STR: 328328, VIT: 70556, SPD: 2, LUK: 2, Attack: 413426, Defense: 154482, Current HP: 0, A Avg: 516782, D Avg: 154482, [Yggdrasil[126, 130, 230, 230], Hardwood Shield[223, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38544, STR: 376563, VIT: 70446, SPD: 2, LUK: 2, Attack: 461661, Defense: 154372, Current HP: 0, A Avg: 484744, D Avg: 154372, [Yggdrasil[126, 130, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38580, STR: 328307, VIT: 70545, SPD: 2, LUK: 2, Attack: 412306, Defense: 154471, Current HP: 0, A Avg: 515382, D Avg: 154471, [Greatsword[127, 130, 230, 230], Tower Shield[213, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38635, STR: 328319, VIT: 67474, SPD: 2, LUK: 2, Attack: 412741, Defense: 154312, Current HP: 0, A Avg: 515926, D Avg: 154312, [Dreaming Sword[128, 130, 230, 230], Aurora Shield[240, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38635, STR: 376554, VIT: 67369, SPD: 2, LUK: 2, Attack: 460976, Defense: 154207, Current HP: 0, A Avg: 484024, D Avg: 154207, [Dreaming Sword[128, 130, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 329927, VIT: 67336, SPD: 2, LUK: 2, Attack: 413927, Defense: 154122, Current HP: 0, A Avg: 517408, D Avg: 154122, [Kirisame[129, 130, 230, 230], C Magnum[239, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 378396, VIT: 67231, SPD: 2, LUK: 2, Attack: 462396, Defense: 154017, Current HP: 0, A Avg: 485515, D Avg: 154017, [Kirisame[129, 130, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 329947, VIT: 67336, SPD: 2, LUK: 2, Attack: 414068, Defense: 154122, Current HP: 0, A Avg: 517585, D Avg: 154122, [Black Kirisame[130, 130, 230, 230], C Magnum[239, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 378420, VIT: 67231, SPD: 2, LUK: 2, Attack: 462541, Defense: 154017, Current HP: 0, A Avg: 485668, D Avg: 154017, [Black Kirisame[130, 130, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38616, STR: 328352, VIT: 70666, SPD: 2, LUK: 2, Attack: 412127, Defense: 157465, Current HP: 0, A Avg: 515158, D Avg: 157465, [Peacemaker[131, 130, 230, 230], Riot[236, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38664, STR: 328311, VIT: 70666, SPD: 2, LUK: 2, Attack: 412213, Defense: 157465, Current HP: 0, A Avg: 515266, D Avg: 157465, [Daydream[132, 130, 230, 230], Riot[236, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38664, STR: 328311, VIT: 70666, SPD: 2, LUK: 2, Attack: 412499, Defense: 157465, Current HP: 0, A Avg: 515623, D Avg: 157465, [Cagliostro[133, 130, 230, 230], Riot[236, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 329955, VIT: 67342, SPD: 2, LUK: 2, Attack: 414921, Defense: 154128, Current HP: 0, A Avg: 518651, D Avg: 154128, [Red Shark[134, 130, 230, 230], C Magnum[239, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 378429, VIT: 67237, SPD: 2, LUK: 2, Attack: 463395, Defense: 154023, Current HP: 0, A Avg: 486564, D Avg: 154023, [Red Shark[134, 130, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38853, STR: 328315, VIT: 67351, SPD: 2, LUK: 2, Attack: 412113, Defense: 153227, Current HP: 0, A Avg: 515141, D Avg: 153227, [Ninja[135, 130, 230, 230], Sticky thread shield[247, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38832, STR: 328307, VIT: 67353, SPD: 2, LUK: 2, Attack: 412209, Defense: 153229, Current HP: 0, A Avg: 515261, D Avg: 153229, [Crossed Shuriken[136, 130, 230, 230], Sticky thread shield[247, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38844, STR: 328311, VIT: 67355, SPD: 2, LUK: 2, Attack: 412421, Defense: 153231, Current HP: 0, A Avg: 515526, D Avg: 153231, [Windmill[137, 130, 230, 230], Sticky thread shield[247, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38880, STR: 328303, VIT: 67359, SPD: 2, LUK: 2, Attack: 414272, Defense: 153235, Current HP: 0, A Avg: 517840, D Avg: 153235, [Fire Chariot[138, 130, 230, 230], Sticky thread shield[247, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38640, STR: 328303, VIT: 70553, SPD: 2, LUK: 2, Attack: 412413, Defense: 154479, Current HP: 0, A Avg: 515516, D Avg: 154479, [Dragon Killer[139, 130, 230, 230], Tower Shield[213, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39208, STR: 352154, VIT: 70688, SPD: 2, LUK: 2, Attack: 435970, Defense: 157474, Current HP: 0, A Avg: 468667, D Avg: 157474, [Hand Axe[140, 130, 230, 230], Golem Shield[245, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39091, STR: 328307, VIT: 70758, SPD: 2, LUK: 2, Attack: 412313, Defense: 157544, Current HP: 0, A Avg: 515391, D Avg: 157544, [Crescent[141, 130, 230, 230], Golem Shield[245, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39096, STR: 328311, VIT: 70762, SPD: 2, LUK: 2, Attack: 412824, Defense: 157548, Current HP: 0, A Avg: 516030, D Avg: 157548, [Volcano[142, 130, 230, 230], Golem Shield[245, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38688, STR: 328328, VIT: 70567, SPD: 2, LUK: 2, Attack: 413660, Defense: 154493, Current HP: 0, A Avg: 517075, D Avg: 154493, [Tower[149, 130, 230, 230], Tower Shield[213, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38688, STR: 328332, VIT: 70688, SPD: 2, LUK: 2, Attack: 413144, Defense: 157487, Current HP: 0, A Avg: 516430, D Avg: 157487, [Granada[150, 130, 230, 230], Riot[236, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39096, STR: 328410, VIT: 70798, SPD: 2, LUK: 2, Attack: 413144, Defense: 157584, Current HP: 0, A Avg: 516430, D Avg: 157584, [Irruption[154, 130, 230, 230], Golem Shield[245, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39816, STR: 376164, VIT: 70468, SPD: 2, LUK: 2, Attack: 460105, Defense: 156383, Current HP: 0, A Avg: 483110, D Avg: 156383, [Rusty Knife[156, 130, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39696, STR: 328307, VIT: 70534, SPD: 2, LUK: 2, Attack: 412248, Defense: 156449, Current HP: 0, A Avg: 515310, D Avg: 156449, [Rusty Knife[156, 130, 230, 230], Frying Pan[231, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39816, STR: 376234, VIT: 70468, SPD: 2, LUK: 2, Attack: 461072, Defense: 156383, Current HP: 0, A Avg: 484125, D Avg: 156383, [Willow Blade[157, 130, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39696, STR: 328369, VIT: 70534, SPD: 2, LUK: 2, Attack: 413207, Defense: 156449, Current HP: 0, A Avg: 516508, D Avg: 156449, [Willow Blade[157, 130, 230, 230], Frying Pan[231, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39960, STR: 376164, VIT: 70512, SPD: 2, LUK: 2, Attack: 460872, Defense: 156427, Current HP: 0, A Avg: 483915, D Avg: 156427, [Thin Blade[158, 130, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39840, STR: 328307, VIT: 70578, SPD: 2, LUK: 2, Attack: 413015, Defense: 156493, Current HP: 0, A Avg: 516268, D Avg: 156493, [Thin Blade[158, 130, 230, 230], Frying Pan[231, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39960, STR: 376281, VIT: 70534, SPD: 2, LUK: 2, Attack: 462133, Defense: 156449, Current HP: 0, A Avg: 485239, D Avg: 156449, [Santoku[159, 130, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39840, STR: 328410, VIT: 70600, SPD: 2, LUK: 2, Attack: 414262, Defense: 156515, Current HP: 0, A Avg: 517827, D Avg: 156515, [Santoku[159, 130, 230, 230], Frying Pan[231, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38832, STR: 376187, VIT: 70468, SPD: 2, LUK: 2, Attack: 460843, Defense: 155434, Current HP: 0, A Avg: 483885, D Avg: 155434, [Penetra[161, 130, 230, 230], Huge Shield[234, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 328328, VIT: 70534, SPD: 2, LUK: 2, Attack: 412984, Defense: 155500, Current HP: 0, A Avg: 516230, D Avg: 155500, [Penetra[161, 130, 230, 230], Huge Shield[234, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38952, STR: 328533, VIT: 70864, SPD: 2, LUK: 2, Attack: 413374, Defense: 155856, Current HP: 0, A Avg: 516717, D Avg: 155856, [Grand Slam[163, 130, 230, 230], Metalization[228, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 328311, VIT: 70666, SPD: 2, LUK: 2, Attack: 413234, Defense: 157465, Current HP: 0, A Avg: 516542, D Avg: 157465, [Pangaea[164, 130, 230, 230], Riot[236, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38616, STR: 376610, VIT: 70468, SPD: 2, LUK: 2, Attack: 461398, Defense: 154303, Current HP: 0, A Avg: 484467, D Avg: 154303, [Pulse Knife[165, 130, 230, 230], Emerald Shield[209, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38592, STR: 376610, VIT: 70490, SPD: 2, LUK: 2, Attack: 461398, Defense: 154377, Current HP: 0, A Avg: 484467, D Avg: 154377, [Pulse Knife[165, 130, 230, 230], Large iron Shield[206, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 376681, VIT: 70481, SPD: 2, LUK: 2, Attack: 461469, Defense: 155343, Current HP: 0, A Avg: 484542, D Avg: 155343, [Pulse Knife[165, 130, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 376657, VIT: 70481, SPD: 2, LUK: 2, Attack: 461445, Defense: 154719, Current HP: 0, A Avg: 484517, D Avg: 154719, [Pulse Knife[165, 130, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39792, STR: 376610, VIT: 70468, SPD: 2, LUK: 2, Attack: 461398, Defense: 156383, Current HP: 0, A Avg: 484467, D Avg: 156383, [Pulse Knife[165, 130, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38640, STR: 376610, VIT: 67327, SPD: 2, LUK: 2, Attack: 461398, Defense: 154243, Current HP: 0, A Avg: 484467, D Avg: 154243, [Pulse Knife[165, 130, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 40200, STR: 376610, VIT: 67264, SPD: 2, LUK: 2, Attack: 461398, Defense: 154687, Current HP: 0, A Avg: 484467, D Avg: 154687, [Pulse Knife[165, 130, 230, 230], Cloud Shield[241, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 376610, VIT: 67411, SPD: 2, LUK: 2, Attack: 461398, Defense: 154249, Current HP: 0, A Avg: 484467, D Avg: 154249, [Pulse Knife[165, 130, 230, 230], Aurora Shield[240, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38592, STR: 385584, VIT: 67264, SPD: 2, LUK: 2, Attack: 470372, Defense: 155090, Current HP: 0, A Avg: 493890, D Avg: 155090, [Pulse Knife[165, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 40200, STR: 376610, VIT: 67264, SPD: 2, LUK: 2, Attack: 461398, Defense: 154310, Current HP: 0, A Avg: 484467, D Avg: 154310, [Pulse Knife[165, 130, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38760, STR: 376704, VIT: 70534, SPD: 2, LUK: 2, Attack: 462038, Defense: 154369, Current HP: 0, A Avg: 485139, D Avg: 154369, [Impulse[166, 130, 230, 230], Emerald Shield[209, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 376704, VIT: 70556, SPD: 2, LUK: 2, Attack: 462038, Defense: 154443, Current HP: 0, A Avg: 485139, D Avg: 154443, [Impulse[166, 130, 230, 230], Large iron Shield[206, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38856, STR: 376775, VIT: 70547, SPD: 2, LUK: 2, Attack: 462109, Defense: 155409, Current HP: 0, A Avg: 485214, D Avg: 155409, [Impulse[166, 130, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38856, STR: 376751, VIT: 70547, SPD: 2, LUK: 2, Attack: 462085, Defense: 154785, Current HP: 0, A Avg: 485189, D Avg: 154785, [Impulse[166, 130, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 40525, STR: 376704, VIT: 67348, SPD: 2, LUK: 2, Attack: 462038, Defense: 152821, Current HP: 0, A Avg: 485139, D Avg: 152821, [Impulse[166, 130, 230, 230], Mist Shield[233, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39936, STR: 376704, VIT: 70534, SPD: 2, LUK: 2, Attack: 462038, Defense: 156449, Current HP: 0, A Avg: 485139, D Avg: 156449, [Impulse[166, 130, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 376704, VIT: 67327, SPD: 2, LUK: 2, Attack: 462038, Defense: 157103, Current HP: 0, A Avg: 485139, D Avg: 157103, [Impulse[166, 130, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 376704, VIT: 67327, SPD: 2, LUK: 2, Attack: 462038, Defense: 154114, Current HP: 0, A Avg: 485139, D Avg: 154114, [Impulse[166, 130, 230, 230], Graffiti[243, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 385680, VIT: 67327, SPD: 2, LUK: 2, Attack: 471014, Defense: 155153, Current HP: 0, A Avg: 494564, D Avg: 155153, [Impulse[166, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 40350, STR: 376704, VIT: 67327, SPD: 2, LUK: 2, Attack: 462038, Defense: 154373, Current HP: 0, A Avg: 485139, D Avg: 154373, [Impulse[166, 130, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38760, STR: 328287, VIT: 67390, SPD: 2, LUK: 2, Attack: 413255, Defense: 154306, Current HP: 0, A Avg: 516568, D Avg: 154306, [Cluster Bomb[170, 130, 230, 230], White Hole[230, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39240, STR: 328287, VIT: 67390, SPD: 2, LUK: 2, Attack: 420473, Defense: 154306, Current HP: 0, A Avg: 525591, D Avg: 154306, [Big Bang[171, 130, 230, 230], White Hole[230, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38952, STR: 339931, VIT: 67411, SPD: 2, LUK: 2, Attack: 429840, Defense: 155237, Current HP: 0, A Avg: 537300, D Avg: 155237, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38952, STR: 388684, VIT: 67306, SPD: 2, LUK: 2, Attack: 478593, Defense: 155132, Current HP: 0, A Avg: 502522, D Avg: 155132, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39672, STR: 352132, VIT: 70446, SPD: 2, LUK: 2, Attack: 437776, Defense: 156361, Current HP: 0, A Avg: 459664, D Avg: 156361, [Portal Sword[176, 130, 230, 230], Frying Pan[231, 230, 230, 230], Petit Magic Circle[308, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39072, STR: 352132, VIT: 70666, SPD: 2, LUK: 2, Attack: 437776, Defense: 157452, Current HP: 0, A Avg: 459664, D Avg: 157452, [Portal Sword[176, 130, 230, 230], Golem Shield[245, 230, 230, 230], Petit Magic Circle[308, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38472, STR: 352132, VIT: 67243, SPD: 2, LUK: 2, Attack: 437776, Defense: 157019, Current HP: 0, A Avg: 459664, D Avg: 157019, [Portal Sword[176, 130, 230, 230], Blank Shield[244, 230, 230, 230], Petit Magic Circle[308, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38760, STR: 352132, VIT: 70556, SPD: 2, LUK: 2, Attack: 437776, Defense: 156770, Current HP: 0, A Avg: 459664, D Avg: 156770, [Portal Sword[176, 130, 230, 230], King Shield[248, 230, 230, 230], Petit Magic Circle[308, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39312, STR: 329988, VIT: 70811, SPD: 2, LUK: 2, Attack: 414488, Defense: 155673, Current HP: 0, A Avg: 518110, D Avg: 155673, [Divine Dragon Sword[181, 130, 230, 230], Dragon's Head[217, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39312, STR: 378467, VIT: 70701, SPD: 2, LUK: 2, Attack: 462967, Defense: 155563, Current HP: 0, A Avg: 486115, D Avg: 155563, [Divine Dragon Sword[181, 130, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39072, STR: 380840, VIT: 67474, SPD: 2, LUK: 2, Attack: 466653, Defense: 157250, Current HP: 0, A Avg: 489985, D Avg: 157250, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38952, STR: 332387, VIT: 67537, SPD: 2, LUK: 2, Attack: 418200, Defense: 157313, Current HP: 0, A Avg: 522750, D Avg: 157313, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38736, STR: 376516, VIT: 70424, SPD: 2, LUK: 2, Attack: 462056, Defense: 154259, Current HP: 0, A Avg: 485158, D Avg: 154259, [Zodiac[184, 130, 230, 230], Emerald Shield[209, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 376516, VIT: 70446, SPD: 2, LUK: 2, Attack: 462056, Defense: 154333, Current HP: 0, A Avg: 485158, D Avg: 154333, [Zodiac[184, 130, 230, 230], Large iron Shield[206, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38832, STR: 376587, VIT: 70437, SPD: 2, LUK: 2, Attack: 462127, Defense: 155299, Current HP: 0, A Avg: 485233, D Avg: 155299, [Zodiac[184, 130, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38832, STR: 376563, VIT: 70437, SPD: 2, LUK: 2, Attack: 462103, Defense: 154675, Current HP: 0, A Avg: 485208, D Avg: 154675, [Zodiac[184, 130, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39912, STR: 376516, VIT: 70424, SPD: 2, LUK: 2, Attack: 462056, Defense: 156339, Current HP: 0, A Avg: 485158, D Avg: 156339, [Zodiac[184, 130, 230, 230], Frying Pan[231, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38760, STR: 376516, VIT: 67285, SPD: 2, LUK: 2, Attack: 462056, Defense: 154201, Current HP: 0, A Avg: 485158, D Avg: 154201, [Zodiac[184, 130, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 376516, VIT: 67222, SPD: 2, LUK: 2, Attack: 462056, Defense: 154009, Current HP: 0, A Avg: 485158, D Avg: 154009, [Zodiac[184, 130, 230, 230], Graffiti[243, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39432, STR: 385008, VIT: 67642, SPD: 2, LUK: 2, Attack: 470548, Defense: 155208, Current HP: 0, A Avg: 494075, D Avg: 155208, [Zodiac[184, 130, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 330, 330, 66]]
