Rank 40333: 285 - [11224, 6661, 414] - HP: 94163, STR: 180972, VIT: 894, SPD: 40, LUK: 1, Attack: 270881, Defense: 90672, Current HP: 94163, A Avg: 284425, D Avg: 90672, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 47243: 3037 - [14537, 3632, 130] - HP: 1363, STR: 135399, VIT: 128126, SPD: 40, LUK: 1, Attack: 225308, Defense: 215954, Current HP: 1363, A Avg: 281635, D Avg: 215954, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 47262: 3027 - [14537, 3651, 111] - HP: 1363, STR: 135399, VIT: 128126, SPD: 40, LUK: 1, Attack: 225308, Defense: 215954, Current HP: 1363, A Avg: 283888, D Avg: 215954, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 47345: 1457 - [14531, 3752, 016] - HP: 140563, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 140563, A Avg: 327293, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 66]]
Rank 47345: 1507 - [14531, 3752, 016] - HP: 140563, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 140563, A Avg: 327293, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 807]]
Rank 47396: 5837 - [14676, 3368, 255] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 236573, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 66, 806]]
Rank 47415: 1487 - [14566, 3717, 016] - HP: 140563, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 140563, A Avg: 335086, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 803]]
Rank 47447: 497 - [14579, 3710, 010] - HP: 1363, STR: 221799, VIT: 102526, SPD: 40, LUK: 1, Attack: 311708, Defense: 190354, Current HP: 1363, A Avg: 327293, D Avg: 190354, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 47485: 5927 - [14716, 3337, 246] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 242206, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 803, 806]]
Rank 47538: 4187 - [15296, 1650, 1353] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 236573, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 66, 806]]
Rank 47545: 5757 - [14658, 3571, 070] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 335635, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 68, 806]]
Rank 47573: 5727 - [14672, 3557, 070] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 338320, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 67, 806]]
Rank 47595: 1477 - [14654, 3633, 012] - HP: 140563, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 140563, A Avg: 389635, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 68]]
Rank 47641: 1467 - [14676, 3613, 010] - HP: 140563, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 140563, A Avg: 392752, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 67]]
Rank 47641: 4277 - [15346, 1603, 1350] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 242206, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 803, 806]]
Rank 47663: 217 - [14682, 3617, 000] - HP: 140563, STR: 264999, VIT: 126, SPD: 40, LUK: 1, Attack: 354908, Defense: 87954, Current HP: 140563, A Avg: 372653, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 47806: 412 - [15383, 1657, 1259] - HP: 33668, STR: 207639, VIT: 129244, SPD: 40, LUK: 1, Attack: 293452, Defense: 219022, Current HP: 33668, A Avg: 308124, D Avg: 219022, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 330]]
Rank 47847: 422 - [15129, 2460, 710] - HP: 33668, STR: 140439, VIT: 154844, SPD: 40, LUK: 1, Attack: 226252, Defense: 244622, Current HP: 33668, A Avg: 237564, D Avg: 244622, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 330]]
Rank 47928: 5907 - [14925, 3153, 221] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 281635, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 68, 806]]
Rank 47996: 511 - [15412, 1760, 1127] - HP: 3629, STR: 178768, VIT: 155120, SPD: 47, LUK: 1, Attack: 264581, Defense: 244898, Current HP: 3629, A Avg: 277810, D Avg: 244898, [Spear of Regression[182, 230, 230, 230], Blank Shield[244, 330, 330, 330], Black Box[323, 330, 330, 330]]
Rank 48002: 5877 - [14957, 3131, 211] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 283888, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 67, 806]]
Rank 48009: 4937 - [15119, 2652, 528] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 236573, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 66, 806]]
Rank 48053: 917 - [15544, 1421, 1334] - HP: 233363, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 233363, A Avg: 236573, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 230, 66]]
Rank 48053: 967 - [15544, 1421, 1334] - HP: 233363, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 233363, A Avg: 236573, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 230, 807]]
Rank 48094: 2417 - [14922, 3328, 049] - HP: 47763, STR: 178599, VIT: 76926, SPD: 40, LUK: 1, Attack: 268508, Defense: 164754, Current HP: 47763, A Avg: 281933, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 48094: 2467 - [14922, 3328, 049] - HP: 47763, STR: 178599, VIT: 76926, SPD: 40, LUK: 1, Attack: 268508, Defense: 164754, Current HP: 47763, A Avg: 281933, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 48101: 5027 - [15162, 2615, 522] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 242206, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 803, 806]]
Rank 48122: 2447 - [14935, 3317, 047] - HP: 47763, STR: 178599, VIT: 76926, SPD: 40, LUK: 1, Attack: 268508, Defense: 164754, Current HP: 47763, A Avg: 288646, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 48146: 947 - [15588, 1382, 1329] - HP: 233363, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 233363, A Avg: 242206, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 230, 803]]
Rank 48199: 4257 - [15598, 1405, 1296] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 281635, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 68, 806]]
Rank 48215: 4787 - [15107, 2894, 298] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 281933, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 66, 806]]
Rank 48239: 1917 - [14973, 3320, 006] - HP: 94163, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 94163, A Avg: 327293, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 48246: 2437 - [14982, 3300, 017] - HP: 47763, STR: 178599, VIT: 76926, SPD: 40, LUK: 1, Attack: 268508, Defense: 164754, Current HP: 47763, A Avg: 335635, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 48254: 2427 - [14986, 3296, 017] - HP: 47763, STR: 178599, VIT: 76926, SPD: 40, LUK: 1, Attack: 268508, Defense: 164754, Current HP: 47763, A Avg: 338320, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 48299: 4877 - [15149, 2852, 298] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 288646, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 803, 806]]
Rank 48300: 4227 - [15646, 1362, 1291] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 283888, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 67, 806]]
Rank 48462: 2477 - [15127, 3081, 091] - HP: 47763, STR: 135399, VIT: 102526, SPD: 40, LUK: 1, Attack: 225308, Defense: 190354, Current HP: 47763, A Avg: 236573, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 48462: 2527 - [15127, 3081, 091] - HP: 47763, STR: 135399, VIT: 102526, SPD: 40, LUK: 1, Attack: 225308, Defense: 190354, Current HP: 47763, A Avg: 236573, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 48497: 2507 - [15144, 3065, 090] - HP: 47763, STR: 135399, VIT: 102526, SPD: 40, LUK: 1, Attack: 225308, Defense: 190354, Current HP: 47763, A Avg: 242206, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 48589: 5007 - [15386, 2431, 482] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 281635, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 68, 806]]
Rank 48605: 512 - [15714, 1463, 1122] - HP: 3268, STR: 207639, VIT: 154844, SPD: 40, LUK: 1, Attack: 293452, Defense: 244622, Current HP: 3268, A Avg: 308124, D Avg: 244622, [Spear of Regression[182, 230, 230, 230], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 330]]
Rank 48658: 937 - [15821, 1195, 1283] - HP: 233363, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 233363, A Avg: 281635, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 230, 68]]
Rank 48660: 2457 - [15205, 3045, 049] - HP: 47763, STR: 178599, VIT: 76926, SPD: 40, LUK: 1, Attack: 268508, Defense: 164754, Current HP: 47763, A Avg: 281933, D Avg: 197704, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 48671: 5797 - [15223, 3002, 074] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 281933, D Avg: 158975, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 806, 807]]
Rank 48677: 522 - [15497, 2186, 616] - HP: 3268, STR: 140439, VIT: 180444, SPD: 40, LUK: 1, Attack: 226252, Defense: 270222, Current HP: 3268, A Avg: 237564, D Avg: 270222, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 330]]
Rank 48680: 4977 - [15430, 2390, 479] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 283888, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 67, 806]]
Rank 48747: 397 - [15227, 3066, 006] - HP: 47763, STR: 221799, VIT: 76926, SPD: 40, LUK: 1, Attack: 311708, Defense: 164754, Current HP: 47763, A Avg: 327293, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 48753: 927 - [15867, 1152, 1280] - HP: 233363, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 233363, A Avg: 283888, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 230, 67]]
Rank 48759: 2497 - [15264, 2967, 068] - HP: 47763, STR: 135399, VIT: 102526, SPD: 40, LUK: 1, Attack: 225308, Defense: 190354, Current HP: 47763, A Avg: 281635, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 48787: 2487 - [15273, 2968, 058] - HP: 47763, STR: 135399, VIT: 102526, SPD: 40, LUK: 1, Attack: 225308, Defense: 190354, Current HP: 47763, A Avg: 283888, D Avg: 190354, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 48817: 4857 - [15396, 2629, 274] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 335635, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 68, 806]]
Rank 48845: 4827 - [15409, 2618, 272] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 338320, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 67, 806]]
Rank 48860: 5947 - [15394, 2678, 227] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 236573, D Avg: 194815, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 806, 807]]
Rank 48982: 2517 - [15378, 2848, 073] - HP: 47763, STR: 135399, VIT: 102526, SPD: 40, LUK: 1, Attack: 225308, Defense: 190354, Current HP: 47763, A Avg: 236573, D Avg: 228424, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 49011: 1937 - [15376, 2883, 040] - HP: 94163, STR: 178599, VIT: 51326, SPD: 40, LUK: 1, Attack: 268508, Defense: 139154, Current HP: 94163, A Avg: 281933, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 49011: 1987 - [15376, 2883, 040] - HP: 94163, STR: 178599, VIT: 51326, SPD: 40, LUK: 1, Attack: 268508, Defense: 139154, Current HP: 94163, A Avg: 281933, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 49037: 1967 - [15389, 2870, 040] - HP: 94163, STR: 178599, VIT: 51326, SPD: 40, LUK: 1, Attack: 268508, Defense: 139154, Current HP: 94163, A Avg: 288646, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 49127: 1997 - [15458, 2753, 088] - HP: 94163, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 94163, A Avg: 236573, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 49127: 2047 - [15458, 2753, 088] - HP: 94163, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 94163, A Avg: 236573, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 49143: 1217 - [15676, 2115, 508] - HP: 186963, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 186963, A Avg: 236573, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 330, 66]]
Rank 49143: 1267 - [15676, 2115, 508] - HP: 186963, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 186963, A Avg: 236573, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 330, 807]]
Rank 49155: 2027 - [15472, 2739, 088] - HP: 94163, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 94163, A Avg: 242206, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 49211: 1247 - [15706, 2093, 500] - HP: 186963, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 186963, A Avg: 242206, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 49211: 1957 - [15468, 2807, 024] - HP: 94163, STR: 178599, VIT: 51326, SPD: 40, LUK: 1, Attack: 268508, Defense: 139154, Current HP: 94163, A Avg: 335635, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 49215: 1947 - [15470, 2805, 024] - HP: 94163, STR: 178599, VIT: 51326, SPD: 40, LUK: 1, Attack: 268508, Defense: 139154, Current HP: 94163, A Avg: 338320, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 49225: 507 - [15487, 2764, 048] - HP: 1363, STR: 178599, VIT: 128126, SPD: 40, LUK: 1, Attack: 268508, Defense: 215954, Current HP: 1363, A Avg: 281933, D Avg: 215954, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 49270: 4297 - [16137, 859, 1303] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 236573, D Avg: 123135, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 806, 807]]
Rank 49395: 2017 - [15585, 2640, 074] - HP: 94163, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 94163, A Avg: 281635, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 49431: 2007 - [15600, 2631, 068] - HP: 94163, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 94163, A Avg: 283888, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 49465: 1517 - [15617, 2614, 068] - HP: 140563, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 140563, A Avg: 281933, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 66]]
Rank 49465: 1567 - [15617, 2614, 068] - HP: 140563, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 140563, A Avg: 281933, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 807]]
Rank 49477: 1577 - [15691, 2404, 204] - HP: 140563, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 140563, A Avg: 236573, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 49477: 1627 - [15691, 2404, 204] - HP: 140563, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 140563, A Avg: 236573, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 49511: 517 - [15625, 2636, 038] - HP: 1363, STR: 135399, VIT: 153726, SPD: 40, LUK: 1, Attack: 225308, Defense: 241554, Current HP: 1363, A Avg: 236573, D Avg: 241554, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
