Rank 38312: 7905 - [10289, 7445, 565] - HP: 5909, STR: 261691, VIT: 218644, SPD: 72, LUK: 1, Attack: 349573, Defense: 306472, Current HP: 5909, A Avg: 440461, D Avg: 306472, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 66, 67]]
Rank 49701: 6464 - [16013, 1662, 624] - HP: 58596, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 58596, A Avg: 549965, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 803]]
Rank 49768: 224 - [16057, 1597, 645] - HP: 163932, STR: 283008, VIT: 45862, SPD: 72, LUK: 2, Attack: 370890, Defense: 133690, Current HP: 163932, A Avg: 389434, D Avg: 133690, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 730]]
Rank 49782: 7574 - [15906, 2064, 329] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 517902, D Avg: 107205, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 803, 806]]
Rank 49847: 6504 - [16081, 1604, 614] - HP: 58596, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 58596, A Avg: 532912, D Avg: 107205, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 806]]
Rank 49864: 6474 - [16089, 1597, 613] - HP: 58596, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 58596, A Avg: 537175, D Avg: 107205, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 806]]
Rank 49925: 6494 - [16121, 1562, 616] - HP: 58596, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 58596, A Avg: 586203, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 803]]
Rank 49988: 7614 - [15986, 2030, 283] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 532912, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 68]]
Rank 49988: 7704 - [15986, 2030, 283] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 532912, D Avg: 160428, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 806]]
Rank 50005: 7604 - [15994, 2023, 282] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 537175, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 67]]
Rank 50005: 7674 - [15994, 2023, 282] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 537175, D Avg: 160428, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 806]]
Rank 50020: 6514 - [16163, 1531, 605] - HP: 58596, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 58596, A Avg: 618178, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 807]]
Rank 50035: 1814 - [16181, 1492, 626] - HP: 111264, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 111264, A Avg: 447646, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 66]]
Rank 50035: 1864 - [16181, 1492, 626] - HP: 111264, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 111264, A Avg: 447646, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 807]]
Rank 50054: 6484 - [16180, 1514, 605] - HP: 58596, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 58596, A Avg: 626705, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 807]]
Rank 50054: 7594 - [16039, 1937, 323] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 505858, D Avg: 125073, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 806, 807]]
Rank 50055: 7664 - [16017, 2004, 278] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 549965, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 803]]
Rank 50086: 6454 - [16196, 1498, 605] - HP: 58596, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 58596, A Avg: 639495, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 68]]
Rank 50134: 1844 - [16230, 1444, 625] - HP: 111264, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 111264, A Avg: 458304, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 803]]
Rank 50134: 2374 - [16062, 1948, 289] - HP: 58596, STR: 283008, VIT: 90214, SPD: 72, LUK: 2, Attack: 370890, Defense: 178042, Current HP: 58596, A Avg: 463612, D Avg: 178042, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 68]]
Rank 50144: 2364 - [16067, 1943, 289] - HP: 58596, STR: 283008, VIT: 90214, SPD: 72, LUK: 2, Attack: 370890, Defense: 178042, Current HP: 58596, A Avg: 467321, D Avg: 178042, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 67]]
Rank 50166: 7464 - [16087, 1905, 307] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 602212, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 68]]
Rank 50172: 7454 - [16090, 1902, 307] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 607030, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 67]]
Rank 50214: 304 - [16099, 1917, 283] - HP: 111264, STR: 283008, VIT: 90214, SPD: 72, LUK: 2, Attack: 370890, Defense: 178042, Current HP: 111264, A Avg: 389434, D Avg: 178042, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 730]]
Rank 50243: 7514 - [16125, 1868, 306] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 621483, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 803]]
Rank 50278: 7694 - [16125, 1903, 271] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 586203, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 803]]
Rank 50343: 2914 - [16113, 2004, 182] - HP: 5928, STR: 283008, VIT: 134566, SPD: 72, LUK: 2, Attack: 370890, Defense: 222394, Current HP: 5928, A Avg: 463612, D Avg: 222394, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 68]]
Rank 50349: 2904 - [16116, 2001, 182] - HP: 5928, STR: 283008, VIT: 134566, SPD: 72, LUK: 2, Attack: 370890, Defense: 222394, Current HP: 5928, A Avg: 467321, D Avg: 222394, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 67]]
Rank 50373: 7714 - [16167, 1872, 260] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 618178, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 807]]
Rank 50392: 7544 - [16195, 1807, 297] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 662433, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 803]]
Rank 50407: 7684 - [16184, 1855, 260] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 626705, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 807]]
Rank 50417: 7564 - [16206, 1799, 294] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 698566, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 807]]
Rank 50427: 7534 - [16211, 1794, 294] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 708201, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 807]]
Rank 50435: 7654 - [16198, 1841, 260] - HP: 5928, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 5928, A Avg: 639495, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 68]]
Rank 50449: 7504 - [16222, 1783, 294] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 722655, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 68]]
Rank 50516: 394 - [16198, 1922, 179] - HP: 58596, STR: 283008, VIT: 134566, SPD: 72, LUK: 2, Attack: 370890, Defense: 222394, Current HP: 58596, A Avg: 389434, D Avg: 222394, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 730]]
Rank 50566: 7554 - [16282, 1720, 297] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 602212, D Avg: 107205, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 806]]
Rank 50572: 7524 - [16285, 1717, 297] - HP: 5928, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 5928, A Avg: 607030, D Avg: 107205, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 806]]
Rank 50579: 2294 - [16276, 1751, 272] - HP: 58596, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 58596, A Avg: 447646, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 66]]
Rank 50579: 2344 - [16276, 1751, 272] - HP: 58596, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 58596, A Avg: 447646, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 807]]
Rank 50663: 1854 - [16490, 1193, 616] - HP: 111264, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 111264, A Avg: 447646, D Avg: 107205, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 806]]
Rank 50666: 2324 - [16319, 1709, 271] - HP: 58596, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 58596, A Avg: 458304, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 803]]
Rank 50721: 494 - [16255, 1956, 088] - HP: 5928, STR: 283008, VIT: 178918, SPD: 72, LUK: 2, Attack: 370890, Defense: 266746, Current HP: 5928, A Avg: 389434, D Avg: 266746, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 50800: 1834 - [16546, 1162, 591] - HP: 111264, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 111264, A Avg: 532912, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 68]]
Rank 50804: 1824 - [16548, 1160, 591] - HP: 111264, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 111264, A Avg: 537175, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 67]]
Rank 50817: 2334 - [16392, 1641, 266] - HP: 58596, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 58596, A Avg: 447646, D Avg: 160428, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 806]]
Rank 50828: 2234 - [16402, 1622, 275] - HP: 58596, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 58596, A Avg: 505858, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 66]]
Rank 50828: 2284 - [16402, 1622, 275] - HP: 58596, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 58596, A Avg: 505858, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 807]]
Rank 50860: 2714 - [16351, 1807, 141] - HP: 5928, STR: 449328, VIT: 1510, SPD: 72, LUK: 2, Attack: 537210, Defense: 89338, Current HP: 5928, A Avg: 564070, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 66]]
Rank 50860: 2764 - [16351, 1807, 141] - HP: 5928, STR: 449328, VIT: 1510, SPD: 72, LUK: 2, Attack: 537210, Defense: 89338, Current HP: 5928, A Avg: 564070, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 807]]
Rank 50875: 2834 - [16342, 1849, 108] - HP: 5928, STR: 338448, VIT: 90214, SPD: 72, LUK: 2, Attack: 426330, Defense: 178042, Current HP: 5928, A Avg: 447646, D Avg: 178042, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 66]]
Rank 50875: 2874 - [16342, 1849, 108] - HP: 5928, STR: 338448, VIT: 90214, SPD: 72, LUK: 2, Attack: 426330, Defense: 178042, Current HP: 5928, A Avg: 447646, D Avg: 213650, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 806]]
Rank 50875: 2884 - [16342, 1849, 108] - HP: 5928, STR: 338448, VIT: 90214, SPD: 72, LUK: 2, Attack: 426330, Defense: 178042, Current HP: 5928, A Avg: 447646, D Avg: 178042, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 807]]
Rank 50921: 2264 - [16447, 1580, 272] - HP: 58596, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 58596, A Avg: 517902, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 803]]
Rank 50944: 2864 - [16376, 1816, 107] - HP: 5928, STR: 338448, VIT: 90214, SPD: 72, LUK: 2, Attack: 426330, Defense: 178042, Current HP: 5928, A Avg: 458304, D Avg: 178042, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 803]]
Rank 50958: 2744 - [16400, 1758, 141] - HP: 5928, STR: 449328, VIT: 1510, SPD: 72, LUK: 2, Attack: 537210, Defense: 89338, Current HP: 5928, A Avg: 577500, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 803]]
Rank 50987: 2774 - [16402, 1781, 116] - HP: 5928, STR: 393888, VIT: 45862, SPD: 72, LUK: 2, Attack: 481770, Defense: 133690, Current HP: 5928, A Avg: 505858, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 66]]
Rank 50987: 2814 - [16402, 1781, 116] - HP: 5928, STR: 393888, VIT: 45862, SPD: 72, LUK: 2, Attack: 481770, Defense: 133690, Current HP: 5928, A Avg: 505858, D Avg: 160428, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 806]]
Rank 50987: 2824 - [16402, 1781, 116] - HP: 5928, STR: 393888, VIT: 45862, SPD: 72, LUK: 2, Attack: 481770, Defense: 133690, Current HP: 5928, A Avg: 505858, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 807]]
Rank 51044: 2274 - [16506, 1526, 267] - HP: 58596, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 58596, A Avg: 505858, D Avg: 107205, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 806]]
Rank 51080: 2804 - [16447, 1739, 113] - HP: 5928, STR: 393888, VIT: 45862, SPD: 72, LUK: 2, Attack: 481770, Defense: 133690, Current HP: 5928, A Avg: 517902, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 803]]
Rank 51107: 214 - [16703, 998, 598] - HP: 163932, STR: 338448, VIT: 1510, SPD: 72, LUK: 2, Attack: 426330, Defense: 89338, Current HP: 163932, A Avg: 447646, D Avg: 89338, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 630]]
Rank 51117: 2734 - [16479, 1680, 140] - HP: 5928, STR: 449328, VIT: 1510, SPD: 72, LUK: 2, Attack: 537210, Defense: 89338, Current HP: 5928, A Avg: 671512, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 68]]
Rank 51126: 2724 - [16483, 1677, 139] - HP: 5928, STR: 449328, VIT: 1510, SPD: 72, LUK: 2, Attack: 537210, Defense: 89338, Current HP: 5928, A Avg: 676884, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 67]]
Rank 51189: 2244 - [16573, 1470, 256] - HP: 58596, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 58596, A Avg: 607030, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 67]]
Rank 51189: 2254 - [16573, 1470, 256] - HP: 58596, STR: 393888, VIT: 1510, SPD: 72, LUK: 2, Attack: 481770, Defense: 89338, Current HP: 58596, A Avg: 602212, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 68]]
Rank 51251: 2314 - [16598, 1457, 244] - HP: 58596, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 58596, A Avg: 532912, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 68]]
Rank 51254: 2754 - [16547, 1613, 139] - HP: 5928, STR: 449328, VIT: 1510, SPD: 72, LUK: 2, Attack: 537210, Defense: 89338, Current HP: 5928, A Avg: 564070, D Avg: 107205, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 806]]
Rank 51256: 2304 - [16600, 1456, 243] - HP: 58596, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 58596, A Avg: 537175, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 67]]
Rank 51348: 2784 - [16573, 1629, 097] - HP: 5928, STR: 393888, VIT: 45862, SPD: 72, LUK: 2, Attack: 481770, Defense: 133690, Current HP: 5928, A Avg: 607030, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 67]]
Rank 51348: 2794 - [16573, 1629, 097] - HP: 5928, STR: 393888, VIT: 45862, SPD: 72, LUK: 2, Attack: 481770, Defense: 133690, Current HP: 5928, A Avg: 602212, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 68]]
Rank 51364: 454 - [16572, 1648, 079] - HP: 5928, STR: 504768, VIT: 1510, SPD: 72, LUK: 2, Attack: 592650, Defense: 89338, Current HP: 5928, A Avg: 622282, D Avg: 89338, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 630]]
Rank 51436: 2854 - [16612, 1600, 087] - HP: 5928, STR: 338448, VIT: 90214, SPD: 72, LUK: 2, Attack: 426330, Defense: 178042, Current HP: 5928, A Avg: 532912, D Avg: 178042, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 68]]
Rank 51441: 2844 - [16614, 1599, 086] - HP: 5928, STR: 338448, VIT: 90214, SPD: 72, LUK: 2, Attack: 426330, Defense: 178042, Current HP: 5928, A Avg: 537175, D Avg: 178042, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 67]]
Rank 51716: 294 - [16831, 1223, 245] - HP: 111264, STR: 338448, VIT: 45862, SPD: 72, LUK: 2, Attack: 426330, Defense: 133690, Current HP: 111264, A Avg: 447646, D Avg: 133690, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 730]]
