Rank 38490: 18043 - [11897, 2799, 3603] - HP: 6593, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 6593, A Avg: 648394, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 66, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 47798: 12993 - [15245, 2063, 991] - HP: 6593, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 6593, A Avg: 715699, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 803, 807]]
Rank 47799: 403 - [14884, 3147, 268] - HP: 65246, STR: 253378, VIT: 199246, SPD: 80, LUK: 2, Attack: 341260, Defense: 287074, Current HP: 65246, A Avg: 358323, D Avg: 287074, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 47845: 6663 - [15219, 2188, 892] - HP: 65246, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 65246, A Avg: 584350, D Avg: 138898, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 807]]
Rank 47846: 7623 - [15049, 2699, 551] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 499595, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 803]]
Rank 47846: 7723 - [15049, 2699, 551] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 499595, D Avg: 166677, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 803, 806]]
Rank 47855: 7763 - [15005, 2840, 454] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 503750, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 68]]
Rank 47855: 7853 - [15005, 2840, 454] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 503750, D Avg: 225948, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 68, 806]]
Rank 47895: 7753 - [15025, 2820, 454] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 507780, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 67]]
Rank 47895: 7823 - [15025, 2820, 454] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 507780, D Avg: 225948, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 806]]
Rank 47916: 6633 - [15254, 2154, 891] - HP: 65246, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 65246, A Avg: 592410, D Avg: 138898, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 807]]
Rank 47937: 7733 - [15090, 2667, 542] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 511214, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 803, 807]]
Rank 47951: 7493 - [15127, 2570, 602] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 552804, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 807]]
Rank 47959: 6603 - [15275, 2134, 890] - HP: 65246, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 65246, A Avg: 604500, D Avg: 138898, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 68]]
Rank 47993: 6543 - [15320, 2033, 946] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 487977, D Avg: 125308, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 806, 807]]
Rank 48004: 7813 - [15072, 2788, 439] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 519869, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 803]]
Rank 48023: 12953 - [15343, 1994, 962] - HP: 6593, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 6593, A Avg: 766821, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 803]]
Rank 48179: 12963 - [15428, 1895, 976] - HP: 6593, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 6593, A Avg: 697110, D Avg: 107407, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 806]]
Rank 48183: 1913 - [15384, 2031, 884] - HP: 123899, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 123899, A Avg: 423150, D Avg: 166677, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 806]]
Rank 48208: 503 - [14999, 3211, 089] - HP: 6593, STR: 253378, VIT: 248638, SPD: 80, LUK: 2, Attack: 341260, Defense: 336466, Current HP: 6593, A Avg: 358323, D Avg: 336466, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 48241: 7843 - [15179, 2704, 416] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 554125, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 68, 803]]
Rank 48246: 7473 - [15269, 2439, 591] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 565966, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 803]]
Rank 48352: 13033 - [15506, 1834, 959] - HP: 6593, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 6593, A Avg: 673873, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 68, 806, 807]]
Rank 48385: 2353 - [15247, 2644, 408] - HP: 65246, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 65246, A Avg: 423150, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 66]]
Rank 48385: 2403 - [15247, 2644, 408] - HP: 65246, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 65246, A Avg: 423150, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 807]]
Rank 48406: 13003 - [15533, 1807, 959] - HP: 6593, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 6593, A Avg: 683167, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 806, 807]]
Rank 48420: 13023 - [15518, 1866, 915] - HP: 6593, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 6593, A Avg: 883006, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 68, 803, 807]]
Rank 48433: 7863 - [15274, 2611, 414] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 584350, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 68, 807]]
Rank 48450: 2383 - [15279, 2613, 407] - HP: 65246, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 65246, A Avg: 433225, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 803]]
Rank 48462: 12973 - [15536, 1854, 909] - HP: 6593, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 6593, A Avg: 943422, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 807]]
Rank 48479: 1893 - [15533, 1880, 886] - HP: 123899, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 123899, A Avg: 503750, D Avg: 138898, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 68]]
Rank 48493: 1883 - [15540, 1873, 886] - HP: 123899, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 123899, A Avg: 507780, D Avg: 138898, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 67]]
Rank 48494: 7833 - [15304, 2582, 413] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 592410, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 807]]
Rank 48528: 6413 - [15582, 1782, 935] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 580925, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 68]]
Rank 48531: 7803 - [15322, 2565, 412] - HP: 6593, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 6593, A Avg: 604500, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 68]]
Rank 48544: 6403 - [15590, 1774, 935] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 585572, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 67]]
Rank 48553: 7583 - [15420, 2293, 586] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 579128, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 803, 807]]
Rank 48590: 7483 - [15432, 2294, 573] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 552804, D Avg: 107407, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 806]]
Rank 48592: 2393 - [15348, 2548, 403] - HP: 65246, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 65246, A Avg: 423150, D Avg: 225948, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 806]]
Rank 48634: 6463 - [15619, 1777, 903] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 599514, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 803]]
Rank 48764: 2893 - [15351, 2711, 237] - HP: 6593, STR: 315118, VIT: 149854, SPD: 80, LUK: 2, Attack: 403000, Defense: 237682, Current HP: 6593, A Avg: 423150, D Avg: 237682, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 66]]
Rank 48764: 2933 - [15351, 2711, 237] - HP: 6593, STR: 315118, VIT: 149854, SPD: 80, LUK: 2, Attack: 403000, Defense: 237682, Current HP: 6593, A Avg: 423150, D Avg: 285218, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 806]]
Rank 48764: 2943 - [15351, 2711, 237] - HP: 6593, STR: 315118, VIT: 149854, SPD: 80, LUK: 2, Attack: 403000, Defense: 237682, Current HP: 6593, A Avg: 423150, D Avg: 237682, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 807]]
Rank 48816: 223 - [15695, 1731, 873] - HP: 182552, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 182552, A Avg: 423150, D Avg: 138898, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 730]]
Rank 48825: 2923 - [15381, 2682, 236] - HP: 6593, STR: 315118, VIT: 149854, SPD: 80, LUK: 2, Attack: 403000, Defense: 237682, Current HP: 6593, A Avg: 433225, D Avg: 237682, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 803]]
Rank 48835: 6503 - [15724, 1663, 912] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 580925, D Avg: 107407, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 806]]
Rank 48850: 7573 - [15559, 2173, 567] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 565966, D Avg: 107407, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 803, 806]]
Rank 48851: 6473 - [15732, 1655, 912] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 585572, D Avg: 107407, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 806]]
Rank 48884: 6493 - [15740, 1664, 895] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 639017, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 803]]
Rank 49011: 7613 - [15589, 2244, 466] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 580925, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 68]]
Rank 49011: 7703 - [15589, 2244, 466] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 580925, D Avg: 166677, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 806]]
Rank 49027: 7603 - [15597, 2236, 466] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 585572, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 67]]
Rank 49027: 7673 - [15597, 2236, 466] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 585572, D Avg: 166677, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 806]]
Rank 49028: 7593 - [15645, 2093, 561] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 552804, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 806, 807]]
Rank 49035: 6513 - [15809, 1608, 882] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 673873, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 807]]
Rank 49067: 6483 - [15825, 1592, 882] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 683167, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 807]]
Rank 49094: 1813 - [15855, 1529, 915] - HP: 123899, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 123899, A Avg: 487977, D Avg: 89506, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 66]]
Rank 49094: 1863 - [15855, 1529, 915] - HP: 123899, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 123899, A Avg: 487977, D Avg: 89506, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 807]]
Rank 49103: 6453 - [15843, 1574, 882] - HP: 65246, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 65246, A Avg: 697110, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 68]]
Rank 49109: 7663 - [15623, 2240, 436] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 599514, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 803]]
Rank 49181: 2373 - [15637, 2270, 392] - HP: 65246, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 65246, A Avg: 503750, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 68]]
Rank 49193: 2363 - [15643, 2264, 392] - HP: 65246, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 65246, A Avg: 507780, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 67]]
Rank 49202: 1843 - [15908, 1478, 913] - HP: 123899, STR: 376858, VIT: 1678, SPD: 80, LUK: 2, Attack: 464740, Defense: 89506, Current HP: 123899, A Avg: 499595, D Avg: 89506, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 803]]
Rank 49341: 7463 - [15778, 2007, 514] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 658100, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 68]]
Rank 49347: 7453 - [15781, 2004, 514] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 663364, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 67]]
Rank 49358: 7693 - [15744, 2126, 429] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 639017, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 803]]
Rank 49429: 303 - [15756, 2161, 382] - HP: 123899, STR: 315118, VIT: 100462, SPD: 80, LUK: 2, Attack: 403000, Defense: 188290, Current HP: 123899, A Avg: 423150, D Avg: 188290, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 730]]
Rank 49444: 7513 - [15829, 1957, 513] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 679159, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 803]]
Rank 49452: 2913 - [15690, 2382, 227] - HP: 6593, STR: 315118, VIT: 149854, SPD: 80, LUK: 2, Attack: 403000, Defense: 237682, Current HP: 6593, A Avg: 503750, D Avg: 237682, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 68]]
Rank 49460: 2903 - [15694, 2378, 227] - HP: 6593, STR: 315118, VIT: 149854, SPD: 80, LUK: 2, Attack: 403000, Defense: 237682, Current HP: 6593, A Avg: 507780, D Avg: 237682, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 67]]
Rank 49509: 7713 - [15813, 2070, 416] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 673873, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 807]]
Rank 49541: 7683 - [15829, 2054, 416] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 683167, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 807]]
Rank 49573: 7653 - [15845, 2038, 416] - HP: 6593, STR: 376858, VIT: 51070, SPD: 80, LUK: 2, Attack: 464740, Defense: 138898, Current HP: 6593, A Avg: 697110, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 68]]
Rank 49641: 7543 - [15916, 1893, 490] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 723910, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 803]]
Rank 49672: 7563 - [15930, 1882, 487] - HP: 6593, STR: 438598, VIT: 1678, SPD: 80, LUK: 2, Attack: 526480, Defense: 89506, Current HP: 6593, A Avg: 763396, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 807]]
