Rank 38354: 5728 - [10794, 5972, 1533] - HP: 94598, STR: 110394, VIT: 26238, SPD: 16, LUK: 1, Attack: 200303, Defense: 113806, Current HP: 94598, A Avg: 252381, D Avg: 136567, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 67, 806]]
Rank 43449: 323 - [12627, 5568, 104] - HP: 62187, STR: 96258, VIT: 102982, SPD: 16, LUK: 2, Attack: 188444, Defense: 190550, Current HP: 62187, A Avg: 197866, D Avg: 190550, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 43454: 2983 - [12742, 5228, 329] - HP: 1387, STR: 128258, VIT: 102982, SPD: 16, LUK: 2, Attack: 220444, Defense: 190550, Current HP: 1387, A Avg: 236977, D Avg: 190550, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 43464: 1498 - [13243, 3735, 1321] - HP: 140998, STR: 137594, VIT: 638, SPD: 16, LUK: 1, Attack: 227503, Defense: 88206, Current HP: 140998, A Avg: 238878, D Avg: 105847, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 43465: 314 - [12733, 5266, 300] - HP: 61427, STR: 103756, VIT: 77198, SPD: 16, LUK: 2, Attack: 193665, Defense: 166976, Current HP: 61427, A Avg: 203348, D Avg: 166976, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 43474: 1976 - [12940, 4654, 705] - HP: 97860, STR: 102430, VIT: 51616, SPD: 16, LUK: 1, Attack: 194616, Defense: 138651, Current HP: 97860, A Avg: 204346, D Avg: 166381, [Big Bang[171, 130, 130, 230], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 43491: 1979 - [12945, 4656, 698] - HP: 97665, STR: 102430, VIT: 51368, SPD: 16, LUK: 1, Attack: 194616, Defense: 138793, Current HP: 97665, A Avg: 204346, D Avg: 166551, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 43494: 513 - [12614, 5652, 033] - HP: 1387, STR: 96258, VIT: 154182, SPD: 16, LUK: 2, Attack: 188444, Defense: 241750, Current HP: 1387, A Avg: 197866, D Avg: 241750, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 43509: 394 - [12750, 5259, 290] - HP: 31027, STR: 129356, VIT: 77198, SPD: 16, LUK: 2, Attack: 219265, Defense: 166976, Current HP: 31027, A Avg: 230228, D Avg: 166976, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 43515: 290 - [12710, 5385, 204] - HP: 94018, STR: 153630, VIT: 25926, SPD: 16, LUK: 1, Attack: 245816, Defense: 115704, Current HP: 94018, A Avg: 258106, D Avg: 115704, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 43524: 231 - [12824, 5052, 423] - HP: 92017, STR: 121655, VIT: 51534, SPD: 16, LUK: 2, Attack: 213841, Defense: 141312, Current HP: 92017, A Avg: 224533, D Avg: 141312, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 43546: 321 - [12679, 5509, 111] - HP: 61617, STR: 91255, VIT: 102734, SPD: 16, LUK: 2, Attack: 183441, Defense: 192512, Current HP: 61617, A Avg: 192613, D Avg: 192512, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 43583: 163 - [12964, 4691, 644] - HP: 122987, STR: 128258, VIT: 26182, SPD: 16, LUK: 2, Attack: 220444, Defense: 113750, Current HP: 122987, A Avg: 231466, D Avg: 113750, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 43591: 2457 - [12776, 5263, 260] - HP: 48343, STR: 102430, VIT: 82193, SPD: 16, LUK: 1, Attack: 194616, Defense: 168981, Current HP: 48343, A Avg: 204346, D Avg: 202777, [Big Bang[171, 130, 230, 230], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 43595: 2973 - [12742, 5369, 188] - HP: 1387, STR: 128258, VIT: 102982, SPD: 16, LUK: 2, Attack: 220444, Defense: 190550, Current HP: 1387, A Avg: 275555, D Avg: 190550, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 43598: 2963 - [12742, 5372, 185] - HP: 1387, STR: 128258, VIT: 102982, SPD: 16, LUK: 2, Attack: 220444, Defense: 190550, Current HP: 1387, A Avg: 277759, D Avg: 190550, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 43656: 1492 - [13324, 3684, 1291] - HP: 141288, STR: 136202, VIT: 574, SPD: 16, LUK: 1, Attack: 228388, Defense: 88142, Current HP: 141288, A Avg: 239807, D Avg: 105770, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 43672: 2433 - [12754, 5410, 135] - HP: 31787, STR: 128258, VIT: 77382, SPD: 16, LUK: 2, Attack: 220444, Defense: 164950, Current HP: 31787, A Avg: 275555, D Avg: 164950, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 43678: 2423 - [12757, 5407, 135] - HP: 31787, STR: 128258, VIT: 77382, SPD: 16, LUK: 2, Attack: 220444, Defense: 164950, Current HP: 31787, A Avg: 277759, D Avg: 164950, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 43686: 510 - [12746, 5448, 105] - HP: 1218, STR: 76830, VIT: 153926, SPD: 16, LUK: 1, Attack: 169016, Defense: 243704, Current HP: 1218, A Avg: 177466, D Avg: 243704, [Big Bang[171, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 43708: 1975 - [13033, 4609, 657] - HP: 93728, STR: 103740, VIT: 51590, SPD: 16, LUK: 1, Attack: 193649, Defense: 141368, Current HP: 93728, A Avg: 203331, D Avg: 169641, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 43709: 511 - [12723, 5540, 036] - HP: 817, STR: 91255, VIT: 153934, SPD: 16, LUK: 2, Attack: 183441, Defense: 243712, Current HP: 817, A Avg: 192613, D Avg: 243712, [Big Bang[171, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 43732: 245 - [13026, 4654, 619] - HP: 140128, STR: 78140, VIT: 77190, SPD: 16, LUK: 1, Attack: 168049, Defense: 166968, Current HP: 140128, A Avg: 176451, D Avg: 166968, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 43768: 223 - [12802, 5362, 135] - HP: 92587, STR: 160258, VIT: 26182, SPD: 16, LUK: 2, Attack: 252444, Defense: 113750, Current HP: 92587, A Avg: 265066, D Avg: 113750, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 43796: 498 - [12870, 5186, 243] - HP: 1798, STR: 137594, VIT: 103038, SPD: 16, LUK: 1, Attack: 227503, Defense: 190606, Current HP: 1798, A Avg: 238878, D Avg: 190606, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 43797: 492 - [12870, 5187, 242] - HP: 2088, STR: 136202, VIT: 102974, SPD: 16, LUK: 1, Attack: 228388, Defense: 190542, Current HP: 2088, A Avg: 239807, D Avg: 190542, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 43838: 413 - [12784, 5486, 029] - HP: 31787, STR: 96258, VIT: 128582, SPD: 16, LUK: 2, Attack: 188444, Defense: 216150, Current HP: 31787, A Avg: 197866, D Avg: 216150, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 43841: 157 - [13581, 3098, 1620] - HP: 187543, STR: 128030, VIT: 593, SPD: 16, LUK: 1, Attack: 220216, Defense: 87381, Current HP: 187543, A Avg: 231226, D Avg: 87381, [Big Bang[171, 130, 130, 130], Golem Shield[245, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 43848: 1970 - [13088, 4584, 627] - HP: 94018, STR: 102430, VIT: 51526, SPD: 16, LUK: 1, Attack: 194616, Defense: 141304, Current HP: 94018, A Avg: 204346, D Avg: 169564, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 43917: 411 - [12825, 5442, 032] - HP: 31217, STR: 91255, VIT: 128334, SPD: 16, LUK: 2, Attack: 183441, Defense: 218112, Current HP: 31217, A Avg: 192613, D Avg: 218112, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 44025: 1977 - [13174, 4503, 622] - HP: 94743, STR: 102430, VIT: 54993, SPD: 16, LUK: 1, Attack: 194616, Defense: 141781, Current HP: 94743, A Avg: 204346, D Avg: 170137, [Big Bang[171, 130, 130, 230], Golem Shield[245, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 44054: 246 - [13194, 4472, 633] - HP: 145860, STR: 76830, VIT: 77216, SPD: 16, LUK: 1, Attack: 169016, Defense: 164251, Current HP: 145860, A Avg: 177466, D Avg: 164251, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 44057: 1558 - [13569, 3350, 1380] - HP: 140998, STR: 110394, VIT: 26238, SPD: 16, LUK: 1, Attack: 200303, Defense: 113806, Current HP: 140998, A Avg: 210318, D Avg: 136567, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 44072: 249 - [13199, 4475, 625] - HP: 145665, STR: 76830, VIT: 76968, SPD: 16, LUK: 1, Attack: 169016, Defense: 164393, Current HP: 145665, A Avg: 177466, D Avg: 164393, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 44093: 155 - [13681, 3050, 1568] - HP: 186528, STR: 129340, VIT: 390, SPD: 16, LUK: 1, Attack: 219249, Defense: 90168, Current HP: 186528, A Avg: 230211, D Avg: 90168, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 44107: 298 - [12962, 5221, 116] - HP: 94598, STR: 164794, VIT: 26238, SPD: 16, LUK: 1, Attack: 254703, Defense: 113806, Current HP: 94598, A Avg: 267438, D Avg: 113806, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 44143: 292 - [12979, 5206, 114] - HP: 94888, STR: 163402, VIT: 26174, SPD: 16, LUK: 1, Attack: 255588, Defense: 113742, Current HP: 94888, A Avg: 268367, D Avg: 113742, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 44159: 1552 - [13611, 3326, 1362] - HP: 141288, STR: 109002, VIT: 26174, SPD: 16, LUK: 1, Attack: 201188, Defense: 113742, Current HP: 141288, A Avg: 211247, D Avg: 136490, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 44172: 218 - [13148, 4728, 423] - HP: 140998, STR: 164794, VIT: 638, SPD: 16, LUK: 1, Attack: 254703, Defense: 88206, Current HP: 140998, A Avg: 267438, D Avg: 88206, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 44173: 415 - [12960, 5293, 046] - HP: 47328, STR: 78140, VIT: 128390, SPD: 16, LUK: 1, Attack: 168049, Defense: 218168, Current HP: 47328, A Avg: 176451, D Avg: 218168, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44185: 2453 - [13035, 5080, 184] - HP: 31787, STR: 128258, VIT: 77382, SPD: 16, LUK: 2, Attack: 220444, Defense: 164950, Current HP: 31787, A Avg: 231466, D Avg: 197940, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 44198: 240 - [13250, 4448, 601] - HP: 140418, STR: 76830, VIT: 77126, SPD: 16, LUK: 1, Attack: 169016, Defense: 166904, Current HP: 140418, A Avg: 177466, D Avg: 166904, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 44249: 212 - [13184, 4697, 418] - HP: 141288, STR: 163402, VIT: 574, SPD: 16, LUK: 1, Attack: 255588, Defense: 88142, Current HP: 141288, A Avg: 268367, D Avg: 88142, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 44254: 150 - [13748, 3010, 1541] - HP: 186818, STR: 128030, VIT: 326, SPD: 16, LUK: 1, Attack: 220216, Defense: 90104, Current HP: 186818, A Avg: 231226, D Avg: 90104, [Big Bang[171, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 44259: 165 - [13796, 2871, 1632] - HP: 186528, STR: 103740, VIT: 25990, SPD: 16, LUK: 1, Attack: 193649, Defense: 115768, Current HP: 186528, A Avg: 203331, D Avg: 115768, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 44301: 325 - [13086, 5043, 170] - HP: 93728, STR: 78140, VIT: 102790, SPD: 16, LUK: 1, Attack: 168049, Defense: 192568, Current HP: 93728, A Avg: 176451, D Avg: 192568, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 44307: 505 - [13118, 4953, 228] - HP: 928, STR: 103740, VIT: 128390, SPD: 16, LUK: 1, Attack: 193649, Defense: 218168, Current HP: 928, A Avg: 203331, D Avg: 218168, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44308: 504 - [13118, 4954, 227] - HP: 627, STR: 103756, VIT: 128398, SPD: 16, LUK: 2, Attack: 193665, Defense: 218176, Current HP: 627, A Avg: 203348, D Avg: 218176, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 44314: 506 - [13118, 4960, 221] - HP: 1860, STR: 102430, VIT: 128416, SPD: 16, LUK: 1, Attack: 194616, Defense: 215451, Current HP: 1860, A Avg: 204346, D Avg: 215451, [Big Bang[171, 230, 230, 230], Warrior's Shield[249, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44314: 509 - [13118, 4960, 221] - HP: 1665, STR: 102430, VIT: 128168, SPD: 16, LUK: 1, Attack: 194616, Defense: 215593, Current HP: 1665, A Avg: 204346, D Avg: 215593, [Big Bang[171, 230, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44357: 500 - [13133, 4958, 208] - HP: 1218, STR: 102430, VIT: 128326, SPD: 16, LUK: 1, Attack: 194616, Defense: 218104, Current HP: 1218, A Avg: 204346, D Avg: 218104, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44359: 167 - [13832, 2863, 1604] - HP: 187543, STR: 102430, VIT: 27793, SPD: 16, LUK: 1, Attack: 194616, Defense: 114581, Current HP: 187543, A Avg: 204346, D Avg: 114581, [Big Bang[171, 130, 130, 130], Golem Shield[245, 130, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 44382: 166 - [13875, 2757, 1667] - HP: 193860, STR: 102430, VIT: 26016, SPD: 16, LUK: 1, Attack: 194616, Defense: 113051, Current HP: 193860, A Avg: 204346, D Avg: 113051, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 130, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 44392: 156 - [13850, 2842, 1607] - HP: 193860, STR: 128030, VIT: 416, SPD: 16, LUK: 1, Attack: 220216, Defense: 87451, Current HP: 193860, A Avg: 231226, D Avg: 87451, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 44402: 169 - [13882, 2756, 1661] - HP: 193665, STR: 102430, VIT: 25768, SPD: 16, LUK: 1, Attack: 194616, Defense: 113193, Current HP: 193665, A Avg: 204346, D Avg: 113193, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 130, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 44406: 159 - [13854, 2844, 1601] - HP: 193665, STR: 128030, VIT: 168, SPD: 16, LUK: 1, Attack: 220216, Defense: 87593, Current HP: 193665, A Avg: 231226, D Avg: 87593, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 44449: 1978 - [13329, 4462, 508] - HP: 94598, STR: 110394, VIT: 51838, SPD: 16, LUK: 1, Attack: 200303, Defense: 139406, Current HP: 94598, A Avg: 210318, D Avg: 167287, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 44484: 247 - [13336, 4476, 487] - HP: 141143, STR: 76830, VIT: 82193, SPD: 16, LUK: 1, Attack: 169016, Defense: 168981, Current HP: 141143, A Avg: 177466, D Avg: 168981, [Big Bang[171, 130, 130, 130], Golem Shield[245, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 44506: 1972 - [13351, 4453, 495] - HP: 94888, STR: 109002, VIT: 51774, SPD: 16, LUK: 1, Attack: 201188, Defense: 139342, Current HP: 94888, A Avg: 211247, D Avg: 167210, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 44513: 160 - [13895, 2828, 1576] - HP: 186818, STR: 102430, VIT: 25926, SPD: 16, LUK: 1, Attack: 194616, Defense: 115704, Current HP: 186818, A Avg: 204346, D Avg: 115704, [Big Bang[171, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 44513: 301 - [13167, 5012, 120] - HP: 61617, STR: 152055, VIT: 51534, SPD: 16, LUK: 2, Attack: 244241, Defense: 141312, Current HP: 61617, A Avg: 256453, D Avg: 141312, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 44591: 517 - [13174, 5069, 056] - HP: 1943, STR: 76830, VIT: 163793, SPD: 16, LUK: 1, Attack: 169016, Defense: 250581, Current HP: 1943, A Avg: 177466, D Avg: 250581, [Big Bang[171, 230, 230, 230], Golem Shield[245, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44592: 416 - [13172, 5076, 051] - HP: 49860, STR: 76830, VIT: 128416, SPD: 16, LUK: 1, Attack: 169016, Defense: 215451, Current HP: 49860, A Avg: 177466, D Avg: 215451, [Big Bang[171, 130, 230, 230], Warrior's Shield[249, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44599: 248 - [13391, 4426, 482] - HP: 140998, STR: 83194, VIT: 77438, SPD: 16, LUK: 1, Attack: 173103, Defense: 165006, Current HP: 140998, A Avg: 181758, D Avg: 165006, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 44599: 419 - [13175, 5074, 050] - HP: 49665, STR: 76830, VIT: 128168, SPD: 16, LUK: 1, Attack: 169016, Defense: 215593, Current HP: 49665, A Avg: 177466, D Avg: 215593, [Big Bang[171, 130, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44618: 242 - [13397, 4427, 475] - HP: 141288, STR: 81802, VIT: 77374, SPD: 16, LUK: 1, Attack: 173988, Defense: 164942, Current HP: 141288, A Avg: 182687, D Avg: 164942, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 44639: 303 - [13199, 5042, 058] - HP: 62187, STR: 160258, VIT: 51782, SPD: 16, LUK: 2, Attack: 252444, Defense: 139350, Current HP: 62187, A Avg: 265066, D Avg: 139350, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 44670: 404 - [13256, 4902, 141] - HP: 31027, STR: 103756, VIT: 102798, SPD: 16, LUK: 2, Attack: 193665, Defense: 192576, Current HP: 31027, A Avg: 203348, D Avg: 192576, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 44676: 418 - [13206, 5058, 035] - HP: 48198, STR: 83194, VIT: 128638, SPD: 16, LUK: 1, Attack: 173103, Defense: 216206, Current HP: 48198, A Avg: 181758, D Avg: 216206, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44677: 410 - [13211, 5044, 044] - HP: 47618, STR: 76830, VIT: 128326, SPD: 16, LUK: 1, Attack: 169016, Defense: 218104, Current HP: 47618, A Avg: 177466, D Avg: 218104, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44678: 412 - [13207, 5057, 035] - HP: 48488, STR: 81802, VIT: 128574, SPD: 16, LUK: 1, Attack: 173988, Defense: 216142, Current HP: 48488, A Avg: 182687, D Avg: 216142, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44684: 311 - [13257, 4913, 129] - HP: 61617, STR: 121655, VIT: 77134, SPD: 16, LUK: 2, Attack: 213841, Defense: 166912, Current HP: 61617, A Avg: 224533, D Avg: 166912, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 44757: 502 - [13309, 4830, 160] - HP: 2088, STR: 109002, VIT: 128574, SPD: 16, LUK: 1, Attack: 201188, Defense: 216142, Current HP: 2088, A Avg: 211247, D Avg: 216142, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44757: 508 - [13309, 4830, 160] - HP: 1798, STR: 110394, VIT: 128638, SPD: 16, LUK: 1, Attack: 200303, Defense: 216206, Current HP: 1798, A Avg: 210318, D Avg: 216206, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 44779: 326 - [13328, 4795, 176] - HP: 97860, STR: 76830, VIT: 102816, SPD: 16, LUK: 1, Attack: 169016, Defense: 189851, Current HP: 97860, A Avg: 177466, D Avg: 189851, [Big Bang[171, 130, 130, 230], Warrior's Shield[249, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 44782: 329 - [13329, 4795, 175] - HP: 97665, STR: 76830, VIT: 102568, SPD: 16, LUK: 1, Attack: 169016, Defense: 189993, Current HP: 97665, A Avg: 177466, D Avg: 189993, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 44804: 320 - [13333, 4805, 161] - HP: 94018, STR: 76830, VIT: 102726, SPD: 16, LUK: 1, Attack: 169016, Defense: 192504, Current HP: 94018, A Avg: 177466, D Avg: 192504, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 44825: 501 - [13309, 4898, 092] - HP: 817, STR: 121655, VIT: 128334, SPD: 16, LUK: 2, Attack: 213841, Defense: 218112, Current HP: 817, A Avg: 224533, D Avg: 218112, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 44930: 322 - [13374, 4808, 117] - HP: 94888, STR: 81802, VIT: 102974, SPD: 16, LUK: 1, Attack: 173988, Defense: 190542, Current HP: 94888, A Avg: 182687, D Avg: 190542, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
