Rank 40540: 8037 - [11603, 5731, 965] - HP: 3933, STR: 150138, VIT: 88702, SPD: 48, LUK: 2, Attack: 238020, Defense: 176530, Current HP: 3933, A Avg: 261822, D Avg: 176530, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 803, 807]]
Rank 46613: 4865 - [14547, 2972, 780] - HP: 160457, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 160457, A Avg: 425923, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 68, 807]]
Rank 46630: 5735 - [14315, 3685, 299] - HP: 107474, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 107474, A Avg: 431797, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 67, 807]]
Rank 46636: 925 - [15187, 1075, 2037] - HP: 266423, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 266423, A Avg: 307957, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 530, 630], Gold Ring[303, 630, 630, 67]]
Rank 46654: 5705 - [14325, 3679, 295] - HP: 107474, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 107474, A Avg: 440610, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 67, 68]]
Rank 46663: 4835 - [14571, 2950, 778] - HP: 160457, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 160457, A Avg: 431797, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 67, 807]]
Rank 46663: 4935 - [14702, 2557, 1040] - HP: 160457, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 160457, A Avg: 256631, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 66, 806]]
Rank 46696: 497 - [14268, 3892, 139] - HP: 3933, STR: 186678, VIT: 117934, SPD: 48, LUK: 2, Attack: 274560, Defense: 205762, Current HP: 3933, A Avg: 288288, D Avg: 205762, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 46705: 4805 - [14588, 2941, 770] - HP: 160457, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 160457, A Avg: 440610, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 67, 68]]
Rank 46726: 5025 - [14728, 2542, 1029] - HP: 160457, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 160457, A Avg: 262741, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 803, 806]]
Rank 46789: 507 - [14375, 3664, 260] - HP: 3933, STR: 150138, VIT: 147166, SPD: 48, LUK: 2, Attack: 238020, Defense: 234994, Current HP: 3933, A Avg: 249921, D Avg: 234994, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 46849: 2355 - [14296, 3961, 042] - HP: 54491, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 54491, A Avg: 360222, D Avg: 146426, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 66]]
Rank 46849: 2405 - [14296, 3961, 042] - HP: 54491, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 54491, A Avg: 360222, D Avg: 146426, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 807]]
Rank 46855: 1855 - [14319, 3898, 082] - HP: 107474, STR: 302489, VIT: 134, SPD: 48, LUK: 1, Attack: 392398, Defense: 87962, Current HP: 107474, A Avg: 412017, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 630, 806]]
Rank 46875: 412 - [14821, 2412, 1066] - HP: 38551, STR: 236598, VIT: 147620, SPD: 48, LUK: 1, Attack: 322411, Defense: 237398, Current HP: 38551, A Avg: 338531, D Avg: 237398, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 46881: 3035 - [14363, 3792, 144] - HP: 1508, STR: 154502, VIT: 146294, SPD: 48, LUK: 1, Attack: 244411, Defense: 234122, Current HP: 1508, A Avg: 305513, D Avg: 234122, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 730, 730, 68]]
Rank 46883: 2385 - [14311, 3950, 038] - HP: 54491, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 54491, A Avg: 368799, D Avg: 146426, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 803]]
Rank 46883: 3025 - [14363, 3794, 142] - HP: 1508, STR: 154502, VIT: 146294, SPD: 48, LUK: 1, Attack: 244411, Defense: 234122, Current HP: 1508, A Avg: 307957, D Avg: 234122, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 730, 730, 67]]
Rank 46921: 6845 - [14394, 3739, 166] - HP: 54491, STR: 203831, VIT: 58598, SPD: 48, LUK: 1, Attack: 293740, Defense: 146426, Current HP: 54491, A Avg: 308427, D Avg: 204996, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 806, 807]]
Rank 46947: 2375 - [14337, 3936, 026] - HP: 54491, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 54491, A Avg: 428836, D Avg: 146426, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 68]]
Rank 46963: 2365 - [14342, 3937, 020] - HP: 54491, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 54491, A Avg: 432266, D Avg: 146426, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 67]]
Rank 47048: 4295 - [15418, 794, 2087] - HP: 213440, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 213440, A Avg: 256631, D Avg: 123146, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Gold Ring[303, 630, 806, 807]]
Rank 47074: 5905 - [14622, 3208, 469] - HP: 107474, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 107474, A Avg: 305513, D Avg: 175711, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 68, 806]]
Rank 47088: 510 - [14883, 2439, 977] - HP: 4294, STR: 203770, VIT: 177192, SPD: 57, LUK: 1, Attack: 289583, Defense: 266970, Current HP: 4294, A Avg: 304062, D Avg: 266970, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 730]]
Rank 47098: 5875 - [14634, 3196, 469] - HP: 107474, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 107474, A Avg: 307957, D Avg: 175711, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 67, 806]]
Rank 47255: 5005 - [14950, 2405, 944] - HP: 160457, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 160457, A Avg: 305513, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 68, 806]]
Rank 47277: 4975 - [14961, 2394, 944] - HP: 160457, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 160457, A Avg: 307957, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 67, 806]]
Rank 47298: 385 - [14502, 3792, 005] - HP: 54491, STR: 302489, VIT: 58598, SPD: 48, LUK: 1, Attack: 392398, Defense: 146426, Current HP: 54491, A Avg: 412017, D Avg: 146426, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 730, 730]]
Rank 47308: 408 - [14717, 3157, 425] - HP: 36442, STR: 163759, VIT: 192132, SPD: 48, LUK: 1, Attack: 253668, Defense: 281910, Current HP: 36442, A Avg: 266351, D Avg: 281910, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 47313: 522 - [14791, 2940, 568] - HP: 3838, STR: 159864, VIT: 206084, SPD: 48, LUK: 1, Attack: 245677, Defense: 295862, Current HP: 3838, A Avg: 257960, D Avg: 295862, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 47344: 5685 - [14699, 3247, 353] - HP: 107474, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 107474, A Avg: 308427, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 66, 806]]
Rank 47438: 5775 - [14746, 3200, 353] - HP: 107474, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 107474, A Avg: 315770, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 803, 806]]
Rank 47461: 5645 - [14704, 3349, 246] - HP: 107474, STR: 253160, VIT: 134, SPD: 48, LUK: 1, Attack: 343069, Defense: 87962, Current HP: 107474, A Avg: 360222, D Avg: 123146, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 806, 807]]
Rank 47482: 1215 - [15092, 2206, 1001] - HP: 213440, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 213440, A Avg: 256631, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Gold Ring[303, 630, 730, 66]]
Rank 47482: 1265 - [15092, 2206, 1001] - HP: 213440, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 213440, A Avg: 256631, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Gold Ring[303, 630, 730, 807]]
Rank 47506: 065 - [15636, 598, 2065] - HP: 319406, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 319406, A Avg: 256631, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 530, 530], Gold Ring[303, 630, 630, 630]]
Rank 47526: 2395 - [14629, 3639, 031] - HP: 54491, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 54491, A Avg: 360222, D Avg: 175711, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 806]]
Rank 47536: 1245 - [15114, 2194, 991] - HP: 213440, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 213440, A Avg: 262741, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Gold Ring[303, 630, 730, 803]]
Rank 47548: 955 - [15657, 577, 2065] - HP: 266423, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 266423, A Avg: 256631, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 530, 630], Gold Ring[303, 630, 630, 806]]
Rank 47576: 2955 - [14686, 3518, 095] - HP: 1508, STR: 203831, VIT: 117062, SPD: 48, LUK: 1, Attack: 293740, Defense: 204890, Current HP: 1508, A Avg: 308427, D Avg: 204890, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 66]]
Rank 47576: 2995 - [14686, 3518, 095] - HP: 1508, STR: 203831, VIT: 117062, SPD: 48, LUK: 1, Attack: 293740, Defense: 204890, Current HP: 1508, A Avg: 308427, D Avg: 245868, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 806]]
Rank 47576: 3005 - [14686, 3518, 095] - HP: 1508, STR: 203831, VIT: 117062, SPD: 48, LUK: 1, Attack: 293740, Defense: 204890, Current HP: 1508, A Avg: 308427, D Avg: 204890, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 807]]
Rank 47585: 512 - [15129, 2198, 972] - HP: 3838, STR: 236598, VIT: 176852, SPD: 48, LUK: 1, Attack: 322411, Defense: 266630, Current HP: 3838, A Avg: 338531, D Avg: 266630, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 47622: 2985 - [14703, 3513, 083] - HP: 1508, STR: 203831, VIT: 117062, SPD: 48, LUK: 1, Attack: 293740, Defense: 204890, Current HP: 1508, A Avg: 315770, D Avg: 204890, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 803]]
Rank 47710: 5945 - [14949, 2863, 487] - HP: 107474, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 107474, A Avg: 256631, D Avg: 204996, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 806, 807]]
Rank 47717: 2975 - [14730, 3527, 042] - HP: 1508, STR: 203831, VIT: 117062, SPD: 48, LUK: 1, Attack: 293740, Defense: 204890, Current HP: 1508, A Avg: 367175, D Avg: 204890, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 68]]
Rank 47722: 2965 - [14732, 3526, 041] - HP: 1508, STR: 203831, VIT: 117062, SPD: 48, LUK: 1, Attack: 293740, Defense: 204890, Current HP: 1508, A Avg: 370112, D Avg: 204890, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 67]]
Rank 47754: 5755 - [14882, 3108, 309] - HP: 107474, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 107474, A Avg: 367175, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 68, 806]]
Rank 47770: 5725 - [14890, 3100, 309] - HP: 107474, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 107474, A Avg: 370112, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 67, 806]]
Rank 47786: 2475 - [14816, 3338, 145] - HP: 54491, STR: 154502, VIT: 117062, SPD: 48, LUK: 1, Attack: 244411, Defense: 204890, Current HP: 54491, A Avg: 256631, D Avg: 204890, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 66]]
Rank 47786: 2525 - [14816, 3338, 145] - HP: 54491, STR: 154502, VIT: 117062, SPD: 48, LUK: 1, Attack: 244411, Defense: 204890, Current HP: 54491, A Avg: 256631, D Avg: 204890, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 807]]
Rank 47798: 4785 - [15157, 2327, 815] - HP: 160457, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 160457, A Avg: 308427, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 66, 806]]
Rank 47809: 1875 - [14799, 3412, 088] - HP: 107474, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 107474, A Avg: 360222, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 730, 66]]
Rank 47809: 1925 - [14799, 3412, 088] - HP: 107474, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 107474, A Avg: 360222, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 730, 807]]
Rank 47819: 2505 - [14832, 3323, 144] - HP: 54491, STR: 154502, VIT: 117062, SPD: 48, LUK: 1, Attack: 244411, Defense: 204890, Current HP: 54491, A Avg: 262741, D Avg: 204890, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 803]]
Rank 47852: 1905 - [14820, 3392, 087] - HP: 107474, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 107474, A Avg: 368799, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 730, 803]]
Rank 47873: 498 - [15174, 2351, 774] - HP: 1729, STR: 203953, VIT: 192132, SPD: 48, LUK: 1, Attack: 293862, Defense: 281910, Current HP: 1729, A Avg: 308555, D Avg: 281910, [Spectral Sword Shigure[172, 630, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 47889: 4875 - [15202, 2283, 814] - HP: 160457, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 160457, A Avg: 315770, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 803, 806]]
Rank 47896: 5045 - [15287, 2035, 977] - HP: 160457, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 160457, A Avg: 256631, D Avg: 164071, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 806, 807]]
Rank 47930: 1895 - [14856, 3362, 081] - HP: 107474, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 107474, A Avg: 428836, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 730, 68]]
Rank 47950: 1885 - [14865, 3355, 079] - HP: 107474, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 107474, A Avg: 432266, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 730, 67]]
Rank 47996: 1235 - [15308, 2072, 919] - HP: 213440, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 213440, A Avg: 305513, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Gold Ring[303, 630, 730, 68]]
Rank 48014: 1225 - [15316, 2066, 917] - HP: 213440, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 213440, A Avg: 307957, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Gold Ring[303, 630, 730, 67]]
Rank 48097: 2495 - [14959, 3220, 120] - HP: 54491, STR: 154502, VIT: 117062, SPD: 48, LUK: 1, Attack: 244411, Defense: 204890, Current HP: 54491, A Avg: 305513, D Avg: 204890, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 68]]
Rank 48101: 2485 - [14961, 3218, 120] - HP: 54491, STR: 154502, VIT: 117062, SPD: 48, LUK: 1, Attack: 244411, Defense: 204890, Current HP: 54491, A Avg: 307957, D Avg: 204890, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 67]]
Rank 48181: 1575 - [15172, 2665, 462] - HP: 160457, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 160457, A Avg: 256631, D Avg: 146426, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 66]]
Rank 48181: 1625 - [15172, 2665, 462] - HP: 160457, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 160457, A Avg: 256631, D Avg: 146426, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 807]]
Rank 48193: 2515 - [15012, 3157, 130] - HP: 54491, STR: 154502, VIT: 117062, SPD: 48, LUK: 1, Attack: 244411, Defense: 204890, Current HP: 54491, A Avg: 256631, D Avg: 245868, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 806]]
Rank 48201: 1605 - [15182, 2655, 462] - HP: 160457, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 160457, A Avg: 262741, D Avg: 146426, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 730, 803]]
Rank 48205: 1995 - [15049, 3058, 192] - HP: 107474, STR: 154502, VIT: 87830, SPD: 48, LUK: 1, Attack: 244411, Defense: 175658, Current HP: 107474, A Avg: 256631, D Avg: 175658, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 730, 66]]
Rank 48205: 2045 - [15049, 3058, 192] - HP: 107474, STR: 154502, VIT: 87830, SPD: 48, LUK: 1, Attack: 244411, Defense: 175658, Current HP: 107474, A Avg: 256631, D Avg: 175658, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 730, 807]]
Rank 48219: 1455 - [15082, 2973, 244] - HP: 160457, STR: 253160, VIT: 134, SPD: 48, LUK: 1, Attack: 343069, Defense: 87962, Current HP: 160457, A Avg: 360222, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 630, 66]]
Rank 48219: 1505 - [15082, 2973, 244] - HP: 160457, STR: 253160, VIT: 134, SPD: 48, LUK: 1, Attack: 343069, Defense: 87962, Current HP: 160457, A Avg: 360222, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 630, 807]]
Rank 48238: 2025 - [15064, 3046, 189] - HP: 107474, STR: 154502, VIT: 87830, SPD: 48, LUK: 1, Attack: 244411, Defense: 175658, Current HP: 107474, A Avg: 262741, D Avg: 175658, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 730, 803]]
