Rank 1000: HP: 855, STR: 105, VIT: 100, SPD: 7, LUK: 1, Attack: 138437, Defense: 83937, Current HP: 855, A Avg: 1153180, D Avg: 117511, [Big Bang[171, 0, 0, 0], Emerald Shield[209, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 109: HP: 543, STR: 3185, VIT: 308, SPD: 7, LUK: 1, Attack: 139641, Defense: 85146, Current HP: 543, A Avg: 1163209, D Avg: 119204, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 108: HP: 722, STR: 910, VIT: 49, SPD: 7, LUK: 2, Attack: 139645, Defense: 87877, Current HP: 722, A Avg: 1163242, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107: HP: 986, STR: 910, VIT: 242, SPD: 9, LUK: 1, Attack: 139645, Defense: 84586, Current HP: 986, A Avg: 1163242, D Avg: 118420, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 106: HP: 646, STR: 3189, VIT: 156, SPD: 7, LUK: 1, Attack: 139647, Defense: 84396, Current HP: 646, A Avg: 1163259, D Avg: 118154, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 105: HP: 646, STR: 3204, VIT: 317, SPD: 7, LUK: 1, Attack: 139669, Defense: 87118, Current HP: 646, A Avg: 1163442, D Avg: 121965, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 104: HP: 779, STR: 3207, VIT: 498, SPD: 8, LUK: 1, Attack: 139674, Defense: 84842, Current HP: 779, A Avg: 1163484, D Avg: 118778, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 103: HP: 646, STR: 3222, VIT: 165, SPD: 7, LUK: 1, Attack: 139696, Defense: 85029, Current HP: 646, A Avg: 1163667, D Avg: 119040, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 102: HP: 570, STR: 3222, VIT: 174, SPD: 8, LUK: 1, Attack: 139696, Defense: 84596, Current HP: 570, A Avg: 1163667, D Avg: 118434, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 101: HP: 532, STR: 3222, VIT: 139, SPD: 7, LUK: 1, Attack: 139696, Defense: 84145, Current HP: 532, A Avg: 1163667, D Avg: 117802, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 100: HP: 513, STR: 3222, VIT: 527, SPD: 7, LUK: 1, Attack: 139696, Defense: 86197, Current HP: 513, A Avg: 1163667, D Avg: 120675, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 099: HP: 703, STR: 947, VIT: 43, SPD: 8, LUK: 1, Attack: 139700, Defense: 84387, Current HP: 703, A Avg: 1163700, D Avg: 118141, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 098: HP: 551, STR: 3226, VIT: 224, SPD: 7, LUK: 1, Attack: 139702, Defense: 84815, Current HP: 551, A Avg: 1163717, D Avg: 118740, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 097: HP: 589, STR: 3226, VIT: 232, SPD: 7, LUK: 1, Attack: 139702, Defense: 87150, Current HP: 589, A Avg: 1163717, D Avg: 122009, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 096: HP: 969, STR: 953, VIT: 375, SPD: 8, LUK: 1, Attack: 139709, Defense: 84719, Current HP: 969, A Avg: 1163775, D Avg: 118606, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 095: HP: 740, STR: 966, VIT: 139, SPD: 9, LUK: 1, Attack: 139729, Defense: 84275, Current HP: 740, A Avg: 1163942, D Avg: 117984, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 094: HP: 986, STR: 969, VIT: 242, SPD: 9, LUK: 1, Attack: 139733, Defense: 88070, Current HP: 986, A Avg: 1163975, D Avg: 123297, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 093: HP: 818, STR: 3260, VIT: 150, SPD: 9, LUK: 1, Attack: 139753, Defense: 84286, Current HP: 818, A Avg: 1164142, D Avg: 118000, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 092: HP: 798, STR: 3261, VIT: 132, SPD: 13, LUK: 1, Attack: 139755, Defense: 86920, Current HP: 798, A Avg: 1164159, D Avg: 121687, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 091: HP: 978, STR: 995, VIT: 43, SPD: 8, LUK: 1, Attack: 139772, Defense: 86831, Current HP: 978, A Avg: 1164300, D Avg: 121563, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 090: HP: 1479, STR: 995, VIT: 39, SPD: 8, LUK: 1, Attack: 139772, Defense: 86827, Current HP: 1479, A Avg: 1164300, D Avg: 121557, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 089: HP: 1007, STR: 995, VIT: 39, SPD: 15, LUK: 1, Attack: 139772, Defense: 86827, Current HP: 1007, A Avg: 1164300, D Avg: 121557, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 088: HP: 988, STR: 995, VIT: 49, SPD: 13, LUK: 1, Attack: 139772, Defense: 86837, Current HP: 988, A Avg: 1164300, D Avg: 121571, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 087: HP: 1342, STR: 995, VIT: 73, SPD: 8, LUK: 1, Attack: 139772, Defense: 86861, Current HP: 1342, A Avg: 1164300, D Avg: 121605, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 086: HP: 1026, STR: 995, VIT: 70, SPD: 13, LUK: 1, Attack: 139772, Defense: 86858, Current HP: 1026, A Avg: 1164300, D Avg: 121601, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 085: HP: 566, STR: 3275, VIT: 139, SPD: 7, LUK: 1, Attack: 139776, Defense: 84639, Current HP: 566, A Avg: 1164334, D Avg: 118494, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 084: HP: 703, STR: 1005, VIT: 43, SPD: 7, LUK: 1, Attack: 139787, Defense: 87871, Current HP: 703, A Avg: 1164425, D Avg: 123019, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 083: HP: 969, STR: 1005, VIT: 73, SPD: 8, LUK: 1, Attack: 139787, Defense: 86861, Current HP: 969, A Avg: 1164425, D Avg: 121605, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 082: HP: 1624, STR: 1005, VIT: 60, SPD: 8, LUK: 1, Attack: 139787, Defense: 86848, Current HP: 1624, A Avg: 1164425, D Avg: 121587, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 081: HP: 969, STR: 1016, VIT: 375, SPD: 7, LUK: 1, Attack: 139804, Defense: 88203, Current HP: 969, A Avg: 1164567, D Avg: 123484, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 080: HP: 1232, STR: 1024, VIT: 86, SPD: 8, LUK: 1, Attack: 139816, Defense: 86874, Current HP: 1232, A Avg: 1164667, D Avg: 121623, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 079: HP: 703, STR: 1036, VIT: 29, SPD: 8, LUK: 2, Attack: 139834, Defense: 84373, Current HP: 703, A Avg: 1164817, D Avg: 118122, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 078: HP: 540, STR: 3315, VIT: 226, SPD: 9, LUK: 1, Attack: 139836, Defense: 84362, Current HP: 540, A Avg: 1164833, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 077: HP: 1663, STR: 1058, VIT: 39, SPD: 8, LUK: 1, Attack: 139867, Defense: 86827, Current HP: 1663, A Avg: 1165092, D Avg: 121557, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 076: HP: 1254, STR: 1058, VIT: 29, SPD: 8, LUK: 2, Attack: 139867, Defense: 86817, Current HP: 1254, A Avg: 1165092, D Avg: 121543, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 075: HP: 703, STR: 1060, VIT: 29, SPD: 8, LUK: 1, Attack: 139870, Defense: 84165, Current HP: 703, A Avg: 1165117, D Avg: 117830, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 074: HP: 592, STR: 3370, VIT: 149, SPD: 7, LUK: 1, Attack: 139918, Defense: 84155, Current HP: 592, A Avg: 1165516, D Avg: 117816, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 073: HP: 703, STR: 1097, VIT: 29, SPD: 7, LUK: 2, Attack: 139925, Defense: 87857, Current HP: 703, A Avg: 1165575, D Avg: 122999, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 072: HP: 532, STR: 3382, VIT: 130, SPD: 7, LUK: 1, Attack: 139936, Defense: 83993, Current HP: 532, A Avg: 1165666, D Avg: 117590, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 071: HP: 860, STR: 3396, VIT: 286, SPD: 7, LUK: 1, Attack: 139957, Defense: 86398, Current HP: 860, A Avg: 1165841, D Avg: 120957, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 070: HP: 513, STR: 3409, VIT: 132, SPD: 8, LUK: 1, Attack: 139977, Defense: 84476, Current HP: 513, A Avg: 1166008, D Avg: 118266, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 069: HP: 608, STR: 3409, VIT: 170, SPD: 8, LUK: 1, Attack: 139977, Defense: 84514, Current HP: 608, A Avg: 1166008, D Avg: 118319, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 068: HP: 608, STR: 3409, VIT: 153, SPD: 8, LUK: 1, Attack: 139977, Defense: 84497, Current HP: 608, A Avg: 1166008, D Avg: 118295, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 067: HP: 608, STR: 3412, VIT: 139, SPD: 7, LUK: 1, Attack: 139981, Defense: 84028, Current HP: 608, A Avg: 1166041, D Avg: 117639, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 066: HP: 703, STR: 1134, VIT: 49, SPD: 8, LUK: 1, Attack: 139981, Defense: 84393, Current HP: 703, A Avg: 1166041, D Avg: 118150, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 065: HP: 798, STR: 1134, VIT: 87, SPD: 8, LUK: 1, Attack: 139981, Defense: 84431, Current HP: 798, A Avg: 1166041, D Avg: 118203, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 064: HP: 798, STR: 1134, VIT: 70, SPD: 8, LUK: 1, Attack: 139981, Defense: 84414, Current HP: 798, A Avg: 1166041, D Avg: 118179, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 063: HP: 893, STR: 3433, VIT: 487, SPD: 7, LUK: 1, Attack: 140013, Defense: 85481, Current HP: 893, A Avg: 1166308, D Avg: 119673, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 062: HP: 988, STR: 1161, VIT: 49, SPD: 8, LUK: 2, Attack: 140021, Defense: 86837, Current HP: 988, A Avg: 1166374, D Avg: 121571, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 061: HP: 1028, STR: 1181, VIT: 59, SPD: 9, LUK: 1, Attack: 140051, Defense: 84403, Current HP: 1028, A Avg: 1166624, D Avg: 118164, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 060: HP: 589, STR: 3471, VIT: 195, SPD: 10, LUK: 1, Attack: 140070, Defense: 84539, Current HP: 589, A Avg: 1166783, D Avg: 118354, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 059: HP: 703, STR: 1196, VIT: 49, SPD: 7, LUK: 1, Attack: 140074, Defense: 87877, Current HP: 703, A Avg: 1166816, D Avg: 123027, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 058: HP: 798, STR: 1196, VIT: 87, SPD: 7, LUK: 1, Attack: 140074, Defense: 87915, Current HP: 798, A Avg: 1166816, D Avg: 123080, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 057: HP: 798, STR: 1196, VIT: 70, SPD: 7, LUK: 1, Attack: 140074, Defense: 87898, Current HP: 798, A Avg: 1166816, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 056: HP: 779, STR: 1196, VIT: 112, SPD: 10, LUK: 1, Attack: 140074, Defense: 84456, Current HP: 779, A Avg: 1166816, D Avg: 118238, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 055: HP: 522, STR: 3481, VIT: 166, SPD: 7, LUK: 1, Attack: 140085, Defense: 87994, Current HP: 522, A Avg: 1166908, D Avg: 123191, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 054: HP: 783, STR: 3481, VIT: 122, SPD: 7, LUK: 1, Attack: 140085, Defense: 87950, Current HP: 783, A Avg: 1166908, D Avg: 123129, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 053: HP: 551, STR: 3481, VIT: 122, SPD: 14, LUK: 1, Attack: 140085, Defense: 87950, Current HP: 551, A Avg: 1166908, D Avg: 123129, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 052: HP: 814, STR: 3481, VIT: 196, SPD: 7, LUK: 1, Attack: 140085, Defense: 88024, Current HP: 814, A Avg: 1166908, D Avg: 123233, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 051: HP: 1280, STR: 1205, VIT: 242, SPD: 9, LUK: 1, Attack: 140087, Defense: 87030, Current HP: 1280, A Avg: 1166924, D Avg: 121841, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 050: HP: 513, STR: 3497, VIT: 166, SPD: 7, LUK: 1, Attack: 140109, Defense: 87994, Current HP: 513, A Avg: 1167107, D Avg: 123191, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 049: HP: 513, STR: 3497, VIT: 196, SPD: 7, LUK: 1, Attack: 140109, Defense: 88024, Current HP: 513, A Avg: 1167107, D Avg: 123233, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 048: HP: 928, STR: 3497, VIT: 143, SPD: 7, LUK: 1, Attack: 140109, Defense: 87971, Current HP: 928, A Avg: 1167107, D Avg: 123159, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 047: HP: 1235, STR: 1222, VIT: 375, SPD: 8, LUK: 1, Attack: 140113, Defense: 87163, Current HP: 1235, A Avg: 1167141, D Avg: 122028, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 046: HP: 532, STR: 3513, VIT: 132, SPD: 7, LUK: 2, Attack: 140133, Defense: 87960, Current HP: 532, A Avg: 1167307, D Avg: 123143, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 045: HP: 1028, STR: 1244, VIT: 59, SPD: 9, LUK: 1, Attack: 140146, Defense: 87887, Current HP: 1028, A Avg: 1167416, D Avg: 123041, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 044: HP: 704, STR: 3526, VIT: 209, SPD: 7, LUK: 1, Attack: 140152, Defense: 88037, Current HP: 704, A Avg: 1167466, D Avg: 123251, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 043: HP: 779, STR: 1260, VIT: 112, SPD: 9, LUK: 1, Attack: 140170, Defense: 87940, Current HP: 779, A Avg: 1167616, D Avg: 123115, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 042: HP: 1045, STR: 3553, VIT: 498, SPD: 8, LUK: 1, Attack: 140193, Defense: 87286, Current HP: 1045, A Avg: 1167807, D Avg: 122200, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 041: HP: 969, STR: 1293, VIT: 43, SPD: 8, LUK: 1, Attack: 140219, Defense: 86831, Current HP: 969, A Avg: 1168024, D Avg: 121563, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 040: HP: 740, STR: 1299, VIT: 139, SPD: 9, LUK: 1, Attack: 140228, Defense: 84483, Current HP: 740, A Avg: 1168099, D Avg: 118276, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 039: HP: 895, STR: 3577, VIT: 122, SPD: 7, LUK: 1, Attack: 140229, Defense: 87950, Current HP: 895, A Avg: 1168107, D Avg: 123129, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 038: HP: 726, STR: 3577, VIT: 112, SPD: 7, LUK: 2, Attack: 140229, Defense: 87940, Current HP: 726, A Avg: 1168107, D Avg: 123115, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 037: HP: 1083, STR: 3602, VIT: 651, SPD: 7, LUK: 1, Attack: 140266, Defense: 88219, Current HP: 1083, A Avg: 1168415, D Avg: 123506, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 036: HP: 513, STR: 3603, VIT: 112, SPD: 7, LUK: 2, Attack: 140268, Defense: 87940, Current HP: 513, A Avg: 1168432, D Avg: 123115, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 035: HP: 818, STR: 3603, VIT: 150, SPD: 9, LUK: 1, Attack: 140268, Defense: 84494, Current HP: 818, A Avg: 1168432, D Avg: 118291, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 034: HP: 513, STR: 3625, VIT: 112, SPD: 7, LUK: 1, Attack: 140301, Defense: 84300, Current HP: 513, A Avg: 1168707, D Avg: 118019, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 033: HP: 703, STR: 3641, VIT: 350, SPD: 7, LUK: 1, Attack: 140325, Defense: 88178, Current HP: 703, A Avg: 1168907, D Avg: 123449, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 032: HP: 740, STR: 1366, VIT: 139, SPD: 8, LUK: 1, Attack: 140329, Defense: 87967, Current HP: 740, A Avg: 1168940, D Avg: 123153, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 031: HP: 540, STR: 3648, VIT: 226, SPD: 9, LUK: 1, Attack: 140335, Defense: 84570, Current HP: 540, A Avg: 1168990, D Avg: 118397, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 030: HP: 969, STR: 1382, VIT: 29, SPD: 8, LUK: 2, Attack: 140353, Defense: 86817, Current HP: 969, A Avg: 1169140, D Avg: 121543, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 029: HP: 703, STR: 1382, VIT: 29, SPD: 8, LUK: 1, Attack: 140353, Defense: 84373, Current HP: 703, A Avg: 1169140, D Avg: 118122, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 028: HP: 703, STR: 1452, VIT: 29, SPD: 7, LUK: 1, Attack: 140458, Defense: 87857, Current HP: 703, A Avg: 1170015, D Avg: 122999, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 027: HP: 589, STR: 3754, VIT: 170, SPD: 7, LUK: 1, Attack: 140494, Defense: 85398, Current HP: 589, A Avg: 1170315, D Avg: 119557, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 026: HP: 779, STR: 3806, VIT: 132, SPD: 8, LUK: 1, Attack: 140572, Defense: 86920, Current HP: 779, A Avg: 1170964, D Avg: 121687, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 025: HP: 874, STR: 3806, VIT: 170, SPD: 8, LUK: 1, Attack: 140572, Defense: 86958, Current HP: 874, A Avg: 1170964, D Avg: 121741, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 024: HP: 874, STR: 3806, VIT: 153, SPD: 8, LUK: 1, Attack: 140572, Defense: 86941, Current HP: 874, A Avg: 1170964, D Avg: 121717, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 023: HP: 570, STR: 3808, VIT: 153, SPD: 12, LUK: 1, Attack: 140575, Defense: 87981, Current HP: 570, A Avg: 1170989, D Avg: 123173, [Spectral Sword Shigure[172, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 022: HP: 969, STR: 1531, VIT: 49, SPD: 8, LUK: 1, Attack: 140576, Defense: 86837, Current HP: 969, A Avg: 1170998, D Avg: 121571, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 021: HP: 1064, STR: 1531, VIT: 87, SPD: 8, LUK: 1, Attack: 140576, Defense: 86875, Current HP: 1064, A Avg: 1170998, D Avg: 121624, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 020: HP: 1064, STR: 1531, VIT: 70, SPD: 8, LUK: 1, Attack: 140576, Defense: 86858, Current HP: 1064, A Avg: 1170998, D Avg: 121601, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 019: HP: 855, STR: 3868, VIT: 195, SPD: 10, LUK: 1, Attack: 140665, Defense: 86983, Current HP: 855, A Avg: 1171739, D Avg: 121776, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 018: HP: 1045, STR: 1593, VIT: 112, SPD: 10, LUK: 1, Attack: 140669, Defense: 86900, Current HP: 1045, A Avg: 1171772, D Avg: 121659, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 017: HP: 1322, STR: 1603, VIT: 59, SPD: 9, LUK: 1, Attack: 140684, Defense: 86847, Current HP: 1322, A Avg: 1171897, D Avg: 121585, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 016: HP: 513, STR: 3981, VIT: 112, SPD: 8, LUK: 1, Attack: 140835, Defense: 84248, Current HP: 513, A Avg: 1173155, D Avg: 117947, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 015: HP: 1020, STR: 1708, VIT: 139, SPD: 9, LUK: 1, Attack: 140842, Defense: 86927, Current HP: 1020, A Avg: 1173213, D Avg: 121697, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 014: HP: 1112, STR: 4026, VIT: 150, SPD: 9, LUK: 1, Attack: 140902, Defense: 86938, Current HP: 1112, A Avg: 1173713, D Avg: 121713, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 013: HP: 969, STR: 1779, VIT: 29, SPD: 8, LUK: 1, Attack: 140948, Defense: 86817, Current HP: 969, A Avg: 1174096, D Avg: 121543, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
