Rank 1000: HP: 1585, STR: 8061, VIT: 1469, SPD: 72, LUK: 1, Attack: 140908, Defense: 86697, Current HP: 1585, A Avg: 1173763, D Avg: 121375, [Blue Sword[180, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 135: HP: 5339, STR: 8348, VIT: 1761, SPD: 63, LUK: 1, Attack: 144345, Defense: 89589, Current HP: 5339, A Avg: 1202393, D Avg: 125424, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 134: HP: 4978, STR: 10425, VIT: 674, SPD: 63, LUK: 1, Attack: 144357, Defense: 88502, Current HP: 4978, A Avg: 1202493, D Avg: 123902, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 133: HP: 1216, STR: 6334, VIT: 732, SPD: 63, LUK: 1, Attack: 144364, Defense: 85323, Current HP: 1216, A Avg: 1202552, D Avg: 119452, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 132: HP: 1586, STR: 6334, VIT: 813, SPD: 63, LUK: 1, Attack: 144364, Defense: 87731, Current HP: 1586, A Avg: 1202552, D Avg: 122823, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 131: HP: 1387, STR: 4060, VIT: 122, SPD: 63, LUK: 2, Attack: 144370, Defense: 87950, Current HP: 1387, A Avg: 1202602, D Avg: 123129, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 130: HP: 2517, STR: 4092, VIT: 1259, SPD: 76, LUK: 1, Attack: 144418, Defense: 86487, Current HP: 2517, A Avg: 1203001, D Avg: 121081, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 129: HP: 2260, STR: 6375, VIT: 794, SPD: 63, LUK: 1, Attack: 144426, Defense: 86906, Current HP: 2260, A Avg: 1203068, D Avg: 121668, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 128: HP: 2346, STR: 6377, VIT: 1166, SPD: 76, LUK: 1, Attack: 144429, Defense: 85055, Current HP: 2346, A Avg: 1203093, D Avg: 119076, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 127: HP: 1178, STR: 6380, VIT: 205, SPD: 63, LUK: 1, Attack: 144433, Defense: 84393, Current HP: 1178, A Avg: 1203126, D Avg: 118150, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 126: HP: 1273, STR: 6380, VIT: 388, SPD: 63, LUK: 1, Attack: 144433, Defense: 84576, Current HP: 1273, A Avg: 1203126, D Avg: 118406, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 125: HP: 1273, STR: 6380, VIT: 226, SPD: 63, LUK: 1, Attack: 144433, Defense: 84414, Current HP: 1273, A Avg: 1203126, D Avg: 118179, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 124: HP: 2128, STR: 6380, VIT: 205, SPD: 108, LUK: 1, Attack: 144433, Defense: 86993, Current HP: 2128, A Avg: 1203126, D Avg: 121790, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 123: HP: 1558, STR: 6412, VIT: 943, SPD: 63, LUK: 1, Attack: 144481, Defense: 85937, Current HP: 1558, A Avg: 1203526, D Avg: 120311, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 122: HP: 2198, STR: 6454, VIT: 1176, SPD: 76, LUK: 1, Attack: 144544, Defense: 85182, Current HP: 2198, A Avg: 1204051, D Avg: 119254, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 121: HP: 1045, STR: 8706, VIT: 435, SPD: 63, LUK: 1, Attack: 144551, Defense: 84298, Current HP: 1045, A Avg: 1204109, D Avg: 118017, [Neural Edge[190, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 120: HP: 1919, STR: 10828, VIT: 910, SPD: 68, LUK: 1, Attack: 144552, Defense: 87698, Current HP: 1919, A Avg: 1204118, D Avg: 122777, [Zodiac[184, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 119: HP: 1539, STR: 8714, VIT: 910, SPD: 80, LUK: 1, Attack: 144563, Defense: 85254, Current HP: 1539, A Avg: 1204209, D Avg: 119355, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 118: HP: 1605, STR: 6471, VIT: 356, SPD: 63, LUK: 1, Attack: 144570, Defense: 84245, Current HP: 1605, A Avg: 1204268, D Avg: 117942, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 117: HP: 1729, STR: 8723, VIT: 122, SPD: 68, LUK: 1, Attack: 144576, Defense: 86910, Current HP: 1729, A Avg: 1204318, D Avg: 121673, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 116: HP: 1824, STR: 8723, VIT: 305, SPD: 68, LUK: 1, Attack: 144576, Defense: 87093, Current HP: 1824, A Avg: 1204318, D Avg: 121930, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 115: HP: 1824, STR: 8723, VIT: 143, SPD: 68, LUK: 1, Attack: 144576, Defense: 86931, Current HP: 1824, A Avg: 1204318, D Avg: 121703, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 114: HP: 1553, STR: 6494, VIT: 468, SPD: 76, LUK: 1, Attack: 144604, Defense: 84604, Current HP: 1553, A Avg: 1204551, D Avg: 118445, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 113: HP: 1133, STR: 10526, VIT: 1087, SPD: 72, LUK: 1, Attack: 144606, Defense: 88915, Current HP: 1133, A Avg: 1204567, D Avg: 124480, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 112: HP: 1240, STR: 6560, VIT: 302, SPD: 72, LUK: 1, Attack: 144703, Defense: 84646, Current HP: 1240, A Avg: 1205375, D Avg: 118504, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 111: HP: 1457, STR: 6562, VIT: 367, SPD: 63, LUK: 1, Attack: 144706, Defense: 84373, Current HP: 1457, A Avg: 1205400, D Avg: 118122, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 110: HP: 798, STR: 8813, VIT: 101, SPD: 68, LUK: 1, Attack: 144711, Defense: 84237, Current HP: 798, A Avg: 1205442, D Avg: 117931, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 109: HP: 5244, STR: 8604, VIT: 1720, SPD: 63, LUK: 1, Attack: 144729, Defense: 89548, Current HP: 5244, A Avg: 1205592, D Avg: 125367, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 108: HP: 4883, STR: 10681, VIT: 632, SPD: 63, LUK: 1, Attack: 144741, Defense: 88460, Current HP: 4883, A Avg: 1205692, D Avg: 123843, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107: HP: 1064, STR: 8856, VIT: 892, SPD: 63, LUK: 1, Attack: 144776, Defense: 85483, Current HP: 1064, A Avg: 1205984, D Avg: 119676, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 106: HP: 1434, STR: 8856, VIT: 973, SPD: 63, LUK: 1, Attack: 144776, Defense: 87891, Current HP: 1434, A Avg: 1205984, D Avg: 123047, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 105: HP: 2850, STR: 8704, VIT: 2313, SPD: 63, LUK: 1, Attack: 144798, Defense: 90141, Current HP: 2850, A Avg: 1206167, D Avg: 126197, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 104: HP: 2945, STR: 8704, VIT: 2496, SPD: 63, LUK: 1, Attack: 144798, Defense: 90324, Current HP: 2945, A Avg: 1206167, D Avg: 126453, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 103: HP: 2945, STR: 8704, VIT: 2334, SPD: 63, LUK: 1, Attack: 144798, Defense: 90162, Current HP: 2945, A Avg: 1206167, D Avg: 126226, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 102: HP: 1748, STR: 11227, VIT: 1419, SPD: 63, LUK: 1, Attack: 144842, Defense: 89247, Current HP: 1748, A Avg: 1206533, D Avg: 124945, [Impulse[166, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 101: HP: 2100, STR: 8901, VIT: 954, SPD: 63, LUK: 1, Attack: 144843, Defense: 87066, Current HP: 2100, A Avg: 1206542, D Avg: 121892, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 100: HP: 1270, STR: 8939, VIT: 580, SPD: 68, LUK: 1, Attack: 144900, Defense: 85808, Current HP: 1270, A Avg: 1207016, D Avg: 120131, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 099: HP: 3040, STR: 4414, VIT: 910, SPD: 80, LUK: 1, Attack: 144901, Defense: 87698, Current HP: 3040, A Avg: 1207025, D Avg: 122777, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 098: HP: 1406, STR: 8942, VIT: 1111, SPD: 63, LUK: 1, Attack: 144905, Defense: 86105, Current HP: 1406, A Avg: 1207058, D Avg: 120546, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 097: HP: 1539, STR: 8944, VIT: 910, SPD: 76, LUK: 1, Attack: 144908, Defense: 85098, Current HP: 1539, A Avg: 1207083, D Avg: 119137, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 096: HP: 2517, STR: 6708, VIT: 1337, SPD: 63, LUK: 1, Attack: 144925, Defense: 86565, Current HP: 2517, A Avg: 1207225, D Avg: 121190, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 095: HP: 1240, STR: 6712, VIT: 302, SPD: 68, LUK: 1, Attack: 144931, Defense: 84490, Current HP: 1240, A Avg: 1207275, D Avg: 118285, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 094: HP: 5520, STR: 8741, VIT: 1911, SPD: 68, LUK: 1, Attack: 144935, Defense: 89739, Current HP: 5520, A Avg: 1207308, D Avg: 125634, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 093: HP: 1539, STR: 10780, VIT: 1558, SPD: 76, LUK: 1, Attack: 144987, Defense: 89386, Current HP: 1539, A Avg: 1207741, D Avg: 125140, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 092: HP: 1453, STR: 9034, VIT: 516, SPD: 63, LUK: 1, Attack: 145043, Defense: 84405, Current HP: 1453, A Avg: 1208208, D Avg: 118166, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 091: HP: 5140, STR: 10883, VIT: 772, SPD: 68, LUK: 1, Attack: 145044, Defense: 88600, Current HP: 5140, A Avg: 1208216, D Avg: 124039, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 090: HP: 1368, STR: 4533, VIT: 150, SPD: 63, LUK: 1, Attack: 145079, Defense: 87978, Current HP: 1368, A Avg: 1208508, D Avg: 123169, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 089: HP: 3040, STR: 6860, VIT: 821, SPD: 68, LUK: 1, Attack: 145153, Defense: 87609, Current HP: 3040, A Avg: 1209124, D Avg: 122652, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 088: HP: 1820, STR: 9132, VIT: 215, SPD: 72, LUK: 1, Attack: 145190, Defense: 87003, Current HP: 1820, A Avg: 1209432, D Avg: 121804, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 087: HP: 1305, STR: 9135, VIT: 527, SPD: 63, LUK: 1, Attack: 145194, Defense: 84533, Current HP: 1305, A Avg: 1209466, D Avg: 118346, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 086: HP: 1919, STR: 6947, VIT: 993, SPD: 80, LUK: 1, Attack: 145284, Defense: 85129, Current HP: 1919, A Avg: 1210215, D Avg: 119180, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 085: HP: 1553, STR: 6953, VIT: 468, SPD: 76, LUK: 1, Attack: 145293, Defense: 84812, Current HP: 1553, A Avg: 1210290, D Avg: 118736, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 084: HP: 3000, STR: 9108, VIT: 2512, SPD: 68, LUK: 1, Attack: 145404, Defense: 90340, Current HP: 3000, A Avg: 1211215, D Avg: 126475, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 083: HP: 798, STR: 9327, VIT: 101, SPD: 68, LUK: 1, Attack: 145482, Defense: 84445, Current HP: 798, A Avg: 1211865, D Avg: 118222, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 082: HP: 1368, STR: 4821, VIT: 101, SPD: 63, LUK: 2, Attack: 145511, Defense: 87929, Current HP: 1368, A Avg: 1212106, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 081: HP: 1553, STR: 7109, VIT: 468, SPD: 72, LUK: 1, Attack: 145527, Defense: 84656, Current HP: 1553, A Avg: 1212239, D Avg: 118518, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 080: HP: 1586, STR: 7161, VIT: 554, SPD: 63, LUK: 1, Attack: 145605, Defense: 85782, Current HP: 1586, A Avg: 1212889, D Avg: 120094, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 079: HP: 1681, STR: 7161, VIT: 736, SPD: 63, LUK: 1, Attack: 145605, Defense: 85964, Current HP: 1681, A Avg: 1212889, D Avg: 120349, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 078: HP: 1681, STR: 7161, VIT: 574, SPD: 63, LUK: 1, Attack: 145605, Defense: 85802, Current HP: 1681, A Avg: 1212889, D Avg: 120122, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 077: HP: 6047, STR: 9200, VIT: 2152, SPD: 72, LUK: 1, Attack: 145623, Defense: 89980, Current HP: 6047, A Avg: 1213039, D Avg: 125971, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 076: HP: 817, STR: 9447, VIT: 122, SPD: 103, LUK: 1, Attack: 145662, Defense: 87950, Current HP: 817, A Avg: 1213364, D Avg: 123129, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 075: HP: 1178, STR: 7218, VIT: 184, SPD: 68, LUK: 1, Attack: 145690, Defense: 84320, Current HP: 1178, A Avg: 1213597, D Avg: 118047, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 074: HP: 798, STR: 9519, VIT: 101, SPD: 63, LUK: 1, Attack: 145770, Defense: 84289, Current HP: 798, A Avg: 1214264, D Avg: 118004, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 073: HP: 4883, STR: 11403, VIT: 653, SPD: 63, LUK: 1, Attack: 145824, Defense: 88481, Current HP: 4883, A Avg: 1214713, D Avg: 123873, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 072: HP: 5648, STR: 11407, VIT: 960, SPD: 72, LUK: 1, Attack: 145830, Defense: 88788, Current HP: 5648, A Avg: 1214763, D Avg: 124303, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 071: HP: 1919, STR: 7377, VIT: 993, SPD: 80, LUK: 1, Attack: 145929, Defense: 85337, Current HP: 1919, A Avg: 1215588, D Avg: 119471, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 070: HP: 2109, STR: 7387, VIT: 205, SPD: 68, LUK: 1, Attack: 145944, Defense: 86993, Current HP: 2109, A Avg: 1215713, D Avg: 121790, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 069: HP: 2204, STR: 7387, VIT: 388, SPD: 68, LUK: 1, Attack: 145944, Defense: 87176, Current HP: 2204, A Avg: 1215713, D Avg: 122046, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 068: HP: 2204, STR: 7387, VIT: 226, SPD: 68, LUK: 1, Attack: 145944, Defense: 87014, Current HP: 2204, A Avg: 1215713, D Avg: 121819, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 067: HP: 1947, STR: 9724, VIT: 1259, SPD: 76, LUK: 1, Attack: 146078, Defense: 86487, Current HP: 1947, A Avg: 1216829, D Avg: 121081, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 066: HP: 3401, STR: 9577, VIT: 2780, SPD: 72, LUK: 1, Attack: 146107, Defense: 90608, Current HP: 3401, A Avg: 1217071, D Avg: 126851, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 065: HP: 5985, STR: 9532, VIT: 2529, SPD: 76, LUK: 1, Attack: 146121, Defense: 90357, Current HP: 5985, A Avg: 1217187, D Avg: 126499, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 064: HP: 1368, STR: 5228, VIT: 122, SPD: 63, LUK: 1, Attack: 146122, Defense: 87950, Current HP: 1368, A Avg: 1217196, D Avg: 123129, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 063: HP: 1463, STR: 5228, VIT: 305, SPD: 63, LUK: 1, Attack: 146122, Defense: 88133, Current HP: 1463, A Avg: 1217196, D Avg: 123386, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 062: HP: 1463, STR: 5228, VIT: 143, SPD: 63, LUK: 1, Attack: 146122, Defense: 87971, Current HP: 1463, A Avg: 1217196, D Avg: 123159, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 061: HP: 5624, STR: 11609, VIT: 1442, SPD: 76, LUK: 1, Attack: 146133, Defense: 89270, Current HP: 5624, A Avg: 1217287, D Avg: 124977, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 060: HP: 1670, STR: 7517, VIT: 667, SPD: 68, LUK: 1, Attack: 146139, Defense: 85895, Current HP: 1670, A Avg: 1217337, D Avg: 120252, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 059: HP: 1919, STR: 7564, VIT: 993, SPD: 76, LUK: 1, Attack: 146209, Defense: 85181, Current HP: 1919, A Avg: 1217920, D Avg: 119253, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 058: HP: 1026, STR: 9835, VIT: 344, SPD: 68, LUK: 1, Attack: 146244, Defense: 84480, Current HP: 1026, A Avg: 1218212, D Avg: 118271, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 057: HP: 2470, STR: 9870, VIT: 910, SPD: 80, LUK: 1, Attack: 146297, Defense: 87698, Current HP: 2470, A Avg: 1218654, D Avg: 122777, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 056: HP: 798, STR: 11700, VIT: 749, SPD: 63, LUK: 1, Attack: 146367, Defense: 88577, Current HP: 798, A Avg: 1219237, D Avg: 124007, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 055: HP: 1729, STR: 9945, VIT: 698, SPD: 63, LUK: 1, Attack: 146409, Defense: 88526, Current HP: 1729, A Avg: 1219586, D Avg: 123936, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 054: HP: 1178, STR: 7732, VIT: 184, SPD: 68, LUK: 1, Attack: 146461, Defense: 84528, Current HP: 1178, A Avg: 1220020, D Avg: 118339, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 053: HP: 2220, STR: 7753, VIT: 302, SPD: 72, LUK: 1, Attack: 146493, Defense: 87090, Current HP: 2220, A Avg: 1220286, D Avg: 121925, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 052: HP: 1368, STR: 5484, VIT: 101, SPD: 63, LUK: 1, Attack: 146506, Defense: 87929, Current HP: 1368, A Avg: 1220394, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 051: HP: 1440, STR: 5524, VIT: 215, SPD: 68, LUK: 1, Attack: 146566, Defense: 88043, Current HP: 1440, A Avg: 1220894, D Avg: 123260, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 050: HP: 3591, STR: 9888, VIT: 3102, SPD: 76, LUK: 1, Attack: 146574, Defense: 90930, Current HP: 3591, A Avg: 1220961, D Avg: 127301, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 049: HP: 1178, STR: 7881, VIT: 184, SPD: 63, LUK: 1, Attack: 146685, Defense: 84372, Current HP: 1178, A Avg: 1221886, D Avg: 118120, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 048: HP: 2005, STR: 7939, VIT: 850, SPD: 72, LUK: 1, Attack: 146772, Defense: 86078, Current HP: 2005, A Avg: 1222610, D Avg: 120509, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 047: HP: 1026, STR: 10405, VIT: 344, SPD: 68, LUK: 1, Attack: 147099, Defense: 84688, Current HP: 1026, A Avg: 1225334, D Avg: 118563, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 046: HP: 1763, STR: 5885, VIT: 377, SPD: 72, LUK: 1, Attack: 147107, Defense: 88205, Current HP: 1763, A Avg: 1225401, D Avg: 123486, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 045: HP: 2582, STR: 8184, VIT: 468, SPD: 76, LUK: 1, Attack: 147139, Defense: 87256, Current HP: 2582, A Avg: 1225667, D Avg: 122158, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 044: HP: 1206, STR: 10446, VIT: 450, SPD: 63, LUK: 1, Attack: 147161, Defense: 85678, Current HP: 1206, A Avg: 1225851, D Avg: 119949, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 043: HP: 5244, STR: 10248, VIT: 1720, SPD: 63, LUK: 2, Attack: 147195, Defense: 89548, Current HP: 5244, A Avg: 1226134, D Avg: 125367, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 042: HP: 4978, STR: 12380, VIT: 836, SPD: 63, LUK: 1, Attack: 147289, Defense: 88664, Current HP: 4978, A Avg: 1226917, D Avg: 124129, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 041: HP: 1026, STR: 10592, VIT: 344, SPD: 63, LUK: 1, Attack: 147380, Defense: 84532, Current HP: 1026, A Avg: 1227675, D Avg: 118344, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
