Rank 1000: HP: 1680, STR: 365, VIT: 441, SPD: 51, LUK: 1, Attack: 138827, Defense: 86553, Current HP: 1680, A Avg: 1156428, D Avg: 121174, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 132: HP: 1273, STR: 4136, VIT: 1400, SPD: 31, LUK: 1, Attack: 141067, Defense: 88188, Current HP: 1273, A Avg: 1175088, D Avg: 123463, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 131: HP: 1083, STR: 4136, VIT: 479, SPD: 34, LUK: 1, Attack: 141067, Defense: 86357, Current HP: 1083, A Avg: 1175088, D Avg: 120899, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 130: HP: 1459, STR: 4136, VIT: 506, SPD: 31, LUK: 1, Attack: 141067, Defense: 86722, Current HP: 1459, A Avg: 1175088, D Avg: 121410, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 129: HP: 1240, STR: 4136, VIT: 715, SPD: 31, LUK: 1, Attack: 141067, Defense: 87750, Current HP: 1240, A Avg: 1175088, D Avg: 122849, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 128: HP: 840, STR: 4136, VIT: 616, SPD: 31, LUK: 1, Attack: 141067, Defense: 87664, Current HP: 840, A Avg: 1175088, D Avg: 122729, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 127: HP: 1178, STR: 4144, VIT: 587, SPD: 38, LUK: 1, Attack: 141079, Defense: 84450, Current HP: 1178, A Avg: 1175188, D Avg: 118229, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 126: HP: 982, STR: 4173, VIT: 284, SPD: 31, LUK: 1, Attack: 141123, Defense: 84225, Current HP: 982, A Avg: 1175554, D Avg: 117914, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 125: HP: 1729, STR: 4185, VIT: 1543, SPD: 38, LUK: 1, Attack: 141141, Defense: 89111, Current HP: 1729, A Avg: 1175704, D Avg: 124755, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 124: HP: 1840, STR: 4194, VIT: 898, SPD: 38, LUK: 1, Attack: 141154, Defense: 87010, Current HP: 1840, A Avg: 1175812, D Avg: 121813, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 123: HP: 1539, STR: 1941, VIT: 89, SPD: 34, LUK: 1, Attack: 141191, Defense: 86877, Current HP: 1539, A Avg: 1176121, D Avg: 121627, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 122: HP: 1539, STR: 4225, VIT: 1096, SPD: 38, LUK: 1, Attack: 141201, Defense: 86090, Current HP: 1539, A Avg: 1176204, D Avg: 120525, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 121: HP: 798, STR: 4225, VIT: 232, SPD: 34, LUK: 1, Attack: 141201, Defense: 84257, Current HP: 798, A Avg: 1176204, D Avg: 117959, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 120: HP: 1073, STR: 4243, VIT: 287, SPD: 31, LUK: 1, Attack: 141228, Defense: 84527, Current HP: 1073, A Avg: 1176429, D Avg: 118337, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 119: HP: 997, STR: 1966, VIT: 89, SPD: 31, LUK: 1, Attack: 141229, Defense: 87917, Current HP: 997, A Avg: 1176437, D Avg: 123083, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 118: HP: 1508, STR: 1966, VIT: 70, SPD: 31, LUK: 1, Attack: 141229, Defense: 87898, Current HP: 1508, A Avg: 1176437, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 117: HP: 1026, STR: 1966, VIT: 70, SPD: 58, LUK: 1, Attack: 141229, Defense: 87898, Current HP: 1026, A Avg: 1176437, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 116: HP: 1007, STR: 1966, VIT: 80, SPD: 51, LUK: 1, Attack: 141229, Defense: 87908, Current HP: 1007, A Avg: 1176437, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 115: HP: 1364, STR: 1966, VIT: 119, SPD: 31, LUK: 1, Attack: 141229, Defense: 87947, Current HP: 1364, A Avg: 1176437, D Avg: 123125, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 114: HP: 1045, STR: 1966, VIT: 101, SPD: 51, LUK: 1, Attack: 141229, Defense: 87929, Current HP: 1045, A Avg: 1176437, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 113: HP: 817, STR: 4248, VIT: 232, SPD: 31, LUK: 1, Attack: 141235, Defense: 84238, Current HP: 817, A Avg: 1176487, D Avg: 117933, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 112: HP: 798, STR: 4248, VIT: 2114, SPD: 31, LUK: 1, Attack: 141235, Defense: 87784, Current HP: 798, A Avg: 1176487, D Avg: 122897, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 111: HP: 798, STR: 4250, VIT: 163, SPD: 34, LUK: 1, Attack: 141238, Defense: 84299, Current HP: 798, A Avg: 1176512, D Avg: 118018, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 110: HP: 893, STR: 4250, VIT: 263, SPD: 34, LUK: 1, Attack: 141238, Defense: 84399, Current HP: 893, A Avg: 1176512, D Avg: 118158, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 109: HP: 893, STR: 4250, VIT: 184, SPD: 34, LUK: 1, Attack: 141238, Defense: 84320, Current HP: 893, A Avg: 1176512, D Avg: 118047, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 108: HP: 988, STR: 1977, VIT: 119, SPD: 31, LUK: 1, Attack: 141245, Defense: 87947, Current HP: 988, A Avg: 1176570, D Avg: 123125, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107: HP: 1653, STR: 1977, VIT: 91, SPD: 31, LUK: 1, Attack: 141245, Defense: 87919, Current HP: 1653, A Avg: 1176570, D Avg: 123086, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 106: HP: 1396, STR: 4265, VIT: 626, SPD: 38, LUK: 1, Attack: 141261, Defense: 84515, Current HP: 1396, A Avg: 1176704, D Avg: 118320, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 105: HP: 1324, STR: 4278, VIT: 637, SPD: 38, LUK: 1, Attack: 141280, Defense: 84643, Current HP: 1324, A Avg: 1176862, D Avg: 118500, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 104: HP: 1076, STR: 4291, VIT: 388, SPD: 31, LUK: 1, Attack: 141300, Defense: 86006, Current HP: 1076, A Avg: 1177028, D Avg: 120408, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 103: HP: 779, STR: 6540, VIT: 454, SPD: 38, LUK: 1, Attack: 141302, Defense: 88282, Current HP: 779, A Avg: 1177045, D Avg: 123594, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 102: HP: 942, STR: 4295, VIT: 569, SPD: 31, LUK: 1, Attack: 141306, Defense: 85407, Current HP: 942, A Avg: 1177078, D Avg: 119569, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 101: HP: 1254, STR: 2030, VIT: 178, SPD: 31, LUK: 1, Attack: 141325, Defense: 88006, Current HP: 1254, A Avg: 1177237, D Avg: 123208, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 100: HP: 1695, STR: 2032, VIT: 70, SPD: 31, LUK: 1, Attack: 141328, Defense: 87898, Current HP: 1695, A Avg: 1177262, D Avg: 123057, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 099: HP: 1276, STR: 2032, VIT: 60, SPD: 31, LUK: 2, Attack: 141328, Defense: 87888, Current HP: 1276, A Avg: 1177262, D Avg: 123043, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 098: HP: 969, STR: 6563, VIT: 60, SPD: 34, LUK: 1, Attack: 141336, Defense: 86848, Current HP: 969, A Avg: 1177328, D Avg: 121587, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 097: HP: 2698, STR: 8428, VIT: 545, SPD: 31, LUK: 1, Attack: 141361, Defense: 88373, Current HP: 2698, A Avg: 1177537, D Avg: 123722, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 096: HP: 798, STR: 4332, VIT: 163, SPD: 31, LUK: 1, Attack: 141361, Defense: 84351, Current HP: 798, A Avg: 1177537, D Avg: 118091, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 095: HP: 893, STR: 4332, VIT: 263, SPD: 31, LUK: 1, Attack: 141361, Defense: 84451, Current HP: 893, A Avg: 1177537, D Avg: 118231, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 094: HP: 893, STR: 4332, VIT: 184, SPD: 31, LUK: 1, Attack: 141361, Defense: 84372, Current HP: 893, A Avg: 1177537, D Avg: 118120, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 093: HP: 1073, STR: 4332, VIT: 328, SPD: 31, LUK: 1, Attack: 141361, Defense: 85192, Current HP: 1073, A Avg: 1177537, D Avg: 119268, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 092: HP: 997, STR: 4332, VIT: 361, SPD: 34, LUK: 1, Attack: 141361, Defense: 84783, Current HP: 997, A Avg: 1177537, D Avg: 118696, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 091: HP: 1349, STR: 4341, VIT: 636, SPD: 34, LUK: 1, Attack: 141375, Defense: 84980, Current HP: 1349, A Avg: 1177653, D Avg: 118971, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 090: HP: 908, STR: 4358, VIT: 232, SPD: 31, LUK: 1, Attack: 141400, Defense: 84732, Current HP: 908, A Avg: 1177861, D Avg: 118624, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 089: HP: 1349, STR: 2080, VIT: 454, SPD: 40, LUK: 1, Attack: 141400, Defense: 84798, Current HP: 1349, A Avg: 1177861, D Avg: 118717, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 088: HP: 1073, STR: 4369, VIT: 611, SPD: 31, LUK: 1, Attack: 141417, Defense: 87412, Current HP: 1073, A Avg: 1178003, D Avg: 122376, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 087: HP: 1567, STR: 2108, VIT: 637, SPD: 38, LUK: 1, Attack: 141442, Defense: 85865, Current HP: 1567, A Avg: 1178211, D Avg: 120210, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 086: HP: 1539, STR: 2111, VIT: 60, SPD: 34, LUK: 2, Attack: 141446, Defense: 86848, Current HP: 1539, A Avg: 1178245, D Avg: 121587, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 085: HP: 1567, STR: 4468, VIT: 907, SPD: 31, LUK: 1, Attack: 141565, Defense: 86135, Current HP: 1567, A Avg: 1179236, D Avg: 120588, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 084: HP: 840, STR: 4515, VIT: 258, SPD: 36, LUK: 1, Attack: 141636, Defense: 84394, Current HP: 840, A Avg: 1179827, D Avg: 118151, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 083: HP: 1007, STR: 2260, VIT: 80, SPD: 31, LUK: 2, Attack: 141670, Defense: 87908, Current HP: 1007, A Avg: 1180111, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 082: HP: 1301, STR: 2265, VIT: 291, SPD: 36, LUK: 1, Attack: 141677, Defense: 88119, Current HP: 1301, A Avg: 1180169, D Avg: 123366, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 081: HP: 1539, STR: 2270, VIT: 513, SPD: 31, LUK: 1, Attack: 141685, Defense: 88341, Current HP: 1539, A Avg: 1180236, D Avg: 123677, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 080: HP: 1539, STR: 2275, VIT: 80, SPD: 34, LUK: 1, Attack: 141692, Defense: 86868, Current HP: 1539, A Avg: 1180294, D Avg: 121615, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 079: HP: 1634, STR: 2275, VIT: 180, SPD: 34, LUK: 1, Attack: 141692, Defense: 86968, Current HP: 1634, A Avg: 1180294, D Avg: 121755, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 078: HP: 1634, STR: 2275, VIT: 101, SPD: 34, LUK: 1, Attack: 141692, Defense: 86889, Current HP: 1634, A Avg: 1180294, D Avg: 121644, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 077: HP: 836, STR: 4558, VIT: 441, SPD: 31, LUK: 1, Attack: 141700, Defense: 85032, Current HP: 836, A Avg: 1180360, D Avg: 119044, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 076: HP: 1016, STR: 4558, VIT: 481, SPD: 31, LUK: 1, Attack: 141700, Defense: 87399, Current HP: 1016, A Avg: 1180360, D Avg: 122358, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 075: HP: 817, STR: 4579, VIT: 192, SPD: 31, LUK: 1, Attack: 141732, Defense: 84055, Current HP: 817, A Avg: 1180627, D Avg: 117676, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 074: HP: 1368, STR: 4598, VIT: 163, SPD: 54, LUK: 1, Attack: 141760, Defense: 86951, Current HP: 1368, A Avg: 1180860, D Avg: 121731, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 073: HP: 840, STR: 4600, VIT: 258, SPD: 34, LUK: 1, Attack: 141763, Defense: 84446, Current HP: 840, A Avg: 1180885, D Avg: 118224, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 072: HP: 798, STR: 4618, VIT: 163, SPD: 34, LUK: 1, Attack: 141790, Defense: 84507, Current HP: 798, A Avg: 1181110, D Avg: 118309, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 071: HP: 893, STR: 4618, VIT: 263, SPD: 34, LUK: 1, Attack: 141790, Defense: 84607, Current HP: 893, A Avg: 1181110, D Avg: 118449, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 070: HP: 893, STR: 4618, VIT: 184, SPD: 34, LUK: 1, Attack: 141790, Defense: 84528, Current HP: 893, A Avg: 1181110, D Avg: 118339, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 069: HP: 1368, STR: 4628, VIT: 1149, SPD: 31, LUK: 1, Attack: 141805, Defense: 88717, Current HP: 1368, A Avg: 1181235, D Avg: 124203, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 068: HP: 1133, STR: 4646, VIT: 286, SPD: 38, LUK: 1, Attack: 141832, Defense: 84422, Current HP: 1133, A Avg: 1181460, D Avg: 118190, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 067: HP: 1460, STR: 4673, VIT: 504, SPD: 31, LUK: 1, Attack: 141873, Defense: 86616, Current HP: 1460, A Avg: 1181802, D Avg: 121262, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 066: HP: 1178, STR: 4710, VIT: 682, SPD: 31, LUK: 1, Attack: 141928, Defense: 85676, Current HP: 1178, A Avg: 1182260, D Avg: 119946, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 065: HP: 1035, STR: 4723, VIT: 232, SPD: 31, LUK: 1, Attack: 141948, Defense: 84121, Current HP: 1035, A Avg: 1182426, D Avg: 117769, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 064: HP: 1016, STR: 4729, VIT: 346, SPD: 31, LUK: 1, Attack: 141957, Defense: 85574, Current HP: 1016, A Avg: 1182501, D Avg: 119803, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 063: HP: 1111, STR: 4729, VIT: 446, SPD: 31, LUK: 1, Attack: 141957, Defense: 85674, Current HP: 1111, A Avg: 1182501, D Avg: 119943, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 062: HP: 1111, STR: 4729, VIT: 367, SPD: 31, LUK: 1, Attack: 141957, Defense: 85595, Current HP: 1111, A Avg: 1182501, D Avg: 119832, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 061: HP: 1133, STR: 4729, VIT: 286, SPD: 36, LUK: 1, Attack: 141957, Defense: 84474, Current HP: 1133, A Avg: 1182501, D Avg: 118263, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 060: HP: 963, STR: 4738, VIT: 242, SPD: 31, LUK: 1, Attack: 141970, Defense: 84248, Current HP: 963, A Avg: 1182610, D Avg: 117947, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 059: HP: 1620, STR: 2476, VIT: 171, SPD: 36, LUK: 1, Attack: 141994, Defense: 86959, Current HP: 1620, A Avg: 1182810, D Avg: 121742, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 058: HP: 1159, STR: 4777, VIT: 537, SPD: 40, LUK: 1, Attack: 142029, Defense: 84673, Current HP: 1159, A Avg: 1183101, D Avg: 118542, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 057: HP: 988, STR: 2517, VIT: 89, SPD: 31, LUK: 1, Attack: 142055, Defense: 87917, Current HP: 988, A Avg: 1183318, D Avg: 123083, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 056: HP: 1539, STR: 2523, VIT: 60, SPD: 34, LUK: 1, Attack: 142064, Defense: 86848, Current HP: 1539, A Avg: 1183393, D Avg: 121587, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 055: HP: 1952, STR: 2544, VIT: 195, SPD: 38, LUK: 1, Attack: 142096, Defense: 86983, Current HP: 1952, A Avg: 1183659, D Avg: 121776, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 054: HP: 1197, STR: 7097, VIT: 178, SPD: 34, LUK: 1, Attack: 142137, Defense: 86966, Current HP: 1197, A Avg: 1184001, D Avg: 121752, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 053: HP: 1159, STR: 4876, VIT: 537, SPD: 38, LUK: 1, Attack: 142177, Defense: 84725, Current HP: 1159, A Avg: 1184334, D Avg: 118614, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 052: HP: 840, STR: 4896, VIT: 258, SPD: 36, LUK: 1, Attack: 142207, Defense: 84602, Current HP: 840, A Avg: 1184584, D Avg: 118442, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 051: HP: 1900, STR: 4970, VIT: 636, SPD: 34, LUK: 1, Attack: 142318, Defense: 87424, Current HP: 1900, A Avg: 1185508, D Avg: 122393, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 050: HP: 988, STR: 2693, VIT: 60, SPD: 31, LUK: 2, Attack: 142319, Defense: 87888, Current HP: 988, A Avg: 1185517, D Avg: 123043, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 049: HP: 1070, STR: 5009, VIT: 450, SPD: 34, LUK: 1, Attack: 142377, Defense: 85678, Current HP: 1070, A Avg: 1186000, D Avg: 119949, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 048: HP: 1133, STR: 5039, VIT: 286, SPD: 38, LUK: 1, Attack: 142422, Defense: 84630, Current HP: 1133, A Avg: 1186375, D Avg: 118481, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 047: HP: 1900, STR: 2802, VIT: 454, SPD: 40, LUK: 1, Attack: 142483, Defense: 87242, Current HP: 1900, A Avg: 1186883, D Avg: 122138, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 046: HP: 1159, STR: 5145, VIT: 537, SPD: 40, LUK: 1, Attack: 142581, Defense: 84881, Current HP: 1159, A Avg: 1187699, D Avg: 118833, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 045: HP: 1375, STR: 5151, VIT: 486, SPD: 36, LUK: 1, Attack: 142590, Defense: 85714, Current HP: 1375, A Avg: 1187774, D Avg: 119999, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 044: HP: 418, STR: 7425, VIT: 60, SPD: 31, LUK: 1, Attack: 142629, Defense: 87888, Current HP: 418, A Avg: 1188099, D Avg: 123043, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 043: HP: 988, STR: 2924, VIT: 80, SPD: 31, LUK: 1, Attack: 142666, Defense: 87908, Current HP: 988, A Avg: 1188407, D Avg: 123071, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 042: HP: 1083, STR: 2924, VIT: 180, SPD: 31, LUK: 1, Attack: 142666, Defense: 88008, Current HP: 1083, A Avg: 1188407, D Avg: 123211, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 041: HP: 1083, STR: 2924, VIT: 101, SPD: 31, LUK: 1, Attack: 142666, Defense: 87929, Current HP: 1083, A Avg: 1188407, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 040: HP: 1377, STR: 5273, VIT: 720, SPD: 38, LUK: 1, Attack: 142773, Defense: 85948, Current HP: 1377, A Avg: 1189299, D Avg: 120327, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 039: HP: 1349, STR: 5341, VIT: 163, SPD: 34, LUK: 1, Attack: 142875, Defense: 86951, Current HP: 1349, A Avg: 1190148, D Avg: 121731, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 038: HP: 1444, STR: 5341, VIT: 263, SPD: 34, LUK: 1, Attack: 142875, Defense: 87051, Current HP: 1444, A Avg: 1190148, D Avg: 121871, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
