Rank 1000: HP: 2088, STR: 1304, VIT: 122, SPD: 59, LUK: 1, Attack: 140236, Defense: 84466, Current HP: 2088, A Avg: 1168165, D Avg: 118252, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 157: HP: 2088, STR: 3165, VIT: 122, SPD: 55, LUK: 1, Attack: 143027, Defense: 87950, Current HP: 2088, A Avg: 1191414, D Avg: 123129, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 156: HP: 1349, STR: 9484, VIT: 1361, SPD: 66, LUK: 1, Attack: 143043, Defense: 89189, Current HP: 1349, A Avg: 1191548, D Avg: 124864, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 155: HP: 1726, STR: 5470, VIT: 600, SPD: 63, LUK: 1, Attack: 143068, Defense: 84606, Current HP: 1726, A Avg: 1191756, D Avg: 118448, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 154: HP: 950, STR: 7719, VIT: 383, SPD: 55, LUK: 1, Attack: 143070, Defense: 84246, Current HP: 950, A Avg: 1191773, D Avg: 117944, [Neural Edge[190, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 153: HP: 1919, STR: 5475, VIT: 774, SPD: 59, LUK: 1, Attack: 143076, Defense: 85118, Current HP: 1919, A Avg: 1191823, D Avg: 119165, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 152: HP: 4408, STR: 9593, VIT: 622, SPD: 55, LUK: 1, Attack: 143109, Defense: 88450, Current HP: 4408, A Avg: 1192097, D Avg: 123829, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 151: HP: 2175, STR: 3220, VIT: 101, SPD: 55, LUK: 1, Attack: 143110, Defense: 87929, Current HP: 2175, A Avg: 1192106, D Avg: 123100, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 150: HP: 1606, STR: 3220, VIT: 91, SPD: 55, LUK: 2, Attack: 143110, Defense: 87919, Current HP: 1606, A Avg: 1192106, D Avg: 123086, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 149: HP: 2220, STR: 3244, VIT: 204, SPD: 63, LUK: 1, Attack: 143146, Defense: 86992, Current HP: 2220, A Avg: 1192406, D Avg: 121788, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 148: HP: 1584, STR: 3251, VIT: 270, SPD: 55, LUK: 1, Attack: 143156, Defense: 88098, Current HP: 1584, A Avg: 1192489, D Avg: 123337, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 147: HP: 2299, STR: 5529, VIT: 2353, SPD: 66, LUK: 1, Attack: 143157, Defense: 89921, Current HP: 2299, A Avg: 1192497, D Avg: 125889, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 146: HP: 1501, STR: 5535, VIT: 904, SPD: 55, LUK: 1, Attack: 143166, Defense: 87705, Current HP: 1501, A Avg: 1192572, D Avg: 122786, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 145: HP: 2109, STR: 3267, VIT: 91, SPD: 59, LUK: 1, Attack: 143180, Defense: 86879, Current HP: 2109, A Avg: 1192689, D Avg: 121630, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 144: HP: 1919, STR: 5549, VIT: 774, SPD: 55, LUK: 1, Attack: 143187, Defense: 84962, Current HP: 1919, A Avg: 1192747, D Avg: 118946, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 143: HP: 1349, STR: 7799, VIT: 796, SPD: 70, LUK: 1, Attack: 143190, Defense: 85140, Current HP: 1349, A Avg: 1192772, D Avg: 119195, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 142: HP: 969, STR: 7830, VIT: 788, SPD: 55, LUK: 1, Attack: 143237, Defense: 85379, Current HP: 969, A Avg: 1193164, D Avg: 119530, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 141: HP: 1292, STR: 7830, VIT: 859, SPD: 55, LUK: 1, Attack: 143237, Defense: 87777, Current HP: 1292, A Avg: 1193164, D Avg: 122887, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 140: HP: 4579, STR: 7628, VIT: 1502, SPD: 55, LUK: 1, Attack: 143265, Defense: 89330, Current HP: 4579, A Avg: 1193397, D Avg: 125061, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 139: HP: 1539, STR: 7855, VIT: 112, SPD: 59, LUK: 1, Attack: 143274, Defense: 86900, Current HP: 1539, A Avg: 1193472, D Avg: 121659, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 138: HP: 1634, STR: 7855, VIT: 273, SPD: 59, LUK: 1, Attack: 143274, Defense: 87061, Current HP: 1634, A Avg: 1193472, D Avg: 121885, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 137: HP: 1634, STR: 7855, VIT: 132, SPD: 59, LUK: 1, Attack: 143274, Defense: 86920, Current HP: 1634, A Avg: 1193472, D Avg: 121687, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 136: HP: 1748, STR: 5632, VIT: 960, SPD: 66, LUK: 1, Attack: 143311, Defense: 84823, Current HP: 1748, A Avg: 1193780, D Avg: 118752, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 135: HP: 1900, STR: 7896, VIT: 850, SPD: 55, LUK: 1, Attack: 143336, Defense: 86962, Current HP: 1900, A Avg: 1193988, D Avg: 121746, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 134: HP: 1653, STR: 5654, VIT: 1647, SPD: 55, LUK: 1, Attack: 143344, Defense: 89215, Current HP: 1653, A Avg: 1194055, D Avg: 124900, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 133: HP: 1349, STR: 7904, VIT: 796, SPD: 66, LUK: 1, Attack: 143348, Defense: 84984, Current HP: 1349, A Avg: 1194088, D Avg: 118977, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 132: HP: 2565, STR: 7744, VIT: 2054, SPD: 55, LUK: 1, Attack: 143358, Defense: 89882, Current HP: 2565, A Avg: 1194172, D Avg: 125834, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 131: HP: 2660, STR: 7744, VIT: 2216, SPD: 55, LUK: 1, Attack: 143358, Defense: 90044, Current HP: 2660, A Avg: 1194172, D Avg: 126061, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 130: HP: 2660, STR: 7744, VIT: 2075, SPD: 55, LUK: 1, Attack: 143358, Defense: 89903, Current HP: 2660, A Avg: 1194172, D Avg: 125864, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 129: HP: 703, STR: 7925, VIT: 91, SPD: 59, LUK: 1, Attack: 143379, Defense: 84227, Current HP: 703, A Avg: 1194347, D Avg: 117917, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 128: HP: 1463, STR: 5678, VIT: 502, SPD: 90, LUK: 1, Attack: 143380, Defense: 85730, Current HP: 1463, A Avg: 1194355, D Avg: 120021, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 127: HP: 1767, STR: 5679, VIT: 1365, SPD: 66, LUK: 1, Attack: 143382, Defense: 85956, Current HP: 1767, A Avg: 1194372, D Avg: 120338, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 126: HP: 2090, STR: 5679, VIT: 1435, SPD: 66, LUK: 1, Attack: 143382, Defense: 88353, Current HP: 2090, A Avg: 1194372, D Avg: 123694, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 125: HP: 1120, STR: 7933, VIT: 526, SPD: 59, LUK: 1, Attack: 143391, Defense: 85754, Current HP: 1120, A Avg: 1194447, D Avg: 120055, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 124: HP: 1311, STR: 7937, VIT: 1013, SPD: 55, LUK: 1, Attack: 143397, Defense: 86007, Current HP: 1311, A Avg: 1194497, D Avg: 120409, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 123: HP: 4820, STR: 7735, VIT: 1683, SPD: 59, LUK: 1, Attack: 143426, Defense: 89511, Current HP: 4820, A Avg: 1194738, D Avg: 125315, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 122: HP: 1140, STR: 5715, VIT: 291, SPD: 63, LUK: 1, Attack: 143436, Defense: 84427, Current HP: 1140, A Avg: 1194821, D Avg: 118197, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 121: HP: 2740, STR: 5728, VIT: 1427, SPD: 66, LUK: 1, Attack: 143455, Defense: 87539, Current HP: 2740, A Avg: 1194980, D Avg: 122554, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 120: HP: 4313, STR: 9849, VIT: 581, SPD: 55, LUK: 1, Attack: 143493, Defense: 88409, Current HP: 4313, A Avg: 1195296, D Avg: 123772, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 119: HP: 1311, STR: 8005, VIT: 454, SPD: 55, LUK: 1, Attack: 143499, Defense: 84343, Current HP: 1311, A Avg: 1195346, D Avg: 118080, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 118: HP: 2109, STR: 5759, VIT: 1618, SPD: 66, LUK: 1, Attack: 143502, Defense: 86612, Current HP: 2109, A Avg: 1195371, D Avg: 121256, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 117: HP: 2582, STR: 3484, VIT: 332, SPD: 66, LUK: 1, Attack: 143506, Defense: 87120, Current HP: 2582, A Avg: 1195404, D Avg: 121967, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 116: HP: 1102, STR: 5776, VIT: 255, SPD: 55, LUK: 1, Attack: 143527, Defense: 84118, Current HP: 1102, A Avg: 1195579, D Avg: 117765, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 115: HP: 2109, STR: 3524, VIT: 651, SPD: 55, LUK: 1, Attack: 143566, Defense: 88479, Current HP: 2109, A Avg: 1195904, D Avg: 123870, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 114: HP: 1083, STR: 5827, VIT: 195, SPD: 59, LUK: 1, Attack: 143604, Defense: 84539, Current HP: 1083, A Avg: 1196221, D Avg: 118354, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 113: HP: 1178, STR: 5827, VIT: 356, SPD: 59, LUK: 1, Attack: 143604, Defense: 84700, Current HP: 1178, A Avg: 1196221, D Avg: 118579, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 112: HP: 1178, STR: 5827, VIT: 215, SPD: 59, LUK: 1, Attack: 143604, Defense: 84559, Current HP: 1178, A Avg: 1196221, D Avg: 118382, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 111: HP: 1181, STR: 8085, VIT: 464, SPD: 55, LUK: 1, Attack: 143619, Defense: 84470, Current HP: 1181, A Avg: 1196346, D Avg: 118257, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 110: HP: 1616, STR: 3561, VIT: 340, SPD: 63, LUK: 1, Attack: 143621, Defense: 88168, Current HP: 1616, A Avg: 1196362, D Avg: 123435, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 109: HP: 2109, STR: 5849, VIT: 1031, SPD: 66, LUK: 1, Attack: 143637, Defense: 84920, Current HP: 2109, A Avg: 1196496, D Avg: 118887, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108: HP: 1083, STR: 5868, VIT: 195, SPD: 55, LUK: 1, Attack: 143665, Defense: 84383, Current HP: 1083, A Avg: 1196729, D Avg: 118136, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107: HP: 1178, STR: 5868, VIT: 356, SPD: 55, LUK: 1, Attack: 143665, Defense: 84544, Current HP: 1178, A Avg: 1196729, D Avg: 118361, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 106: HP: 1178, STR: 5868, VIT: 215, SPD: 55, LUK: 1, Attack: 143665, Defense: 84403, Current HP: 1178, A Avg: 1196729, D Avg: 118164, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 105: HP: 2280, STR: 3596, VIT: 1103, SPD: 66, LUK: 1, Attack: 143674, Defense: 86331, Current HP: 2280, A Avg: 1196804, D Avg: 120863, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 104: HP: 1292, STR: 3610, VIT: 112, SPD: 55, LUK: 2, Attack: 143695, Defense: 87940, Current HP: 1292, A Avg: 1196979, D Avg: 123115, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 103: HP: 1121, STR: 5890, VIT: 659, SPD: 55, LUK: 1, Attack: 143698, Defense: 85250, Current HP: 1121, A Avg: 1197004, D Avg: 119349, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 102: HP: 1444, STR: 5890, VIT: 730, SPD: 55, LUK: 1, Attack: 143698, Defense: 87648, Current HP: 1444, A Avg: 1197004, D Avg: 122707, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 101: HP: 1979, STR: 5910, VIT: 1041, SPD: 66, LUK: 1, Attack: 143728, Defense: 85047, Current HP: 1979, A Avg: 1197254, D Avg: 119065, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 100: HP: 4540, STR: 10025, VIT: 717, SPD: 59, LUK: 1, Attack: 143757, Defense: 88545, Current HP: 4540, A Avg: 1197495, D Avg: 123962, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 099: HP: 1938, STR: 5934, VIT: 195, SPD: 94, LUK: 1, Attack: 143764, Defense: 86983, Current HP: 1938, A Avg: 1197554, D Avg: 121776, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 098: HP: 2060, STR: 5949, VIT: 722, SPD: 55, LUK: 1, Attack: 143787, Defense: 86834, Current HP: 2060, A Avg: 1197745, D Avg: 121567, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 097: HP: 1463, STR: 5986, VIT: 878, SPD: 55, LUK: 1, Attack: 143842, Defense: 85872, Current HP: 1463, A Avg: 1198203, D Avg: 120220, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 096: HP: 1620, STR: 8236, VIT: 204, SPD: 63, LUK: 1, Attack: 143846, Defense: 86992, Current HP: 1620, A Avg: 1198237, D Avg: 121788, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 095: HP: 1448, STR: 6032, VIT: 423, SPD: 66, LUK: 1, Attack: 143911, Defense: 84559, Current HP: 1448, A Avg: 1198778, D Avg: 118382, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 094: HP: 1463, STR: 6034, VIT: 325, SPD: 55, LUK: 1, Attack: 143914, Defense: 84214, Current HP: 1463, A Avg: 1198803, D Avg: 117899, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 093: HP: 2700, STR: 8118, VIT: 2240, SPD: 59, LUK: 1, Attack: 143919, Defense: 90068, Current HP: 2700, A Avg: 1198845, D Avg: 126095, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 092: HP: 5312, STR: 8112, VIT: 1879, SPD: 63, LUK: 1, Attack: 143991, Defense: 89707, Current HP: 5312, A Avg: 1199445, D Avg: 125589, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 091: HP: 1333, STR: 6106, VIT: 336, SPD: 55, LUK: 1, Attack: 144022, Defense: 84342, Current HP: 1333, A Avg: 1199703, D Avg: 118078, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 090: HP: 722, STR: 8383, VIT: 112, SPD: 90, LUK: 1, Attack: 144066, Defense: 87940, Current HP: 722, A Avg: 1200069, D Avg: 123115, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 089: HP: 1140, STR: 6144, VIT: 291, SPD: 63, LUK: 1, Attack: 144079, Defense: 84635, Current HP: 1140, A Avg: 1200178, D Avg: 118488, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 088: HP: 2280, STR: 6148, VIT: 1229, SPD: 55, LUK: 1, Attack: 144085, Defense: 86457, Current HP: 2280, A Avg: 1200228, D Avg: 121039, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 087: HP: 703, STR: 8421, VIT: 91, SPD: 59, LUK: 1, Attack: 144123, Defense: 84435, Current HP: 703, A Avg: 1200544, D Avg: 118208, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 086: HP: 1140, STR: 6184, VIT: 291, SPD: 59, LUK: 1, Attack: 144139, Defense: 84479, Current HP: 1140, A Avg: 1200677, D Avg: 118270, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 085: HP: 703, STR: 8474, VIT: 91, SPD: 55, LUK: 1, Attack: 144203, Defense: 84279, Current HP: 703, A Avg: 1201210, D Avg: 117990, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 084: HP: 2755, STR: 4011, VIT: 796, SPD: 70, LUK: 1, Attack: 144296, Defense: 87584, Current HP: 2755, A Avg: 1201985, D Avg: 122617, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 083: HP: 1273, STR: 4029, VIT: 135, SPD: 55, LUK: 1, Attack: 144323, Defense: 87963, Current HP: 1273, A Avg: 1202210, D Avg: 123148, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 082: HP: 703, STR: 10351, VIT: 655, SPD: 55, LUK: 1, Attack: 144343, Defense: 88483, Current HP: 703, A Avg: 1202377, D Avg: 123876, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 081: HP: 1710, STR: 8588, VIT: 1103, SPD: 66, LUK: 1, Attack: 144374, Defense: 86331, Current HP: 1710, A Avg: 1202635, D Avg: 120863, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 080: HP: 5225, STR: 8396, VIT: 2207, SPD: 66, LUK: 1, Attack: 144417, Defense: 90035, Current HP: 5225, A Avg: 1202993, D Avg: 126048, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 079: HP: 5018, STR: 10472, VIT: 869, SPD: 63, LUK: 1, Attack: 144427, Defense: 88697, Current HP: 5018, A Avg: 1203076, D Avg: 124175, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 078: HP: 2755, STR: 6388, VIT: 774, SPD: 59, LUK: 1, Attack: 144445, Defense: 87562, Current HP: 2755, A Avg: 1203226, D Avg: 122586, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 077: HP: 4313, STR: 10493, VIT: 601, SPD: 55, LUK: 1, Attack: 144459, Defense: 88429, Current HP: 4313, A Avg: 1203343, D Avg: 123800, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 076: HP: 1729, STR: 6404, VIT: 879, SPD: 70, LUK: 1, Attack: 144469, Defense: 85015, Current HP: 1729, A Avg: 1203426, D Avg: 119020, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 075: HP: 3086, STR: 8506, VIT: 2461, SPD: 63, LUK: 1, Attack: 144501, Defense: 90289, Current HP: 3086, A Avg: 1203693, D Avg: 126404, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 074: HP: 1448, STR: 6474, VIT: 423, SPD: 66, LUK: 1, Attack: 144574, Defense: 84767, Current HP: 1448, A Avg: 1204301, D Avg: 118673, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 073: HP: 1448, STR: 6514, VIT: 423, SPD: 63, LUK: 1, Attack: 144634, Defense: 84611, Current HP: 1448, A Avg: 1204801, D Avg: 118455, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 072: HP: 4959, STR: 10617, VIT: 1286, SPD: 66, LUK: 1, Attack: 144645, Defense: 89114, Current HP: 4959, A Avg: 1204892, D Avg: 124759, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 071: HP: 931, STR: 8790, VIT: 302, SPD: 59, LUK: 1, Attack: 144677, Defense: 84438, Current HP: 931, A Avg: 1205159, D Avg: 118213, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 070: HP: 1444, STR: 6553, VIT: 502, SPD: 55, LUK: 1, Attack: 144693, Defense: 85730, Current HP: 1444, A Avg: 1205292, D Avg: 120021, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 069: HP: 1539, STR: 6553, VIT: 664, SPD: 55, LUK: 1, Attack: 144693, Defense: 85892, Current HP: 1539, A Avg: 1205292, D Avg: 120248, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 068: HP: 1539, STR: 6553, VIT: 522, SPD: 55, LUK: 1, Attack: 144693, Defense: 85750, Current HP: 1539, A Avg: 1205292, D Avg: 120049, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 067: HP: 1273, STR: 4289, VIT: 91, SPD: 55, LUK: 2, Attack: 144713, Defense: 87919, Current HP: 1273, A Avg: 1205459, D Avg: 123086, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 066: HP: 2185, STR: 8847, VIT: 796, SPD: 70, LUK: 1, Attack: 144762, Defense: 87584, Current HP: 2185, A Avg: 1205867, D Avg: 122617, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 065: HP: 1539, STR: 8853, VIT: 651, SPD: 55, LUK: 1, Attack: 144771, Defense: 88479, Current HP: 1539, A Avg: 1205942, D Avg: 123870, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 064: HP: 3211, STR: 8768, VIT: 2739, SPD: 66, LUK: 1, Attack: 144894, Defense: 90567, Current HP: 3211, A Avg: 1206967, D Avg: 126793, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 063: HP: 1083, STR: 6756, VIT: 174, SPD: 59, LUK: 1, Attack: 144997, Defense: 84310, Current HP: 1083, A Avg: 1207825, D Avg: 118033, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
