Rank 1000: HP: 440, STR: 602605, VIT: 257, SPD: 7, LUK: 1, Attack: 1031909, Defense: 83980, Current HP: 440, A Avg: 8595801, D Avg: 117571, [Impulse[166, 230, 230, 230], Pot Lid[201, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 141: HP: 361, STR: 677777, VIT: 234, SPD: 7, LUK: 1, Attack: 1143848, Defense: 84474, Current HP: 361, A Avg: 9528253, D Avg: 118263, [Pulse Knife[165, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 140: HP: 361, STR: 677796, VIT: 395, SPD: 7, LUK: 1, Attack: 1143876, Defense: 87196, Current HP: 361, A Avg: 9528487, D Avg: 122074, [Pulse Knife[165, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 139: HP: 361, STR: 677819, VIT: 243, SPD: 7, LUK: 1, Attack: 1143911, Defense: 85107, Current HP: 361, A Avg: 9528778, D Avg: 119149, [Pulse Knife[165, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 138: HP: 285, STR: 677819, VIT: 249, SPD: 8, LUK: 1, Attack: 1143911, Defense: 84671, Current HP: 285, A Avg: 9528778, D Avg: 118539, [Pulse Knife[165, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 137: HP: 266, STR: 677824, VIT: 298, SPD: 7, LUK: 1, Attack: 1143918, Defense: 84889, Current HP: 266, A Avg: 9528836, D Avg: 118844, [Pulse Knife[165, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 136: HP: 304, STR: 677824, VIT: 307, SPD: 7, LUK: 1, Attack: 1143918, Defense: 87225, Current HP: 304, A Avg: 9528836, D Avg: 122114, [Pulse Knife[165, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 135: HP: 326, STR: 677514, VIT: 95, SPD: 7, LUK: 1, Attack: 1143918, Defense: 84023, Current HP: 326, A Avg: 9528836, D Avg: 117632, [Yggdrasil[126, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 134: HP: 560, STR: 678040, VIT: 361, SPD: 7, LUK: 1, Attack: 1144242, Defense: 86473, Current HP: 560, A Avg: 9531535, D Avg: 121062, [Pulse Knife[165, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 133: HP: 608, STR: 678087, VIT: 565, SPD: 7, LUK: 1, Attack: 1144313, Defense: 85559, Current HP: 608, A Avg: 9532127, D Avg: 119782, [Pulse Knife[165, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 132: HP: 440, STR: 677805, VIT: 257, SPD: 7, LUK: 1, Attack: 1144709, Defense: 83980, Current HP: 440, A Avg: 9535425, D Avg: 117571, [Impulse[166, 230, 230, 230], Pot Lid[201, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 131: HP: 440, STR: 677805, VIT: 257, SPD: 7, LUK: 1, Attack: 1144709, Defense: 83990, Current HP: 440, A Avg: 9535425, D Avg: 117585, [Impulse[166, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 130: HP: 418, STR: 677805, VIT: 280, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84149, Current HP: 418, A Avg: 9535425, D Avg: 117808, [Impulse[166, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 129: HP: 418, STR: 677805, VIT: 287, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84091, Current HP: 418, A Avg: 9535425, D Avg: 117727, [Impulse[166, 230, 230, 230], Iron Shield[204, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 128: HP: 418, STR: 677805, VIT: 278, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84141, Current HP: 418, A Avg: 9535425, D Avg: 117797, [Impulse[166, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 127: HP: 418, STR: 677805, VIT: 300, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84189, Current HP: 418, A Avg: 9535425, D Avg: 117864, [Impulse[166, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 126: HP: 440, STR: 677805, VIT: 284, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84160, Current HP: 440, A Avg: 9535425, D Avg: 117823, [Impulse[166, 230, 230, 230], Magic Shield[207, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 125: HP: 475, STR: 677805, VIT: 295, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84132, Current HP: 475, A Avg: 9535425, D Avg: 117784, [Impulse[166, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 124: HP: 500, STR: 677805, VIT: 275, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84047, Current HP: 500, A Avg: 9535425, D Avg: 117665, [Impulse[166, 230, 230, 230], Clear Shield[211, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 123: HP: 540, STR: 677805, VIT: 284, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84303, Current HP: 540, A Avg: 9535425, D Avg: 118024, [Impulse[166, 230, 230, 230], Prism Shield[212, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 122: HP: 494, STR: 677805, VIT: 289, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84217, Current HP: 494, A Avg: 9535425, D Avg: 117903, [Impulse[166, 230, 230, 230], Tower Shield[213, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 121: HP: 596, STR: 677805, VIT: 319, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84881, Current HP: 596, A Avg: 9535425, D Avg: 118833, [Impulse[166, 230, 230, 230], Slime Shield[221, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 120: HP: 516, STR: 677805, VIT: 278, SPD: 7, LUK: 1, Attack: 1144709, Defense: 84206, Current HP: 516, A Avg: 9535425, D Avg: 117888, [Impulse[166, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 119: HP: 440, STR: 677805, VIT: 626, SPD: 7, LUK: 1, Attack: 1144709, Defense: 87414, Current HP: 440, A Avg: 9535425, D Avg: 122379, [Impulse[166, 230, 230, 230], Energy Shield[227, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 118: HP: 1482, STR: 677805, VIT: 269, SPD: 7, LUK: 1, Attack: 1144709, Defense: 86186, Current HP: 1482, A Avg: 9535425, D Avg: 120660, [Impulse[166, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 117: HP: 744, STR: 677805, VIT: 348, SPD: 7, LUK: 1, Attack: 1144709, Defense: 85082, Current HP: 744, A Avg: 9535425, D Avg: 119114, [Impulse[166, 230, 230, 230], Slafield[232, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 116: HP: 620, STR: 677805, VIT: 319, SPD: 7, LUK: 1, Attack: 1144709, Defense: 85794, Current HP: 620, A Avg: 9535425, D Avg: 120111, [Impulse[166, 230, 230, 230], Mist Shield[233, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 115: HP: 608, STR: 677805, VIT: 356, SPD: 7, LUK: 1, Attack: 1144709, Defense: 85324, Current HP: 608, A Avg: 9535425, D Avg: 119453, [Impulse[166, 230, 230, 230], Huge Shield[234, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 114: HP: 532, STR: 677805, VIT: 485, SPD: 7, LUK: 1, Attack: 1144709, Defense: 87325, Current HP: 532, A Avg: 9535425, D Avg: 122254, [Impulse[166, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 113: HP: 560, STR: 677805, VIT: 332, SPD: 7, LUK: 1, Attack: 1144709, Defense: 87757, Current HP: 560, A Avg: 9535425, D Avg: 122859, [Impulse[166, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 112: HP: 418, STR: 677805, VIT: 257, SPD: 7, LUK: 1, Attack: 1144709, Defense: 87046, Current HP: 418, A Avg: 9535425, D Avg: 121864, [Impulse[166, 230, 230, 230], Graffiti[243, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 111: HP: 418, STR: 677805, VIT: 423, SPD: 7, LUK: 1, Attack: 1144709, Defense: 90201, Current HP: 418, A Avg: 9535425, D Avg: 126281, [Impulse[166, 230, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 110: HP: 893, STR: 677805, VIT: 704, SPD: 7, LUK: 1, Attack: 1144709, Defense: 87492, Current HP: 893, A Avg: 9535425, D Avg: 122488, [Impulse[166, 230, 230, 230], Golem Shield[245, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 109: HP: 703, STR: 677805, VIT: 344, SPD: 8, LUK: 1, Attack: 1144709, Defense: 86222, Current HP: 703, A Avg: 9535425, D Avg: 120710, [Impulse[166, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 108: HP: 737, STR: 677805, VIT: 430, SPD: 7, LUK: 1, Attack: 1144709, Defense: 86646, Current HP: 737, A Avg: 9535425, D Avg: 121304, [Impulse[166, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 107: HP: 840, STR: 677805, VIT: 705, SPD: 7, LUK: 1, Attack: 1144709, Defense: 87740, Current HP: 840, A Avg: 9535425, D Avg: 122835, [Impulse[166, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 106: HP: 440, STR: 677805, VIT: 356, SPD: 7, LUK: 1, Attack: 1144709, Defense: 87404, Current HP: 440, A Avg: 9535425, D Avg: 122365, [Impulse[166, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 105: HP: 1539, STR: 677288, VIT: 243, SPD: 7, LUK: 1, Attack: 1144710, Defense: 86160, Current HP: 1539, A Avg: 9535434, D Avg: 120623, [Santoku[159, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 104: HP: 418, STR: 677848, VIT: 284, SPD: 8, LUK: 1, Attack: 1144773, Defense: 84309, Current HP: 418, A Avg: 9535959, D Avg: 118032, [Impulse[166, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 103: HP: 516, STR: 677852, VIT: 306, SPD: 7, LUK: 1, Attack: 1144779, Defense: 84247, Current HP: 516, A Avg: 9536009, D Avg: 117945, [Impulse[166, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 102: HP: 496, STR: 677862, VIT: 315, SPD: 7, LUK: 1, Attack: 1144794, Defense: 85933, Current HP: 496, A Avg: 9536134, D Avg: 120306, [Impulse[166, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 101: HP: 448, STR: 677866, VIT: 461, SPD: 7, LUK: 1, Attack: 1144800, Defense: 85299, Current HP: 448, A Avg: 9536183, D Avg: 119418, [Impulse[166, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 100: HP: 551, STR: 677871, VIT: 308, SPD: 7, LUK: 1, Attack: 1144808, Defense: 84548, Current HP: 551, A Avg: 9536250, D Avg: 118367, [Impulse[166, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 099: HP: 551, STR: 677890, VIT: 469, SPD: 7, LUK: 1, Attack: 1144836, Defense: 87270, Current HP: 551, A Avg: 9536483, D Avg: 122177, [Impulse[166, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 098: HP: 551, STR: 677913, VIT: 317, SPD: 7, LUK: 1, Attack: 1144871, Defense: 85181, Current HP: 551, A Avg: 9536775, D Avg: 119253, [Impulse[166, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 097: HP: 475, STR: 677913, VIT: 319, SPD: 8, LUK: 1, Attack: 1144871, Defense: 84741, Current HP: 475, A Avg: 9536775, D Avg: 118637, [Impulse[166, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 096: HP: 456, STR: 677918, VIT: 369, SPD: 7, LUK: 1, Attack: 1144878, Defense: 84960, Current HP: 456, A Avg: 9536833, D Avg: 118943, [Impulse[166, 230, 230, 230], Black Hole[229, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 095: HP: 494, STR: 677918, VIT: 377, SPD: 7, LUK: 1, Attack: 1144878, Defense: 87295, Current HP: 494, A Avg: 9536833, D Avg: 122212, [Impulse[166, 230, 230, 230], White Hole[230, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 094: HP: 244, STR: 677542, VIT: 120, SPD: 7, LUK: 1, Attack: 1144935, Defense: 85738, Current HP: 244, A Avg: 9537308, D Avg: 120033, [Scythe of the Grim Reaper[148, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 093: HP: 340, STR: 677899, VIT: 112, SPD: 7, LUK: 1, Attack: 1145158, Defense: 83835, Current HP: 340, A Avg: 9539166, D Avg: 117368, [Zodiac[184, 230, 230, 230], Pot Lid[201, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 092: HP: 340, STR: 677899, VIT: 112, SPD: 7, LUK: 1, Attack: 1145158, Defense: 83845, Current HP: 340, A Avg: 9539166, D Avg: 117382, [Zodiac[184, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 091: HP: 323, STR: 677899, VIT: 128, SPD: 7, LUK: 1, Attack: 1145158, Defense: 83997, Current HP: 323, A Avg: 9539166, D Avg: 117595, [Zodiac[184, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 090: HP: 323, STR: 677899, VIT: 134, SPD: 7, LUK: 1, Attack: 1145158, Defense: 83938, Current HP: 323, A Avg: 9539166, D Avg: 117513, [Zodiac[184, 230, 230, 230], Iron Shield[204, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 089: HP: 323, STR: 677899, VIT: 126, SPD: 7, LUK: 1, Attack: 1145158, Defense: 83989, Current HP: 323, A Avg: 9539166, D Avg: 117584, [Zodiac[184, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 088: HP: 323, STR: 677899, VIT: 147, SPD: 7, LUK: 1, Attack: 1145158, Defense: 84036, Current HP: 323, A Avg: 9539166, D Avg: 117650, [Zodiac[184, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 087: HP: 340, STR: 677899, VIT: 139, SPD: 7, LUK: 1, Attack: 1145158, Defense: 84015, Current HP: 340, A Avg: 9539166, D Avg: 117620, [Zodiac[184, 230, 230, 230], Magic Shield[207, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 086: HP: 380, STR: 677899, VIT: 143, SPD: 7, LUK: 1, Attack: 1145158, Defense: 83980, Current HP: 380, A Avg: 9539166, D Avg: 117571, [Zodiac[184, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 085: HP: 400, STR: 677899, VIT: 130, SPD: 7, LUK: 1, Attack: 1145158, Defense: 83902, Current HP: 400, A Avg: 9539166, D Avg: 117462, [Zodiac[184, 230, 230, 230], Clear Shield[211, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 084: HP: 440, STR: 677899, VIT: 139, SPD: 7, LUK: 1, Attack: 1145158, Defense: 84158, Current HP: 440, A Avg: 9539166, D Avg: 117821, [Zodiac[184, 230, 230, 230], Prism Shield[212, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 083: HP: 399, STR: 677899, VIT: 137, SPD: 7, LUK: 1, Attack: 1145158, Defense: 84065, Current HP: 399, A Avg: 9539166, D Avg: 117690, [Zodiac[184, 230, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 082: HP: 496, STR: 677899, VIT: 174, SPD: 7, LUK: 1, Attack: 1145158, Defense: 84736, Current HP: 496, A Avg: 9539166, D Avg: 118630, [Zodiac[184, 230, 230, 230], Slime Shield[221, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 081: HP: 421, STR: 677899, VIT: 126, SPD: 7, LUK: 1, Attack: 1145158, Defense: 84054, Current HP: 421, A Avg: 9539166, D Avg: 117675, [Zodiac[184, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 080: HP: 340, STR: 677899, VIT: 481, SPD: 7, LUK: 1, Attack: 1145158, Defense: 87269, Current HP: 340, A Avg: 9539166, D Avg: 122176, [Zodiac[184, 230, 230, 230], Energy Shield[227, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 079: HP: 1387, STR: 677899, VIT: 117, SPD: 7, LUK: 1, Attack: 1145158, Defense: 86034, Current HP: 1387, A Avg: 9539166, D Avg: 120447, [Zodiac[184, 230, 230, 230], Frying Pan[231, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 078: HP: 644, STR: 677899, VIT: 203, SPD: 7, LUK: 1, Attack: 1145158, Defense: 84937, Current HP: 644, A Avg: 9539166, D Avg: 118911, [Zodiac[184, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 077: HP: 520, STR: 677899, VIT: 174, SPD: 7, LUK: 1, Attack: 1145158, Defense: 85649, Current HP: 520, A Avg: 9539166, D Avg: 119908, [Zodiac[184, 230, 230, 230], Mist Shield[233, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 076: HP: 513, STR: 677899, VIT: 204, SPD: 7, LUK: 1, Attack: 1145158, Defense: 85172, Current HP: 513, A Avg: 9539166, D Avg: 119240, [Zodiac[184, 230, 230, 230], Huge Shield[234, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 075: HP: 437, STR: 677899, VIT: 340, SPD: 7, LUK: 1, Attack: 1145158, Defense: 87180, Current HP: 437, A Avg: 9539166, D Avg: 122051, [Zodiac[184, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 074: HP: 460, STR: 677899, VIT: 186, SPD: 7, LUK: 1, Attack: 1145158, Defense: 87611, Current HP: 460, A Avg: 9539166, D Avg: 122655, [Zodiac[184, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 073: HP: 323, STR: 677899, VIT: 112, SPD: 7, LUK: 1, Attack: 1145158, Defense: 86901, Current HP: 323, A Avg: 9539166, D Avg: 121661, [Zodiac[184, 230, 230, 230], Graffiti[243, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 072: HP: 323, STR: 677899, VIT: 278, SPD: 7, LUK: 1, Attack: 1145158, Defense: 90056, Current HP: 323, A Avg: 9539166, D Avg: 126078, [Zodiac[184, 230, 230, 230], Blank Shield[244, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 071: HP: 798, STR: 677899, VIT: 552, SPD: 7, LUK: 1, Attack: 1145158, Defense: 87340, Current HP: 798, A Avg: 9539166, D Avg: 122275, [Zodiac[184, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 070: HP: 608, STR: 677899, VIT: 199, SPD: 8, LUK: 1, Attack: 1145158, Defense: 86077, Current HP: 608, A Avg: 9539166, D Avg: 120507, [Zodiac[184, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 069: HP: 642, STR: 677899, VIT: 278, SPD: 7, LUK: 1, Attack: 1145158, Defense: 86494, Current HP: 642, A Avg: 9539166, D Avg: 121091, [Zodiac[184, 230, 230, 230], King Shield[248, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 068: HP: 740, STR: 677899, VIT: 560, SPD: 7, LUK: 1, Attack: 1145158, Defense: 87595, Current HP: 740, A Avg: 9539166, D Avg: 122632, [Zodiac[184, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 067: HP: 340, STR: 677899, VIT: 211, SPD: 7, LUK: 1, Attack: 1145158, Defense: 87259, Current HP: 340, A Avg: 9539166, D Avg: 122162, [Zodiac[184, 230, 230, 230], Ghost shield[251, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 066: HP: 547, STR: 678510, VIT: 252, SPD: 7, LUK: 1, Attack: 1145158, Defense: 86468, Current HP: 547, A Avg: 9539166, D Avg: 121055, [Jack Knife[185, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 065: HP: 760, STR: 678134, VIT: 431, SPD: 7, LUK: 1, Attack: 1145202, Defense: 86543, Current HP: 760, A Avg: 9539532, D Avg: 121160, [Impulse[166, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 064: HP: 323, STR: 677942, VIT: 139, SPD: 8, LUK: 1, Attack: 1145223, Defense: 84164, Current HP: 323, A Avg: 9539707, D Avg: 117829, [Zodiac[184, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 063: HP: 421, STR: 677946, VIT: 154, SPD: 7, LUK: 1, Attack: 1145229, Defense: 84095, Current HP: 421, A Avg: 9539757, D Avg: 117732, [Zodiac[184, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 062: HP: 396, STR: 677956, VIT: 170, SPD: 7, LUK: 1, Attack: 1145244, Defense: 85788, Current HP: 396, A Avg: 9539882, D Avg: 120103, [Zodiac[184, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 061: HP: 353, STR: 677960, VIT: 308, SPD: 7, LUK: 1, Attack: 1145250, Defense: 85146, Current HP: 353, A Avg: 9539932, D Avg: 119204, [Zodiac[184, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 060: HP: 456, STR: 677965, VIT: 156, SPD: 7, LUK: 1, Attack: 1145257, Defense: 84396, Current HP: 456, A Avg: 9539990, D Avg: 118154, [Zodiac[184, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 059: HP: 798, STR: 678181, VIT: 639, SPD: 7, LUK: 1, Attack: 1145273, Defense: 85633, Current HP: 798, A Avg: 9540124, D Avg: 119886, [Impulse[166, 230, 230, 230], Metalization[228, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 058: HP: 456, STR: 677984, VIT: 317, SPD: 7, LUK: 1, Attack: 1145286, Defense: 87118, Current HP: 456, A Avg: 9540232, D Avg: 121965, [Zodiac[184, 230, 230, 230], Riot[236, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 057: HP: 456, STR: 678007, VIT: 165, SPD: 7, LUK: 1, Attack: 1145320, Defense: 85029, Current HP: 456, A Avg: 9540515, D Avg: 119040, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 056: HP: 380, STR: 678007, VIT: 174, SPD: 8, LUK: 1, Attack: 1145320, Defense: 84596, Current HP: 380, A Avg: 9540515, D Avg: 118434, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 055: HP: 361, STR: 678012, VIT: 224, SPD: 7, LUK: 1, Attack: 1145328, Defense: 84815, Current HP: 361, A Avg: 9540582, D Avg: 118740, [Zodiac[184, 230, 230, 230], Black Hole[229, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 054: HP: 399, STR: 678012, VIT: 232, SPD: 7, LUK: 1, Attack: 1145328, Defense: 87150, Current HP: 399, A Avg: 9540582, D Avg: 122009, [Zodiac[184, 230, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 053: HP: 228, STR: 678783, VIT: 186, SPD: 8, LUK: 1, Attack: 1145357, Defense: 84322, Current HP: 228, A Avg: 9540823, D Avg: 118050, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 052: HP: 399, STR: 679572, VIT: 62, SPD: 8, LUK: 1, Attack: 1145359, Defense: 86850, Current HP: 399, A Avg: 9540840, D Avg: 121589, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 051: HP: 456, STR: 679596, VIT: 62, SPD: 8, LUK: 1, Attack: 1145576, Defense: 86850, Current HP: 456, A Avg: 9542648, D Avg: 121589, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 230]]
