Rank 108413: 82335 - [387, 107252, 000] - HP: 650, STR: 267, VIT: 821, SPD: 27, LUK: 1, Attack: 132651, Defense: 90599, Current HP: 650, A Avg: 1104982, D Avg: 126838, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 108429: 89504 - [395, 107244, 000] - HP: 2354, STR: 848, VIT: 1211, SPD: 23, LUK: 2, Attack: 133095, Defense: 90989, Current HP: 2354, A Avg: 1108681, D Avg: 127384, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 108429: 89505 - [395, 107244, 000] - HP: 1976, STR: 785, VIT: 1253, SPD: 38, LUK: 1, Attack: 133001, Defense: 91031, Current HP: 1976, A Avg: 1107898, D Avg: 127443, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 108429: 89506 - [395, 107244, 000] - HP: 1919, STR: 1469, VIT: 1211, SPD: 23, LUK: 1, Attack: 134027, Defense: 90989, Current HP: 1919, A Avg: 1116444, D Avg: 127384, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 108429: 89507 - [395, 107244, 000] - HP: 2020, STR: 1388, VIT: 1378, SPD: 25, LUK: 1, Attack: 133905, Defense: 91156, Current HP: 2020, A Avg: 1115428, D Avg: 127618, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 108429: 89508 - [395, 107244, 000] - HP: 2014, STR: 1221, VIT: 1311, SPD: 23, LUK: 1, Attack: 133655, Defense: 91089, Current HP: 2014, A Avg: 1113346, D Avg: 127524, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 108429: 89509 - [395, 107244, 000] - HP: 1919, STR: 1598, VIT: 1211, SPD: 23, LUK: 2, Attack: 134220, Defense: 90989, Current HP: 1919, A Avg: 1118052, D Avg: 127384, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 108429: 89511 - [395, 107244, 000] - HP: 2372, STR: 1372, VIT: 1424, SPD: 27, LUK: 1, Attack: 133881, Defense: 91202, Current HP: 2372, A Avg: 1115228, D Avg: 127682, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 108429: 89514 - [395, 107244, 000] - HP: 2014, STR: 1221, VIT: 1253, SPD: 23, LUK: 1, Attack: 133655, Defense: 91031, Current HP: 2014, A Avg: 1113346, D Avg: 127443, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 108429: 89515 - [395, 107244, 000] - HP: 2185, STR: 1593, VIT: 1502, SPD: 28, LUK: 1, Attack: 134213, Defense: 91280, Current HP: 2185, A Avg: 1117994, D Avg: 127791, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108429: 90689 - [395, 107244, 000] - HP: 332, STR: 403, VIT: 1795, SPD: 23, LUK: 1, Attack: 129070, Defense: 91573, Current HP: 332, A Avg: 1075153, D Avg: 128202, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 108429: 90690 - [395, 107244, 000] - HP: 323, STR: 413, VIT: 1795, SPD: 23, LUK: 1, Attack: 129085, Defense: 91573, Current HP: 323, A Avg: 1075278, D Avg: 128202, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 108429: 90694 - [395, 107244, 000] - HP: 323, STR: 531, VIT: 1826, SPD: 23, LUK: 1, Attack: 129262, Defense: 91604, Current HP: 323, A Avg: 1076752, D Avg: 128245, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 108429: 90707 - [395, 107244, 000] - HP: 608, STR: 772, VIT: 1424, SPD: 27, LUK: 1, Attack: 129624, Defense: 91202, Current HP: 608, A Avg: 1079767, D Avg: 127682, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 108429: 90711 - [395, 107244, 000] - HP: 589, STR: 1029, VIT: 1502, SPD: 28, LUK: 1, Attack: 130009, Defense: 91280, Current HP: 589, A Avg: 1082974, D Avg: 127791, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108429: 91904 - [395, 107244, 000] - HP: 1349, STR: 319, VIT: 1328, SPD: 23, LUK: 1, Attack: 129841, Defense: 91106, Current HP: 1349, A Avg: 1081575, D Avg: 127548, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108429: 93081 - [395, 107244, 000] - HP: 560, STR: 646, VIT: 1740, SPD: 23, LUK: 1, Attack: 130702, Defense: 91518, Current HP: 560, A Avg: 1088747, D Avg: 128125, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 108429: 93082 - [395, 107244, 000] - HP: 551, STR: 657, VIT: 1740, SPD: 23, LUK: 1, Attack: 130719, Defense: 91518, Current HP: 551, A Avg: 1088889, D Avg: 128125, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 108429: 93086 - [395, 107244, 000] - HP: 551, STR: 845, VIT: 1771, SPD: 23, LUK: 1, Attack: 131001, Defense: 91549, Current HP: 551, A Avg: 1091238, D Avg: 128168, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 108429: 93099 - [395, 107244, 000] - HP: 860, STR: 1155, VIT: 1383, SPD: 27, LUK: 1, Attack: 131466, Defense: 91161, Current HP: 860, A Avg: 1095111, D Avg: 127625, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 108429: 93103 - [395, 107244, 000] - HP: 817, STR: 1388, VIT: 1464, SPD: 28, LUK: 1, Attack: 131815, Defense: 91242, Current HP: 817, A Avg: 1098018, D Avg: 127738, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108429: 94287 - [395, 107244, 000] - HP: 858, STR: 638, VIT: 1396, SPD: 23, LUK: 1, Attack: 129774, Defense: 91174, Current HP: 858, A Avg: 1081017, D Avg: 127643, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108429: 94294 - [395, 107244, 000] - HP: 818, STR: 814, VIT: 1650, SPD: 27, LUK: 1, Attack: 130038, Defense: 91428, Current HP: 818, A Avg: 1083216, D Avg: 127999, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108429: 94297 - [395, 107244, 000] - HP: 748, STR: 688, VIT: 1439, SPD: 23, LUK: 1, Attack: 129849, Defense: 91217, Current HP: 748, A Avg: 1081642, D Avg: 127703, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108429: 95490 - [395, 107244, 000] - HP: 566, STR: 1297, VIT: 1558, SPD: 27, LUK: 1, Attack: 130762, Defense: 91336, Current HP: 566, A Avg: 1089247, D Avg: 127870, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108429: 95492 - [395, 107244, 000] - HP: 779, STR: 1733, VIT: 1672, SPD: 23, LUK: 1, Attack: 131416, Defense: 91450, Current HP: 779, A Avg: 1094695, D Avg: 128029, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108429: 96669 - [395, 107244, 000] - HP: 902, STR: 1448, VIT: 1648, SPD: 23, LUK: 1, Attack: 128922, Defense: 91426, Current HP: 902, A Avg: 1073920, D Avg: 127996, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 108429: 96670 - [395, 107244, 000] - HP: 893, STR: 1459, VIT: 1648, SPD: 23, LUK: 1, Attack: 128938, Defense: 91426, Current HP: 893, A Avg: 1074053, D Avg: 127996, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 108429: 96674 - [395, 107244, 000] - HP: 893, STR: 1459, VIT: 1678, SPD: 23, LUK: 1, Attack: 128938, Defense: 91456, Current HP: 893, A Avg: 1074053, D Avg: 128038, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 108429: 96679 - [395, 107244, 000] - HP: 1254, STR: 1448, VIT: 1678, SPD: 23, LUK: 1, Attack: 128922, Defense: 91456, Current HP: 1254, A Avg: 1073920, D Avg: 128038, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108429: 96687 - [395, 107244, 000] - HP: 1238, STR: 2415, VIT: 1314, SPD: 27, LUK: 1, Attack: 130372, Defense: 91092, Current HP: 1238, A Avg: 1085998, D Avg: 127528, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 108429: 96691 - [395, 107244, 000] - HP: 1159, STR: 2572, VIT: 1402, SPD: 28, LUK: 1, Attack: 130608, Defense: 91180, Current HP: 1159, A Avg: 1087964, D Avg: 127651, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108429: 97865 - [395, 107244, 000] - HP: 2042, STR: 3868, VIT: 1414, SPD: 23, LUK: 1, Attack: 134521, Defense: 91192, Current HP: 2042, A Avg: 1120559, D Avg: 127668, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 108429: 97866 - [395, 107244, 000] - HP: 2033, STR: 3884, VIT: 1414, SPD: 23, LUK: 1, Attack: 134545, Defense: 91192, Current HP: 2033, A Avg: 1120759, D Avg: 127668, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 108429: 97870 - [395, 107244, 000] - HP: 2033, STR: 4636, VIT: 1445, SPD: 23, LUK: 1, Attack: 135673, Defense: 91223, Current HP: 2033, A Avg: 1130156, D Avg: 127712, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 108429: 97873 - [395, 107244, 000] - HP: 3248, STR: 3884, VIT: 985, SPD: 23, LUK: 1, Attack: 134545, Defense: 90763, Current HP: 3248, A Avg: 1120759, D Avg: 127068, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 108429: 97874 - [395, 107244, 000] - HP: 3455, STR: 3961, VIT: 964, SPD: 23, LUK: 1, Attack: 134661, Defense: 90742, Current HP: 3455, A Avg: 1121726, D Avg: 127038, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 108429: 97875 - [395, 107244, 000] - HP: 2574, STR: 3868, VIT: 1445, SPD: 23, LUK: 1, Attack: 134521, Defense: 91223, Current HP: 2574, A Avg: 1120559, D Avg: 127712, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108429: 97885 - [395, 107244, 000] - HP: 2464, STR: 3943, VIT: 1488, SPD: 23, LUK: 1, Attack: 134634, Defense: 91266, Current HP: 2464, A Avg: 1121501, D Avg: 127772, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108429: 97887 - [395, 107244, 000] - HP: 2299, STR: 5690, VIT: 1245, SPD: 28, LUK: 1, Attack: 137254, Defense: 91023, Current HP: 2299, A Avg: 1143325, D Avg: 127432, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108429: 99064 - [395, 107244, 000] - HP: 1463, STR: 1070, VIT: 1587, SPD: 43, LUK: 1, Attack: 133347, Defense: 91365, Current HP: 1463, A Avg: 1110780, D Avg: 127910, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 108429: 99065 - [395, 107244, 000] - HP: 1444, STR: 1377, VIT: 1597, SPD: 38, LUK: 1, Attack: 133807, Defense: 91375, Current HP: 1444, A Avg: 1114612, D Avg: 127924, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 108429: 99067 - [395, 107244, 000] - HP: 1444, STR: 1091, VIT: 1597, SPD: 23, LUK: 2, Attack: 133378, Defense: 91375, Current HP: 1444, A Avg: 1111038, D Avg: 127924, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 108429: 99068 - [395, 107244, 000] - HP: 1425, STR: 1642, VIT: 1597, SPD: 23, LUK: 1, Attack: 134205, Defense: 91375, Current HP: 1425, A Avg: 1117927, D Avg: 127924, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 108429: 99072 - [395, 107244, 000] - HP: 1782, STR: 1133, VIT: 1577, SPD: 23, LUK: 2, Attack: 133441, Defense: 91355, Current HP: 1782, A Avg: 1111563, D Avg: 127896, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 108429: 99073 - [395, 107244, 000] - HP: 1482, STR: 1224, VIT: 1618, SPD: 38, LUK: 1, Attack: 133578, Defense: 91396, Current HP: 1482, A Avg: 1112704, D Avg: 127954, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 108429: 99074 - [395, 107244, 000] - HP: 1425, STR: 2256, VIT: 1577, SPD: 23, LUK: 1, Attack: 135126, Defense: 91355, Current HP: 1425, A Avg: 1125599, D Avg: 127896, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 108429: 99077 - [395, 107244, 000] - HP: 1425, STR: 1192, VIT: 1577, SPD: 23, LUK: 2, Attack: 133530, Defense: 91355, Current HP: 1425, A Avg: 1112304, D Avg: 127896, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 108429: 99082 - [395, 107244, 000] - HP: 1520, STR: 1642, VIT: 1618, SPD: 23, LUK: 1, Attack: 134205, Defense: 91396, Current HP: 1520, A Avg: 1117927, D Avg: 127954, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 108429: 100267 - [395, 107244, 000] - HP: 814, STR: 932, VIT: 1396, SPD: 23, LUK: 1, Attack: 129708, Defense: 91174, Current HP: 814, A Avg: 1080467, D Avg: 127643, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108429: 100274 - [395, 107244, 000] - HP: 776, STR: 1136, VIT: 1650, SPD: 27, LUK: 1, Attack: 130014, Defense: 91428, Current HP: 776, A Avg: 1083016, D Avg: 127999, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108429: 100277 - [395, 107244, 000] - HP: 704, STR: 982, VIT: 1439, SPD: 23, LUK: 1, Attack: 129783, Defense: 91217, Current HP: 704, A Avg: 1081092, D Avg: 127703, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108429: 102649 - [395, 107244, 000] - HP: 332, STR: 606, VIT: 1758, SPD: 23, LUK: 1, Attack: 129238, Defense: 91536, Current HP: 332, A Avg: 1076552, D Avg: 128150, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 108429: 102650 - [395, 107244, 000] - HP: 323, STR: 354, VIT: 1758, SPD: 23, LUK: 1, Attack: 128860, Defense: 91536, Current HP: 323, A Avg: 1073403, D Avg: 128150, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 108429: 102654 - [395, 107244, 000] - HP: 323, STR: 354, VIT: 1789, SPD: 23, LUK: 1, Attack: 128860, Defense: 91567, Current HP: 323, A Avg: 1073403, D Avg: 128193, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 108429: 102659 - [395, 107244, 000] - HP: 594, STR: 344, VIT: 1789, SPD: 23, LUK: 1, Attack: 128845, Defense: 91567, Current HP: 594, A Avg: 1073278, D Avg: 128193, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108429: 102671 - [395, 107244, 000] - HP: 589, STR: 942, VIT: 1477, SPD: 28, LUK: 1, Attack: 129742, Defense: 91255, Current HP: 589, A Avg: 1080750, D Avg: 127756, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 108431: 69178 - [396, 107243, 000] - HP: 1154, STR: 342, VIT: 1716, SPD: 27, LUK: 1, Attack: 127575, Defense: 91494, Current HP: 1154, A Avg: 1062699, D Avg: 128091, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108431: 69180 - [396, 107243, 000] - HP: 1311, STR: 476, VIT: 1820, SPD: 23, LUK: 1, Attack: 127776, Defense: 91598, Current HP: 1311, A Avg: 1064374, D Avg: 128237, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108431: 70374 - [396, 107243, 000] - HP: 1154, STR: 561, VIT: 1748, SPD: 27, LUK: 1, Attack: 129619, Defense: 91526, Current HP: 1154, A Avg: 1079726, D Avg: 128136, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108431: 73964 - [396, 107243, 000] - HP: 1117, STR: 772, VIT: 1817, SPD: 23, LUK: 1, Attack: 129624, Defense: 91595, Current HP: 1117, A Avg: 1079767, D Avg: 128232, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108431: 77552 - [396, 107243, 000] - HP: 779, STR: 970, VIT: 1844, SPD: 23, LUK: 1, Attack: 128637, Defense: 91622, Current HP: 779, A Avg: 1071546, D Avg: 128270, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108431: 87111 - [396, 107243, 000] - HP: 594, STR: 50, VIT: 1826, SPD: 23, LUK: 1, Attack: 126657, Defense: 91604, Current HP: 594, A Avg: 1055052, D Avg: 128245, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108431: 87121 - [396, 107243, 000] - HP: 484, STR: 100, VIT: 1869, SPD: 23, LUK: 1, Attack: 126732, Defense: 91647, Current HP: 484, A Avg: 1055677, D Avg: 128305, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108431: 90699 - [396, 107243, 000] - HP: 594, STR: 403, VIT: 1826, SPD: 23, LUK: 1, Attack: 129070, Defense: 91604, Current HP: 594, A Avg: 1075153, D Avg: 128245, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108431: 90709 - [396, 107243, 000] - HP: 484, STR: 453, VIT: 1869, SPD: 23, LUK: 1, Attack: 129145, Defense: 91647, Current HP: 484, A Avg: 1075777, D Avg: 128305, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108431: 93091 - [396, 107243, 000] - HP: 858, STR: 646, VIT: 1771, SPD: 23, LUK: 1, Attack: 130702, Defense: 91549, Current HP: 858, A Avg: 1088747, D Avg: 128168, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108431: 93101 - [396, 107243, 000] - HP: 748, STR: 697, VIT: 1814, SPD: 23, LUK: 1, Attack: 130779, Defense: 91592, Current HP: 748, A Avg: 1089389, D Avg: 128228, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108431: 94296 - [396, 107243, 000] - HP: 1007, STR: 907, VIT: 1758, SPD: 23, LUK: 1, Attack: 130177, Defense: 91536, Current HP: 1007, A Avg: 1084374, D Avg: 128150, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108431: 96689 - [396, 107243, 000] - HP: 1144, STR: 1499, VIT: 1721, SPD: 23, LUK: 1, Attack: 128998, Defense: 91499, Current HP: 1144, A Avg: 1074553, D Avg: 128098, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108431: 97882 - [396, 107243, 000] - HP: 2223, STR: 4023, VIT: 1598, SPD: 23, LUK: 1, Attack: 134754, Defense: 91376, Current HP: 2223, A Avg: 1122500, D Avg: 127926, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108431: 99063 - [396, 107243, 000] - HP: 2175, STR: 1070, VIT: 1587, SPD: 23, LUK: 1, Attack: 133347, Defense: 91365, Current HP: 2175, A Avg: 1110780, D Avg: 127910, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 108431: 99069 - [396, 107243, 000] - HP: 2320, STR: 1081, VIT: 1608, SPD: 23, LUK: 1, Attack: 133363, Defense: 91386, Current HP: 2320, A Avg: 1110913, D Avg: 127940, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 108431: 99070 - [396, 107243, 000] - HP: 2431, STR: 1133, VIT: 1587, SPD: 23, LUK: 1, Attack: 133441, Defense: 91365, Current HP: 2431, A Avg: 1111563, D Avg: 127910, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 108431: 99075 - [396, 107243, 000] - HP: 1500, STR: 1824, VIT: 1761, SPD: 25, LUK: 1, Attack: 134478, Defense: 91539, Current HP: 1500, A Avg: 1120201, D Avg: 128154, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 108431: 99076 - [396, 107243, 000] - HP: 1520, STR: 1642, VIT: 1676, SPD: 23, LUK: 1, Attack: 134205, Defense: 91454, Current HP: 1520, A Avg: 1117927, D Avg: 128035, [Stargazer[183, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 108431: 100276 - [396, 107243, 000] - HP: 969, STR: 1544, VIT: 1758, SPD: 23, LUK: 1, Attack: 130626, Defense: 91536, Current HP: 969, A Avg: 1088114, D Avg: 128150, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108431: 102669 - [396, 107243, 000] - HP: 484, STR: 394, VIT: 1832, SPD: 23, LUK: 1, Attack: 128920, Defense: 91610, Current HP: 484, A Avg: 1073903, D Avg: 128253, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 108433: 70376 - [397, 107242, 000] - HP: 1311, STR: 676, VIT: 1851, SPD: 23, LUK: 1, Attack: 129792, Defense: 91629, Current HP: 1311, A Avg: 1081167, D Avg: 128280, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108433: 78746 - [397, 107242, 000] - HP: 986, STR: 929, VIT: 1886, SPD: 27, LUK: 1, Attack: 129395, Defense: 91664, Current HP: 986, A Avg: 1077860, D Avg: 128329, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108433: 78748 - [397, 107242, 000] - HP: 1159, STR: 1012, VIT: 1980, SPD: 23, LUK: 1, Attack: 129519, Defense: 91758, Current HP: 1159, A Avg: 1078893, D Avg: 128461, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108433: 87118 - [397, 107242, 000] - HP: 566, STR: 170, VIT: 2109, SPD: 27, LUK: 1, Attack: 126837, Defense: 91887, Current HP: 566, A Avg: 1056552, D Avg: 128641, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 108433: 87120 - [397, 107242, 000] - HP: 779, STR: 319, VIT: 2189, SPD: 23, LUK: 1, Attack: 127060, Defense: 91967, Current HP: 779, A Avg: 1058409, D Avg: 128753, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 108433: 89493 - [397, 107242, 000] - HP: 1928, STR: 785, VIT: 1795, SPD: 23, LUK: 1, Attack: 133001, Defense: 91573, Current HP: 1928, A Avg: 1107898, D Avg: 128202, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 108433: 89494 - [397, 107242, 000] - HP: 1919, STR: 1023, VIT: 1795, SPD: 23, LUK: 1, Attack: 133358, Defense: 91573, Current HP: 1919, A Avg: 1110872, D Avg: 128202, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 108433: 89498 - [397, 107242, 000] - HP: 1919, STR: 795, VIT: 1826, SPD: 23, LUK: 1, Attack: 133016, Defense: 91604, Current HP: 1919, A Avg: 1108023, D Avg: 128245, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 108433: 89503 - [397, 107242, 000] - HP: 2442, STR: 785, VIT: 1826, SPD: 23, LUK: 1, Attack: 133001, Defense: 91604, Current HP: 2442, A Avg: 1107898, D Avg: 128245, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 108433: 89513 - [397, 107242, 000] - HP: 2332, STR: 835, VIT: 1869, SPD: 23, LUK: 1, Attack: 133076, Defense: 91647, Current HP: 2332, A Avg: 1108523, D Avg: 128305, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
